local_group_id	diagram_id	page	source_locus	locus_ordinal_editorial	group_index_within_locus	surface_display_only	instrument_component	technical_group_role	local_lookup_address	concrete_technical_function_German	medical_election_comparator_local_only	orientation_contract	crosspage_contract	semantic_status	source_lineage
A1:G139	A1	f67r2	f67r2.58	58	3	g	AUX_COLUMN_12	AUXILIARY_QUALIFIER_FRAGMENT	A1:X07:G03	Hilfs-/Kontrollspalte X07 wählen; Fragment 03 als opaken Merker bewahren	its warning	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G140	A1	f67r2	f67r2.59	59	1	ytchodly	AUX_COLUMN_12	AUXILIARY_KEY	A1:X08:G01	Hilfs-/Kontrollspalte X08 wählen; Fragment 01 als opaken Merker bewahren	house 8: death and inheritance	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G141	A1	f67r2	f67r2.60	60	1	octhys	AUX_COLUMN_12	AUXILIARY_KEY	A1:X09:G01	Hilfs-/Kontrollspalte X09 wählen; Fragment 01 als opaken Merker bewahren	house 9: journeys and learning	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G142	A1	f67r2	f67r2.61	61	1	ytokar	AUX_COLUMN_12	AUXILIARY_KEY	A1:X10:G01	Hilfs-/Kontrollspalte X10 wählen; Fragment 01 als opaken Merker bewahren	house 10: office and dignity	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G143	A1	f67r2	f67r2.62	62	1	otolor	AUX_COLUMN_12	AUXILIARY_KEY	A1:X11:G01	Hilfs-/Kontrollspalte X11 wählen; Fragment 01 als opaken Merker bewahren	house 11: friends and aid	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G144	A1	f67r2	f67r2.63	63	1	okodar	AUX_COLUMN_12	AUXILIARY_KEY	A1:X12:G01	Hilfs-/Kontrollspalte X12 wählen; Fragment 01 als opaken Merker bewahren	house 12: confinement and hidden enemies	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G145	A1	f67r2	f67r2.64	64	1	s	CONDITION_8	CONDITION_KEY	A1:K01:G01	Bedingungsslot K01 prüfen; Fragment 01 als opaken Merker bewahren	central condition sector 1: hot and dry	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G146	A1	f67r2	f67r2.64	64	2	air	CONDITION_8	CONDITION_REDUNDANCY_FRAGMENT	A1:K01:G02	Bedingungsslot K01 prüfen; Fragment 02 als opaken Merker bewahren	central condition sector 1: hot and dry	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G147	A1	f67r2	f67r2.65	65	1	soear	CONDITION_8	CONDITION_KEY	A1:K02:G01	Bedingungsslot K02 prüfen; Fragment 01 als opaken Merker bewahren	central condition sector 2: warm and dry	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G148	A1	f67r2	f67r2.66	66	1	cpheey	CONDITION_8	CONDITION_KEY	A1:K03:G01	Bedingungsslot K03 prüfen; Fragment 01 als opaken Merker bewahren	central condition sector 3: warm and moist	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G149	A1	f67r2	f67r2.67	67	1	okodar	CONDITION_8	CONDITION_KEY	A1:K04:G01	Bedingungsslot K04 prüfen; Fragment 01 als opaken Merker bewahren	central condition sector 4: hot and moist	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G150	A1	f67r2	f67r2.68	68	1	oepchod	CONDITION_8	CONDITION_KEY	A1:K05:G01	Bedingungsslot K05 prüfen; Fragment 01 als opaken Merker bewahren	central condition sector 5: cold and moist	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G151	A1	f67r2	f67r2.69	69	1	s	CONDITION_8	CONDITION_KEY	A1:K06:G01	Bedingungsslot K06 prüfen; Fragment 01 als opaken Merker bewahren	central condition sector 6: cool and moist	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G152	A1	f67r2	f67r2.69	69	2	ay	CONDITION_8	CONDITION_REDUNDANCY_FRAGMENT	A1:K06:G02	Bedingungsslot K06 prüfen; Fragment 02 als opaken Merker bewahren	central condition sector 6: cool and moist	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G153	A1	f67r2	f67r2.70	70	1	osar	CONDITION_8	CONDITION_KEY	A1:K07:G01	Bedingungsslot K07 prüfen; Fragment 01 als opaken Merker bewahren	central condition sector 7: cool and dry	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G154	A1	f67r2	f67r2.71	71	1	oran	CONDITION_8	CONDITION_KEY	A1:K08:G01	Bedingungsslot K08 prüfen; Fragment 01 als opaken Merker bewahren	central condition sector 8: cold and dry	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G155	A1	f67r2	f67r2.72	72	1	dar	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I33:G01	Lookup-Anweisungsblock I33 lesen; Fragment 01 als opaken Merker bewahren	for this division	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G156	A1	f67r2	f67r2.72	72	2	aldaiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I33:G02	Lookup-Anweisungsblock I33 lesen; Fragment 02 als opaken Merker bewahren	when the Moon enters	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G157	A1	f67r2	f67r2.72	72	3	ydaiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I33:G03	Lookup-Anweisungsblock I33 lesen; Fragment 03 als opaken Merker bewahren	use the indicated remedy	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G158	A1	f67r2	f67r2.72	72	4	qkoy	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I33:G04	Lookup-Anweisungsblock I33 lesen; Fragment 04 als opaken Merker bewahren	avoid bleeding	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G159	A1	f67r2	f67r2.72	72	5	ydaiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I33:G05	Lookup-Anweisungsblock I33 lesen; Fragment 05 als opaken Merker bewahren	favour washing	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G160	A1	f67r2	f67r2.72	72	6	qofair	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I33:G06	Lookup-Anweisungsblock I33 lesen; Fragment 06 als opaken Merker bewahren	favour purging	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G161	A1	f67r2	f67r2.72	72	7	ypair	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I33:G07	Lookup-Anweisungsblock I33 lesen; Fragment 07 als opaken Merker bewahren	apply while warm	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G162	A1	f67r2	f67r2.72	72	8	ykoaiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I33:G08	Lookup-Anweisungsblock I33 lesen; Fragment 08 als opaken Merker bewahren	wait until the next station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G163	A1	f67r2	f67r2.72	72	9	ydoly	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I33:G09	Lookup-Anweisungsblock I33 lesen; Fragment 09 als opaken Merker bewahren	with the usual measure	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G164	A1	f67r2	f67r2.72	72	10	ytalchos	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I33:G10	Lookup-Anweisungsblock I33 lesen; Fragment 10 als opaken Merker bewahren	under the same governor	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G165	A1	f67r2	f67r2.72	72	11	oly	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I33:G11	Lookup-Anweisungsblock I33 lesen; Fragment 11 als opaken Merker bewahren	at night	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G166	A1	f67r2	f67r2.72	72	12	okey	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I33:G12	Lookup-Anweisungsblock I33 lesen; Fragment 12 als opaken Merker bewahren	in the morning	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G167	A1	f67r2	f67r2.73	73	1	sshey	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I34:G01	Lookup-Anweisungsblock I34 lesen; Fragment 01 als opaken Merker bewahren	when the Moon enters	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G168	A1	f67r2	f67r2.73	73	2	sy	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I34:G02	Lookup-Anweisungsblock I34 lesen; Fragment 02 als opaken Merker bewahren	use the indicated remedy	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G169	A1	f67r2	f67r2.73	73	3	shees	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I34:G03	Lookup-Anweisungsblock I34 lesen; Fragment 03 als opaken Merker bewahren	avoid bleeding	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G170	A1	f67r2	f67r2.73	73	4	qeykeey	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I34:G04	Lookup-Anweisungsblock I34 lesen; Fragment 04 als opaken Merker bewahren	favour washing	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G171	A1	f67r2	f67r2.73	73	5	ykchey	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I34:G05	Lookup-Anweisungsblock I34 lesen; Fragment 05 als opaken Merker bewahren	favour purging	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G172	A1	f67r2	f67r2.73	73	6	ykchey	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I34:G06	Lookup-Anweisungsblock I34 lesen; Fragment 06 als opaken Merker bewahren	apply while warm	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G173	A1	f67r2	f67r2.73	73	7	qokeochy	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I34:G07	Lookup-Anweisungsblock I34 lesen; Fragment 07 als opaken Merker bewahren	wait until the next station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G174	A1	f67r2	f67r2.73	73	8	oaiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I34:G08	Lookup-Anweisungsblock I34 lesen; Fragment 08 als opaken Merker bewahren	with the usual measure	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G175	A1	f67r2	f67r2.73	73	9	okol	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I34:G09	Lookup-Anweisungsblock I34 lesen; Fragment 09 als opaken Merker bewahren	under the same governor	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G176	A1	f67r2	f67r2.73	73	10	ar	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I34:G10	Lookup-Anweisungsblock I34 lesen; Fragment 10 als opaken Merker bewahren	at night	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G177	A1	f67r2	f67r2.73	73	11	olar	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I34:G11	Lookup-Anweisungsblock I34 lesen; Fragment 11 als opaken Merker bewahren	in the morning	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G178	A1	f67r2	f67r2.74	74	1	yshey	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G01	Lookup-Anweisungsblock I35 lesen; Fragment 01 als opaken Merker bewahren	use the indicated remedy	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G179	A1	f67r2	f67r2.74	74	2	qokeeody	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G02	Lookup-Anweisungsblock I35 lesen; Fragment 02 als opaken Merker bewahren	avoid bleeding	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G180	A1	f67r2	f67r2.74	74	3	cheos	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G03	Lookup-Anweisungsblock I35 lesen; Fragment 03 als opaken Merker bewahren	favour washing	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G181	A1	f67r2	f67r2.74	74	4	oeeos	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G04	Lookup-Anweisungsblock I35 lesen; Fragment 04 als opaken Merker bewahren	favour purging	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G182	A1	f67r2	f67r2.74	74	5	qockhy	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G05	Lookup-Anweisungsblock I35 lesen; Fragment 05 als opaken Merker bewahren	apply while warm	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G183	A1	f67r2	f67r2.74	74	6	chos	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G06	Lookup-Anweisungsblock I35 lesen; Fragment 06 als opaken Merker bewahren	wait until the next station	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
A1:G184	A1	f67r2	f67r2.74	74	7	aiin	INSTRUCTION_BLOCK	LOOKUP_INSTRUCTION_FRAGMENT	A1:I35:G07	Lookup-Anweisungsblock I35 lesen; Fragment 07 als opaken Merker bewahren	with the usual measure	SOURCE_LOCUS_PRESERVED;NO_IMPLICIT_START_OR_DIRECTION	PAGE_LOCAL_ID_ONLY;NO_F68_F69_JOIN;NO_PROSE_TUPLE	LOCAL_FUNCTION_EXEMPLAR_NOT_WORD_MEANING	GUARDED_V22_ASTRO_ROW>V55_SELECTED_INSTRUMENT>V66_R3_LOCAL_GROUP
