statement_id	record_unit_id	page	scribe_id	tuple_sequence	original_surface_sequence	scribe_surface_sequence	line_broken_copy	changed_token_count	current_minimal_card_reading_de	current_owner_reading_de	selected_source_vocabulary_de	current_controlled_unit_reading_de	semantic_policy	surface_change_may_change_meaning	legacy_rich_readback_status
B4-S004	B4	f83r	S1_BARE_MASTER	eb2e4bc143f623ee03ac	qokylddy	qokylddy	qokylddy	0	aktuellen Posten befestigen; Schluss	Bei dem verbundenen Hauptbogenpaar: aktuellen Posten befestigen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S004	B4	f83r	S2_Q_CELL_SCRIBE	eb2e4bc143f623ee03ac	qokylddy	qokylddy	qokylddy	0	aktuellen Posten befestigen; Schluss	Bei dem verbundenen Hauptbogenpaar: aktuellen Posten befestigen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S004	B4	f83r	S3_S_LINE_SCRIBE	eb2e4bc143f623ee03ac	qokylddy	qokylddy	qokylddy	0	aktuellen Posten befestigen; Schluss	Bei dem verbundenen Hauptbogenpaar: aktuellen Posten befestigen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S004	B4	f83r	S4_MIXED_COMPACT	eb2e4bc143f623ee03ac	qokylddy	qokylddy	qokylddy	0	aktuellen Posten befestigen; Schluss	Bei dem verbundenen Hauptbogenpaar: aktuellen Posten befestigen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S005	B4	f83r	S1_BARE_MASTER	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	dain chedy qokeedy	dain chdy qokeedy	dain chdy qokeedy	1	Tuch; umsetzen + dies; ansetzen + länger + Ende	Bei dem verbundenen Hauptbogenpaar: Tuch; umsetzen + dies; ansetzen + länger + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S005	B4	f83r	S2_Q_CELL_SCRIBE	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	dain chedy qokeedy	dain chdy qokeedy	dain chdy qokeedy	1	Tuch; umsetzen + dies; ansetzen + länger + Ende	Bei dem verbundenen Hauptbogenpaar: Tuch; umsetzen + dies; ansetzen + länger + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S005	B4	f83r	S3_S_LINE_SCRIBE	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	dain chedy qokeedy	dain chdy qokeedy	dain chdy qokeedy	1	Tuch; umsetzen + dies; ansetzen + länger + Ende	Bei dem verbundenen Hauptbogenpaar: Tuch; umsetzen + dies; ansetzen + länger + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S005	B4	f83r	S4_MIXED_COMPACT	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	dain chedy qokeedy	dain chdy qokeedy	dain chdy qokeedy	1	Tuch; umsetzen + dies; ansetzen + länger + Ende	Bei dem verbundenen Hauptbogenpaar: Tuch; umsetzen + dies; ansetzen + länger + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S006	B4	f83r	S1_BARE_MASTER	d68bc8de3bcee09db23c	shckhedy	shckhedy	shckhedy	0	trennen + Ende	Bei dem verbundenen Hauptbogenpaar: trennen + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S006	B4	f83r	S2_Q_CELL_SCRIBE	d68bc8de3bcee09db23c	shckhedy	shckhedy	shckhedy	0	trennen + Ende	Bei dem verbundenen Hauptbogenpaar: trennen + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S006	B4	f83r	S3_S_LINE_SCRIBE	d68bc8de3bcee09db23c	shckhedy	shckhedy	shckhedy	0	trennen + Ende	Bei dem verbundenen Hauptbogenpaar: trennen + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S006	B4	f83r	S4_MIXED_COMPACT	d68bc8de3bcee09db23c	shckhedy	shckhedy	shckhedy	0	trennen + Ende	Bei dem verbundenen Hauptbogenpaar: trennen + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S007	B4	f83r	S1_BARE_MASTER	d68bc8de3bcee09db23c	shckhedy	shckhedy	shckhedy	0	trennen + Ende	Bei dem verbundenen Hauptbogenpaar: trennen + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S007	B4	f83r	S2_Q_CELL_SCRIBE	d68bc8de3bcee09db23c	shckhedy	shckhedy	shckhedy	0	trennen + Ende	Bei dem verbundenen Hauptbogenpaar: trennen + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S007	B4	f83r	S3_S_LINE_SCRIBE	d68bc8de3bcee09db23c	shckhedy	shckhedy	shckhedy	0	trennen + Ende	Bei dem verbundenen Hauptbogenpaar: trennen + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S007	B4	f83r	S4_MIXED_COMPACT	d68bc8de3bcee09db23c	shckhedy	shckhedy	shckhedy	0	trennen + Ende	Bei dem verbundenen Hauptbogenpaar: trennen + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S008	B4	f83r	S1_BARE_MASTER	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	saiin cheeky sheey qokedy	aiin cheeky sheey qokedy	aiin cheeky sheey qokedy	1	Sollwert; wärmen + länger + dies; halten + länger + dies; ansetzen + kurz + Ende	Bei dem verbundenen Hauptbogenpaar: Sollwert; wärmen + länger + dies; halten + länger + dies; ansetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S008	B4	f83r	S2_Q_CELL_SCRIBE	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	saiin cheeky sheey qokedy	aiin cheeky sheey qokedy	aiin cheeky sheey qokedy	1	Sollwert; wärmen + länger + dies; halten + länger + dies; ansetzen + kurz + Ende	Bei dem verbundenen Hauptbogenpaar: Sollwert; wärmen + länger + dies; halten + länger + dies; ansetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S008	B4	f83r	S3_S_LINE_SCRIBE	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	saiin cheeky sheey qokedy	saiin cheeky sheey qokedy	saiin cheeky sheey / qokedy	0	Sollwert; wärmen + länger + dies; halten + länger + dies; ansetzen + kurz + Ende	Bei dem verbundenen Hauptbogenpaar: Sollwert; wärmen + länger + dies; halten + länger + dies; ansetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S008	B4	f83r	S4_MIXED_COMPACT	2f1c5e56e8f0ff459065 2c1a5fd92b9e3c762242 92e43836d82f98bf02d3 7db18b2f0fb7ed0fcfd3	saiin cheeky sheey qokedy	saiin cheeky sheey qokedy	saiin cheeky sheey qokedy	0	Sollwert; wärmen + länger + dies; halten + länger + dies; ansetzen + kurz + Ende	Bei dem verbundenen Hauptbogenpaar: Sollwert; wärmen + länger + dies; halten + länger + dies; ansetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S009	B4	f83r	S1_BARE_MASTER	bc4f1f5c006c74a4d26d	shedy	cheedy	cheedy	1	absetzen + kurz + Ende	Bei dem verbundenen Hauptbogenpaar: absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S009	B4	f83r	S2_Q_CELL_SCRIBE	bc4f1f5c006c74a4d26d	shedy	cheedy	cheedy	1	absetzen + kurz + Ende	Bei dem verbundenen Hauptbogenpaar: absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S009	B4	f83r	S3_S_LINE_SCRIBE	bc4f1f5c006c74a4d26d	shedy	shedy	shedy	0	absetzen + kurz + Ende	Bei dem verbundenen Hauptbogenpaar: absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S009	B4	f83r	S4_MIXED_COMPACT	bc4f1f5c006c74a4d26d	shedy	shedy	shedy	0	absetzen + kurz + Ende	Bei dem verbundenen Hauptbogenpaar: absetzen + kurz + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S010	B4	f83r	S1_BARE_MASTER	1b1ffdd869fb1429ad03	oldy	oldy	oldy	0	weiter + Ende	Bei dem verbundenen Hauptbogenpaar: weiter + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S010	B4	f83r	S2_Q_CELL_SCRIBE	1b1ffdd869fb1429ad03	oldy	oldy	oldy	0	weiter + Ende	Bei dem verbundenen Hauptbogenpaar: weiter + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S010	B4	f83r	S3_S_LINE_SCRIBE	1b1ffdd869fb1429ad03	oldy	oldy	oldy	0	weiter + Ende	Bei dem verbundenen Hauptbogenpaar: weiter + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S010	B4	f83r	S4_MIXED_COMPACT	1b1ffdd869fb1429ad03	oldy	oldy	oldy	0	weiter + Ende	Bei dem verbundenen Hauptbogenpaar: weiter + Ende.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S011	B4	f83r	S1_BARE_MASTER	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	saiin cheky okeeol okain chdy sol lkedy	aiin cheky okeeol okain chdy cheol lkedy	aiin cheky okeeol okain chdy cheol lkedy	2	Sollwert; wärmen + kurz + dies; ansetzen + länger + weiter; ansetzen + Anteil; umsetzen + dies; weiter; kurz abführen; Schluss	Bei der linken offenen Randstation: Sollwert; wärmen + kurz + dies; ansetzen + länger + weiter; ansetzen + Anteil; umsetzen + dies; weiter; kurz abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S011	B4	f83r	S2_Q_CELL_SCRIBE	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	saiin cheky okeeol okain chdy sol lkedy	aiin cheky okeeol okain chdy cheol lkedy	aiin cheky okeeol okain chdy cheol lkedy	2	Sollwert; wärmen + kurz + dies; ansetzen + länger + weiter; ansetzen + Anteil; umsetzen + dies; weiter; kurz abführen; Schluss	Bei der linken offenen Randstation: Sollwert; wärmen + kurz + dies; ansetzen + länger + weiter; ansetzen + Anteil; umsetzen + dies; weiter; kurz abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S011	B4	f83r	S3_S_LINE_SCRIBE	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	saiin cheky okeeol okain chdy sol lkedy	saiin cheky okeeol okain chdy cheol lkedy	saiin cheky okeeol / okain chdy cheol / lkedy	1	Sollwert; wärmen + kurz + dies; ansetzen + länger + weiter; ansetzen + Anteil; umsetzen + dies; weiter; kurz abführen; Schluss	Bei der linken offenen Randstation: Sollwert; wärmen + kurz + dies; ansetzen + länger + weiter; ansetzen + Anteil; umsetzen + dies; weiter; kurz abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
B4-S011	B4	f83r	S4_MIXED_COMPACT	2f1c5e56e8f0ff459065 d904bf7b044dd3922781 daf32e6db9e04413ce7f 1645e612504fcef59ced 6f7ff8287eddf4da9fdb dcda95c81a5460feb191 b958a512ca6a3559e86e	saiin cheky okeeol okain chdy sol lkedy	saiin cheky okeeol okain chdy ol lkedy	saiin cheky okeeol okain / chdy ol lkedy	1	Sollwert; wärmen + kurz + dies; ansetzen + länger + weiter; ansetzen + Anteil; umsetzen + dies; weiter; kurz abführen; Schluss	Bei der linken offenen Randstation: Sollwert; wärmen + kurz + dies; ansetzen + länger + weiter; ansetzen + Anteil; umsetzen + dies; weiter; kurz abführen; Schluss.	Badende; Becken; Beckenstation; Öffnung; Einlass; Ablauf; Flüssigkeitslauf; Waschflüssigkeit; Tuch; Temperatur; Dauer; örtliche Stelle; Filtern	An der Beckenstation Waschflüssigkeit durch Öffnung und Einlass in den Flüssigkeitslauf führen. Das Tuch für die Dauer und Temperatur an der örtlichen Stelle der Badenden halten, filtern und am Ablauf abführen.	SAME_MINIMAL_CARDS_AND_SELECTED_SOURCE_ACROSS_ALL_HANDS	NO	SUPERSEDED_BY_SELECTED_SOURCE_EDITION
