occurrence_id	page	locus	line_number	token_index	surface	head	written_i_minims	working_value	working_roman	section	language	hand	triple_reading_token_stable	surface_line
G626-M03569	f66r	f66r.56	56	2	okaiin	oka	2	3	III	T	B	5	1	dsheol okaiin sheodaiin
G626-M03570	f66r	f66r.56	56	3	sheodaiin	sheoda	2	3	III	T	B	5	1	dsheol okaiin sheodaiin
G626-M03571	f66r	f66r.57	57	6	qopaiin	qopa	2	3	III	T	B	5	1	tocpheey dol kchody qokeody qokshy qopaiin dairykodas okyd
G626-M03572	f66r	f66r.61	61	5	daiin	da	2	3	III	T	B	5	1	qokchey qokaiir cheky daly daiin dal shedy chedy lkar ol okedy
G626-M03573	f66r	f66r.62	62	8	daiin	da	2	3	III	T	B	5	1	ol cheeky daiir chky axor akar y daiin
G626-M03574	f66r	f66r.63	63	2	sholfordaiin	sholforda	2	3	III	T	B	5	0	pchof sholfordaiin qotar otalor fchedyr chedy dar odair ofaram
G626-M03575	f66r	f66r.68	68	3	daiin	da	2	3	III	T	B	5	1	sair ol daiin daiin dal dol cheody dair aly dairal dolarshy dor
G626-M03576	f66r	f66r.68	68	4	daiin	da	2	3	III	T	B	5	0	sair ol daiin daiin dal dol cheody dair aly dairal dolarshy dor
G626-M03577	f66r	f66r.74	74	1	ydaiin	yda	2	3	III	T	B	5	1	ydaiin shedy otchedy oteochey tolchedy lsheody qoky daiin otam
G626-M03578	f66r	f66r.74	74	8	daiin	da	2	3	III	T	B	5	0	ydaiin shedy otchedy oteochey tolchedy lsheody qoky daiin otam
G626-M03579	f66r	f66r.76	76	1	daiin	da	2	3	III	T	B	5	1	daiin sheol qocthedy qokedy lchey qokaly shcthy qotal otchdy
G626-M03580	f66r	f66r.78	78	2	aiin	a	2	3	III	T	B	5	1	dor aiin sheeol lshedy lchedy cheedy shekol dalol lodaiin
G626-M03581	f66r	f66r.78	78	9	lodaiin	loda	2	3	III	T	B	5	0	dor aiin sheeol lshedy lchedy cheedy shekol dalol lodaiin
G626-M03582	f66r	f66r.79	79	3	ldaiin	lda	2	3	III	T	B	5	1	sheol oteey ldaiin okalchedy pchedy kody qotchedy cphedy
G626-M03583	f66r	f66r.80	80	1	daiin	da	2	3	III	T	B	5	1	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar
G626-M03584	f66r	f66r.80	80	4	raiin	ra	2	3	III	T	B	5	1	daiin shey qoteoly raiin sheedy shcthy lkeol qokol dkar
G626-M03585	f66r	f66r.82	82	2	daiin	da	2	3	III	T	B	5	0	otcheo daiin chty ykees cheg
G626-M03586	f66v	f66v.4	4	2	daiin	da	2	3	III	H	B	5	1	shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal
G626-M03587	f66v	f66v.10	10	5	okaiin	oka	2	3	III	H	B	5	1	dshal keedy qok or okaiin dol kaldaiin otal dokal okag
G626-M03588	f66v	f66v.10	10	7	kaldaiin	kalda	2	3	III	H	B	5	0	dshal keedy qok or okaiin dol kaldaiin otal dokal okag
G626-M03589	f66v	f66v.11	11	2	aiin	a	2	3	III	H	B	5	1	yteeod aiin shekeod saiin ykofar otaiin otar chedy kar
G626-M03590	f66v	f66v.11	11	4	saiin	sa	2	3	III	H	B	5	0	yteeod aiin shekeod saiin ykofar otaiin otar chedy kar
G626-M03591	f66v	f66v.11	11	6	otaiin	ota	2	3	III	H	B	5	1	yteeod aiin shekeod saiin ykofar otaiin otar chedy kar
G626-M03592	f66v	f66v.13	13	3	daiin	da	2	3	III	H	B	5	1	ydees shey daiin dalkal ykedaiin shedar okchdy oty
G626-M03593	f66v	f66v.13	13	5	ykedaiin	ykeda	2	3	III	H	B	5	1	ydees shey daiin dalkal ykedaiin shedar okchdy oty
G626-M03594	f6r	f6r.2	2	1	daiin	da	2	3	III	H	A	1	1	daiin chckhy chor chor kar cthy cthor chotols
G626-M03595	f6r	f6r.3	3	7	ytaiin	yta	2	3	III	H	A	1	1	foeear kshor choky os cheoeees ykeor ytaiin dam
G626-M03596	f6r	f6r.5	5	5	cthaiin	ctha	2	3	III	H	A	1	1	tar okoiin shees ytaly cthaiin odam
G626-M03597	f6r	f6r.6	6	3	daiin	da	2	3	III	H	A	1	0	or al daiin ckham okom cthaiin ydaiin
G626-M03598	f6r	f6r.6	6	6	cthaiin	ctha	2	3	III	H	A	1	1	or al daiin ckham okom cthaiin ydaiin
G626-M03599	f6r	f6r.6	6	7	ydaiin	yda	2	3	III	H	A	1	1	or al daiin ckham okom cthaiin ydaiin
G626-M03600	f6r	f6r.7	7	1	daiin	da	2	3	III	H	A	1	1	daiin qodaiin cho s chol okaiin s
G626-M03601	f6r	f6r.7	7	2	qodaiin	qoda	2	3	III	H	A	1	1	daiin qodaiin cho s chol okaiin s
G626-M03602	f6r	f6r.7	7	6	okaiin	oka	2	3	III	H	A	1	1	daiin qodaiin cho s chol okaiin s
G626-M03603	f6r	f6r.8	8	5	ckhaiin	ckha	2	3	III	H	A	1	1	ychol ckhor pchar sheo ckhaiin
G626-M03604	f6r	f6r.9	9	4	otaiin	ota	2	3	III	H	A	1	1	dar sheol skaiiodar otaiin chory
G626-M03605	f6r	f6r.11	11	4	chokaiin	choka	2	3	III	H	A	1	1	ychar olchaj ol chokaiin
G626-M03606	f6r	f6r.13	13	2	yodaiin	yoda	2	3	III	H	A	1	0	qocthol yodaiin cthy
G626-M03607	f6r	f6r.14	14	2	taiin	ta	2	3	III	H	A	1	1	ysho taiin y kaiim
G626-M03608	f6v	f6v.2	2	6	odaiiin	oda	3	4	IV	H	A	1	0	oees chor chckhy qoekchar cheas odaiiin kchey chor chaiin
G626-M03609	f6v	f6v.2	2	9	chaiin	cha	2	3	III	H	A	1	0	oees chor chckhy qoekchar cheas odaiiin kchey chor chaiin
G626-M03610	f6v	f6v.7	7	3	daiin	da	2	3	III	H	A	1	1	ychos ychol daiin cthol dol
G626-M03611	f6v	f6v.13	13	1	yodaiin	yoda	2	3	III	H	A	1	1	yodaiin cthy s chor oees or
G626-M03612	f6v	f6v.15	15	6	ain	a	1	2	II	H	A	1	0	chockhy s or chy s ain ar
G626-M03613	f6v	f6v.20	20	4	daiin	da	2	3	III	H	A	1	1	dchor choldar okol daiin
G626-M03614	f75r	f75r.2	2	1	dain	da	1	2	II	B	B	2	1	dain shey ly ssheol qoldy chedykar chekeedy ror
G626-M03615	f75r	f75r.3	3	1	qokain	qoka	1	2	II	B	B	2	1	qokain chal orchey qey kain sheeky ltain olkar or
G626-M03616	f75r	f75r.3	3	5	kain	ka	1	2	II	B	B	2	1	qokain chal orchey qey kain sheeky ltain olkar or
G626-M03617	f75r	f75r.3	3	7	ltain	lta	1	2	II	B	B	2	1	qokain chal orchey qey kain sheeky ltain olkar or
G626-M03618	f75r	f75r.5	5	6	ain	a	1	2	II	B	B	2	1	shey kar chey ckhey r ain ol olsheedy qokeey qoky
G626-M03619	f75r	f75r.6	6	5	qokain	qoka	1	2	II	B	B	2	1	pcheykeeor olky dar okey qokain chcthy qokeedy qoky
G626-M03620	f75r	f75r.7	7	3	ytain	yta	1	2	II	B	B	2	1	pchedy qokshdy ytain chedy qokar chy lol chedy qoky
G626-M03621	f75r	f75r.8	8	5	qokain	qoka	1	2	II	B	B	2	1	sor chey qokardy dsheckhy qokain chckhy lshedy okeedy
G626-M03622	f75r	f75r.9	9	5	qokan	qoka	0	1	I	B	B	2	1	qokchdy chcthy lo qokedy qokan checkhy qokar olchedy sal
G626-M03623	f75r	f75r.10	10	5	qokain	qoka	1	2	II	B	B	2	1	dshor qotar chdy shey qokain chckhy dy otey tedy lchedy
G626-M03624	f75r	f75r.13	13	7	qokain	qoka	1	2	II	B	B	2	1	pchedy keedy qokedy qokedy qokedy qokedy qokain olshedy
G626-M03625	f75r	f75r.14	14	1	sain	sa	1	2	II	B	B	2	0	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly
G626-M03626	f75r	f75r.14	14	4	qokain	qoka	1	2	II	B	B	2	1	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly
G626-M03627	f75r	f75r.14	14	7	qokain	qoka	1	2	II	B	B	2	1	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly
G626-M03628	f75r	f75r.14	14	9	qokain	qoka	1	2	II	B	B	2	1	sain al keishy qokain dy olshedy qokain chckhy qokain otar aly
G626-M03629	f75r	f75r.15	15	1	sain	sa	1	2	II	B	B	2	1	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky
G626-M03630	f75r	f75r.15	15	2	qokain	qoka	1	2	II	B	B	2	1	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky
G626-M03631	f75r	f75r.15	15	4	saiin	sa	2	3	III	B	B	2	1	sain qokain qolkeeoly saiin chedy sol or shedy okchdy qoky
G626-M03632	f75r	f75r.16	16	5	shokain	shoka	1	2	II	B	B	2	1	dshedy qokar sheedy lch shokain chy okshedy qokain chedy
G626-M03633	f75r	f75r.16	16	8	qokain	qoka	1	2	II	B	B	2	1	dshedy qokar sheedy lch shokain chy okshedy qokain chedy
G626-M03634	f75r	f75r.18	18	6	otain	ota	1	2	II	B	B	2	1	sol sheedy qol shedy qol otain char sar oly
G626-M03635	f75r	f75r.19	19	7	qokain	qoka	1	2	II	B	B	2	1	qokshedy qol shey qoky shey ey qokain ar
G626-M03636	f75r	f75r.20	20	7	ydain	yda	1	2	II	B	B	2	1	ry shey qor chey lchey lo ydain shey qokain
G626-M03637	f75r	f75r.20	20	9	qokain	qoka	1	2	II	B	B	2	0	ry shey qor chey lchey lo ydain shey qokain
G626-M03638	f75r	f75r.21	21	1	oqokain	oqoka	1	2	II	B	B	2	0	oqokain chey qckhsy or ysheor ol lor am
G626-M03639	f75r	f75r.22	22	3	qokain	qoka	1	2	II	B	B	2	1	odar shey qokain chedy or shey kar chedy sar
G626-M03640	f75r	f75r.24	24	1	qokain	qoka	1	2	II	B	B	2	1	qokain olkeey qolkary sain checthy lor ol
G626-M03641	f75r	f75r.24	24	4	sain	sa	1	2	II	B	B	2	1	qokain olkeey qolkary sain checthy lor ol
G626-M03642	f75r	f75r.25	25	1	sain	sa	1	2	II	B	B	2	0	sain shckhy qokeedy shy dy qokeedy lchedy ram
G626-M03643	f75r	f75r.26	26	1	dain	da	1	2	II	B	B	2	1	dain ol sheol dain ol qoly dar ajy
G626-M03644	f75r	f75r.26	26	4	dain	da	1	2	II	B	B	2	1	dain ol sheol dain ol qoly dar ajy
G626-M03645	f75r	f75r.29	29	1	dain	da	1	2	II	B	B	2	1	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy chedy qotan
G626-M03646	f75r	f75r.29	29	5	lkaiin	lka	2	3	III	B	B	2	0	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy chedy qotan
G626-M03647	f75r	f75r.29	29	8	dain	da	1	2	II	B	B	2	0	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy chedy qotan
G626-M03648	f75r	f75r.29	29	12	qotan	qota	0	1	I	B	B	2	1	dain chkal dy lo lkaiin ol okeedyqol dain olchey qokeedy chedy qotan
G626-M03649	f75r	f75r.30	30	2	dain	da	1	2	II	B	B	2	1	qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy okar olom
G626-M03650	f75r	f75r.30	30	5	qokain	qoka	1	2	II	B	B	2	1	qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy okar olom
G626-M03651	f75r	f75r.30	30	8	dain	da	1	2	II	B	B	2	0	qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy okar olom
G626-M03652	f75r	f75r.32	32	4	qokain	qoka	1	2	II	B	B	2	1	polshy dal shedy qokain dar chsdy shedy qotar shedy ldy
G626-M03653	f75r	f75r.33	33	7	qokain	qoka	1	2	II	B	B	2	1	qokeey l shedy qo l chedy qokain chcthedy ltedy darom
G626-M03654	f75r	f75r.34	34	9	kain	ka	1	2	II	B	B	2	1	s olkedy okal dar oty okar otar ol kain oltedy
G626-M03655	f75r	f75r.35	35	1	qokain	qoka	1	2	II	B	B	2	1	qokain sheety qokain dar dar shedy qokain oldy
G626-M03656	f75r	f75r.35	35	3	qokain	qoka	1	2	II	B	B	2	1	qokain sheety qokain dar dar shedy qokain oldy
G626-M03657	f75r	f75r.35	35	7	qokain	qoka	1	2	II	B	B	2	0	qokain sheety qokain dar dar shedy qokain oldy
G626-M03658	f75r	f75r.40	40	3	qokain	qoka	1	2	II	B	B	2	1	dar shedy qokain shedy dal keedy rshedy
G626-M03659	f75r	f75r.43	43	4	qokain	qoka	1	2	II	B	B	2	1	yshedy chekar oldy qokain chkar otar oldy
G626-M03660	f75r	f75r.44	44	2	sain	sa	1	2	II	B	B	2	1	dchedy sain okedy qokedy otedy okoldy otar otam olaiin ch dar dy
G626-M03661	f75r	f75r.44	44	9	olaiin	ola	2	3	III	B	B	2	1	dchedy sain okedy qokedy otedy okoldy otar otam olaiin ch dar dy
G626-M03662	f75r	f75r.45	45	10	okaiin	oka	2	3	III	B	B	2	1	sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin
G626-M03663	f75r	f75r.46	46	5	dain	da	1	2	II	B	B	2	1	qokey qokedy sheol qokedy dain shedy otol chedy olor
G626-M03664	f75v	f75v.1	1	6	dain	da	1	2	II	B	B	2	1	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam
G626-M03665	f75v	f75v.3	3	3	qokain	qoka	1	2	II	B	B	2	1	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom
G626-M03666	f75v	f75v.3	3	7	daiin	da	2	3	III	B	B	2	1	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom
G626-M03667	f75v	f75v.5	5	3	kain	ka	1	2	II	B	B	2	1	dl shckhy kain olchey qokain dalyrd dl shedy qoteedy cthedy loly
G626-M03668	f75v	f75v.5	5	5	qokain	qoka	1	2	II	B	B	2	1	dl shckhy kain olchey qokain dalyrd dl shedy qoteedy cthedy loly
G626-M03669	f75v	f75v.13	13	1	ocheain	ochea	1	2	II	B	B	2	1	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral
G626-M03670	f75v	f75v.13	13	4	dain	da	1	2	II	B	B	2	1	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral
G626-M03671	f75v	f75v.15	15	3	olain	ola	1	2	II	B	B	2	0	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo
G626-M03672	f75v	f75v.15	15	9	qokain	qoka	1	2	II	B	B	2	1	sal ol olain olkey olshed qokaly qokar chedy qokain ty lshdy qo
G626-M03673	f75v	f75v.16	16	4	qokain	qoka	1	2	II	B	B	2	1	odchedy qolshdy shokshdy qokain or shedy qolol keedy qokalom
G626-M03674	f75v	f75v.17	17	3	ykain	yka	1	2	II	B	B	2	0	sal shed ykain qokain sheckhy ld saiin ckhy lshedy
G626-M03675	f75v	f75v.17	17	4	qokain	qoka	1	2	II	B	B	2	1	sal shed ykain qokain sheckhy ld saiin ckhy lshedy
G626-M03676	f75v	f75v.17	17	7	saiin	sa	2	3	III	B	B	2	1	sal shed ykain qokain sheckhy ld saiin ckhy lshedy
G626-M03677	f75v	f75v.38	38	7	okain	oka	1	2	II	B	B	2	0	tolsheor qokal dar olked orol kchey okain olchey okar sheky dedy kedy
G626-M03678	f75v	f75v.39	39	2	olkain	olka	1	2	II	B	B	2	1	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin
G626-M03679	f75v	f75v.39	39	12	aiin	a	2	3	III	B	B	2	1	qoqokeey olkain qol sheedy qokeor sheedy qokal or chey qokar ol aiin
G626-M03680	f75v	f75v.40	40	2	qokain	qoka	1	2	II	B	B	2	1	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol
G626-M03681	f75v	f75v.40	40	12	qokain	qoka	1	2	II	B	B	2	1	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol
G626-M03682	f75v	f75v.41	41	3	qokain	qoka	1	2	II	B	B	2	1	sal shedy qokain shey qoin ol shey ol shey qoky qol cheey chl or sheolo
G626-M03683	f75v	f75v.42	42	5	qokain	qoka	1	2	II	B	B	2	1	o l sheey qolshey qokain okaiin charor
G626-M03684	f75v	f75v.42	42	6	okaiin	oka	2	3	III	B	B	2	1	o l sheey qolshey qokain okaiin charor
G626-M03685	f75v	f75v.43	43	1	pokain	poka	1	2	II	B	B	2	1	pokain okeedy or chesy solshey qokeey qotedy olkedy chey tal dy qol
G626-M03686	f75v	f75v.44	44	4	qokain	qoka	1	2	II	B	B	2	1	olshees ol sheckhy qokain ol chedy qol chedy qol keey qolchedy chealy
G626-M03687	f75v	f75v.46	46	2	qotain	qota	1	2	II	B	B	2	1	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy
G626-M03688	f75v	f75v.46	46	7	qokain	qoka	1	2	II	B	B	2	1	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy
G626-M03689	f75v	f75v.47	47	1	qokain	qoka	1	2	II	B	B	2	1	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy
G626-M03690	f75v	f75v.47	47	3	qokain	qoka	1	2	II	B	B	2	1	qokain olshey qokain dar ol shedy qokedy qokeedy qotar olshedy oldy
G626-M03691	f75v	f75v.48	48	12	daiin	da	2	3	III	B	B	2	1	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin
G626-M03692	f75v	f75v.49	49	3	okain	oka	1	2	II	B	B	2	1	por shey okain chedy qolsheol olchedy
G626-M03693	f75v	f75v.62	62	3	daiin	da	2	3	III	B	B	2	1	ykeechy qokeedy daiin ol olsheey qoly
G626-M03694	f75v	f75v.65	65	2	dain	da	1	2	II	B	B	2	1	qokal dain dain o qoky daiin
G626-M03695	f75v	f75v.65	65	3	dain	da	1	2	II	B	B	2	1	qokal dain dain o qoky daiin
G626-M03696	f75v	f75v.65	65	6	daiin	da	2	3	III	B	B	2	1	qokal dain dain o qoky daiin
G626-M03697	f75v	f75v.67	67	2	qokain	qoka	1	2	II	B	B	2	1	ykeedy qokain otain shety
G626-M03698	f75v	f75v.67	67	3	otain	ota	1	2	II	B	B	2	1	ykeedy qokain otain shety
G626-M03699	f76r	f76r.1	1	10	sain	sa	1	2	II	T	B	2	1	potchokor chcfhdy opshdy qolp chcphy chcphdy opshey qofshy opchdy sain as y
G626-M03700	f76r	f76r.2	2	5	dain	da	1	2	II	T	B	2	1	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheals qokeey
G626-M03701	f76r	f76r.2	2	6	okain	oka	1	2	II	T	B	2	1	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheals qokeey
G626-M03702	f76r	f76r.2	2	10	ain	a	1	2	II	T	B	2	1	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheals qokeey
G626-M03703	f76r	f76r.6	6	12	chedain	cheda	1	2	II	T	B	2	1	solchedy qokeedy qopchedy qokeeo rol shedy qokedy sheey okees al al chedain dar
G626-M03704	f76r	f76r.8	8	1	qoaiin	qoa	2	3	III	T	B	2	1	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy
G626-M03705	f76r	f76r.8	8	11	aiin	a	2	3	III	T	B	2	0	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy
G626-M03706	f76r	f76r.8	8	12	chekain	cheka	1	2	II	T	B	2	1	qoaiin ches okeedal qoked qokeey shedy chey lkeedy okey dar aiin chekain oldy
G626-M03707	f76r	f76r.9	9	5	ain	a	1	2	II	T	B	2	1	shed al shckhy r ain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly
G626-M03708	f76r	f76r.9	9	7	ain	a	1	2	II	T	B	2	1	shed al shckhy r ain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly
G626-M03709	f76r	f76r.9	9	10	ain	a	1	2	II	T	B	2	0	shed al shckhy r ain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly
G626-M03710	f76r	f76r.9	9	12	lkain	lka	1	2	II	T	B	2	1	shed al shckhy r ain chcphedy ain olkeey lkar ain otchy lkain chedy dar daly
G626-M03711	f76r	f76r.11	11	2	qorain	qora	1	2	II	T	B	2	1	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty
G626-M03712	f76r	f76r.11	11	7	raiiin	ra	3	4	IV	T	B	2	0	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty
G626-M03713	f76r	f76r.11	11	8	chekain	cheka	1	2	II	T	B	2	1	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty
G626-M03714	f76r	f76r.11	11	9	dain	da	1	2	II	T	B	2	1	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty
G626-M03715	f76r	f76r.12	12	8	dain	da	1	2	II	T	B	2	0	solshedy qool qctheed shdy qa ol keey dain saiin s ar shedy qokeor okeedy
G626-M03716	f76r	f76r.12	12	9	saiin	sa	2	3	III	T	B	2	1	solshedy qool qctheed shdy qa ol keey dain saiin s ar shedy qokeor okeedy
G626-M03717	f76r	f76r.13	13	5	okaiin	oka	2	3	III	T	B	2	1	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar
G626-M03718	f76r	f76r.15	15	6	aiin	a	2	3	III	T	B	2	1	chorshedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy
G626-M03719	f76r	f76r.15	15	8	ain	a	1	2	II	T	B	2	1	chorshedy qoked okees al ar aiin ar ain chckheed lchedy shedy qolair chedy
G626-M03720	f76r	f76r.16	16	6	kain	ka	1	2	II	T	B	2	1	qotes chedy shckhy qokeey okeey kain checkhy qokeedy qotey qotain chekair
G626-M03721	f76r	f76r.16	16	10	qotain	qota	1	2	II	T	B	2	1	qotes chedy shckhy qokeey okeey kain checkhy qokeedy qotey qotain chekair
G626-M03722	f76r	f76r.17	17	6	lkain	lka	1	2	II	T	B	2	1	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro
G626-M03723	f76r	f76r.17	17	9	okain	oka	1	2	II	T	B	2	1	chey chckh shey qeeey chol lkain shedy qokeedy okain chedy okeed qokaloro
G626-M03724	f76r	f76r.20	20	7	qotain	qota	1	2	II	T	B	2	1	dshedy qo chedy lchedy qokey qolchey qotain chckhy shckhy lchar okar alchdy
G626-M03725	f76r	f76r.21	21	5	olain	ola	1	2	II	T	B	2	1	qokchsdy okeey lchedy qo olain ot shedy qotaly dar sain shedy oleeed
G626-M03726	f76r	f76r.21	21	10	sain	sa	1	2	II	T	B	2	1	qokchsdy okeey lchedy qo olain ot shedy qotaly dar sain shedy oleeed
G626-M03727	f76r	f76r.23	23	5	qokain	qoka	1	2	II	T	B	2	1	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey
G626-M03728	f76r	f76r.23	23	9	ain	a	1	2	II	T	B	2	1	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey
G626-M03729	f76r	f76r.23	23	11	olaiin	ola	2	3	III	T	B	2	0	sheedy qokedy chedy chedy qokain chckhy olchy l ain shedy olaiin chedy qokey
G626-M03730	f76r	f76r.24	24	6	dain	da	1	2	II	T	B	2	1	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokey lor
G626-M03731	f76r	f76r.24	24	8	olain	ola	1	2	II	T	B	2	1	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokey lor
G626-M03732	f76r	f76r.26	26	5	qolain	qola	1	2	II	T	B	2	1	shedal shey qokey qolchedy qolain ain chey qokaiin okain cheedy lchey l oly dy
G626-M03733	f76r	f76r.26	26	6	ain	a	1	2	II	T	B	2	1	shedal shey qokey qolchedy qolain ain chey qokaiin okain cheedy lchey l oly dy
G626-M03734	f76r	f76r.26	26	8	qokaiin	qoka	2	3	III	T	B	2	0	shedal shey qokey qolchedy qolain ain chey qokaiin okain cheedy lchey l oly dy
G626-M03735	f76r	f76r.26	26	9	okain	oka	1	2	II	T	B	2	1	shedal shey qokey qolchedy qolain ain chey qokaiin okain cheedy lchey l oly dy
G626-M03736	f76r	f76r.28	28	5	aiin	a	2	3	III	T	B	2	1	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal
G626-M03737	f76r	f76r.28	28	6	chodaiin	choda	2	3	III	T	B	2	1	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal
G626-M03738	f76r	f76r.28	28	7	qokaiin	qoka	2	3	III	T	B	2	1	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal
G626-M03739	f76r	f76r.29	29	6	qokain	qoka	1	2	II	T	B	2	1	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain y laiin y
G626-M03740	f76r	f76r.29	29	11	okain	oka	1	2	II	T	B	2	1	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain y laiin y
G626-M03741	f76r	f76r.29	29	13	laiin	la	2	3	III	T	B	2	0	qokar shedy shedy qokar shedy qokain dar shey lshcthy okar okain y laiin y
G626-M03742	f76r	f76r.30	30	7	dalaiin	dala	2	3	III	T	B	2	1	darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy
G626-M03743	f76r	f76r.30	30	9	qokain	qoka	1	2	II	T	B	2	1	darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy
G626-M03744	f76r	f76r.30	30	11	sain	sa	1	2	II	T	B	2	1	darchey cheolchey shcthy chedy qo qokey dalaiin sheeky qokain olky sain chy
G626-M03745	f76r	f76r.32	32	3	ain	a	1	2	II	T	B	2	1	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy
G626-M03746	f76r	f76r.32	32	4	okaiin	oka	2	3	III	T	B	2	1	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy
G626-M03747	f76r	f76r.32	32	5	dain	da	1	2	II	T	B	2	1	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy
G626-M03748	f76r	f76r.32	32	8	qokaiin	qoka	2	3	III	T	B	2	1	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy
G626-M03749	f76r	f76r.32	32	12	rain	ra	1	2	II	T	B	2	0	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy
G626-M03750	f76r	f76r.34	34	11	sain	sa	1	2	II	T	B	2	1	cheor shey qoolkal shedy shedy shey shedy ollchy shlches shcthy sain oly
G626-M03751	f76r	f76r.35	35	1	sain	sa	1	2	II	T	B	2	0	sain shedy lshey qokal chcthy okeolor cheol otar chedy qol chcthy chckhy
G626-M03752	f76r	f76r.40	40	6	dain	da	1	2	II	T	B	2	1	qolchey shckhy qokey lchy opchey dain shdy qokedar olchdy sor oty dy lchedy
G626-M03753	f76r	f76r.41	41	1	sain	sa	1	2	II	T	B	2	1	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl
G626-M03754	f76r	f76r.41	41	11	dain	da	1	2	II	T	B	2	1	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl
G626-M03755	f76r	f76r.42	42	1	dain	da	1	2	II	T	B	2	1	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam
G626-M03756	f76r	f76r.42	42	4	daiin	da	2	3	III	T	B	2	1	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam
G626-M03757	f76r	f76r.42	42	7	qolain	qola	1	2	II	T	B	2	1	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam
G626-M03758	f76r	f76r.44	44	1	poleedaran	poleedara	0	1	I	T	B	2	1	poleedaran shckhy qoty ykar alol lkaiin ol shedy otain okar opar kolpy
