occurrence_id	page	locus	line_number	token_index	surface	head	written_i_minims	working_value	working_roman	section	language	hand	triple_reading_token_stable	working_default_de	whole_word_status	surface_line
G626-M03651	f75r	f75r.30	30	8	dain	da	1	2	II	B	B	2	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy okar olom
G626-M03663	f75r	f75r.46	46	5	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokey qokedy sheol qokedy dain shedy otol chedy olor
G626-M03664	f75v	f75v.1	1	6	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	pchedar opchedy qokedy opchedy qopdy dain chetas chy qotam
G626-M03666	f75v	f75v.3	3	7	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom
G626-M03670	f75v	f75v.13	13	4	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ocheain cheedy qokal dain sheeky qoky sshedy tedy otedy tedy taral
G626-M03691	f75v	f75v.48	48	12	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin
G626-M03693	f75v	f75v.62	62	3	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ykeechy qokeedy daiin ol olsheey qoly
G626-M03694	f75v	f75v.65	65	2	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokal dain dain o qoky daiin
G626-M03695	f75v	f75v.65	65	3	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokal dain dain o qoky daiin
G626-M03696	f75v	f75v.65	65	6	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokal dain dain o qoky daiin
G626-M03700	f76r	f76r.2	2	5	dain	da	1	2	II	T	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshedy qotddyar cthar chep dain okain qokeor shedy qol ain sheals qokeey
G626-M03714	f76r	f76r.11	11	9	dain	da	1	2	II	T	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotedshedy qorain oteedy chedy ol chdy raiiin chekain dain chckhy sal oty
G626-M03715	f76r	f76r.12	12	8	dain	da	1	2	II	T	B	2	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	solshedy qool qctheed shdy qa ol keey dain saiin s ar shedy qokeor okeedy
G626-M03730	f76r	f76r.24	24	6	dain	da	1	2	II	T	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dalshedy qol sheedy qokaldy chepy dain alolor olain chedy shecthy qokey lor
G626-M03747	f76r	f76r.32	32	5	dain	da	1	2	II	T	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	cheo r ain okaiin dain chey dalshedy qokaiin cheol shy chedy rain chedy shy
G626-M03752	f76r	f76r.40	40	6	dain	da	1	2	II	T	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qolchey shckhy qokey lchy opchey dain shdy qokedar olchdy sor oty dy lchedy
G626-M03754	f76r	f76r.41	41	11	dain	da	1	2	II	T	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sain ar okedy lcheey qokey shckhy otedy qokal shey qoky dain chedy qokchdyl
G626-M03755	f76r	f76r.42	42	1	dain	da	1	2	II	T	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam
G626-M03756	f76r	f76r.42	42	4	daiin	da	2	3	III	T	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain chey lsh daiin chey lchedy qolain qotal shedy dy shecthy otalam
G626-M03763	f76r	f76r.46	46	1	dain	da	1	2	II	T	B	2	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain shear okedy otedy okedy lchedy chedy okar chedy otarain
G626-M03765	f76r	f76r.47	47	1	dain	da	1	2	II	T	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky
G626-M03784	f76v	f76v.4	4	4	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	salkeey sor shecthy daiin okor chpchedy chy oty olor otchy r alchl
G626-M03789	f76v	f76v.10	10	9	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	cphdor shedal qopchdy dshedy shedy tchedy lsheetal shecphy daiin dy
G626-M03790	f76v	f76v.11	11	3	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	cheor sheedy daiin oekeedy qokeey qokedy oteedy shedy qokedy shedam
G626-M03793	f76v	f76v.18	18	8	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	lshey qockhedy qodeey qolkeedy qokedy chol chedchey daiin olkedy
G626-M03796	f76v	f76v.26	26	4	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshol qokaiin ches daiin checkhy oteoldy qokeey chckhy lar aly
G626-M03797	f76v	f76v.27	27	1	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shckhey qokeedy saiin chek ain r ain o kan chlaiiin
G626-M03821	f76v	f76v.36	36	1	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cheol teey lshety okeey qeedy
G626-M03829	f76v	f76v.40	40	4	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sol shedy qoky daiin shedy chey qokaiin cheedy qo char aiin
G626-M03844	f77r	f77r.18	18	1	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cheedy lshey qo l or chees sheckhedy qol cheedy qotaiin
G626-M03852	f77r	f77r.24	24	1	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin dol shor cphey lfcheal shear qolchy
G626-M03862	f77r	f77r.33	33	1	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chedy qol keedy qoteeedy sar oiiiin cheety dy
G626-M03879	f77r	f77r.40	40	1	daiiin	da	3	4	IV	B	B	2	1	d-Wert IV; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiiin ol eeedy okaiin sheeol qotaiin shody qoty
G626-M03882	f77r	f77r.41	41	1	daiin	da	2	3	III	B	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin sh qolchey qotedy qotal r ain chl s arol
G626-M03890	f77r	f77r.46	46	1	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chlchpsheey tal cheol dag as otey daiin
G626-M03891	f77r	f77r.46	46	8	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chlchpsheey tal cheol dag as otey daiin
G626-M03898	f77v	f77v.16	16	2	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tedal daiin okaiin shedy qokedy qokain otedy dasy
G626-M03901	f77v	f77v.17	17	6	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	olchedy qol shedy qokchedy qokeey daiin olol
G626-M03906	f77v	f77v.20	20	1	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin salchedy qokedy qokal shed keoly
G626-M03910	f77v	f77v.24	24	1	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin sheekey qokeedy daiin dail qokedy qokedy rol
G626-M03911	f77v	f77v.24	24	4	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin sheekey qokeedy daiin dail qokedy qokedy rol
G626-M03918	f77v	f77v.30	30	8	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	shey ol sheey qokedy lchedy qokaiin dal daiin chedy
G626-M03927	f77v	f77v.37	37	7	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	schedy qotar sarolsheedy qokain cheey roiin daiin shey
G626-M03947	f78r	f78r.22	22	3	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	yched qokain daiin chckhdy lr
G626-M03952	f78r	f78r.27	27	1	daiin	da	2	3	III	B	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chckhal daiil aldy
G626-M03954	f78r	f78r.29	29	5	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ssheky ol kedy chckhy dain oty qokor oky dain chy ol
G626-M03955	f78r	f78r.29	29	9	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ssheky ol kedy chckhy dain oty qokor oky dain chy ol
G626-M03956	f78r	f78r.30	30	3	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokeedy qokey daiin olkain dal chedy ololdal chchty tedy
G626-M03960	f78r	f78r.33	33	2	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ytedy daiin ykedy y olsheey qokeey okal ol keedy dyky
G626-M03964	f78r	f78r.35	35	6	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	y sain checkhy qokain cheeky daiin daiin y tees ol y
G626-M03965	f78r	f78r.35	35	7	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	y sain checkhy qokain cheeky daiin daiin y tees ol y
G626-M03977	f78r	f78r.42	42	1	dain	da	1	2	II	B	B	2	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain chfaiin opaly kotaly
G626-M03984	f78v	f78v.8	8	9	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokedy otedy qokain oteedy qokeedy dar okedy dkedy dain
G626-M03986	f78v	f78v.11	11	10	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qol chedy qol okeey ykal ol chdy qokain chcthy daiin
G626-M03990	f78v	f78v.16	16	9	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	lshey r shedy d qokedy okey lchedy qokdy daiin oly
G626-M04013	f79r	f79r.14	14	8	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	saral qokain checkhy qotal qol cheey chey dain chedy qol
G626-M04034	f79r	f79r.28	28	5	dain	da	1	2	II	B	B	2	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	y dolsheey qokain o dain yteey chyteey otoldy lchey
G626-M04037	f79r	f79r.32	32	8	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sol cheedy qoteedy okaiin ol olaiin shey daiin chy ol
G626-M04038	f79r	f79r.33	33	1	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin shedy qotshedy oteeedy oteedy chey qokain ol
G626-M04041	f79r	f79r.37	37	8	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	lcheol ol ol sheey olsheey sholkeey okchey dain
G626-M04050	f79r	f79r.43	43	6	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	y shey qokain cheol qoky daiin chkag ar cheedy ldy
G626-M04061	f79v	f79v.13	13	1	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain ar olshey dytain qokain checthy okeedy qokeedy ror
G626-M04074	f79v	f79v.21	21	7	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshey qokal sheedy sheky orain otshdy dain cther aror
G626-M04087	f79v	f79v.29	29	1	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain sheyteedy lky opchedy qotedy otey tal dain oteey oty
G626-M04088	f79v	f79v.29	29	8	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain sheyteedy lky opchedy qotedy otey tal dain oteey oty
G626-M04095	f79v	f79v.35	35	7	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qor cheey kain chl ol otol dain otain ol oteedy qokan
G626-M04111	f7r	f7r.4	4	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokcho cho lochey daiin ychey kchos odaiin
G626-M04115	f7r	f7r.7	7	5	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshoy cthol chol otchol dain shody shol chotchy
G626-M04116	f7r	f7r.8	8	8	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okchey deeeese choty qokchy shol keey choty dain
G626-M04118	f7r	f7r.10	10	4	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	s chain chor daiin chckhy
G626-M04119	f7v	f7v.1	1	7	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	polyshy shey tchody qopchy otshol dy daiin tshodody
G626-M04120	f7v	f7v.2	2	3	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chochy cthy daiin qoky chy daiin cthol cthy cthd
G626-M04121	f7v	f7v.2	2	6	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chochy cthy daiin qoky chy daiin cthol cthy cthd
G626-M04122	f7v	f7v.4	4	4	dain	da	1	2	II	H	A	1	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	choteeeb oeear choschy dain sho kshy shol deees dol
G626-M04125	f7v	f7v.6	6	5	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	kchor sheod sheodaiin sho daiin oksho lshol dair qos
G626-M04128	f7v	f7v.8	8	10	daiin	da	2	3	III	H	A	1	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qoteeeo r cho cheeody qotchey tey o kcho r daiin
G626-M04129	f7v	f7v.9	9	9	daiin	da	2	3	III	H	A	1	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sho keeo daiir chokchy dor deol dy dol daiin
G626-M04158	f80r	f80r.24	24	6	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor
G626-M04205	f80r	f80r.51	51	6	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	talkl ol s al cheoly daiin otaly otain chey lkain olom
G626-M04210	f80r	f80r.52	52	10	daiin	da	2	3	III	B	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	sol tl shey qoklcheey lkaiin ol olor aiin y daiin cheol kain
G626-M04213	f80v	f80v.2	2	7	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	tshedy qotedy olkain otal chckhy qoky daiin doly
G626-M04231	f80v	f80v.15	15	10	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal
G626-M04236	f80v	f80v.20	20	4	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ysheeyqorar ol cheey daiin shey qokaiin ol okaiin
G626-M04242	f80v	f80v.24	24	10	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	yshedy qokeey qokey qoty qotol otaiin ol chedy qoky daiin
G626-M04282	f81r	f81r.10	10	2	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	chol dain otedy cheey qotain ly
G626-M04288	f81r	f81r.22	22	5	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qotal chedy qol ol daiin ol chedar ol oly
G626-M04295	f81v	f81v.1	1	10	dain	da	1	2	II	B	B	2	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	par shey keedy shekal dal dar ol pchedy shek dain ofalsheky
G626-M04300	f81v	f81v.3	3	2	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	saiin daiin olkeedy okedy dykain shek chdy dalal oldy
G626-M04305	f81v	f81v.4	4	7	dain	da	1	2	II	B	B	2	1	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy
G626-M04306	f81v	f81v.4	4	9	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qokaiin okain cheeky dy ol kaiin dain dy daiin chcthy
G626-M04308	f81v	f81v.5	5	2	daiin	da	2	3	III	B	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okaiin daiin otain chckhy okeedy qoky kar daiin okar
G626-M04310	f81v	f81v.5	5	8	daiin	da	2	3	III	B	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	okaiin daiin otain chckhy okeedy qoky kar daiin okar
G626-M04315	f81v	f81v.7	7	4	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol
G626-M04316	f81v	f81v.7	7	6	daiin	da	2	3	III	B	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	olor ol sheckhal daiin qokeedal daiin chckhy schedy qol
G626-M04317	f81v	f81v.8	8	6	daiin	da	2	3	III	B	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	ykol or shedy sheedy qolkeedy daiin dkain cphedy oldy
G626-M04320	f81v	f81v.9	9	5	daiin	da	2	3	III	B	B	2	0	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	yar olchey kaiin okeey daiin olor checkhy daiidy
G626-M04321	f81v	f81v.14	14	4	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dshedy ykeedy sheeky daiin okedy qokeed qokedy lchpchdy
G626-M04327	f82r	f82r.1	1	3	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qosheedy qokeol daiin shckhy okeeor cheey daiin shey
G626-M04328	f82r	f82r.1	1	7	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	qosheedy qokeol daiin shckhy okeeor cheey daiin shey
G626-M04341	f82r	f82r.15	15	8	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	kedy lchedy qokedy qokeedy lkeedy qokaiin dy daiin chdy dy
G626-M04348	f82r	f82r.21	21	1	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cheoky lkedy salshey daiin chey qol chedy qokeey dal
G626-M04349	f82r	f82r.21	21	5	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin cheoky lkedy salshey daiin chey qol chedy qokeey dal
G626-M04352	f82r	f82r.23	23	5	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	cheey qcthey qokeey lcheey daiin chey qokeeedy lchedy lar
G626-M04374	f82v	f82v.21	21	1	dain	da	1	2	II	B	B	2	0	d-Wert II; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	dain chey qokeeey qoky okaiin okain olkain otain okar aly
G626-M04389	f82v	f82v.29	29	1	daiin	da	2	3	III	B	B	2	1	d-Wert III; lokal Mengen-/Gradmarker	NICHT_ALS_OPERATION_ODER_UND_LESEN__D_HEAD_OFFEN	daiin chey qoky shedy qokaiin olkeedy qokechedy qotar
