edition	paragraph_a	paragraph_b	projected_length	different_letter_counts_a_b	decision	rotation_offsets
IT2a	f107r|f107r.24-f107r.26	f115v|f115v.8-f115v.10	159	"{""a"":[19,8],""c"":[14,17],""d"":[7,11],""e"":[11,17],""f"":[1,0],""h"":[15,20],""i"":[15,8],""k"":[13,5],""l"":[16,9],""n"":[6,5],""o"":[18,20],""r"":[6,3],""s"":[1,9],""t"":[1,8],""y"":[9,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.27-f107r.29	f115r|f115r.37-f115r.39	134	"{""a"":[12,6],""c"":[9,11],""d"":[4,5],""e"":[11,12],""f"":[3,0],""h"":[11,16],""i"":[18,9],""k"":[9,8],""l"":[10,4],""n"":[6,5],""o"":[17,19],""p"":[2,1],""q"":[3,7],""r"":[7,6],""s"":[4,9],""t"":[2,3],""y"":[6,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.30-f107r.33	f114r|f114r.35-f114r.38	214	"{""a"":[31,27],""d"":[5,13],""e"":[9,21],""h"":[17,15],""i"":[29,25],""k"":[21,13],""l"":[17,7],""o"":[16,23],""p"":[3,1],""q"":[5,7],""r"":[11,12],""s"":[7,8],""t"":[2,6],""x"":[1,0],""y"":[17,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.30-f107r.33	f66v|f66v.1-f66v.5	214	"{""a"":[31,18],""c"":[11,12],""d"":[5,28],""e"":[9,22],""f"":[0,3],""h"":[17,23],""i"":[29,2],""k"":[21,15],""l"":[17,14],""m"":[0,2],""n"":[12,1],""o"":[16,24],""p"":[3,2],""q"":[5,2],""r"":[11,3],""s"":[7,15],""t"":[2,6],""x"":[1,0],""y"":[17,22]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.30-f107r.33	f95r2|f95r2.5-f95r2.9	214	"{""a"":[31,17],""c"":[11,12],""d"":[5,21],""e"":[9,12],""f"":[0,1],""h"":[17,18],""i"":[29,6],""k"":[21,17],""l"":[17,15],""m"":[0,2],""n"":[12,3],""o"":[16,34],""p"":[3,2],""q"":[5,8],""r"":[11,10],""s"":[7,8],""t"":[2,8],""x"":[1,0],""y"":[17,20]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.34-f107r.37	f108r|f108r.31-f108r.34	188	"{""a"":[27,9],""c"":[12,7],""d"":[7,23],""e"":[12,25],""h"":[13,9],""i"":[21,1],""k"":[16,22],""l"":[20,12],""m"":[2,0],""n"":[10,1],""o"":[17,32],""p"":[2,0],""q"":[5,10],""r"":[10,5],""s"":[1,3],""y"":[8,24]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.38-f107r.41	f107v|f107v.37-f107v.40	187	"{""a"":[25,18],""c"":[13,7],""d"":[4,5],""e"":[15,20],""f"":[1,0],""h"":[13,7],""i"":[18,27],""k"":[13,18],""l"":[16,11],""m"":[1,0],""n"":[10,13],""o"":[26,27],""q"":[6,7],""r"":[8,7],""t"":[7,3],""y"":[9,15]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.42-f107r.44	f112r|f112r.31-f112r.33	143	"{""a"":[18,15],""e"":[16,21],""h"":[9,11],""i"":[17,8],""k"":[11,9],""l"":[3,9],""m"":[2,1],""n"":[8,4],""o"":[14,18],""q"":[2,1],""r"":[5,11],""s"":[2,6],""t"":[6,4],""y"":[15,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.42-f107r.44	f66v|f66v.6-f66v.8	143	"{""a"":[18,2],""c"":[7,17],""d"":[6,16],""e"":[16,14],""h"":[9,22],""i"":[17,0],""k"":[11,12],""l"":[3,1],""m"":[2,1],""n"":[8,0],""o"":[14,20],""q"":[2,4],""r"":[5,3],""s"":[2,9],""t"":[6,5]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.45-f107r.47	f112v|f112v.39-f112v.41	139	"{""a"":[17,11],""c"":[6,16],""d"":[4,10],""e"":[12,16],""h"":[6,17],""i"":[18,12],""k"":[10,5],""l"":[11,6],""n"":[9,8],""o"":[19,15],""q"":[6,2],""r"":[3,2],""s"":[2,1],""y"":[8,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.45-f107r.47	f113v|f113v.42-f113v.44	139	"{""a"":[17,14],""c"":[6,5],""d"":[4,5],""e"":[12,19],""f"":[0,1],""h"":[6,5],""k"":[10,7],""l"":[11,10],""m"":[1,0],""n"":[9,10],""o"":[19,22],""q"":[6,2],""r"":[3,5],""s"":[2,3],""y"":[8,6]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.45-f107r.47	f114v|f114v.11-f114v.13	139	"{""a"":[17,12],""c"":[6,12],""d"":[4,13],""e"":[12,13],""h"":[6,13],""i"":[18,16],""k"":[10,0],""l"":[11,3],""m"":[1,2],""o"":[19,14],""p"":[1,2],""q"":[6,4],""r"":[3,2],""s"":[2,3],""t"":[6,12],""y"":[8,9]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.45-f107r.47	f20r|f20r.5-f20r.8	139	"{""a"":[17,7],""c"":[6,17],""d"":[4,7],""e"":[12,11],""h"":[6,19],""i"":[18,15],""k"":[10,2],""l"":[11,6],""m"":[1,0],""o"":[19,23],""p"":[1,3],""q"":[6,1],""s"":[2,6],""t"":[6,4],""y"":[8,6]}"	UNEQUAL_INVENTORY	[]
IT2a	f107r|f107r.48-f107r.51	f112r|f112r.27-f112r.30	198	"{""a"":[31,12],""c"":[11,14],""d"":[2,13],""e"":[4,28],""f"":[3,1],""h"":[13,19],""i"":[24,8],""k"":[12,15],""l"":[24,10],""m"":[1,2],""n"":[11,4],""o"":[18,24],""p"":[2,3],""q"":[3,4],""r"":[7,5],""s"":[1,7],""t"":[17,5],""y"":[14,24]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.5-f107v.7	f108r|f108r.14-f108r.16	148	"{""a"":[14,13],""c"":[8,10],""d"":[8,10],""f"":[0,1],""h"":[9,14],""i"":[19,14],""k"":[11,9],""l"":[7,9],""m"":[1,0],""n"":[9,7],""q"":[7,6],""r"":[2,4],""s"":[1,4],""t"":[8,2],""y"":[11,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.8-f107v.10	f112r|f112r.19-f112r.22	153	"{""a"":[15,12],""c"":[3,6],""d"":[8,9],""e"":[12,22],""i"":[17,13],""k"":[15,9],""l"":[9,11],""n"":[9,5],""o"":[20,19],""p"":[2,1],""q"":[10,9],""r"":[3,5],""s"":[5,4],""t"":[6,3],""y"":[11,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.8-f107v.10	f113r|f113r.34-f113r.36	153	"{""a"":[15,12],""c"":[3,8],""d"":[8,10],""e"":[12,17],""f"":[0,1],""h"":[7,17],""i"":[17,11],""k"":[15,6],""l"":[9,4],""m"":[1,0],""n"":[9,6],""o"":[20,15],""p"":[2,3],""q"":[10,6],""r"":[3,7],""s"":[5,15],""t"":[6,4]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.8-f107v.10	f85r1|f85r1.23-f85r1.25	153	"{""a"":[15,11],""c"":[3,11],""d"":[8,16],""e"":[12,17],""f"":[0,1],""h"":[7,16],""i"":[17,12],""k"":[15,7],""l"":[9,2],""n"":[9,5],""o"":[20,13],""p"":[2,3],""q"":[10,4],""r"":[3,6],""s"":[5,7],""t"":[6,5],""y"":[11,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.11-f107v.15	f81r|f81r.24-f81r.31	280	"{""a"":[32,16],""c"":[14,15],""d"":[11,24],""e"":[18,28],""f"":[1,0],""h"":[19,26],""i"":[25,11],""k"":[27,14],""l"":[19,23],""m"":[2,0],""n"":[14,5],""o"":[38,33],""p"":[1,3],""q"":[17,10],""r"":[5,11],""s"":[6,19],""t"":[11,9],""y"":[20,33]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.16-f107v.19	f113v|f113v.38-f113v.41	197	"{""a"":[28,21],""c"":[10,8],""d"":[4,5],""e"":[8,31],""h"":[10,11],""i"":[27,21],""k"":[21,9],""l"":[18,9],""n"":[13,11],""o"":[25,26],""p"":[3,1],""q"":[6,4],""r"":[10,12],""s"":[2,3],""t"":[3,11],""y"":[8,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.16-f107v.19	f32r|f32r.6-f32r.19	197	"{""a"":[28,12],""c"":[10,19],""d"":[4,19],""e"":[8,6],""f"":[0,1],""h"":[10,23],""i"":[27,16],""k"":[21,3],""l"":[18,12],""n"":[13,9],""o"":[25,32],""p"":[3,0],""q"":[6,4],""r"":[10,7],""s"":[2,9],""t"":[3,13],""y"":[8,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.25-f107v.28	f114r|f114r.39-f114r.41	186	"{""a"":[21,13],""c"":[8,9],""d"":[6,15],""e"":[16,28],""h"":[12,11],""i"":[11,20],""k"":[18,4],""l"":[14,1],""m"":[2,0],""n"":[7,10],""o"":[29,26],""p"":[2,1],""q"":[6,12],""r"":[13,4],""s"":[4,5],""t"":[4,13],""y"":[13,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.25-f107v.28	f16v|f16v.7-f16v.13	186	"{""a"":[21,12],""c"":[8,26],""d"":[6,7],""e"":[16,0],""f"":[0,1],""h"":[12,29],""i"":[11,15],""k"":[18,9],""l"":[14,3],""m"":[2,0],""n"":[7,8],""o"":[29,23],""q"":[6,3],""r"":[13,9],""s"":[4,5],""t"":[4,11],""y"":[13,23]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.25-f107v.28	f82v|f82v.11-f82v.14	186	"{""a"":[21,9],""c"":[8,16],""d"":[6,13],""h"":[12,19],""i"":[11,4],""k"":[18,13],""l"":[14,15],""m"":[2,0],""n"":[7,3],""o"":[29,24],""q"":[6,13],""r"":[13,8],""s"":[4,5],""t"":[4,6],""y"":[13,20]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.25-f107v.28	f87r|f87r.11-f87r.16	186	"{""a"":[21,10],""c"":[8,14],""d"":[6,12],""e"":[16,30],""h"":[12,22],""i"":[11,10],""k"":[18,7],""l"":[14,12],""m"":[2,1],""n"":[7,4],""o"":[29,24],""p"":[2,1],""q"":[6,2],""r"":[13,3],""s"":[4,15],""t"":[4,7],""y"":[13,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.29-f107v.31	f114r|f114r.11-f114r.13	150	"{""c"":[7,11],""d"":[8,16],""e"":[21,12],""f"":[0,2],""h"":[8,14],""i"":[11,13],""k"":[15,8],""l"":[10,7],""n"":[6,4],""o"":[20,22],""p"":[0,2],""q"":[8,3],""r"":[2,4],""s"":[2,4],""t"":[6,5],""y"":[17,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.29-f107v.31	f114v|f114v.33-f114v.35	150	"{""a"":[8,11],""c"":[7,10],""d"":[8,3],""e"":[21,24],""h"":[8,13],""i"":[11,15],""k"":[15,9],""l"":[10,7],""o"":[20,18],""q"":[8,5],""r"":[2,3],""s"":[2,4],""t"":[6,7],""y"":[17,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.29-f107v.31	f115v|f115v.31-f115v.33	150	"{""a"":[8,9],""c"":[7,19],""d"":[8,14],""e"":[21,15],""h"":[8,22],""i"":[11,7],""k"":[15,4],""l"":[10,6],""m"":[1,0],""n"":[6,3],""o"":[20,11],""p"":[0,5],""q"":[8,3],""r"":[2,7],""s"":[2,3],""y"":[17,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.29-f107v.31	f85r1|f85r1.20-f85r1.22	150	"{""a"":[8,10],""c"":[7,12],""d"":[8,16],""e"":[21,15],""f"":[0,1],""h"":[8,14],""i"":[11,12],""k"":[15,4],""l"":[10,4],""m"":[1,0],""n"":[6,5],""o"":[20,18],""p"":[0,2],""q"":[8,4],""r"":[2,8]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.35-f107v.36	f28v|f28v.1-f28v.3	104	"{""a"":[7,0],""c"":[6,13],""d"":[6,3],""e"":[13,2],""h"":[8,17],""i"":[6,8],""k"":[9,4],""l"":[11,4],""n"":[4,3],""o"":[13,19],""p"":[1,2],""q"":[3,5],""r"":[4,5],""s"":[2,4],""t"":[2,3],""y"":[9,12]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.45-f107v.49	f115v|f115v.13-f115v.17	247	"{""a"":[18,17],""c"":[11,18],""d"":[12,15],""e"":[47,33],""h"":[12,21],""i"":[18,11],""k"":[20,18],""l"":[9,16],""m"":[0,1],""n"":[12,8],""o"":[30,28],""p"":[1,5],""q"":[12,8],""r"":[2,18],""s"":[3,4],""t"":[6,7],""y"":[34,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f107v|f107v.45-f107v.49	f39r|f39r.1-f39r.5	247	"{""a"":[18,14],""c"":[11,25],""d"":[12,25],""e"":[47,27],""f"":[0,3],""g"":[0,1],""h"":[12,35],""i"":[18,12],""k"":[20,14],""n"":[12,7],""o"":[30,18],""p"":[1,2],""q"":[12,4],""r"":[2,8],""s"":[3,11],""t"":[6,2],""y"":[34,30]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.5-f108r.7	f99r|f99r.28-f99r.31	184	"{""a"":[7,4],""c"":[16,9],""d"":[13,9],""e"":[29,21],""f"":[2,1],""h"":[18,13],""k"":[16,19],""l"":[4,22],""o"":[25,47],""q"":[9,8],""r"":[5,2],""s"":[3,5],""y"":[23,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.8-f108r.10	f113v|f113v.4-f113v.6	180	"{""a"":[16,11],""c"":[9,14],""d"":[14,13],""e"":[29,27],""f"":[0,1],""h"":[12,15],""i"":[10,12],""k"":[15,5],""m"":[1,0],""o"":[17,28],""q"":[6,4],""s"":[3,4],""t"":[9,14],""y"":[20,13]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.8-f108r.10	f19v|f19v.1-f19v.7	180	"{""a"":[16,8],""c"":[9,24],""d"":[14,7],""e"":[29,4],""h"":[12,24],""i"":[10,14],""k"":[15,6],""l"":[5,6],""n"":[5,7],""o"":[17,27],""p"":[1,4],""q"":[6,7],""r"":[8,6],""s"":[3,4],""t"":[9,14],""y"":[20,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.8-f108r.10	f3v|f3v.1-f3v.6	180	"{""a"":[16,14],""c"":[9,13],""d"":[14,7],""e"":[29,23],""h"":[12,15],""i"":[10,7],""k"":[15,12],""l"":[5,12],""m"":[1,4],""n"":[5,3],""o"":[17,33],""q"":[6,3],""r"":[8,13],""s"":[3,6],""t"":[9,4],""y"":[20,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.8-f108r.10	f80v|f80v.23-f80v.26	180	"{""a"":[16,7],""d"":[14,9],""e"":[29,19],""h"":[12,17],""i"":[10,7],""k"":[15,7],""l"":[5,13],""m"":[1,0],""n"":[5,4],""o"":[17,25],""p"":[1,3],""q"":[6,13],""r"":[8,2],""s"":[3,9],""t"":[9,11],""y"":[20,25]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.11-f108r.13	f22r|f22r.1-f22r.3	136	"{""a"":[19,8],""c"":[4,10],""d"":[6,8],""e"":[16,0],""f"":[0,1],""h"":[5,14],""i"":[20,14],""k"":[9,7],""l"":[7,11],""m"":[2,1],""n"":[11,8],""o"":[15,25],""p"":[0,4],""s"":[1,5],""y"":[11,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.11-f108r.13	f95v1|f95v1.11-f95v1.13	136	"{""a"":[19,11],""c"":[4,7],""d"":[6,10],""e"":[16,9],""h"":[5,16],""i"":[20,14],""k"":[9,6],""l"":[7,4],""m"":[2,0],""n"":[11,9],""o"":[15,13],""p"":[0,1],""q"":[2,4],""r"":[3,2],""s"":[1,12],""t"":[5,9],""y"":[11,9]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.17-f108r.20	f79r|f79r.26-f79r.30	199	"{""a"":[16,7],""c"":[14,12],""d"":[23,14],""e"":[27,25],""f"":[2,0],""h"":[14,17],""i"":[11,6],""k"":[18,9],""l"":[13,16],""m"":[2,0],""n"":[6,4],""o"":[20,31],""p"":[0,2],""q"":[4,8],""s"":[2,6],""t"":[3,7],""y"":[19,30]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.21-f108r.23	f76v|f76v.34-f76v.36	132	"{""a"":[12,8],""c"":[5,8],""d"":[10,9],""e"":[18,22],""i"":[6,9],""k"":[9,5],""l"":[12,7],""m"":[2,0],""n"":[4,5],""o"":[16,12],""p"":[1,2],""q"":[6,4],""s"":[5,6],""t"":[3,6],""y"":[11,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.35-f108r.36	f115v|f115v.6-f115v.7	111	"{""c"":[12,8],""d"":[12,10],""e"":[14,9],""f"":[1,0],""h"":[13,10],""i"":[0,9],""l"":[8,3],""m"":[0,1],""n"":[0,5],""o"":[13,17],""p"":[4,2],""q"":[3,4],""r"":[3,5],""s"":[1,3],""t"":[1,4],""y"":[13,8]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.35-f108r.36	f24v|f24v.12-f24v.16	111	"{""a"":[7,5],""c"":[12,11],""d"":[12,11],""e"":[14,7],""h"":[13,15],""i"":[0,4],""l"":[8,7],""m"":[0,2],""o"":[13,26],""p"":[4,0],""q"":[3,1],""s"":[1,5],""t"":[1,3],""y"":[13,4]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.37-f108r.38	f23r|f23r.4-f23r.5	97	"{""a"":[4,7],""c"":[7,8],""d"":[9,6],""e"":[26,2],""f"":[0,3],""g"":[0,1],""h"":[7,8],""i"":[1,7],""k"":[8,5],""l"":[5,11],""n"":[0,2],""o"":[7,19],""q"":[4,3],""r"":[2,6],""y"":[14,6]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.41-f108r.44	f114v|f114v.29-f114v.32	202	"{""c"":[12,16],""d"":[16,8],""e"":[39,27],""h"":[13,18],""i"":[5,18],""k"":[19,3],""l"":[9,8],""m"":[3,1],""n"":[4,9],""o"":[26,32],""p"":[0,6],""s"":[4,3],""t"":[3,12],""y"":[22,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.41-f108r.44	f39r|f39r.6-f39r.9	202	"{""a"":[15,18],""c"":[12,20],""d"":[16,23],""e"":[39,15],""f"":[0,3],""h"":[13,28],""i"":[5,15],""k"":[19,9],""l"":[9,7],""n"":[4,7],""o"":[26,12],""p"":[0,3],""q"":[8,4],""r"":[4,6],""s"":[4,9],""t"":[3,1],""y"":[22,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.41-f108r.44	f85r1|f85r1.7-f85r1.10	202	"{""c"":[12,19],""d"":[16,25],""e"":[39,16],""f"":[0,3],""h"":[13,23],""i"":[5,10],""k"":[19,7],""l"":[9,6],""m"":[3,1],""o"":[26,20],""p"":[0,4],""q"":[8,9],""r"":[4,10],""s"":[4,8],""t"":[3,6],""y"":[22,16]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.41-f108r.44	f99r|f99r.47-f99r.52	202	"{""a"":[15,12],""c"":[12,8],""d"":[16,4],""e"":[39,36],""h"":[13,12],""i"":[5,10],""l"":[9,12],""o"":[26,36],""q"":[8,3],""r"":[4,11],""s"":[4,10],""t"":[3,4],""y"":[22,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.45-f108r.47	f114v|f114v.20-f114v.22	169	"{""a"":[9,13],""c"":[9,16],""d"":[21,20],""e"":[35,13],""f"":[0,1],""h"":[11,19],""i"":[4,11],""k"":[17,9],""l"":[7,4],""m"":[1,0],""n"":[3,6],""o"":[16,19],""q"":[7,8],""r"":[1,6],""s"":[2,3],""t"":[3,6],""y"":[23,15]}"	UNEQUAL_INVENTORY	[]
IT2a	f108r|f108r.45-f108r.47	f85r2|f85r2.18-f85r2.23	169	"{""a"":[9,11],""d"":[21,14],""e"":[35,19],""g"":[0,1],""h"":[11,13],""i"":[4,10],""k"":[17,10],""l"":[7,11],""m"":[1,0],""n"":[3,6],""o"":[16,23],""q"":[7,9],""r"":[1,5],""s"":[2,10],""t"":[3,0],""y"":[23,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f108v|f108v.5-f108v.6	f114r|f114r.1-f114r.3	118	"{""a"":[11,7],""c"":[3,4],""d"":[10,15],""e"":[21,23],""h"":[3,4],""i"":[6,8],""k"":[12,6],""l"":[6,5],""n"":[4,3],""o"":[15,19],""p"":[1,2],""q"":[6,1],""r"":[5,6],""s"":[0,2],""t"":[2,5],""x"":[1,0],""y"":[11,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f108v|f108v.7-f108v.11	f34v|f34v.1-f34v.5	291	"{""a"":[27,25],""c"":[12,34],""e"":[55,16],""f"":[0,1],""h"":[19,39],""i"":[14,19],""k"":[23,16],""l"":[20,14],""m"":[4,3],""n"":[8,7],""o"":[26,18],""p"":[1,3],""r"":[7,12],""s"":[7,10],""t"":[10,6],""y"":[22,32]}"	UNEQUAL_INVENTORY	[]
IT2a	f108v|f108v.12-f108v.14	f21r|f21r.4-f21r.7	163	"{""a"":[13,5],""c"":[6,15],""d"":[11,6],""e"":[31,13],""f"":[0,1],""h"":[10,18],""i"":[11,9],""k"":[16,8],""l"":[5,12],""m"":[1,0],""n"":[6,5],""o"":[16,34],""p"":[0,1],""q"":[7,5],""r"":[6,5],""t"":[3,8],""y"":[17,14]}"	UNEQUAL_INVENTORY	[]
IT2a	f108v|f108v.12-f108v.14	f44v|f44v.4-f44v.7	163	"{""a"":[13,10],""c"":[6,13],""d"":[11,7],""e"":[31,4],""h"":[10,19],""i"":[11,14],""k"":[16,6],""l"":[5,9],""m"":[1,0],""n"":[6,8],""o"":[16,27],""p"":[0,3],""q"":[7,1],""r"":[6,5],""s"":[4,6],""t"":[3,13],""y"":[17,18]}"	UNEQUAL_INVENTORY	[]
IT2a	f108v|f108v.28-f108v.29	f95v1|f95v1.9-f95v1.10	91	"{""a"":[8,7],""c"":[5,4],""d"":[5,7],""e"":[18,9],""h"":[7,8],""i"":[5,12],""k"":[4,8],""l"":[7,2],""m"":[1,0],""n"":[4,7],""p"":[1,0],""r"":[3,1],""s"":[3,6],""t"":[1,3],""y"":[7,5]}"	UNEQUAL_INVENTORY	[]
IT2a	f108v|f108v.53-f108v.53	f40v|f40v.19-f40v.19	22	"{""a"":[1,3],""f"":[0,1],""h"":[3,2],""i"":[0,1],""l"":[3,0],""o"":[3,2],""p"":[0,1],""r"":[1,3],""s"":[1,0],""y"":[3,2]}"	UNEQUAL_INVENTORY	[]
IT2a	f10r|f10r.1-f10r.5	f7v|f7v.1-f7v.5	200	"{""a"":[7,6],""c"":[31,22],""d"":[10,16],""e"":[2,18],""h"":[32,31],""i"":[11,9],""k"":[4,7],""l"":[6,7],""m"":[1,0],""n"":[4,6],""o"":[32,22],""p"":[4,3],""r"":[11,2],""s"":[3,10],""t"":[17,11],""y"":[21,26]}"	UNEQUAL_INVENTORY	[]
IT2a	f10v|f10v.1-f10v.3	f16r|f16r.10-f16r.13	112	"{""a"":[8,3],""c"":[10,15],""d"":[9,6],""e"":[4,1],""f"":[0,2],""h"":[12,19],""i"":[16,0],""k"":[2,8],""l"":[3,6],""n"":[9,0],""o"":[12,16],""r"":[2,3],""s"":[3,6],""t"":[8,6],""y"":[10,17]}"	UNEQUAL_INVENTORY	[]
IT2a	f10v|f10v.1-f10v.3	f36r|f36r.1-f36r.3	112	"{""a"":[8,12],""c"":[10,9],""d"":[9,6],""e"":[4,0],""f"":[0,2],""g"":[0,1],""h"":[12,11],""i"":[16,15],""k"":[2,0],""l"":[3,5],""q"":[2,4],""r"":[2,6],""s"":[3,4],""t"":[8,7],""y"":[10,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f111r|f111r.48-f111r.50	f36v|f36v.5-f36v.14	183	"{""a"":[11,10],""c"":[17,18],""d"":[8,13],""e"":[38,2],""f"":[1,0],""h"":[18,21],""i"":[7,17],""k"":[21,11],""l"":[13,7],""m"":[2,0],""n"":[5,9],""o"":[13,23],""p"":[2,1],""q"":[6,2],""r"":[1,6],""s"":[1,6],""t"":[2,13],""y"":[17,24]}"	UNEQUAL_INVENTORY	[]
IT2a	f111v|f111v.26-f111v.28	f114v|f114v.23-f114v.25	141	"{""a"":[13,10],""c"":[10,6],""d"":[4,13],""e"":[16,18],""h"":[15,8],""i"":[5,13],""k"":[9,5],""l"":[12,3],""m"":[0,1],""n"":[6,7],""o"":[14,22],""p"":[4,2],""r"":[7,2],""s"":[7,5],""t"":[3,9],""y"":[10,11]}"	UNEQUAL_INVENTORY	[]
IT2a	f111v|f111v.26-f111v.28	f116r|f116r.7-f116r.9	141	"{""a"":[13,7],""c"":[10,5],""d"":[4,13],""e"":[16,21],""h"":[15,5],""l"":[12,6],""n"":[6,5],""o"":[14,21],""p"":[4,1],""q"":[6,9],""r"":[7,3],""s"":[7,0],""t"":[3,12],""y"":[10,19]}"	UNEQUAL_INVENTORY	[]
IT2a	f111v|f111v.26-f111v.28	f42r|f42r.1-f42r.5	141	"{""a"":[13,18],""c"":[10,17],""d"":[4,3],""e"":[16,5],""f"":[0,1],""h"":[15,22],""i"":[5,12],""k"":[9,5],""l"":[12,2],""n"":[6,5],""o"":[14,13],""p"":[4,1],""q"":[6,1],""r"":[7,11],""t"":[3,11],""y"":[10,7]}"	UNEQUAL_INVENTORY	[]
IT2a	f111v|f111v.29-f111v.33	f86v5|f86v5.12-f86v5.17	283	"{""a"":[37,46],""c"":[24,7],""d"":[6,12],""e"":[30,16],""h"":[29,13],""i"":[22,38],""k"":[18,16],""l"":[17,13],""m"":[2,4],""n"":[24,17],""o"":[20,25],""p"":[5,2],""q"":[8,7],""r"":[8,17],""s"":[5,9],""t"":[7,15],""y"":[20,25]}"	UNEQUAL_INVENTORY	[]
IT2a	f111v|f111v.34-f111v.36	f113v|f113v.10-f113v.12	152	"{""a"":[22,15],""c"":[7,6],""d"":[4,7],""e"":[11,18],""h"":[10,8],""i"":[11,5],""k"":[10,7],""l"":[13,12],""n"":[9,2],""o"":[17,29],""q"":[4,2],""r"":[11,16],""s"":[4,3],""t"":[8,9],""y"":[8,10]}"	UNEQUAL_INVENTORY	[]
IT2a	f111v|f111v.34-f111v.36	f11r|f11r.1-f11r.4	152	"{""a"":[22,8],""c"":[7,16],""d"":[4,14],""e"":[11,2],""f"":[0,2],""h"":[10,21],""i"":[11,13],""k"":[10,5],""l"":[13,5],""m"":[1,0],""n"":[9,7],""o"":[17,15],""p"":[2,1],""q"":[4,2],""r"":[11,2],""s"":[4,7],""t"":[8,9],""y"":[8,23]}"	UNEQUAL_INVENTORY	[]
IT2a	f111v|f111v.48-f111v.51	f99r|f99r.41-f99r.44	207	"{""a"":[25,5],""c"":[18,21],""d"":[2,7],""e"":[22,38],""h"":[20,24],""i"":[21,9],""k"":[16,15],""l"":[11,9],""m"":[0,1],""n"":[15,4],""o"":[19,24],""q"":[5,4],""s"":[8,9],""t"":[3,4],""y"":[14,25]}"	UNEQUAL_INVENTORY	[]
