audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_support_note	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	flags	thermal_reader_rival	hard_collision	verdict	review_reason
G644-A01-083	1	otal	f78r	f78r.10	B	B	2	5	MEDIAL	otedy	tedy	dshedy deedy qokeedy otedy otal tedy otey oloiin	dshedy deedy qokeedy otedy otal tedy otey oloiin	dshe y deedy qokeedy otedy otal te y otey oloiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	2	[dshedy:?] | [deedy:?] | heißer Zustand, Bindungsstufe II | gekühlter Ansatz | [otal:?] | [tedy:?] | [otey:?] | [oloiin:?]	[dshedy:?] | [deedy:?] | heißer Zustand, Bindungsstufe II | gekühlter Ansatz | Ansatz aus kaltem Rohstoff, Form I | [tedy:?] | [otey:?] | [oloiin:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-084	1	otal	f78r	f78r.31	B	B	2	4	MEDIAL	qokedy	shedy	solkeedy sheckhy qokedy otal shedy otar olchedy cthdy	solkeedy sheckhy qokedy otal shedy otar olchedy cthdy	solkeedy sheckhy qokedy otal she y otar olchedy cthdy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	0	0	[solkeedy:?] | [sheckhy:?] | [qokedy:?] | [otal:?] | [shedy:?] | [otar:?] | [olchedy:?] | [cthdy:?]	[solkeedy:?] | [sheckhy:?] | [qokedy:?] | Ansatz aus kaltem Rohstoff, Form I | [shedy:?] | [otar:?] | [olchedy:?] | [cthdy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-085	1	otal	f79r	f79r.1	B	B	2	8	MEDIAL	opcholor	shedy	torain shedy pchor or shek otarpchdy opcholor otal shedy	torain shedy pchor or shek otar pchdy opcholor otal shedy	torain edypchor or shek otarpchdy opch lor otal shedy	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	0	[torain:?] | [shedy:?] | [pchor:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [shek:?] | [otarpchdy:?] | [opcholor:?] | [otal:?] | [shedy:?]	[torain:?] | [shedy:?] | [pchor:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [shek:?] | [otarpchdy:?] | [opcholor:?] | Ansatz aus kaltem Rohstoff, Form I | [shedy:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-086	1	otal	f79r	f79r.11	B	B	2	8	MEDIAL	chcthy	ory	shoy chedy tshey dshdy otchar shek chcthy otal ory	shoikhy chedy tshey dshdy otchar shek chcthy otal ory	shoy che y tshey dsh y otchar shek chcthy otal ory	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	1	[shoy:?] | getrockneter Zustand | [tshey:?] | [dshdy:?] | [otchar:?] | [shek:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [otal:?] | [ory:?]	[shoy:?] | getrockneter Zustand | [tshey:?] | [dshdy:?] | [otchar:?] | [shek:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | Ansatz aus kaltem Rohstoff, Form I | [ory:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-087	1	otal	f79r	f79r.16	B	B	2	5	MEDIAL	kshedy	sheey	shain shckhy qoly kshedy otal sheey qokain shey qokam	shain shckhy qoly kshedy otal sheey qokain shey qokam	shain shckhy qoly kshedy ot l eey qokain shey qok m	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	3	feucht, Grad II | [shckhy:?] | [qoly:?] | [kshedy:?] | [otal:?] | feucht, Bindungsstufe II | heiß, Grad II | feucht, attributiv gebunden | [qokam:?]	feucht, Grad II | [shckhy:?] | [qoly:?] | [kshedy:?] | Ansatz aus kaltem Rohstoff, Form I | feucht, Bindungsstufe II | heiß, Grad II | feucht, attributiv gebunden | [qokam:?]	READER_VARIANT	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A01-088	1	otal	f79r	f79r.18	B	B	2	8	MEDIAL	otain	ol	solor olshey qokaiin chey qokain otain otain otal ol dam	solor olshey qokaiin chey qokain otain otain otal ol dam	solor olshey qokaiin chey qokain otain otain otal ol dam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	5	4	[solor:?] | [olshey:?] | heiß, Grad III | [chey:?] | heiß, Grad II | kalt im Zubereitungsrahmen, Grad II | kalt im Zubereitungsrahmen, Grad II | [otal:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dam:?]	[solor:?] | [olshey:?] | heiß, Grad III | [chey:?] | heiß, Grad II | kalt im Zubereitungsrahmen, Grad II | kalt im Zubereitungsrahmen, Grad II | Ansatz aus kaltem Rohstoff, Form I | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dam:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-089	1	otal	f79r	f79r.35	B	B	2	7	FINAL	chckhes	<EOS>	polchedy shedy qoteedy qotain ody chckhes otal	pol chedy shedy qoteedy qotain ody chekes otal	pol che y shedy qoteedy qotain ody chckhes otal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	1	getrockneter Pulverstoff/-ansatz | [shedy:?] | [qoteedy:?] | kalt im qo-Rahmen, Grad II | [ody:?] | [chckhes:?] | [otal:?]	getrockneter Pulverstoff/-ansatz | [shedy:?] | [qoteedy:?] | kalt im qo-Rahmen, Grad II | [ody:?] | [chckhes:?] | Ansatz aus kaltem Rohstoff, Form I	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-090	1	otal	f80r	f80r.14	B	B	2	12	FINAL	qotar	<EOS>	solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal	solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal	solkain shl lky chcthy qokain qotchy qotal dy chckhy lchey qotar otal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	4	[solkain:?] | [shl:?] | [lky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | kalt-trocken | [qotal:?] | [dy:?] | [chckhy:?] | Drogenholz, trocken gebunden, Form I | [qotar:?] | [otal:?]	[solkain:?] | [shl:?] | [lky:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | heiß, Grad II | kalt-trocken | [qotal:?] | [dy:?] | [chckhy:?] | Drogenholz, trocken gebunden, Form I | [qotar:?] | Ansatz aus kaltem Rohstoff, Form I	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-091	1	otal	f80r	f80r.33	B	B	2	4	MEDIAL	lkar	olkeey	solchey qokeey lkar otal olkeey okain shecthy ol	solchey qokeey lkar otal olkeey okain shecthy ol	solchey qokeey lkar otal olkeey okain shecthy ol	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	2	[solchey:?] | [qokeey:?] | [lkar:?] | [otal:?] | [olkeey:?] | heiß im Zubereitungsrahmen, Grad II | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	[solchey:?] | [qokeey:?] | [lkar:?] | Ansatz aus kaltem Rohstoff, Form I | [olkeey:?] | heiß im Zubereitungsrahmen, Grad II | feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-092	1	otal	f80r	f80r.41	B	B	2	2	MEDIAL	tolkain	chedy	tolkain otal chedy qokar ol shedy checkhy or oly	tolkain otal chedy qokar ol shedy checkhy oroly	tolkain otal chedy qokar ol shedy checkhy oroly	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	2	[tolkain:?] | [otal:?] | getrockneter Zustand | heiße Portion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shedy:?] | [checkhy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [oly:?]	[tolkain:?] | Ansatz aus kaltem Rohstoff, Form I | getrockneter Zustand | heiße Portion | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shedy:?] | [checkhy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [oly:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-093	1	otal	f80v	f80v.14	B	B	2	5	MEDIAL	qokas	qopshedy	tshedy qokain shedy qokas otal qopshedy qoty lchedy qopalor	tshedy qokain shedy qokas otal qopshedy qoty lchedy qopalor	tshedy qokain shedy qokas otal qopshedy qoty lchedy qopalo	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	3	[tshedy:?] | heiß, Grad II | [shedy:?] | [qokas:?] | [otal:?] | [qopshedy:?] | kalt, Grundform | getrocknetes Drogenholz | [qopalor:?]	[tshedy:?] | heiß, Grad II | [shedy:?] | [qokas:?] | Ansatz aus kaltem Rohstoff, Form I | [qopshedy:?] | kalt, Grundform | getrocknetes Drogenholz | [qopalor:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-094	1	otal	f80v	f80v.15	B	B	2	9	MEDIAL	qoteedy	dain	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol dal	qotaiin chty lchedy saly tol chey qoteedy otal dain ol dal	qotaiin chty lchedy s aly tol chey qoteedy otal dain ol al	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	5	4	kalt, Grad III | [chty:?] | getrocknetes Drogenholz | [s:?] | [aly:?] | kalt; nominal kaltes Gut/Material | [chey:?] | [qoteedy:?] | [otal:?] | Grad-/Maßwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dal:?]	kalt, Grad III | [chty:?] | getrocknetes Drogenholz | [s:?] | [aly:?] | kalt; nominal kaltes Gut/Material | [chey:?] | [qoteedy:?] | Ansatz aus kaltem Rohstoff, Form I | Grad-/Maßwert II | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dal:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-095	1	otal	f80v	f80v.2	B	B	2	4	MEDIAL	olkain	chckhy	tshedy qotedy olkain otal chckhy qoky daiin doly	tshedy qotedy olkain otal chckhy qoky daiin daly	tshedy qotedy olkain otal chckhy qoky daiin daly	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	2	[tshedy:?] | [qotedy:?] | [olkain:?] | [otal:?] | [chckhy:?] | heiße Grundform | Grad-/Maßwert III | [doly:?]	[tshedy:?] | [qotedy:?] | [olkain:?] | Ansatz aus kaltem Rohstoff, Form I | [chckhy:?] | heiße Grundform | Grad-/Maßwert III | [doly:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-096	1	otal	f82v	f82v.19	B	B	2	9	MEDIAL	checkhy	chl	qokol chedy cheal chedy oty chdy dy checkhy otal chl s	qokol chedy cheal chedy oty chdy dy checkhy otal chls	qokol chedy cheal chedy oty ch y dy checkhy otal chl s	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	3	[qokol:?] | getrockneter Zustand | [cheal:?] | getrockneter Zustand | kalter Ansatz, Grundform | [chdy:?] | [dy:?] | [checkhy:?] | [otal:?] | [chl:?] | [s:?]	[qokol:?] | getrockneter Zustand | [cheal:?] | getrockneter Zustand | kalter Ansatz, Grundform | [chdy:?] | [dy:?] | [checkhy:?] | Ansatz aus kaltem Rohstoff, Form I | [chl:?] | [s:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-097	1	otal	f82v	f82v.35	B	B	2	7	MEDIAL	otain	okeedy	cthor chey qsain qokeey qokain otain otal okeedy qokal dym	cthor chey qsain qokeey qokain otain otal okeedy qokal dym	cthor chey qsain qokeey qokain otain otal okeedy qokal dym	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	4	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chey:?] | [qsain:?] | [qokeey:?] | heiß, Grad II | kalt im Zubereitungsrahmen, Grad II | [otal:?] | [okeedy:?] | heiße Substanz | [dym:?]	Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [chey:?] | [qsain:?] | [qokeey:?] | heiß, Grad II | kalt im Zubereitungsrahmen, Grad II | Ansatz aus kaltem Rohstoff, Form I | [okeedy:?] | heiße Substanz | [dym:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-098	1	otal	f83r	f83r.12	B	B	2	3	MEDIAL	sheckhy	qokeal	qockhol sheckhy otal qokeal sheckhdy al okedy qokedy qokal	qockhol sheckhy otal qokeal cseckhdy ckol okedy qokedy qokal	qockhol sheckhy tal qokeal eckhdy l okedy qokedy qokal	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	1	[qockhol:?] | [sheckhy:?] | [otal:?] | [qokeal:?] | [sheckhdy:?] | [al:?] | [okedy:?] | [qokedy:?] | heiße Substanz	[qockhol:?] | [sheckhy:?] | Ansatz aus kaltem Rohstoff, Form I | [qokeal:?] | [sheckhdy:?] | [al:?] | [okedy:?] | [qokedy:?] | heiße Substanz	READER_VARIANT|FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A01-099	1	otal	f83r	f83r.25	B	B	2	6	FINAL	chedy	<EOS>	qokeedy qolchey qokeey qokedy chedy otal	qokeedy qolchey qokeey qokedy chedy otal	qokeedy qolchey qokeey qokedy chedy otal	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	2	heißer Zustand, Bindungsstufe II | [qolchey:?] | [qokeey:?] | [qokedy:?] | getrockneter Zustand | [otal:?]	heißer Zustand, Bindungsstufe II | [qolchey:?] | [qokeey:?] | [qokedy:?] | getrockneter Zustand | Ansatz aus kaltem Rohstoff, Form I	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-100	1	otal	f83v	f83v.30	B	B	2	4	MEDIAL	qokal	chedy	qokaiin chedy qokal otal chedy qotals	qokaiin chedy qokal otal chedy qotals	qokaiin che y qokal otal chedy qotals	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	4	3	heiß, Grad III | getrockneter Zustand | heiße Substanz | [otal:?] | getrockneter Zustand | [qotals:?]	heiß, Grad III | getrockneter Zustand | heiße Substanz | Ansatz aus kaltem Rohstoff, Form I | getrockneter Zustand | [qotals:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-101	1	otal	f85r1	f85r1.30	T	B	2	8	MEDIAL	chdy	otchdy	dorchdy oraiin okeder chcthy okedy chdy chdy otal otchdy otalom	dorchdy osaiin okedes chcthy okedy chdy chdy otal otchdy otalom	dorchdy osaiin oke es chcthy oke y chdy ch y otal otch y otalom	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	1	[dorchdy:?] | Portion III | [okeder:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [okedy:?] | [chdy:?] | [chdy:?] | [otal:?] | [otchdy:?] | [otalom:?]	[dorchdy:?] | Portion III | [okeder:?] | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | [okedy:?] | [chdy:?] | [chdy:?] | Ansatz aus kaltem Rohstoff, Form I | [otchdy:?] | [otalom:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-102	1	otal	f86v5	f86v5.11	T	B	2	8	MEDIAL	chey	aiiin	taral okar octhey sal kaiin ytal chey otal aiiin olkam	taral okar octhey sal kaiin ytal chey otal aiiin olkam	taral okar octhey sal kaiin ytal chey otal aiiin olkam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	5	5	[taral:?] | [okar:?] | CTH-Zubereitung/Ansatz, Form I | Saat-Rohstoff I | heiß, Grad III | [ytal:?] | [chey:?] | [otal:?] | Menge-/Klassenwert IV | heißes Material [terminal-M]	[taral:?] | [okar:?] | CTH-Zubereitung/Ansatz, Form I | Saat-Rohstoff I | heiß, Grad III | [ytal:?] | [chey:?] | Ansatz aus kaltem Rohstoff, Form I | Menge-/Klassenwert IV | heißes Material [terminal-M]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-103	1	otal	f86v5	f86v5.13	T	B	2	5	MEDIAL	ytaiin	teody	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	daiin shar otam ytaiin otal teody cthy or aiin otar aiiin	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	5	4	Grad-/Maßwert III | [shar:?] | [otam:?] | [ytaiin:?] | [otal:?] | [teody:?] | CTH-Drogenmaterial | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [otar:?] | Menge-/Klassenwert IV	Grad-/Maßwert III | [shar:?] | [otam:?] | [ytaiin:?] | Ansatz aus kaltem Rohstoff, Form I | [teody:?] | CTH-Drogenmaterial | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [otar:?] | Menge-/Klassenwert IV	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-104	1	otal	f86v5	f86v5.20	T	B	2	7	MEDIAL	ykaiin	ytar	ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiil	ychor ar aiin ytaly otaiin ykaiin otar ytar aiin ytaiim	ychor ar aiin ytaly otaiin ykaiin otal ytar aiin ytaiiim	READER_VARIANT	one or more readers change the target beyond boundary normalization	0	0	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	3	[ychor:?] | [ar:?] | Menge III | [ytaly:?] | kalt im Zubereitungsrahmen, Grad III | [ykaiin:?] | [otal:?] | [ytar:?] | Menge III | [ytaiiil:?]	[ychor:?] | [ar:?] | Menge III | [ytaly:?] | kalt im Zubereitungsrahmen, Grad III | [ykaiin:?] | Ansatz aus kaltem Rohstoff, Form I | [ytar:?] | Menge III | [ytaiiil:?]	READER_VARIANT	0	0	READER_VARIANT_WARNING	one or more readers change the target beyond boundary normalization
G644-A01-105	1	otal	f86v5	f86v5.30	T	B	2	6	MEDIAL	shedy	kchol	odaiin otchees chey chodaiin shedy otal kchol shy olkeeeary	odaiin otches chey chodaiin shedy otal kchol shy olkeeeary	odaiin otchees chey chodaiin shedy otal kchol shy olteeeary	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	1	1	[odaiin:?] | [otchees:?] | [chey:?] | [chodaiin:?] | [shedy:?] | [otal:?] | [kchol:?] | feucht, Grundform | [olkeeeary:?]	[odaiin:?] | [otchees:?] | [chey:?] | [chodaiin:?] | [shedy:?] | Ansatz aus kaltem Rohstoff, Form I | [kchol:?] | feucht, Grundform | [olkeeeary:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-106	1	otal	f86v5	f86v5.35	T	B	2	6	MEDIAL	ytaim	shod	ychey or aiin ytair ytaim otal shod qokchy qoody s aim	ychey or aiin ytair ytaim otal shod qokchy qoody saim	ychey or aiin ytair ytaim otal shod qo kchy qoo y s aim	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	1	[ychey:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [ytair:?] | [ytaim:?] | [otal:?] | [shod:?] | heiß-trocken | [qoody:?] | [s:?] | [aim:?]	[ychey:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | [ytair:?] | [ytaim:?] | Ansatz aus kaltem Rohstoff, Form I | [shod:?] | heiß-trocken | [qoody:?] | [s:?] | [aim:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-107	1	otal	f86v5	f86v5.5	T	B	2	5	MEDIAL	otshey	olkey	daiin or otol otshey otal olkey chcthody ytar dal ar okary	daiin or otol otshey otal olkey chcthody ytar dal ar okary	daiin or otol otshey otal olkey chcthody ytar dal ar okary	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	1	Grad-/Maßwert III | Teil-/Nominalträger; genaue Basisbedeutung offen | [otol:?] | [otshey:?] | [otal:?] | [olkey:?] | [chcthody:?] | [ytar:?] | [dal:?] | [ar:?] | [okary:?]	Grad-/Maßwert III | Teil-/Nominalträger; genaue Basisbedeutung offen | [otol:?] | [otshey:?] | Ansatz aus kaltem Rohstoff, Form I | [olkey:?] | [chcthody:?] | [ytar:?] | [dal:?] | [ar:?] | [okary:?]	FEWER_THAN_TWO_CLEAN_COMPANIONS	0	0	OPAQUE_OR_UNSTABLE_CONTEXT	all-reader exact target but fewer than two clean already glossed companion positions
G644-A01-108	1	otal	f86v5	f86v5.9	T	B	2	10	MEDIAL	ykaiin	ar	lkaiiin otain r al ykain chaiin y tal ykaiin otal ar alkam	lkaiin otain r al ykain chaiin ykal ykaiin otal or alkam	lkaiiin otain r al ykain chaiin ykal ykaiin otal or alkam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	2	[lkaiiin:?] | kalt im Zubereitungsrahmen, Grad II | [r:?] | [al:?] | [ykain:?] | trocken, Grad III | [y:?] | [tal:?] | [ykaiin:?] | [otal:?] | [ar:?] | [alkam:?]	[lkaiiin:?] | kalt im Zubereitungsrahmen, Grad II | [r:?] | [al:?] | [ykain:?] | trocken, Grad III | [y:?] | [tal:?] | [ykaiin:?] | Ansatz aus kaltem Rohstoff, Form I | [ar:?] | [alkam:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-109	1	otal	f86v6	f86v6.18	T	B	2	10	MEDIAL	lkar	qotardam	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotar dam	ytaiin ytair dalol ytal dar aiiin chol olkchey lkar otal qotardam	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	2	2	[ytaiin:?] | [ytair:?] | [dalol:?] | [ytal:?] | [dar:?] | Menge-/Klassenwert IV | trocken; nominal trockenes Gut/Material | [olkchey:?] | [lkar:?] | [otal:?] | [qotardam:?]	[ytaiin:?] | [ytair:?] | [dalol:?] | [ytal:?] | [dar:?] | Menge-/Klassenwert IV | trocken; nominal trockenes Gut/Material | [olkchey:?] | [lkar:?] | Ansatz aus kaltem Rohstoff, Form I | [qotardam:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
G644-A01-110	1	otal	f86v6	f86v6.37	T	B	2	5	MEDIAL	qotar	olky	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo	lshar okar qoeedy qotar otal olky qokal ol kaiin octhair lo	lshar akar qoeedy qotar otal olky qokal ol kaiin octhear lo	ALL_THREE_EXACT	all three readers retain the exact token	1	1	UNKNOWN_SURFACE	[otal:?]	Ansatz aus kaltem Rohstoff, Form I	3	2	[lshar:?] | [okar:?] | [qoeedy:?] | [qotar:?] | [otal:?] | [olky:?] | heiße Substanz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | [octhear:?] | [lo:?]	[lshar:?] | [okar:?] | [qoeedy:?] | [qotar:?] | Ansatz aus kaltem Rohstoff, Form I | [olky:?] | heiße Substanz | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | heiß, Grad III | [octhear:?] | [lo:?]	NONE	0	0	CLEAN_CONTEXT_COMPATIBLE	complete reading fits at least two clean already glossed companion positions
