clause_id	physical_page	locus_span	visible_owner_or_namespace_de	event_count	surface_sequence	complete_working_translation_de	reading_source	end_reason	event_ids
P915-C213	f82r	f82r.18	mehrere getrennte Bad- und Leitungsstationen	1	shedy	An der jeweils gezeigten Bad- oder Leitungsstation absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1252
P915-C214	f82r	f82r.18|f82r.19	mehrere getrennte Bad- und Leitungsstationen	12	dal chedar qokeey ykeey l s araiin ory okain char okain qokeedy	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1253|P912-E1254|P912-E1255|P912-E1256|P912-E1257|P912-E1258|P912-E1259|P912-E1260|P912-E1261|P912-E1262|P912-E1263|P912-E1264
P915-C215	f82r	f82r.19|f82r.20	mehrere getrennte Bad- und Leitungsstationen	3	lchy posalshy qokedy	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen, in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen, die Station spülen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1265|P912-E1266|P912-E1267
P915-C216	f82r	f82r.20	mehrere getrennte Bad- und Leitungsstationen	2	cphal shedy	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1268|P912-E1269
P915-C217	f82r	f82r.20	mehrere getrennte Bad- und Leitungsstationen	4	sheol keeedy lkaiin shedy	An der jeweils gezeigten Bad- oder Leitungsstation kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1270|P912-E1271|P912-E1272|P912-E1273
P915-C218	f82r	f82r.20|f82r.21	mehrere getrennte Bad- und Leitungsstationen	4	qoly daiin cheoky lkedy	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, den Auszug weiterverwenden und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1274|P912-E1275|P912-E1276|P912-E1277
P915-C219	f82r	f82r.21|f82r.22|f82r.23	mehrere getrennte Bad- und Leitungsstationen	23	salshey daiin chey qol chedy qokeey dal qokaiin cheor sheey qokaiin shckhey qol keeedy qokeeey rasy cheey qcthey qokeey lcheey daiin chey qokeeedy	An dieser Stationsgruppe den gewählten Posten nach Sollwert einsetzen, zum Zielbecken versetzen, länger halten, durch den sichtbaren Durchlass führen und den Klarlauf prüfen; anschließend vollständig füllen und die Zelle schließen.	MANUAL_LONG_CLAUSE_REWRITE	LICENSED_DY_CLOSE	P912-E1278|P912-E1279|P912-E1280|P912-E1281|P912-E1282|P912-E1283|P912-E1284|P912-E1285|P912-E1286|P912-E1287|P912-E1288|P912-E1289|P912-E1290|P912-E1291|P912-E1292|P912-E1293|P912-E1294|P912-E1295|P912-E1296|P912-E1297|P912-E1298|P912-E1299|P912-E1300
P915-C220	f82r	f82r.23	mehrere getrennte Bad- und Leitungsstationen	1	lchedy	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1301
P915-C221	f82r	f82r.23|f82r.24	mehrere getrennte Bad- und Leitungsstationen	2	lar qokeedy	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1302|P912-E1303
P915-C222	f82r	f82r.24	mehrere getrennte Bad- und Leitungsstationen	9	lcheedy qokeoy sal raiin qokeey lkeey qokeey raiin ydy	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1304|P912-E1305|P912-E1306|P912-E1307|P912-E1308|P912-E1309|P912-E1310|P912-E1311|P912-E1312
P915-C223	f82r	f82r.25	mehrere getrennte Bad- und Leitungsstationen	2	dol qoesedy	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsposten wählen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1313|P912-E1314
P915-C224	f82r	f82r.25	mehrere getrennte Bad- und Leitungsstationen	2	sheeal sheedy	An der jeweils gezeigten Bad- oder Leitungsstation länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1315|P912-E1316
P915-C225	f82r	f82r.25	mehrere getrennte Bad- und Leitungsstationen	3	lshed qockhey lchedy	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1317|P912-E1318|P912-E1319
P915-C226	f82r	f82r.25|f82r.26	mehrere getrennte Bad- und Leitungsstationen	5	lar sheey ry tshey qokeedy	An der jeweils gezeigten Bad- oder Leitungsstation länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1320|P912-E1321|P912-E1322|P912-E1323|P912-E1324
P915-C227	f82r	f82r.26|f82r.27	mehrere getrennte Bad- und Leitungsstationen	8	cheal lchedar ches aiin oteey qokaiin okey pchedy	An der jeweils gezeigten Bad- oder Leitungsstation in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1325|P912-E1326|P912-E1327|P912-E1328|P912-E1329|P912-E1330|P912-E1331|P912-E1332
P915-C228	f82r	f82r.27	mehrere getrennte Bad- und Leitungsstationen	2	rsheal daldy	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1333|P912-E1334
P915-C229	f82r	f82r.27	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1335
P915-C230	f82r	f82r.27	mehrere getrennte Bad- und Leitungsstationen	1	rshedy	An der jeweils gezeigten Bad- oder Leitungsstation den bezeichneten Stationsgang nach der Vorlage ausführen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1336
P915-C231	f82r	f82r.27	mehrere getrennte Bad- und Leitungsstationen	1	qoteedy	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1337
P915-C232	f82r	f82r.27	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1338
P915-C233	f82r	f82r.27	mehrere getrennte Bad- und Leitungsstationen	1	lochedy	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1339
P915-C234	f82r	f82r.28	mehrere getrennte Bad- und Leitungsstationen	2	qokoiin shedy	An der jeweils gezeigten Bad- oder Leitungsstation absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1340|P912-E1341
P915-C235	f82r	f82r.28	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1342
P915-C236	f82r	f82r.28|f82r.29	mehrere getrennte Bad- und Leitungsstationen	9	qotaiin chcthey qoteeol chey qokaiin oly d cheey lchedy	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1343|P912-E1344|P912-E1345|P912-E1346|P912-E1347|P912-E1348|P912-E1349|P912-E1350|P912-E1351
P915-C237	f82r	f82r.29	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1352
P915-C238	f82r	f82r.29	mehrere getrennte Bad- und Leitungsstationen	1	lchedy	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1353
P915-C239	f82r	f82r.29	mehrere getrennte Bad- und Leitungsstationen	3	rchedy oky qotedy	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1354|P912-E1355|P912-E1356
P915-C240	f82r	f82r.29|f82r.30	mehrere getrennte Bad- und Leitungsstationen	7	qoty qoty qoteey raiin cheol qoteey shedy	An der jeweils gezeigten Bad- oder Leitungsstation über den sichtbaren Weg zur nächsten Station führen, den Auszug weiterverwenden, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1357|P912-E1358|P912-E1359|P912-E1360|P912-E1361|P912-E1362|P912-E1363
P915-C241	f82r	f82r.30	mehrere getrennte Bad- und Leitungsstationen	2	qokeey lshedy	An der jeweils gezeigten Bad- oder Leitungsstation die Station spülen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1364|P912-E1365
P915-C242	f82r	f82r.30	mehrere getrennte Bad- und Leitungsstationen	1	qokeedy	An der jeweils gezeigten Bad- oder Leitungsstation den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1366
P915-C243	f82r	f82r.30|f82r.31	mehrere getrennte Bad- und Leitungsstationen	5	rag cheol ol rsheedy lchedy	An der jeweils gezeigten Bad- oder Leitungsstation länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, den Auszug weiterverwenden und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1367|P912-E1368|P912-E1369|P912-E1370|P912-E1371
P915-C244	f82r	f82r.31|f82r.32|f82r.33	mehrere getrennte Bad- und Leitungsstationen	20	qoty lcheeor qokain cheedy lched taiin shedaiin chckhey lchey lcheckhy sheey lr chey rain sain ol cheol ey cheor chey	Zur nächsten Station gehen, eine Portion aus dem vorherigen Becken abführen, nach Sollwert absetzen lassen und durch den sichtbaren Durchlass weiterleiten; den Auszug markieren und die Fortsetzung offenlassen.	MANUAL_LONG_CLAUSE_REWRITE	NONPROSE_OWNER_OR_DIAGRAM_BOUNDARY	P912-E1372|P912-E1373|P912-E1374|P912-E1375|P912-E1376|P912-E1377|P912-E1378|P912-E1379|P912-E1380|P912-E1381|P912-E1382|P912-E1383|P912-E1384|P912-E1385|P912-E1386|P912-E1387|P912-E1388|P912-E1389|P912-E1390|P912-E1391
P915-C245	f83r	f83r.1	Variantenatlas lokaler Becken und Anwendungen	3	tchedy lpchedy opedy	In der gezeigten Becken- oder Anwendungsvariante in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1404|P912-E1405|P912-E1406
P915-C246	f83r	f83r.1	Variantenatlas lokaler Becken und Anwendungen	3	chepol pchedar shedy	In der gezeigten Becken- oder Anwendungsvariante in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1407|P912-E1408|P912-E1409
P915-C247	f83r	f83r.1|f83r.2	Variantenatlas lokaler Becken und Anwendungen	8	qopchedy sol cheey qokaiin shol lchs shey qoteedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, in die Arbeitsstation geben, länger halten und behandeln, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1410|P912-E1411|P912-E1412|P912-E1413|P912-E1414|P912-E1415|P912-E1416|P912-E1417
P915-C248	f83r	f83r.2|f83r.3	Variantenatlas lokaler Becken und Anwendungen	5	rches ar chedy dor olkeedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen, im Empfangsbecken auffangen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1418|P912-E1419|P912-E1420|P912-E1421|P912-E1422
P915-C249	f83r	f83r.3	Variantenatlas lokaler Becken und Anwendungen	2	qotal chkeedy	In der gezeigten Becken- oder Anwendungsvariante länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1423|P912-E1424
P915-C250	f83r	f83r.3	Variantenatlas lokaler Becken und Anwendungen	4	chey daiin chey lchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1425|P912-E1426|P912-E1427|P912-E1428
P915-C251	f83r	f83r.3|f83r.4	Variantenatlas lokaler Becken und Anwendungen	4	qokaiin qotal dar qokshedy	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1429|P912-E1430|P912-E1431|P912-E1432
P915-C252	f83r	f83r.4	Variantenatlas lokaler Becken und Anwendungen	2	chedy qokedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1433|P912-E1434
P915-C253	f83r	f83r.4	Variantenatlas lokaler Becken und Anwendungen	4	chkedy daiin shetar shedy	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1435|P912-E1436|P912-E1437|P912-E1438
P915-C254	f83r	f83r.4|f83r.5	Variantenatlas lokaler Becken und Anwendungen	8	qekaiin chedy deey qotaiin checkhy qoty cheg shedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1439|P912-E1440|P912-E1441|P912-E1442|P912-E1443|P912-E1444|P912-E1445|P912-E1446
P915-C255	f83r	f83r.5	Variantenatlas lokaler Becken und Anwendungen	3	qokeey rchedy qoteedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1447|P912-E1448|P912-E1449
P915-C256	f83r	f83r.5|f83r.6	Variantenatlas lokaler Becken und Anwendungen	2	lo schedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1450|P912-E1451
P915-C257	f83r	f83r.6	Variantenatlas lokaler Becken und Anwendungen	3	chedchy qokal olchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1452|P912-E1453|P912-E1454
P915-C258	f83r	f83r.6	Variantenatlas lokaler Becken und Anwendungen	3	qokaiin chedy qokeedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1455|P912-E1456|P912-E1457
P915-C259	f83r	f83r.6	Variantenatlas lokaler Becken und Anwendungen	1	lchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1458
P915-C260	f83r	f83r.6|f83r.7	Variantenatlas lokaler Becken und Anwendungen	9	qoky solshed lsheedy qeeedy qoky o qol rsheedy qokedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, länger halten und behandeln, die Station spülen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1459|P912-E1460|P912-E1461|P912-E1462|P912-E1463|P912-E1464|P912-E1465|P912-E1466|P912-E1467
P915-C261	f83r	f83r.7	Variantenatlas lokaler Becken und Anwendungen	1	qoteedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1468
P915-C262	f83r	f83r.7	Variantenatlas lokaler Becken und Anwendungen	1	qoteedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1469
P915-C263	f83r	f83r.8	Variantenatlas lokaler Becken und Anwendungen	2	pchedal otedy	In der gezeigten Becken- oder Anwendungsvariante in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1470|P912-E1471
P915-C264	f83r	f83r.8|f83r.9	Variantenatlas lokaler Becken und Anwendungen	6	shecthedchy qoky chedy chary pchor checphedy	In der gezeigten Becken- oder Anwendungsvariante in die Arbeitsstation geben, über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1472|P912-E1473|P912-E1474|P912-E1475|P912-E1476|P912-E1477
P915-C265	f83r	f83r.9	Variantenatlas lokaler Becken und Anwendungen	1	qokedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1478
P915-C266	f83r	f83r.9	Variantenatlas lokaler Becken und Anwendungen	2	lsheedy qokchdy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen, die Station spülen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1479|P912-E1480
P915-C267	f83r	f83r.9|f83r.10|f83r.11	Variantenatlas lokaler Becken und Anwendungen	19	r shedkedy qopshdy qopy olkeey rchs cheeb ols aiin skal dain cthal s aiin chky lal sam sor shedy	Die markierte Beckenvariante wählen, den Posten kurz einsetzen, länger im Auffangbecken halten, durch das Tuch führen und an der Zielstelle gebrauchsfertig machen; anschließend absetzen und schließen.	MANUAL_LONG_CLAUSE_REWRITE	LICENSED_DY_CLOSE	P912-E1481|P912-E1482|P912-E1483|P912-E1484|P912-E1485|P912-E1486|P912-E1487|P912-E1488|P912-E1489|P912-E1490|P912-E1491|P912-E1492|P912-E1493|P912-E1494|P912-E1495|P912-E1496|P912-E1497|P912-E1498|P912-E1499
P915-C268	f83r	f83r.11	Variantenatlas lokaler Becken und Anwendungen	4	qokaiin chkain shcthey qokedy	In der gezeigten Becken- oder Anwendungsvariante die vorgesehene Füllung einstellen, kurz halten und behandeln, bis zur Gebrauchsbereitschaft führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1500|P912-E1501|P912-E1502|P912-E1503
P915-C269	f83r	f83r.11	Variantenatlas lokaler Becken und Anwendungen	2	okair sheedy	In der gezeigten Becken- oder Anwendungsvariante länger halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1504|P912-E1505
P915-C270	f83r	f83r.11	Variantenatlas lokaler Becken und Anwendungen	1	lchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1506
P915-C271	f83r	f83r.11|f83r.12	Variantenatlas lokaler Becken und Anwendungen	8	lo qockhol sheckhy otal qokeal sheckhdy al okedy	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln, durch den angeschlossenen Durchlass geben und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1507|P912-E1508|P912-E1509|P912-E1510|P912-E1511|P912-E1512|P912-E1513|P912-E1514
P915-C272	f83r	f83r.12	Variantenatlas lokaler Becken und Anwendungen	1	qokedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1515
P915-C273	f83r	f83r.12|f83r.13	Variantenatlas lokaler Becken und Anwendungen	4	qokal salcheol tar shedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, über den sichtbaren Weg zur nächsten Station führen, den Auszug weiterverwenden, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1516|P912-E1517|P912-E1518|P912-E1519
P915-C274	f83r	f83r.13	Variantenatlas lokaler Becken und Anwendungen	4	s altedy sair qokedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1520|P912-E1521|P912-E1522|P912-E1523
P915-C275	f83r	f83r.13	Variantenatlas lokaler Becken und Anwendungen	1	qedy	In der gezeigten Becken- oder Anwendungsvariante den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1524
P915-C276	f83r	f83r.13	Variantenatlas lokaler Becken und Anwendungen	1	lchcphedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1525
P915-C277	f83r	f83r.13|f83r.14	Variantenatlas lokaler Becken und Anwendungen	3	ldar qokchedy qokeedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1526|P912-E1527|P912-E1528
P915-C278	f83r	f83r.14	Variantenatlas lokaler Becken und Anwendungen	1	shedy	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1529
P915-C279	f83r	f83r.14	Variantenatlas lokaler Becken und Anwendungen	1	qokshedy	In der gezeigten Becken- oder Anwendungsvariante kurz halten und behandeln und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1530
P915-C280	f83r	f83r.14	Variantenatlas lokaler Becken und Anwendungen	2	dal lchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1531|P912-E1532
P915-C281	f83r	f83r.14|f83r.15	Variantenatlas lokaler Becken und Anwendungen	11	qokaiin shcthy dal sy saiin shedal shecthy chey tal shcthy dalchdy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, bis zur Gebrauchsbereitschaft führen, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1533|P912-E1534|P912-E1535|P912-E1536|P912-E1537|P912-E1538|P912-E1539|P912-E1540|P912-E1541|P912-E1542|P912-E1543
P915-C282	f83r	f83r.15	Variantenatlas lokaler Becken und Anwendungen	1	qotchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1544
P915-C283	f83r	f83r.15	Variantenatlas lokaler Becken und Anwendungen	1	lchedy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1545
P915-C284	f83r	f83r.16	Variantenatlas lokaler Becken und Anwendungen	2	tchedy qokchdy	In der gezeigten Becken- oder Anwendungsvariante über den sichtbaren Weg zur nächsten Station führen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1546|P912-E1547
P915-C285	f83r	f83r.16|f83r.17|f83r.18	Variantenatlas lokaler Becken und Anwendungen	14	cheedar chldaiin chedy qokain checthy chealror dcheokedy lkeed shckhey ytaiin shechy schety pdalshdy shocphedy	Aus dem Sammelbecken den Posten nach Sollwert umsetzen, bis zum Klarpunkt führen, länger durch den sichtbaren Durchlass halten und anschließend spülen und umleiten; schließen.	MANUAL_LONG_CLAUSE_REWRITE	LICENSED_DY_CLOSE	P912-E1548|P912-E1549|P912-E1550|P912-E1551|P912-E1552|P912-E1553|P912-E1554|P912-E1555|P912-E1556|P912-E1557|P912-E1558|P912-E1559|P912-E1560|P912-E1561
P915-C286	f83r	f83r.18	Variantenatlas lokaler Becken und Anwendungen	2	otor shedy	In der gezeigten Becken- oder Anwendungsvariante absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1562|P912-E1563
P915-C287	f83r	f83r.18|f83r.19	Variantenatlas lokaler Becken und Anwendungen	11	opshedy otshdy qokedol shdy soldy sar shedaiin ockhey sain ched shedy	In der gezeigten Becken- oder Anwendungsvariante den bezeichneten Stationsposten wählen, die vorgesehene Füllung einstellen, in die Arbeitsstation geben, kurz halten und behandeln, über den sichtbaren Weg zur nächsten Station führen, durch den angeschlossenen Durchlass geben, absetzen lassen und den Teilgang schließen.	COMPACT_OWNER_ACTION_REWRITE	LICENSED_DY_CLOSE	P912-E1564|P912-E1565|P912-E1566|P912-E1567|P912-E1568|P912-E1569|P912-E1570|P912-E1571|P912-E1572|P912-E1573|P912-E1574
