case	edition	paragraph	leaf	writer	source_atoms	source_types	target_groups	status	independent_meaning_confirmation_capacity
2066	IT2a	f28v|f28v.6-f28v.6	28	POSTFIX	122	27	2	CONTRADICTED_COMPLETE_EQUATION	0
2067	IT2a	f28v|f28v.7-f28v.9	28	PREFIX	122	27	26	UNKNOWN_SOURCE	0
2068	IT2a	f28v|f28v.7-f28v.9	28	POSTFIX	122	27	26	UNKNOWN_SOURCE	0
2069	IT2a	f29r|f29r.1-f29r.4	29	PREFIX	122	27	29	UNKNOWN_SOURCE	0
2070	IT2a	f29r|f29r.1-f29r.4	29	POSTFIX	122	27	29	UNKNOWN_SOURCE	0
2071	IT2a	f29r|f29r.5-f29r.9	29	PREFIX	122	27	36	UNKNOWN_SOURCE	0
2072	IT2a	f29r|f29r.5-f29r.9	29	POSTFIX	122	27	36	UNKNOWN_SOURCE	0
2073	IT2a	f29v|f29v.1-f29v.4	29	PREFIX	122	27	39	UNKNOWN_SOURCE	0
2074	IT2a	f29v|f29v.1-f29v.4	29	POSTFIX	122	27	39	UNKNOWN_SOURCE	0
2075	IT2a	f29v|f29v.5-f29v.9	29	PREFIX	122	27	40	UNKNOWN_SOURCE	0
2076	IT2a	f29v|f29v.5-f29v.9	29	POSTFIX	122	27	40	UNKNOWN_SOURCE	0
2077	IT2a	f29v|f29v.10-f29v.12	29	PREFIX	122	27	16	UNKNOWN_SOURCE	0
2078	IT2a	f29v|f29v.10-f29v.12	29	POSTFIX	122	27	16	UNKNOWN_SOURCE	0
2079	IT2a	f2r|f2r.1-f2r.7	2	PREFIX	122	27	46	UNKNOWN_SOURCE	0
2080	IT2a	f2r|f2r.1-f2r.7	2	POSTFIX	122	27	46	UNKNOWN_SOURCE	0
2081	IT2a	f2r|f2r.8-f2r.13	2	PREFIX	122	27	53	UNKNOWN_SOURCE	0
2082	IT2a	f2r|f2r.8-f2r.13	2	POSTFIX	122	27	53	UNKNOWN_SOURCE	0
2083	IT2a	f2v|f2v.1-f2v.4	2	PREFIX	122	27	30	UNKNOWN_SOURCE	0
2084	IT2a	f2v|f2v.1-f2v.4	2	POSTFIX	122	27	30	UNKNOWN_SOURCE	0
2085	IT2a	f2v|f2v.5-f2v.8	2	PREFIX	122	27	31	UNKNOWN_SOURCE	0
2086	IT2a	f2v|f2v.5-f2v.8	2	POSTFIX	122	27	31	UNKNOWN_SOURCE	0
2087	IT2a	f30r|f30r.1-f30r.7	30	PREFIX	122	27	52	CONTRADICTED_COMPLETE_EQUATION	0
2088	IT2a	f30r|f30r.1-f30r.7	30	POSTFIX	122	27	52	CONTRADICTED_COMPLETE_EQUATION	0
2089	IT2a	f30r|f30r.8-f30r.13	30	PREFIX	122	27	43	UNKNOWN_SOURCE	0
2090	IT2a	f30r|f30r.8-f30r.13	30	POSTFIX	122	27	43	UNKNOWN_SOURCE	0
2091	IT2a	f30v|f30v.1-f30v.11	30	PREFIX	122	27	63	CONTRADICTED_COMPLETE_EQUATION	0
2092	IT2a	f30v|f30v.1-f30v.11	30	POSTFIX	122	27	63	CONTRADICTED_COMPLETE_EQUATION	0
2093	IT2a	f31r|f31r.1-f31r.5	31	PREFIX	122	27	35	UNKNOWN_SOURCE	0
2094	IT2a	f31r|f31r.1-f31r.5	31	POSTFIX	122	27	35	UNKNOWN_SOURCE	0
2095	IT2a	f31r|f31r.6-f31r.9	31	PREFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
2096	IT2a	f31r|f31r.6-f31r.9	31	POSTFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
2097	IT2a	f31r|f31r.10-f31r.15	31	PREFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
2098	IT2a	f31r|f31r.10-f31r.15	31	POSTFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
2099	IT2a	f31r|f31r.16-f31r.16	31	PREFIX	122	27	2	CONTRADICTED_COMPLETE_EQUATION	0
2100	IT2a	f31r|f31r.16-f31r.16	31	POSTFIX	122	27	2	CONTRADICTED_COMPLETE_EQUATION	0
2101	IT2a	f32r|f32r.1-f32r.5	32	PREFIX	122	27	31	UNKNOWN_SOURCE	0
2102	IT2a	f32r|f32r.1-f32r.5	32	POSTFIX	122	27	31	UNKNOWN_SOURCE	0
2103	IT2a	f32r|f32r.6-f32r.19	32	PREFIX	122	27	46	CONTRADICTED_COMPLETE_EQUATION	0
2104	IT2a	f32r|f32r.6-f32r.19	32	POSTFIX	122	27	46	CONTRADICTED_COMPLETE_EQUATION	0
2105	IT2a	f32v|f32v.1-f32v.6	32	PREFIX	122	27	48	UNKNOWN_SOURCE	0
2106	IT2a	f32v|f32v.1-f32v.6	32	POSTFIX	122	27	48	UNKNOWN_SOURCE	0
2107	IT2a	f32v|f32v.7-f32v.11	32	PREFIX	122	27	37	UNKNOWN_SOURCE	0
2108	IT2a	f32v|f32v.7-f32v.11	32	POSTFIX	122	27	37	UNKNOWN_SOURCE	0
2109	IT2a	f33r|f33r.1-f33r.7	33	PREFIX	122	27	72	CONTRADICTED_COMPLETE_EQUATION	0
2110	IT2a	f33r|f33r.1-f33r.7	33	POSTFIX	122	27	72	CONTRADICTED_COMPLETE_EQUATION	0
2111	IT2a	f33v|f33v.1-f33v.6	33	PREFIX	122	27	61	UNKNOWN_SOURCE	0
2112	IT2a	f33v|f33v.1-f33v.6	33	POSTFIX	122	27	61	UNKNOWN_SOURCE	0
2113	IT2a	f33v|f33v.7-f33v.11	33	PREFIX	122	27	48	UNKNOWN_SOURCE	0
2114	IT2a	f33v|f33v.7-f33v.11	33	POSTFIX	122	27	48	UNKNOWN_SOURCE	0
2115	IT2a	f34r|f34r.1-f34r.9	34	PREFIX	122	27	86	UNKNOWN_SOURCE	0
2116	IT2a	f34r|f34r.1-f34r.9	34	POSTFIX	122	27	86	UNKNOWN_SOURCE	0
2117	IT2a	f34r|f34r.10-f34r.15	34	PREFIX	122	27	58	UNKNOWN_SOURCE	0
2118	IT2a	f34r|f34r.10-f34r.15	34	POSTFIX	122	27	58	UNKNOWN_SOURCE	0
2119	IT2a	f34v|f34v.1-f34v.5	34	PREFIX	122	27	53	CONTRADICTED_COMPLETE_EQUATION	0
2120	IT2a	f34v|f34v.1-f34v.5	34	POSTFIX	122	27	53	CONTRADICTED_COMPLETE_EQUATION	0
2121	IT2a	f34v|f34v.6-f34v.11	34	PREFIX	122	27	62	CONTRADICTED_COMPLETE_EQUATION	0
2122	IT2a	f34v|f34v.6-f34v.11	34	POSTFIX	122	27	62	CONTRADICTED_COMPLETE_EQUATION	0
2123	IT2a	f35r|f35r.1-f35r.8	35	PREFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
2124	IT2a	f35r|f35r.1-f35r.8	35	POSTFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
2125	IT2a	f35r|f35r.9-f35r.15	35	PREFIX	122	27	53	UNKNOWN_SOURCE	0
2126	IT2a	f35r|f35r.9-f35r.15	35	POSTFIX	122	27	53	UNKNOWN_SOURCE	0
2127	IT2a	f35v|f35v.1-f35v.21	35	PREFIX	122	27	87	CONTRADICTED_COMPLETE_EQUATION	0
2128	IT2a	f35v|f35v.1-f35v.21	35	POSTFIX	122	27	87	CONTRADICTED_COMPLETE_EQUATION	0
2129	IT2a	f36r|f36r.1-f36r.3	36	PREFIX	122	27	22	CONTRADICTED_COMPLETE_EQUATION	0
2130	IT2a	f36r|f36r.1-f36r.3	36	POSTFIX	122	27	22	CONTRADICTED_COMPLETE_EQUATION	0
2131	IT2a	f36r|f36r.4-f36r.9	36	PREFIX	122	27	40	UNKNOWN_SOURCE	0
2132	IT2a	f36r|f36r.4-f36r.9	36	POSTFIX	122	27	40	UNKNOWN_SOURCE	0
2133	IT2a	f36v|f36v.1-f36v.4	36	PREFIX	122	27	32	UNKNOWN_SOURCE	0
2134	IT2a	f36v|f36v.1-f36v.4	36	POSTFIX	122	27	32	UNKNOWN_SOURCE	0
2135	IT2a	f36v|f36v.5-f36v.14	36	PREFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
2136	IT2a	f36v|f36v.5-f36v.14	36	POSTFIX	122	27	39	CONTRADICTED_COMPLETE_EQUATION	0
2137	IT2a	f37r|f37r.1-f37r.3	37	PREFIX	122	27	24	CONTRADICTED_COMPLETE_EQUATION	0
2138	IT2a	f37r|f37r.1-f37r.3	37	POSTFIX	122	27	24	CONTRADICTED_COMPLETE_EQUATION	0
2139	IT2a	f37r|f37r.4-f37r.7	37	PREFIX	122	27	23	UNKNOWN_SOURCE	0
2140	IT2a	f37r|f37r.4-f37r.7	37	POSTFIX	122	27	23	UNKNOWN_SOURCE	0
2141	IT2a	f37r|f37r.8-f37r.11	37	PREFIX	122	27	30	UNKNOWN_SOURCE	0
2142	IT2a	f37r|f37r.8-f37r.11	37	POSTFIX	122	27	30	UNKNOWN_SOURCE	0
2143	IT2a	f37v|f37v.1-f37v.7	37	PREFIX	122	27	30	CONTRADICTED_COMPLETE_EQUATION	0
2144	IT2a	f37v|f37v.1-f37v.7	37	POSTFIX	122	27	30	CONTRADICTED_COMPLETE_EQUATION	0
2145	IT2a	f37v|f37v.8-f37v.13	37	PREFIX	122	27	23	UNKNOWN_SOURCE	0
2146	IT2a	f37v|f37v.8-f37v.13	37	POSTFIX	122	27	23	UNKNOWN_SOURCE	0
2147	IT2a	f37v|f37v.14-f37v.23	37	PREFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
2148	IT2a	f37v|f37v.14-f37v.23	37	POSTFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
2149	IT2a	f38r|f38r.1-f38r.6	38	PREFIX	122	27	41	UNKNOWN_SOURCE	0
2150	IT2a	f38r|f38r.1-f38r.6	38	POSTFIX	122	27	41	UNKNOWN_SOURCE	0
2151	IT2a	f38v|f38v.1-f38v.8	38	PREFIX	122	27	66	UNKNOWN_SOURCE	0
2152	IT2a	f38v|f38v.1-f38v.8	38	POSTFIX	122	27	66	UNKNOWN_SOURCE	0
2153	IT2a	f39r|f39r.1-f39r.5	39	PREFIX	122	27	49	CONTRADICTED_COMPLETE_EQUATION	0
2154	IT2a	f39r|f39r.1-f39r.5	39	POSTFIX	122	27	49	CONTRADICTED_COMPLETE_EQUATION	0
2155	IT2a	f39r|f39r.6-f39r.9	39	PREFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
2156	IT2a	f39r|f39r.6-f39r.9	39	POSTFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
2157	IT2a	f39r|f39r.10-f39r.15	39	PREFIX	122	27	63	CONTRADICTED_COMPLETE_EQUATION	0
2158	IT2a	f39r|f39r.10-f39r.15	39	POSTFIX	122	27	63	CONTRADICTED_COMPLETE_EQUATION	0
2159	IT2a	f39r|f39r.16-f39r.16	39	PREFIX	122	27	5	UNKNOWN_SOURCE	0
2160	IT2a	f39r|f39r.16-f39r.16	39	POSTFIX	122	27	5	UNKNOWN_SOURCE	0
2161	IT2a	f39v|f39v.1-f39v.6	39	PREFIX	122	27	71	CONTRADICTED_COMPLETE_EQUATION	0
2162	IT2a	f39v|f39v.1-f39v.6	39	POSTFIX	122	27	71	CONTRADICTED_COMPLETE_EQUATION	0
2163	IT2a	f39v|f39v.7-f39v.14	39	PREFIX	122	27	71	UNKNOWN_SOURCE	0
2164	IT2a	f39v|f39v.7-f39v.14	39	POSTFIX	122	27	71	UNKNOWN_SOURCE	0
2165	IT2a	f3r|f3r.1-f3r.10	3	PREFIX	122	27	49	UNKNOWN_SOURCE	0
2166	IT2a	f3r|f3r.1-f3r.10	3	POSTFIX	122	27	49	UNKNOWN_SOURCE	0
2167	IT2a	f3r|f3r.11-f3r.14	3	PREFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
2168	IT2a	f3r|f3r.11-f3r.14	3	POSTFIX	122	27	19	CONTRADICTED_COMPLETE_EQUATION	0
2169	IT2a	f3r|f3r.15-f3r.17	3	PREFIX	122	27	23	UNKNOWN_SOURCE	0
2170	IT2a	f3r|f3r.15-f3r.17	3	POSTFIX	122	27	23	UNKNOWN_SOURCE	0
2171	IT2a	f3r|f3r.18-f3r.20	3	PREFIX	122	27	24	UNKNOWN_SOURCE	0
2172	IT2a	f3r|f3r.18-f3r.20	3	POSTFIX	122	27	24	UNKNOWN_SOURCE	0
2173	IT2a	f3v|f3v.1-f3v.6	3	PREFIX	122	27	41	CONTRADICTED_COMPLETE_EQUATION	0
2174	IT2a	f3v|f3v.1-f3v.6	3	POSTFIX	122	27	41	CONTRADICTED_COMPLETE_EQUATION	0
2175	IT2a	f3v|f3v.7-f3v.14	3	PREFIX	122	27	42	CONTRADICTED_COMPLETE_EQUATION	0
2176	IT2a	f3v|f3v.7-f3v.14	3	POSTFIX	122	27	42	CONTRADICTED_COMPLETE_EQUATION	0
2177	IT2a	f40r|f40r.1-f40r.7	40	PREFIX	122	27	65	UNKNOWN_SOURCE	0
2178	IT2a	f40r|f40r.1-f40r.7	40	POSTFIX	122	27	65	UNKNOWN_SOURCE	0
2179	IT2a	f40r|f40r.8-f40r.11	40	PREFIX	122	27	32	UNKNOWN_SOURCE	0
2180	IT2a	f40r|f40r.8-f40r.11	40	POSTFIX	122	27	32	UNKNOWN_SOURCE	0
2181	IT2a	f40v|f40v.1-f40v.12	40	PREFIX	122	27	50	CONTRADICTED_COMPLETE_EQUATION	0
2182	IT2a	f40v|f40v.1-f40v.12	40	POSTFIX	122	27	50	CONTRADICTED_COMPLETE_EQUATION	0
2183	IT2a	f40v|f40v.13-f40v.18	40	PREFIX	122	27	52	UNKNOWN_SOURCE	0
2184	IT2a	f40v|f40v.13-f40v.18	40	POSTFIX	122	27	52	UNKNOWN_SOURCE	0
2185	IT2a	f40v|f40v.19-f40v.19	40	PREFIX	122	27	4	CONTRADICTED_COMPLETE_EQUATION	0
2186	IT2a	f40v|f40v.19-f40v.19	40	POSTFIX	122	27	4	CONTRADICTED_COMPLETE_EQUATION	0
2187	IT2a	f41r|f41r.1-f41r.5	41	PREFIX	122	27	47	UNKNOWN_SOURCE	0
2188	IT2a	f41r|f41r.1-f41r.5	41	POSTFIX	122	27	47	UNKNOWN_SOURCE	0
2189	IT2a	f41r|f41r.6-f41r.11	41	PREFIX	122	27	51	UNKNOWN_SOURCE	0
2190	IT2a	f41r|f41r.6-f41r.11	41	POSTFIX	122	27	51	UNKNOWN_SOURCE	0
2191	IT2a	f41v|f41v.2-f41v.8	41	PREFIX	122	27	67	UNKNOWN_SOURCE	0
2192	IT2a	f41v|f41v.2-f41v.8	41	POSTFIX	122	27	67	UNKNOWN_SOURCE	0
2193	IT2a	f42r|f42r.1-f42r.5	42	PREFIX	122	27	26	CONTRADICTED_COMPLETE_EQUATION	0
2194	IT2a	f42r|f42r.1-f42r.5	42	POSTFIX	122	27	26	CONTRADICTED_COMPLETE_EQUATION	0
2195	IT2a	f42r|f42r.6-f42r.6	42	PREFIX	122	27	2	CONTRADICTED_COMPLETE_EQUATION	0
2196	IT2a	f42r|f42r.6-f42r.6	42	POSTFIX	122	27	2	CONTRADICTED_COMPLETE_EQUATION	0
2197	IT2a	f42r|f42r.7-f42r.14	42	PREFIX	122	27	60	UNKNOWN_SOURCE	0
2198	IT2a	f42r|f42r.7-f42r.14	42	POSTFIX	122	27	60	UNKNOWN_SOURCE	0
2199	IT2a	f42r|f42r.15-f42r.15	42	PREFIX	122	27	3	CONTRADICTED_COMPLETE_EQUATION	0
2200	IT2a	f42r|f42r.15-f42r.15	42	POSTFIX	122	27	3	CONTRADICTED_COMPLETE_EQUATION	0
2201	IT2a	f42r|f42r.16-f42r.22	42	PREFIX	122	27	47	UNKNOWN_SOURCE	0
2202	IT2a	f42r|f42r.16-f42r.22	42	POSTFIX	122	27	47	UNKNOWN_SOURCE	0
2203	IT2a	f42r|f42r.23-f42r.23	42	PREFIX	122	27	3	CONTRADICTED_COMPLETE_EQUATION	0
2204	IT2a	f42r|f42r.23-f42r.23	42	POSTFIX	122	27	3	CONTRADICTED_COMPLETE_EQUATION	0
2205	IT2a	f42v|f42v.1-f42v.8	42	PREFIX	122	27	56	UNKNOWN_SOURCE	0
2206	IT2a	f42v|f42v.1-f42v.8	42	POSTFIX	122	27	56	UNKNOWN_SOURCE	0
2207	IT2a	f42v|f42v.9-f42v.16	42	PREFIX	122	27	57	UNKNOWN_SOURCE	0
2208	IT2a	f42v|f42v.9-f42v.16	42	POSTFIX	122	27	57	UNKNOWN_SOURCE	0
2209	IT2a	f43r|f43r.1-f43r.6	43	PREFIX	122	27	66	UNKNOWN_SOURCE	0
2210	IT2a	f43r|f43r.1-f43r.6	43	POSTFIX	122	27	66	UNKNOWN_SOURCE	0
2211	IT2a	f43r|f43r.7-f43r.9	43	PREFIX	122	27	29	CONTRADICTED_COMPLETE_EQUATION	0
2212	IT2a	f43r|f43r.7-f43r.9	43	POSTFIX	122	27	29	CONTRADICTED_COMPLETE_EQUATION	0
2213	IT2a	f43r|f43r.10-f43r.14	43	PREFIX	122	27	57	CONTRADICTED_COMPLETE_EQUATION	0
2214	IT2a	f43r|f43r.10-f43r.14	43	POSTFIX	122	27	57	CONTRADICTED_COMPLETE_EQUATION	0
2215	IT2a	f43v|f43v.1-f43v.5	43	PREFIX	122	27	50	CONTRADICTED_COMPLETE_EQUATION	0
2216	IT2a	f43v|f43v.1-f43v.5	43	POSTFIX	122	27	50	CONTRADICTED_COMPLETE_EQUATION	0
2217	IT2a	f43v|f43v.6-f43v.9	43	PREFIX	122	27	32	CONTRADICTED_COMPLETE_EQUATION	0
2218	IT2a	f43v|f43v.6-f43v.9	43	POSTFIX	122	27	32	CONTRADICTED_COMPLETE_EQUATION	0
2219	IT2a	f43v|f43v.10-f43v.16	43	PREFIX	122	27	72	UNKNOWN_SOURCE	0
2220	IT2a	f43v|f43v.10-f43v.16	43	POSTFIX	122	27	72	UNKNOWN_SOURCE	0
2221	IT2a	f44r|f44r.1-f44r.4	44	PREFIX	122	27	26	CONTRADICTED_COMPLETE_EQUATION	0
2222	IT2a	f44r|f44r.1-f44r.4	44	POSTFIX	122	27	26	CONTRADICTED_COMPLETE_EQUATION	0
2223	IT2a	f44r|f44r.5-f44r.7	44	PREFIX	122	27	22	CONTRADICTED_COMPLETE_EQUATION	0
2224	IT2a	f44r|f44r.5-f44r.7	44	POSTFIX	122	27	22	CONTRADICTED_COMPLETE_EQUATION	0
2225	IT2a	f44r|f44r.8-f44r.11	44	PREFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
2226	IT2a	f44r|f44r.8-f44r.11	44	POSTFIX	122	27	27	CONTRADICTED_COMPLETE_EQUATION	0
2227	IT2a	f44v|f44v.1-f44v.3	44	PREFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
2228	IT2a	f44v|f44v.1-f44v.3	44	POSTFIX	122	27	25	CONTRADICTED_COMPLETE_EQUATION	0
2229	IT2a	f44v|f44v.4-f44v.7	44	PREFIX	122	27	34	CONTRADICTED_COMPLETE_EQUATION	0
2230	IT2a	f44v|f44v.4-f44v.7	44	POSTFIX	122	27	34	CONTRADICTED_COMPLETE_EQUATION	0
2231	IT2a	f44v|f44v.8-f44v.13	44	PREFIX	122	27	37	UNKNOWN_SOURCE	0
2232	IT2a	f44v|f44v.8-f44v.13	44	POSTFIX	122	27	37	UNKNOWN_SOURCE	0
2233	IT2a	f45r|f45r.1-f45r.4	45	PREFIX	122	27	33	CONTRADICTED_COMPLETE_EQUATION	0
2234	IT2a	f45r|f45r.1-f45r.4	45	POSTFIX	122	27	33	CONTRADICTED_COMPLETE_EQUATION	0
2235	IT2a	f45r|f45r.5-f45r.7	45	PREFIX	122	27	21	CONTRADICTED_COMPLETE_EQUATION	0
2236	IT2a	f45r|f45r.5-f45r.7	45	POSTFIX	122	27	21	CONTRADICTED_COMPLETE_EQUATION	0
2237	IT2a	f45r|f45r.8-f45r.11	45	PREFIX	122	27	32	CONTRADICTED_COMPLETE_EQUATION	0
2238	IT2a	f45r|f45r.8-f45r.11	45	POSTFIX	122	27	32	CONTRADICTED_COMPLETE_EQUATION	0
2239	IT2a	f45v|f45v.1-f45v.4	45	PREFIX	122	27	38	UNKNOWN_SOURCE	0
2240	IT2a	f45v|f45v.1-f45v.4	45	POSTFIX	122	27	38	UNKNOWN_SOURCE	0
2241	IT2a	f45v|f45v.5-f45v.7	45	PREFIX	122	27	24	UNKNOWN_SOURCE	0
2242	IT2a	f45v|f45v.5-f45v.7	45	POSTFIX	122	27	24	UNKNOWN_SOURCE	0
2243	IT2a	f45v|f45v.8-f45v.11	45	PREFIX	122	27	25	UNKNOWN_SOURCE	0
2244	IT2a	f45v|f45v.8-f45v.11	45	POSTFIX	122	27	25	UNKNOWN_SOURCE	0
2245	IT2a	f46r|f46r.1-f46r.5	46	PREFIX	122	27	57	CONTRADICTED_COMPLETE_EQUATION	0
2246	IT2a	f46r|f46r.1-f46r.5	46	POSTFIX	122	27	57	CONTRADICTED_COMPLETE_EQUATION	0
2247	IT2a	f46r|f46r.6-f46r.8	46	PREFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
2248	IT2a	f46r|f46r.6-f46r.8	46	POSTFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
2249	IT2a	f46r|f46r.9-f46r.10	46	PREFIX	122	27	22	CONTRADICTED_COMPLETE_EQUATION	0
2250	IT2a	f46r|f46r.9-f46r.10	46	POSTFIX	122	27	22	CONTRADICTED_COMPLETE_EQUATION	0
2251	IT2a	f46r|f46r.11-f46r.15	46	PREFIX	122	27	41	CONTRADICTED_COMPLETE_EQUATION	0
2252	IT2a	f46r|f46r.11-f46r.15	46	POSTFIX	122	27	41	CONTRADICTED_COMPLETE_EQUATION	0
2253	IT2a	f46v|f46v.1-f46v.13	46	PREFIX	122	27	111	UNKNOWN_SOURCE	0
2254	IT2a	f46v|f46v.1-f46v.13	46	POSTFIX	122	27	111	UNKNOWN_SOURCE	0
2255	IT2a	f47r|f47r.1-f47r.5	47	PREFIX	122	27	30	CONTRADICTED_COMPLETE_EQUATION	0
2256	IT2a	f47r|f47r.1-f47r.5	47	POSTFIX	122	27	30	CONTRADICTED_COMPLETE_EQUATION	0
2257	IT2a	f47r|f47r.6-f47r.11	47	PREFIX	122	27	49	CONTRADICTED_COMPLETE_EQUATION	0
2258	IT2a	f47r|f47r.6-f47r.11	47	POSTFIX	122	27	49	CONTRADICTED_COMPLETE_EQUATION	0
2259	IT2a	f47v|f47v.1-f47v.6	47	PREFIX	122	27	39	UNKNOWN_SOURCE	0
2260	IT2a	f47v|f47v.1-f47v.6	47	POSTFIX	122	27	39	UNKNOWN_SOURCE	0
2261	IT2a	f47v|f47v.7-f47v.14	47	PREFIX	122	27	46	UNKNOWN_SOURCE	0
2262	IT2a	f47v|f47v.7-f47v.14	47	POSTFIX	122	27	46	UNKNOWN_SOURCE	0
2263	IT2a	f48r|f48r.1-f48r.9	48	PREFIX	122	27	89	CONTRADICTED_COMPLETE_EQUATION	0
2264	IT2a	f48r|f48r.1-f48r.9	48	POSTFIX	122	27	89	CONTRADICTED_COMPLETE_EQUATION	0
2265	IT2a	f48v|f48v.1-f48v.6	48	PREFIX	122	27	72	UNKNOWN_SOURCE	0
2266	IT2a	f48v|f48v.1-f48v.6	48	POSTFIX	122	27	72	UNKNOWN_SOURCE	0
2267	IT2a	f48v|f48v.7-f48v.11	48	PREFIX	122	27	54	UNKNOWN_SOURCE	0
2268	IT2a	f48v|f48v.7-f48v.11	48	POSTFIX	122	27	54	UNKNOWN_SOURCE	0
2269	IT2a	f49r|f49r.1-f49r.3	49	PREFIX	122	27	23	UNKNOWN_SOURCE	0
2270	IT2a	f49r|f49r.1-f49r.3	49	POSTFIX	122	27	23	UNKNOWN_SOURCE	0
2271	IT2a	f49r|f49r.4-f49r.11	49	PREFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
2272	IT2a	f49r|f49r.4-f49r.11	49	POSTFIX	122	27	37	CONTRADICTED_COMPLETE_EQUATION	0
2273	IT2a	f49r|f49r.12-f49r.21	49	PREFIX	122	27	54	CONTRADICTED_COMPLETE_EQUATION	0
2274	IT2a	f49r|f49r.12-f49r.21	49	POSTFIX	122	27	54	CONTRADICTED_COMPLETE_EQUATION	0
2275	IT2a	f4r|f4r.1-f4r.4	4	PREFIX	122	27	31	UNKNOWN_SOURCE	0
2276	IT2a	f4r|f4r.1-f4r.4	4	POSTFIX	122	27	31	UNKNOWN_SOURCE	0
2277	IT2a	f4r|f4r.5-f4r.13	4	PREFIX	122	27	33	CONTRADICTED_COMPLETE_EQUATION	0
2278	IT2a	f4r|f4r.5-f4r.13	4	POSTFIX	122	27	33	CONTRADICTED_COMPLETE_EQUATION	0
2279	IT2a	f4v|f4v.1-f4v.6	4	PREFIX	122	27	39	UNKNOWN_SOURCE	0
2280	IT2a	f4v|f4v.1-f4v.6	4	POSTFIX	122	27	39	UNKNOWN_SOURCE	0
2281	IT2a	f4v|f4v.7-f4v.14	4	PREFIX	122	27	44	CONTRADICTED_COMPLETE_EQUATION	0
2282	IT2a	f4v|f4v.7-f4v.14	4	POSTFIX	122	27	44	CONTRADICTED_COMPLETE_EQUATION	0
2283	IT2a	f50r|f50r.1-f50r.10	50	PREFIX	122	27	89	UNKNOWN_SOURCE	0
2284	IT2a	f50r|f50r.1-f50r.10	50	POSTFIX	122	27	89	UNKNOWN_SOURCE	0
2285	IT2a	f50v|f50v.1-f50v.11	50	PREFIX	122	27	98	UNKNOWN_SOURCE	0
2286	IT2a	f50v|f50v.1-f50v.11	50	POSTFIX	122	27	98	UNKNOWN_SOURCE	0
2287	IT2a	f51r|f51r.1-f51r.15	51	PREFIX	122	27	87	UNKNOWN_SOURCE	0
2288	IT2a	f51r|f51r.1-f51r.15	51	POSTFIX	122	27	87	UNKNOWN_SOURCE	0
2289	IT2a	f51v|f51v.1-f51v.13	51	PREFIX	122	27	79	UNKNOWN_SOURCE	0
2290	IT2a	f51v|f51v.1-f51v.13	51	POSTFIX	122	27	79	UNKNOWN_SOURCE	0
2291	IT2a	f52r|f52r.1-f52r.8	52	PREFIX	122	27	68	UNKNOWN_SOURCE	0
2292	IT2a	f52r|f52r.1-f52r.8	52	POSTFIX	122	27	68	UNKNOWN_SOURCE	0
2293	IT2a	f52v|f52v.1-f52v.6	52	PREFIX	122	27	40	UNKNOWN_SOURCE	0
2294	IT2a	f52v|f52v.1-f52v.6	52	POSTFIX	122	27	40	UNKNOWN_SOURCE	0
2295	IT2a	f52v|f52v.7-f52v.14	52	PREFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
2296	IT2a	f52v|f52v.7-f52v.14	52	POSTFIX	122	27	35	CONTRADICTED_COMPLETE_EQUATION	0
2297	IT2a	f53r|f53r.1-f53r.9	53	PREFIX	122	27	56	UNKNOWN_SOURCE	0
2298	IT2a	f53r|f53r.1-f53r.9	53	POSTFIX	122	27	56	UNKNOWN_SOURCE	0
2299	IT2a	f53v|f53v.1-f53v.13	53	PREFIX	122	27	75	UNKNOWN_SOURCE	0
2300	IT2a	f53v|f53v.1-f53v.13	53	POSTFIX	122	27	75	UNKNOWN_SOURCE	0
2301	IT2a	f54v|f54v.1-f54v.16	54	PREFIX	122	27	90	CONTRADICTED_COMPLETE_EQUATION	0
2302	IT2a	f54v|f54v.1-f54v.16	54	POSTFIX	122	27	90	CONTRADICTED_COMPLETE_EQUATION	0
2303	IT2a	f55r|f55r.1-f55r.6	55	PREFIX	122	27	58	CONTRADICTED_COMPLETE_EQUATION	0
2304	IT2a	f55r|f55r.1-f55r.6	55	POSTFIX	122	27	58	CONTRADICTED_COMPLETE_EQUATION	0
