world	locus	edition	source_group_ids_json	source_groups_json	separators_json	literal_json	confidence
ASCENT	f77r.13	ZL3b	"[""ZL3b|f77r.13|G001"", ""ZL3b|f77r.13|G002"", ""ZL3b|f77r.13|G003"", ""ZL3b|f77r.13|G004"", ""ZL3b|f77r.13|G005"", ""ZL3b|f77r.13|G006"", ""ZL3b|f77r.13|G007"", ""ZL3b|f77r.13|G008"", ""ZL3b|f77r.13|G009"", ""ZL3b|f77r.13|G010""]"	"[""qokeedy"", ""qol"", ""sheedy"", ""shol"", ""tedy"", ""chedy"", ""lsheedy"", ""qokedy"", ""qolal"", ""chedy""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""daraus?"", ""wenn?"", ""[shol]"", ""[tedy]"", ""wird?"", ""[lsheedy]"", ""[qokedy]"", ""[qolal]"", ""wird?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.13	ZL3b	"[""ZL3b|f77r.13|G001"", ""ZL3b|f77r.13|G002"", ""ZL3b|f77r.13|G003"", ""ZL3b|f77r.13|G004"", ""ZL3b|f77r.13|G005"", ""ZL3b|f77r.13|G006"", ""ZL3b|f77r.13|G007"", ""ZL3b|f77r.13|G008"", ""ZL3b|f77r.13|G009"", ""ZL3b|f77r.13|G010""]"	"[""qokeedy"", ""qol"", ""sheedy"", ""shol"", ""tedy"", ""chedy"", ""lsheedy"", ""qokedy"", ""qolal"", ""chedy""]"	"[""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""daraus?"", ""wenn?"", ""[shol]"", ""[tedy]"", ""wird?"", ""[lsheedy]"", ""[qokedy]"", ""[qolal]"", ""wird?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.13	IT2a	"[""IT2a|f77r.13|G001"", ""IT2a|f77r.13|G002"", ""IT2a|f77r.13|G003"", ""IT2a|f77r.13|G004"", ""IT2a|f77r.13|G005"", ""IT2a|f77r.13|G006"", ""IT2a|f77r.13|G007"", ""IT2a|f77r.13|G008"", ""IT2a|f77r.13|G009""]"	"[""qokeedy"", ""qolsheedy"", ""shol"", ""tedy"", ""chedy"", ""lsheedy"", ""qokedy"", ""qolal"", ""chedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[qolsheedy]"", ""[shol]"", ""[tedy]"", ""wird?"", ""[lsheedy]"", ""[qokedy]"", ""[qolal]"", ""wird?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.13	IT2a	"[""IT2a|f77r.13|G001"", ""IT2a|f77r.13|G002"", ""IT2a|f77r.13|G003"", ""IT2a|f77r.13|G004"", ""IT2a|f77r.13|G005"", ""IT2a|f77r.13|G006"", ""IT2a|f77r.13|G007"", ""IT2a|f77r.13|G008"", ""IT2a|f77r.13|G009""]"	"[""qokeedy"", ""qolsheedy"", ""shol"", ""tedy"", ""chedy"", ""lsheedy"", ""qokedy"", ""qolal"", ""chedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""[qolsheedy]"", ""[shol]"", ""[tedy]"", ""wird?"", ""[lsheedy]"", ""[qokedy]"", ""[qolal]"", ""wird?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.13	RF1b	"[""RF1b|f77r.13|G001"", ""RF1b|f77r.13|G002"", ""RF1b|f77r.13|G003"", ""RF1b|f77r.13|G004"", ""RF1b|f77r.13|G005"", ""RF1b|f77r.13|G006"", ""RF1b|f77r.13|G007"", ""RF1b|f77r.13|G008"", ""RF1b|f77r.13|G009"", ""RF1b|f77r.13|G010"", ""RF1b|f77r.13|G011""]"	"[""qokeedy"", ""qol"", ""{ch'}eedy"", ""shol"", ""tedy"", ""che@152;y"", ""lshee@152;y"", ""qoke@152;y"", ""qol"", ""al"", ""chedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""daraus?"", ""[{ch'}eedy]"", ""[shol]"", ""[tedy]"", ""[che@152;y]"", ""[lshee@152;y]"", ""[qoke@152;y]"", ""daraus?"", ""[al]"", ""wird?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.13	RF1b	"[""RF1b|f77r.13|G001"", ""RF1b|f77r.13|G002"", ""RF1b|f77r.13|G003"", ""RF1b|f77r.13|G004"", ""RF1b|f77r.13|G005"", ""RF1b|f77r.13|G006"", ""RF1b|f77r.13|G007"", ""RF1b|f77r.13|G008"", ""RF1b|f77r.13|G009"", ""RF1b|f77r.13|G010"", ""RF1b|f77r.13|G011""]"	"[""qokeedy"", ""qol"", ""{ch'}eedy"", ""shol"", ""tedy"", ""che@152;y"", ""lshee@152;y"", ""qoke@152;y"", ""qol"", ""al"", ""chedy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE""]"	"[""[qokeedy]"", ""daraus?"", ""[{ch'}eedy]"", ""[shol]"", ""[tedy]"", ""[che@152;y]"", ""[lshee@152;y]"", ""[qoke@152;y]"", ""daraus?"", ""[al]"", ""wird?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.18	ZL3b	"[""ZL3b|f77r.18|G001"", ""ZL3b|f77r.18|G002"", ""ZL3b|f77r.18|G003"", ""ZL3b|f77r.18|G004"", ""ZL3b|f77r.18|G005"", ""ZL3b|f77r.18|G006"", ""ZL3b|f77r.18|G007"", ""ZL3b|f77r.18|G008"", ""ZL3b|f77r.18|G009"", ""ZL3b|f77r.18|G010"", ""ZL3b|f77r.18|G011""]"	"[""daiin"", ""cheedy"", ""lshey"", ""qo"", ""l"", ""or"", ""chees"", ""sheckhedy"", ""qol"", ""cheedy"", ""qotaiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheedy]"", ""[lshey]"", ""[qo]"", ""[l]"", ""[or]"", ""[chees]"", ""[sheckhedy]"", ""daraus?"", ""[cheedy]"", ""[qotaiin]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.18	ZL3b	"[""ZL3b|f77r.18|G001"", ""ZL3b|f77r.18|G002"", ""ZL3b|f77r.18|G003"", ""ZL3b|f77r.18|G004"", ""ZL3b|f77r.18|G005"", ""ZL3b|f77r.18|G006"", ""ZL3b|f77r.18|G007"", ""ZL3b|f77r.18|G008"", ""ZL3b|f77r.18|G009"", ""ZL3b|f77r.18|G010"", ""ZL3b|f77r.18|G011""]"	"[""daiin"", ""cheedy"", ""lshey"", ""qo"", ""l"", ""or"", ""chees"", ""sheckhedy"", ""qol"", ""cheedy"", ""qotaiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheedy]"", ""[lshey]"", ""[qo]"", ""[l]"", ""[or]"", ""[chees]"", ""[sheckhedy]"", ""daraus?"", ""[cheedy]"", ""[qotaiin]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.18	IT2a	"[""IT2a|f77r.18|G001"", ""IT2a|f77r.18|G002"", ""IT2a|f77r.18|G003"", ""IT2a|f77r.18|G004"", ""IT2a|f77r.18|G005"", ""IT2a|f77r.18|G006"", ""IT2a|f77r.18|G007"", ""IT2a|f77r.18|G008"", ""IT2a|f77r.18|G009"", ""IT2a|f77r.18|G010""]"	"[""daiin"", ""cheedy"", ""lshey"", ""qol"", ""or"", ""chees"", ""sheckhedy"", ""qol"", ""cheedy"", ""qotaiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheedy]"", ""[lshey]"", ""daraus?"", ""[or]"", ""[chees]"", ""[sheckhedy]"", ""daraus?"", ""[cheedy]"", ""[qotaiin]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.18	IT2a	"[""IT2a|f77r.18|G001"", ""IT2a|f77r.18|G002"", ""IT2a|f77r.18|G003"", ""IT2a|f77r.18|G004"", ""IT2a|f77r.18|G005"", ""IT2a|f77r.18|G006"", ""IT2a|f77r.18|G007"", ""IT2a|f77r.18|G008"", ""IT2a|f77r.18|G009"", ""IT2a|f77r.18|G010""]"	"[""daiin"", ""cheedy"", ""lshey"", ""qol"", ""or"", ""chees"", ""sheckhedy"", ""qol"", ""cheedy"", ""qotaiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheedy]"", ""[lshey]"", ""daraus?"", ""[or]"", ""[chees]"", ""[sheckhedy]"", ""daraus?"", ""[cheedy]"", ""[qotaiin]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.18	RF1b	"[""RF1b|f77r.18|G001"", ""RF1b|f77r.18|G002"", ""RF1b|f77r.18|G003"", ""RF1b|f77r.18|G004"", ""RF1b|f77r.18|G005"", ""RF1b|f77r.18|G006"", ""RF1b|f77r.18|G007"", ""RF1b|f77r.18|G008"", ""RF1b|f77r.18|G009""]"	"[""daiin"", ""cheedy"", ""lshey"", ""qol@221;r"", ""chees"", ""sheckhedy"", ""qol"", ""cheedy"", ""qotaiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheedy]"", ""[lshey]"", ""[qol@221;r]"", ""[chees]"", ""[sheckhedy]"", ""daraus?"", ""[cheedy]"", ""[qotaiin]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.18	RF1b	"[""RF1b|f77r.18|G001"", ""RF1b|f77r.18|G002"", ""RF1b|f77r.18|G003"", ""RF1b|f77r.18|G004"", ""RF1b|f77r.18|G005"", ""RF1b|f77r.18|G006"", ""RF1b|f77r.18|G007"", ""RF1b|f77r.18|G008"", ""RF1b|f77r.18|G009""]"	"[""daiin"", ""cheedy"", ""lshey"", ""qol@221;r"", ""chees"", ""sheckhedy"", ""qol"", ""cheedy"", ""qotaiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""[cheedy]"", ""[lshey]"", ""[qol@221;r]"", ""[chees]"", ""[sheckhedy]"", ""daraus?"", ""[cheedy]"", ""[qotaiin]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.33	ZL3b	"[""ZL3b|f77r.33|G001"", ""ZL3b|f77r.33|G002"", ""ZL3b|f77r.33|G003"", ""ZL3b|f77r.33|G004"", ""ZL3b|f77r.33|G005"", ""ZL3b|f77r.33|G006"", ""ZL3b|f77r.33|G007"", ""ZL3b|f77r.33|G008"", ""ZL3b|f77r.33|G009""]"	"[""daiin"", ""chedy"", ""qol"", ""keedy"", ""qoteeedy"", ""sar"", ""oiiiin"", ""cheety"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""wird?"", ""daraus?"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.33	ZL3b	"[""ZL3b|f77r.33|G001"", ""ZL3b|f77r.33|G002"", ""ZL3b|f77r.33|G003"", ""ZL3b|f77r.33|G004"", ""ZL3b|f77r.33|G005"", ""ZL3b|f77r.33|G006"", ""ZL3b|f77r.33|G007"", ""ZL3b|f77r.33|G008"", ""ZL3b|f77r.33|G009""]"	"[""daiin"", ""chedy"", ""qol"", ""keedy"", ""qoteeedy"", ""sar"", ""oiiiin"", ""cheety"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""UNCERTAIN_SMALL_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""wird?"", ""daraus?"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.33	IT2a	"[""IT2a|f77r.33|G001"", ""IT2a|f77r.33|G002"", ""IT2a|f77r.33|G003"", ""IT2a|f77r.33|G004"", ""IT2a|f77r.33|G005"", ""IT2a|f77r.33|G006"", ""IT2a|f77r.33|G007"", ""IT2a|f77r.33|G008"", ""IT2a|f77r.33|G009""]"	"[""daiin"", ""chedy"", ""qol"", ""keedy"", ""qoteeedy"", ""sar"", ""oiiiin"", ""cheety"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""wird?"", ""daraus?"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.33	IT2a	"[""IT2a|f77r.33|G001"", ""IT2a|f77r.33|G002"", ""IT2a|f77r.33|G003"", ""IT2a|f77r.33|G004"", ""IT2a|f77r.33|G005"", ""IT2a|f77r.33|G006"", ""IT2a|f77r.33|G007"", ""IT2a|f77r.33|G008"", ""IT2a|f77r.33|G009""]"	"[""daiin"", ""chedy"", ""qol"", ""keedy"", ""qoteeedy"", ""sar"", ""oiiiin"", ""cheety"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""wird?"", ""daraus?"", ""[keedy]"", ""[qoteeedy]"", ""[sar]"", ""[oiiiin]"", ""[cheety]"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.33	RF1b	"[""RF1b|f77r.33|G001"", ""RF1b|f77r.33|G002"", ""RF1b|f77r.33|G003"", ""RF1b|f77r.33|G004"", ""RF1b|f77r.33|G005"", ""RF1b|f77r.33|G006"", ""RF1b|f77r.33|G007"", ""RF1b|f77r.33|G008"", ""RF1b|f77r.33|G009""]"	"[""daiin"", ""chedy"", ""qol"", ""kee@152;y"", ""qoteeedy"", ""sar"", ""@221;iiiin"", ""cheety"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""wird?"", ""daraus?"", ""[kee@152;y]"", ""[qoteeedy]"", ""[sar]"", ""[@221;iiiin]"", ""[cheety]"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.33	RF1b	"[""RF1b|f77r.33|G001"", ""RF1b|f77r.33|G002"", ""RF1b|f77r.33|G003"", ""RF1b|f77r.33|G004"", ""RF1b|f77r.33|G005"", ""RF1b|f77r.33|G006"", ""RF1b|f77r.33|G007"", ""RF1b|f77r.33|G008"", ""RF1b|f77r.33|G009""]"	"[""daiin"", ""chedy"", ""qol"", ""kee@152;y"", ""qoteeedy"", ""sar"", ""@221;iiiin"", ""cheety"", ""dy""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""viel?"", ""wird?"", ""daraus?"", ""[kee@152;y]"", ""[qoteeedy]"", ""[sar]"", ""[@221;iiiin]"", ""[cheety]"", ""[dy]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.34	ZL3b	"[""ZL3b|f77r.34|G001"", ""ZL3b|f77r.34|G002"", ""ZL3b|f77r.34|G003"", ""ZL3b|f77r.34|G004"", ""ZL3b|f77r.34|G005"", ""ZL3b|f77r.34|G006"", ""ZL3b|f77r.34|G007"", ""ZL3b|f77r.34|G008""]"	"[""qokaiin"", ""shedy"", ""chedy"", ""qolchedy"", ""qokaiin"", ""qokaiin"", ""checkhy"", ""raiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[shedy]"", ""wird?"", ""[qolchedy]"", ""Luft?"", ""Luft?"", ""[checkhy]"", ""steigt?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.34	ZL3b	"[""ZL3b|f77r.34|G001"", ""ZL3b|f77r.34|G002"", ""ZL3b|f77r.34|G003"", ""ZL3b|f77r.34|G004"", ""ZL3b|f77r.34|G005"", ""ZL3b|f77r.34|G006"", ""ZL3b|f77r.34|G007"", ""ZL3b|f77r.34|G008""]"	"[""qokaiin"", ""shedy"", ""chedy"", ""qolchedy"", ""qokaiin"", ""qokaiin"", ""checkhy"", ""raiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[shedy]"", ""wird?"", ""[qolchedy]"", ""Luft?"", ""Luft?"", ""[checkhy]"", ""leicht?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.34	IT2a	"[""IT2a|f77r.34|G001"", ""IT2a|f77r.34|G002"", ""IT2a|f77r.34|G003"", ""IT2a|f77r.34|G004"", ""IT2a|f77r.34|G005"", ""IT2a|f77r.34|G006"", ""IT2a|f77r.34|G007"", ""IT2a|f77r.34|G008"", ""IT2a|f77r.34|G009""]"	"[""qokaiin"", ""shedy"", ""chedy"", ""qol"", ""chedy"", ""qokaiin"", ""qokaiin"", ""checkhy"", ""raiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[shedy]"", ""wird?"", ""daraus?"", ""wird?"", ""Luft?"", ""Luft?"", ""[checkhy]"", ""steigt?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.34	IT2a	"[""IT2a|f77r.34|G001"", ""IT2a|f77r.34|G002"", ""IT2a|f77r.34|G003"", ""IT2a|f77r.34|G004"", ""IT2a|f77r.34|G005"", ""IT2a|f77r.34|G006"", ""IT2a|f77r.34|G007"", ""IT2a|f77r.34|G008"", ""IT2a|f77r.34|G009""]"	"[""qokaiin"", ""shedy"", ""chedy"", ""qol"", ""chedy"", ""qokaiin"", ""qokaiin"", ""checkhy"", ""raiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[shedy]"", ""wird?"", ""daraus?"", ""wird?"", ""Luft?"", ""Luft?"", ""[checkhy]"", ""leicht?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.34	RF1b	"[""RF1b|f77r.34|G001"", ""RF1b|f77r.34|G002"", ""RF1b|f77r.34|G003"", ""RF1b|f77r.34|G004"", ""RF1b|f77r.34|G005"", ""RF1b|f77r.34|G006"", ""RF1b|f77r.34|G007"", ""RF1b|f77r.34|G008""]"	"[""qokaiin"", ""shedy"", ""chedy"", ""qolche@152;y"", ""qokaiin"", ""qokaiin"", ""checkhy"", ""@206;aiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[shedy]"", ""wird?"", ""[qolche@152;y]"", ""Luft?"", ""Luft?"", ""[checkhy]"", ""[@206;aiin]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.34	RF1b	"[""RF1b|f77r.34|G001"", ""RF1b|f77r.34|G002"", ""RF1b|f77r.34|G003"", ""RF1b|f77r.34|G004"", ""RF1b|f77r.34|G005"", ""RF1b|f77r.34|G006"", ""RF1b|f77r.34|G007"", ""RF1b|f77r.34|G008""]"	"[""qokaiin"", ""shedy"", ""chedy"", ""qolche@152;y"", ""qokaiin"", ""qokaiin"", ""checkhy"", ""@206;aiin""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""Luft?"", ""[shedy]"", ""wird?"", ""[qolche@152;y]"", ""Luft?"", ""Luft?"", ""[checkhy]"", ""[@206;aiin]""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.38	ZL3b	"[""ZL3b|f77r.38|G001"", ""ZL3b|f77r.38|G002"", ""ZL3b|f77r.38|G003"", ""ZL3b|f77r.38|G004"", ""ZL3b|f77r.38|G005"", ""ZL3b|f77r.38|G006"", ""ZL3b|f77r.38|G007"", ""ZL3b|f77r.38|G008"", ""ZL3b|f77r.38|G009""]"	"[""pol"", ""shedy"", ""qoeedy"", ""qokaiin"", ""chcphey"", ""qol"", ""ltaiin"", ""shedy"", ""qol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pol]"", ""[shedy]"", ""[qoeedy]"", ""Luft?"", ""[chcphey]"", ""daraus?"", ""[ltaiin]"", ""[shedy]"", ""daraus?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
LIGHTNESS	f77r.38	ZL3b	"[""ZL3b|f77r.38|G001"", ""ZL3b|f77r.38|G002"", ""ZL3b|f77r.38|G003"", ""ZL3b|f77r.38|G004"", ""ZL3b|f77r.38|G005"", ""ZL3b|f77r.38|G006"", ""ZL3b|f77r.38|G007"", ""ZL3b|f77r.38|G008"", ""ZL3b|f77r.38|G009""]"	"[""pol"", ""shedy"", ""qoeedy"", ""qokaiin"", ""chcphey"", ""qol"", ""ltaiin"", ""shedy"", ""qol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pol]"", ""[shedy]"", ""[qoeedy]"", ""Luft?"", ""[chcphey]"", ""daraus?"", ""[ltaiin]"", ""[shedy]"", ""daraus?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
ASCENT	f77r.38	IT2a	"[""IT2a|f77r.38|G001"", ""IT2a|f77r.38|G002"", ""IT2a|f77r.38|G003"", ""IT2a|f77r.38|G004"", ""IT2a|f77r.38|G005"", ""IT2a|f77r.38|G006"", ""IT2a|f77r.38|G007"", ""IT2a|f77r.38|G008"", ""IT2a|f77r.38|G009""]"	"[""pol"", ""shedy"", ""qoeedy"", ""qokaiin"", ""chcphey"", ""qol"", ""ltaiin"", ""shedy"", ""qol""]"	"[""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE"", ""DEFINITE_SPACE""]"	"[""[pol]"", ""[shedy]"", ""[qoeedy]"", ""Luft?"", ""[chcphey]"", ""daraus?"", ""[ltaiin]"", ""[shedy]"", ""daraus?""]"	C0_EXPLORATORY_WHOLE_MEANING_NOT_IDENTIFICATION
