unified_id	section	page	record_or_locus	case_ids	surface	local_identity	semantic_component_parse	workshop_role_de	owner_or_namespace_de	case_material_or_label_policy_de	architecture_role	learning_mode	required_for_case	orientation	cross_page_key
ASTRO:A2:G033	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.9	C3	odchecthy	A2:G033	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G034	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.10	C3	otcheody	A2:G034	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G035	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.11	C3	okoaly	A2:G035	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G036	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.12	C3	chocfhy	A2:G036	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G037	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.13	C3	octhey	A2:G037	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G038	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.14	C3	otshey	A2:G038	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G039	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.15	C3	otydy	A2:G039	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G040	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.16	C3	okear	A2:G040	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G041	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.17	C3	cphocthy	A2:G041	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G042	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.18	C3	ytchody	A2:G042	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G043	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.19	C3	otys	A2:G043	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G044	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.20	C3	olor	A2:G044	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G045	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.21	C3	ockhy	A2:G045	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G046	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.22	C3	ofcheor	A2:G046	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G047	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.23	C3	otchdy	A2:G047	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G048	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.24	C3	otykchs	A2:G048	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G049	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.25	C3	otol	A2:G049	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G050	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.26	C3	otor	A2:G050	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G051	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.27	C3	oiinar	A2:G051	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G052	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.28	C3	okoldy	A2:G052	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G053	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.29	C3	ykchdy	A2:G053	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G054	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.30	C3	oeeody	A2:G054	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G055	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.31	C3	ocphy	A2:G055	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G056	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.32	C3	okeeodal	A2:G056	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G057	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.33	C3	okshor	A2:G057	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G058	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.34	C3	osdaiin	A2:G058	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G059	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.35	C3	otochedy	A2:G059	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G060	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.36	C3	dolchedy	A2:G060	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_LOCAL_STAR_SLOT_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G061	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.37	C3	oky	A2:G061	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_CENTRAL_LEGEND_QUARANTINE_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G062	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.37	C3	okchdy	A2:G062	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_CENTRAL_LEGEND_QUARANTINE_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G063	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.37	C3	okardy	A2:G063	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_CENTRAL_LEGEND_QUARANTINE_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G064	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.37	C3	qear	A2:G064	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_CENTRAL_LEGEND_QUARANTINE_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A2:G065	ASTRO_OPTIONAL_LABEL	f68r1	f68r1.37	C3	oygy	A2:G065	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F68_CENTRAL_LEGEND_QUARANTINE_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G001	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	dair	A3:G001	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G002	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	cheyky	A3:G002	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G003	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	otaza	A3:G003	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G004	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	sar	A3:G004	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G005	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	ar	A3:G005	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G006	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	chykar	A3:G006	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G007	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	okoirsh	A3:G007	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G008	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	ar	A3:G008	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G009	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	chetody	A3:G009	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G010	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	okeeos	A3:G010	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G011	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	o	A3:G011	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G012	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	tey	A3:G012	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G013	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	otokeeey	A3:G013	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G014	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	okeeody	A3:G014	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G015	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	okeey	A3:G015	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G016	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	doiir	A3:G016	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G017	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	teeo	A3:G017	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G018	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	y	A3:G018	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G019	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	chey	A3:G019	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G020	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	ot	A3:G020	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G021	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	y	A3:G021	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G022	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	okedy	A3:G022	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G023	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	chsdy	A3:G023	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
ASTRO:A3:G024	ASTRO_OPTIONAL_LABEL	f69v	f69v.1	C1|C2|C5|C6	okeod	A3:G024	NOT_APPLICABLE_TO_ASTRO_LOCAL_LABEL	lokale Himmels-, Wahl- oder Adressmarke als Ganzes kopieren	F69_LEFT_WHEEL_NS	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION	OPTIONAL_CONDITION_OR_ADDRESS_LABEL	COPY_COMPLETE_LOCAL_LABEL	NO	NONE	NONE
