gdt755_occurrence_id	bridge_rank	surface	selected_role_axes_not_used_as_self_anchor	gdt754_whole_default_not_used_as_self_anchor	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	line_position	paragraph_first_token	paragraph_last_token	section	language	hand	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	independent_anchor_count	independent_anchor_surfaces	independent_anchor_tags	independent_anchor_evidence	field_channel	slot_class	suspect_172_neighbor_cells_with_axes_excluded	unknown_neighbor_cells	target_current_cache_value_not_used_as_anchor	target_current_cache_confidence_not_used_as_anchor	all_172_productive_compound_axes_excluded_from_field	reader_exact_target	literal_identity	confirmed_lexeme	component_export_credit
G755-O0340	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f107v	f107	f107v.5	8	11	0.700000	MIDDLE	0	0	S	B	3	tol sheockhedy qotol chdor otechdy teol tedaiin opchedy qopchdy ytar aiiil	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	4	teol|chdor|qotol|ytar	COLD|DRY|AMOUNT|PART|MATERIAL|MIDDLE_STAGE	L5 qotol=kaltes Material [COLD|MATERIAL;W3_SOLID_WORKING_THEORY] || L4 chdor=eine abgemessene Portion Trockendroge [DRY|AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || L2 teol=Drogenstoff auf mittlerer Kühlstufe [MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 ytar=nimm hiervon die erste gekühlte Drogenfraktion [PART|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	3	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0341	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f107v	f107	f107v.8	3	9	0.250000	MIDDLE	0	0	S	B	3	polcheolkain qokair okeol qokol qokaiin opcheol qotedy ltedy otedam	1	4	STRICT_INITIAL_BEFORE_R2	CURRENT_CLOSE_INCLUDED_R4	1	3	qokair|qokol|qotedy	HOT|COLD|PART|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	L1 qokair=erhitze die zweite Fraktion [HOT|PART|PROCESS;W3_SOLID_WORKING_THEORY] || R1 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY] || R4 qotedy=kalt in der Mitte des Grades, abgeschlossen [COLD|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	1	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0342	14	chky	HOT|DRY|BEGIN_STAGE|PROCESS|CLOSE	Arbeitshypothese: heiß/warm, trocken, Anfangsstufe, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f107v	f107	f107v.11	5	10	0.444444	MIDDLE	0	0	S	B	3	tshedy okal shedy qokchey chky qokeey qotaiin otol qoteedy qopchcfhy	4	4	LINE_EDGE_AFTER_R4	CURRENT_CLOSE_INCLUDED_R4	1	4	qokchey|qokeey|otol|qoteedy	HOT|COLD|DRY|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	L1 qokchey=heiß und trocken in der Mitte des Grades [HOT|DRY|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R1 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY] || R3 otol=kaltes Zubereitungsgut [COLD|PREPARATION;W3_SOLID_WORKING_THEORY] || R4 qoteedy=kalt am Ende des Grades, abgeschlossen [COLD|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	getrocknete Droge leicht erhitzen	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0343	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f107v	f107	f107v.15	4	9	0.375000	MIDDLE	0	0	S	B	3	solain qokal okeey lkaiin okain chkal otain chcthy tarairy	2	5	STRICT_INITIAL_BEFORE_R3	RADIUS5_CENSORED	0	1	chkal	HOT|DRY|MATERIAL|BEGIN_STAGE	R2 chkal=Rohstoffklasse I, trocken-heiß am Gradanfang [HOT|DRY|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0344	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f107v	f107	f107v.20	3	10	0.222222	MIDDLE	0	0	S	B	3	palar or air kalkal okaiin chpal cheody qopchedy pcholkal opalkam	1	5	STRICT_INITIAL_BEFORE_R2	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0345	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f107v	f107	f107v.21	8	12	0.636364	MIDDLE	0	0	S	B	3	taiin ol kaiin chol kchedy qokol ain air kaiin okal otar otalal	5	4	RADIUS5_CENSORED	LINE_EDGE_AFTER_R4	0	3	qokol|kaiin|kaiin	HOT|PROCESS|LEVEL_III	L5 kaiin=heiß, Grad III [HOT|LEVEL_III;W3_SOLID_WORKING_THEORY] || L2 qokol=erhitzen [HOT|PROCESS;W3_SOLID_WORKING_THEORY] || R1 kaiin=heiß, Grad III [HOT|LEVEL_III;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	0	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0346	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f107v	f107	f107v.24	5	5	1.000000	LAST	0	1	S	B	3	dain olaiin chol olkain lkaiin	4	0	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R0	1	2	olkain|olaiin	HOT|AMOUNT|MATERIAL|LEVEL_II	L3 olaiin=drei Portionen Drogenstoff [AMOUNT|MATERIAL;W3_SOLID_WORKING_THEORY] || L1 olkain=heißes Drogenmaterial, Grad II [HOT|MATERIAL|LEVEL_II;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0347	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f107v	f107	f107v.25	3	12	0.181818	MIDDLE	0	0	S	B	3	kaolkar kolkar okeol qokeor al tody opchey oty al ky pchey rag	2	3	LINE_EDGE_AFTER_R2	CURRENT_CLOSE_INCLUDED_R3	1	1	tody	COLD|PREPARATION|CLOSE|END_STAGE	R3 tody=kalten Ansatz fertigstellen [COLD|PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	3	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0348	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f107v	f107	f107v.29	2	9	0.125000	MIDDLE	0	0	S	B	3	tolkeeedy okeol cheody qokeey qokchedy qotyshey qy lty ltam	1	5	LINE_EDGE_AFTER_R1	RADIUS5_CENSORED	0	1	qokeey	HOT|END_STAGE	R2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0349	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f107v	f107	f107v.30	7	11	0.600000	MIDDLE	0	0	S	B	3	okain ol okaiin lkeody otaiin chol lkaiin lkeeey qokaiin chey qoky	2	0	STRICT_INITIAL_BEFORE_R3	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	0	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0350	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f107v	f107	f107v.31	3	8	0.285714	MIDDLE	0	0	S	B	3	sokod chey lkaiin chedy qe okeody qokeedy rary	1	4	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R5	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0351	13	orain	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f107v	f107	f107v.33	1	11	0.000000	FIRST	0	0	S	B	3	orain chol qodaiin odain aiin okain chkaly raiin y kaiin aldy	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	1	odain	PREPARATION|LEVEL_II	R3 odain=Zubereitung, Wertstufe II [PREPARATION|LEVEL_II;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	0	Drogenportion II	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0352	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f107v	f107	f107v.44	4	7	0.500000	MIDDLE	0	0	S	B	3	kaich o l air arody qokeey qokeey	3	3	LINE_EDGE_AFTER_R3	LINE_EDGE_AFTER_R3	1	2	qokeey|qokeey	HOT|END_STAGE	R2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY] || R3 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0353	1	air	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f108r	f108	f108r.9	11	12	0.909091	MIDDLE	0	0	S	B	3	cthey chedain chedy okedy lkedy raraiin qokar otal kedy ar air ockhedy	1	1	PRIOR_CLOSE_BEFORE_R2	CURRENT_CLOSE_INCLUDED_R1	1	1	ockhedy	PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	R1 ockhedy=Ansatz eines Arzneikompositums in der Gradmitte, abgeschlossen [PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	MATERIA_OR_INGREDIENT	LEMMA_OR_INGREDIENT	0	0	zweite Drogenfraktion	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0354	13	orain	LEVEL_II|PART	Arbeitshypothese: Index/Stufe II, Teil-/Fraktionsfeld; genaue Ganzformbedeutung offen	f108r	f108	f108r.15	1	11	0.000000	FIRST	0	0	S	B	3	orain cheey chey qokeey chedy okchedy qoeedy qockhey d iirain okain	0	5	LINE_EDGE_AFTER_R0	RADIUS5_CENSORED	0	1	qokeey	HOT|END_STAGE	R3 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Drogenportion II	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0355	15	qockhey	BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: Anfangsstufe, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f108r	f108	f108r.15	8	11	0.700000	MIDDLE	0	0	S	B	3	orain cheey chey qokeey chedy okchedy qoeedy qockhey d iirain okain	5	3	RADIUS5_CENSORED	LINE_EDGE_AFTER_R3	0	1	qokeey	HOT|END_STAGE	L4 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	Arzneikompositum-Ansatz bis zur Mittelstufe aufbereiten	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0356	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f108r	f108	f108r.21	7	9	0.750000	MIDDLE	0	0	S	B	3	qolshy qoeedy lkealshedy shokal keedy qotedy qopchedy otal dkedam	1	2	PRIOR_CLOSE_BEFORE_R2	LINE_EDGE_AFTER_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0357	3	opchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f108r	f108	f108r.25	8	14	0.538462	MIDDLE	0	0	S	B	3	y cheeor aiin okeey cheol chedy opchsd opchedy alkedy al lkeam ol rain al	5	2	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R3	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	vollständig getrocknetes Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0358	10	qoaiin	LEVEL_III|PROCESS	Arbeitshypothese: Index/Stufe III, Vorgangs-/Anweisungsrolle; genaue Ganzformbedeutung offen	f108r	f108	f108r.27	3	10	0.222222	MIDDLE	0	0	S	B	3	ychedain orcheory qoaiin okeey qokeey chdal okedy qokedy okedam chdy	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	2	qokeey|chdal	HOT|DRY|AMOUNT|MATERIAL|BEGIN_STAGE|END_STAGE	R2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY] || R3 chdal=trockener abgewogener Rohstoffposten I am Gradanfang [DRY|AMOUNT|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	2	nimm drei Teile	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0359	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f108r	f108	f108r.29	3	9	0.250000	MIDDLE	0	0	S	B	3	polchedy okedy qopchedy okeolkey teedy qotaiin otedy okeedy otedam	1	5	STRICT_INITIAL_BEFORE_R2	CURRENT_CLOSE_INCLUDED_R5	1	1	okeedy	HOT|PREPARATION|CLOSE|END_STAGE	R5 okeedy=heißer Ansatz am Ende des Grades, abgeschlossen [HOT|PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0360	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f108r	f108	f108r.33	5	10	0.444444	MIDDLE	0	0	S	B	3	solkedy okchd qokedy okedy okeol chdy okar okedy okedy chlar	3	5	STRICT_INITIAL_BEFORE_R4	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0361	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f108r	f108	f108r.36	2	9	0.125000	MIDDLE	0	0	S	B	3	okechy okeol okeedy cheedar okedy qotal chdy chedal chedy	1	1	LINE_EDGE_AFTER_R1	CURRENT_CLOSE_INCLUDED_R1	1	1	okeedy	HOT|PREPARATION|CLOSE|END_STAGE	R1 okeedy=heißer Ansatz am Ende des Grades, abgeschlossen [HOT|PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	1	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0362	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f108r	f108	f108r.48	4	12	0.272727	MIDDLE	0	0	S	B	3	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	2	5	STRICT_INITIAL_BEFORE_R3	RADIUS5_CENSORED	0	1	keol	HOT|MATERIAL	R1 keol=heißer Drogenstoff [HOT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0363	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f108r	f108	f108r.50	3	10	0.222222	MIDDLE	0	0	S	B	3	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar ar okam	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	2	qokey|okaram	HOT|AMOUNT|PART|PREPARATION|MIDDLE_STAGE	R2 qokey=heiß in der Mitte des Grades [HOT|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R4 okaram=ein Maß der ersten erhitzten Ansatzfraktion [HOT|AMOUNT|PART|PREPARATION;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0364	9	okam	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	Arbeitshypothese: heiß/warm, Index/Stufe I, Mengen-/Maßfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f108r	f108	f108r.50	10	10	1.000000	LAST	0	1	S	B	3	qokeedy lchedy lkaiin chdy qokey okedy okaram chdar ar okam	5	0	RADIUS5_CENSORED	LINE_EDGE_AFTER_R0	0	2	okaram|qokey	HOT|AMOUNT|PART|PREPARATION|MIDDLE_STAGE	L5 qokey=heiß in der Mitte des Grades [HOT|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || L3 okaram=ein Maß der ersten erhitzten Ansatzfraktion [HOT|AMOUNT|PART|PREPARATION;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	ein Maß heißen Ansatzes	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0365	11	lky	HOT	Arbeitshypothese: heiß/warm; genaue Ganzformbedeutung offen	f108v	f108	f108v.1	5	12	0.363636	MIDDLE	0	0	S	B	3	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	3	0	STRICT_INITIAL_BEFORE_R4	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	1	Holzdroge, leicht erhitzt	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0366	9	okam	HOT|LEVEL_I|AMOUNT|MATERIAL|PREPARATION	Arbeitshypothese: heiß/warm, Index/Stufe I, Mengen-/Maßfeld, Stoff-/Materialrolle, Zubereitungsrolle; genaue Ganzformbedeutung offen	f108v	f108	f108v.2	11	11	1.000000	LAST	0	0	S	B	3	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam	2	0	STRICT_INITIAL_BEFORE_R3	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	ein Maß heißen Ansatzes	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0367	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f108v	f108	f108v.16	5	11	0.400000	MIDDLE	0	0	S	B	3	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	2	qotal|sholkeedy	HOT|COLD|MOIST|MATERIAL|BEGIN_STAGE|END_STAGE	R2 qotal=Rohstoffklasse I, kalt am Gradanfang [COLD|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R3 sholkeedy=feuchte Drogenbasis, vollständig erhitzt [HOT|MOIST|MATERIAL|END_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0368	11	lky	HOT	Arbeitshypothese: heiß/warm; genaue Ganzformbedeutung offen	f108v	f108	f108v.21	4	12	0.272727	MIDDLE	0	0	S	B	3	daiin shol olkeeey lky chedar chey kechey qotedy otedy oteedain cheody llod	3	5	LINE_EDGE_AFTER_R3	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	Holzdroge, leicht erhitzt	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0369	4	okeol	HOT|MIDDLE_STAGE	Wärme-/Mittelstufenfeld; genaue Funktion und Träger offen	f108v	f108	f108v.47	7	10	0.666667	MIDDLE	0	0	S	B	3	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	1	qokeey	HOT|END_STAGE	L2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	0	0	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	1	1	OPEN	0	0
G755-O0370	2	lkaiin	HOT|LEVEL_III	Arbeitshypothese: heiß/warm, Index/Stufe III, Stoff-/Materialrolle; genaue Ganzformbedeutung offen	f108v	f108	f108v.49	4	12	0.272727	MIDDLE	0	0	S	B	3	saiin okain cheey lkaiin cheal cheol keear qokeedy qokeey checkhedy qokal oam	2	5	STRICT_INITIAL_BEFORE_R3	RADIUS5_CENSORED	0	2	cheal|qokeey	HOT|DRY|MATERIAL|MIDDLE_STAGE|END_STAGE	R1 cheal=Rohstoffklasse I, trocken in der Gradmitte [DRY|MATERIAL|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R5 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	1	0	Holzdroge, heiß auf Stufe III	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0371	6	olchedy	DRY|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f111r	f111	f111r.6	7	13	0.500000	MIDDLE	0	0	S	B	3	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	5	4	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R4	0	3	shed|qoky|keedy	HOT|MOIST|PROCESS|CLOSE|BEGIN_STAGE|MIDDLE_STAGE|END_STAGE	L4 qoky=heiß am Anfang des Grades [HOT|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || L1 shed=Einweichen bis zur mittleren Stufe abschließen [MOIST|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R4 keedy=heiß am Ende des Grades, abgeschlossen [HOT|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	0	0	Holzdroge im Ansatz fertig getrocknet	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0372	24	qopchey	DRY|BEGIN_STAGE|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Anfangsstufe, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f111r	f111	f111r.36	7	10	0.666667	MIDDLE	0	0	S	B	3	polal shedal pchedy qofchedy pykeor cheefy qopchey opchedal lfchedy pchal	1	1	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	0	2	nimm bis zur Mittelstufe getrocknetes Pulver	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
G755-O0373	8	qopchedy	DRY|MIDDLE_STAGE|MATERIAL|PREPARATION|PROCESS|CLOSE	Arbeitshypothese: trocken, Mittelstufe, Stoff-/Materialrolle, Zubereitungsrolle, Vorgangs-/Anweisungsrolle, Abschlussfeld; genaue Ganzformbedeutung offen	f111v	f111	f111v.2	9	11	0.800000	MIDDLE	0	0	S	B	3	sheekeey cheol keedy qokair shecthy qokeol okechedy qokedy qopchedy qokedam chy	5	2	RADIUS5_CENSORED	LINE_EDGE_AFTER_R2	0	1	qokair	HOT|PART|PROCESS	L5 qokair=erhitze die zweite Fraktion [HOT|PART|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	0	2	nimm das bis zur Mittelstufe getrocknete und fertiggestellte Pulverpräparat	W3_SOLID_WORKING_THEORY	1	1	OPEN	0	0
