unified_serial	register	page	source_group_id	reading_unit_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	shared_card_status	common_family_id	common_nucleus_de	final_register_reading_de	common_reader_path	portable_component_status	portable_atom_sequence	portable_nucleus_de	final_local_expansion_de
U626	ASTRO	f68r1	A2:G055	f68r1.31	A2_STAR_STATION_23	ocphy	AR248	ASTRO_OWNER_VALUE_248	A2_STAR_STATION_23: Grundauswahl.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A2_STAR_STATION_23: Grundauswahl.	A2_STAR_STATION_23: Grundauswahl.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A2_STAR_STATION_23: Grundauswahl.	A2_STAR_STATION_23: Grundauswahl.
U627	ASTRO	f68r1	A2:G056	f68r1.32	A2_STAR_STATION_24	okeeodal	AR249	ASTRO_OWNER_VALUE_249	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.	Sternplatz A2_STAR_STATION_24: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest od.
U628	ASTRO	f68r1	A2:G057	f68r1.33	A2_STAR_STATION_25	okshor	AR250	ASTRO_OWNER_VALUE_250	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.	Sternplatz A2_STAR_STATION_25: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten + Bedingungs-, Tabellen- oder Wahlansatz.
U629	ASTRO	f68r1	A2:G058	f68r1.34	A2_STAR_STATION_26	osdaiin	AR251	ASTRO_OWNER_VALUE_251	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.	Sternplatz A2_STAR_STATION_26: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest osd.
U630	ASTRO	f68r1	A2:G059	f68r1.35	A2_STAR_STATION_27	otochedy	AR252	ASTRO_OWNER_VALUE_252	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.	Sternplatz A2_STAR_STATION_27: naechster Platz oder folgende Bedingung + Wert oder Platzbezug uebertragen; lokaler Namensrest o/y.
U631	ASTRO	f68r1	A2:G060	f68r1.36	A2_STAR_STATION_28	dolchedy	AR253	ASTRO_OWNER_VALUE_253	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.	Sternplatz A2_STAR_STATION_28: im selben Ring, Band oder Satz fortsetzen + Wert oder Platzbezug uebertragen; lokaler Namensrest d/y.
U632	ASTRO	f68r1	A2:G061	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	oky	AR191	ASTRO_OWNER_VALUE_191	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F07_OK_CURRENT_SET	AKTUELLEN POSTEN SETZEN	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OK+Y	AKTUELLEN POSTEN SETZEN	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: diesen Diagrammposten setzen.
U633	ASTRO	f68r1	A2:G062	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	okchdy	AR190	ASTRO_OWNER_VALUE_190	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Wert oder Platzbezug uebertragen; lokaler Namensrest y.
U634	ASTRO	f68r1	A2:G063	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	okardy	AR189	ASTRO_OWNER_VALUE_189	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest dy.
U635	ASTRO	f68r1	A2:G064	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	qear	AR193	ASTRO_OWNER_VALUE_193	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.	Legendenstelle A2_CENTRAL_LEGEND_UNRESOLVED: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest qe.
U636	ASTRO	f68r1	A2:G065	f68r1.37	A2_CENTRAL_LEGEND_UNRESOLVED	oygy	AR192	ASTRO_OWNER_VALUE_192	A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.	A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.	A2_CENTRAL_LEGEND_UNRESOLVED: aktueller Grundgrad.
U637	ASTRO	f69v	A3:G001	f69v.1	A3_LEFT_WHEEL_RING_TEXT	dair	AR297	ASTRO_OWNER_VALUE_297	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.
U638	ASTRO	f69v	A3:G002	f69v.1	A3_LEFT_WHEEL_RING_TEXT	cheyky	AR292	ASTRO_OWNER_VALUE_292	A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.	A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.	A3_LEFT_WHEEL_RING_TEXT: Ablesung dieses Hauses.
U639	ASTRO	f69v	A3:G003	f69v.1	A3_LEFT_WHEEL_RING_TEXT	otaza	AR313	ASTRO_OWNER_VALUE_313	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest aza.
U640	ASTRO	f69v	A3:G004	f69v.1	A3_LEFT_WHEEL_RING_TEXT	sar	AR317	ASTRO_OWNER_VALUE_317	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F02_AR_SOURCE	VOM AUSGANG	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	AR	VOM AUSGANG	Radstelle A3_LEFT_WHEEL_RING_TEXT: vom bezeichneten Ausgangsplatz.
U641	ASTRO	f69v	A3:G005	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ar	AR287	ASTRO_OWNER_VALUE_287	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.
U642	ASTRO	f69v	A3:G006	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chykar	AR296	ASTRO_OWNER_VALUE_296	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest chyk.
U643	ASTRO	f69v	A3:G007	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okoirsh	AR311	ASTRO_OWNER_VALUE_311	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Position oder Bedingung halten; lokaler Namensrest oir.
U644	ASTRO	f69v	A3:G008	f69v.1	A3_LEFT_WHEEL_RING_TEXT	ar	AR287	ASTRO_OWNER_VALUE_287	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.
U645	ASTRO	f69v	A3:G009	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chetody	AR290	ASTRO_OWNER_VALUE_290	A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.	A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.	A3_LEFT_WHEEL_RING_TEXT: abgeleiteter Platzwert.
U646	ASTRO	f69v	A3:G010	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeeos	AR308	ASTRO_OWNER_VALUE_308	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest os.
U647	ASTRO	f69v	A3:G011	f69v.1	A3_LEFT_WHEEL_RING_TEXT	o	AR303	ASTRO_OWNER_VALUE_303	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A3_LEFT_WHEEL_RING_TEXT: Grundwert.	A3_LEFT_WHEEL_RING_TEXT: Grundwert.
U648	ASTRO	f69v	A3:G012	f69v.1	A3_LEFT_WHEEL_RING_TEXT	tey	AR319	ASTRO_OWNER_VALUE_319	A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert.	A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert.	A3_LEFT_WHEEL_RING_TEXT: aktueller Phasenwert.
U649	ASTRO	f69v	A3:G013	f69v.1	A3_LEFT_WHEEL_RING_TEXT	otokeeey	AR315	ASTRO_OWNER_VALUE_315	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.	Radstelle A3_LEFT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest y.
U650	ASTRO	f69v	A3:G014	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeeody	AR307	ASTRO_OWNER_VALUE_307	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.	Radstelle A3_LEFT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + lange oder volle Diagrammstufe; lokaler Namensrest ody.
U651	ASTRO	f69v	A3:G015	f69v.1	A3_LEFT_WHEEL_RING_TEXT	okeey	AR309	ASTRO_OWNER_VALUE_309	Radstelle A3_LEFT_WHEEL_RING_TEXT: in langer Stufe setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F15_OK_GRADE	LANGE STUFE SETZEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: in langer Stufe setzen.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	OK+EE+Y	LANGE STUFE SETZEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: in langer Stufe setzen.
U652	ASTRO	f69v	A3:G016	f69v.1	A3_LEFT_WHEEL_RING_TEXT	doiir	AR300	ASTRO_OWNER_VALUE_300	A3_LEFT_WHEEL_RING_TEXT: fester Grundindex.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	A3_LEFT_WHEEL_RING_TEXT: fester Grundindex.	A3_LEFT_WHEEL_RING_TEXT: fester Grundindex.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	A3_LEFT_WHEEL_RING_TEXT: fester Grundindex.	A3_LEFT_WHEEL_RING_TEXT: fester Grundindex.
U653	ASTRO	f69v	A3:G017	f69v.1	A3_LEFT_WHEEL_RING_TEXT	teeo	AR318	ASTRO_OWNER_VALUE_318	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest t/o.	OWNER_PLUS_SURFACE_ASTRO_PASS	NOT_SHARED_ACROSS_REGISTERS	LOCAL_OR_REGISTER_CARD	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest t/o.	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest t/o.	CURRENT_LOCAL_READER_VALUE	LOCAL_ASTRO_CARD	LOCAL_OWNER_VALUE	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest t/o.	Radstelle A3_LEFT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest t/o.
U654	ASTRO	f69v	A3:G018	f69v.1	A3_LEFT_WHEEL_RING_TEXT	y	AR320	ASTRO_OWNER_VALUE_320	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F04_Y_CURRENT	AKTUELLER POSTEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	Y	AKTUELLER POSTEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
U655	ASTRO	f69v	A3:G019	f69v.1	A3_LEFT_WHEEL_RING_TEXT	chey	AR291	ASTRO_OWNER_VALUE_291	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	COMMON_44_CARD	F04_Y_CURRENT	AKTUELLER POSTEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	COMMON_NUCLEUS_THEN_REGISTER_EXPANSION	SHARED_SEED_CARD	Y	AKTUELLER POSTEN	Radstelle A3_LEFT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.
