audit_id	round	surface	tier	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G650-A05-031	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f82v	f82v.15	B	B	2	2	MEDIAL	tar	qokal	tar sheckhy qokal qokain cheol tedy rchedy pchedy rsheol dal	tar sheckhy qokal qokain cheal tedy rchedy pchedy rsheol dal	tar sheckhy qokal qokain cheal tedy rchedy pchedy reol dal	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	6	5	[tar:?] | [sheckhy:?] | heiße Substanz | heiß, Grad II | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | getrocknete Wurzel | getrocknetes Pulver | [rsheol:?] | [dal:?]	[tar:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | heiße Substanz | heiß, Grad II | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | getrocknete Wurzel | getrocknetes Pulver | [rsheol:?] | [dal:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A05-032	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f82v	f82v.9	B	B	2	5	MEDIAL	qokal	shey	solshedy lchedy dolshedy qokal sheckhy shey teeol oteedy qokedy	solshedy lchedy dolshedy qokal sheckhy shey teeol oteedy qokedy	solshedy lche y dolshedy qokal eckhy shey teeol oteedy qokedy	READER_VARIANT	0	0	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	6	5	[solshedy:?] | getrocknetes Drogenholz | eingeweichtes Material | heiße Substanz | [sheckhy:?] | feucht in der Mitte des Grades | [teeol:?] | kalter Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen	[solshedy:?] | getrocknetes Drogenholz | eingeweichtes Material | heiße Substanz | feuchte Arzneimischung, Anfangsgrad, gebunden | feucht in der Mitte des Grades | [teeol:?] | kalter Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen	0	READER_VARIANT_WARNING
G650-A05-033	5	sheckhy	EXPLORATORY_LEARNED_CKH_HEAD	f83r	f83r.12	B	B	2	2	MEDIAL	qockhol	otal	qockhol sheckhy otal qokeal sheckhdy al okedy qokedy qokal	qockhol sheckhy otal qokeal cseckhdy ckol okedy qokedy qokal	qockhol sheckhy tal qokeal eckhdy l okedy qokedy qokal	ALL_THREE_EXACT	1	1	[sheckhy:?]	feuchte Arzneimischung, Anfangsgrad, gebunden	4	3	[qockhol:?] | [sheckhy:?] | Ansatz aus kaltem Rohstoff, Form I | [qokeal:?] | [sheckhdy:?] | [al:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Substanz	[qockhol:?] | feuchte Arzneimischung, Anfangsgrad, gebunden | Ansatz aus kaltem Rohstoff, Form I | [qokeal:?] | [sheckhdy:?] | [al:?] | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Substanz	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A06-001	6	sheckhey	EXPLORATORY_LEARNED_CKH_HEAD	f108v	f108v.37	S	B	3	4	MEDIAL	sheey	qokey	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	sain sheor sheey sheckhey qokey okey shey lkain she y qokain dalam	ALL_THREE_EXACT	1	1	[sheckhey:?]	feuchte Arzneimischung, Mittelgrad, gebunden	7	6	[sain:?] | feuchter Drogenteil | feucht am Ende des Grades | [sheckhey:?] | heiß in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | feucht in der Mitte des Grades | [lkain:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dalam:?]	[sain:?] | feuchter Drogenteil | feucht am Ende des Grades | feuchte Arzneimischung, Mittelgrad, gebunden | heiß in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | feucht in der Mitte des Grades | [lkain:?] | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dalam:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A06-002	6	sheckhey	EXPLORATORY_LEARNED_CKH_HEAD	f76r	f76r.13	T	B	2	6	MEDIAL	okaiin	okeedy	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar	qokeedy checthy chckhey okol okaiin sheckhey okeedy otey dal ykal chedy sar	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal ykal chedy sar	ALL_THREE_EXACT	1	1	[sheckhey:?]	feuchte Arzneimischung, Mittelgrad, gebunden	9	8	heiß am Ende des Grades, abgeschlossen | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | trockene Arzneimischung in der Gradmitte | Ansatz aus heißem Rohstoff, Form I | heiß, Grad III, im Ansatzrahmen | [sheckhey:?] | heißer Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | [dal:?] | [y:?] | [kal:?] | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I	heiß am Ende des Grades, abgeschlossen | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | trockene Arzneimischung in der Gradmitte | Ansatz aus heißem Rohstoff, Form I | heiß, Grad III, im Ansatzrahmen | feuchte Arzneimischung, Mittelgrad, gebunden | heißer Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades | [dal:?] | [y:?] | [kal:?] | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A06-003	6	sheckhey	EXPLORATORY_LEARNED_CKH_HEAD	f77r	f77r.39	B	B	2	3	MEDIAL	cheey	lsheey	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	olaiin cheey sheckhey lsheey qykaiin sheedy laiin	olaiin cheey sheckhey lsheey qykaiin shee y laiin	ALL_THREE_EXACT	1	1	[sheckhey:?]	feuchte Arzneimischung, Mittelgrad, gebunden	4	3	[olaiin:?] | trocken am Ende des Grades | [sheckhey:?] | eingeweichtes Drogenholz, Form II | [qykaiin:?] | feucht am Ende des Grades, abgeschlossen | Drogenholz, Typ/Charge III	[olaiin:?] | trocken am Ende des Grades | feuchte Arzneimischung, Mittelgrad, gebunden | eingeweichtes Drogenholz, Form II | [qykaiin:?] | feucht am Ende des Grades, abgeschlossen | Drogenholz, Typ/Charge III	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A06-004	6	sheckhey	EXPLORATORY_LEARNED_CKH_HEAD	f83v	f83v.16	B	B	2	3	MEDIAL	qokal	qokeey	daiin qokal sheckhey qokeey chal qokeey qokaiin chedy sar al	daiin qokal sheckhey qokeey chal qokeey qokaiin chedy sar al	daiin qokal sheckhey qokeey chal qokeey qokaiin chedy sar al	ALL_THREE_EXACT	1	1	[sheckhey:?]	feuchte Arzneimischung, Mittelgrad, gebunden	7	7	Grad-/Maßwert III | heiße Substanz | [sheckhey:?] | heiß am Ende des Grades | [chal:?] | heiß am Ende des Grades | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I | [al:?]	Grad-/Maßwert III | heiße Substanz | feuchte Arzneimischung, Mittelgrad, gebunden | heiß am Ende des Grades | [chal:?] | heiß am Ende des Grades | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I | [al:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A07-001	7	sheckhedy	EXPLORATORY_LEARNED_CKH_HEAD	f111v	f111v.40	S	B	3	6	MEDIAL	chckhal	qokeey	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeedy lchsl	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeedy lchsl	ykeeey lkain chckhy chokain chckhal sheckhedy qokeey qokeed lchsl	ALL_THREE_EXACT	1	1	[sheckhedy:?]	feuchte Arzneimischung, Mittelgrad, gebunden und abgeschlossen	3	2	[ykeeey:?] | [lkain:?] | trockene Arzneimischung am Gradanfang | [chokain:?] | [chckhal:?] | [sheckhedy:?] | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [lchsl:?]	[ykeeey:?] | [lkain:?] | trockene Arzneimischung am Gradanfang | [chokain:?] | [chckhal:?] | feuchte Arzneimischung, Mittelgrad, gebunden und abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades, abgeschlossen | [lchsl:?]	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A07-002	7	sheckhedy	EXPLORATORY_LEARNED_CKH_HEAD	f77r	f77r.18	B	B	2	8	MEDIAL	chees	qol	daiin cheedy lshey qo l or chees sheckhedy qol cheedy qotaiin	daiin cheedy lshey qol or chees sheckhedy qol cheedy qotaiin	daiin cheedy lshey qol r chees sheckhedy qol cheedy qotaiin	ALL_THREE_EXACT	1	1	[sheckhedy:?]	feuchte Arzneimischung, Mittelgrad, gebunden und abgeschlossen	6	5	Grad-/Maßwert III | trocken am Ende des Grades, abgeschlossen | eingeweichtes Drogenholz, Form I | [qo:?] | [l:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [chees:?] | [sheckhedy:?] | [qol:?] | trocken am Ende des Grades, abgeschlossen | kalt, Grad III	Grad-/Maßwert III | trocken am Ende des Grades, abgeschlossen | eingeweichtes Drogenholz, Form I | [qo:?] | [l:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | [chees:?] | feuchte Arzneimischung, Mittelgrad, gebunden und abgeschlossen | [qol:?] | trocken am Ende des Grades, abgeschlossen | kalt, Grad III	0	EXPLORATORY_CONTEXT_NO_RECORDED_COLLISION
G650-A07-003	7	sheckhedy	EXPLORATORY_LEARNED_CKH_HEAD	f78v	f78v.25	B	B	2	6	MEDIAL	or	or	teeol olkeshey qolcheol ol or sheckhedy or ol sham	teeol olkeshey qolcheol ol or sheckhedy or ol sham	teeol olkeshey qolcheol ol or sheckhedy or ol sham	ALL_THREE_EXACT	1	1	[sheckhedy:?]	feuchte Arzneimischung, Mittelgrad, gebunden und abgeschlossen	4	0	[teeol:?] | [olkeshey:?] | [qolcheol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Teil-/Nominalträger; genaue Basisbedeutung offen | [sheckhedy:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sham:?]	[teeol:?] | [olkeshey:?] | [qolcheol:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Teil-/Nominalträger; genaue Basisbedeutung offen | feuchte Arzneimischung, Mittelgrad, gebunden und abgeschlossen | Teil-/Nominalträger; genaue Basisbedeutung offen | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [sham:?]	0	EXPLORATORY_SHORT_OR_OPAQUE
G650-A07-004	7	sheckhedy	EXPLORATORY_LEARNED_CKH_HEAD	f81r	f81r.11	B	B	2	3	MEDIAL	olkedy	oltedy	olsheol olkedy sheckhedy oltedy	olsheol olkedy sheckhedy oltedy	ol eol olkedy eckhedy oltedy	READER_VARIANT	0	0	[sheckhedy:?]	feuchte Arzneimischung, Mittelgrad, gebunden und abgeschlossen	0	0	[olsheol:?] | [olkedy:?] | [sheckhedy:?] | [oltedy:?]	[olsheol:?] | [olkedy:?] | feuchte Arzneimischung, Mittelgrad, gebunden und abgeschlossen | [oltedy:?]	0	READER_VARIANT_WARNING
