statement_id	record_unit_id	page	dossier_id	master_command_de	macro_sequence	scribe_id	tuple_sequence	semantic_readback_de	original_surface_sequence	counterfactual_surface_sequence	line_broken_copy	changed_token_count	tuple_sequence_changed	starts_after_committed_cell	meaning_changed	copy_status
B3-S026	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze von dort um, warte bis zum Absetzmass, setze erneut um, gib eine Portion zu, halte bereit, fuehre den Ansatz von dort zur Zielstelle, sammle laenger und schliesse.	M06>M04>M06>M04>M08>M03>M07>M09	S4_MIXED_COMPACT	342c3f0777337648f4b3 d72f71baff01cd0a0406 6f7ff8287eddf4da9fdb 1645e612504fcef59ced e0b630cb1b5df5e7105b d788d8d72d41b25a3c71 3b70942557b3a40e8030	von dort umsetzen -> Absetzmaß -> umsetzen -> eine Portion zugeben -> bereit -> Ansatz von dort zur Zielstelle -> länger sammeln; Schluss	cheedar chldaiin chedy qokain checthy chealror solkeedy	cheedar chldaiin chdy okain shcthy chealror olkeedy	cheedar chldaiin chdy okain / shcthy chealror olkeedy	4	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S027	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm die lange Folge und schließe	M02>M09	S1_BARE_MASTER	ff178343c18e287ce3b7	lange Folge; Schluss	qoteedy	qoteedy	qoteedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S027	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm die lange Folge und schließe	M02>M09	S2_Q_CELL_SCRIBE	ff178343c18e287ce3b7	lange Folge; Schluss	qoteedy	qoteedy	qoteedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S027	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm die lange Folge und schließe	M02>M09	S3_S_LINE_SCRIBE	ff178343c18e287ce3b7	lange Folge; Schluss	qoteedy	qoteedy	qoteedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S027	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Nimm die lange Folge und schließe	M02>M09	S4_MIXED_COMPACT	ff178343c18e287ce3b7	lange Folge; Schluss	qoteedy	qoteedy	qoteedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S028	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze länger, dann kurz an und schließe	M07>M09	S1_BARE_MASTER	0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	länger ansetzen -> kurz ansetzen; Schluss	qokeey qokedy	okeey qokedy	okeey qokedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S028	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze länger, dann kurz an und schließe	M07>M09	S2_Q_CELL_SCRIBE	0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	länger ansetzen -> kurz ansetzen; Schluss	qokeey qokedy	qokeey qokedy	qokeey qokedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S028	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze länger, dann kurz an und schließe	M07>M09	S3_S_LINE_SCRIBE	0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	länger ansetzen -> kurz ansetzen; Schluss	qokeey qokedy	okeey qokedy	okeey qokedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S028	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze länger, dann kurz an und schließe	M07>M09	S4_MIXED_COMPACT	0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	länger ansetzen -> kurz ansetzen; Schluss	qokeey qokedy	qokeey qokedy	qokeey qokedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S029	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Fuehre weiter, nimm den ganzen Teilposten, setze kurz an und schliesse.	M02>M04>M07>M09	S1_BARE_MASTER	dcda95c81a5460feb191 9247e38d29c79a0d2fa5 7db18b2f0fb7ed0fcfd3	fortsetzen -> ganzen Teilposten -> kurz ansetzen; Schluss	sol cheeety qokedy	cheol cheeety qokedy	cheol cheeety qokedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S029	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Fuehre weiter, nimm den ganzen Teilposten, setze kurz an und schliesse.	M02>M04>M07>M09	S2_Q_CELL_SCRIBE	dcda95c81a5460feb191 9247e38d29c79a0d2fa5 7db18b2f0fb7ed0fcfd3	fortsetzen -> ganzen Teilposten -> kurz ansetzen; Schluss	sol cheeety qokedy	qol cheeety qokedy	qol cheeety qokedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S029	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Fuehre weiter, nimm den ganzen Teilposten, setze kurz an und schliesse.	M02>M04>M07>M09	S3_S_LINE_SCRIBE	dcda95c81a5460feb191 9247e38d29c79a0d2fa5 7db18b2f0fb7ed0fcfd3	fortsetzen -> ganzen Teilposten -> kurz ansetzen; Schluss	sol cheeety qokedy	sol cheeety qokedy	sol cheeety qokedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S029	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Fuehre weiter, nimm den ganzen Teilposten, setze kurz an und schliesse.	M02>M04>M07>M09	S4_MIXED_COMPACT	dcda95c81a5460feb191 9247e38d29c79a0d2fa5 7db18b2f0fb7ed0fcfd3	fortsetzen -> ganzen Teilposten -> kurz ansetzen; Schluss	sol cheeety qokedy	sol cheeety qokedy	sol cheeety qokedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S030	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Posten nach Sollmaß an, leite Wasser weiter, führe die Folgeumsetzung aus und schließe	M07>M04>M06>M09	S1_BARE_MASTER	276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 b154ff779abe5f196c80 4de12cf322dfb76ded1e	Posten ansetzen -> Sollmaß -> Wasser weiterleiten -> Folgeumsetzung; Schluss	qoky saiin schedair otchedy	choky aiin schedair otchedy	choky aiin schedair otchedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S030	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Posten nach Sollmaß an, leite Wasser weiter, führe die Folgeumsetzung aus und schließe	M07>M04>M06>M09	S2_Q_CELL_SCRIBE	276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 b154ff779abe5f196c80 4de12cf322dfb76ded1e	Posten ansetzen -> Sollmaß -> Wasser weiterleiten -> Folgeumsetzung; Schluss	qoky saiin schedair otchedy	qoky aiin schedair otchedy	qoky aiin schedair otchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S030	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Posten nach Sollmaß an, leite Wasser weiter, führe die Folgeumsetzung aus und schließe	M07>M04>M06>M09	S3_S_LINE_SCRIBE	276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 b154ff779abe5f196c80 4de12cf322dfb76ded1e	Posten ansetzen -> Sollmaß -> Wasser weiterleiten -> Folgeumsetzung; Schluss	qoky saiin schedair otchedy	choky aiin schedair otchedy	choky aiin schedair / otchedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S030	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze den Posten nach Sollmaß an, leite Wasser weiter, führe die Folgeumsetzung aus und schließe	M07>M04>M06>M09	S4_MIXED_COMPACT	276a7c2d74d1143446f4 2f1c5e56e8f0ff459065 b154ff779abe5f196c80 4de12cf322dfb76ded1e	Posten ansetzen -> Sollmaß -> Wasser weiterleiten -> Folgeumsetzung; Schluss	qoky saiin schedair otchedy	qoky aiin schedair otchedy	qoky aiin schedair otchedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S031	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze länger an und schließe	M07>M09	S1_BARE_MASTER	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S031	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze länger an und schließe	M07>M09	S2_Q_CELL_SCRIBE	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S031	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze länger an und schließe	M07>M09	S3_S_LINE_SCRIBE	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S031	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze länger an und schließe	M07>M09	S4_MIXED_COMPACT	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S032	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze eine Portion um, stelle ein kurzes Folgemass und danach das Folgemass ein, fuehre die kurze Folge aus und schliesse.	M04>M06>M04>M02>M09	S1_BARE_MASTER	d784b2abcaf1a3703de2 6f7ff8287eddf4da9fdb 1779decef17481ec2853 54d0e228ca346110af05 c45ebac60774620561e2	Portion umsetzen -> umsetzen -> kurzes Folgemass -> Folgemaß -> kurze Folge; Schluss	chedain chedy qotedaiin otaiin otedy	chedain chdy qotedaiin otaiin otedy	chedain chdy qotedaiin otaiin otedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S032	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze eine Portion um, stelle ein kurzes Folgemass und danach das Folgemass ein, fuehre die kurze Folge aus und schliesse.	M04>M06>M04>M02>M09	S2_Q_CELL_SCRIBE	d784b2abcaf1a3703de2 6f7ff8287eddf4da9fdb 1779decef17481ec2853 54d0e228ca346110af05 c45ebac60774620561e2	Portion umsetzen -> umsetzen -> kurzes Folgemass -> Folgemaß -> kurze Folge; Schluss	chedain chedy qotedaiin otaiin otedy	chedain chdy qotedaiin otaiin otedy	chedain chdy qotedaiin otaiin otedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S032	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze eine Portion um, stelle ein kurzes Folgemass und danach das Folgemass ein, fuehre die kurze Folge aus und schliesse.	M04>M06>M04>M02>M09	S3_S_LINE_SCRIBE	d784b2abcaf1a3703de2 6f7ff8287eddf4da9fdb 1779decef17481ec2853 54d0e228ca346110af05 c45ebac60774620561e2	Portion umsetzen -> umsetzen -> kurzes Folgemass -> Folgemaß -> kurze Folge; Schluss	chedain chedy qotedaiin otaiin otedy	chedain chdy qotedaiin sotaiin otedy	chedain chdy qotedaiin / sotaiin otedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S032	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Setze eine Portion um, stelle ein kurzes Folgemass und danach das Folgemass ein, fuehre die kurze Folge aus und schliesse.	M04>M06>M04>M02>M09	S4_MIXED_COMPACT	d784b2abcaf1a3703de2 6f7ff8287eddf4da9fdb 1779decef17481ec2853 54d0e228ca346110af05 c45ebac60774620561e2	Portion umsetzen -> umsetzen -> kurzes Folgemass -> Folgemaß -> kurze Folge; Schluss	chedain chedy qotedaiin otaiin otedy	chedain chdy qotedaiin otaiin otedy	chedain chdy qotedaiin otaiin / otedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S033	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Ziehe ab und schließe	M06>M09	S1_BARE_MASTER	04a3877f0fc81b7597c9	abziehen; Ende	ldy	ldy	ldy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S033	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Ziehe ab und schließe	M06>M09	S2_Q_CELL_SCRIBE	04a3877f0fc81b7597c9	abziehen; Ende	ldy	ldy	ldy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S033	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Ziehe ab und schließe	M06>M09	S3_S_LINE_SCRIBE	04a3877f0fc81b7597c9	abziehen; Ende	ldy	ldy	ldy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S033	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Ziehe ab und schließe	M06>M09	S4_MIXED_COMPACT	04a3877f0fc81b7597c9	abziehen; Ende	ldy	ldy	ldy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S034	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Bringe auf Sollstufe, halte bereit, trenne einen Teil ab, stelle das Folgemass ein, fuehre zur unteren Zielstelle, lass absetzen und schliesse.	M04>M08>M04>M05>M07>M09	S1_BARE_MASTER	2c82523794dcb7d2b343 e0b630cb1b5df5e7105b 80ebbbbf238eee9f0aef 54d0e228ca346110af05 7811a7daff25d476e28d bc4f1f5c006c74a4d26d	Sollstufe -> bereit -> Teil abtrennen -> Folgemaß -> untere Zielstelle -> absetzen; Schluss	soiiin checthy chety otaiin olsaly shedy	oiiin checthy chety otaiin olsaly cheedy	oiiin checthy chety otaiin olsaly cheedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S034	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Bringe auf Sollstufe, halte bereit, trenne einen Teil ab, stelle das Folgemass ein, fuehre zur unteren Zielstelle, lass absetzen und schliesse.	M04>M08>M04>M05>M07>M09	S2_Q_CELL_SCRIBE	2c82523794dcb7d2b343 e0b630cb1b5df5e7105b 80ebbbbf238eee9f0aef 54d0e228ca346110af05 7811a7daff25d476e28d bc4f1f5c006c74a4d26d	Sollstufe -> bereit -> Teil abtrennen -> Folgemaß -> untere Zielstelle -> absetzen; Schluss	soiiin checthy chety otaiin olsaly shedy	oiiin checthy chety otaiin olsaly cheedy	oiiin checthy chety otaiin olsaly cheedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S034	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Bringe auf Sollstufe, halte bereit, trenne einen Teil ab, stelle das Folgemass ein, fuehre zur unteren Zielstelle, lass absetzen und schliesse.	M04>M08>M04>M05>M07>M09	S3_S_LINE_SCRIBE	2c82523794dcb7d2b343 e0b630cb1b5df5e7105b 80ebbbbf238eee9f0aef 54d0e228ca346110af05 7811a7daff25d476e28d bc4f1f5c006c74a4d26d	Sollstufe -> bereit -> Teil abtrennen -> Folgemaß -> untere Zielstelle -> absetzen; Schluss	soiiin checthy chety otaiin olsaly shedy	soiiin checthy chety sotaiin olsaly cheedy	soiiin checthy chety / sotaiin olsaly cheedy	2	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B3-S034	B3	f83r	D4_FRESH_PLANT_LEFT_WHEEL	Bringe auf Sollstufe, halte bereit, trenne einen Teil ab, stelle das Folgemass ein, fuehre zur unteren Zielstelle, lass absetzen und schliesse.	M04>M08>M04>M05>M07>M09	S4_MIXED_COMPACT	2c82523794dcb7d2b343 e0b630cb1b5df5e7105b 80ebbbbf238eee9f0aef 54d0e228ca346110af05 7811a7daff25d476e28d bc4f1f5c006c74a4d26d	Sollstufe -> bereit -> Teil abtrennen -> Folgemaß -> untere Zielstelle -> absetzen; Schluss	soiiin checthy chety otaiin olsaly shedy	soiiin cthy chty otaiin olsaly tedy	soiiin cthy chty otaiin / olsaly tedy	3	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S001	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze länger an und schließe	M07>M09	S1_BARE_MASTER	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S001	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze länger an und schließe	M07>M09	S2_Q_CELL_SCRIBE	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S001	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze länger an und schließe	M07>M09	S3_S_LINE_SCRIBE	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S001	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze länger an und schließe	M07>M09	S4_MIXED_COMPACT	7d25241b0e56c836372a	länger ansetzen; Schluss	qokeedy	qokeedy	qokeedy	0	NO	NO	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S002	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Fuehre diesen Posten weiter, setze ihn laenger und dann kurz an und schliesse.	M02>M07>M09	S1_BARE_MASTER	e2eb77ca9d9e1a8ba29a 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	diesen Posten weiterfuehren -> länger ansetzen -> kurz ansetzen; Schluss	qolchey qokeey qokedy	qolchey okeey qokedy	qolchey okeey qokedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S002	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Fuehre diesen Posten weiter, setze ihn laenger und dann kurz an und schliesse.	M02>M07>M09	S2_Q_CELL_SCRIBE	e2eb77ca9d9e1a8ba29a 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	diesen Posten weiterfuehren -> länger ansetzen -> kurz ansetzen; Schluss	qolchey qokeey qokedy	qolchey okeey qokedy	qolchey okeey qokedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S002	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Fuehre diesen Posten weiter, setze ihn laenger und dann kurz an und schliesse.	M02>M07>M09	S3_S_LINE_SCRIBE	e2eb77ca9d9e1a8ba29a 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	diesen Posten weiterfuehren -> länger ansetzen -> kurz ansetzen; Schluss	qolchey qokeey qokedy	qolchey okeey qokedy	qolchey okeey qokedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S002	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Fuehre diesen Posten weiter, setze ihn laenger und dann kurz an und schliesse.	M02>M07>M09	S4_MIXED_COMPACT	e2eb77ca9d9e1a8ba29a 0275fbf14e07935b0a45 7db18b2f0fb7ed0fcfd3	diesen Posten weiterfuehren -> länger ansetzen -> kurz ansetzen; Schluss	qolchey qokeey qokedy	qolchey okeey qokedy	qolchey okeey qokedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S003	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze um, führe danach dorthin, wähle den Folgeposten, setze länger an, führe weiter, lass absetzen und schließe	M06>M05>M02>M07>M02>M07>M09	S1_BARE_MASTER	6f7ff8287eddf4da9fdb 90bcf0a9ec0ef56399e6 faf321940aed922846a9 0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	umsetzen -> danach dorthin -> Folgeposten -> länger ansetzen -> Posten ansetzen -> fortsetzen -> absetzen; Schluss	chedy otal otchey qokeey qoky tol shedy	chdy otal otchey okeey choky cheol cheedy	chdy otal otchey okeey choky cheol cheedy	5	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S003	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze um, führe danach dorthin, wähle den Folgeposten, setze länger an, führe weiter, lass absetzen und schließe	M06>M05>M02>M07>M02>M07>M09	S2_Q_CELL_SCRIBE	6f7ff8287eddf4da9fdb 90bcf0a9ec0ef56399e6 faf321940aed922846a9 0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	umsetzen -> danach dorthin -> Folgeposten -> länger ansetzen -> Posten ansetzen -> fortsetzen -> absetzen; Schluss	chedy otal otchey qokeey qoky tol shedy	chdy otal otchey okeey choky cheol cheedy	chdy otal otchey okeey choky cheol cheedy	5	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S003	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze um, führe danach dorthin, wähle den Folgeposten, setze länger an, führe weiter, lass absetzen und schließe	M06>M05>M02>M07>M02>M07>M09	S3_S_LINE_SCRIBE	6f7ff8287eddf4da9fdb 90bcf0a9ec0ef56399e6 faf321940aed922846a9 0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	umsetzen -> danach dorthin -> Folgeposten -> länger ansetzen -> Posten ansetzen -> fortsetzen -> absetzen; Schluss	chedy otal otchey qokeey qoky tol shedy	chdy otal otchey okeey choky cheol shedy	chdy otal otchey / okeey choky cheol / shedy	4	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S003	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Setze um, führe danach dorthin, wähle den Folgeposten, setze länger an, führe weiter, lass absetzen und schließe	M06>M05>M02>M07>M02>M07>M09	S4_MIXED_COMPACT	6f7ff8287eddf4da9fdb 90bcf0a9ec0ef56399e6 faf321940aed922846a9 0275fbf14e07935b0a45 276a7c2d74d1143446f4 dcda95c81a5460feb191 bc4f1f5c006c74a4d26d	umsetzen -> danach dorthin -> Folgeposten -> länger ansetzen -> Posten ansetzen -> fortsetzen -> absetzen; Schluss	chedy otal otchey qokeey qoky tol shedy	chdy otal otchey okeey oky ol tedy	chdy otal otchey okeey / oky ol tedy	5	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S004	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Befestige den Posten und schließe	M07>M09	S1_BARE_MASTER	eb2e4bc143f623ee03ac	befestigen	qokylddy	qokylddy	qokylddy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S004	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Befestige den Posten und schließe	M07>M09	S2_Q_CELL_SCRIBE	eb2e4bc143f623ee03ac	befestigen	qokylddy	qokylddy	qokylddy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S004	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Befestige den Posten und schließe	M07>M09	S3_S_LINE_SCRIBE	eb2e4bc143f623ee03ac	befestigen	qokylddy	qokylddy	qokylddy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S004	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Befestige den Posten und schließe	M07>M09	S4_MIXED_COMPACT	eb2e4bc143f623ee03ac	befestigen	qokylddy	qokylddy	qokylddy	0	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S005	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Lege das Tuch ein, setze um, setze länger an und schließe	M05>M06>M07>M09	S1_BARE_MASTER	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	Tuch -> umsetzen -> länger ansetzen; Schluss	dain chedy qokeedy	dain chdy qokeedy	dain chdy qokeedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S005	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Lege das Tuch ein, setze um, setze länger an und schließe	M05>M06>M07>M09	S2_Q_CELL_SCRIBE	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	Tuch -> umsetzen -> länger ansetzen; Schluss	dain chedy qokeedy	dain chdy qokeedy	dain chdy qokeedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
B4-S005	B4	f83r	D3_STORED_APPLICATION_THREE_WHEELS	Lege das Tuch ein, setze um, setze länger an und schließe	M05>M06>M07>M09	S3_S_LINE_SCRIBE	53cd0637c6820ba5e91f 6f7ff8287eddf4da9fdb 7d25241b0e56c836372a	Tuch -> umsetzen -> länger ansetzen; Schluss	dain chedy qokeedy	dain chdy qokeedy	dain chdy qokeedy	1	NO	YES	NO	COUNTERFACTUAL_WORKSHOP_COPY__NOT_MANUSCRIPT_TRANSCRIPTION
