event_serial	event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	visible_surface	shortest_visible_kernel	semantic_composition_de	concrete_word_translation_de	reading_with_picture_owner_de	crosses_visible_line	creative_status
251	E251	B3	f83r	f83r.8	F081	B3-S011	276a7c2d74d1143446f4	qoky	oky	OK[einsetzen, aufbringen oder eintauchen]	Flüssigkeit anwenden	Flüssigkeit anwenden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
252	E252	B3	f83r	f83r.8	F081	B3-S011	6f7ff8287eddf4da9fdb	chedy	chdy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit verrühren	Flüssigkeit verrühren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
253	E253	B3	f83r	f83r.8	F081	B3-S011	0bdc8b6db811b4e67a63	chary	chary	AR[gießen, überführen oder Abfluss]	zum Kühlen umgießen	zum Kühlen umgießen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
254	E254	B3	f83r	f83r.11	F082	B3-S012	7a4bb8136330ee4e6e56	sor	or	OR[Pflanzenposten oder laufender Ansatz]	Pflanzenansatz	Pflanzenansatz — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
255	E255	B3	f83r	f83r.11	F082	B3-S012	bc4f1f5c006c74a4d26d	shedy	tedy	DY[Wasser, Nässe oder nasse Behandlung]	fertige Waschflüssigkeit	fertige Waschflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
256	E256	B3	f83r	f83r.11	F083	B3-S013	b5fcea1eaed06b2f2291	qokaiin	okaiin	AIIN[abgemessenes Maß] + OK[einsetzen, aufbringen oder eintauchen]	abgemessene Zugabe	abgemessene Zugabe — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
257	E257	B3	f83r	f83r.11	F083	B3-S013	9da1b6ac2c929daea697	chkain	kain	AIN[Anteil oder Portion]	abgemessener Anteil	abgemessener Anteil — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
258	E258	B3	f83r	f83r.11	F083	B3-S013	6b89d6dd70635bc60fe0	shcthey	qcthey	CTH/TCH[zerstoßen, rühren oder materiell bearbeiten]	gleich stark bearbeiten	gleich stark bearbeiten — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
259	E259	B3	f83r	f83r.11	F083	B3-S013	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen]	spülen	spülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
260	E260	B3	f83r	f83r.11	F084	B3-S014	7d2404c835b10a2c06af	okair	okair	AIR[Fluss, Strom oder Gießen] + OK[einsetzen, aufbringen oder eintauchen]	oberen Wasserlauf öffnen	oberen Wasserlauf öffnen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
261	E261	B3	f83r	f83r.11	F084	B3-S014	03626ca94cb17800d767	sheedy	sheedy	DY[Wasser, Nässe oder nasse Behandlung] + SHE[Waschwasser oder spülen] + EE[klar, warm oder vollständig bereitet]	einmal spülen	einmal spülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
262	E262	B3	f83r	f83r.11	F085	B3-S015	de7321bface5628e35d6	lchedy	lchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit ablassen	Flüssigkeit ablassen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
263	E263	B3	f83r	f83r.11	F086	B3-S016	2b7fa918d1b2f5c656e3	lo	lo	GANZKARTE[LO = Abflussverschluss]	Abflussverschluss	Abflussverschluss — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
264	E264	B3	f83r	f83r.14	F087	B3-S016	07913ef9b1fb773cd325	qokchedy	okchedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Wasser abkühlen	Wasser abkühlen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
265	E265	B3	f83r	f83r.14	F088	B3-S017	7d25241b0e56c836372a	qokeedy	qokeedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen] + EE[klar, warm oder vollständig bereitet]	eintauchen oder baden	eintauchen oder baden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
266	E266	B3	f83r	f83r.14	F089	B3-S018	bc4f1f5c006c74a4d26d	shedy	tedy	DY[Wasser, Nässe oder nasse Behandlung]	fertige Waschflüssigkeit	fertige Waschflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
267	E267	B3	f83r	f83r.14	F090	B3-S019	db167f8e9b53eefb58f8	qokshedy	qokshedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + SHE[Waschwasser oder spülen]	warmen Waschzusatz anwenden	warmen Waschzusatz anwenden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
268	E268	B3	f83r	f83r.14	F091	B3-S020	dd0ecaf5e27d81befffc	dal	al	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	Zielstelle	Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
269	E269	B3	f83r	f83r.14	F091	B3-S020	de7321bface5628e35d6	lchedy	lchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit ablassen	Flüssigkeit ablassen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
270	E270	B3	f83r	f83r.14	F092	B3-S021	b5fcea1eaed06b2f2291	qokaiin	okaiin	AIIN[abgemessenes Maß] + OK[einsetzen, aufbringen oder eintauchen]	abgemessene Zugabe	abgemessene Zugabe — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
271	E271	B3	f83r	f83r.14	F092	B3-S021	e0b630cb1b5df5e7105b	shcthy	cthy	CTH/TCH[zerstoßen, rühren oder materiell bearbeiten]	Material bearbeiten	Material bearbeiten — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
272	E272	B3	f83r	f83r.14	F092	B3-S021	dd0ecaf5e27d81befffc	dal	al	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	Zielstelle	Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
273	E273	B3	f83r	f83r.14	F092	B3-S021	b921a237be883a820352	sy	y	GANZKARTE[Y = Mischung]	Mischung	Mischung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
274	E274	B3	f83r	f83r.15	F093	B3-S021	2f1c5e56e8f0ff459065	saiin	aiin	AIIN[abgemessenes Maß]	örtliches Maß	örtliches Maß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
275	E275	B3	f83r	f83r.15	F093	B3-S021	abb23e5e6936b4147f76	shedal	shedal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + SHE[Waschwasser oder spülen]	Einwirkzeit am Ziel	Einwirkzeit am Ziel — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
276	E276	B3	f83r	f83r.15	F093	B3-S021	cb57b696b815fdef9cb7	shecthy	shecthy	SHE[Waschwasser oder spülen] + CTH/TCH[zerstoßen, rühren oder materiell bearbeiten]	warmes Waschwasser	warmes Waschwasser — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
277	E277	B3	f83r	f83r.15	F093	B3-S021	b921a237be883a820352	chey	y	GANZKARTE[Y = Mischung]	Mischung	Mischung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
278	E278	B3	f83r	f83r.15	F093	B3-S021	dd0ecaf5e27d81befffc	tal	al	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle]	Zielstelle	Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
279	E279	B3	f83r	f83r.15	F093	B3-S021	e0b630cb1b5df5e7105b	shcthy	cthy	CTH/TCH[zerstoßen, rühren oder materiell bearbeiten]	Material bearbeiten	Material bearbeiten — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
280	E280	B3	f83r	f83r.15	F093	B3-S021	2bc2ed2630dbdaaa6b59	dalchdy	dalchdy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	nassen Rückstand behalten	nassen Rückstand behalten — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
281	E281	B3	f83r	f83r.15	F094	B3-S022	4de12cf322dfb76ded1e	qotchedy	otchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen] + OT[danach, zweite Gabe oder Einwirkzeit]	Flüssigkeiten gleich mischen	Flüssigkeiten gleich mischen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
282	E282	B3	f83r	f83r.15	F095	B3-S023	de7321bface5628e35d6	lchedy	lchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeit ablassen	Flüssigkeit ablassen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
283	E283	B3	f83r	f83r.16	F096	B3-S024	259b2b3b0bf859882e2c	tchedy	dchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Gefäß nachspülen	Gefäß nachspülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
284	E284	B3	f83r	f83r.16	F097	B3-S025	87411f84689b4f93a303	qokchdy	qokchdy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit erwärmen	Flüssigkeit erwärmen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
285	E285	B3	f83r	f83r.16	F098	B3-S026	342c3f0777337648f4b3	cheedar	cheedar	AR[gießen, überführen oder Abfluss] + EE[klar, warm oder vollständig bereitet]	Abflussbecken richten	Abflussbecken richten — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
286	E286	B3	f83r	f83r.16	F098	B3-S026	d72f71baff01cd0a0406	chldaiin	chldaiin	AIIN[abgemessenes Maß]	abgesetztes Flüssigkeitsmaß	abgesetztes Flüssigkeitsmaß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
287	E287	B3	f83r	f83r.16	F098	B3-S026	6f7ff8287eddf4da9fdb	chedy	chdy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit verrühren	Flüssigkeit verrühren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
288	E288	B3	f83r	f83r.16	F098	B3-S026	1645e612504fcef59ced	qokain	okain	AIN[Anteil oder Portion] + OK[einsetzen, aufbringen oder eintauchen]	Anteil einfüllen	Anteil einfüllen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
289	E289	B3	f83r	f83r.16	F098	B3-S026	e0b630cb1b5df5e7105b	checthy	cthy	CTH/TCH[zerstoßen, rühren oder materiell bearbeiten]	Material bearbeiten	Material bearbeiten — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
290	E290	B3	f83r	f83r.16	F098	B3-S026	d788d8d72d41b25a3c71	chealror	chealror	OR[Pflanzenposten oder laufender Ansatz]	klarer Abfluss am Ziel	klarer Abfluss am Ziel — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
291	E291	B3	f83r	f83r.20	F099	B3-S026	3b70942557b3a40e8030	solkeedy	olkeedy	OL[Flüssigkeit, Bad oder Auszug] + DY[Wasser, Nässe oder nasse Behandlung] + EE[klar, warm oder vollständig bereitet]	Flüssigkeit absetzen	Flüssigkeit absetzen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
292	E292	B3	f83r	f83r.20	F100	B3-S027	ff178343c18e287ce3b7	qoteedy	qoteedy	DY[Wasser, Nässe oder nasse Behandlung] + OT[danach, zweite Gabe oder Einwirkzeit] + EE[klar, warm oder vollständig bereitet]	warmes Tuch tränken	warmes Tuch tränken — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
293	E293	B3	f83r	f83r.20	F101	B3-S028	0275fbf14e07935b0a45	qokeey	okeey	OK[einsetzen, aufbringen oder eintauchen] + KEY/KEEY/EKY[Wärme oder Erwärmen] + EE[klar, warm oder vollständig bereitet]	Wasser temperieren	Wasser temperieren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
294	E294	B3	f83r	f83r.20	F101	B3-S028	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen]	spülen	spülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
295	E295	B3	f83r	f83r.20	F102	B3-S029	dcda95c81a5460feb191	sol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
296	E296	B3	f83r	f83r.20	F102	B3-S029	9247e38d29c79a0d2fa5	cheeety	cheeety	EE[klar, warm oder vollständig bereitet]	Flüssigkeit nach Spülung	Flüssigkeit nach Spülung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
297	E297	B3	f83r	f83r.20	F102	B3-S029	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen]	spülen	spülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
298	E298	B3	f83r	f83r.20	F103	B3-S030	276a7c2d74d1143446f4	qoky	oky	OK[einsetzen, aufbringen oder eintauchen]	Flüssigkeit anwenden	Flüssigkeit anwenden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
299	E299	B3	f83r	f83r.20	F103	B3-S030	2f1c5e56e8f0ff459065	saiin	aiin	AIIN[abgemessenes Maß]	örtliches Maß	örtliches Maß — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
300	E300	B3	f83r	f83r.22	F104	B3-S030	b154ff779abe5f196c80	schedair	schedair	AIR[Fluss, Strom oder Gießen] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	klaren Abfluss abziehen	klaren Abfluss abziehen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
301	E301	B3	f83r	f83r.22	F104	B3-S030	4de12cf322dfb76ded1e	otchedy	otchedy	DY[Wasser, Nässe oder nasse Behandlung] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen] + OT[danach, zweite Gabe oder Einwirkzeit]	Flüssigkeiten gleich mischen	Flüssigkeiten gleich mischen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
302	E302	B3	f83r	f83r.22	F105	B3-S031	7d25241b0e56c836372a	qokeedy	qokeedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen] + EE[klar, warm oder vollständig bereitet]	eintauchen oder baden	eintauchen oder baden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
303	E303	B3	f83r	f83r.22	F106	B3-S032	d784b2abcaf1a3703de2	chedain	chedain	AIN[Anteil oder Portion] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Spülanteil eingießen	Spülanteil eingießen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
304	E304	B3	f83r	f83r.22	F106	B3-S032	6f7ff8287eddf4da9fdb	chedy	chdy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit verrühren	Flüssigkeit verrühren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
305	E305	B3	f83r	f83r.22	F106	B3-S032	1779decef17481ec2853	qotedaiin	qotedaiin	AIIN[abgemessenes Maß] + OT[danach, zweite Gabe oder Einwirkzeit]	abgemessene Gefäßfüllung	abgemessene Gefäßfüllung — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
306	E306	B3	f83r	f83r.22	F106	B3-S032	54d0e228ca346110af05	otaiin	otaiin	AIIN[abgemessenes Maß] + OT[danach, zweite Gabe oder Einwirkzeit]	gemessene Einwirkzeit	gemessene Einwirkzeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
307	E307	B3	f83r	f83r.22	F106	B3-S032	c45ebac60774620561e2	otedy	otedy	DY[Wasser, Nässe oder nasse Behandlung] + OT[danach, zweite Gabe oder Einwirkzeit]	Flüssigkeit weiter klären	Flüssigkeit weiter klären — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
308	E308	B3	f83r	f83r.22	F107	B3-S033	04a3877f0fc81b7597c9	ldy	ldy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit abziehen	Flüssigkeit abziehen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
309	E309	B3	f83r	f83r.24	F108	B3-S034	2c82523794dcb7d2b343	soiiin	oiiin	GANZKARTE[OIIIN = klare Flüssigkeit]	klare Flüssigkeit	klare Flüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
310	E310	B3	f83r	f83r.24	F108	B3-S034	e0b630cb1b5df5e7105b	checthy	cthy	CTH/TCH[zerstoßen, rühren oder materiell bearbeiten]	Material bearbeiten	Material bearbeiten — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
311	E311	B3	f83r	f83r.24	F108	B3-S034	80ebbbbf238eee9f0aef	chety	chty	GANZKARTE[CHTY = zerschneiden]	zerschneiden	zerschneiden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
312	E312	B3	f83r	f83r.24	F108	B3-S034	54d0e228ca346110af05	otaiin	otaiin	AIIN[abgemessenes Maß] + OT[danach, zweite Gabe oder Einwirkzeit]	gemessene Einwirkzeit	gemessene Einwirkzeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
313	E313	B3	f83r	f83r.24	F108	B3-S034	7811a7daff25d476e28d	olsaly	olsaly	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OL[Flüssigkeit, Bad oder Auszug]	Flüssigkeit im Unterbecken	Flüssigkeit im Unterbecken — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
314	E314	B3	f83r	f83r.24	F108	B3-S034	bc4f1f5c006c74a4d26d	shedy	tedy	DY[Wasser, Nässe oder nasse Behandlung]	fertige Waschflüssigkeit	fertige Waschflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
315	E315	B4	f83r	f83r.25	F109	B4-S001	7d25241b0e56c836372a	qokeedy	qokeedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen] + EE[klar, warm oder vollständig bereitet]	eintauchen oder baden	eintauchen oder baden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
316	E316	B4	f83r	f83r.25	F110	B4-S002	e2eb77ca9d9e1a8ba29a	qolchey	qolchey	OL[Flüssigkeit, Bad oder Auszug] + LCH/CHED[Flüssigkeit ziehen, umfüllen oder ablassen]	Flüssigkeitsgefäß füllen	Flüssigkeitsgefäß füllen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
317	E317	B4	f83r	f83r.25	F110	B4-S002	0275fbf14e07935b0a45	qokeey	okeey	OK[einsetzen, aufbringen oder eintauchen] + KEY/KEEY/EKY[Wärme oder Erwärmen] + EE[klar, warm oder vollständig bereitet]	Wasser temperieren	Wasser temperieren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
318	E318	B4	f83r	f83r.25	F110	B4-S002	7db18b2f0fb7ed0fcfd3	qokedy	qokedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen]	spülen	spülen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
319	E319	B4	f83r	f83r.25	F111	B4-S003	6f7ff8287eddf4da9fdb	chedy	chdy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit verrühren	Flüssigkeit verrühren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
320	E320	B4	f83r	f83r.25	F111	B4-S003	90bcf0a9ec0ef56399e6	otal	otal	AL[Zielstelle, Gefäßplatz oder bezeichnete Zeitstelle] + OT[danach, zweite Gabe oder Einwirkzeit]	untere Zielstelle	untere Zielstelle — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
321	E321	B4	f83r	f83r.26	F112	B4-S003	faf321940aed922846a9	otchey	otchey	OT[danach, zweite Gabe oder Einwirkzeit]	nächste Dosis	nächste Dosis — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
322	E322	B4	f83r	f83r.26	F112	B4-S003	0275fbf14e07935b0a45	qokeey	okeey	OK[einsetzen, aufbringen oder eintauchen] + KEY/KEEY/EKY[Wärme oder Erwärmen] + EE[klar, warm oder vollständig bereitet]	Wasser temperieren	Wasser temperieren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
323	E323	B4	f83r	f83r.26	F112	B4-S003	276a7c2d74d1143446f4	qoky	oky	OK[einsetzen, aufbringen oder eintauchen]	Flüssigkeit anwenden	Flüssigkeit anwenden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
324	E324	B4	f83r	f83r.26	F112	B4-S003	dcda95c81a5460feb191	tol	ol	OL[Flüssigkeit, Bad oder Auszug]	Arbeitsflüssigkeit	Arbeitsflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
325	E325	B4	f83r	f83r.26	F112	B4-S003	bc4f1f5c006c74a4d26d	shedy	tedy	DY[Wasser, Nässe oder nasse Behandlung]	fertige Waschflüssigkeit	fertige Waschflüssigkeit — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	YES	CONCRETE_WORKING_TRANSLATION
326	E326	B4	f83r	f83r.26	F113	B4-S004	eb2e4bc143f623ee03ac	qokylddy	qokylddy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung]	warmes Wasser auflegen	warmes Wasser auflegen — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
327	E327	B4	f83r	f83r.27	F114	B4-S005	53cd0637c6820ba5e91f	dain	dain	AIN[Anteil oder Portion]	gefilterter Anteil	gefilterter Anteil — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
328	E328	B4	f83r	f83r.27	F114	B4-S005	6f7ff8287eddf4da9fdb	chedy	chdy	DY[Wasser, Nässe oder nasse Behandlung]	Flüssigkeit verrühren	Flüssigkeit verrühren — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
329	E329	B4	f83r	f83r.27	F114	B4-S005	7d25241b0e56c836372a	qokeedy	qokeedy	OK[einsetzen, aufbringen oder eintauchen] + DY[Wasser, Nässe oder nasse Behandlung] + E-GRADE[Nässegrad: spülen, baden, durchnässen] + EE[klar, warm oder vollständig bereitet]	eintauchen oder baden	eintauchen oder baden — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
330	E330	B4	f83r	f83r.27	F115	B4-S006	d68bc8de3bcee09db23c	shckhedy	shckhedy	DY[Wasser, Nässe oder nasse Behandlung] + CKH/KCH/FH/PH[Tuch, Filter oder enger Lauf]	Flüssigkeit durch Filter	Flüssigkeit durch Filter — am abgebildeten Körper-, Becken-, Gefäß- oder Rinnenbereich	NO	CONCRETE_WORKING_TRANSLATION
