event_id	statement_id	record	page	locus	surface	component_parse	state_transition	action_phase	closes_step	procedure_primitive	classification_reason	reading_de	operation_primitive	emitted_procedure_tokens	emitted_token_count
E355	B4-S015	B4	f83r	f83r.39	chckhal	CH+CKH+AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Durchgangsstelle bei „linke offene Randstation“	TARGET_HANDOFF	TARGET_HANDOFF	1
E356	B4-S015	B4	f83r	f83r.41	solkey	SOLK+E+Y	COLLECTION_CREATED	COLLECT	NO	HOLD_STATE	COLLECTION_CREATED	kurz auffangen	HOLD_STATE	HOLD_STATE	1
E357	B4-S015	B4	f83r	f83r.41	lchedy	L+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	hinausführen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E358	B4-S016	B4	f83r	f83r.41	qolkain	OL+K+AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	weitere Stoffportion	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E359	B4-S016	B4	f83r	f83r.41	dal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Zielstelle „rechte S-förmige Mehrarmstation“	TARGET_HANDOFF	TARGET_HANDOFF	1
E360	B4-S016	B4	f83r	f83r.44	skar	K+AR	ACTIVE_CARRIED	MOVE	NO	SOURCE_DRAW	AR_SOURCE	aus dem Vorrat zuführen	SOURCE_DRAW	SOURCE_DRAW	1
E361	B4-S016	B4	f83r	f83r.44	shedy	SHED+DY	ACTIVE_CARRIED	HOLD	YES	CLOSE	EXPLICIT_CLOSE	absetzen; Schluss	HOLD_STATE	HOLD_STATE>CLOSE	2
E362	B5-S001	B5	f83r	f83r.47	otchdy	OT+CHD+DY	ACTIVE_CARRIED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	danach umsetzen; Schluss	MOVE_PASS	MOVE_PASS>CLOSE	2
E363	B5-S002	B5	f83r	f83r.47	qokchdy	OK+CHD+DY	BATCH_ACTIVATED	MOVE	YES	CLOSE	EXPLICIT_CLOSE	Ansatz umsetzen; Schluss	ACTIVATE_CHARGE	ACTIVATE_CHARGE>CLOSE	2
E364	B5-S003	B5	f83r	f83r.47	shedal	SHED+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	bei der Zielstelle „linke offene Randstation des Nachtrags“ absetzen	TARGET_HANDOFF	TARGET_HANDOFF	1
E365	B5-S003	B5	f83r	f83r.48	dal	AL	ACTIVE_CARRIED	MOVE	NO	TARGET_HANDOFF	AL_TARGET	Zielstelle „linke offene Randstation des Nachtrags“	TARGET_HANDOFF	TARGET_HANDOFF	1
E366	B5-S003	B5	f83r	f83r.48	cheol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E367	B5-S003	B5	f83r	f83r.48	lol	L+OL	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	weiterführen	MOVE_PASS	MOVE_PASS	1
E368	B5-S003	B5	f83r	f83r.48	chdal	CHD+AL	ACTIVE_CARRIED	APPLY	NO	TARGET_HANDOFF	AL_TARGET	bei der Zielstelle „linke offene Randstation des Nachtrags“ umsetzen	TARGET_HANDOFF	TARGET_HANDOFF	1
E369	B5-S003	B5	f83r	f83r.48	aiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß	METER_CHECK	METER_CHECK	1
E370	B5-S003	B5	f83r	f83r.49	sol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E371	B5-S003	B5	f83r	f83r.49	daiiin	WHOLE[daiiin]	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	WHOLE_STUFE_II	zweite Stufe	METER_CHECK	METER_CHECK	1
E372	B5-S003	B5	f83r	f83r.49	chedy	CHD+Y	ACTIVE_CARRIED	MOVE	NO	MOVE_PASS	MOVEMENT_ROOT	laufender Stationsansatz umsetzen	MOVE_PASS	MOVE_PASS	1
E373	B6-S001	B6	f83r	f83r.52	solkeey	SOLK+EE+Y	COLLECTION_CREATED	COLLECT	NO	HOLD_STATE	COLLECTION_CREATED	länger auffangen	HOLD_STATE	HOLD_STATE	1
E374	B6-S001	B6	f83r	f83r.52	qekey	E+K+E+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	aufgefangener Bestand der rechten Nachtragsflüssigkeit kurz zuführen	HOLD_STATE	HOLD_STATE	1
E375	B6-S001	B6	f83r	f83r.52	raly	R+AL+Y	ACTIVE_CARRIED	HOLD	NO	HOLD_STATE	ACTION_HOLD	aufgefangener Bestand der rechten Nachtragsflüssigkeit abkühlen	HOLD_STATE	HOLD_STATE	1
E376	B6-S001	B6	f83r	f83r.52	ol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E377	B6-S001	B6	f83r	f83r.54	daiin	AIIN	ACTIVE_CARRIED	MEASURE	NO	METER_CHECK	MEASURE_ROOT	Sollmaß	METER_CHECK	METER_CHECK	1
E378	B6-S001	B6	f83r	f83r.54	ol	OL	ACTIVE_CARRIED	PREPARE	NO	CONTINUE_USE	REFERENCE_OR_CONTINUATION	fortsetzen	CONTINUE_USE	CONTINUE_USE	1
E379	B6-S001	B6	f83r	f83r.54	dain	AIN	PORTION_CREATED	MEASURE	NO	ACTIVATE_CHARGE	PORTION_CREATED	Stoffportion	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E380	B6-S001	B6	f83r	f83r.54	chey	Y	ACTIVE_CARRIED	MEASURE	NO	ACTIVATE_CHARGE	MEASURE_PHASE_WITHOUT_MEASURE_ROOT	Teilportion des aufgefangenen Bestands der rechten Nachtragsflüssigkeit	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
E381	B6-S001	B6	f83r	f83r.54	ldalor	L+AL+OR	BATCH_ACTIVATED	MOVE	NO	ACTIVATE_CHARGE	BATCH_ACTIVATED	Ansatz zur Zielstelle „rechte S-förmige Mehrarmstation des Nachtrags“ führen	ACTIVATE_CHARGE	ACTIVATE_CHARGE	1
