occurrence_id	page	locus	token_index	surface	wrapper	quality_core	ending	role	working_meaning_de	left_surface	right_surface	position	section	hand	triple_reading_token_stable	surface_line
G628-O1975	f86v6	f86v6.23	12	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	ain	keodar	MIDDLE	T	2	1	qokar olkedy otor chedy qokar opchedy dar ykar ar dair ain ol keodar
G628-O1976	f86v6	f86v6.25	6	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	ykaiin	okeeeey	MIDDLE	T	2	0	yteedy qokar olkar qodar ykaiin or okeeeey ofchedy qokaiin araram
G628-O1977	f86v6	f86v6.26	2	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	saiin	shekaiin	MIDDLE	T	2	1	saiin shor shekaiin chedy cholkeog qokchy orchcthy olteedydar otar aim
G628-O1978	f86v6	f86v6.28	12	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	tshedy	dytshy	MIDDLE	T	2	1	qokaiin qokar okar qotar lor qokchdy dar shey d y tshedy qotol dytshy dy
G628-O1979	f86v6	f86v6.29	3	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	chcthdy	oky	MIDDLE	T	2	1	dchedy chcthdy shol oky ytaiin ykaiin chedy dy dal shdaiin
G628-O1980	f86v6	f86v6.32	6	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qokar	chey	MIDDLE	T	2	0	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am
G628-O1981	f86v6	f86v6.32	9	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	qotar	kchedy	MIDDLE	T	2	0	qokeey qoeear chsey oky qokar or chey qotar ol kchedy qokaiin am
G628-O1982	f86v6	f86v6.34	5	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qoteody	aiiin	MIDDLE	T	2	1	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin
G628-O1983	f86v6	f86v6.34	9	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	ldaiiin	oro	MIDDLE	T	2	1	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin
G628-O1984	f86v6	f86v6.34	11	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	oro	kaiiin	MIDDLE	T	2	1	soraiin ar shey qoteody or aiiin oeey ldaiiin or oro ol kaiiin
G628-O1985	f86v6	f86v6.35	7	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	qokaiin	tey	MIDDLE	T	2	1	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol
G628-O1986	f86v6	f86v6.35	11	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	okar	<END>	LAST	T	2	1	sar aiin otar cheody qotaiin qokaiin ol tey qokaiin okar ol
G628-O1987	f86v6	f86v6.36	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	qokar	tal	MIDDLE	T	2	0	dairal daiin qokar chol tal cthdy qokeey lkaiin olkaiin araiin
G628-O1988	f86v6	f86v6.37	8	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	qokal	kaiin	MIDDLE	T	2	1	lshar okar qoeedy qotar otal olky qokal ol kaiin octhear lo
G628-O1989	f86v6	f86v6.39	4	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	dar	qokain	MIDDLE	T	2	1	y aiin dar otol qokain qoky lkor dal oraiin cheoty qotaiin olkam
G628-O1990	f86v6	f86v6.40	7	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	shcthdy	chotal	MIDDLE	T	2	1	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky
G628-O1991	f86v6	f86v6.40	10	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	kar	kar	MIDDLE	T	2	0	daiin ar qotal tshdy otar shcthdy qokol chotal kar ol kar alky
G628-O1992	f86v6	f86v6.42	9	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	chdy	qokain	MIDDLE	T	2	1	otaiin qokain otal otal lt al lkar chdy qotol qokain
G628-O1993	f86v6	f86v6.44	1	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	<START>	qoky	FIRST	T	2	1	shor qoky chorolk chokaiin qoal kaiin qoaiin or aiiin ykedy
G628-O1994	f86v6	f86v6.44	8	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	qoaiin	aiiin	MIDDLE	T	2	1	shor qoky chorolk chokaiin qoal kaiin qoaiin or aiiin ykedy
G628-O1995	f87r	f87r.3	1	tchor	BARE	tch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	oteedy	FIRST	H	1	0	tchor oteedy ykeey ody keos sheekchey saiidy
G628-O1996	f87r	f87r.5	5	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	cthody	s	MIDDLE	H	1	1	daiin ctheey ckheckhy cthody chor s al dar chor
G628-O1997	f87r	f87r.5	9	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	dar	<END>	LAST	H	1	1	daiin ctheey ckheckhy cthody chor s al dar chor
G628-O1998	f87r	f87r.8	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	ysaiin	cheory	MIDDLE	H	1	1	solsheor ysaiin chor cheory kchody
G628-O1999	f87r	f87r.11	5	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	saldal	aldy	MIDDLE	H	1	1	psheodshy dal shee saldal shol aldy
G628-O2000	f87r	f87r.14	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	daiin	cthey	MIDDLE	H	1	1	daiin shol cthey okeol cheor okeeo daiim
G628-O2001	f87v	f87v.9	3	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	qoscheody	<END>	LAST	H	1	1	techol qoscheody otol
G628-O2002	f87v	f87v.11	1	kchor	BARE	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	ol	FIRST	H	1	1	kchor ol cheeol qok odal lseeey keodam
G628-O2003	f87v	f87v.11	2	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	kchor	cheeol	MIDDLE	H	1	1	kchor ol cheeol qok odal lseeey keodam
G628-O2004	f87v	f87v.15	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	arolor	al	MIDDLE	H	1	1	yksho qos arolor or al daraiing
G628-O2005	f88r	f88r.8	6	qokor	qo	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	shekor	daiin	MIDDLE	P	1	1	ral sheom keol chear shekor qokor daiin sar s aiin oky sam
G628-O2006	f88r	f88r.9	2	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	oain	om	MIDDLE	P	1	1	oain or om otam okeom cheeor qokeody dar or om cheody
G628-O2007	f88r	f88r.9	9	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	dar	om	MIDDLE	P	1	1	oain or om otam okeom cheeor qokeody dar or om cheody
G628-O2008	f88r	f88r.10	7	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	doleeey	cheom	MIDDLE	P	1	1	qokeol cheol saiin cheos cheol doleeey or cheom cheojam
G628-O2009	f88r	f88r.11	3	qoor	qo	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	cheom	cheeb	MIDDLE	P	1	1	yokeody cheom qoor cheeb ykeor shy sam
G628-O2010	f88r	f88r.15	1	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	<START>	<END>	FIRST	P	1	1	okol
G628-O2011	f88r	f88r.18	5	otchol	o	tch	OL	QUALITY_STATE_CARRIER	kalt-trockene Zustands-/Materialform; flüssig meist kalt-trocken	pcheoly	oldy	MIDDLE	P	1	1	koay cphol orchor pcheoly otchol oldy salsaly
G628-O2012	f88r	f88r.19	7	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	qockhol	cheol	MIDDLE	P	1	1	dchey chokol daiin qoekol qoekol qockhol okol cheol
G628-O2013	f88r	f88r.20	7	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	aiin	oteor	MIDDLE	P	1	1	dsheol qokeey s chy s aiin chor oteor aiin chosals
G628-O2014	f88r	f88r.21	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	teol	olsheody	MIDDLE	P	1	1	teol chor olsheody qokeol shoy ol sheeol sheoldg
G628-O2015	f88r	f88r.21	6	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	shoy	sheeol	MIDDLE	P	1	1	teol chor olsheody qokeol shoy ol sheeol sheoldg
G628-O2016	f88r	f88r.22	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	okaiin	cheor	MIDDLE	P	1	1	ychey okaiin chol cheor ol chorcholsal
G628-O2017	f88r	f88r.22	5	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	cheor	chorcholsal	MIDDLE	P	1	1	ychey okaiin chol cheor ol chorcholsal
G628-O2018	f88r	f88r.24	1	otor	o	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	am	FIRST	P	1	0	otor am
G628-O2019	f88r	f88r.27	1	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	<START>	chol	FIRST	P	1	1	qokol chol qokol qokol chol cheey or aiin oldal
G628-O2020	f88r	f88r.27	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	qokol	qokol	MIDDLE	P	1	1	qokol chol qokol qokol chol cheey or aiin oldal
G628-O2021	f88r	f88r.27	3	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chol	qokol	MIDDLE	P	1	1	qokol chol qokol qokol chol cheey or aiin oldal
G628-O2022	f88r	f88r.27	4	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	qokol	chol	MIDDLE	P	1	1	qokol chol qokol qokol chol cheey or aiin oldal
G628-O2023	f88r	f88r.27	5	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	qokol	cheey	MIDDLE	P	1	1	qokol chol qokol qokol chol cheey or aiin oldal
G628-O2024	f88r	f88r.27	7	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	cheey	aiin	MIDDLE	P	1	0	qokol chol qokol qokol chol cheey or aiin oldal
G628-O2025	f88r	f88r.28	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	cheol	chey	MIDDLE	P	1	1	ykar cheol chol chey ckhey s or shear ar alsy
G628-O2026	f88r	f88r.28	7	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	s	shear	MIDDLE	P	1	1	ykar cheol chol chey ckhey s or shear ar alsy
G628-O2027	f88r	f88r.29	1	kor	BARE	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	chey	FIRST	P	1	1	kor chey qokol cheol chody qokol kchor chol dal
G628-O2028	f88r	f88r.29	3	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chey	cheol	MIDDLE	P	1	1	kor chey qokol cheol chody qokol kchor chol dal
G628-O2029	f88r	f88r.29	6	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	chody	kchor	MIDDLE	P	1	1	kor chey qokol cheol chody qokol kchor chol dal
G628-O2030	f88r	f88r.29	7	kchor	BARE	kch	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-trocken-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	qokol	chol	MIDDLE	P	1	0	kor chey qokol cheol chody qokol kchor chol dal
G628-O2031	f88r	f88r.29	8	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	kchor	dal	MIDDLE	P	1	1	kor chey qokol cheol chody qokol kchor chol dal
G628-O2032	f88r	f88r.31	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chear	dol	MIDDLE	P	1	1	dar chear chol dol qoekeor cheom
G628-O2033	f88v	f88v.7	2	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	dshor	qokeody	MIDDLE	P	1	1	dshor shor qokeody qokeo lchey chkeor qokeey daiin qokeom
G628-O2034	f88v	f88v.17	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	qokeody	oteody	MIDDLE	P	1	1	qokeey qokeody chor oteody qockhol okol cheedy qokody
G628-O2035	f88v	f88v.17	6	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	qockhol	cheedy	MIDDLE	P	1	1	qokeey qokeody chor oteody qockhol okol cheedy qokody
G628-O2036	f88v	f88v.18	3	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	chockhy	cheeol	MIDDLE	P	1	1	ykeeor chockhy otol cheeol cheody qotody soteol chotam
G628-O2037	f88v	f88v.19	3	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	sheo	qokeey	MIDDLE	P	1	1	odaiin sheo ol qokeey olaiin cheody chocthey oteody dy
G628-O2038	f88v	f88v.23	1	tol	BARE	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	<START>	keeodaiin	FIRST	P	1	0	tol keeodaiin qoky sheol daiin chees aiin chokar daimd
G628-O2039	f89r1	f89r1.6	8	okor	o	k	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit heiß-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	sheey	sheeos	MIDDLE	P	1	1	qoar shar qopcholy qokod chepy dar sheey okor sheeos oldain
G628-O2040	f89r1	f89r1.8	2	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	qokeol	qodaiin	MIDDLE	P	1	1	qokeol chol qodaiin chol cheody qokechy daiin ctheody dam
G628-O2041	f89r1	f89r1.8	4	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	qodaiin	cheody	MIDDLE	P	1	1	qokeol chol qodaiin chol cheody qokechy daiin ctheody dam
G628-O2042	f89r1	f89r1.10	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	s	cheoky	MIDDLE	P	1	1	tdain s chol cheoky cheody qokar dal chor y daiin
G628-O2043	f89r1	f89r1.10	8	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	dal	y	MIDDLE	P	1	1	tdain s chol cheoky cheody qokar dal chor y daiin
G628-O2044	f89r1	f89r1.12	1	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	<START>	ches	FIRST	P	1	1	chol ches
G628-O2045	f89r1	f89r1.16	8	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	chy	cheos	MIDDLE	P	1	1	om sheey qokey l daiin dalchom chy chol cheos aiin dy
G628-O2046	f89r1	f89r1.21	8	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	otcham	sshr	MIDDLE	P	1	1	taiin dam shoety dal qokchy ykchdy otcham ol sshr aiin
G628-O2047	f89r1	f89r1.22	7	qotol	qo	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	sheody	chead	MIDDLE	P	1	1	ycheeo r sheol qockhedy yty sheody qotol chead chey dal
G628-O2048	f89v1	f89v1.6	3	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	sheey	cheol	MIDDLE	P	1	1	dor sheey qokol cheol cthody qockhy dain yteey otar cthol
G628-O2049	f89v1	f89v1.7	6	qoor	qo	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	dy	shear	MIDDLE	P	1	1	qokey daiin cheey ctho dy qoor shear s ol chor chearory
G628-O2050	f89v1	f89v1.7	9	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	s	chor	MIDDLE	P	1	0	qokey daiin cheey ctho dy qoor shear s ol chor chearory
G628-O2051	f89v1	f89v1.7	10	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	ol	chearory	MIDDLE	P	1	1	qokey daiin cheey ctho dy qoor shear s ol chor chearory
G628-O2052	f89v1	f89v1.9	3	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	cthor	chekaiin	MIDDLE	P	1	1	too cthor okol chekaiin os aiin ol cheokchey qokoiiin du
G628-O2053	f89v1	f89v1.9	7	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	aiin	cheokchey	MIDDLE	P	1	1	too cthor okol chekaiin os aiin ol cheokchey qokoiiin du
G628-O2054	f89v1	f89v1.10	1	tor	BARE	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	sheor	FIRST	P	1	1	tor sheor cheeor cthey qokol daiin chekal dals chear qotam
G628-O2055	f89v1	f89v1.10	5	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	cthey	daiin	MIDDLE	P	1	1	tor sheor cheeor cthey qokol daiin chekal dals chear qotam
G628-O2056	f89v1	f89v1.11	4	ol	BARE	NONE	OL	BASE_CARRIER	Eigenschafts-/Zustands-/Materialträger; genaue Wortbedeutung offen	ain	shodain	MIDDLE	P	1	1	osheokaiin s ain ol shodain qokar ain chekal daiin dar
G628-O2057	f89v1	f89v1.13	4	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	shekey	shos	MIDDLE	P	1	0	tosheo fcheody shekey or shos oiir cphey qokeody cheody daldy
G628-O2058	f89v1	f89v1.14	5	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	shoky	chody	MIDDLE	P	1	1	ykeey ykeey odal shoky okol chody okoaiin dal chdy daldaldy
G628-O2059	f89v1	f89v1.17	2	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	sal	ykol	MIDDLE	P	1	1	sal shol ykol daram sholckhy dolchey dalshdy okeol dalchy
G628-O2060	f89v1	f89v1.18	1	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	<START>	sheol	FIRST	P	1	1	qokol sheol qokol dal chol dam qoeey saiin ols chokaiin
G628-O2061	f89v1	f89v1.18	3	qokol	qo	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	sheol	dal	MIDDLE	P	1	1	qokol sheol qokol dal chol dam qoeey saiin ols chokaiin
G628-O2062	f89v1	f89v1.18	5	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	dal	dam	MIDDLE	P	1	1	qokol sheol qokol dal chol dam qoeey saiin ols chokaiin
G628-O2063	f89v1	f89v1.19	6	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	qotchy	ycheo	MIDDLE	P	1	1	sar a daiin ckhy qotchy okol ycheo cthody okol olkaycthy
G628-O2064	f89v1	f89v1.19	9	okol	o	k	OL	QUALITY_STATE_CARRIER	heiße Zustands-/Materialform; flüssig meist heiß	cthody	olkaycthy	MIDDLE	P	1	1	sar a daiin ckhy qotchy okol ycheo cthody okol olkaycthy
G628-O2065	f89v1	f89v1.20	3	okchol	o	kch	OL	QUALITY_STATE_CARRIER	heiß-trockene Zustands-/Materialform; flüssig meist heiß-trocken	chey	sair	MIDDLE	P	1	1	sol chey okchol sair daiin okal choldy
G628-O2066	f8r	f8r.1	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	pshol	otshal	MIDDLE	H	1	1	pshol chor otshal chopy cphol chody shy cfhodar shor
G628-O2067	f8r	f8r.1	9	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	cfhodar	<END>	LAST	H	1	1	pshol chor otshal chopy cphol chody shy cfhodar shor
G628-O2068	f8r	f8r.3	6	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	shokchy	dy	MIDDLE	H	1	1	chodar shy sy chodaiin shokchy chor dy
G628-O2069	f8r	f8r.4	1	qotor	qo	t	OR	OR_NOMINAL_OR_PART_CARRIER	or-Träger mit kalt-Kern; Teil-/Nominalform gegen Qualitätsallomorph offen	<START>	chor	FIRST	H	1	1	qotor chor chor sheey dchol shesed chof chy dam
G628-O2070	f8r	f8r.4	2	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	qotor	chor	MIDDLE	H	1	1	qotor chor chor sheey dchol shesed chof chy dam
G628-O2071	f8r	f8r.4	3	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	chor	sheey	MIDDLE	H	1	1	qotor chor chor sheey dchol shesed chof chy dam
G628-O2072	f8r	f8r.9	8	shor	BARE	sh	OR	PART_TERM__QUALITY_RIVAL	Blüten-/Fruchtstand; sh-Qualitätskomposition bleibt Nebenlesung	sholdaiin	<END>	LAST	H	1	1	tchoep sho pcheey pchey ofchey dsheey sholdaiin shor
G628-O2073	f8r	f8r.11	1	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	<START>	cheodaiin	FIRST	H	1	1	shol cheodaiin daiin do y tchody chot choty otariin
G628-O2074	f8r	f8r.14	3	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	ey	chofydy	MIDDLE	H	1	1	o ey shol chofydy sho chey kshey lody cholal
G628-O2075	f8r	f8r.15	3	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	ckhol	chey	MIDDLE	H	1	1	dchey ckhol chol chey kc chy daiin dol daiiiry ckhy
G628-O2076	f8r	f8r.17	1	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	<START>	dchy	FIRST	H	1	1	chol dchy qokar chl aiin chean y char chaiin
G628-O2077	f8r	f8r.18	5	chor	BARE	ch	OR	PART_TERM__QUALITY_RIVAL	Pflanzen-/Reproduktionsteil; ch-Qualitätskomposition bleibt Nebenlesung	daiin	cha	MIDDLE	H	1	1	okar cfhaiin chaiin daiin chor cha rchealcham
G628-O2078	f8r	f8r.19	5	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	dar	kaiin	MIDDLE	H	1	1	sair cheain cphol dar shol kaiin shol kaiin dai kam
G628-O2079	f8r	f8r.19	7	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	kaiin	kaiin	MIDDLE	H	1	1	sair cheain cphol dar shol kaiin shol kaiin dai kam
G628-O2080	f8r	f8r.20	1	or	BARE	NONE	OR	BASE_NOMINAL_PART_CARRIER	Teil-/Nominalträger; genaue Wortbedeutung offen	<START>	cho	FIRST	H	1	1	or cho kesey shey o kal chal
G628-O2081	f8v	f8v.1	4	shol	BARE	sh	OL	QUALITY_STATE_CARRIER	feuchte Zustands-/Materialform; flüssig meist feucht	sol	otol	MIDDLE	H	1	1	od soo sol shol otol chol opcheaiin opydaiin saiin
G628-O2082	f8v	f8v.1	5	otol	o	t	OL	QUALITY_STATE_CARRIER	kalte Zustands-/Materialform; flüssig meist kalt	shol	chol	MIDDLE	H	1	1	od soo sol shol otol chol opcheaiin opydaiin saiin
G628-O2083	f8v	f8v.1	6	chol	BARE	ch	OL	QUALITY_STATE_CARRIER	trockene Zustands-/Materialform; flüssig meist trocken	otol	opcheaiin	MIDDLE	H	1	1	od soo sol shol otol chol opcheaiin opydaiin saiin
