page	locus	group_count	complete_surface_display_only	canonical_namespace_id	local_image_owner	interface_role	applicable_case_ids	workshop_reading_de	master_action_de	semantic_label_de	orientation	cross_page_key	architecture_role	required_for_case	selection_mode	label_reading
f69v	f69v.19	1	saral	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_16	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.20	1	saiir	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_17	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.21	1	okolar	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_18	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.22	1	ykeody	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_19	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.23	1	sarydy	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_20	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.24	1	otchy	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_21	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.25	2	okeey dy	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_22	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.26	2	okey d	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_23	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.27	1	okeod	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_24	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.28	1	okodchy	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_25	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.29	1	okeody	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_26	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.30	1	okcheys	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_27	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
f69v	f69v.31	2	oar alys	F69_LEFT_WHEEL_NS	A3_LEFT_RADIAL_SLOT_28	SELECTABLE_CELESTIAL_SLOT	C1|C2|C5|C6	lokalen Bildplatz zeigen, vollstaendige Etikette kopieren und nur innerhalb dieses Instruments nachschlagen	Bildplatz zeigen → vollständige Marke kopieren → Fallbedingung merken	LOCAL_CELESTIAL_LABEL_MEMORIZED_AS_WHOLE	NONE	NONE	OPTIONAL_CONDITION_OR_ADDRESS_LOCUS	NO	MASTER_OR_IMAGE_LOCAL__NO_PROSE_POINTER	WHOLE_LOCAL_LABEL__NO_WORD_DECOMPOSITION
