neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N23601	S+SH+O+L+SH+E+CH+T+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	9	Y	AIIN	ARGUMENT	S+SH+O+L+SH+E+CH+T+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23602	S+SH+O+L+SH+E+CH+T+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	9	Y	AIN	ARGUMENT	S+SH+O+L+SH+E+CH+T+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23603	S+SH+O+L+SH+E+CH+T+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	9	Y	OR	ARGUMENT	S+SH+O+L+SH+E+CH+T+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23612	S+SH+O+L+SH+E+CH+T+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	6	E	EE	GRADE	S+SH+O+L+SH+EE+CH+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23613	S+SH+O+L+SH+E+CH+T+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	6	E	EEE	GRADE	S+SH+O+L+SH+EEE+CH+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23627	S+Y	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	2	Y	AIIN	ARGUMENT	S+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23628	S+Y	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	2	Y	AIN	ARGUMENT	S+AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23629	S+Y	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	2	Y	OR	ARGUMENT	S+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23645	S+Y+IIN+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	Y	AIIN	ARGUMENT	S+AIIN+IIN+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23646	S+Y+IIN+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	Y	AIN	ARGUMENT	S+AIN+IIN+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23647	S+Y+IIN+R	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	Y	OR	ARGUMENT	S+OR+IIN+R	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23677	SH+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AIIN	AIN	ARGUMENT	SH+AIN	YES	IDENTITY_EXACT_FUTURE_HIGH	PREDICTED_HIGH	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23678	SH+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AIIN	OR	ARGUMENT	SH+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23679	SH+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AIIN	Y	ARGUMENT	SH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23691	SH+AIN	T1_FUTURE_HIGH	SAME_CLASS_SUBSTITUTION	2	AIN	AIIN	ARGUMENT	SH+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23692	SH+AIN	T1_FUTURE_HIGH	SAME_CLASS_SUBSTITUTION	2	AIN	OR	ARGUMENT	SH+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23693	SH+AIN	T1_FUTURE_HIGH	SAME_CLASS_SUBSTITUTION	2	AIN	Y	ARGUMENT	SH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23705	SH+AIR	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	2	AIR	AL	RELATION	SH+AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23706	SH+AIR	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	2	AIR	AR	RELATION	SH+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23707	SH+AIR	T2_FUTURE_STRONG	SAME_CLASS_SUBSTITUTION	2	AIR	L	RELATION	SH+L	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23719	SH+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AL	AIR	RELATION	SH+AIR	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23720	SH+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AL	AR	RELATION	SH+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23721	SH+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AL	L	RELATION	SH+L	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23733	SH+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AR	AIR	RELATION	SH+AIR	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23734	SH+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AR	AL	RELATION	SH+AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23735	SH+AR	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	AR	L	RELATION	SH+L	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23755	SH+CH+K+E+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	E	EE	GRADE	SH+CH+K+EE+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23756	SH+CH+K+E+DY	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	E	EEE	GRADE	SH+CH+K+EEE+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23790	SH+CH+K+E+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	AIIN	ARGUMENT	SH+CH+K+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23791	SH+CH+K+E+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	AIN	ARGUMENT	SH+CH+K+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23792	SH+CH+K+E+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	OR	ARGUMENT	SH+CH+K+E+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23793	SH+CH+K+E+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	E	EE	GRADE	SH+CH+K+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23794	SH+CH+K+E+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	E	EEE	GRADE	SH+CH+K+EEE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23826	SH+CH+K+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	AIIN	ARGUMENT	SH+CH+K+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23827	SH+CH+K+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	AIN	ARGUMENT	SH+CH+K+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23828	SH+CH+K+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	OR	ARGUMENT	SH+CH+K+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23866	SH+CH+T+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	AIIN	AIN	ARGUMENT	SH+CH+T+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23867	SH+CH+T+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	AIIN	OR	ARGUMENT	SH+CH+T+OR	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23868	SH+CH+T+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	AIIN	Y	ARGUMENT	SH+CH+T+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23900	SH+CH+T+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	4	AIN	AIIN	ARGUMENT	SH+CH+T+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23901	SH+CH+T+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	4	AIN	OR	ARGUMENT	SH+CH+T+OR	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23902	SH+CH+T+AIN	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	4	AIN	Y	ARGUMENT	SH+CH+T+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23936	SH+CH+T+E+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	AIIN	ARGUMENT	SH+CH+T+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23937	SH+CH+T+E+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	AIN	ARGUMENT	SH+CH+T+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23938	SH+CH+T+E+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	5	Y	OR	ARGUMENT	SH+CH+T+E+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23939	SH+CH+T+E+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	E	EE	GRADE	SH+CH+T+EE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23940	SH+CH+T+E+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	E	EEE	GRADE	SH+CH+T+EEE+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23972	SH+CH+T+OR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	4	OR	AIIN	ARGUMENT	SH+CH+T+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23973	SH+CH+T+OR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	4	OR	AIN	ARGUMENT	SH+CH+T+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N23974	SH+CH+T+OR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	4	OR	Y	ARGUMENT	SH+CH+T+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24006	SH+CH+T+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	AIIN	ARGUMENT	SH+CH+T+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24007	SH+CH+T+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	AIN	ARGUMENT	SH+CH+T+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24008	SH+CH+T+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	4	Y	OR	ARGUMENT	SH+CH+T+OR	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24041	SH+D_ADDR+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	AIIN	ARGUMENT	SH+D_ADDR+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24042	SH+D_ADDR+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	AIN	ARGUMENT	SH+D_ADDR+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24043	SH+D_ADDR+Y	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	Y	OR	ARGUMENT	SH+D_ADDR+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24055	SH+E	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	SH+EE	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24056	SH+E	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	SH+EEE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24070	SH+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AIIN	AIN	ARGUMENT	SH+E+AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24071	SH+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AIIN	OR	ARGUMENT	SH+E+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24072	SH+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AIIN	Y	ARGUMENT	SH+E+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24073	SH+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	SH+EE+AIIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24074	SH+E+AIIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	SH+EEE+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24088	SH+E+AIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AIN	AIIN	ARGUMENT	SH+E+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24089	SH+E+AIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AIN	OR	ARGUMENT	SH+E+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24090	SH+E+AIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AIN	Y	ARGUMENT	SH+E+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24091	SH+E+AIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	SH+EE+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24092	SH+E+AIN	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	SH+EEE+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24106	SH+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	AIR	AL	RELATION	SH+E+AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24107	SH+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	AIR	AR	RELATION	SH+E+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24108	SH+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	3	AIR	L	RELATION	SH+E+L	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24109	SH+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	E	EE	GRADE	SH+EE+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24110	SH+E+AIR	T4_NARROW_APPENDIX	SAME_CLASS_SUBSTITUTION	2	E	EEE	GRADE	SH+EEE+AIR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24124	SH+E+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AL	AIR	RELATION	SH+E+AIR	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24125	SH+E+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AL	AR	RELATION	SH+E+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24126	SH+E+AL	T0_EXACT_OBSERVED	SAME_CLASS_SUBSTITUTION	3	AL	L	RELATION	SH+E+L	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
