neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N24847	SH+E+K+OR	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	K>OR	OR>K	ORDER	SH+E+OR+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24848	SH+E+K+OR	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>K	K>E	ORDER	SH+K+E+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24874	SH+E+K+SH+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+K+SH+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24875	SH+E+K+SH+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	SH>E	E>SH	ORDER	SH+E+K+E+SH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24876	SH+E+K+SH+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	5-6	E>Y	Y>E	ORDER	SH+E+K+SH+Y+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24877	SH+E+K+SH+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	K>SH	SH>K	ORDER	SH+E+SH+K+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24878	SH+E+K+SH+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>K	K>E	ORDER	SH+K+E+SH+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24916	SH+E+K+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24917	SH+E+K+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	K>Y	Y>K	ORDER	SH+E+Y+K	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24918	SH+E+K+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>K	K>E	ORDER	SH+K+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24944	SH+E+K+Y+DY	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+K+Y+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24945	SH+E+K+Y+DY	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	Y>DY	DY>Y	ORDER	SH+E+K+DY+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24946	SH+E+K+Y+DY	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	K>Y	Y>K	ORDER	SH+E+Y+K+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24947	SH+E+K+Y+DY	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>K	K>E	ORDER	SH+K+E+Y+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24974	SH+E+L	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+L	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24975	SH+E+L	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	E>L	L>E	ORDER	SH+L+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24992	SH+E+O	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N24993	SH+E+O	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>O	O>E	ORDER	SH+O+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25007	SH+E+O+AL	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+O+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25008	SH+E+O+AL	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	O>AL	AL>O	ORDER	SH+E+AL+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25009	SH+E+O+AL	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>O	O>E	ORDER	SH+O+E+AL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25027	SH+E+O+AM_ADDR	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+O+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25028	SH+E+O+AM_ADDR	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	O>AM_ADDR	AM_ADDR>O	ORDER	SH+E+AM_ADDR+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25029	SH+E+O+AM_ADDR	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>O	O>E	ORDER	SH+O+E+AM_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25044	SH+E+O+D_ADDR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+O+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25045	SH+E+O+D_ADDR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	O>D_ADDR	D_ADDR>O	ORDER	SH+E+D_ADDR+O+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25046	SH+E+O+D_ADDR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	D_ADDR>Y	Y>D_ADDR	ORDER	SH+E+O+Y+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25047	SH+E+O+D_ADDR+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>O	O>E	ORDER	SH+O+E+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25066	SH+E+O+S	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+O+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25067	SH+E+O+S	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	O>S	S>O	ORDER	SH+E+S+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25068	SH+E+O+S	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>O	O>E	ORDER	SH+O+E+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25091	SH+E+OK+AIIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+OK+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25092	SH+E+OK+AIIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	3-4	OK>AIIN	AIIN>OK	ORDER	SH+E+AIIN+OK	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25093	SH+E+OK+AIIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	E>OK	OK>E	ORDER	SH+OK+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25119	SH+E+OK+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+OK+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25120	SH+E+OK+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	OK>E	E>OK	ORDER	SH+E+E+OK+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25121	SH+E+OK+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	E>Y	Y>E	ORDER	SH+E+OK+Y+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25122	SH+E+OK+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>OK	OK>E	ORDER	SH+OK+E+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25151	SH+E+OK+OR	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+OK+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25152	SH+E+OK+OR	T4_NARROW_APPENDIX	ADJACENT_SWAP	3-4	OK>OR	OR>OK	ORDER	SH+E+OR+OK	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25153	SH+E+OK+OR	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	E>OK	OK>E	ORDER	SH+OK+E+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25179	SH+E+OK+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+OK+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25180	SH+E+OK+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	OK>Y	Y>OK	ORDER	SH+E+Y+OK	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25181	SH+E+OK+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>OK	OK>E	ORDER	SH+OK+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25207	SH+E+OL	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25208	SH+E+OL	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>OL	OL>E	ORDER	SH+OL+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25223	SH+E+OL+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+OL+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25224	SH+E+OL+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	OL>AIIN	AIIN>OL	ORDER	SH+E+AIIN+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25225	SH+E+OL+AIIN	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>OL	OL>E	ORDER	SH+OL+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25244	SH+E+OL+AIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+OL+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25245	SH+E+OL+AIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	3-4	OL>AIN	AIN>OL	ORDER	SH+E+AIN+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25246	SH+E+OL+AIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	E>OL	OL>E	ORDER	SH+OL+E+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25265	SH+E+OL+D_ADDR+LOCAL_CHAR_G	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+OL+D_ADDR+LOCAL_CHAR_G	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25266	SH+E+OL+D_ADDR+LOCAL_CHAR_G	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	OL>D_ADDR	D_ADDR>OL	ORDER	SH+E+D_ADDR+OL+LOCAL_CHAR_G	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25267	SH+E+OL+D_ADDR+LOCAL_CHAR_G	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	D_ADDR>LOCAL_CHAR_G	LOCAL_CHAR_G>D_ADDR	ORDER	SH+E+OL+LOCAL_CHAR_G+D_ADDR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25268	SH+E+OL+D_ADDR+LOCAL_CHAR_G	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>OL	OL>E	ORDER	SH+OL+E+D_ADDR+LOCAL_CHAR_G	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25285	SH+E+OL+OR	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+OL+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25286	SH+E+OL+OR	T4_NARROW_APPENDIX	ADJACENT_SWAP	3-4	OL>OR	OR>OL	ORDER	SH+E+OR+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25287	SH+E+OL+OR	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	E>OL	OL>E	ORDER	SH+OL+E+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25306	SH+E+OL+T+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+OL+T+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25307	SH+E+OL+T+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	4-5	T>E	E>T	ORDER	SH+E+OL+E+T+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25308	SH+E+OL+T+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	5-6	E>Y	Y>E	ORDER	SH+E+OL+T+Y+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25309	SH+E+OL+T+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	OL>T	T>OL	ORDER	SH+E+T+OL+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25310	SH+E+OL+T+E+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>OL	OL>E	ORDER	SH+OL+E+T+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25341	SH+E+OL+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25342	SH+E+OL+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	3-4	OL>Y	Y>OL	ORDER	SH+E+Y+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25343	SH+E+OL+Y	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>OL	OL>E	ORDER	SH+OL+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25362	SH+E+OR	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25363	SH+E+OR	T0_EXACT_OBSERVED	ADJACENT_SWAP	2-3	E>OR	OR>E	ORDER	SH+OR+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25380	SH+E+P+AIIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+P+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:SH>P	NO	NO	NO	NO
G447-N25381	SH+E+P+AIIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	3-4	P>AIIN	AIIN>P	ORDER	SH+E+AIIN+P	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N25382	SH+E+P+AIIN	T4_NARROW_APPENDIX	ADJACENT_SWAP	2-3	E>P	P>E	ORDER	SH+P+E+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:SH>P	NO	NO	NO	NO
G447-N25408	SH+E+P+CH+OL	T0_EXACT_OBSERVED	ADJACENT_SWAP	1-2	SH>E	E>SH	ORDER	E+SH+P+CH+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:SH>P	NO	NO	NO	NO
