neighbor_id	source_recipe	source_catalog_tier	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_recipe	target_is_exact_catalog_key	target_identity_route	target_identity_status	target_factor_gate_status	target_execution_route	target_execution_decision	target_blocked_factor_rules	source_identity_retained_without_exact_target	fuzzy_identity_matching_used	meaning_revision	surface_prediction
G447-N28685	Y+D_ADDR+O+IIN	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	D_ADDR+O+IIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28686	Y+D_ADDR+O+IIN	T0_EXACT_OBSERVED	ATOM_DELETION	3	O	NONE	FORMAL_CONTROL	Y+D_ADDR+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28687	Y+D_ADDR+O+IIN	T0_EXACT_OBSERVED	ATOM_DELETION	4	IIN	NONE	FORMAL_CONTROL	Y+D_ADDR+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28688	Y+D_ADDR+O+IIN	T0_EXACT_OBSERVED	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	Y+O+IIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28695	Y+D_ADDR+OL+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	D_ADDR+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28696	Y+D_ADDR+OL+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	Y	NONE	ARGUMENT	Y+D_ADDR+OL	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28697	Y+D_ADDR+OL+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	OL	NONE	ORDER_CONTROL	Y+D_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28698	Y+D_ADDR+OL+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	Y+OL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28710	Y+E+K+EE+S	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	E+K+EE+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28711	Y+E+K+EE+S	T0_EXACT_OBSERVED	ATOM_DELETION	3	K	NONE	ACTION_HEAD	Y+E+EE+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28712	Y+E+K+EE+S	T0_EXACT_OBSERVED	ATOM_DELETION	5	S	NONE	ACTION_HEAD	Y+E+K+EE	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28713	Y+E+K+EE+S	T0_EXACT_OBSERVED	ATOM_DELETION	4	EE	NONE	GRADE	Y+E+K+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>S	NO	NO	NO	NO
G447-N28714	Y+E+K+EE+S	T0_EXACT_OBSERVED	ATOM_DELETION	2	E	NONE	GRADE	Y+K+EE+S	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28739	Y+K	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28740	Y+K	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28754	Y+K+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28755	Y+K+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+AIIN	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28756	Y+K+AIIN	T0_EXACT_OBSERVED	ATOM_DELETION	3	AIIN	NONE	ARGUMENT	Y+K	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28773	Y+K+AIN	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28774	Y+K+AIN	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28775	Y+K+AIN	T0_EXACT_OBSERVED	ATOM_DELETION	3	AIN	NONE	ARGUMENT	Y+K	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28792	Y+K+AIR	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+AIR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28793	Y+K+AIR	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+AIR	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_AMBER_LOCAL_APPENDIX	EXECUTE_KNOWN_FACTORS_AMBER	READ_AMBER	NONE	NO	NO	NO	NO
G447-N28794	Y+K+AIR	T0_EXACT_OBSERVED	ATOM_DELETION	3	AIR	NONE	RELATION	Y+K	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28811	Y+K+AL	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28812	Y+K+AL	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28813	Y+K+AL	T0_EXACT_OBSERVED	ATOM_DELETION	3	AL	NONE	RELATION	Y+K	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28831	Y+K+AL+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+AL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28832	Y+K+AL+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+AL+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28833	Y+K+AL+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	Y	NONE	ARGUMENT	Y+K+AL	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28834	Y+K+AL+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	AL	NONE	RELATION	Y+K+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28854	Y+K+AN	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+AN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28855	Y+K+AN	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+AN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28856	Y+K+AN	T0_EXACT_OBSERVED	ATOM_DELETION	3	AN	NONE	LOCAL_OR_CLASS_SIGN	Y+K	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28870	Y+K+AR	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28871	Y+K+AR	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+AR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28872	Y+K+AR	T0_EXACT_OBSERVED	ATOM_DELETION	3	AR	NONE	RELATION	Y+K	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28891	Y+K+A_ADDR+K+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+A_ADDR+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28892	Y+K+A_ADDR+K+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+A_ADDR+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28893	Y+K+A_ADDR+K+Y	T0_EXACT_OBSERVED	ATOM_DELETION	5	Y	NONE	ARGUMENT	Y+K+A_ADDR+K	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28894	Y+K+A_ADDR+K+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	K	NONE	ACTION_HEAD	Y+K+A_ADDR+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28895	Y+K+A_ADDR+K+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	A_ADDR	NONE	LOCAL_OR_CLASS_SIGN	Y+K+K+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_UNLICENSED_DIRECT_PAIR	STOP	PAIR:K>K	NO	NO	NO	NO
G447-N28921	Y+K+CH+AIIN	T4_NARROW_APPENDIX	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+CH+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28922	Y+K+CH+AIIN	T4_NARROW_APPENDIX	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+CH+AIIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28923	Y+K+CH+AIIN	T4_NARROW_APPENDIX	ATOM_DELETION	3	CH	NONE	ACTION_HEAD	Y+K+AIIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28924	Y+K+CH+AIIN	T4_NARROW_APPENDIX	ATOM_DELETION	4	AIIN	NONE	ARGUMENT	Y+K+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28950	Y+K+CH+AIN	T4_NARROW_APPENDIX	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+CH+AIN	YES	IDENTITY_EXACT_NARROW_APPENDIX	NARROW_LOOKUP_ONLY	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28951	Y+K+CH+AIN	T4_NARROW_APPENDIX	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+CH+AIN	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28952	Y+K+CH+AIN	T4_NARROW_APPENDIX	ATOM_DELETION	3	CH	NONE	ACTION_HEAD	Y+K+AIN	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28953	Y+K+CH+AIN	T4_NARROW_APPENDIX	ATOM_DELETION	4	AIN	NONE	ARGUMENT	Y+K+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28980	Y+K+CH+E+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+CH+E+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28981	Y+K+CH+E+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+CH+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28982	Y+K+CH+E+Y	T0_EXACT_OBSERVED	ATOM_DELETION	5	Y	NONE	ARGUMENT	Y+K+CH+E	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28983	Y+K+CH+E+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	E	NONE	GRADE	Y+K+CH+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N28984	Y+K+CH+E+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	CH	NONE	ACTION_HEAD	Y+K+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29012	Y+K+CH+O	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+CH+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29013	Y+K+CH+O	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+CH+O	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29014	Y+K+CH+O	T0_EXACT_OBSERVED	ATOM_DELETION	4	O	NONE	FORMAL_CONTROL	Y+K+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29015	Y+K+CH+O	T0_EXACT_OBSERVED	ATOM_DELETION	3	CH	NONE	ACTION_HEAD	Y+K+O	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29038	Y+K+CH+OR	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+CH+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29039	Y+K+CH+OR	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+CH+OR	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29040	Y+K+CH+OR	T0_EXACT_OBSERVED	ATOM_DELETION	4	OR	NONE	ARGUMENT	Y+K+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29041	Y+K+CH+OR	T0_EXACT_OBSERVED	ATOM_DELETION	3	CH	NONE	ACTION_HEAD	Y+K+OR	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29067	Y+K+CH+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+CH+Y	YES	IDENTITY_EXACT_FUTURE_STRONG	PREDICTED_STRONG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29068	Y+K+CH+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+CH+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29069	Y+K+CH+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	Y	NONE	ARGUMENT	Y+K+CH	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29070	Y+K+CH+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	CH	NONE	ACTION_HEAD	Y+K+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29096	Y+K+CHD+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+CHD+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29097	Y+K+CHD+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+CHD+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29098	Y+K+CHD+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	Y	NONE	ARGUMENT	Y+K+CHD	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29099	Y+K+CHD+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	CHD	NONE	ACTION_HEAD	Y+K+Y	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29126	Y+K+E+DA+Y	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+E+DA+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29127	Y+K+E+DA+Y	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+E+DA+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29128	Y+K+E+DA+Y	T0_EXACT_OBSERVED	ATOM_DELETION	3	E	NONE	GRADE	Y+K+DA+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29129	Y+K+E+DA+Y	T0_EXACT_OBSERVED	ATOM_DELETION	5	Y	NONE	ARGUMENT	Y+K+E+DA	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29130	Y+K+E+DA+Y	T0_EXACT_OBSERVED	ATOM_DELETION	4	DA	NONE	FORMAL_CONTROL	Y+K+E+Y	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29150	Y+K+E+DY	T0_EXACT_OBSERVED	ATOM_DELETION	1	Y	NONE	ARGUMENT	K+E+DY	YES	IDENTITY_EXACT_OBSERVED	OBSERVED	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
G447-N29151	Y+K+E+DY	T0_EXACT_OBSERVED	ATOM_DELETION	2	K	NONE	ACTION_HEAD	Y+E+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	STOP__UNLICENSED_FACTOR	EXECUTION_STOP_CLOSE_NEEDS_ACTIVE_HEAD	STOP	CLOSE:NO_ACTIVE_ACTION	NO	NO	NO	NO
G447-N29152	Y+K+E+DY	T0_EXACT_OBSERVED	ATOM_DELETION	3	E	NONE	GRADE	Y+K+DY	NO	IDENTITY_NEW_VISIBLE_RECIPE	NOT_IN_EXACT_CATALOG	FACTOR_GREEN_CROSS_PAGE	EXECUTE_KNOWN_FACTORS_GREEN	READ	NONE	NO	NO	NO	NO
