unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	portable_card_value_de	owner_argument_de	controlled_local_expansion_de	meaning_provenance	menu_status	orientation	crosspage_key
U626	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.2	A3:G078	A3_MIDDLE_WHEEL_RING_TEXT	chey	NO_PROSE_CARD_VALUE	A3_MIDDLE_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_MIDDLE_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U627	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G079	A3_RIGHT_WHEEL_RING_TEXT	doair	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest do.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U628	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G080	A3_RIGHT_WHEEL_RING_TEXT	otaldal	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest d.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U629	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G081	A3_RIGHT_WHEEL_RING_TEXT	dair	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U630	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G082	A3_RIGHT_WHEEL_RING_TEXT	chdy	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: auf den bezeichneten Diagrammplatz uebertragen.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U631	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G083	A3_RIGHT_WHEEL_RING_TEXT	otoar	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest o.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U632	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G084	A3_RIGHT_WHEEL_RING_TEXT	ar	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U633	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G085	A3_RIGHT_WHEEL_RING_TEXT	chy	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U634	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G086	A3_RIGHT_WHEEL_RING_TEXT	qoteor	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest q/e.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U635	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G087	A3_RIGHT_WHEEL_RING_TEXT	cho	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Eingangsobjekt oder Eingangsbedingung.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U636	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G088	A3_RIGHT_WHEEL_RING_TEXT	qotair	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest q.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U637	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G089	A3_RIGHT_WHEEL_RING_TEXT	chda	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Wert oder Platzbezug uebertragen; lokaler Namensrest a.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U638	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G090	A3_RIGHT_WHEEL_RING_TEXT	oteeal	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + lange oder volle Diagrammstufe + Zielsektor, Zielstern oder Zielfeld.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U639	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G091	A3_RIGHT_WHEEL_RING_TEXT	cheor	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest che.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U640	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G092	A3_RIGHT_WHEEL_RING_TEXT	ar	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U641	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G093	A3_RIGHT_WHEEL_RING_TEXT	air	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U642	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G094	A3_RIGHT_WHEEL_RING_TEXT	oteody	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung; lokaler Namensrest eody.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U643	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G095	A3_RIGHT_WHEEL_RING_TEXT	ytyd	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Teilsektor oder Untereintrag; lokaler Namensrest y/d.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U644	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G096	A3_RIGHT_WHEEL_RING_TEXT	a	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	A3_RIGHT_WHEEL_RING_TEXT: Hauptwert.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U645	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G097	A3_RIGHT_WHEEL_RING_TEXT	dchy	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	A3_RIGHT_WHEEL_RING_TEXT: fester Zustand.	ASTRO_OWNER_LOCAL_MENU	SELECTED_FOR_SAMPLE_JOB	NONE__VISIBLE_OWNER_ONLY	NONE
U646	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G098	A3_RIGHT_WHEEL_RING_TEXT	otoly	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U647	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G099	A3_RIGHT_WHEEL_RING_TEXT	okeodal	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest eod.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U648	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G100	A3_RIGHT_WHEEL_RING_TEXT	oteoarar	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest eo.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U649	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G101	A3_RIGHT_WHEEL_RING_TEXT	cheteeser	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest chet/ser.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U650	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G102	A3_RIGHT_WHEEL_RING_TEXT	dair	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest d.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U651	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G103	A3_RIGHT_WHEEL_RING_TEXT	chey	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U652	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G104	A3_RIGHT_WHEEL_RING_TEXT	okody	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest ody.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U653	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G105	A3_RIGHT_WHEEL_RING_TEXT	dal	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: zum bezeichneten Zielplatz.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U654	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G106	A3_RIGHT_WHEEL_RING_TEXT	oteey	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U655	J3_BOUND_APPLICATION_SERVICE	OPTIONAL_WHEN_MENU	f69v	f69v.3	A3:G107	A3_RIGHT_WHEEL_RING_TEXT	oteey	NO_PROSE_CARD_VALUE	A3_RIGHT_WHEEL_RING_TEXT	lokaler Himmels- oder Kalenderplatz A3_RIGHT_WHEEL_RING_TEXT: naechster Diagrammposten in langer Stufe.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U656	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.15	A1:G036	A1_LEFT_LOCAL_FIELD_15	dolchsody	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_15	Sternplatz A1_LEFT_LOCAL_FIELD_15: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest d/chsody.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U657	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.16	A1:G037	A1_LEFT_LOCAL_FIELD_16	odaeiin	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_16	Sternplatz A1_LEFT_LOCAL_FIELD_16: Grad- oder Bedingungsstufe; lokaler Namensrest odae.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U658	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.16	A1:G038	A1_LEFT_LOCAL_FIELD_16	okoes	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_16	Sternplatz A1_LEFT_LOCAL_FIELD_16: Diagrammposten setzen oder aktivieren; lokaler Namensrest oes.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U659	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.16	A1:G039	A1_LEFT_LOCAL_FIELD_16	oekain	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_16	Sternplatz A1_LEFT_LOCAL_FIELD_16: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest oek.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U660	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.16	A1:G040	A1_LEFT_LOCAL_FIELD_16	y	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_16	Sternplatz A1_LEFT_LOCAL_FIELD_16: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U661	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.17	A1:G041	A1_LEFT_LOCAL_FIELD_17	otchey	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_17	Sternplatz A1_LEFT_LOCAL_FIELD_17: naechster Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U662	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.17	A1:G042	A1_LEFT_LOCAL_FIELD_17	soraiir	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_17	Sternplatz A1_LEFT_LOCAL_FIELD_17: Bedingungs-, Tabellen- oder Wahlansatz; lokaler Namensrest s/aiir.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U663	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.17	A1:G043	A1_LEFT_LOCAL_FIELD_17	dy	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_17	Sternplatz A1_LEFT_LOCAL_FIELD_17: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U664	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.18	A1:G044	A1_LEFT_LOCAL_FIELD_18	qopchy	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_18	A1_LEFT_LOCAL_FIELD_18: neuer Paarbezug.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U665	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.18	A1:G045	A1_LEFT_LOCAL_FIELD_18	daiin	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_18	Sternplatz A1_LEFT_LOCAL_FIELD_18: Sollwert oder Grad des bezeichneten Himmelsplatzes.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U666	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.18	A1:G046	A1_LEFT_LOCAL_FIELD_18	dal	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_18	Sternplatz A1_LEFT_LOCAL_FIELD_18: zum bezeichneten Zielplatz.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U667	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.19	A1:G047	A1_LEFT_LOCAL_FIELD_19	ydchos	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_19	Sternplatz A1_LEFT_LOCAL_FIELD_19: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ydc/s.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U668	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.19	A1:G048	A1_LEFT_LOCAL_FIELD_19	ain	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_19	Sternplatz A1_LEFT_LOCAL_FIELD_19: gezaehlter Teil oder Unterabschnitt.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U669	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.19	A1:G049	A1_LEFT_LOCAL_FIELD_19	ar	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_19	Sternplatz A1_LEFT_LOCAL_FIELD_19: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U670	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.19	A1:G050	A1_LEFT_LOCAL_FIELD_19	amy	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_19	A1_LEFT_LOCAL_FIELD_19: aktueller Aspektwert.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U671	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.20	A1:G051	A1_LEFT_LOCAL_FIELD_20	chocfhy	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_20	Sternplatz A1_LEFT_LOCAL_FIELD_20: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/cfhy.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U672	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.20	A1:G052	A1_LEFT_LOCAL_FIELD_20	saral	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_20	Sternplatz A1_LEFT_LOCAL_FIELD_20: Ausgangssektor, Ursprung oder Bezugswert + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U673	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.21	A1:G053	A1_LEFT_LOCAL_FIELD_21	sain	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_21	Sternplatz A1_LEFT_LOCAL_FIELD_21: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U674	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.21	A1:G054	A1_LEFT_LOCAL_FIELD_21	am	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_21	A1_LEFT_LOCAL_FIELD_21: Aspektwert.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U675	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.21	A1:G055	A1_LEFT_LOCAL_FIELD_21	ar	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_21	Sternplatz A1_LEFT_LOCAL_FIELD_21: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U676	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.22	A1:G056	A1_LEFT_LOCAL_FIELD_22	okal	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_22	Sternplatz A1_LEFT_LOCAL_FIELD_22: am Zielplatz setzen.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U677	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.23	A1:G057	A1_LEFT_LOCAL_FIELD_23	oparchy	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_23	Sternplatz A1_LEFT_LOCAL_FIELD_23: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest op/chy.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U678	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.23	A1:G058	A1_LEFT_LOCAL_FIELD_23	salsain	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_23	Sternplatz A1_LEFT_LOCAL_FIELD_23: Zielsektor, Zielstern oder Zielfeld + gezaehlter Teil oder Unterabschnitt; lokaler Namensrest s/s.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
U679	J4_FRESH_PLANT_LONG_ROUTE	OPTIONAL_WHEN_MENU	f67r2	f67r2.24	A1:G059	A1_LEFT_LOCAL_FIELD_24	sodar	NO_PROSE_CARD_VALUE	A1_LEFT_LOCAL_FIELD_24	Sternplatz A1_LEFT_LOCAL_FIELD_24: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest sod.	ASTRO_OWNER_LOCAL_MENU	UNSELECTED_REFERENCE_OPTION	NONE__VISIBLE_OWNER_ONLY	NONE
