event_id	physical_page	locus	surface	component_recipe	codebook_layer	register	portable_atomic_reading_de	register_expansion_de	former_canonical_reading_de
P912-E1955	f68r1	f68r1.2	cheokorchey	CHEO+K+OR+CH+E+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	CELESTIAL_LOOKUP	AUSZUG · GEBEN · SATZ · NEHMEN · KURZ · DIES	AUSZUG · WERT ZUORDNEN · EINTRAGSSATZ · WERT NEHMEN · KURZ · DIES	AUSZUG · ZUGEBEN · ANSATZ · ENTNEHMEN · KURZ · DIES
P912-E1956	f68r1	f68r1.2	chod	CH+O+D_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	CELESTIAL_LOOKUP	NEHMEN · AUSFÜHREN · TEIL	WERT NEHMEN · AUSFÜHREN · TEIL	ENTNEHMEN · AUSFÜHREN · TEIL
P912-E1957	f68r1	f68r1.3	ykor	Y+K+OR	LEARNED_FORMULA_CARD	CELESTIAL_LOOKUP	DIES · GEBEN · SATZ	DIES · WERT ZUORDNEN · EINTRAGSSATZ	DIESEN POSTEN DEM ANSATZ ZUGEBEN
P912-E1958	f68r1	f68r1.3	shey	SH+E+Y	LEARNED_FORMULA_CARD	CELESTIAL_LOOKUP	HALTEN · KURZ · DIES	HALTEN · KURZ · DIES	KURZ HALTEN
P912-E1959	f68r1	f68r1.3	qocheey	CARRIER_Q+O+CH+EE+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	CELESTIAL_LOOKUP	BEGINNEN · AUSFÜHREN · NEHMEN · LÄNGER · DIES	BEGINNEN · AUSFÜHREN · WERT NEHMEN · LÄNGER · DIES	BEGINNEN · AUSFÜHREN · ENTNEHMEN · LÄNGER · DIES
P912-E1960	f68r1	f68r1.3	chokal	OK+AL	LEARNED_FORMULA_CARD	CELESTIAL_LOOKUP	SETZEN · ZIEL	STELLE AKTIVIEREN · ZIELPLATZ	AN DER ZIELSTELLE ANSETZEN
P912-E1961	f68r1	f68r1.3	okeey	OK+EE+Y	LEARNED_FORMULA_CARD	CELESTIAL_LOOKUP	SETZEN · LÄNGER · DIES	STELLE AKTIVIEREN · LÄNGER · DIES	LAENGER ANSETZEN
P912-E1962	f68r1	f68r1.3	ror	R+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	CELESTIAL_LOOKUP	MARKIEREN · SATZ	MARKIEREN · EINTRAGSSATZ	MARKIEREN · ANSATZ
P912-E1963	f68r1	f68r1.3	eckhear	E+CKH+E+AR	PRODUCTIVE_ABBREVIATION_COMPOSITION	CELESTIAL_LOOKUP	KURZ · DURCHLASS · KURZ · QUELLE	KURZ · DURCHLASS · KURZ · BEZUGSPLATZ	KURZ · DURCHLASS · KURZ · QUELLE
P912-E1964	f68r1	f68r1.3	daram	DA+R+A_ADDR+AM_ADDR	PRODUCTIVE_ABBREVIATION_COMPOSITION	CELESTIAL_LOOKUP	ZWEIT · MARKIEREN · ORT · INNEN	ZWEIT · MARKIEREN · ORT · INNEN	ZWEIT · MARKIEREN · ORT · INNEN
P912-E1965	f68r1	f68r1.4	dchor	D_ADDR+CH+OR	PRODUCTIVE_ABBREVIATION_COMPOSITION	CELESTIAL_LOOKUP	TEIL · NEHMEN · SATZ	TEIL · WERT NEHMEN · EINTRAGSSATZ	TEIL · ENTNEHMEN · ANSATZ
P912-E1966	f68r1	f68r1.4	okaiiin	OK+A_ADDR+LOCAL_CHAR_I+IIN	PRODUCTIVE_ABBREVIATION_COMPOSITION	CELESTIAL_LOOKUP	SETZEN · ORT · UNTERSTUFE · STUFE	STELLE AKTIVIEREN · ORT · UNTERSTUFE · STUFE	ANSETZEN · ORT · UNTERSTUFE · STUFE
P912-E1967	f68r1	f68r1.5	yky	Y+K+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	CELESTIAL_LOOKUP	DIES · GEBEN · DIES	DIES · WERT ZUORDNEN · DIES	DIES · ZUGEBEN · DIES
P912-E1968	f68r1	f68r1.6	dary	DA+R+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	CELESTIAL_LOOKUP	ZWEIT · MARKIEREN · DIES	ZWEIT · MARKIEREN · DIES	ZWEIT · MARKIEREN · DIES
P912-E1969	f68r1	f68r1.7	chkchykoly	CHK+CH+Y+K+OL+Y	PRODUCTIVE_ABBREVIATION_COMPOSITION	CELESTIAL_LOOKUP	BEHANDELN · NEHMEN · DIES · GEBEN · FORTSETZEN · DIES	BEHANDELN · WERT NEHMEN · DIES · WERT ZUORDNEN · FORTSETZEN · DIES	BEHANDELN · ENTNEHMEN · DIES · ZUGEBEN · FORTSETZEN · DIES
P912-E1970	f68r1	f68r1.8	okodaly	OK+O+DA+L+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · AUSFÜHREN · ZWEIT · LEITEN · DIES	STELLE AKTIVIEREN · AUSFÜHREN · ZWEIT · LEITEN · DIES	Bildplatz aktivieren; Reihe aufrufen; zweite Bildstufe; Bildverbindung; dieser Bildplatz
P912-E1971	f68r1	f68r1.9	odchecthy	O+D_ADDR+CH+E+CTH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · TEIL · NEHMEN · KURZ · BEREIT · DIES	AUSFÜHREN · TEIL · WERT NEHMEN · KURZ · BEREIT · DIES	Reihe aufrufen; Unterplatz; Klasse oder Figur kennzeichnen; erster Grad; Bereitschaftsklasse; dieser Bildplatz
P912-E1972	f68r1	f68r1.10	otcheody	OT+CHEO+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · AUSZUG · TEIL · DIES	DANACH · AUSZUG · TEIL · DIES	nächster Bildplatz; lokaler Eintrag; Unterplatz; dieser Bildplatz
P912-E1973	f68r1	f68r1.11	okoaly	OK+O+AL+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · AUSFÜHREN · ZIEL · DIES	STELLE AKTIVIEREN · AUSFÜHREN · ZIELPLATZ · DIES	Bildplatz aktivieren; Reihe aufrufen; Zielplatz; dieser Bildplatz
P912-E1974	f68r1	f68r1.12	chocfhy	CH+O+CFH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	NEHMEN · AUSFÜHREN · TRENNEN · DIES	WERT NEHMEN · AUSFÜHREN · TRENNEN · DIES	Klasse oder Figur kennzeichnen; Reihe aufrufen; Trennklasse; dieser Bildplatz
P912-E1975	f68r1	f68r1.13	octhey	O+CTH+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · BEREIT · KURZ · DIES	AUSFÜHREN · BEREIT · KURZ · DIES	Reihe aufrufen; Bereitschaftsklasse; erster Grad; dieser Bildplatz
P912-E1976	f68r1	f68r1.14	otshey	OT+SH+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · HALTEN · KURZ · DIES	DANACH · HALTEN · KURZ · DIES	nächster Bildplatz; Bezug festhalten; erster Grad; dieser Bildplatz
P912-E1977	f68r1	f68r1.15	otydy	OT+Y+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · DIES · TEIL · DIES	DANACH · DIES · TEIL · DIES	nächster Bildplatz; dieser Bildplatz; Unterplatz; dieser Bildplatz
P912-E1978	f68r1	f68r1.16	okear	OK+E+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · KURZ · QUELLE	STELLE AKTIVIEREN · KURZ · BEZUGSPLATZ	Bildplatz aktivieren; erster Grad; Quell- oder Bezugsstelle
P912-E1979	f68r1	f68r1.17	cphocthy	CPH+O+CTH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	UMLEITEN · AUSFÜHREN · BEREIT · DIES	UMLEITEN · AUSFÜHREN · BEREIT · DIES	Gegenplatz; Reihe aufrufen; Bereitschaftsklasse; dieser Bildplatz
P912-E1980	f68r1	f68r1.18	ytchody	Y+T+CH+O+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · EINSTELLEN · NEHMEN · AUSFÜHREN · TEIL · DIES	DIES · EINSTELLEN · WERT NEHMEN · AUSFÜHREN · TEIL · DIES	dieser Bildplatz; Platz oder Wert einstellen; Klasse oder Figur kennzeichnen; Reihe aufrufen; Unterplatz; dieser Bildplatz
P912-E1981	f68r1	f68r1.19	otys	OT+Y+S	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · DIES · AUSWÄHLEN	DANACH · DIES · AUSWÄHLEN	nächster Bildplatz; dieser Bildplatz; Bildklasse auswählen
P912-E1982	f68r1	f68r1.20	olor	OL+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	FORTSETZEN · SATZ	FORTSETZEN · EINTRAGSSATZ	dieselbe Reihe fortführen; Eintragsklasse
P912-E1983	f68r1	f68r1.21	ockhy	O+CKH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · DURCHLASS · DIES	AUSFÜHREN · DURCHLASS · DIES	Reihe aufrufen; Verbindung oder Durchlass; dieser Bildplatz
P912-E1984	f68r1	f68r1.22	ofcheor	O+LOCAL_CHAR_F+CHEO+R	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · NEBENWEG · AUSZUG · MARKIEREN	AUSFÜHREN · NEBENWEG · AUSZUG · MARKIEREN	Reihe aufrufen; Nebenreihe oder Seitenzweig; lokaler Eintrag; Zustandsmarke
P912-E1985	f68r1	f68r1.23	otchdy	OT+CHD+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · UMSETZEN · SCHLIESSEN	DANACH · UMSETZEN · SCHLIESSEN	nächster Bildplatz; zu Gegen- oder Folgeplatz wechseln; Bildeintrag schließen
P912-E1986	f68r1	f68r1.24	otykchs	OT+Y+K+CH+S	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · DIES · GEBEN · NEHMEN · AUSWÄHLEN	DANACH · DIES · WERT ZUORDNEN · WERT NEHMEN · AUSWÄHLEN	nächster Bildplatz; dieser Bildplatz; Wert zuordnen; Klasse oder Figur kennzeichnen; Bildklasse auswählen
P912-E1987	f68r1	f68r1.25	otol	OT+OL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · FORTSETZEN	DANACH · FORTSETZEN	nächster Bildplatz; dieselbe Reihe fortführen
P912-E1988	f68r1	f68r1.26	otor	OT+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · SATZ	DANACH · EINTRAGSSATZ	nächster Bildplatz; Eintragsklasse
P912-E1989	f68r1	f68r1.27	oiinar	O+IIN+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · STUFE · QUELLE	AUSFÜHREN · STUFE · BEZUGSPLATZ	Reihe aufrufen; Wertstufe; Quell- oder Bezugsstelle
P912-E1990	f68r1	f68r1.28	okoldy	OK+OL+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · FORTSETZEN · SCHLIESSEN	STELLE AKTIVIEREN · FORTSETZEN · SCHLIESSEN	Bildplatz aktivieren; dieselbe Reihe fortführen; Bildeintrag schließen
P912-E1991	f68r1	f68r1.29	ykchdy	Y+K+CHD+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · GEBEN · UMSETZEN · DIES	DIES · WERT ZUORDNEN · UMSETZEN · DIES	dieser Bildplatz; Wert zuordnen; zu Gegen- oder Folgeplatz wechseln; dieser Bildplatz
P912-E1992	f68r1	f68r1.30	oeeody	O+EE+O+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · LÄNGER · AUSFÜHREN · TEIL · DIES	AUSFÜHREN · LÄNGER · AUSFÜHREN · TEIL · DIES	Reihe aufrufen; zweiter Grad; Reihe aufrufen; Unterplatz; dieser Bildplatz
P912-E1993	f68r1	f68r1.31	ocphy	O+CPH+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · UMLEITEN · DIES	AUSFÜHREN · UMLEITEN · DIES	Reihe aufrufen; Gegenplatz; dieser Bildplatz
P912-E1994	f68r1	f68r1.32	okeeodal	OK+EE+O+DA+L	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · LÄNGER · AUSFÜHREN · ZWEIT · LEITEN	STELLE AKTIVIEREN · LÄNGER · AUSFÜHREN · ZWEIT · LEITEN	Bildplatz aktivieren; zweiter Grad; Reihe aufrufen; zweite Bildstufe; Bildverbindung
P912-E1995	f68r1	f68r1.33	okshor	OK+SH+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · HALTEN · SATZ	STELLE AKTIVIEREN · HALTEN · EINTRAGSSATZ	Bildplatz aktivieren; Bezug festhalten; Eintragsklasse
P912-E1996	f68r1	f68r1.34	osdaiin	O+S+D_ADDR+AIIN	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · AUSWÄHLEN · TEIL · SOLLWERT	AUSFÜHREN · AUSWÄHLEN · TEIL · TAFELWERT	Reihe aufrufen; Bildklasse auswählen; Unterplatz; verzeichneter Sollwert
P912-E1997	f68r1	f68r1.35	otochedy	OT+O+CHD+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · AUSFÜHREN · UMSETZEN · DIES	DANACH · AUSFÜHREN · UMSETZEN · DIES	nächster Bildplatz; Reihe aufrufen; zu Gegen- oder Folgeplatz wechseln; dieser Bildplatz
P912-E1998	f68r1	f68r1.36	dolchedy	D_ADDR+OL+CHD+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	TEIL · FORTSETZEN · UMSETZEN · DIES	TEIL · FORTSETZEN · UMSETZEN · DIES	Unterplatz; dieselbe Reihe fortführen; zu Gegen- oder Folgeplatz wechseln; dieser Bildplatz
P912-E1999	f68r1	f68r1.37	oky	OK+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · DIES	STELLE AKTIVIEREN · DIES	Bildplatz aktivieren; dieser Bildplatz
P912-E2000	f68r1	f68r1.37	okchdy	OK+CHD+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · UMSETZEN · SCHLIESSEN	STELLE AKTIVIEREN · UMSETZEN · SCHLIESSEN	Bildplatz aktivieren; zu Gegen- oder Folgeplatz wechseln; Bildeintrag schließen
P912-E2001	f68r1	f68r1.37	okardy	OK+AR+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · QUELLE · TEIL · DIES	STELLE AKTIVIEREN · BEZUGSPLATZ · TEIL · DIES	Bildplatz aktivieren; Quell- oder Bezugsstelle; Unterplatz; dieser Bildplatz
P912-E2002	f68r1	f68r1.37	qear	CARRIER_Q+E+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	BEGINNEN · KURZ · QUELLE	BEGINNEN · KURZ · BEZUGSPLATZ	Eintrittsform einer Bildkarte; erster Grad; Quell- oder Bezugsstelle
P912-E2003	f68r1	f68r1.37	oygy	O+Y+G_LABEL+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · DIES · PRÜFEN · DIES	AUSFÜHREN · DIES · PRÜFEN · DIES	Reihe aufrufen; dieser Bildplatz; Prüfmarke am Eintrag; dieser Bildplatz
P912-E2004	f69v	f69v.1	dair	D_ADDR+AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	TEIL · LAUF	TEIL · RINGLAUF	Unterplatz; Ringlauf
P912-E2005	f69v	f69v.1	cheyky	CH+E+Y+K+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	NEHMEN · KURZ · DIES · GEBEN · DIES	WERT NEHMEN · KURZ · DIES · WERT ZUORDNEN · DIES	Klasse oder Figur kennzeichnen; erster Grad; dieser Bildplatz; Wert zuordnen; dieser Bildplatz
P912-E2006	f69v	f69v.1	otaza	OT+A_ADDR+LOCAL_CHAR_Z+A_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · ORT · ZWISCHEN · ORT	DANACH · ORT · ZWISCHEN · ORT	nächster Bildplatz; lokale Bildadresse; Zwischenadresse; lokale Bildadresse
P912-E2007	f69v	f69v.1	sar	S+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSWÄHLEN · QUELLE	AUSWÄHLEN · BEZUGSPLATZ	Bildklasse auswählen; Quell- oder Bezugsstelle
P912-E2008	f69v	f69v.1	ar	AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	QUELLE	BEZUGSPLATZ	Quell- oder Bezugsstelle
P912-E2009	f69v	f69v.1	chykar	CH+Y+K+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	NEHMEN · DIES · GEBEN · QUELLE	WERT NEHMEN · DIES · WERT ZUORDNEN · BEZUGSPLATZ	Klasse oder Figur kennzeichnen; dieser Bildplatz; Wert zuordnen; Quell- oder Bezugsstelle
P912-E2010	f69v	f69v.1	okoirsh	OK+O+LOCAL_CHAR_I+R+SH	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · AUSFÜHREN · UNTERSTUFE · MARKIEREN · HALTEN	STELLE AKTIVIEREN · AUSFÜHREN · UNTERSTUFE · MARKIEREN · HALTEN	Bildplatz aktivieren; Reihe aufrufen; Unterindex; Zustandsmarke; Bezug festhalten
P912-E2011	f69v	f69v.1	ar	AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	QUELLE	BEZUGSPLATZ	Quell- oder Bezugsstelle
P912-E2012	f69v	f69v.1	chetody	CH+E+T+O+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	NEHMEN · KURZ · EINSTELLEN · AUSFÜHREN · TEIL · DIES	WERT NEHMEN · KURZ · EINSTELLEN · AUSFÜHREN · TEIL · DIES	Klasse oder Figur kennzeichnen; erster Grad; Platz oder Wert einstellen; Reihe aufrufen; Unterplatz; dieser Bildplatz
P912-E2013	f69v	f69v.1	okeeos	OK+EE+O+S	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · LÄNGER · AUSFÜHREN · AUSWÄHLEN	STELLE AKTIVIEREN · LÄNGER · AUSFÜHREN · AUSWÄHLEN	Bildplatz aktivieren; zweiter Grad; Reihe aufrufen; Bildklasse auswählen
P912-E2014	f69v	f69v.1	o	O	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN	AUSFÜHREN	Reihe aufrufen
P912-E2015	f69v	f69v.1	tey	T+E+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	EINSTELLEN · KURZ · DIES	EINSTELLEN · KURZ · DIES	Platz oder Wert einstellen; erster Grad; dieser Bildplatz
P912-E2016	f69v	f69v.1	otokeeey	OT+OK+EEE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · SETZEN · VOLL · DIES	DANACH · STELLE AKTIVIEREN · VOLL · DIES	nächster Bildplatz; Bildplatz aktivieren; dritter oder voller Grad; dieser Bildplatz
P912-E2017	f69v	f69v.1	okeeody	OK+EE+O+D_ADDR+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · LÄNGER · AUSFÜHREN · TEIL · DIES	STELLE AKTIVIEREN · LÄNGER · AUSFÜHREN · TEIL · DIES	Bildplatz aktivieren; zweiter Grad; Reihe aufrufen; Unterplatz; dieser Bildplatz
P912-E2018	f69v	f69v.1	okeey	OK+EE+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · LÄNGER · DIES	STELLE AKTIVIEREN · LÄNGER · DIES	Bildplatz aktivieren; zweiter Grad; dieser Bildplatz
P912-E2019	f69v	f69v.1	doiir	D_ADDR+O+IIN+R	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	TEIL · AUSFÜHREN · STUFE · MARKIEREN	TEIL · AUSFÜHREN · STUFE · MARKIEREN	Unterplatz; Reihe aufrufen; Wertstufe; Zustandsmarke
P912-E2020	f69v	f69v.1	teeo	T+EE+O	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	EINSTELLEN · LÄNGER · AUSFÜHREN	EINSTELLEN · LÄNGER · AUSFÜHREN	Platz oder Wert einstellen; zweiter Grad; Reihe aufrufen
P912-E2021	f69v	f69v.1	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2022	f69v	f69v.1	chey	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2023	f69v	f69v.1	ot	OT	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH	DANACH	nächster Bildplatz
P912-E2024	f69v	f69v.1	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2025	f69v	f69v.1	okedy	OK+E+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · KURZ · SCHLIESSEN	STELLE AKTIVIEREN · KURZ · SCHLIESSEN	Bildplatz aktivieren; erster Grad; Bildeintrag schließen
P912-E2026	f69v	f69v.1	chsdy	CH+S+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	NEHMEN · AUSWÄHLEN · SCHLIESSEN	WERT NEHMEN · AUSWÄHLEN · SCHLIESSEN	Klasse oder Figur kennzeichnen; Bildklasse auswählen; Bildeintrag schließen
P912-E2027	f69v	f69v.1	okeod	OK+E+O+D_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · KURZ · AUSFÜHREN · TEIL	STELLE AKTIVIEREN · KURZ · AUSFÜHREN · TEIL	Bildplatz aktivieren; erster Grad; Reihe aufrufen; Unterplatz
P912-E2028	f69v	f69v.1	y	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2029	f69v	f69v.1	dy	Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES	DIES	dieser Bildplatz
P912-E2030	f69v	f69v.1	choaiin	CH+O+AIIN	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	NEHMEN · AUSFÜHREN · SOLLWERT	WERT NEHMEN · AUSFÜHREN · TAFELWERT	Klasse oder Figur kennzeichnen; Reihe aufrufen; verzeichneter Sollwert
P912-E2031	f69v	f69v.1	okar	OK+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · QUELLE	STELLE AKTIVIEREN · BEZUGSPLATZ	Bildplatz aktivieren; Quell- oder Bezugsstelle
P912-E2032	f69v	f69v.1	okar	OK+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	SETZEN · QUELLE	STELLE AKTIVIEREN · BEZUGSPLATZ	Bildplatz aktivieren; Quell- oder Bezugsstelle
P912-E2033	f69v	f69v.1	chol	OL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	FORTSETZEN	FORTSETZEN	dieselbe Reihe fortführen
P912-E2034	f69v	f69v.1	chees	SH+EE+S_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	HALTEN · LÄNGER · STERNORT	HALTEN · LÄNGER · STERNSTELLE	Bezug festhalten; zweiter Grad; Stern- oder s-Stelle
P912-E2035	f69v	f69v.1	yto	Y+T+O	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · EINSTELLEN · AUSFÜHREN	DIES · EINSTELLEN · AUSFÜHREN	dieser Bildplatz; Platz oder Wert einstellen; Reihe aufrufen
P912-E2036	f69v	f69v.1	odair	O+D_ADDR+AIR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN · TEIL · LAUF	AUSFÜHREN · TEIL · RINGLAUF	Reihe aufrufen; Unterplatz; Ringlauf
P912-E2037	f69v	f69v.1	oty	OT+Y	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · DIES	DANACH · DIES	nächster Bildplatz; dieser Bildplatz
P912-E2038	f69v	f69v.1	oteeo	OT+EE+O	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DANACH · LÄNGER · AUSFÜHREN	DANACH · LÄNGER · AUSFÜHREN	nächster Bildplatz; zweiter Grad; Reihe aufrufen
P912-E2039	f69v	f69v.1	dar	D_ADDR+AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	TEIL · QUELLE	TEIL · BEZUGSPLATZ	Unterplatz; Quell- oder Bezugsstelle
P912-E2040	f69v	f69v.1	o	O	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	AUSFÜHREN	AUSFÜHREN	Reihe aufrufen
P912-E2041	f69v	f69v.1	eykeody	E+Y+K+E+O+DY	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	KURZ · DIES · GEBEN · KURZ · AUSFÜHREN · SCHLIESSEN	KURZ · DIES · WERT ZUORDNEN · KURZ · AUSFÜHREN · SCHLIESSEN	erster Grad; dieser Bildplatz; Wert zuordnen; erster Grad; Reihe aufrufen; Bildeintrag schließen
P912-E2042	f69v	f69v.1	dchor	D_ADDR+CH+OR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	TEIL · NEHMEN · SATZ	TEIL · WERT NEHMEN · EINTRAGSSATZ	Unterplatz; Klasse oder Figur kennzeichnen; Eintragsklasse
P912-E2043	f69v	f69v.1	char	AR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	QUELLE	BEZUGSPLATZ	Quell- oder Bezugsstelle
P912-E2044	f69v	f69v.2	yka	Y+K+A_ADDR	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	DIES · GEBEN · ORT	DIES · WERT ZUORDNEN · ORT	dieser Bildplatz; Wert zuordnen; lokale Bildadresse
P912-E2045	f69v	f69v.2	chol	OL	LOCAL_NOMENCLATOR_OR_ADDRESS	CELESTIAL_LOOKUP	FORTSETZEN	FORTSETZEN	dieselbe Reihe fortführen
