length_id	island_length	island_id	anchor_id	statement_id	state_bank_id	first_event_id	last_event_id	last_stream_ordinal	immediate_post_island_event_id	immediate_post_island_decision	untouched_stop_cascade_length	cascade_recovery_event_id	cascade_recovery_decision	state_recovery_event_id	unmutated_card_distance_to_parity_or_next_island	state_recovery_status
L06	6	G457-L06-G457-A049	G457-A049	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4150	G407-E4155	4155	G407-E4156	READ	0	G407-E4156	READ	G407-E4156	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L06	6	G457-L06-G457-A050	G457-A050	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4200	G407-E4205	4205	G407-E4206	READ	0	G407-E4206	READ	G407-E4206	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L06	6	G457-L06-G457-A051	G457-A051	P1009-S620	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4244	G407-E4249	4249	G407-E4250	READ	0	G407-E4250	READ	G407-E4250	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L06	6	G457-L06-G457-A052	G457-A052	P1009-S622	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4264	G407-E4269	4269	G407-E4270	READ	0	G407-E4270	READ	G407-E4271	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L06	6	G457-L06-G457-A053	G457-A053	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4354	G407-E4359	4359	G407-E4360	READ	0	G407-E4360	READ	G407-E4360	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L06	6	G457-L06-G457-A054	G457-A054	G404-S063	f95v::F95V_WHOLE_PLANT	G407-E4411	G407-E4416	4416	G407-E4417	READ	0	G407-E4417	READ	G407-E4417	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L06	6	G457-L06-G457-A055	G457-A055	G404-S065	f95v::F95V_WHOLE_PLANT	G407-E4433	G407-E4438	4438	G407-E4439	READ	0	G407-E4439	READ	G407-E4439	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A001	G457-A001	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0006	G407-E0012	12	G407-E0013	READ	0	G407-E0013	READ	G407-E0015	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A002	G457-A002	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0135	G407-E0141	141	G407-E0142	READ	0	G407-E0142	READ	G407-E0142	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A003	G457-A003	G404-S006	f1r::F1R_TEXT_BLOCK_D	G407-E0160	G407-E0166	166	G407-E0167	READ	0	G407-E0167	READ	G407-E0167	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A004	G457-A004	P1009-S001	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0237	G407-E0243	243	G407-E0244	READ	0	G407-E0244	READ	G407-E0244	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A005	G457-A005	P1009-S002	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0283	G407-E0289	289	G407-E0290	READ	0	G407-E0290	READ	G407-E0290	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A006	G457-A006	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0323	G407-E0329	329	G407-E0330	READ	0	G407-E0330	READ	G407-E0330	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A007	G457-A007	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0367	G407-E0373	373	G407-E0374	READ	0	G407-E0374	READ	G407-E0374	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A008	G457-A008	P1009-S014	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0460	G407-E0466	466	G407-E0467	READ	0	G407-E0467	READ	G407-E0467	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A009	G457-A009	P1009-S017	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0505	G407-E0511	511	G407-E0512	READ	0	G407-E0512	READ	G407-E0515	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A010	G457-A010	P1009-S019	f18r::große abgebildete Blütenpflanze	G407-E0524	G407-E0530	530	G407-E0531	READ	0	G407-E0531	READ	G407-E0532	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A011	G457-A011	P1009-S020	f18r::große abgebildete Blütenpflanze	G407-E0553	G407-E0559	559	G407-E0560	READ	0	G407-E0560	READ	G407-E0560	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A012	G457-A012	P1009-S022	f18r::große abgebildete Blütenpflanze	G407-E0574	G407-E0580	580	G407-E0581	READ	0	G407-E0581	READ	G407-E0582	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A013	G457-A013	G404-S009	f24v::F24V_WHOLE_PLANT	G407-E0620	G407-E0626	626	G407-E0627	READ	0	G407-E0627	READ	G407-E0627	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A014	G457-A014	G404-S010	f24v::F24V_WHOLE_PLANT	G407-E0670	G407-E0676	676	G407-E0677	READ	0	G407-E0677	READ	G407-E0684	8	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A015	G457-A015	P1009-S026	f55v::große aromatische Doldenpflanze	G407-E0763	G407-E0769	769	G407-E0770	READ	0	G407-E0770	READ	G407-E0770	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A016	G457-A016	P1009-S029	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0809	G407-E0815	815	G407-E0816	READ	0	G407-E0816	READ	G407-E0816	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A017	G457-A017	P1009-S030	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0874	G407-E0880	880	G407-E0881	READ	0	G407-E0881	READ	G407-E0882	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A018	G457-A018	P1009-S032	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0910	G407-E0916	916	G407-E0917	READ	0	G407-E0917	READ	G407-E0919	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A019	G457-A019	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E1008	G407-E1014	1014	G407-E1015	READ	0	G407-E1015	READ	G407-E1015	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A020	G457-A020	P1009-S044	f68r1::mehrteilige Sternstellentafel	G407-E1043	G407-E1049	1049	G407-E1050	READ	0	G407-E1050	READ	G407-E1050	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A021	G457-A021	P1009-S045	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1061	G407-E1067	1067	G407-E1068	READ	0	G407-E1068	READ	G407-E1068	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A022	G457-A022	P1009-S046	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1078	G407-E1084	1084	G407-E1085	READ	0	G407-E1085	READ	G407-E1085	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A023	G457-A023	P1009-S047	f71v::zweite lokale Figuren-/Sternringgruppe	G407-E1102	G407-E1108	1108	G407-E1109	READ	0	G407-E1109	READ	G407-E1113	5	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A024	G457-A024	P1009-S053	f72r::Tierkreis-Ringgruppe A	G407-E1160	G407-E1166	1166	G407-E1167	READ	0	G407-E1167	READ	G407-E1175	9	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A025	G457-A025	P1009-S057	f72r::Tierkreis-Ringgruppe D	G407-E1219	G407-E1225	1225	G407-E1226	READ	0	G407-E1226	READ	G407-E1227	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A026	G457-A026	P1009-S058	f72r::Tierkreis-Ringgruppe E	G407-E1261	G407-E1267	1267	G407-E1268	READ	0	G407-E1268	READ	G407-E1269	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A027	G457-A027	P1009-S067	f72r::Tierkreis-Ringgruppe H	G407-E1372	G407-E1378	1378	G407-E1379	READ	0	G407-E1379	READ	G407-E1380	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A028	G457-A028	P1009-S075	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1442	G407-E1448	1448	G407-E1449	READ	0	G407-E1449	READ	G407-E1449	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A029	G457-A029	P1009-S109	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1621	G407-E1627	1627	G407-E1628	READ	0	G407-E1628	READ	G407-E1628	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A030	G457-A030	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2686	G407-E2692	2692	G407-E2693	READ	0	G407-E2693	READ	G407-E2694	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A031	G457-A031	G404-S014	f81r::F81R_UPPER_POOL	G407-E2720	G407-E2726	2726	G407-E2727	READ	0	G407-E2727	READ	G407-E2727	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A032	G457-A032	G404-S015	f81r::F81R_UPPER_POOL	G407-E2738	G407-E2744	2744	G407-E2745	READ	0	G407-E2745	READ	G407-E2745	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A033	G457-A033	G404-S043	f81r::F81R_LOWER_POOL	G407-E2843	G407-E2849	2849	G407-E2850	READ	0	G407-E2850	READ	G407-E2850	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A034	G457-A034	P1009-S400	f81v::gemeinsames zweireihiges Badfeld	G407-E3018	G407-E3024	3024	G407-E3025	READ	0	G407-E3025	READ	G407-E3025	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A035	G457-A035	P1009-S473	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3348	G407-E3354	3354	G407-E3355	READ	0	G407-E3355	READ	G407-E3355	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A036	G457-A036	P1009-S498	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3436	G407-E3442	3442	G407-E3443	READ	0	G407-E3443	READ	G407-E3444	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A037	G457-A037	P1009-S521	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3532	G407-E3538	3538	G407-E3539	READ	0	G407-E3539	READ	G407-E3539	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A038	G457-A038	P1009-S589	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3780	G407-E3786	3786	G407-E3787	READ	0	G407-E3787	READ	G407-E3787	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A039	G457-A039	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3806	G407-E3812	3812	G407-E3813	READ	0	G407-E3813	READ	G407-E3814	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A040	G457-A040	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3861	G407-E3867	3867	G407-E3868	READ	0	G407-E3868	READ	G407-E3869	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A041	G457-A041	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3906	G407-E3912	3912	G407-E3913	READ	0	G407-E3913	READ	G407-E3914	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A042	G457-A042	P1009-S595	f88v::erste Gefaess-/Zutatengruppe	G407-E3932	G407-E3938	3938	G407-E3939	READ	0	G407-E3939	READ	G407-E3939	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A043	G457-A043	P1009-S596	f88v::erste Gefaess-/Zutatengruppe	G407-E3952	G407-E3958	3958	G407-E3959	READ	0	G407-E3959	READ	G407-E3960	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A044	G457-A044	P1009-S600	f88v::zweite Gefaess-/Zutatengruppe	G407-E3976	G407-E3982	3982	G407-E3983	READ	0	G407-E3983	READ	G407-E3983	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A045	G457-A045	P1009-S602	f88v::zweite Gefaess-/Zutatengruppe	G407-E4001	G407-E4007	4007	G407-E4008	READ	0	G407-E4008	READ	G407-E4010	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A046	G457-A046	P1009-S605	f88v::zweite Gefaess-/Zutatengruppe	G407-E4027	G407-E4033	4033	G407-E4034	READ	0	G407-E4034	READ	G407-E4034	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A047	G457-A047	P1009-S610	f89r::Gefäß-/Pflanzenteilgruppe A	G407-E4072	G407-E4078	4078	G407-E4079	READ	0	G407-E4079	READ	G407-E4079	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A048	G457-A048	P1009-S612	f89r::Gefäß-/Pflanzenteilgruppe B	G407-E4124	G407-E4130	4130	G407-E4131	READ	0	G407-E4131	READ	G407-E4131	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A049	G457-A049	P1009-S614	f89r::Gefäß-/Pflanzenteilgruppe C	G407-E4150	G407-E4156	4156	G407-E4157	READ	0	G407-E4157	READ	G407-E4157	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A050	G457-A050	P1009-S617	f89r::Gefäß-/Pflanzenteilgruppe D	G407-E4200	G407-E4206	4206	G407-E4207	READ	0	G407-E4207	READ	G407-E4207	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A051	G457-A051	P1009-S620	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4244	G407-E4250	4250	G407-E4251	READ	0	G407-E4251	READ	G407-E4251	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A052	G457-A052	P1009-S622	f89r::Gefäß-/Pflanzenteilgruppe E	G407-E4264	G407-E4270	4270	G407-E4271	READ	0	G407-E4271	READ	G407-E4271	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A053	G457-A053	P1009-S627	f89r::Gefäß-/Pflanzenteilgruppe F	G407-E4354	G407-E4360	4360	G407-E4361	READ	0	G407-E4361	READ	G407-E4361	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A054	G457-A054	G404-S063	f95v::F95V_WHOLE_PLANT	G407-E4411	G407-E4417	4417	G407-E4418	READ	0	G407-E4418	READ	G407-E4418	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L07	7	G457-L07-G457-A055	G457-A055	G404-S065	f95v::F95V_WHOLE_PLANT	G407-E4433	G407-E4439	4439	G407-E4440	READ	0	G407-E4440	READ	G407-E4441	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A001	G457-A001	G404-S001	f1r::F1R_TEXT_BLOCK_A	G407-E0006	G407-E0013	13	G407-E0014	READ	0	G407-E0014	READ	G407-E0015	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A002	G457-A002	G404-S005	f1r::F1R_TEXT_BLOCK_C	G407-E0135	G407-E0142	142	G407-E0143	READ	0	G407-E0143	READ	G407-E0143	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A003	G457-A003	G404-S006	f1r::F1R_TEXT_BLOCK_D	G407-E0160	G407-E0167	167	G407-E0168	READ	0	G407-E0168	READ	G407-E0168	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A004	G457-A004	P1009-S001	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0237	G407-E0244	244	G407-E0245	READ	0	G407-E0245	READ	G407-E0245	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A005	G457-A005	P1009-S002	f10r::zweiknolliges blauköpfiges Heilkraut	G407-E0283	G407-E0290	290	G407-E0291	READ	0	G407-E0291	READ	G407-E0291	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A006	G457-A006	P1009-S004	f11r::blühender dreikroniger Sodenstock	G407-E0323	G407-E0330	330	G407-E0331	READ	0	G407-E0331	READ	G407-E0331	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A007	G457-A007	P1009-S005	f13r::große Wurzelkrone mit Blatt und Blütenstand	G407-E0367	G407-E0374	374	G407-E0375	READ	0	G407-E0375	READ	G407-E0375	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A008	G457-A008	P1009-S014	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0460	G407-E0467	467	G407-E0468	READ	0	G407-E0468	READ	G407-E0468	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A009	G457-A009	P1009-S017	f17r::abgebildete ganze Bluetenpflanze mit Blatt-, Blueten- und Wurzelteilen	G407-E0505	G407-E0512	512	G407-E0513	READ	0	G407-E0513	READ	G407-E0515	3	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A010	G457-A010	P1009-S019	f18r::große abgebildete Blütenpflanze	G407-E0524	G407-E0531	531	G407-E0532	READ	0	G407-E0532	READ	G407-E0532	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A011	G457-A011	P1009-S020	f18r::große abgebildete Blütenpflanze	G407-E0553	G407-E0560	560	G407-E0561	READ	0	G407-E0561	READ	G407-E0561	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A012	G457-A012	P1009-S022	f18r::große abgebildete Blütenpflanze	G407-E0574	G407-E0581	581	G407-E0582	READ	0	G407-E0582	READ	G407-E0582	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A013	G457-A013	G404-S009	f24v::F24V_WHOLE_PLANT	G407-E0620	G407-E0627	627	G407-E0628	READ	0	G407-E0628	READ	G407-E0628	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A014	G457-A014	G404-S010	f24v::F24V_WHOLE_PLANT	G407-E0670	G407-E0677	677	G407-E0678	READ	0	G407-E0678	READ	G407-E0684	7	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A015	G457-A015	P1009-S026	f55v::große aromatische Doldenpflanze	G407-E0763	G407-E0770	770	G407-E0771	READ	0	G407-E0771	READ	G407-E0771	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A016	G457-A016	P1009-S029	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0809	G407-E0816	816	G407-E0817	READ	0	G407-E0817	READ	G407-E0817	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A017	G457-A017	P1009-S030	f56r::stachelköpfiges Kraut in mehreren Reifestufen	G407-E0874	G407-E0881	881	G407-E0882	READ	0	G407-E0882	READ	G407-E0882	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A018	G457-A018	P1009-S032	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E0910	G407-E0917	917	G407-E0918	READ	0	G407-E0918	READ	G407-E0919	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A019	G457-A019	P1009-S041	f67r2::zwei getrennte Himmelsräder und Tabelle	G407-E1008	G407-E1015	1015	G407-E1016	READ	0	G407-E1016	READ	G407-E1016	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A020	G457-A020	P1009-S044	f68r1::mehrteilige Sternstellentafel	G407-E1043	G407-E1050	1050	G407-E1051	READ	0	G407-E1051	READ	G407-E1051	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A021	G457-A021	P1009-S045	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1061	G407-E1068	1068	G407-E1069	READ	0	G407-E1069	READ	G407-E1069	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A022	G457-A022	P1009-S046	f71v::erste lokale Figuren-/Sternringgruppe	G407-E1078	G407-E1085	1085	G407-E1086	READ	0	G407-E1086	READ	G407-E1087	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A023	G457-A023	P1009-S047	f71v::zweite lokale Figuren-/Sternringgruppe	G407-E1102	G407-E1109	1109	G407-E1110	READ	0	G407-E1110	READ	G407-E1113	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A024	G457-A024	P1009-S053	f72r::Tierkreis-Ringgruppe A	G407-E1160	G407-E1167	1167	G407-E1168	READ	0	G407-E1168	READ	G407-E1175	8	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A025	G457-A025	P1009-S057	f72r::Tierkreis-Ringgruppe D	G407-E1219	G407-E1226	1226	G407-E1227	READ	0	G407-E1227	READ	G407-E1227	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A026	G457-A026	P1009-S058	f72r::Tierkreis-Ringgruppe E	G407-E1261	G407-E1268	1268	G407-E1269	READ	0	G407-E1269	READ	G407-E1269	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A027	G457-A027	P1009-S067	f72r::Tierkreis-Ringgruppe H	G407-E1372	G407-E1379	1379	G407-E1380	READ	0	G407-E1380	READ	G407-E1380	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A028	G457-A028	P1009-S075	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1442	G407-E1449	1449	G407-E1450	READ	0	G407-E1450	READ	G407-E1450	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A029	G457-A029	P1009-S109	f75r::großes Bad-/Stationsblatt mit dreieckiger Insel	G407-E1621	G407-E1628	1628	G407-E1629	READ	0	G407-E1629	READ	G407-E1629	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A030	G457-A030	P1009-S382	f77r::Gesamtheit der lokal gezeichneten Koerper-, Becken- und Auslassstationen	G407-E2686	G407-E2693	2693	G407-E2694	READ	0	G407-E2694	READ	G407-E2694	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A031	G457-A031	G404-S014	f81r::F81R_UPPER_POOL	G407-E2720	G407-E2727	2727	G407-E2728	READ	0	G407-E2728	READ	G407-E2728	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A032	G457-A032	G404-S015	f81r::F81R_UPPER_POOL	G407-E2738	G407-E2745	2745	G407-E2746	READ	0	G407-E2746	READ	G407-E2746	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A033	G457-A033	G404-S043	f81r::F81R_LOWER_POOL	G407-E2843	G407-E2850	2850	G407-E2851	READ	0	G407-E2851	READ	G407-E2854	4	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A034	G457-A034	P1009-S400	f81v::gemeinsames zweireihiges Badfeld	G407-E3018	G407-E3025	3025	G407-E3026	READ	0	G407-E3026	READ	G407-E3026	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A035	G457-A035	P1009-S473	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3348	G407-E3355	3355	G407-E3356	READ	0	G407-E3356	READ	G407-E3356	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A036	G457-A036	P1009-S498	f82r::mehrere getrennte Bad- und Leitungsstationen	G407-E3436	G407-E3443	3443	G407-E3444	READ	0	G407-E3444	READ	G407-E3444	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A037	G457-A037	P1009-S521	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3532	G407-E3539	3539	G407-E3540	READ	0	G407-E3540	READ	G407-E3541	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A038	G457-A038	P1009-S589	f83r::Variantenatlas lokaler Becken und Anwendungen	G407-E3780	G407-E3787	3787	G407-E3788	READ	0	G407-E3788	READ	G407-E3788	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A039	G457-A039	P1009-S590	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3806	G407-E3813	3813	G407-E3814	READ	0	G407-E3814	READ	G407-E3814	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A040	G457-A040	P1009-S592	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3861	G407-E3868	3868	G407-E3869	READ	0	G407-E3869	READ	G407-E3869	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A041	G457-A041	P1009-S594	f88r::sechzehn Drogenposten und drei Gefäßansätze	G407-E3906	G407-E3913	3913	G407-E3914	READ	0	G407-E3914	READ	G407-E3914	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A042	G457-A042	P1009-S595	f88v::erste Gefaess-/Zutatengruppe	G407-E3932	G407-E3939	3939	G407-E3940	READ	0	G407-E3940	READ	G407-E3940	1	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A043	G457-A043	P1009-S596	f88v::erste Gefaess-/Zutatengruppe	G407-E3952	G407-E3959	3959	G407-E3960	READ	0	G407-E3960	READ	G407-E3961	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A044	G457-A044	P1009-S600	f88v::zweite Gefaess-/Zutatengruppe	G407-E3976	G407-E3983	3983	G407-E3984	READ	0	G407-E3984	READ	G407-E3985	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A045	G457-A045	P1009-S602	f88v::zweite Gefaess-/Zutatengruppe	G407-E4001	G407-E4008	4008	G407-E4009	READ	0	G407-E4009	READ	G407-E4010	2	STATE_PARITY_BEFORE_NEXT_ISLAND
L08	8	G457-L08-G457-A046	G457-A046	P1009-S605	f88v::zweite Gefaess-/Zutatengruppe	G407-E4027	G407-E4034	4034	G407-E4035	READ	0	G407-E4035	READ	G407-E4035	1	STATE_PARITY_BEFORE_NEXT_ISLAND
