length_id	island_length	island_id	anchor_id	island_position	event_id	stream_ordinal	statement_id	physical_page	owner_de	source_recipe	replacement_recipe	neighbor_id	mutation_family	variant_selection_rule	nested_anchor_rule
L15	15	G457-L15-G457-A034	G457-A034	3	G407-E3020	3020	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	Y+SH+E+Y	SH+Y+E+Y	G447-N30115	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A034	G457-A034	4	G407-E3021	3021	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A034	G457-A034	5	G407-E3022	3022	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A034	G457-A034	6	G407-E3023	3023	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	OK+Y	Y+OK	G447-N17405	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A034	G457-A034	7	G407-E3024	3024	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	Y+K+EE+Y	K+EE+Y	G447-N29472	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A034	G457-A034	8	G407-E3025	3025	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	OK+Y	Y+OK	G447-N17405	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A034	G457-A034	9	G407-E3026	3026	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	OK+Y	Y+OK	G447-N17405	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A034	G457-A034	10	G407-E3027	3027	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	L+K+Y	AIR+K+Y	G447-N12096	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A034	G457-A034	11	G407-E3028	3028	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	OL+CH+Y	OL+CH+AIIN	G447-N17643	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A034	G457-A034	12	G407-E3029	3029	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	K+Y	CH+Y	G447-N11219	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A034	G457-A034	13	G407-E3030	3030	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	D_ADDR+SH+OL+Y+D_ADDR	D_ADDR+OL+Y+D_ADDR	G447-N09070	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A034	G457-A034	14	G407-E3031	3031	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A034	G457-A034	15	G407-E3032	3032	P1009-S400	f81v	gemeinsames zweireihiges Badfeld	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	1	G407-E3348	3348	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	OK+AIIN	AIIN	G447-N14840	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	2	G407-E3349	3349	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	CH+E+O+R	CH+E+O+CH	G447-N03324	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	3	G407-E3350	3350	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	SH+EE+Y	EE+SH+Y	G447-N26040	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	4	G407-E3351	3351	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	OK+AIIN	AIIN	G447-N14840	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	5	G407-E3352	3352	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	SH+CH+K+E+Y	CH+SH+K+E+Y	G447-N23772	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	6	G407-E3353	3353	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	7	G407-E3354	3354	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	K+EEE+D_ADDR+Y	CH+EEE+D_ADDR+Y	G447-N10541	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	8	G407-E3355	3355	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	OK+EEE+Y	EEE+Y	G447-N16794	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	9	G407-E3356	3356	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	R+A_ADDR+S+Y	CH+A_ADDR+S+Y	G447-N21493	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	10	G407-E3357	3357	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	SH+EE+Y	EE+SH+Y	G447-N26040	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	11	G407-E3358	3358	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	CH+T+E+Y	CH+E+T+Y	G447-N06988	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	12	G407-E3359	3359	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	OK+EE+Y	EE+Y	G447-N16738	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	13	G407-E3360	3360	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	L+EE+Y	AIR+EE+Y	G447-N11767	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	14	G407-E3361	3361	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A035	G457-A035	15	G407-E3362	3362	P1009-S473	f82r	mehrere getrennte Bad- und Leitungsstationen	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	1	G407-E3436	3436	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	L+CH+EE+OR	CH+L+EE+OR	G447-N11393	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	2	G407-E3437	3437	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	OK+AIN	AIN+OK	G447-N14853	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	3	G407-E3438	3438	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	CH+EE+D_ADDR+Y	CH+E+D_ADDR+Y	G447-N03853	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	4	G407-E3439	3439	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	L+CHD	CHD	G447-N11616	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	5	G407-E3440	3440	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	T+AIIN	AIIN+T	G447-N27077	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	6	G407-E3441	3441	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	SH+E+AIIN	CH+E+AIIN	G447-N24063	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	7	G407-E3442	3442	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	CH+CH+K+E+Y	CH+CH+CHD+E+Y	G447-N02157	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	8	G407-E3443	3443	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	L+Y	L	G447-N12831	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	9	G407-E3444	3444	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	L+CH+K+Y	CH+K+Y	G447-N11472	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	10	G407-E3445	3445	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	SH+EE+Y	EE+SH+Y	G447-N26040	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	11	G407-E3446	3446	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	L+R	R+L	G447-N12303	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	12	G407-E3447	3447	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	13	G407-E3448	3448	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	R+AIN	AIN+R	G447-N21371	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	14	G407-E3449	3449	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	S+AIN	CH+AIN	G447-N21922	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A036	G457-A036	15	G407-E3450	3450	P1009-S498	f82r	mehrere getrennte Bad- und Leitungsstationen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	1	G407-E3532	3532	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	R	CH	G447-N21333	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	2	G407-E3533	3533	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	SH+E+K+E+D_ADDR+Y	E+SH+K+E+D_ADDR+Y	G447-N24785	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	3	G407-E3534	3534	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	CARRIER_Q+O+P+SH+D_ADDR+Y	CARRIER_Q+O+P+D_ADDR+SH+Y	G447-N01825	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	4	G407-E3535	3535	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	CARRIER_Q+O+P+Y	CARRIER_Q+O+Y+P	G447-N01855	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	5	G407-E3536	3536	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	OL+K+EE+Y	K+EE+Y	G447-N18061	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	6	G407-E3537	3537	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	R+CH+S	CH+CH+S	G447-N21578	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	7	G407-E3538	3538	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	CH+EE+LOCAL_CHAR_B	CH+EE	G447-N03868	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	8	G407-E3539	3539	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	OL+S	OL+CH	G447-N18323	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	9	G407-E3540	3540	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	10	G407-E3541	3541	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	S+K+AL	CH+K+AL	G447-N22687	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	11	G407-E3542	3542	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	AIN	AIIN	G447-N00049	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	12	G407-E3543	3543	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	CH+T+AL	CH+CH+AL	G447-N06724	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	13	G407-E3544	3544	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	S	CH	G447-N21897	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	14	G407-E3545	3545	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A037	G457-A037	15	G407-E3546	3546	P1009-S521	f83r	Variantenatlas lokaler Becken und Anwendungen	CH+K+Y	CH+CHD+Y	G447-N04691	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	1	G407-E3780	3780	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	OL+K+EE+Y	K+EE+Y	G447-N18061	ATOM_DELETION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	2	G407-E3781	3781	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	E+K+E+Y	E+CH+E+Y	G447-N09317	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	3	G407-E3782	3782	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	R+AL+Y	CH+AL+Y	G447-N21437	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	4	G407-E3783	3783	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	5	G407-E3784	3784	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	S+OL+CH+K+AL	S+OL+CH+CHD+AL	G447-N23113	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	6	G407-E3785	3785	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	CH+E+O+L	CH+E+O+AIR	G447-N03228	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	7	G407-E3786	3786	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	OT+AR	AR+OT	G447-N18789	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	8	G407-E3787	3787	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	9	G407-E3788	3788	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	10	G407-E3789	3789	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	11	G407-E3790	3790	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	AIN	AIIN	G447-N00049	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	12	G407-E3791	3791	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	Y	AIIN	G447-N28193	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	13	G407-E3792	3792	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	L+AL+OR	AIR+AL+OR	G447-N11275	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	14	G407-E3793	3793	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	OL	OT	G447-N17443	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A038	G457-A038	15	G407-E3794	3794	P1009-S589	f83r	Variantenatlas lokaler Becken und Anwendungen	R+T+AIN	CHD+T+AIN	G447-N21863	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A039	G457-A039	1	G407-E3806	3806	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	K+E+OL	E+K+OL	G447-N10241	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A039	G457-A039	2	G407-E3807	3807	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	CH+E+AR	CH+AR+E	G447-N02602	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A039	G457-A039	3	G407-E3808	3808	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	SH+E+K+OR	CH+E+K+OR	G447-N24853	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A039	G457-A039	4	G407-E3809	3809	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	OK+OR	CH+OR	G447-N17138	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A039	G457-A039	5	G407-E3810	3810	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A039	G457-A039	6	G407-E3811	3811	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	S+AR	CH+AR	G447-N22235	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A039	G457-A039	7	G407-E3812	3812	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	S	CH	G447-N21897	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A039	G457-A039	8	G407-E3813	3813	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	AIIN	AIN	G447-N00002	SAME_CLASS_SUBSTITUTION	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A039	G457-A039	9	G407-E3814	3814	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	OK+Y	Y+OK	G447-N17405	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
L15	15	G457-L15-G457-A039	G457-A039	10	G407-E3815	3815	P1009-S590	f88r	sechzehn Drogenposten und drei Gefäßansätze	S+AM_ADDR	AM_ADDR+S	G447-N22221	ADJACENT_SWAP	SOURCE_BOUND_SHA256_MIN__NO_OUTCOME_FIELD	PREFIX_OF_FIXED_16_CARD_WINDOW
