neighbor_id	source_recipe	target_recipe	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_is_exact_catalog_key	target_identity_route	neutral_execution_decision	sampled_context_count	sampled_occurrence_weight	sampled_page_count	sampled_pages	green_context_count	amber_context_count	stop_context_count	green_occurrence_weight	amber_occurrence_weight	stop_occurrence_weight	observed_context_robustness	stop_factor_rules	neutral_stop_rescued_in_any_context	neutral_read_stops_in_any_context	deck_instruction	identity_is_not_inferred_from_robustness	occurrence_is_not_predicted_from_robustness
G447-N20301	P+CHD+Y	CHD+Y	ATOM_DELETION	1	P	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20302	P+CHD+Y	P+CHD	ATOM_DELETION	3	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20303	P+CHD+Y	P+Y	ATOM_DELETION	2	CHD	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20328	P+DA+L+SH+D_ADDR+Y	DA+L+SH+D_ADDR+Y	ATOM_DELETION	1	P	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20329	P+DA+L+SH+D_ADDR+Y	P+DA+L+D_ADDR+Y	ATOM_DELETION	4	SH	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20330	P+DA+L+SH+D_ADDR+Y	P+DA+L+SH+D_ADDR	ATOM_DELETION	6	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20331	P+DA+L+SH+D_ADDR+Y	P+DA+L+SH+Y	ATOM_DELETION	5	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20332	P+DA+L+SH+D_ADDR+Y	P+DA+SH+D_ADDR+Y	ATOM_DELETION	3	L	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20333	P+DA+L+SH+D_ADDR+Y	P+L+SH+D_ADDR+Y	ATOM_DELETION	2	DA	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20360	P+D_ADDR+AL+SH+OR	D_ADDR+AL+SH+OR	ATOM_DELETION	1	P	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20361	P+D_ADDR+AL+SH+OR	P+AL+SH+OR	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20362	P+D_ADDR+AL+SH+OR	P+D_ADDR+AL+OR	ATOM_DELETION	4	SH	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20363	P+D_ADDR+AL+SH+OR	P+D_ADDR+AL+SH	ATOM_DELETION	5	OR	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20364	P+D_ADDR+AL+SH+OR	P+D_ADDR+SH+OR	ATOM_DELETION	3	AL	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20391	P+D_ADDR+R+AIR+DY	D_ADDR+R+AIR+DY	ATOM_DELETION	1	P	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	1	1	1	f18r	0	1	0	0	1	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N20392	P+D_ADDR+R+AIR+DY	P+D_ADDR+AIR+DY	ATOM_DELETION	3	R	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f18r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20393	P+D_ADDR+R+AIR+DY	P+D_ADDR+R+AIR	ATOM_DELETION	5	DY	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	1	1	1	f18r	0	1	0	0	1	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N20394	P+D_ADDR+R+AIR+DY	P+D_ADDR+R+DY	ATOM_DELETION	4	AIR	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f18r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20395	P+D_ADDR+R+AIR+DY	P+R+AIR+DY	ATOM_DELETION	2	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f18r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:P>R	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N20615	P+O+D_ADDR+AR	O+D_ADDR+AR	ATOM_DELETION	1	P	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20616	P+O+D_ADDR+AR	P+D_ADDR+AR	ATOM_DELETION	2	O	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20617	P+O+D_ADDR+AR	P+O+AR	ATOM_DELETION	3	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20618	P+O+D_ADDR+AR	P+O+D_ADDR	ATOM_DELETION	4	AR	NONE	RELATION	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	1	1	1	f95v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20633	P+O+EE+AR	O+EE+AR	ATOM_DELETION	1	P	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20634	P+O+EE+AR	P+EE+AR	ATOM_DELETION	2	O	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20635	P+O+EE+AR	P+O+AR	ATOM_DELETION	3	EE	NONE	GRADE	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20636	P+O+EE+AR	P+O+EE	ATOM_DELETION	4	AR	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20655	P+O+R+A_ADDR+CH+OL	O+R+A_ADDR+CH+OL	ATOM_DELETION	1	P	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20656	P+O+R+A_ADDR+CH+OL	P+O+A_ADDR+CH+OL	ATOM_DELETION	3	R	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20657	P+O+R+A_ADDR+CH+OL	P+O+R+A_ADDR+CH	ATOM_DELETION	6	OL	NONE	ORDER_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20658	P+O+R+A_ADDR+CH+OL	P+O+R+A_ADDR+OL	ATOM_DELETION	5	CH	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20659	P+O+R+A_ADDR+CH+OL	P+O+R+CH+OL	ATOM_DELETION	4	A_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20660	P+O+R+A_ADDR+CH+OL	P+R+A_ADDR+CH+OL	ATOM_DELETION	2	O	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f89r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:P>R	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N20692	P+O+S+A_ADDR+L+SH+Y	O+S+A_ADDR+L+SH+Y	ATOM_DELETION	1	P	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20693	P+O+S+A_ADDR+L+SH+Y	P+O+A_ADDR+L+SH+Y	ATOM_DELETION	3	S	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20694	P+O+S+A_ADDR+L+SH+Y	P+O+S+A_ADDR+L+SH	ATOM_DELETION	7	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20695	P+O+S+A_ADDR+L+SH+Y	P+O+S+A_ADDR+L+Y	ATOM_DELETION	6	SH	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20696	P+O+S+A_ADDR+L+SH+Y	P+O+S+A_ADDR+SH+Y	ATOM_DELETION	5	L	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20697	P+O+S+A_ADDR+L+SH+Y	P+O+S+L+SH+Y	ATOM_DELETION	4	A_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20698	P+O+S+A_ADDR+L+SH+Y	P+S+A_ADDR+L+SH+Y	ATOM_DELETION	2	O	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f82r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:P>S	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N20730	P+OL	OL	ATOM_DELETION	1	P	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20731	P+OL	P	ATOM_DELETION	2	OL	NONE	ORDER_CONTROL	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20745	P+OL+AL+CHD+DY	OL+AL+CHD+DY	ATOM_DELETION	1	P	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20746	P+OL+AL+CHD+DY	P+AL+CHD+DY	ATOM_DELETION	2	OL	NONE	ORDER_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20747	P+OL+AL+CHD+DY	P+OL+AL+CHD	ATOM_DELETION	5	DY	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20748	P+OL+AL+CHD+DY	P+OL+AL+DY	ATOM_DELETION	4	CHD	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20749	P+OL+AL+CHD+DY	P+OL+CHD+DY	ATOM_DELETION	3	AL	NONE	RELATION	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f76r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20774	P+OL+CH+O+Y	OL+CH+O+Y	ATOM_DELETION	1	P	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20775	P+OL+CH+O+Y	P+CH+O+Y	ATOM_DELETION	2	OL	NONE	ORDER_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20776	P+OL+CH+O+Y	P+OL+CH+O	ATOM_DELETION	5	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20777	P+OL+CH+O+Y	P+OL+CH+Y	ATOM_DELETION	4	O	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20778	P+OL+CH+O+Y	P+OL+O+Y	ATOM_DELETION	3	CH	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20801	P+OL+CHD	OL+CHD	ATOM_DELETION	1	P	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20802	P+OL+CHD	P+CHD	ATOM_DELETION	2	OL	NONE	ORDER_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20803	P+OL+CHD	P+OL	ATOM_DELETION	3	CHD	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f82r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20824	P+OL+CHD+DY	OL+CHD+DY	ATOM_DELETION	1	P	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f81r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20825	P+OL+CHD+DY	P+CHD+DY	ATOM_DELETION	2	OL	NONE	ORDER_CONTROL	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f81r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20826	P+OL+CHD+DY	P+OL+CHD	ATOM_DELETION	4	DY	NONE	FORMAL_CONTROL	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f81r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20827	P+OL+CHD+DY	P+OL+DY	ATOM_DELETION	3	CHD	NONE	ACTION_HEAD	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	1	1	1	f81r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20892	P+OL+D_ADDR+AR+A_ADDR+IIN+S	OL+D_ADDR+AR+A_ADDR+IIN+S	ATOM_DELETION	1	P	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20893	P+OL+D_ADDR+AR+A_ADDR+IIN+S	P+D_ADDR+AR+A_ADDR+IIN+S	ATOM_DELETION	2	OL	NONE	ORDER_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20894	P+OL+D_ADDR+AR+A_ADDR+IIN+S	P+OL+AR+A_ADDR+IIN+S	ATOM_DELETION	3	D_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20895	P+OL+D_ADDR+AR+A_ADDR+IIN+S	P+OL+D_ADDR+AR+A_ADDR+IIN	ATOM_DELETION	7	S	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20896	P+OL+D_ADDR+AR+A_ADDR+IIN+S	P+OL+D_ADDR+AR+A_ADDR+S	ATOM_DELETION	6	IIN	NONE	FORMAL_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20897	P+OL+D_ADDR+AR+A_ADDR+IIN+S	P+OL+D_ADDR+AR+IIN+S	ATOM_DELETION	5	A_ADDR	NONE	LOCAL_OR_CLASS_SIGN	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20898	P+OL+D_ADDR+AR+A_ADDR+IIN+S	P+OL+D_ADDR+A_ADDR+IIN+S	ATOM_DELETION	4	AR	NONE	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20922	P+OL+D_ADDR+Y	OL+D_ADDR+Y	ATOM_DELETION	1	P	NONE	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20923	P+OL+D_ADDR+Y	P+D_ADDR+Y	ATOM_DELETION	2	OL	NONE	ORDER_CONTROL	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N20924	P+OL+D_ADDR+Y	P+OL+D_ADDR	ATOM_DELETION	4	Y	NONE	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
