neighbor_id	source_recipe	target_recipe	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_is_exact_catalog_key	target_identity_route	neutral_execution_decision	sampled_context_count	sampled_occurrence_weight	sampled_page_count	sampled_pages	green_context_count	amber_context_count	stop_context_count	green_occurrence_weight	amber_occurrence_weight	stop_occurrence_weight	observed_context_robustness	stop_factor_rules	neutral_stop_rescued_in_any_context	neutral_read_stops_in_any_context	deck_instruction	identity_is_not_inferred_from_robustness	occurrence_is_not_predicted_from_robustness
G447-N28575	Y+D_ADDR+AIIN	AIN+D_ADDR+AIIN	SAME_CLASS_SUBSTITUTION	1	Y	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	4	f18r|f24v|f67r2|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28576	Y+D_ADDR+AIIN	OR+D_ADDR+AIIN	SAME_CLASS_SUBSTITUTION	1	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	4	f18r|f24v|f67r2|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28577	Y+D_ADDR+AIIN	Y+D_ADDR+AIN	SAME_CLASS_SUBSTITUTION	3	AIIN	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	4	f18r|f24v|f67r2|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28578	Y+D_ADDR+AIIN	Y+D_ADDR+OR	SAME_CLASS_SUBSTITUTION	3	AIIN	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	4	f18r|f24v|f67r2|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28579	Y+D_ADDR+AIIN	Y+D_ADDR+Y	SAME_CLASS_SUBSTITUTION	3	AIIN	Y	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	5	5	4	f18r|f24v|f67r2|f89r	5	0	0	5	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28585	Y+D_ADDR+AIR	AIIN+D_ADDR+AIR	SAME_CLASS_SUBSTITUTION	1	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	2	2	2	f17r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28586	Y+D_ADDR+AIR	AIN+D_ADDR+AIR	SAME_CLASS_SUBSTITUTION	1	Y	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	2	2	2	f17r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28587	Y+D_ADDR+AIR	OR+D_ADDR+AIR	SAME_CLASS_SUBSTITUTION	1	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	2	2	2	f17r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28588	Y+D_ADDR+AIR	Y+D_ADDR+AL	SAME_CLASS_SUBSTITUTION	3	AIR	AL	RELATION	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	2	2	2	f17r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28589	Y+D_ADDR+AIR	Y+D_ADDR+AR	SAME_CLASS_SUBSTITUTION	3	AIR	AR	RELATION	YES	IDENTITY_EXACT_OBSERVED	READ	2	2	2	f17r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28590	Y+D_ADDR+AIR	Y+D_ADDR+L	SAME_CLASS_SUBSTITUTION	3	AIR	L	RELATION	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	2	2	2	f17r|f89r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28607	Y+D_ADDR+AR	AIIN+D_ADDR+AR	SAME_CLASS_SUBSTITUTION	1	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28608	Y+D_ADDR+AR	AIN+D_ADDR+AR	SAME_CLASS_SUBSTITUTION	1	Y	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28609	Y+D_ADDR+AR	OR+D_ADDR+AR	SAME_CLASS_SUBSTITUTION	1	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28610	Y+D_ADDR+AR	Y+D_ADDR+AIR	SAME_CLASS_SUBSTITUTION	3	AR	AIR	RELATION	YES	IDENTITY_EXACT_OBSERVED	READ_AMBER	1	1	1	f17r	0	1	0	0	1	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N28611	Y+D_ADDR+AR	Y+D_ADDR+AL	SAME_CLASS_SUBSTITUTION	3	AR	AL	RELATION	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28612	Y+D_ADDR+AR	Y+D_ADDR+L	SAME_CLASS_SUBSTITUTION	3	AR	L	RELATION	YES	IDENTITY_EXACT_NARROW_APPENDIX	READ	1	1	1	f17r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28626	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	AIIN+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	SAME_CLASS_SUBSTITUTION	1	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28627	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	AIN+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	SAME_CLASS_SUBSTITUTION	1	Y	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28628	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	OR+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	SAME_CLASS_SUBSTITUTION	1	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28629	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AIR+A_ADDR+LOCAL_CHAR_I+SH+Y	SAME_CLASS_SUBSTITUTION	3	AR	AIR	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28630	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AL+A_ADDR+LOCAL_CHAR_I+SH+Y	SAME_CLASS_SUBSTITUTION	3	AR	AL	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28631	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+CH+Y	SAME_CLASS_SUBSTITUTION	6	SH	CH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28632	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+CHD+Y	SAME_CLASS_SUBSTITUTION	6	SH	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28633	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+K+Y	SAME_CLASS_SUBSTITUTION	6	SH	K	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28634	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+OK+Y	SAME_CLASS_SUBSTITUTION	6	SH	OK	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28635	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+P+Y	SAME_CLASS_SUBSTITUTION	6	SH	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28636	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+R+Y	SAME_CLASS_SUBSTITUTION	6	SH	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28637	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+S+Y	SAME_CLASS_SUBSTITUTION	6	SH	S	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28638	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+AIIN	SAME_CLASS_SUBSTITUTION	7	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28639	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+AIN	SAME_CLASS_SUBSTITUTION	7	Y	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28640	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+OR	SAME_CLASS_SUBSTITUTION	7	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28641	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+T+Y	SAME_CLASS_SUBSTITUTION	6	SH	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28642	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	Y+D_ADDR+L+A_ADDR+LOCAL_CHAR_I+SH+Y	SAME_CLASS_SUBSTITUTION	3	AR	L	RELATION	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28652	Y+D_ADDR+CH+O+S	AIIN+D_ADDR+CH+O+S	SAME_CLASS_SUBSTITUTION	1	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28653	Y+D_ADDR+CH+O+S	AIN+D_ADDR+CH+O+S	SAME_CLASS_SUBSTITUTION	1	Y	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28654	Y+D_ADDR+CH+O+S	OR+D_ADDR+CH+O+S	SAME_CLASS_SUBSTITUTION	1	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28655	Y+D_ADDR+CH+O+S	Y+D_ADDR+CH+O+CH	SAME_CLASS_SUBSTITUTION	5	S	CH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28656	Y+D_ADDR+CH+O+S	Y+D_ADDR+CH+O+CHD	SAME_CLASS_SUBSTITUTION	5	S	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28657	Y+D_ADDR+CH+O+S	Y+D_ADDR+CH+O+K	SAME_CLASS_SUBSTITUTION	5	S	K	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28658	Y+D_ADDR+CH+O+S	Y+D_ADDR+CH+O+OK	SAME_CLASS_SUBSTITUTION	5	S	OK	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28659	Y+D_ADDR+CH+O+S	Y+D_ADDR+CH+O+P	SAME_CLASS_SUBSTITUTION	5	S	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28660	Y+D_ADDR+CH+O+S	Y+D_ADDR+CH+O+R	SAME_CLASS_SUBSTITUTION	5	S	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28661	Y+D_ADDR+CH+O+S	Y+D_ADDR+CH+O+SH	SAME_CLASS_SUBSTITUTION	5	S	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28662	Y+D_ADDR+CH+O+S	Y+D_ADDR+CH+O+T	SAME_CLASS_SUBSTITUTION	5	S	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28663	Y+D_ADDR+CH+O+S	Y+D_ADDR+CHD+O+S	SAME_CLASS_SUBSTITUTION	3	CH	CHD	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28664	Y+D_ADDR+CH+O+S	Y+D_ADDR+K+O+S	SAME_CLASS_SUBSTITUTION	3	CH	K	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28665	Y+D_ADDR+CH+O+S	Y+D_ADDR+OK+O+S	SAME_CLASS_SUBSTITUTION	3	CH	OK	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28666	Y+D_ADDR+CH+O+S	Y+D_ADDR+P+O+S	SAME_CLASS_SUBSTITUTION	3	CH	P	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28667	Y+D_ADDR+CH+O+S	Y+D_ADDR+R+O+S	SAME_CLASS_SUBSTITUTION	3	CH	R	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28668	Y+D_ADDR+CH+O+S	Y+D_ADDR+S+O+S	SAME_CLASS_SUBSTITUTION	3	CH	S	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28669	Y+D_ADDR+CH+O+S	Y+D_ADDR+SH+O+S	SAME_CLASS_SUBSTITUTION	3	CH	SH	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28670	Y+D_ADDR+CH+O+S	Y+D_ADDR+T+O+S	SAME_CLASS_SUBSTITUTION	3	CH	T	ACTION_HEAD	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28689	Y+D_ADDR+O+IIN	AIIN+D_ADDR+O+IIN	SAME_CLASS_SUBSTITUTION	1	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28690	Y+D_ADDR+O+IIN	AIN+D_ADDR+O+IIN	SAME_CLASS_SUBSTITUTION	1	Y	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28691	Y+D_ADDR+O+IIN	OR+D_ADDR+O+IIN	SAME_CLASS_SUBSTITUTION	1	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28699	Y+D_ADDR+OL+Y	AIIN+D_ADDR+OL+Y	SAME_CLASS_SUBSTITUTION	1	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28700	Y+D_ADDR+OL+Y	AIN+D_ADDR+OL+Y	SAME_CLASS_SUBSTITUTION	1	Y	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28701	Y+D_ADDR+OL+Y	OR+D_ADDR+OL+Y	SAME_CLASS_SUBSTITUTION	1	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28702	Y+D_ADDR+OL+Y	Y+D_ADDR+OL+AIIN	SAME_CLASS_SUBSTITUTION	4	Y	AIIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28703	Y+D_ADDR+OL+Y	Y+D_ADDR+OL+AIN	SAME_CLASS_SUBSTITUTION	4	Y	AIN	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N28704	Y+D_ADDR+OL+Y	Y+D_ADDR+OL+OR	SAME_CLASS_SUBSTITUTION	4	Y	OR	ARGUMENT	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
