neighbor_id	source_recipe	target_recipe	mutation_family	mutation_positions	source_atom_or_pair	target_atom_or_pair	substitution_class	target_is_exact_catalog_key	target_identity_route	neutral_execution_decision	sampled_context_count	sampled_occurrence_weight	sampled_page_count	sampled_pages	green_context_count	amber_context_count	stop_context_count	green_occurrence_weight	amber_occurrence_weight	stop_occurrence_weight	observed_context_robustness	stop_factor_rules	neutral_stop_rescued_in_any_context	neutral_read_stops_in_any_context	deck_instruction	identity_is_not_inferred_from_robustness	occurrence_is_not_predicted_from_robustness
G447-N21948	S+AIR+AL	S+AL+AIR	ADJACENT_SWAP	2-3	AIR>AL	AL>AIR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N21966	S+AL	AL+S	ADJACENT_SWAP	1-2	S>AL	AL>S	ORDER	YES	IDENTITY_EXACT_OBSERVED	READ	10	10	7	f67r2|f72r|f75r|f76r|f77r|f81v|f82r	10	0	0	10	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N21997	S+AL+CH+E+O+L	AL+S+CH+E+O+L	ADJACENT_SWAP	1-2	S>AL	AL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N21998	S+AL+CH+E+O+L	S+AL+CH+E+L+O	ADJACENT_SWAP	5-6	O>L	L>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N21999	S+AL+CH+E+O+L	S+AL+CH+O+E+L	ADJACENT_SWAP	4-5	E>O	O>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22000	S+AL+CH+E+O+L	S+AL+E+CH+O+L	ADJACENT_SWAP	3-4	CH>E	E>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22001	S+AL+CH+E+O+L	S+CH+AL+E+O+L	ADJACENT_SWAP	2-3	AL>CH	CH>AL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22032	S+AL+CH+T+E+D_ADDR+Y+T+AR	AL+S+CH+T+E+D_ADDR+Y+T+AR	ADJACENT_SWAP	1-2	S>AL	AL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22033	S+AL+CH+T+E+D_ADDR+Y+T+AR	S+AL+CH+E+T+D_ADDR+Y+T+AR	ADJACENT_SWAP	4-5	T>E	E>T	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22034	S+AL+CH+T+E+D_ADDR+Y+T+AR	S+AL+CH+T+D_ADDR+E+Y+T+AR	ADJACENT_SWAP	5-6	E>D_ADDR	D_ADDR>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22035	S+AL+CH+T+E+D_ADDR+Y+T+AR	S+AL+CH+T+E+D_ADDR+T+Y+AR	ADJACENT_SWAP	7-8	Y>T	T>Y	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22036	S+AL+CH+T+E+D_ADDR+Y+T+AR	S+AL+CH+T+E+D_ADDR+Y+AR+T	ADJACENT_SWAP	8-9	T>AR	AR>T	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22037	S+AL+CH+T+E+D_ADDR+Y+T+AR	S+AL+CH+T+E+Y+D_ADDR+T+AR	ADJACENT_SWAP	6-7	D_ADDR>Y	Y>D_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22038	S+AL+CH+T+E+D_ADDR+Y+T+AR	S+AL+T+CH+E+D_ADDR+Y+T+AR	ADJACENT_SWAP	3-4	CH>T	T>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22039	S+AL+CH+T+E+D_ADDR+Y+T+AR	S+CH+AL+T+E+D_ADDR+Y+T+AR	ADJACENT_SWAP	2-3	AL>CH	CH>AL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22092	S+AL+CHD+Y	AL+S+CHD+Y	ADJACENT_SWAP	1-2	S>AL	AL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f83r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>CHD	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N22093	S+AL+CHD+Y	S+AL+Y+CHD	ADJACENT_SWAP	3-4	CHD>Y	Y>CHD	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22094	S+AL+CHD+Y	S+CHD+AL+Y	ADJACENT_SWAP	2-3	AL>CHD	CHD>AL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f83r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>CHD	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N22121	S+AL+DY	AL+S+DY	ADJACENT_SWAP	1-2	S>AL	AL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22122	S+AL+DY	S+DY+AL	ADJACENT_SWAP	2-3	AL>DY	DY>AL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22137	S+AL+D_ADDR+AIIN	AL+S+D_ADDR+AIIN	ADJACENT_SWAP	1-2	S>AL	AL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22138	S+AL+D_ADDR+AIIN	S+AL+AIIN+D_ADDR	ADJACENT_SWAP	3-4	D_ADDR>AIIN	AIIN>D_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22139	S+AL+D_ADDR+AIIN	S+D_ADDR+AL+AIIN	ADJACENT_SWAP	2-3	AL>D_ADDR	D_ADDR>AL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22158	S+AL+S+AIN	AL+S+S+AIN	ADJACENT_SWAP	1-2	S>AL	AL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f67r2	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>S	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N22159	S+AL+S+AIN	S+AL+AIN+S	ADJACENT_SWAP	3-4	S>AIN	AIN>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22160	S+AL+S+AIN	S+S+AL+AIN	ADJACENT_SWAP	2-3	AL>S	S>AL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f67r2	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>S	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N22187	S+AL+S+AL+Y	AL+S+S+AL+Y	ADJACENT_SWAP	1-2	S>AL	AL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f88r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>S	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N22188	S+AL+S+AL+Y	S+AL+AL+S+Y	ADJACENT_SWAP	3-4	S>AL	AL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22189	S+AL+S+AL+Y	S+AL+S+Y+AL	ADJACENT_SWAP	4-5	AL>Y	Y>AL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f88r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22190	S+AL+S+AL+Y	S+S+AL+AL+Y	ADJACENT_SWAP	2-3	AL>S	S>AL	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f88r	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:S>S	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N22221	S+AM_ADDR	AM_ADDR+S	ADJACENT_SWAP	1-2	S>AM_ADDR	AM_ADDR>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	3	3	2	f83r|f88r	3	0	0	3	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22232	S+AR	AR+S	ADJACENT_SWAP	1-2	S>AR	AR>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	15	15	10	f17r|f55v|f75r|f76r|f77r|f81r|f81v|f82r|f83r|f88r	15	0	0	15	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22246	S+AR+AL	AR+S+AL	ADJACENT_SWAP	1-2	S>AR	AR>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22247	S+AR+AL	S+AL+AR	ADJACENT_SWAP	2-3	AR>AL	AL>AR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f67r2	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22265	S+AR+OL	AR+S+OL	ADJACENT_SWAP	1-2	S>AR	AR>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22266	S+AR+OL	S+OL+AR	ADJACENT_SWAP	2-3	AR>OL	OL>AR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f75r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22282	S+A_ADDR	A_ADDR+S	ADJACENT_SWAP	1-2	S>A_ADDR	A_ADDR>S	ORDER	YES	IDENTITY_EXACT_OBSERVED	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22293	S+A_ADDR+IIN+S+OL	A_ADDR+S+IIN+S+OL	ADJACENT_SWAP	1-2	S>A_ADDR	A_ADDR>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22294	S+A_ADDR+IIN+S+OL	S+A_ADDR+IIN+OL+S	ADJACENT_SWAP	4-5	S>OL	OL>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22295	S+A_ADDR+IIN+S+OL	S+A_ADDR+S+IIN+OL	ADJACENT_SWAP	3-4	IIN>S	S>IIN	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22296	S+A_ADDR+IIN+S+OL	S+IIN+A_ADDR+S+OL	ADJACENT_SWAP	2-3	A_ADDR>IIN	IIN>A_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f77r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22319	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	A_ADDR+S+L+SH+CH+T+D_ADDR+Y	ADJACENT_SWAP	1-2	S>A_ADDR	A_ADDR>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22320	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	S+A_ADDR+L+CH+SH+T+D_ADDR+Y	ADJACENT_SWAP	4-5	SH>CH	CH>SH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	STOP	1	1	1	f81v	0	0	1	0	0	1	OBSERVED_CONTEXT_ALL_STOP	PAIR:CH>SH	NO	NO	STOP_UNDER_ALL_SAMPLED_CONTEXTS	YES	YES
G447-N22321	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	S+A_ADDR+L+SH+CH+D_ADDR+T+Y	ADJACENT_SWAP	6-7	T>D_ADDR	D_ADDR>T	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22322	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	S+A_ADDR+L+SH+CH+T+Y+D_ADDR	ADJACENT_SWAP	7-8	D_ADDR>Y	Y>D_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22323	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	S+A_ADDR+L+SH+T+CH+D_ADDR+Y	ADJACENT_SWAP	5-6	CH>T	T>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ_AMBER	1	1	1	f81v	0	1	0	0	1	0	OBSERVED_CONTEXT_ALL_READABLE_WITH_AMBER	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__AMBER_POSSIBLE	YES	YES
G447-N22324	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	S+A_ADDR+SH+L+CH+T+D_ADDR+Y	ADJACENT_SWAP	3-4	L>SH	SH>L	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22325	S+A_ADDR+L+SH+CH+T+D_ADDR+Y	S+L+A_ADDR+SH+CH+T+D_ADDR+Y	ADJACENT_SWAP	2-3	A_ADDR>L	L>A_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f81v	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22372	S+A_ADDR+L+SH+E+Y	A_ADDR+S+L+SH+E+Y	ADJACENT_SWAP	1-2	S>A_ADDR	A_ADDR>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f72r|f82r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22373	S+A_ADDR+L+SH+E+Y	S+A_ADDR+L+E+SH+Y	ADJACENT_SWAP	4-5	SH>E	E>SH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f72r|f82r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22374	S+A_ADDR+L+SH+E+Y	S+A_ADDR+L+SH+Y+E	ADJACENT_SWAP	5-6	E>Y	Y>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f72r|f82r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22375	S+A_ADDR+L+SH+E+Y	S+A_ADDR+SH+L+E+Y	ADJACENT_SWAP	3-4	L>SH	SH>L	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f72r|f82r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22376	S+A_ADDR+L+SH+E+Y	S+L+A_ADDR+SH+E+Y	ADJACENT_SWAP	2-3	A_ADDR>L	L>A_ADDR	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	2	2	2	f72r|f82r	2	0	0	2	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22407	S+CH+E+O+R	CH+S+E+O+R	ADJACENT_SWAP	1-2	S>CH	CH>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22408	S+CH+E+O+R	S+CH+E+R+O	ADJACENT_SWAP	4-5	O>R	R>O	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22409	S+CH+E+O+R	S+CH+O+E+R	ADJACENT_SWAP	3-4	E>O	O>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22410	S+CH+E+O+R	S+E+CH+O+R	ADJACENT_SWAP	2-3	CH>E	E>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f89r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22442	S+CH+E+T+Y	CH+S+E+T+Y	ADJACENT_SWAP	1-2	S>CH	CH>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22443	S+CH+E+T+Y	S+CH+E+Y+T	ADJACENT_SWAP	4-5	T>Y	Y>T	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22444	S+CH+E+T+Y	S+CH+T+E+Y	ADJACENT_SWAP	3-4	E>T	T>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22445	S+CH+E+T+Y	S+E+CH+T+Y	ADJACENT_SWAP	2-3	CH>E	E>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f83r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22480	S+CH+E+Y	CH+S+E+Y	ADJACENT_SWAP	1-2	S>CH	CH>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22481	S+CH+E+Y	S+CH+Y+E	ADJACENT_SWAP	3-4	E>Y	Y>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22482	S+CH+E+Y	S+E+CH+Y	ADJACENT_SWAP	2-3	CH>E	E>CH	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f56r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22508	S+CH+K+E+Y	CH+S+K+E+Y	ADJACENT_SWAP	1-2	S>CH	CH>S	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22509	S+CH+K+E+Y	S+CH+E+K+Y	ADJACENT_SWAP	3-4	K>E	E>K	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
G447-N22510	S+CH+K+E+Y	S+CH+K+Y+E	ADJACENT_SWAP	4-5	E>Y	Y>E	ORDER	NO	IDENTITY_NEW_VISIBLE_RECIPE	READ	1	1	1	f1r	1	0	0	1	0	0	OBSERVED_CONTEXT_ALL_GREEN	NONE	NO	NO	REISSUE_CONTEXT_CERTIFICATE__HISTORICALLY_ALL_GREEN	YES	YES
