instruction_id	clause_id	physical_page	register	start_event	end_event	event_count	loci	crosses_physical_line	surface_sequence	component_sequence	fluent_workshop_de	editorial_boundary	minimal_verb_sequence	revised_fluent_de
P917-I1077	P915-C281	f83r	BIOLOGICAL	P912-E1542	P912-E1542	1	f83r.15	NO	shcthy	SH+CTH+Y	Diesen Posten halten und bis bereit führen.	ACTION_OR_LICENSED_CLOSE	SH>CTH	Diesen Posten halten und bereitstellen.
P917-I1078	P915-C281	f83r	BIOLOGICAL	P912-E1543	P912-E1543	1	f83r.15	NO	dalchdy	AL+CHD+DY	Umsetzen zur Ziel- oder Anschlussstelle; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen zur Ziel- oder Anschlussstelle; fertig.
P917-I1079	P915-C282	f83r	BIOLOGICAL	P912-E1544	P912-E1544	1	f83r.15	NO	qotchedy	OT+CHD+DY	Danach umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Danach umsetzen; fertig.
P917-I1080	P915-C283	f83r	BIOLOGICAL	P912-E1545	P912-E1545	1	f83r.15	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1081	P915-C284	f83r	BIOLOGICAL	P912-E1546	P912-E1546	1	f83r.16	NO	tchedy	T+CHD+Y	Diesen Posten bearbeiten und umsetzen.	ACTION_OR_LICENSED_CLOSE	T>CHD	Diesen Posten einstellen und umsetzen.
P917-I1082	P915-C284	f83r	BIOLOGICAL	P912-E1547	P912-E1547	1	f83r.16	NO	qokchdy	OK+CHD+DY	Ansetzen und umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK>CHD	Ansetzen und umsetzen; fertig.
P917-I1083	P915-C285	f83r	BIOLOGICAL	P912-E1548	P912-E1550	3	f83r.16	NO	cheedar · chldaiin · chedy	EE+AR | L+AIIN | CHD+Y	Von der Entnahmestelle nach Sollmaß diesen Posten länger umsetzen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	CHD	Von der Entnahmestelle nach Sollmaß diesen Posten länger umsetzen in den nächsten Lauf.
P917-I1084	P915-C285	f83r	BIOLOGICAL	P912-E1551	P912-E1551	1	f83r.16	NO	qokain	OK+AIN	Als eine Portion ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Als eine Portion ansetzen.
P917-I1085	P915-C285	f83r	BIOLOGICAL	P912-E1552	P912-E1552	1	f83r.16	NO	checthy	CTH+Y	Diesen Posten bis bereit führen.	ACTION_OR_LICENSED_CLOSE	CTH	Diesen Posten bereitstellen.
P917-I1086	P915-C285	f83r	BIOLOGICAL	P912-E1553	P912-E1553	1	f83r.16	NO	chealror	AL+R+OR	Den Ansatz den Zustand markieren zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	R	Den Ansatz kennzeichnen zur Ziel- oder Anschlussstelle.
P917-I1087	P915-C285	f83r	BIOLOGICAL	P912-E1554	P912-E1554	1	f83r.17	NO	dcheokedy	D_ADDR+CHEO+K+E+D_ADDR+Y	Aus diesem Teil den Auszug und diesen Posten kurz zugeben oder zuordnen.	ACTION_OR_LICENSED_CLOSE	K	Aus diesem Teil den Auszug und diesen Posten kurz zugeben.
P917-I1088	P915-C285	f83r	BIOLOGICAL	P912-E1555	P912-E1555	1	f83r.17	NO	lkeed	L+K+EE+D_ADDR	Aus diesem Teil länger zugeben oder zuordnen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	K	Aus diesem Teil länger zugeben in den nächsten Lauf.
P917-I1089	P915-C285	f83r	BIOLOGICAL	P912-E1556	P912-E1556	1	f83r.17	NO	shckhey	SH+CKH+E+Y	Diesen Posten kurz halten durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten kurz halten durch den Durchlass.
P917-I1090	P915-C285	f83r	BIOLOGICAL	P912-E1557	P912-E1557	1	f83r.17	NO	ytaiin	Y+T+AIIN	Nach Sollmaß diesen Posten bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Nach Sollmaß diesen Posten einstellen.
P917-I1091	P915-C285	f83r	BIOLOGICAL	P912-E1558	P912-E1558	1	f83r.17	NO	shechy	SH+E+CH+Y	Diesen Posten kurz halten und entnehmen.	ACTION_OR_LICENSED_CLOSE	SH>CH	Diesen Posten kurz halten und entnehmen.
P917-I1092	P915-C285	f83r	BIOLOGICAL	P912-E1559	P912-E1559	1	f83r.17	NO	schety	S+CH+E+T+Y	Diesen Posten kurz prüfen, entnehmen und bearbeiten.	ACTION_OR_LICENSED_CLOSE	S>CH>T	Diesen Posten kurz wählen, entnehmen und einstellen.
P917-I1093	P915-C285	f83r	BIOLOGICAL	P912-E1560	P912-E1560	1	f83r.18	NO	pdalshdy	P+DA+LSH+D_ADDR+Y	Aus diesem Teil auf der zweiten Stufe diesen Posten einsetzen und spülen.	ACTION_OR_LICENSED_CLOSE	P>LSH	Aus diesem Teil auf der zweiten Stufe diesen Posten einsetzen und spülen.
P917-I1094	P915-C285	f83r	BIOLOGICAL	P912-E1561	P912-E1561	1	f83r.18	NO	shocphedy	SH+O+CPH+E+DY	Kurz halten, bearbeiten und in den Gegengang führen; fertig.	ACTION_OR_LICENSED_CLOSE	SH>O>CPH	Kurz halten, ausführen und rückführen; fertig.
P917-I1095	P915-C286	f83r	BIOLOGICAL	P912-E1562	P912-E1563	2	f83r.18	NO	otor · shedy	OT+OR | SHED+DY	Danach den Ansatz ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Danach den Ansatz absetzen; fertig.
P917-I1096	P915-C287	f83r	BIOLOGICAL	P912-E1564	P912-E1564	1	f83r.18	NO	opshedy	O+P+SHED+Y	Diesen Posten bearbeiten, einsetzen und ruhen lassen.	ACTION_OR_LICENSED_CLOSE	O>P>SHED	Diesen Posten ausführen, einsetzen und absetzen.
P917-I1097	P915-C287	f83r	BIOLOGICAL	P912-E1565	P912-E1565	1	f83r.18	NO	otshdy	OT+SH+D_ADDR+Y	Danach aus diesem Teil diesen Posten halten.	ACTION_OR_LICENSED_CLOSE	SH	Danach aus diesem Teil diesen Posten halten.
P917-I1098	P915-C287	f83r	BIOLOGICAL	P912-E1566	P912-E1566	1	f83r.18	NO	qokedol	OK+E+D_ADDR+OL	Weiter aus diesem Teil kurz ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Weiter aus diesem Teil kurz ansetzen.
P917-I1099	P915-C287	f83r	BIOLOGICAL	P912-E1567	P912-E1567	1	f83r.18	NO	shdy	SH+D_ADDR+Y	Aus diesem Teil diesen Posten halten.	ACTION_OR_LICENSED_CLOSE	SH	Aus diesem Teil diesen Posten halten.
P917-I1100	P915-C287	f83r	BIOLOGICAL	P912-E1568	P912-E1568	1	f83r.18	NO	soldy	S+OL+D_ADDR+Y	Weiter aus diesem Teil diesen Posten prüfen.	ACTION_OR_LICENSED_CLOSE	S	Weiter aus diesem Teil diesen Posten wählen.
P917-I1101	P915-C287	f83r	BIOLOGICAL	P912-E1569	P912-E1569	1	f83r.19	NO	sar	S+AR	Von der Entnahmestelle prüfen.	ACTION_OR_LICENSED_CLOSE	S	Von der Entnahmestelle wählen.
P917-I1102	P915-C287	f83r	BIOLOGICAL	P912-E1570	P912-E1570	1	f83r.19	NO	shedaiin	SHED+AIIN	Nach Sollmaß ruhen lassen.	ACTION_OR_LICENSED_CLOSE	SHED	Nach Sollmaß absetzen.
P917-I1103	P915-C287	f83r	BIOLOGICAL	P912-E1571	P912-E1571	1	f83r.19	NO	ockhey	O+CKH+E+Y	Diesen Posten kurz bearbeiten durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	O	Diesen Posten kurz ausführen durch den Durchlass.
P917-I1104	P915-C287	f83r	BIOLOGICAL	P912-E1572	P912-E1572	1	f83r.19	NO	sain	S+AIN	Als eine Portion prüfen.	ACTION_OR_LICENSED_CLOSE	S	Als eine Portion wählen.
P917-I1105	P915-C287	f83r	BIOLOGICAL	P912-E1573	P912-E1573	1	f83r.19	NO	ched	CHD	Umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen.
P917-I1106	P915-C287	f83r	BIOLOGICAL	P912-E1574	P912-E1574	1	f83r.19	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I1107	P915-C288	f83r	BIOLOGICAL	P912-E1575	P912-E1575	1	f83r.19	NO	qetal	CARRIER_Q+E+T+AL	Kurz bearbeiten zur Ziel- oder Anschlussstelle unter q-Träger.	ACTION_OR_LICENSED_CLOSE	T	Kurz einstellen zur Ziel- oder Anschlussstelle unter q-Träger.
P917-I1108	P915-C288	f83r	BIOLOGICAL	P912-E1576	P912-E1577	2	f83r.19	NO	dal · shedy	AL | SHED+DY	Ruhen lassen zur Ziel- oder Anschlussstelle; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen zur Ziel- oder Anschlussstelle; fertig.
P917-I1109	P915-C289	f83r	BIOLOGICAL	P912-E1578	P912-E1578	1	f83r.19	NO	shey	SH+E+Y	Diesen Posten kurz halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten kurz halten.
P917-I1110	P915-C289	f83r	BIOLOGICAL	P912-E1579	P912-E1579	1	f83r.19	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
P917-I1111	P915-C290	f83r	BIOLOGICAL	P912-E1580	P912-E1580	1	f83r.20	NO	solkeedy	SOLK+EE+D_ADDR+Y	Aus diesem Teil diesen Posten länger an der Sammelstelle aufnehmen.	ACTION_OR_LICENSED_CLOSE	SOLK	Aus diesem Teil diesen Posten länger auffangen.
P917-I1112	P915-C290	f83r	BIOLOGICAL	P912-E1581	P912-E1581	1	f83r.20	NO	qoteedy	OT+EE+DY	Danach länger weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach länger weiterarbeiten; fertig.
P917-I1113	P915-C291	f83r	BIOLOGICAL	P912-E1582	P912-E1582	1	f83r.20	NO	qokeey	OK+EE+Y	Diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten länger ansetzen.
P917-I1114	P915-C291	f83r	BIOLOGICAL	P912-E1583	P912-E1583	1	f83r.20	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I1115	P915-C292	f83r	BIOLOGICAL	P912-E1584	P912-E1585	2	f83r.20	NO	sol · cheeety	OL | EEE+T+Y	Weiter diesen Posten vollständig bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Weiter diesen Posten vollständig einstellen.
P917-I1116	P915-C292	f83r	BIOLOGICAL	P912-E1586	P912-E1586	1	f83r.20	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I1117	P915-C293	f83r	BIOLOGICAL	P912-E1587	P912-E1587	1	f83r.20	NO	qoky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I1118	P915-C293	f83r	BIOLOGICAL	P912-E1588	P912-E1588	1	f83r.20	NO	saiin	S+AIIN	Nach Sollmaß prüfen.	ACTION_OR_LICENSED_CLOSE	S	Nach Sollmaß wählen.
P917-I1119	P915-C293	f83r	BIOLOGICAL	P912-E1589	P912-E1589	1	f83r.21	NO	solkeedy	SOLK+EE+D_ADDR+Y	Aus diesem Teil diesen Posten länger an der Sammelstelle aufnehmen.	ACTION_OR_LICENSED_CLOSE	SOLK	Aus diesem Teil diesen Posten länger auffangen.
P917-I1120	P915-C293	f83r	BIOLOGICAL	P912-E1590	P912-E1590	1	f83r.21	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I1121	P915-C294	f83r	BIOLOGICAL	P912-E1591	P912-E1591	1	f83r.21	NO	otedy	OT+E+DY	Danach kurz weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach kurz weiterarbeiten; fertig.
P917-I1122	P915-C295	f83r	BIOLOGICAL	P912-E1592	P912-E1593	2	f83r.21	NO	sol · chedy	OL | CHD+Y	Weiter diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Weiter diesen Posten umsetzen.
P917-I1123	P915-C295	f83r	BIOLOGICAL	P912-E1594	P912-E1594	1	f83r.21	NO	lkedy	L+K+E+DY	Kurz zugeben oder zuordnen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	K	Kurz zugeben in den nächsten Lauf; fertig.
P917-I1124	P915-C296	f83r	BIOLOGICAL	P912-E1595	P912-E1595	1	f83r.21	NO	qokchedy	OK+CHD+Y	Diesen Posten ansetzen und umsetzen.	ACTION_OR_LICENSED_CLOSE	OK>CHD	Diesen Posten ansetzen und umsetzen.
P917-I1125	P915-C296	f83r	BIOLOGICAL	P912-E1596	P912-E1596	1	f83r.21	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I1126	P915-C297	f83r	BIOLOGICAL	P912-E1597	P912-E1597	1	f83r.21	NO	chckhdy	CH+CKH+D_ADDR+Y	Aus diesem Teil diesen Posten entnehmen durch den Durchlass.	ACTION_OR_LICENSED_CLOSE	CH	Aus diesem Teil diesen Posten entnehmen durch den Durchlass.
P917-I1127	P915-C297	f83r	BIOLOGICAL	P912-E1598	P912-E1598	1	f83r.21	NO	sar	S+AR	Von der Entnahmestelle prüfen.	ACTION_OR_LICENSED_CLOSE	S	Von der Entnahmestelle wählen.
P917-I1128	P915-C297	f83r	BIOLOGICAL	P912-E1599	P912-E1599	1	f83r.22	NO	schedair	CHD+AIR	Umsetzen entlang des Laufs.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen entlang des Laufs.
P917-I1129	P915-C297	f83r	BIOLOGICAL	P912-E1600	P912-E1600	1	f83r.22	NO	otchedy	OT+CHD+DY	Danach umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Danach umsetzen; fertig.
P917-I1130	P915-C298	f83r	BIOLOGICAL	P912-E1601	P912-E1601	1	f83r.22	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I1131	P915-C299	f83r	BIOLOGICAL	P912-E1602	P912-E1602	1	f83r.22	NO	chedain	CHD+AIN	Als eine Portion umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Als eine Portion umsetzen.
P917-I1132	P915-C299	f83r	BIOLOGICAL	P912-E1603	P912-E1603	1	f83r.22	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I1133	P915-C299	f83r	BIOLOGICAL	P912-E1604	P912-E1606	3	f83r.22	NO	qotedaiin · otaiin · otedy	OT+E+AIIN | OT+AIIN | OT+E+DY	Danach nach Sollmaß kurz weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach nach Sollmaß kurz weiterarbeiten; fertig.
P917-I1134	P915-C300	f83r	BIOLOGICAL	P912-E1607	P912-E1607	1	f83r.22	NO	ldy	L+DY	In den nächsten Lauf weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		In den nächsten Lauf weiterarbeiten; fertig.
P917-I1135	P915-C301	f83r	BIOLOGICAL	P912-E1608	P912-E1608	1	f83r.23	NO	tchedy	T+CHD+Y	Diesen Posten bearbeiten und umsetzen.	ACTION_OR_LICENSED_CLOSE	T>CHD	Diesen Posten einstellen und umsetzen.
P917-I1136	P915-C301	f83r	BIOLOGICAL	P912-E1609	P912-E1609	1	f83r.23	NO	qotedy	OT+E+DY	Danach kurz weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Danach kurz weiterarbeiten; fertig.
P917-I1137	P915-C302	f83r	BIOLOGICAL	P912-E1610	P912-E1610	1	f83r.23	NO	qokal	OK+AL	Ansetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Ansetzen zur Ziel- oder Anschlussstelle.
P917-I1138	P915-C302	f83r	BIOLOGICAL	P912-E1611	P912-E1611	1	f83r.23	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I1139	P915-C303	f83r	BIOLOGICAL	P912-E1612	P912-E1612	1	f83r.23	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I1140	P915-C304	f83r	BIOLOGICAL	P912-E1613	P912-E1613	1	f83r.23	NO	shecthedy	SH+E+CTH+E+D_ADDR+Y	Aus diesem Teil diesen Posten kurz halten und bis bereit führen.	ACTION_OR_LICENSED_CLOSE	SH>CTH	Aus diesem Teil diesen Posten kurz halten und bereitstellen.
P917-I1141	P915-C304	f83r	BIOLOGICAL	P912-E1614	P912-E1614	1	f83r.23	NO	shecthy	SH+E+CTH+Y	Diesen Posten kurz halten und bis bereit führen.	ACTION_OR_LICENSED_CLOSE	SH>CTH	Diesen Posten kurz halten und bereitstellen.
P917-I1142	P915-C304	f83r	BIOLOGICAL	P912-E1615	P912-E1616	2	f83r.23	NO	otor · chedy	OT+OR | CHD+Y	Danach den Ansatz und diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Danach den Ansatz und diesen Posten umsetzen.
P917-I1143	P915-C304	f83r	BIOLOGICAL	P912-E1617	P912-E1617	1	f83r.24	NO	soiiin	S+O+LOCAL_CHAR_I+IIN	Auf der angegebenen Stufe prüfen und bearbeiten mit i-Zeichen.	ACTION_OR_LICENSED_CLOSE	S>O	Auf der angegebenen Stufe wählen und ausführen mit i-Zeichen.
P917-I1144	P915-C304	f83r	BIOLOGICAL	P912-E1618	P912-E1618	1	f83r.24	NO	checthy	CTH+Y	Diesen Posten bis bereit führen.	ACTION_OR_LICENSED_CLOSE	CTH	Diesen Posten bereitstellen.
P917-I1145	P915-C304	f83r	BIOLOGICAL	P912-E1619	P912-E1619	1	f83r.24	NO	chety	T+Y	Diesen Posten bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Diesen Posten einstellen.
P917-I1146	P915-C304	f83r	BIOLOGICAL	P912-E1620	P912-E1622	3	f83r.24	NO	otaiin · olsaly · shedy	OT+AIIN | OL+AL+Y | SHED+DY	Danach weiter nach Sollmaß diesen Posten ruhen lassen zur Ziel- oder Anschlussstelle; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Danach weiter nach Sollmaß diesen Posten absetzen zur Ziel- oder Anschlussstelle; fertig.
P917-I1147	P915-C305	f83r	BIOLOGICAL	P912-E1623	P912-E1623	1	f83r.25	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I1148	P915-C306	f83r	BIOLOGICAL	P912-E1624	P912-E1625	2	f83r.25	NO	qolchey · qokeey	OL+Y | OK+EE+Y	Weiter diesen Posten länger ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Weiter diesen Posten länger ansetzen.
P917-I1149	P915-C306	f83r	BIOLOGICAL	P912-E1626	P912-E1626	1	f83r.25	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I1150	P915-C307	f83r	BIOLOGICAL	P912-E1627	P912-E1627	1	f83r.25	NO	chedy	CHD+Y	Diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Diesen Posten umsetzen.
P917-I1151	P915-C307	f83r	BIOLOGICAL	P912-E1628	P912-E1630	3	f83r.25|f83r.26	YES	otal · otchey · qokeey	OT+AL | OT+Y | OK+EE+Y	Danach diesen Posten länger ansetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	OK	Danach diesen Posten länger ansetzen zur Ziel- oder Anschlussstelle.
P917-I1152	P915-C307	f83r	BIOLOGICAL	P912-E1631	P912-E1631	1	f83r.26	NO	qoky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I1153	P915-C307	f83r	BIOLOGICAL	P912-E1632	P912-E1632	1	f83r.26	NO	tol	T+OL	Weiter bearbeiten.	ACTION_OR_LICENSED_CLOSE	T	Weiter einstellen.
P917-I1154	P915-C307	f83r	BIOLOGICAL	P912-E1633	P912-E1633	1	f83r.26	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I1155	P915-C308	f83r	BIOLOGICAL	P912-E1634	P912-E1634	1	f83r.26	NO	qokylddy	OK+Y+LD+DY	Diesen Posten ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen; fertig.
P917-I1156	P915-C309	f83r	BIOLOGICAL	P912-E1635	P912-E1636	2	f83r.27	NO	dain · chedy	AIN | CHD+Y	Als eine Portion diesen Posten umsetzen.	ACTION_OR_LICENSED_CLOSE	CHD	Als eine Portion diesen Posten umsetzen.
P917-I1157	P915-C309	f83r	BIOLOGICAL	P912-E1637	P912-E1637	1	f83r.27	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I1158	P915-C310	f83r	BIOLOGICAL	P912-E1638	P912-E1638	1	f83r.27	NO	shckhedy	SH+CKH+E+DY	Kurz halten durch den Durchlass; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Kurz halten durch den Durchlass; fertig.
P917-I1159	P915-C311	f83r	BIOLOGICAL	P912-E1639	P912-E1639	1	f83r.27	NO	shckhedy	SH+CKH+E+DY	Kurz halten durch den Durchlass; fertig.	ACTION_OR_LICENSED_CLOSE	SH	Kurz halten durch den Durchlass; fertig.
P917-I1160	P915-C312	f83r	BIOLOGICAL	P912-E1640	P912-E1640	1	f83r.28	NO	saiin	S+AIIN	Nach Sollmaß prüfen.	ACTION_OR_LICENSED_CLOSE	S	Nach Sollmaß wählen.
P917-I1161	P915-C312	f83r	BIOLOGICAL	P912-E1641	P912-E1641	1	f83r.28	NO	cheeky	CHK+EE+Y	Diesen Posten länger behandeln.	ACTION_OR_LICENSED_CLOSE	CHK	Diesen Posten länger behandeln.
P917-I1162	P915-C312	f83r	BIOLOGICAL	P912-E1642	P912-E1642	1	f83r.28	NO	sheey	SH+EE+Y	Diesen Posten länger halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten länger halten.
P917-I1163	P915-C312	f83r	BIOLOGICAL	P912-E1643	P912-E1643	1	f83r.28	NO	qokedy	OK+E+DY	Kurz ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Kurz ansetzen; fertig.
P917-I1164	P915-C313	f83r	BIOLOGICAL	P912-E1644	P912-E1644	1	f83r.28	NO	shedy	SHED+DY	Ruhen lassen; fertig.	ACTION_OR_LICENSED_CLOSE	SHED	Absetzen; fertig.
P917-I1165	P915-C314	f83r	BIOLOGICAL	P912-E1645	P912-E1645	1	f83r.28	NO	oldy	OL+DY	Weiter weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Weiter weiterarbeiten; fertig.
P917-I1166	P915-C315	f83r	BIOLOGICAL	P912-E1646	P912-E1646	1	f83r.29	NO	salchedy	S+AL+CHD+Y	Diesen Posten prüfen und umsetzen zur Ziel- oder Anschlussstelle.	ACTION_OR_LICENSED_CLOSE	S>CHD	Diesen Posten wählen und umsetzen zur Ziel- oder Anschlussstelle.
P917-I1167	P915-C315	f83r	BIOLOGICAL	P912-E1647	P912-E1647	1	f83r.29	NO	cheey	SH+EE+Y	Diesen Posten länger halten.	ACTION_OR_LICENSED_CLOSE	SH	Diesen Posten länger halten.
P917-I1168	P915-C315	f83r	BIOLOGICAL	P912-E1648	P912-E1648	1	f83r.29	NO	qody	CARRIER_Q+O+DY	Bearbeiten unter q-Träger; fertig.	ACTION_OR_LICENSED_CLOSE	O	Ausführen unter q-Träger; fertig.
P917-I1169	P915-C316	f83r	BIOLOGICAL	P912-E1649	P912-E1649	1	f83r.29	NO	kesd	K+E+S_ADDR+D_ADDR	Aus diesem Teil kurz zugeben oder zuordnen zur bezeichneten s-Stelle.	ACTION_OR_LICENSED_CLOSE	K	Aus diesem Teil kurz zugeben zur bezeichneten s-Stelle.
P917-I1170	P915-C316	f83r	BIOLOGICAL	P912-E1650	P912-E1650	1	f83r.29	NO	oldy	OL+DY	Weiter weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		Weiter weiterarbeiten; fertig.
P917-I1171	P915-C317	f83r	BIOLOGICAL	P912-E1651	P912-E1651	1	f83r.30	NO	s	S	Prüfen.	ACTION_OR_LICENSED_CLOSE	S	Wählen.
P917-I1172	P915-C317	f83r	BIOLOGICAL	P912-E1652	P912-E1652	1	f83r.30	NO	okeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I1173	P915-C318	f83r	BIOLOGICAL	P912-E1653	P912-E1653	1	f83r.30	NO	qokeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I1174	P915-C319	f83r	BIOLOGICAL	P912-E1654	P912-E1654	1	f83r.30	NO	qoky	OK+Y	Diesen Posten ansetzen.	ACTION_OR_LICENSED_CLOSE	OK	Diesen Posten ansetzen.
P917-I1175	P915-C319	f83r	BIOLOGICAL	P912-E1655	P912-E1655	1	f83r.30	NO	saii	S+AIIN	Nach Sollmaß prüfen.	ACTION_OR_LICENSED_CLOSE	S	Nach Sollmaß wählen.
P917-I1176	P915-C319	f83r	BIOLOGICAL	P912-E1656	P912-E1656	1	f83r.31	NO	techedy	T+E+CHD+Y	Diesen Posten kurz bearbeiten und umsetzen.	ACTION_OR_LICENSED_CLOSE	T>CHD	Diesen Posten kurz einstellen und umsetzen.
P917-I1177	P915-C319	f83r	BIOLOGICAL	P912-E1657	P912-E1657	1	f83r.31	NO	qotchedy	OT+CHD+DY	Danach umsetzen; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Danach umsetzen; fertig.
P917-I1178	P915-C320	f83r	BIOLOGICAL	P912-E1658	P912-E1658	1	f83r.31	NO	okeedy	OK+EE+DY	Länger ansetzen; fertig.	ACTION_OR_LICENSED_CLOSE	OK	Länger ansetzen; fertig.
P917-I1179	P915-C321	f83r	BIOLOGICAL	P912-E1659	P912-E1659	1	f83r.31	NO	ldy	L+DY	In den nächsten Lauf weiterarbeiten; fertig.	ACTION_OR_LICENSED_CLOSE		In den nächsten Lauf weiterarbeiten; fertig.
P917-I1180	P915-C322	f83r	BIOLOGICAL	P912-E1660	P912-E1661	2	f83r.32	NO	cheol · qokchedy	CHEO+L | OK+CHD+Y	Den Auszug und diesen Posten ansetzen und umsetzen in den nächsten Lauf.	ACTION_OR_LICENSED_CLOSE	OK>CHD	Den Auszug und diesen Posten ansetzen und umsetzen in den nächsten Lauf.
P917-I1181	P915-C322	f83r	BIOLOGICAL	P912-E1662	P912-E1662	1	f83r.32	NO	lchedy	L+CHD+DY	Umsetzen in den nächsten Lauf; fertig.	ACTION_OR_LICENSED_CLOSE	CHD	Umsetzen in den nächsten Lauf; fertig.
