page	locus	token_ordinal	surface	working_meaning_de	form_level	v68_clause_type	v68_action_license	v68_active_verb_occurrences	last_semantic_writer	last_semantic_artifact	semantic_change_chain	last_writer_evidence_de	position_assignment_writer_gdt	semantic_card_origin_gdt	semantic_origin_artifact	semantic_origin_label	v57_baseline_gloss_de	v57_debt_applicability	v57_debt_severity	v57_primary_class	v57_signals	v57_identity_signals	v57_action_signals	v57_specificity_open	v57_strict_card_debt	v57_strict_debt_categories	v57_low_or_exploratory_applies	v57_low_confidence_sources	live_rivals_de	global_v48_semantic_match	global_v48_prior_gloss_de	global_v48_source	global_v48_strength	global_v48_scope_state	bound_span_id	bound_span_role	bound_span_global_export_allowed	evidence_summary_de	historical_confirmation	relation_word_delta	position_id	reading_id	source_reading_id	v91_reading_id	v91_lexical_core_de	v91_context_realization_de	v91_repair_mode	v91_resolved_debt_atom	v91_lexical_score	v91_lexical_level	v91_context_score	v91_context_level	v91_semantic_scope	v91_semantic_applicability	v91_global_export_scope	v91_lexical_bound_span_ids	v91_unconditional_global_export_allowed	v91_historical_confirmation	v91_occurrence_bound_span_id	v91_occurrence_bound_span_role	v91_occurrence_bound_span_global_export_allowed	v91_audit_decision	v91_evidence_class	v91_open_semantic_slots	v91_component_global_export_allowed	v91_boundary_decision	v91_boundary_render_once_de	v91_local_context_hypothesis	v91_expected_left_surface
f104v	f104v.2	10	oram	eine Maßportion Ansatz	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT681	GDT681	experiments/yolo/gdt681_six_five_hole_family_completion/artifacts/V55_51_LINE_READER.tsv	V55_TARGET_OR_RENDER_REVISION	eine Maßportion Ansatz	APPLIES_TO_CURRENT_GLOSS	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|VALUE_QUANTITY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT681; Signale MATERIAL_ROLE|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P011	oram#1	oram#1	oram#1	Maßportion	eine Maßportion	EXACT_FAMILY_CORE_CONTEXT_SPLIT	UNSUPPORTED_PREPARATION_HEAD|LEXICALIZED_ARTICLE	45	W2_PROVISIONAL_WORKING	45	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	1	dshees	eine Dosis vollständig eingeweichte Arzneimischung	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	GDT684|GDT690	Nomenordinal-, Kopf- und Rivalenapparat	GDT690	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	Dosis oder Charge vollständig eingeweichter Arzneispecies	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_WET|VALUE_QUANTITY	NONE	NONE	1	1	OPEN_TAXONOMY_OR_MATERIAL_ALTERNATIVE	0	SUPERSEDED_OR_NONE	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT690 zugewiesen; Kartenursprung GDT690; Signale MATERIAL_ROLE|STATE_WET|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P012	dshees#1	dshees#1	dshees#1	abgemessene feuchte Form, Endstufe	eine abgemessene feuchte Form auf Endstufe	EXPLORATORY_WHOLE_READING_WITH_IDENTITY_REMOVAL	UNSUPPORTED_DOSE_IDENTITY|UNSUPPORTED_DRUG_MIXTURE_IDENTITY	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	2	yey	hieran anschließend	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT678	GDT678	experiments/yolo/gdt678_seventeen_two_hole_family_completion/artifacts/V52_51_LINE_READER.tsv	V52_TARGET_OR_RENDER_REVISION	hieran anschließend	APPLIES_TO_CURRENT_GLOSS	CRITICAL	D2_STRUCTURAL_OR_REGISTER_META	REGISTER_CONNECTIVE|STATE_FINISHED	NONE	NONE	1	1	STRUCTURAL_META_CARD	1	GDT678	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT678; Signale REGISTER_CONNECTIVE|STATE_FINISHED; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P013	yey#1	yey#1	yey#1	hieran anschließend	hieran anschließend	RETAIN_V83	NONE	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	ACTIVE_EXACT_WHOLE_READING	STRUCTURAL_OR_PUNCTUATION_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	3	cheey	trocken am Ende des Grades	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT647	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	trocken am Ende des Grades	APPLIES_TO_CURRENT_GLOSS	MAJOR	C2_STATE_WITHOUT_OBJECT	STATE_DRY|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	1	trocken am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT647; Signale STATE_DRY|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P014	cheey#1	cheey#1	cheey#1	trocken am Ende des Grades	trocken am Ende des Grades	RETAIN_V83	NONE	53	W2_PROVISIONAL_WORKING	53	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	4	raiin	Wurzel, Charge III	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	GDT684|GDT690	Nomenordinal-, Kopf- und Rivalenapparat	GDT690	GDT690	experiments/yolo/gdt690_noun_ordinal_provenance_main_apparatus/artifacts/V63_479_TOKEN_NOUN_BINDING.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	Wurzel, Typ/Charge III	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A2_IDENTITY_BEARING_ENTITY	AMBIGUOUS_ALTERNATIVE|IDENTITY_ROOT|MATERIAL_ROLE	IDENTITY_ROOT	NONE	0	1	OPEN_TAXONOMY_OR_MATERIAL_ALTERNATIVE	0	SUPERSEDED_OR_NONE	NONE	0	Wurzel, Typ/Charge III	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT690 zugewiesen; Kartenursprung GDT690; Signale AMBIGUOUS_ALTERNATIVE|IDENTITY_ROOT|MATERIAL_ROLE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P015	raiin#1	raiin#1	raiin#1	Wurzel, Charge III	Wurzel, Charge III	RETAIN_V83	NONE	44	W2_PROVISIONAL_WORKING	44	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	5	otchdy	kalt-trockene Zubereitung, Anfangsstufe erreicht	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT691	V64_479_TOKEN_READER.tsv	GDT684|GDT687|GDT689|GDT691	Rollen-Dispatch der Zubereitungskoepfe	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	kalt-trockener Ansatz am Anfang des Grades, abgeschlossen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_COLD|STATE_DRY|STATE_FINISHED|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	Kaltansatz|Trockenrückstand	0	kalt-trockener Ansatz am Anfang des Grades, abgeschlossen	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT691 zugewiesen; Kartenursprung GDT691; Signale MATERIAL_ROLE|STATE_COLD|STATE_DRY|STATE_FINISHED|VALUE_GRADE; Rivalen Kaltansatz|Trockenrückstand.	H0_NONE	0_GDT696_TO_GDT709	P016	otchdy#1	otchdy#1	otchdy#1	kalt-trocken; Anfangsstufe erreicht	kalt-trockene Zubereitung; Anfangsstufe erreicht	PREPARATION_HEAD_SEPARATED_FROM_QUALITY_STAGE	UNSUPPORTED_PORTABLE_PREPARATION_IDENTITY	38	W1_WEAK_WORKING	38	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	6	qodor	eine Portion des Ansatzes abmessen	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT693	AR-Kopf-Semantiktournament	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	eine Portion Ansatz abmessen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A1_LICENSED_OPERATION	ACT_MEASURE|MATERIAL_ROLE|VALUE_QUANTITY	NONE	ACT_MEASURE	0	0	NONE	0	SUPERSEDED_OR_NONE	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT693 zugewiesen; Kartenursprung GDT693; Signale ACT_MEASURE|MATERIAL_ROLE|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P017	qodor#1	qodor#1	qodor#1	eine Portion des Ansatzes abmessen	eine Portion des Ansatzes abmessen	RETAIN_V83	NONE	44	W2_PROVISIONAL_WORKING	44	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	7	ches	trockenes Drogenmaterial, Mittelstufe	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT661	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	trockenes Drogenmaterial, Mittelstufe	APPLIES_TO_CURRENT_GLOSS	CRITICAL	D3_GENERIC_CARRIER	MATERIAL_ROLE|STATE_DRY|VALUE_GRADE	NONE	NONE	1	1	GENERIC_DRUG_HEAD	0	SUPERSEDED_OR_NONE	NONE	1	trockenes Drogenmaterial, Mittelstufe	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT661; Signale MATERIAL_ROLE|STATE_DRY|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P018	ches#1	ches#1	ches#1	trocken, Mittelstufe	trockenes Material, Mittelstufe	EXACT_WHOLE_IDENTITY_RETREAT	DROGE	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	8	or	Drogenportion	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT654	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	Drogenportion	APPLIES_TO_CURRENT_GLOSS	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|VALUE_QUANTITY	NONE	NONE	1	1	QUANTITY_OR_UNIT_WITHOUT_HEAD	0	SUPERSEDED_OR_NONE	NONE	1	Drogenportion	GDT654:REVISE_AMBIGUOUS_TO_EXACT	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT654; Signale MATERIAL_ROLE|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P019	or#1	or#1	or#1	Drogenportion	Drogenportion	RETAIN_V83	NONE	48	W2_PROVISIONAL_WORKING	48	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	9	cheey	trocken am Ende des Grades	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT647	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_OTHER_ASSIGNED	trocken am Ende des Grades	APPLIES_TO_CURRENT_GLOSS	MAJOR	C2_STATE_WITHOUT_OBJECT	STATE_DRY|VALUE_GRADE	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	1	trocken am Ende des Grades	GDT647:FAMILY_MIGRATION	EXACT_QUALITY_SUBDEGREE_FAMILY	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT647; Signale STATE_DRY|VALUE_GRADE; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P020	cheey#1	cheey#1	cheey#1	trocken am Ende des Grades	trocken am Ende des Grades	RETAIN_V83	NONE	53	W2_PROVISIONAL_WORKING	53	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	10	okees	Charge vollständig erhitzten Ansatzes	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT676	GDT668	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	INHERITED_NARROW_CARRIER	Charge vollständig erhitzten Ansatzes	APPLIES_TO_CURRENT_GLOSS	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_HOT	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	NONE	1	Charge vollständig erhitzten Ansatzes	GDT668:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT668; Signale MATERIAL_ROLE|STATE_HOT; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P021	okees#1	okees#1	okees#1	heiße Zubereitung, Endstufe	eine heiße Zubereitung auf Endstufe	BOUND_FORM_AND_STATE_CORE_REPAIR	UNSUPPORTED_CHARGE_HEAD|UNSUPPORTED_S_SPECIES_IDENTITY|ACTIVE_HEATING_PARAPHRASE	47	W2_PROVISIONAL_WORKING	47	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	11	odar	Anteil I des Ansatzes abmessen	F3_EXACT_ACTIVE_ZL3B_TOKEN	ACTION_CLAUSE	GDT689_V62_ACTION_ORDINAL	1	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT692|GDT693	AR-Kopf-Semantiktournament	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	erste Ansatzfraktion abmessen	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A1_LICENSED_OPERATION	ACT_MEASURE|MATERIAL_ROLE|VALUE_QUANTITY	NONE	ACT_MEASURE	0	0	NONE	0	SUPERSEDED_OR_NONE	erste Auszugsfraktion abmessen	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT693 zugewiesen; Kartenursprung GDT693; Signale ACT_MEASURE|MATERIAL_ROLE|VALUE_QUANTITY; Rivalen erste Auszugsfraktion abmessen.	H0_NONE	0_GDT696_TO_GDT709	P022	odar#1	odar#1	odar#1	Anteil I des Ansatzes abmessen	Anteil I des Ansatzes abmessen	RETAIN_V83	NONE	42	W2_PROVISIONAL_WORKING	42	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	12	cheody	getrocknete Masse	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT691	V64_479_TOKEN_READER.tsv	GDT684|GDT687|GDT689|GDT691	Rollen-Dispatch der Zubereitungskoepfe	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	getrockneter Ansatz	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_DRY	NONE	NONE	1	0	NONE	0	SUPERSEDED_OR_NONE	getrocknete Zubereitung|Trockenextrakt|Rückstand	0	getrockneter Ansatz	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT691 zugewiesen; Kartenursprung GDT691; Signale MATERIAL_ROLE|STATE_DRY; Rivalen getrocknete Zubereitung|Trockenextrakt|Rückstand.	H0_NONE	0_GDT696_TO_GDT709	P023	cheody#1	cheody#1	cheody#1	getrocknete Masse	getrocknete Masse	RETAIN_V83	NONE	50	W2_PROVISIONAL_WORKING	50	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.2	13	qody	fertige Zubereitung	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT687	V60_95_POSITION_SCOPE_DISPATCH.tsv	GDT684|GDT687	vollstaendiger Action/Result/Boundary-Dispatch	GDT687	GDT687	experiments/yolo/gdt687_v60_dchey_y_dy_action_result_boundary_dispatch/artifacts/V60_95_POSITION_SCOPE_DISPATCH.tsv	EXPLICIT_LATER_SEMANTIC_REVISION	stelle die Zubereitung fertig	SUPERSEDED_BY_EXPLICIT_SEMANTIC_REPAIR	NONE	A1_LICENSED_OPERATION	ACT_FINISH|MATERIAL_ROLE|STATE_FINISHED	NONE	ACT_FINISH	0	0	NONE	0	SUPERSEDED_OR_NONE	dy als selbständiger Befehl innerhalb des Wortes	0	stelle die Zubereitung fertig	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT687 zugewiesen; Kartenursprung GDT687; Signale ACT_FINISH|MATERIAL_ROLE|STATE_FINISHED; Rivalen dy als selbständiger Befehl innerhalb des Wortes.	H0_NONE	0_GDT696_TO_GDT709	P024	qody#1	qody#1	qody#1	fertige Zubereitung	fertige Zubereitung	RETAIN_V83	NONE	40	W2_PROVISIONAL_WORKING	40	W2_PROVISIONAL_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
f105r	f105r.31	1	kodeey	vollständig erhitzte und abgeschlossene Zubereitungsdosis	F3_EXACT_ACTIVE_ZL3B_TOKEN	NOMINAL_BLOCK	NOT_ACTION_LICENSED	0	GDT684	V57_479_POSITION_INFORMATION_AUDIT.tsv	GDT684	V57-Positionsaudit des geerbten Wortwerts	GDT681	GDT681	experiments/yolo/gdt681_six_five_hole_family_completion/artifacts/V55_51_LINE_READER.tsv	V55_TARGET_OR_RENDER_REVISION	vollständig erhitzte und abgeschlossene Zubereitungsdosis	APPLIES_TO_CURRENT_GLOSS	MAJOR	C1_FUNCTIONAL_MATERIAL_ROLE_ONLY	MATERIAL_ROLE|STATE_FINISHED|STATE_HOT|VALUE_QUANTITY	NONE	NONE	1	0	NONE	1	GDT681	NONE	0	NO_V48_EXACT_SURFACE_CARD	NO_EXACT_SURFACE_GLOSS_MATCH	NONE	NONE	NONE	NONE	1	Form exakt; aktuelle Glosse zuletzt GDT684 zugewiesen; Kartenursprung GDT681; Signale MATERIAL_ROLE|STATE_FINISHED|STATE_HOT|VALUE_QUANTITY; Rivalen NONE.	H0_NONE	0_GDT696_TO_GDT709	P025	kodeey#1	kodeey#1	kodeey#1	vollständig erhitzte und abgeschlossene Zubereitungsdosis	vollständig erhitzte und abgeschlossene Zubereitungsdosis	RETAIN_V83	NONE	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	H0_NONE	NONE	NONE	1	NOT_IN_GDT718_TRANCHE	INHERITED_V90	NOT_EVALUATED	NOT_EVALUATED	NONE	NONE	NONE	NONE
