work_order_serial	source_unified_serial	work_order_id	work_order_title_de	phase	execution_step	phase_step	source_unit	reading_unit_id	register	page	source_group_id	visible_owner	visible_surface	lookup_id	resolved_entry_id	resolved_reading_de	lookup_status	assignment_status
W625	U499	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	1	1	M67_LEFT_ASPECT_FIELDS	f67r2.47	ASTRO	f67r2	A1:G118	A1_LEFT_LOCAL_FIELD_47	yfain	AR083	ASTRO_OWNER_VALUE_083	Sternplatz A1_LEFT_LOCAL_FIELD_47: gezaehlter Teil oder Unterabschnitt; lokaler Namensrest yf.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W626	U500	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	1	1	M67_LEFT_ASPECT_FIELDS	f67r2.48	ASTRO	f67r2	A1:G119	A1_LEFT_LOCAL_FIELD_48	todaiin	AR086	ASTRO_OWNER_VALUE_086	Sternplatz A1_LEFT_LOCAL_FIELD_48: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest tod.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W627	U501	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	1	1	M67_LEFT_ASPECT_FIELDS	f67r2.48	ASTRO	f67r2	A1:G120	A1_LEFT_LOCAL_FIELD_48	dain	AR084	ASTRO_OWNER_VALUE_084	Sternplatz A1_LEFT_LOCAL_FIELD_48: Band-, Schleier- oder Abdecktraeger.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W628	U502	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	1	1	M67_LEFT_ASPECT_FIELDS	f67r2.48	ASTRO	f67r2	A1:G121	A1_LEFT_LOCAL_FIELD_48	dy	AR085	ASTRO_OWNER_VALUE_085	Sternplatz A1_LEFT_LOCAL_FIELD_48: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W629	U503	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	1	1	M67_LEFT_ASPECT_FIELDS	f67r2.49	ASTRO	f67r2	A1:G122	A1_LEFT_LOCAL_FIELD_49	os	AR089	ASTRO_OWNER_VALUE_089	Sternplatz A1_LEFT_LOCAL_FIELD_49: umschliessendes Diagrammfeld.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W630	U504	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	1	1	M67_LEFT_ASPECT_FIELDS	f67r2.49	ASTRO	f67r2	A1:G123	A1_LEFT_LOCAL_FIELD_49	choer	AR088	ASTRO_OWNER_VALUE_088	Sternplatz A1_LEFT_LOCAL_FIELD_49: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest c/er.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W631	U505	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	1	1	M67_LEFT_ASPECT_FIELDS	f67r2.49	ASTRO	f67r2	A1:G124	A1_LEFT_LOCAL_FIELD_49	aiin	AR087	ASTRO_OWNER_VALUE_087	Sternplatz A1_LEFT_LOCAL_FIELD_49: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W632	U506	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	1	1	M67_LEFT_ASPECT_FIELDS	f67r2.50	ASTRO	f67r2	A1:G125	A1_LEFT_LOCAL_FIELD_50	choeea	AR090	ASTRO_OWNER_VALUE_090	Sternplatz A1_LEFT_LOCAL_FIELD_50: Himmelsobjekt oder Eingangsbedingung + lange oder volle Diagrammstufe; lokaler Namensrest c/a.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W633	U507	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	1	1	M67_LEFT_ASPECT_FIELDS	f67r2.50	ASTRO	f67r2	A1:G126	A1_LEFT_LOCAL_FIELD_50	sal	AR091	ASTRO_OWNER_VALUE_091	Sternplatz A1_LEFT_LOCAL_FIELD_50: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W634	U508	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	1	1	M67_LEFT_ASPECT_FIELDS	f67r2.51	ASTRO	f67r2	A1:G127	A1_LEFT_LOCAL_FIELD_51	dadaiin	AR092	ASTRO_OWNER_VALUE_092	Sternplatz A1_LEFT_LOCAL_FIELD_51: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest dad.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W635	U509	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.52	ASTRO	f67r2	A1:G128	A1_LEFT_OUTER_STAR_STATION_01	qotoear	AR104	ASTRO_OWNER_VALUE_104	Sternplatz A1_LEFT_OUTER_STAR_STATION_01: naechster Platz oder folgende Bedingung + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest q/oe.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W636	U510	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.53	ASTRO	f67r2	A1:G129	A1_LEFT_OUTER_STAR_STATION_02	dchdar	AR105	ASTRO_OWNER_VALUE_105	Sternplatz A1_LEFT_OUTER_STAR_STATION_02: Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest d.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W637	U511	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.54	ASTRO	f67r2	A1:G130	A1_LEFT_OUTER_STAR_STATION_03	y	AR107	ASTRO_OWNER_VALUE_107	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W638	U512	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.54	ASTRO	f67r2	A1:G131	A1_LEFT_OUTER_STAR_STATION_03	saldal	AR106	ASTRO_OWNER_VALUE_106	Sternplatz A1_LEFT_OUTER_STAR_STATION_03: Zielsektor, Zielstern oder Zielfeld + Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest s/d.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W639	U513	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.55	ASTRO	f67r2	A1:G132	A1_LEFT_OUTER_STAR_STATION_04	ytodal	AR108	ASTRO_OWNER_VALUE_108	Sternplatz A1_LEFT_OUTER_STAR_STATION_04: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest ytod.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W640	U514	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.56	ASTRO	f67r2	A1:G133	A1_LEFT_OUTER_STAR_STATION_05	tol	AR110	ASTRO_OWNER_VALUE_110	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: im selben Ring oder Band fortsetzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W641	U515	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.56	ASTRO	f67r2	A1:G134	A1_LEFT_OUTER_STAR_STATION_05	daiin	AR109	ASTRO_OWNER_VALUE_109	Sternplatz A1_LEFT_OUTER_STAR_STATION_05: Sollwert oder Grad des bezeichneten Himmelsplatzes.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W642	U516	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.57	ASTRO	f67r2	A1:G135	A1_LEFT_OUTER_STAR_STATION_06	otar	AR112	ASTRO_OWNER_VALUE_112	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: danach vom bezeichneten Ausgangsplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W643	U517	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.57	ASTRO	f67r2	A1:G136	A1_LEFT_OUTER_STAR_STATION_06	dy	AR111	ASTRO_OWNER_VALUE_111	Sternplatz A1_LEFT_OUTER_STAR_STATION_06: dieser lokale Diagrammposten.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W644	U518	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.58	ASTRO	f67r2	A1:G137	A1_LEFT_OUTER_STAR_STATION_07	cho	AR113	ASTRO_OWNER_VALUE_113	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: Eingangsobjekt oder Eingangsbedingung.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W645	U519	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.58	ASTRO	f67r2	A1:G138	A1_LEFT_OUTER_STAR_STATION_07	dal	AR114	ASTRO_OWNER_VALUE_114	Sternplatz A1_LEFT_OUTER_STAR_STATION_07: zum bezeichneten Zielplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W646	U520	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.58	ASTRO	f67r2	A1:G139	A1_LEFT_OUTER_STAR_STATION_07	g	AR115	ASTRO_OWNER_VALUE_115	A1_LEFT_OUTER_STAR_STATION_07: Gradwert.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W647	U521	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.59	ASTRO	f67r2	A1:G140	A1_LEFT_OUTER_STAR_STATION_08	ytchodly	AR116	ASTRO_OWNER_VALUE_116	Sternplatz A1_LEFT_OUTER_STAR_STATION_08: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ytc/dly.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W648	U522	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.60	ASTRO	f67r2	A1:G141	A1_LEFT_OUTER_STAR_STATION_09	octhys	AR117	ASTRO_OWNER_VALUE_117	A1_LEFT_OUTER_STAR_STATION_09: sekundäre Grundbedingung.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W649	U523	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.61	ASTRO	f67r2	A1:G142	A1_LEFT_OUTER_STAR_STATION_10	ytokar	AR118	ASTRO_OWNER_VALUE_118	Sternplatz A1_LEFT_OUTER_STAR_STATION_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yt.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W650	U524	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.62	ASTRO	f67r2	A1:G143	A1_LEFT_OUTER_STAR_STATION_11	otolor	AR119	ASTRO_OWNER_VALUE_119	Sternplatz A1_LEFT_OUTER_STAR_STATION_11: naechster Platz oder folgende Bedingung + im selben Ring, Band oder Satz fortsetzen + Bedingungs-, Tabellen- oder Wahlansatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W651	U525	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	2	2	M67_LEFT_OUTER_STATIONS	f67r2.63	ASTRO	f67r2	A1:G144	A1_LEFT_OUTER_STAR_STATION_12	okodar	AR120	ASTRO_OWNER_VALUE_120	Sternplatz A1_LEFT_OUTER_STAR_STATION_12: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest od.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W652	U536	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	3	3	M67_LEFT_RING_RULE	f67r2.72	ASTRO	f67r2	A1:G155	A1_LEFT_OUTER_RING_TEXT	dar	AR094	ASTRO_OWNER_VALUE_094	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: vom bezeichneten Ausgangsplatz.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W653	U537	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	3	3	M67_LEFT_RING_RULE	f67r2.72	ASTRO	f67r2	A1:G156	A1_LEFT_OUTER_RING_TEXT	aldaiin	AR093	ASTRO_OWNER_VALUE_093	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest d.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W654	U538	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	3	3	M67_LEFT_RING_RULE	f67r2.72	ASTRO	f67r2	A1:G157	A1_LEFT_OUTER_RING_TEXT	ydaiin	AR099	ASTRO_OWNER_VALUE_099	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W655	U539	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	3	3	M67_LEFT_RING_RULE	f67r2.72	ASTRO	f67r2	A1:G158	A1_LEFT_OUTER_RING_TEXT	qkoy	AR097	ASTRO_OWNER_VALUE_097	A1_LEFT_OUTER_RING_TEXT: neue Grundklasse.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W656	U540	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	3	3	M67_LEFT_RING_RULE	f67r2.72	ASTRO	f67r2	A1:G159	A1_LEFT_OUTER_RING_TEXT	ydaiin	AR099	ASTRO_OWNER_VALUE_099	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yd.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W657	U541	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	3	3	M67_LEFT_RING_RULE	f67r2.72	ASTRO	f67r2	A1:G160	A1_LEFT_OUTER_RING_TEXT	qofair	AR098	ASTRO_OWNER_VALUE_098	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest qof.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W658	U542	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	3	3	M67_LEFT_RING_RULE	f67r2.72	ASTRO	f67r2	A1:G161	A1_LEFT_OUTER_RING_TEXT	ypair	AR102	ASTRO_OWNER_VALUE_102	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Himmels-, Ring- oder Zeigerlauf; lokaler Namensrest yp.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W659	U543	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	3	3	M67_LEFT_RING_RULE	f67r2.72	ASTRO	f67r2	A1:G162	A1_LEFT_OUTER_RING_TEXT	ykoaiin	AR101	ASTRO_OWNER_VALUE_101	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest yko.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W660	U544	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	3	3	M67_LEFT_RING_RULE	f67r2.72	ASTRO	f67r2	A1:G163	A1_LEFT_OUTER_RING_TEXT	ydoly	AR100	ASTRO_OWNER_VALUE_100	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest yd/y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W661	U545	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	3	3	M67_LEFT_RING_RULE	f67r2.72	ASTRO	f67r2	A1:G164	A1_LEFT_OUTER_RING_TEXT	ytalchos	AR103	ASTRO_OWNER_VALUE_103	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: Zielsektor, Zielstern oder Zielfeld + Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest yt/c/s.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W662	U546	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	3	3	M67_LEFT_RING_RULE	f67r2.72	ASTRO	f67r2	A1:G165	A1_LEFT_OUTER_RING_TEXT	oly	AR096	ASTRO_OWNER_VALUE_096	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest y.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W663	U547	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHEN	3	3	M67_LEFT_RING_RULE	f67r2.72	ASTRO	f67r2	A1:G166	A1_LEFT_OUTER_RING_TEXT	okey	AR095	ASTRO_OWNER_VALUE_095	Ring- oder Bandstelle A1_LEFT_OUTER_RING_TEXT: in kurzer Stufe setzen.	OWNER_PLUS_SURFACE_ASTRO_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W664	U074	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S001	PROSE	f56r	E074	NOT_REQUIRED	chochor	PR036	MC125	Zutatenansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W665	U075	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S001	PROSE	f56r	E075	NOT_REQUIRED	cho	PR035	MC034	Zutat	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W666	U076	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S001	PROSE	f56r	E076	NOT_REQUIRED	chodaly	PR038	MC010	diese Zutat zur Stelle bringen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W667	U077	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S001	PROSE	f56r	E077	NOT_REQUIRED	daiin	PR053	MC039	Sollmaß	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W668	U078	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S001	PROSE	f56r	E078	NOT_REQUIRED	sho	PR198	MC034	Zutat	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W669	U079	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S001	PROSE	f56r	E079	NOT_REQUIRED	kchol	PR075	MC090	weiter bearbeiten	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W670	U080	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S001	PROSE	f56r	E080	NOT_REQUIRED	otchor	PR128	MC013	Folgeansatz	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W671	U081	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S001	PROSE	f56r	E081	NOT_REQUIRED	choky	PR041	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W672	U082	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S001	PROSE	f56r	E082	NOT_REQUIRED	dal	PR056	MC154	dorthin	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W673	U083	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S002	PROSE	f56r	E083	NOT_REQUIRED	schol	PR182	MC142	Voriges	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W674	U084	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S002	PROSE	f56r	E084	NOT_REQUIRED	choy	PR045	MC131	diese Zutat	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W675	U085	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S002	PROSE	f56r	E085	NOT_REQUIRED	choky	PR041	MC026	aktuellen Posten ansetzen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W676	U086	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S002	PROSE	f56r	E086	NOT_REQUIRED	cheeckhody	PR019	MC099	auftragen	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W677	U087	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S003	PROSE	f56r	E087	NOT_REQUIRED	sh	PR183	MC114	Staengel	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
W678	U088	D4_FRESH_PLANT_LEFT_WHEEL	Frische Pflanzenfolge im langen Beckenweg mit linker Radablesung	WHAT	4	1	H5	H5-S003	PROSE	f56r	E088	NOT_REQUIRED	cho	PR035	MC034	Zutat	DIRECT_PROSE_SURFACE_PASS	CREATIVE_WORK_ORDER_PAIRING__CURRENT_READER_VALUE
