direct_pair	left_action	separator_focus	right_action	separated_recipe	direct_pair_reader_status	separated_factor_gate_status	separator_decision	scope_selector_rules	portable_factor_rules	amber_factor_rules	blocked_factor_rules	ordered_literal_reading_de	direct_pair_promoted	surface_or_occurrence_prediction
R>OK	R	EEE	OK	R+EEE+OK	STOP_UNLICENSED	STOP__UNLICENSED_FACTOR	SEPARATED_CHAIN_STILL_STOPPED	NEAREST_HEAD_LEFT_TIE	NONE	NONE	FOCUS:R<-EEE	MARKIEREN · GRAD III · SETZEN	NO	NO
R>OK	R	L	OK	R+L+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:OK<-L	NONE	NONE	MARKIEREN · VERBINDUNG · SETZEN	NO	NO
R>OK	R	OR	OK	R+OR+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-OR	NONE	NONE	MARKIEREN · EINHEIT · SETZEN	NO	NO
R>OK	R	Y	OK	R+Y+OK	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-Y	NONE	NONE	MARKIEREN · POSTEN · SETZEN	NO	NO
R>P	R	AIIN	P	R+AIIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-AIIN	NONE	NONE	MARKIEREN · WERT · EINSETZEN	NO	NO
R>P	R	AIN	P	R+AIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-AIN	NONE	NONE	MARKIEREN · ANTEIL · EINSETZEN	NO	NO
R>P	R	AIR	P	R+AIR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-AIR	NONE	NONE	MARKIEREN · BAHN · EINSETZEN	NO	NO
R>P	R	AL	P	R+AL+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:R<-AL	NONE	NONE	MARKIEREN · ZIELORT · EINSETZEN	NO	NO
R>P	R	AR	P	R+AR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:R<-AR	NONE	NONE	MARKIEREN · AUSGANG · EINSETZEN	NO	NO
R>P	R	E	P	R+E+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-E	NONE	NONE	MARKIEREN · GRAD I · EINSETZEN	NO	NO
R>P	R	EE	P	R+EE+P	STOP_UNLICENSED	FACTOR_AMBER_LOCAL_APPENDIX	SEPARATED_CHAIN_AMBER	NEAREST_HEAD_LEFT_TIE	NONE	FOCUS:R<-EE	NONE	MARKIEREN · GRAD II · EINSETZEN	NO	NO
R>P	R	EEE	P	R+EEE+P	STOP_UNLICENSED	STOP__UNLICENSED_FACTOR	SEPARATED_CHAIN_STILL_STOPPED	NEAREST_HEAD_LEFT_TIE	NONE	NONE	FOCUS:R<-EEE	MARKIEREN · GRAD III · EINSETZEN	NO	NO
R>P	R	L	P	R+L+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-L	NONE	NONE	MARKIEREN · VERBINDUNG · EINSETZEN	NO	NO
R>P	R	OR	P	R+OR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-OR	NONE	NONE	MARKIEREN · EINHEIT · EINSETZEN	NO	NO
R>P	R	Y	P	R+Y+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-Y	NONE	NONE	MARKIEREN · POSTEN · EINSETZEN	NO	NO
R>R	R	AIIN	R	R+AIIN+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-AIIN	NONE	NONE	MARKIEREN · WERT · MARKIEREN	NO	NO
R>R	R	AIN	R	R+AIN+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-AIN	NONE	NONE	MARKIEREN · ANTEIL · MARKIEREN	NO	NO
R>R	R	AIR	R	R+AIR+R	STOP_UNLICENSED	FACTOR_AMBER_LOCAL_APPENDIX	SEPARATED_CHAIN_AMBER	L_AIR_RIGHT_FALLBACK	NONE	FOCUS:R<-AIR	NONE	MARKIEREN · BAHN · MARKIEREN	NO	NO
R>R	R	AL	R	R+AL+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:R<-AL	NONE	NONE	MARKIEREN · ZIELORT · MARKIEREN	NO	NO
R>R	R	AR	R	R+AR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:R<-AR	NONE	NONE	MARKIEREN · AUSGANG · MARKIEREN	NO	NO
R>R	R	E	R	R+E+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-E	NONE	NONE	MARKIEREN · GRAD I · MARKIEREN	NO	NO
R>R	R	EE	R	R+EE+R	STOP_UNLICENSED	FACTOR_AMBER_LOCAL_APPENDIX	SEPARATED_CHAIN_AMBER	NEAREST_HEAD_LEFT_TIE	NONE	FOCUS:R<-EE	NONE	MARKIEREN · GRAD II · MARKIEREN	NO	NO
R>R	R	EEE	R	R+EEE+R	STOP_UNLICENSED	STOP__UNLICENSED_FACTOR	SEPARATED_CHAIN_STILL_STOPPED	NEAREST_HEAD_LEFT_TIE	NONE	NONE	FOCUS:R<-EEE	MARKIEREN · GRAD III · MARKIEREN	NO	NO
R>R	R	L	R	R+L+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:R<-L	NONE	NONE	MARKIEREN · VERBINDUNG · MARKIEREN	NO	NO
R>R	R	OR	R	R+OR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-OR	NONE	NONE	MARKIEREN · EINHEIT · MARKIEREN	NO	NO
R>R	R	Y	R	R+Y+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-Y	NONE	NONE	MARKIEREN · POSTEN · MARKIEREN	NO	NO
R>S	R	AIIN	S	R+AIIN+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-AIIN	NONE	NONE	MARKIEREN · WERT · WÄHLEN	NO	NO
R>S	R	AIN	S	R+AIN+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-AIN	NONE	NONE	MARKIEREN · ANTEIL · WÄHLEN	NO	NO
R>S	R	AIR	S	R+AIR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-AIR	NONE	NONE	MARKIEREN · BAHN · WÄHLEN	NO	NO
R>S	R	AL	S	R+AL+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:R<-AL	NONE	NONE	MARKIEREN · ZIELORT · WÄHLEN	NO	NO
R>S	R	AR	S	R+AR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:R<-AR	NONE	NONE	MARKIEREN · AUSGANG · WÄHLEN	NO	NO
R>S	R	E	S	R+E+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-E	NONE	NONE	MARKIEREN · GRAD I · WÄHLEN	NO	NO
R>S	R	EE	S	R+EE+S	STOP_UNLICENSED	FACTOR_AMBER_LOCAL_APPENDIX	SEPARATED_CHAIN_AMBER	NEAREST_HEAD_LEFT_TIE	NONE	FOCUS:R<-EE	NONE	MARKIEREN · GRAD II · WÄHLEN	NO	NO
R>S	R	EEE	S	R+EEE+S	STOP_UNLICENSED	STOP__UNLICENSED_FACTOR	SEPARATED_CHAIN_STILL_STOPPED	NEAREST_HEAD_LEFT_TIE	NONE	NONE	FOCUS:R<-EEE	MARKIEREN · GRAD III · WÄHLEN	NO	NO
R>S	R	L	S	R+L+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-L	NONE	NONE	MARKIEREN · VERBINDUNG · WÄHLEN	NO	NO
R>S	R	OR	S	R+OR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-OR	NONE	NONE	MARKIEREN · EINHEIT · WÄHLEN	NO	NO
R>S	R	Y	S	R+Y+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:R<-Y	NONE	NONE	MARKIEREN · POSTEN · WÄHLEN	NO	NO
S>CHD	S	AIIN	CHD	S+AIIN+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-AIIN	NONE	NONE	WÄHLEN · WERT · BEARBEITEN	NO	NO
S>CHD	S	AIN	CHD	S+AIN+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-AIN	NONE	NONE	WÄHLEN · ANTEIL · BEARBEITEN	NO	NO
S>CHD	S	AIR	CHD	S+AIR+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-AIR	NONE	NONE	WÄHLEN · BAHN · BEARBEITEN	NO	NO
S>CHD	S	AL	CHD	S+AL+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:S<-AL	NONE	NONE	WÄHLEN · ZIELORT · BEARBEITEN	NO	NO
S>CHD	S	AR	CHD	S+AR+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:S<-AR	NONE	NONE	WÄHLEN · AUSGANG · BEARBEITEN	NO	NO
S>CHD	S	E	CHD	S+E+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-E	NONE	NONE	WÄHLEN · GRAD I · BEARBEITEN	NO	NO
S>CHD	S	EE	CHD	S+EE+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-EE	NONE	NONE	WÄHLEN · GRAD II · BEARBEITEN	NO	NO
S>CHD	S	EEE	CHD	S+EEE+CHD	STOP_UNLICENSED	FACTOR_AMBER_LOCAL_APPENDIX	SEPARATED_CHAIN_AMBER	NEAREST_HEAD_LEFT_TIE	NONE	FOCUS:S<-EEE	NONE	WÄHLEN · GRAD III · BEARBEITEN	NO	NO
S>CHD	S	L	CHD	S+L+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-L	NONE	NONE	WÄHLEN · VERBINDUNG · BEARBEITEN	NO	NO
S>CHD	S	OR	CHD	S+OR+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-OR	NONE	NONE	WÄHLEN · EINHEIT · BEARBEITEN	NO	NO
S>CHD	S	Y	CHD	S+Y+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y	NONE	NONE	WÄHLEN · POSTEN · BEARBEITEN	NO	NO
S>P	S	AIIN	P	S+AIIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-AIIN	NONE	NONE	WÄHLEN · WERT · EINSETZEN	NO	NO
S>P	S	AIN	P	S+AIN+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-AIN	NONE	NONE	WÄHLEN · ANTEIL · EINSETZEN	NO	NO
S>P	S	AIR	P	S+AIR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-AIR	NONE	NONE	WÄHLEN · BAHN · EINSETZEN	NO	NO
S>P	S	AL	P	S+AL+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:S<-AL	NONE	NONE	WÄHLEN · ZIELORT · EINSETZEN	NO	NO
S>P	S	AR	P	S+AR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:S<-AR	NONE	NONE	WÄHLEN · AUSGANG · EINSETZEN	NO	NO
S>P	S	E	P	S+E+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-E	NONE	NONE	WÄHLEN · GRAD I · EINSETZEN	NO	NO
S>P	S	EE	P	S+EE+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-EE	NONE	NONE	WÄHLEN · GRAD II · EINSETZEN	NO	NO
S>P	S	EEE	P	S+EEE+P	STOP_UNLICENSED	FACTOR_AMBER_LOCAL_APPENDIX	SEPARATED_CHAIN_AMBER	NEAREST_HEAD_LEFT_TIE	NONE	FOCUS:S<-EEE	NONE	WÄHLEN · GRAD III · EINSETZEN	NO	NO
S>P	S	L	P	S+L+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:P<-L	NONE	NONE	WÄHLEN · VERBINDUNG · EINSETZEN	NO	NO
S>P	S	OR	P	S+OR+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-OR	NONE	NONE	WÄHLEN · EINHEIT · EINSETZEN	NO	NO
S>P	S	Y	P	S+Y+P	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y	NONE	NONE	WÄHLEN · POSTEN · EINSETZEN	NO	NO
S>R	S	AIIN	R	S+AIIN+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-AIIN	NONE	NONE	WÄHLEN · WERT · MARKIEREN	NO	NO
S>R	S	AIN	R	S+AIN+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-AIN	NONE	NONE	WÄHLEN · ANTEIL · MARKIEREN	NO	NO
S>R	S	AIR	R	S+AIR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-AIR	NONE	NONE	WÄHLEN · BAHN · MARKIEREN	NO	NO
S>R	S	AL	R	S+AL+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:S<-AL	NONE	NONE	WÄHLEN · ZIELORT · MARKIEREN	NO	NO
S>R	S	AR	R	S+AR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:S<-AR	NONE	NONE	WÄHLEN · AUSGANG · MARKIEREN	NO	NO
S>R	S	E	R	S+E+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-E	NONE	NONE	WÄHLEN · GRAD I · MARKIEREN	NO	NO
S>R	S	EE	R	S+EE+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-EE	NONE	NONE	WÄHLEN · GRAD II · MARKIEREN	NO	NO
S>R	S	EEE	R	S+EEE+R	STOP_UNLICENSED	FACTOR_AMBER_LOCAL_APPENDIX	SEPARATED_CHAIN_AMBER	NEAREST_HEAD_LEFT_TIE	NONE	FOCUS:S<-EEE	NONE	WÄHLEN · GRAD III · MARKIEREN	NO	NO
S>R	S	L	R	S+L+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-L	NONE	NONE	WÄHLEN · VERBINDUNG · MARKIEREN	NO	NO
S>R	S	OR	R	S+OR+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-OR	NONE	NONE	WÄHLEN · EINHEIT · MARKIEREN	NO	NO
S>R	S	Y	R	S+Y+R	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y	NONE	NONE	WÄHLEN · POSTEN · MARKIEREN	NO	NO
S>S	S	AIIN	S	S+AIIN+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-AIIN	NONE	NONE	WÄHLEN · WERT · WÄHLEN	NO	NO
S>S	S	AIN	S	S+AIN+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-AIN	NONE	NONE	WÄHLEN · ANTEIL · WÄHLEN	NO	NO
S>S	S	AIR	S	S+AIR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-AIR	NONE	NONE	WÄHLEN · BAHN · WÄHLEN	NO	NO
S>S	S	AL	S	S+AL+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:S<-AL	NONE	NONE	WÄHLEN · ZIELORT · WÄHLEN	NO	NO
S>S	S	AR	S	S+AR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:S<-AR	NONE	NONE	WÄHLEN · AUSGANG · WÄHLEN	NO	NO
S>S	S	E	S	S+E+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-E	NONE	NONE	WÄHLEN · GRAD I · WÄHLEN	NO	NO
S>S	S	EE	S	S+EE+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-EE	NONE	NONE	WÄHLEN · GRAD II · WÄHLEN	NO	NO
S>S	S	EEE	S	S+EEE+S	STOP_UNLICENSED	FACTOR_AMBER_LOCAL_APPENDIX	SEPARATED_CHAIN_AMBER	NEAREST_HEAD_LEFT_TIE	NONE	FOCUS:S<-EEE	NONE	WÄHLEN · GRAD III · WÄHLEN	NO	NO
S>S	S	L	S	S+L+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:S<-L	NONE	NONE	WÄHLEN · VERBINDUNG · WÄHLEN	NO	NO
S>S	S	OR	S	S+OR+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-OR	NONE	NONE	WÄHLEN · EINHEIT · WÄHLEN	NO	NO
S>S	S	Y	S	S+Y+S	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y	NONE	NONE	WÄHLEN · POSTEN · WÄHLEN	NO	NO
S>T	S	AIIN	T	S+AIIN+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-AIIN	NONE	NONE	WÄHLEN · WERT · EINSTELLEN	NO	NO
S>T	S	AIN	T	S+AIN+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-AIN	NONE	NONE	WÄHLEN · ANTEIL · EINSTELLEN	NO	NO
S>T	S	AIR	T	S+AIR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-AIR	NONE	NONE	WÄHLEN · BAHN · EINSTELLEN	NO	NO
S>T	S	AL	T	S+AL+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:S<-AL	NONE	NONE	WÄHLEN · ZIELORT · EINSTELLEN	NO	NO
S>T	S	AR	T	S+AR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:S<-AR	NONE	NONE	WÄHLEN · AUSGANG · EINSTELLEN	NO	NO
S>T	S	E	T	S+E+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-E	NONE	NONE	WÄHLEN · GRAD I · EINSTELLEN	NO	NO
S>T	S	EE	T	S+EE+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-EE	NONE	NONE	WÄHLEN · GRAD II · EINSTELLEN	NO	NO
S>T	S	EEE	T	S+EEE+T	STOP_UNLICENSED	FACTOR_AMBER_LOCAL_APPENDIX	SEPARATED_CHAIN_AMBER	NEAREST_HEAD_LEFT_TIE	NONE	FOCUS:S<-EEE	NONE	WÄHLEN · GRAD III · EINSTELLEN	NO	NO
S>T	S	L	T	S+L+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:T<-L	NONE	NONE	WÄHLEN · VERBINDUNG · EINSTELLEN	NO	NO
S>T	S	OR	T	S+OR+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-OR	NONE	NONE	WÄHLEN · EINHEIT · EINSTELLEN	NO	NO
S>T	S	Y	T	S+Y+T	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:S<-Y	NONE	NONE	WÄHLEN · POSTEN · EINSTELLEN	NO	NO
SH>CHD	SH	AIIN	CHD	SH+AIIN+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-AIIN	NONE	NONE	HALTEN · WERT · BEARBEITEN	NO	NO
SH>CHD	SH	AIN	CHD	SH+AIN+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-AIN	NONE	NONE	HALTEN · ANTEIL · BEARBEITEN	NO	NO
SH>CHD	SH	AIR	CHD	SH+AIR+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	L_AIR_RIGHT_FALLBACK	FOCUS:CHD<-AIR	NONE	NONE	HALTEN · BAHN · BEARBEITEN	NO	NO
SH>CHD	SH	AL	CHD	SH+AL+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AL	NONE	NONE	HALTEN · ZIELORT · BEARBEITEN	NO	NO
SH>CHD	SH	AR	CHD	SH+AR+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	AL_AR_ORDERED_FALLBACK	FOCUS:SH<-AR	NONE	NONE	HALTEN · AUSGANG · BEARBEITEN	NO	NO
SH>CHD	SH	E	CHD	SH+E+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-E	NONE	NONE	HALTEN · GRAD I · BEARBEITEN	NO	NO
SH>CHD	SH	EE	CHD	SH+EE+CHD	STOP_UNLICENSED	FACTOR_GREEN_CROSS_PAGE	SEPARATED_CHAIN_GREEN	NEAREST_HEAD_LEFT_TIE	FOCUS:SH<-EE	NONE	NONE	HALTEN · GRAD II · BEARBEITEN	NO	NO
