audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_support	reader_exact	split_normalized	before_gloss_de	after_gloss_de	known_other_tokens	clean_known_other_tokens	local_before_de	local_after_de	hard_collision	verdict
G648-A03-004	3	keol	f108v	f108v.46	S	B	3	7	MEDIAL	cheol	chedy	saiin sheeain qkain okeey qokalor cheol keol chedy qokeey qokeey ral	saiin sheeain qkain okeey qokal or cheol keol chedy qokeey qokeey ral	saiin sheeain qkain okeey qokal or cheol keol chedy qokeey qokeey ral	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	7	7	Samen/Saatgut, Typ/Charge III | [sheeain:?] | [qkain:?] | heißer Ansatz am Ende des Grades | [qokalor:?] | trockener Drogenstoff | [keol:?] | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades | Wurzelrohstoff I	Samen/Saatgut, Typ/Charge III | [sheeain:?] | [qkain:?] | heißer Ansatz am Ende des Grades | [qokalor:?] | trockener Drogenstoff | heißer Drogenstoff | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades | Wurzelrohstoff I	0	CLEAN_CONTEXT_COMPATIBLE
G648-A03-005	3	keol	f112r	f112r.20	S	B	3	7	MEDIAL	qol	okeeey	qoaiin or aiin cheol keody qol keol okeeey dal aiin ody	qoaiin or aiin cheol keody qol keol okeeey dal aiin ody	qoaiin or aiin cheol keody qol keol okeeey dal aiin ody	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	4	3	[qoaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | trockener Drogenstoff | [keody:?] | [qol:?] | [keol:?] | [okeeey:?] | [dal:?] | Menge III | [ody:?]	[qoaiin:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Menge III | trockener Drogenstoff | [keody:?] | [qol:?] | heißer Drogenstoff | [okeeey:?] | [dal:?] | Menge III | [ody:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A03-006	3	keol	f114v	f114v.9	S	B	3	5	MEDIAL	olkeey	qotcheedy	soes oeeos aiin olkeey keol qotcheedy qockhed skaiin sheedy qotal chedy	soes oeeos aiin olkeey keol qotcheedy qockhed skaiin sheedy qotal chedy	soes oeeos aiin olkeey keol qotcheedy qockhed skaiin sheedy qotal chedy	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	4	4	[soes:?] | [oeeos:?] | Menge III | [olkeey:?] | [keol:?] | kalt und trocken am Ende des Grades, abgeschlossen | [qockhed:?] | [skaiin:?] | feucht am Ende des Grades, abgeschlossen | [qotal:?] | trocken in der Mitte des Grades, abgeschlossen	[soes:?] | [oeeos:?] | Menge III | [olkeey:?] | heißer Drogenstoff | kalt und trocken am Ende des Grades, abgeschlossen | [qockhed:?] | [skaiin:?] | feucht am Ende des Grades, abgeschlossen | [qotal:?] | trocken in der Mitte des Grades, abgeschlossen	0	CLEAN_CONTEXT_COMPATIBLE
G648-A03-007	3	keol	f24v	f24v.10	H	A	1	4	FINAL	choy	<EOS>	okoeor ctheod choy keol	okoeos ckheod choy keol	okoeor ckheod choy keol	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	0	0	[okoeor:?] | [ctheod:?] | [choy:?] | [keol:?]	[okoeor:?] | [ctheod:?] | [choy:?] | heißer Drogenstoff	0	OPAQUE_OR_SHORT_CONTEXT
G648-A03-008	3	keol	f27r	f27r.3	H	A	1	3	MEDIAL	shy	chol	chol shy keol chol chy shol chy daiin chey dam	chol shy keol chol shy shol chy daiin chey dam	chol shy keol chol chy shol chy daiin chey dam	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	8	7	trocken; nominal trockenes Gut/Material | feucht am Anfang des Grades | [keol:?] | trocken; nominal trockenes Gut/Material | trocken am Anfang des Grades | feucht; nominal feuchtes Gut/Material | trocken am Anfang des Grades | Grad-/Maßwert III | trocken in der Mitte des Grades | [dam:?]	trocken; nominal trockenes Gut/Material | feucht am Anfang des Grades | heißer Drogenstoff | trocken; nominal trockenes Gut/Material | trocken am Anfang des Grades | feucht; nominal feuchtes Gut/Material | trocken am Anfang des Grades | Grad-/Maßwert III | trocken in der Mitte des Grades | [dam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A03-009	3	keol	f2r	f2r.10	H	A	1	7	MEDIAL	cthey	saiin	qoky cholaiin shol sheky daiin cthey keol saiin eaiin	qoky cholaiin shol sheky daiin cthey keol saiin saiin	qoky cholaiin shol sheky daiin cthey keol saiin eaiin	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	6	6	heiß am Anfang des Grades | trocken, Grad III | feucht; nominal feuchtes Gut/Material | [sheky:?] | Grad-/Maßwert III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | [keol:?] | Samen/Saatgut, Typ/Charge III | [eaiin:?]	heiß am Anfang des Grades | trocken, Grad III | feucht; nominal feuchtes Gut/Material | [sheky:?] | Grad-/Maßwert III | CTH-Drogenmaterial, Form I; im Herbal Blatt-/Krautdroge, Form I | heißer Drogenstoff | Samen/Saatgut, Typ/Charge III | [eaiin:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A03-010	3	keol	f2v	f2v.6	H	A	1	5	MEDIAL	chol	chy	dor chol chor chol keol chy chty daiin o tchor chan	dor chol chor chol keol chy chty daiin otchor chan	dor chol chor chol keol chy chty daiin otchor chan	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	6	6	[dor:?] | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | [keol:?] | trocken am Anfang des Grades | [chty:?] | Grad-/Maßwert III | [o:?] | [tchor:?] | trocken, Grad I	[dor:?] | trocken; nominal trockenes Gut/Material | Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | heißer Drogenstoff | trocken am Anfang des Grades | [chty:?] | Grad-/Maßwert III | [o:?] | [tchor:?] | trocken, Grad I	0	CLEAN_CONTEXT_COMPATIBLE
G648-A03-011	3	keol	f32v	f32v.10	H	A	1	2	MEDIAL	sho	chor	sho keol chor chol daiin cpho l cthol da ar	sho keol chor chol daiin cphol cthol da ar	sho keol chor chol daiin cphol cthol da ar	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	5	5	feuchter Ansatz | [keol:?] | Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [cpho:?] | [l:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [da:?] | [ar:?]	feuchter Ansatz | heißer Drogenstoff | Pflanzen-/Reproduktionsteil | trocken; nominal trockenes Gut/Material | Qualitätsgrad III | [cpho:?] | [l:?] | CTH-Drogenstoff; im Kräuterbuch Blatt- oder Krautdroge | [da:?] | [ar:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A03-012	3	keol	f35v	f35v.19	H	A	1	3	MEDIAL	y	chol	schokey y keol chol daiin	schokey ykeol chol daiin	schokey ykeol chol daiin	READER_VARIANT	0	0	[keol:?]	heißer Drogenstoff	2	2	[schokey:?] | [y:?] | [keol:?] | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	[schokey:?] | [y:?] | heißer Drogenstoff | trocken; nominal trockenes Gut/Material | Qualitätsgrad III	0	READER_VARIANT_WARNING
G648-A03-013	3	keol	f36v	f36v.7	H	A	1	2	MEDIAL	qoky	okchor	qoky keol okchor o s chy shan	qoky keol okchor os cho shan	qoky keol okchor os ch shan	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	3	2	heiß am Anfang des Grades | [keol:?] | [okchor:?] | [o:?] | [s:?] | trocken am Anfang des Grades | feucht, Grad I	heiß am Anfang des Grades | heißer Drogenstoff | [okchor:?] | [o:?] | [s:?] | trocken am Anfang des Grades | feucht, Grad I	0	CLEAN_CONTEXT_COMPATIBLE
G648-A03-014	3	keol	f56r	f56r.19	H	A	1	2	MEDIAL	otchey	daiin	otchey keol daiin	otchey keol daiin	otchey keol daiin	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	2	2	kalt-trockener Ansatz in der Mitte des Grades | [keol:?] | Qualitätsgrad III	kalt-trockener Ansatz in der Mitte des Grades | heißer Drogenstoff | Qualitätsgrad III	0	CLEAN_CONTEXT_COMPATIBLE
G648-A03-015	3	keol	f78r	f78r.25	B	B	2	2	MEDIAL	sokeedy	lorain	sokeedy keol lorain olkeey raiin	sokeedy keol loroin olkeey raiin	sokeedy keol loroin olkeey raiin	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	1	1	[sokeedy:?] | [keol:?] | [lorain:?] | [olkeey:?] | Wurzel, Typ/Charge III	[sokeedy:?] | heißer Drogenstoff | [lorain:?] | [olkeey:?] | Wurzel, Typ/Charge III	0	OPAQUE_OR_SHORT_CONTEXT
G648-A03-016	3	keol	f87v	f87v.14	H	A	1	3	MEDIAL	ainy	dair	san ainy keol dair old ain atolg	san ainy keol dair old aiin atolg	san ainy keol air old ain atolg	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	1	0	[san:?] | [ainy:?] | [keol:?] | [dair:?] | [old:?] | Menge-/Klassenwert II | [atolg:?]	[san:?] | [ainy:?] | heißer Drogenstoff | [dair:?] | [old:?] | Menge-/Klassenwert II | [atolg:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A03-017	3	keol	f88r	f88r.8	P	A	1	3	MEDIAL	sheom	chear	ral sheom keol chear shekor qokor daiin sar s aiin oky sam	sal sheom kol chear shekor qokor daiin sar raiin oky sam	sal sheom keol chear shekor qokor aiin sar s aiin oky sam	READER_VARIANT	0	0	[keol:?]	heißer Drogenstoff	7	4	Wurzelrohstoff I | [sheom:?] | [keol:?] | trockene Fraktion I | [shekor:?] | [qokor:?] | Menge/Portion III | Samenfraktion I | [s:?] | Menge III | heißer Ansatz am Anfang des Grades | Samen/Saatgut: Maß-/Einheitsform I	Wurzelrohstoff I | [sheom:?] | heißer Drogenstoff | trockene Fraktion I | [shekor:?] | [qokor:?] | Menge/Portion III | Samenfraktion I | [s:?] | Menge III | heißer Ansatz am Anfang des Grades | Samen/Saatgut: Maß-/Einheitsform I	0	READER_VARIANT_WARNING
G648-A03-018	3	keol	f93r	f93r.10	H	A	1	3	MEDIAL	chey	cheol	ychos chey keol cheol ckhody	ychor chey keol cheol ckhody	ychos chey keol cheol ckhody	ALL_THREE_EXACT	1	1	[keol:?]	heißer Drogenstoff	2	2	[ychos:?] | trocken in der Mitte des Grades | [keol:?] | trockener Drogenstoff | [ckhody:?]	[ychos:?] | trocken in der Mitte des Grades | heißer Drogenstoff | trockener Drogenstoff | [ckhody:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-001	4	odaiin	f104r	f104r.7	S	B	3	3	MEDIAL	sheos	otchedy	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim	dchodees sheos odaiin otchedy qodain shedy chedy qodain okar ar okaim	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	3	3	[dchodees:?] | [sheos:?] | [odaiin:?] | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [qodain:?] | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qodain:?] | [okar:?] | [ar:?] | [okaim:?]	[dchodees:?] | [sheos:?] | Zubereitungsdosis III | kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen | [qodain:?] | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | [qodain:?] | [okar:?] | [ar:?] | [okaim:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-002	4	odaiin	f104v	f104v.3	S	B	3	4	MEDIAL	qotaiin	okeol	shod chedy qotaiin odaiin okeol ockhey chol qokeedy qotair oeedaiin ol dl	shod chedy qotaiin odaiin okeol ockhhy chol qokeedy qotair oeedaiin ol dl	shod chedy qotaiin odaiin okeol oy chol qokeedy qotair oeedaiin ol dl	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	5	4	[shod:?] | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | [odaiin:?] | [okeol:?] | [ockhey:?] | trocken; nominal trockenes Gut/Material | heiß am Ende des Grades, abgeschlossen | [qotair:?] | [oeedaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dl:?]	[shod:?] | trocken in der Mitte des Grades, abgeschlossen | kalt, Grad III | Zubereitungsdosis III | [okeol:?] | [ockhey:?] | trocken; nominal trockenes Gut/Material | heiß am Ende des Grades, abgeschlossen | [qotair:?] | [oeedaiin:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [dl:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-003	4	odaiin	f105r	f105r.19	S	B	3	9	MEDIAL	okeeyteedy	aiir	dsechey oteol daiindy saiin chedy laiin okeeody okeeyteedy odaiin aiir al	dsechey oteol daiindy saiin chedy laiin okeeody okeeyteedy odaiin aiiral	dsechey oteol daiindy raiin che y laiin okeeody okeeyteedy odaiin aiir al	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	3	1	[dsechey:?] | [oteol:?] | [daiindy:?] | Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, Typ/Charge III | [okeeody:?] | [okeeyteedy:?] | [odaiin:?] | [aiir:?] | [al:?]	[dsechey:?] | [oteol:?] | [daiindy:?] | Samen/Saatgut, Typ/Charge III | trocken in der Mitte des Grades, abgeschlossen | Drogenholz, Typ/Charge III | [okeeody:?] | [okeeyteedy:?] | Zubereitungsdosis III | [aiir:?] | [al:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-004	4	odaiin	f105r	f105r.28	S	B	3	8	MEDIAL	laiiin	aiir	pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odaiin aiir opair kechedy	pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odeaiin aiir opair kechedy	pchsed sheefy opchey qoteedy qoeey qokeedy laiiin odaiin aiir opair kechedy	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	2	2	[pchsed:?] | [sheefy:?] | [opchey:?] | kalt am Ende des Grades, abgeschlossen | [qoeey:?] | heiß am Ende des Grades, abgeschlossen | [laiiin:?] | [odaiin:?] | [aiir:?] | [opair:?] | [kechedy:?]	[pchsed:?] | [sheefy:?] | [opchey:?] | kalt am Ende des Grades, abgeschlossen | [qoeey:?] | heiß am Ende des Grades, abgeschlossen | [laiiin:?] | Zubereitungsdosis III | [aiir:?] | [opair:?] | [kechedy:?]	0	READER_VARIANT_WARNING
G648-A04-005	4	odaiin	f105r	f105r.29	S	B	3	10	MEDIAL	qopchedy	ypchedy	oees olkeedy qockhy r aiin chol okair oteedy qopchedy odaiin ypchedy ytam	oees olkeedy qockhy raiin chol okair oteedy qopchedy odaiin ypchedy ykam	o ees olkee y qockhy raiin chol okair oteedy qopchedy odaiin ypchedy ykam	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	3	2	[oees:?] | [olkeedy:?] | [qockhy:?] | [r:?] | Menge III | trocken; nominal trockenes Gut/Material | [okair:?] | kalter Ansatz am Ende des Grades, abgeschlossen | [qopchedy:?] | [odaiin:?] | [ypchedy:?] | [ytam:?]	[oees:?] | [olkeedy:?] | [qockhy:?] | [r:?] | Menge III | trocken; nominal trockenes Gut/Material | [okair:?] | kalter Ansatz am Ende des Grades, abgeschlossen | [qopchedy:?] | Zubereitungsdosis III | [ypchedy:?] | [ytam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-006	4	odaiin	f105r	f105r.34	S	B	3	5	MEDIAL	kar	ykl	dor ail cheky kar odaiin ykl al oees al ar alkam	dor ail cheky kar odaiin ykl al oees al ar alkam	dor ail cheky kar o aiin ykl al oees al ar alkam	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	0	0	[dor:?] | [ail:?] | [cheky:?] | [kar:?] | [odaiin:?] | [ykl:?] | [al:?] | [oees:?] | [al:?] | [ar:?] | [alkam:?]	[dor:?] | [ail:?] | [cheky:?] | [kar:?] | Zubereitungsdosis III | [ykl:?] | [al:?] | [oees:?] | [al:?] | [ar:?] | [alkam:?]	0	READER_VARIANT_WARNING
G648-A04-007	4	odaiin	f105r	f105r.4	S	B	3	3	MEDIAL	olkeedy	okar	ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam	ykaiin olkeedy odaiin okar eeeodaiin yteey ochedy qokeeey oy teedy qotam	ykaiin olkeedy odaiin ok ar eeeodaiin ytee oched qokeee oy tee qotam	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	1	0	[ykaiin:?] | [olkeedy:?] | [odaiin:?] | [okar:?] | [eeeodaiin:?] | [yteey:?] | [ochedy:?] | [qokeeey:?] | [oy:?] | kalt am Ende des Grades, abgeschlossen | [qotam:?]	[ykaiin:?] | [olkeedy:?] | Zubereitungsdosis III | [okar:?] | [eeeodaiin:?] | [yteey:?] | [ochedy:?] | [qokeeey:?] | [oy:?] | kalt am Ende des Grades, abgeschlossen | [qotam:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-008	4	odaiin	f105v	f105v.35	S	B	3	8	MEDIAL	aiin	chedy	doee okcheeo l taiin otcheedy chor aiin odaiin chedy otaiin al kaishd	doee okcheeo lkaiin otcheedy chor aiin odaiin chedy otaiin al kaishd	doee otcheeo l taiin tcheedy chor aiin odaiin chedy otaiin al kaishd	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	6	4	[doee:?] | [okcheeo:?] | [l:?] | kalt, Grad III | kalt-trockener Ansatz am Ende des Grades, abgeschlossen | Pflanzen-/Reproduktionsteil | Menge III | [odaiin:?] | trocken in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | [al:?] | [kaishd:?]	[doee:?] | [okcheeo:?] | [l:?] | kalt, Grad III | kalt-trockener Ansatz am Ende des Grades, abgeschlossen | Pflanzen-/Reproduktionsteil | Menge III | Zubereitungsdosis III | trocken in der Mitte des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | [al:?] | [kaishd:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-009	4	odaiin	f106v	f106v.27	S	B	3	2	MEDIAL	olcheo	sheotal	olcheo odaiin sheotal shoor qokeey oarar	olcheo odaiin sheotal shoor qokeey o arar	olcheo odaiin sheotal shoar qokeey oarar	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	1	1	[olcheo:?] | [odaiin:?] | [sheotal:?] | [shoor:?] | heiß am Ende des Grades | [oarar:?]	[olcheo:?] | Zubereitungsdosis III | [sheotal:?] | [shoor:?] | heiß am Ende des Grades | [oarar:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-010	4	odaiin	f106v	f106v.42	S	B	3	8	MEDIAL	otedy	chdy	py chal shedy qoteedy cheyky okedaiin otedy odaiin chdy chy keedy lkey	pychal shedy qoteedy cheyky okedaiin otedy odaiin chdy chy keedy lkey	py chal shedy qotee y cheyky okedaiin ote y odaiin chdy chy kee y lkey	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	7	3	Pulver in Grundform | [chal:?] | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [cheyky:?] | [okedaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | [odaiin:?] | trocken am Anfang des Grades, abgeschlossen | trocken am Anfang des Grades | heiß am Ende des Grades, abgeschlossen | [lkey:?]	Pulver in Grundform | [chal:?] | feucht in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [cheyky:?] | [okedaiin:?] | kalter Ansatz in der Mitte des Grades, abgeschlossen | Zubereitungsdosis III | trocken am Anfang des Grades, abgeschlossen | trocken am Anfang des Grades | heiß am Ende des Grades, abgeschlossen | [lkey:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-011	4	odaiin	f107v	f107v.39	S	B	3	8	MEDIAL	okoiin	okaiin	okain cheor olkaiin oain cheary raiin okoiin odaiin okaiin y	okain cheor olkaiin oain cheary raiin okaiin odaiin okaiin y	okain cheor olkaiin oain cheary raiin okoiin o aiin okaiiny	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	4	3	heiß im Zubereitungsrahmen, Grad II | trockener Drogenteil | [olkaiin:?] | [oain:?] | [cheary:?] | Wurzel, Typ/Charge III | [okoiin:?] | [odaiin:?] | heiß, Grad III, im Ansatzrahmen | [y:?]	heiß im Zubereitungsrahmen, Grad II | trockener Drogenteil | [olkaiin:?] | [oain:?] | [cheary:?] | Wurzel, Typ/Charge III | [okoiin:?] | Zubereitungsdosis III | heiß, Grad III, im Ansatzrahmen | [y:?]	0	READER_VARIANT_WARNING
G648-A04-012	4	odaiin	f108r	f108r.13	S	B	3	5	FINAL	ail	<EOS>	ykeey raiin ar ail odaiin	ykeey raiin ar ail odaiin	ykeey raiin ar ailo aiin	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	1	1	[ykeey:?] | Wurzel, Typ/Charge III | [ar:?] | [ail:?] | [odaiin:?]	[ykeey:?] | Wurzel, Typ/Charge III | [ar:?] | [ail:?] | Zubereitungsdosis III	0	READER_VARIANT_WARNING
G648-A04-013	4	odaiin	f10r	f10r.12	H	A	1	1	INITIAL	<BOS>	daiin	odaiin daiin qotchy qotor	rodaiin daiin qotchy qotor	odaiin daiin qotchy qotor	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	3	3	[odaiin:?] | Grad-/Maßwert III | kalt und trocken am Anfang des Grades | kalte Drogenportion	Zubereitungsdosis III | Grad-/Maßwert III | kalt und trocken am Anfang des Grades | kalte Drogenportion	0	READER_VARIANT_WARNING
G648-A04-014	4	odaiin	f111r	f111r.25	S	B	3	13	MEDIAL	aiin	chody	so sheor okeedy oteeey qokeey qokeeo s chedar alal oy oxar aiin odaiin chody	so sheor okeedy oteeey qokeey qokeeos chedar alal oikhy oxar aiin odaiin chody	so shear okee y oteeey qokeey qokeeo s che ar alal oy oxar aiin odaiin chod	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	5	2	[so:?] | feuchter Drogenteil | heißer Ansatz am Ende des Grades, abgeschlossen | [oteeey:?] | heiß am Ende des Grades | heißer Ansatz, Bindungsstufe II | [s:?] | [chedar:?] | [alal:?] | [oy:?] | [oxar:?] | Menge III | [odaiin:?] | [chody:?]	[so:?] | feuchter Drogenteil | heißer Ansatz am Ende des Grades, abgeschlossen | [oteeey:?] | heiß am Ende des Grades | heißer Ansatz, Bindungsstufe II | [s:?] | [chedar:?] | [alal:?] | [oy:?] | [oxar:?] | Menge III | Zubereitungsdosis III | [chody:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-015	4	odaiin	f114r	f114r.33	S	B	3	8	MEDIAL	al	chedal	daiin oteed aiin saiin yteey aiin al odaiin chedal odaiis aiin cheo dal chedy	daiin oteed aiin saiin yteey aiin al odaiin chedal odain aiin cheo dal chedy	daiin oteedaiin raiin yteey aiin al odaiin chedal odaiir aiin cheo dal che y	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	7	4	Grad-/Maßwert III | [oteed:?] | Menge III | Samen/Saatgut, Typ/Charge III | [yteey:?] | Menge III | [al:?] | [odaiin:?] | [chedal:?] | [odaiis:?] | Menge III | trocken angesetzte Zubereitung | [dal:?] | trocken in der Mitte des Grades, abgeschlossen	Grad-/Maßwert III | [oteed:?] | Menge III | Samen/Saatgut, Typ/Charge III | [yteey:?] | Menge III | [al:?] | Zubereitungsdosis III | [chedal:?] | [odaiis:?] | Menge III | trocken angesetzte Zubereitung | [dal:?] | trocken in der Mitte des Grades, abgeschlossen	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-016	4	odaiin	f114v	f114v.39	S	B	3	9	MEDIAL	choty	otam	qo eecheedy o kecheokeo oteo daiin okaiin choty odaiin otam	qoleechedy o kecheokeo oteo daiin okaiin choty odaiin otam	qo oeecheedy o kecheokeo oteo daiin okaiin choty odaiin otam	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	2	2	[qo:?] | [eecheedy:?] | [o:?] | [kecheokeo:?] | [oteo:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | [choty:?] | [odaiin:?] | [otam:?]	[qo:?] | [eecheedy:?] | [o:?] | [kecheokeo:?] | [oteo:?] | Grad-/Maßwert III | heiß, Grad III, im Ansatzrahmen | [choty:?] | Zubereitungsdosis III | [otam:?]	0	CLEAN_CONTEXT_COMPATIBLE
G648-A04-017	4	odaiin	f115r	f115r.35	S	B	@	10	MEDIAL	al	chcphy	posheos aral chaiin shkchedy otais chsi chpchar ar al odaiin chcphy dy	posheos aral chaiin shkchedy otais chs chpchar ar al odaiin chcfhy dy	posheos aral chaiin shkchedy otais chsi chpchar ar al daiin chcphy dy	READER_VARIANT	0	0	[odaiin:?]	Zubereitungsdosis III	1	1	[posheos:?] | [aral:?] | trocken, Grad III | [shkchedy:?] | [otais:?] | [chsi:?] | [chpchar:?] | [ar:?] | [al:?] | [odaiin:?] | [chcphy:?] | [dy:?]	[posheos:?] | [aral:?] | trocken, Grad III | [shkchedy:?] | [otais:?] | [chsi:?] | [chpchar:?] | [ar:?] | [al:?] | Zubereitungsdosis III | [chcphy:?] | [dy:?]	0	READER_VARIANT_WARNING
G648-A04-018	4	odaiin	f115v	f115v.6	S	B	3	2	MEDIAL	pchody	chcphy	pchody odaiin chcphy qokchdain qotain qokor shed oteody solkaiin al	pchody odaiin chcphy qokchdain qotain qokor shed oteody solkaiin al	pchody odaiin chcphy qokchdain qotain qokor shed oteody solkaiin al	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	1	1	[pchody:?] | [odaiin:?] | [chcphy:?] | [qokchdain:?] | kalt im qo-Rahmen, Grad II | [qokor:?] | [shed:?] | [oteody:?] | [solkaiin:?] | [al:?]	[pchody:?] | Zubereitungsdosis III | [chcphy:?] | [qokchdain:?] | kalt im qo-Rahmen, Grad II | [qokor:?] | [shed:?] | [oteody:?] | [solkaiin:?] | [al:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-019	4	odaiin	f15r	f15r.9	H	A	1	4	MEDIAL	chos	cthl	octhain qokaiin chos odaiin cthl s y	octhain qokaiin chos odaiin cthl s y	octhain qokaiin chos odaiin cthls y	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	1	1	[octhain:?] | heiß, Grad III | [chos:?] | [odaiin:?] | [cthl:?] | [s:?] | [y:?]	[octhain:?] | heiß, Grad III | [chos:?] | Zubereitungsdosis III | [cthl:?] | [s:?] | [y:?]	0	OPAQUE_OR_SHORT_CONTEXT
G648-A04-020	4	odaiin	f17v	f17v.2	H	A	1	5	MEDIAL	okol	okal	ycheey keeor cthodal okol odaiin okal	ycheey keeor cthodal okol odaiin okal	ycheey teeor cthodal okol odaiin okal	ALL_THREE_EXACT	1	1	[odaiin:?]	Zubereitungsdosis III	1	1	[ycheey:?] | [keeor:?] | [cthodal:?] | [okol:?] | [odaiin:?] | Ansatz aus heißem Rohstoff, Form I	[ycheey:?] | [keeor:?] | [cthodal:?] | [okol:?] | Zubereitungsdosis III | Ansatz aus heißem Rohstoff, Form I	0	OPAQUE_OR_SHORT_CONTEXT
