held_form_id	source_shared_id	body	head_occupancy	opaque_head_id	eva_transcription_label	form	atlas_occurrences	atlas_reader_exact	atlas_pages	atlas_loci	gdt736_training_record_role	held_position_rule	default_precedence	current_default_render_de	exploratory_body_candidate_de	exploratory_candidate_confidence	exploratory_renderer_de	inherited_whole_status	body_candidate_renderer_license	semantic_cluster_export	literal_head_lexeme	literal_body_lexeme	component_export_credit
G737-F167	G635-R050	okeey	3	H2	s	sokeey	1	0	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Zubereitung, Form II	HIGH	Posten: erhitzte Zubereitung, Form II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F168	G635-R050	okeey	3	H4	l	lokeey	2	2	2	2	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitzte Zubereitung, Form II	HIGH	internes Feld: erhitzte Zubereitung, Form II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F169	G635-R066	olaiin	2	H1	p	polaiin	8	8	5	8	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Materialträger: Wert III	HIGH	Eintrag: Materialträger: Wert III	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F170	G635-R066	olaiin	2	H2	s	solaiin	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	CURRENT_CLEAN_EXACT_WHOLE	drei Portionen Salz	Materialträger: Wert III	HIGH	Posten: Materialträger: Wert III	RETAIN_CURRENT_EXACT_WHOLE_WORKING_DEFAULT	0	0	UNRESOLVED	UNRESOLVED	0
G737-F171	G635-R129	olain	2	H2	s	solain	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Materialträger: Wert II	HIGH	Posten: Materialträger: Wert II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F172	G635-R129	olain	2	H4	l	lolain	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Materialträger: Wert II	HIGH	internes Feld: Materialträger: Wert II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F173	G635-R051	olchey	3	H1	p	polchey	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	getrocknetes Material, Form I	HIGH	Eintrag: getrocknetes Material, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F174	G635-R051	olchey	3	H2	s	solchey	2	1	1	2	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	getrocknetes Material, Form I	HIGH	Posten: getrocknetes Material, Form I	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F175	G635-R051	olchey	3	H3	r	rolchey	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	getrocknetes Material, Form I	HIGH	getrocknetes Material, Form I; interner/später Bezug	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F176	G635-R130	olchor	2	H1	p	polchor	1	0	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Trockenmaterialportion	MEDIUM	Eintrag: Trockenmaterialportion	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F177	G635-R130	olchor	2	H4	l	lolchor	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Trockenmaterialportion	MEDIUM	internes Feld: Trockenmaterialportion	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F178	G635-R131	olchy	2	H1	p	polchy	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Trockenmaterial, Grundform	HIGH	Eintrag: Trockenmaterial, Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F179	G635-R131	olchy	2	H3	r	rolchy	1	1	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Trockenmaterial, Grundform	HIGH	Trockenmaterial, Grundform; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F180	G635-R132	oldaiin	2	H1	p	poldaiin	1	0	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Materialergebnis: Dosis oder Wert III	MEDIUM	Eintrag: Materialergebnis: Dosis oder Wert III	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F181	G635-R132	oldaiin	2	H4	l	loldaiin	1	0	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Materialergebnis: Dosis oder Wert III	MEDIUM	internes Feld: Materialergebnis: Dosis oder Wert III	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F182	G635-R052	oldy	3	H1	p	poldy	1	0	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	fertig aufbereitetes Materialergebnis	HIGH	Eintrag: fertig aufbereitetes Materialergebnis	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F183	G635-R052	oldy	3	H2	s	soldy	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	fertig aufbereitetes Materialergebnis	HIGH	Posten: fertig aufbereitetes Materialergebnis	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F184	G635-R052	oldy	3	H4	l	loldy	2	2	2	2	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	fertig aufbereitetes Materialergebnis	HIGH	internes Feld: fertig aufbereitetes Materialergebnis	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F185	G635-R080	olkaiin	2	H2	s	solkaiin	4	3	4	4	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Material: Index III	MEDIUM_HIGH	Posten: erhitztes Material: Index III	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F186	G635-R080	olkaiin	2	H4	l	lolkaiin	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Material: Index III	MEDIUM_HIGH	internes Feld: erhitztes Material: Index III	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F187	G635-R103	olkain	2	H1	p	polkain	1	0	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Material: Index II	HIGH	Eintrag: erhitztes Material: Index II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F188	G635-R103	olkain	2	H2	s	solkain	2	2	2	2	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Material: Index II	HIGH	Posten: erhitztes Material: Index II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F189	G635-R104	olkedy	2	H1	p	polkedy	1	0	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Materialergebnis, Form I	HIGH	Eintrag: erhitztes Materialergebnis, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F190	G635-R104	olkedy	2	H2	s	solkedy	2	1	2	2	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Materialergebnis, Form I	HIGH	Posten: erhitztes Materialergebnis, Form I	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F191	G635-R046	olkeedy	3	H1	p	polkeedy	1	0	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Materialergebnis, Form II	HIGH	Eintrag: erhitztes Materialergebnis, Form II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F192	G635-R046	olkeedy	3	H2	s	solkeedy	3	3	2	3	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Materialergebnis, Form II	HIGH	Posten: erhitztes Materialergebnis, Form II	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F193	G635-R046	olkeedy	3	H3	r	rolkeedy	1	1	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Materialergebnis, Form II	HIGH	erhitztes Materialergebnis, Form II; interner/später Bezug	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F194	G635-R040	olkeey	3	H1	p	polkeey	2	1	2	2	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Material, Form II	HIGH	Eintrag: erhitztes Material, Form II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F195	G635-R040	olkeey	3	H2	s	solkeey	3	3	3	3	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Material, Form II	HIGH	Posten: erhitztes Material, Form II	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F196	G635-R040	olkeey	3	H3	r	rolkeey	1	1	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Material, Form II	HIGH	erhitztes Material, Form II; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F197	G635-R055	olky	3	H1	p	polky	1	1	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Material, Grundform	MEDIUM_HIGH	Eintrag: erhitztes Material, Grundform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F198	G635-R055	olky	3	H2	s	solky	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Material, Grundform	MEDIUM_HIGH	Posten: erhitztes Material, Grundform	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F199	G635-R055	olky	3	H3	r	rolky	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	erhitztes Material, Grundform	MEDIUM_HIGH	erhitztes Material, Grundform; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F200	G635-R133	olol	2	H2	s	solol	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Materialgrundlage oder Materialansatz	MEDIUM	Posten: Materialgrundlage oder Materialansatz	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F201	G635-R133	olol	2	H4	l	lolol	1	0	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Materialgrundlage oder Materialansatz	MEDIUM	internes Feld: Materialgrundlage oder Materialansatz	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F202	G635-R105	olor	2	H1	p	polor	2	2	2	2	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zutaten- oder Materialportion	HIGH	Eintrag: Zutaten- oder Materialportion	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F203	G635-R105	olor	2	H2	s	solor	1	1	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zutaten- oder Materialportion	HIGH	Posten: Zutaten- oder Materialportion	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F204	G635-R089	ols	2	H2	s	sols	3	2	3	3	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	CURRENT_CLEAN_EXACT_WHOLE	fertige Salzspecies	Materialposten	HIGH	Posten: Materialposten	RETAIN_CURRENT_EXACT_WHOLE_WORKING_DEFAULT	0	0	UNRESOLVED	UNRESOLVED	0
G737-F205	G635-R089	ols	2	H4	l	lols	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Materialposten	HIGH	internes Feld: Materialposten	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F206	G635-R081	olshedy	2	H2	s	solshedy	4	1	4	4	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtetes Materialergebnis, Form I	HIGH	Posten: angefeuchtetes Materialergebnis, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F207	G635-R081	olshedy	2	H4	l	lolshedy	1	0	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtetes Materialergebnis, Form I	HIGH	internes Feld: angefeuchtetes Materialergebnis, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F208	G635-R106	olshey	2	H1	p	polshey	1	0	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtetes Material, Form I	HIGH	Eintrag: angefeuchtetes Material, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F209	G635-R106	olshey	2	H2	s	solshey	2	1	2	2	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	angefeuchtetes Material, Form I	HIGH	Posten: angefeuchtetes Material, Form I	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F210	G635-R037	oly	3	H1	p	poly	2	2	2	2	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Abseih- oder Trennschritt	MEDIUM_HIGH	Eintrag: Abseih- oder Trennschritt	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F211	G635-R037	oly	3	H3	r	roly	1	1	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Abseih- oder Trennschritt	MEDIUM_HIGH	Abseih- oder Trennschritt; interner/später Bezug	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F212	G635-R037	oly	3	H4	l	loly	5	5	4	5	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Abseih- oder Trennschritt	MEDIUM_HIGH	internes Feld: Abseih- oder Trennschritt	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F213	G635-R039	om	3	H2	s	som	2	0	2	2	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsmaß	MEDIUM	Posten: Zubereitungsmaß	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F214	G635-R039	om	3	H3	r	rom	1	0	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsmaß	MEDIUM	Zubereitungsmaß; interner/später Bezug	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F215	G635-R039	om	3	H4	l	lom	4	4	4	4	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Zubereitungsmaß	MEDIUM	internes Feld: Zubereitungsmaß	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F216	G635-R053	orain	3	H1	p	porain	1	0	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Teil-/Portionsträger: Wert II	HIGH	Eintrag: Teil-/Portionsträger: Wert II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F217	G635-R053	orain	3	H2	s	sorain	2	2	2	2	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Teil-/Portionsträger: Wert II	HIGH	Posten: Teil-/Portionsträger: Wert II	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F218	G635-R053	orain	3	H4	l	lorain	1	0	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Teil-/Portionsträger: Wert II	HIGH	internes Feld: Teil-/Portionsträger: Wert II	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F219	G635-R134	oror	2	H1	p	poror	1	0	1	1	PARAGRAPH_OR_RECORD_OPENER	paragraph-first=>record opener; line-first=>line/record opener; otherwise whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	gekoppelter Teil-/Portionsträger	LOW	Eintrag: gekoppelter Teil-/Portionsträger	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F220	G635-R134	oror	2	H4	l	loror	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	gekoppelter Teil-/Portionsträger	LOW	internes Feld: gekoppelter Teil-/Portionsträger	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F221	G635-R056	ory	3	H2	s	sory	1	0	1	1	LINE_ITEM_OR_SUBENTRY_MARKER	line-first=>item/subentry; otherwise whole/internal field	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Teil-/Portionsträger, Grund-/Schlussform	MEDIUM_HIGH	Posten: Teil-/Portionsträger, Grund-/Schlussform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
G737-F222	G635-R056	ory	3	H3	r	rory	1	1	1	1	LATE_REFERENCE_OR_ITEM_CLOSE	middle=>internal reference; final=>close/reference; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Teil-/Portionsträger, Grund-/Schlussform	MEDIUM_HIGH	Teil-/Portionsträger, Grund-/Schlussform; interner/später Bezug	QUARANTINE_RETIRED_HEAD_NOUN_DERIVATION	0	0	UNRESOLVED	UNRESOLVED	0
G737-F223	G635-R056	ory	3	H4	l	lory	1	1	1	1	INTERNAL_BOUND_FIELD_OPERATOR	non-first=>internal field; first=>whole/exception	POSITION_AND_REGISTER_ROLE__NO_BODY_EXPORT	CONTEXT_REQUIRED__SEMANTIC_CONTENT_UNRESOLVED	Teil-/Portionsträger, Grund-/Schlussform	MEDIUM_HIGH	internes Feld: Teil-/Portionsträger, Grund-/Schlussform	NO_V99R7_WHOLE_CARD	0	0	UNRESOLVED	UNRESOLVED	0
