unified_serial	job_id	phase	page	local_unit	source_group_id	visible_owner	visible_surface	current_value_de	reading_layer	orientation	crosspage_key
U343	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E343	linke offene Fransen-/Unterlaufstation	sol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U344	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S011	E344	linke offene Fransen-/Unterlaufstation	lkedy	Kurzabzug; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U345	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S012	E345	linke offene Fransen-/Unterlaufstation	lchedy	abführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U346	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S013	E346	linke offene Fransen-/Unterlaufstation	qokol	Weiter einsetzen	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U347	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S013	E347	linke offene Fransen-/Unterlaufstation	shedy	kurz absetzen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U348	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S014	E348	linke offene Fransen-/Unterlaufstation	or	Ansatz	SHARED_DECK	PROSE_ORDER	NONE
U349	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S014	E349	linke offene Fransen-/Unterlaufstation	chey	dies	SHARED_DECK	PROSE_ORDER	NONE
U350	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S014	E350	linke offene Fransen-/Unterlaufstation	qockhey	Kurzdurchgang	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U351	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S014	E351	linke offene Fransen-/Unterlaufstation	dairydy	Laufschluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U352	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E352	linke offene Fransen-/Unterlaufstation	qokain	Anteil zugeben	SHARED_DECK	PROSE_ORDER	NONE
U353	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E353	linke offene Fransen-/Unterlaufstation	shey	Klarauszug	SHARED_DECK	PROSE_ORDER	NONE
U354	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E354	linke offene Fransen-/Unterlaufstation	kain	Anteil	SHARED_DECK	PROSE_ORDER	NONE
U355	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E355	linke offene Fransen-/Unterlaufstation	chckhal	Zielpassage	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U356	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E356	rechte S-Lauf-/Mehrarmknotenstation	solkey	Kurzsammlung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U357	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S015	E357	rechte S-Lauf-/Mehrarmknotenstation	lchedy	abführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U358	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S016	E358	rechte S-Lauf-/Mehrarmknotenstation	qolkain	weiterer Anteil	SHARED_DECK	PROSE_ORDER	NONE
U359	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S016	E359	rechte S-Lauf-/Mehrarmknotenstation	dal	dorthin	SHARED_DECK	PROSE_ORDER	NONE
U360	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S016	E360	rechte S-Lauf-/Mehrarmknotenstation	skar	Quellausguss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U361	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B4-S016	E361	rechte S-Lauf-/Mehrarmknotenstation	shedy	kurz absetzen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U362	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S001	E362	linker offener Fransen-Endposten	otchdy	Nachtransfer; Schluss	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U363	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S002	E363	linker offener Fransen-Endposten	qokchdy	einführen; Schluss	SHARED_DECK	PROSE_ORDER	NONE
U364	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E364	linker offener Fransen-Endposten	shedal	am Ziel absetzen	SHARED_DECK	PROSE_ORDER	NONE
U365	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E365	linker offener Fransen-Endposten	dal	dorthin	SHARED_DECK	PROSE_ORDER	NONE
U366	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E366	linker offener Fransen-Endposten	cheol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U367	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E367	linker offener Fransen-Endposten	lol	Weiterabzug	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U368	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E368	linker offener Fransen-Endposten	chdal	Zieltransfer	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U369	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E369	linker offener Fransen-Endposten	aiin	Sollmaß	SHARED_DECK	PROSE_ORDER	NONE
U370	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E370	linker offener Fransen-Endposten	sol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U371	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E371	linker offener Fransen-Endposten	daiiin	Endstufe	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U372	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B5-S003	E372	linker offener Fransen-Endposten	chedy	überführen	SHARED_DECK	PROSE_ORDER	NONE
U373	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E373	rechter S-Lauf-/Mehrarm-Endposten	solkeey	Langsammlung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U374	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E374	rechter S-Lauf-/Mehrarm-Endposten	qekey	Kurzbearbeitung	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U375	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E375	rechter S-Lauf-/Mehrarm-Endposten	raly	Endposten	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U376	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E376	rechter S-Lauf-/Mehrarm-Endposten	ol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U377	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E377	rechter S-Lauf-/Mehrarm-Endposten	daiin	Sollmaß	SHARED_DECK	PROSE_ORDER	NONE
U378	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E378	rechter S-Lauf-/Mehrarm-Endposten	ol	weiter	SHARED_DECK	PROSE_ORDER	NONE
U379	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E379	rechter S-Lauf-/Mehrarm-Endposten	dain	Einlage	SHARED_DECK	PROSE_ORDER	NONE
U380	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E380	rechter S-Lauf-/Mehrarm-Endposten	chey	dies	SHARED_DECK	PROSE_ORDER	NONE
U381	J3_BOUND_APPLICATION_SERVICE	WHAT_OR_HOW_PROSE	f83r	B6-S001	E381	rechter S-Lauf-/Mehrarm-Endposten	ldalor	Endziel	ATOMIC_LOCAL_NOMENCLATOR	PROSE_ORDER	NONE
U382	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.1	A1:G001	A1_RIGHT_SECTOR_SLOT_01	ykshy	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Position oder Bedingung halten; lokaler Namensrest yk/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U383	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.1	A1:G002	A1_RIGHT_SECTOR_SLOT_01	s	A1_RIGHT_SECTOR_SLOT_01: Nebenwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U384	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.1	A1:G003	A1_RIGHT_SECTOR_SLOT_01	aram	Sektorplatz A1_RIGHT_SECTOR_SLOT_01: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest am.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U385	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.2	A1:G004	A1_RIGHT_SECTOR_SLOT_02	ykecho	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: Himmelsobjekt oder Eingangsbedingung; lokaler Namensrest ykec.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U386	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.2	A1:G005	A1_RIGHT_SECTOR_SLOT_02	ols	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U387	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.2	A1:G006	A1_RIGHT_SECTOR_SLOT_02	eesydy	Sektorplatz A1_RIGHT_SECTOR_SLOT_02: lange oder volle Diagrammstufe; lokaler Namensrest sydy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U388	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.3	A1:G007	A1_RIGHT_SECTOR_SLOT_03	ey	A1_RIGHT_SECTOR_SLOT_03: aktueller Auswahlwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U389	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.3	A1:G008	A1_RIGHT_SECTOR_SLOT_03	shs	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Position oder Bedingung halten; lokaler Namensrest s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U390	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.3	A1:G009	A1_RIGHT_SECTOR_SLOT_03	okar	Sektorplatz A1_RIGHT_SECTOR_SLOT_03: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U391	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.4	A1:G010	A1_RIGHT_SECTOR_SLOT_04	shekchy	Sektorplatz A1_RIGHT_SECTOR_SLOT_04: Position oder Bedingung halten + Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest e/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U392	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.4	A1:G011	A1_RIGHT_SECTOR_SLOT_04	sykos	A1_RIGHT_SECTOR_SLOT_04: sekundäre Grundklasse.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U393	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.5	A1:G012	A1_RIGHT_SECTOR_SLOT_05	ykeody	A1_RIGHT_SECTOR_SLOT_05: Klassenplatz fest eingetragen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U394	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.5	A1:G013	A1_RIGHT_SECTOR_SLOT_05	okchy	Sektorplatz A1_RIGHT_SECTOR_SLOT_05: diesen Diagrammposten setzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U395	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.6	A1:G014	A1_RIGHT_SECTOR_SLOT_06	dchetay	A1_RIGHT_SECTOR_SLOT_06: fester Hauptphasenwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U396	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.7	A1:G015	A1_RIGHT_SECTOR_SLOT_07	ykchy	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U397	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.7	A1:G016	A1_RIGHT_SECTOR_SLOT_07	kchey	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: diesen Diagrammplatz kurz bearbeiten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U398	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.7	A1:G017	A1_RIGHT_SECTOR_SLOT_07	ykchys	Sektorplatz A1_RIGHT_SECTOR_SLOT_07: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ys.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U399	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.8	A1:G018	A1_RIGHT_SECTOR_SLOT_08	chkchdar	Sektorplatz A1_RIGHT_SECTOR_SLOT_08: Grad oder Diagrammzustand justieren + Wert oder Platzbezug uebertragen + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U400	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.9	A1:G019	A1_RIGHT_SECTOR_SLOT_09	ykar	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest yk.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U401	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.9	A1:G020	A1_RIGHT_SECTOR_SLOT_09	ykaly	Sektorplatz A1_RIGHT_SECTOR_SLOT_09: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest yk/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U402	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.10	A1:G021	A1_RIGHT_SECTOR_SLOT_10	lkshy	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Position oder Bedingung halten; lokaler Namensrest lk/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U403	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.10	A1:G022	A1_RIGHT_SECTOR_SLOT_10	kchy	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: diesen Diagrammplatz bearbeiten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U404	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.10	A1:G023	A1_RIGHT_SECTOR_SLOT_10	okar	Sektorplatz A1_RIGHT_SECTOR_SLOT_10: Diagrammposten setzen oder aktivieren + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U405	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.11	A1:G024	A1_RIGHT_SECTOR_SLOT_11	chky	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Grad oder Diagrammzustand justieren; lokaler Namensrest y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U406	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.11	A1:G025	A1_RIGHT_SECTOR_SLOT_11	chykchs	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest chy/s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U407	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.11	A1:G026	A1_RIGHT_SECTOR_SLOT_11	chy	Sektorplatz A1_RIGHT_SECTOR_SLOT_11: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U408	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.12	A1:G027	A1_RIGHT_SECTOR_SLOT_12	ykees	Sektorplatz A1_RIGHT_SECTOR_SLOT_12: lange oder volle Diagrammstufe; lokaler Namensrest yk/s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U409	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.12	A1:G028	A1_RIGHT_SECTOR_SLOT_12	ykchos	Sektorplatz A1_RIGHT_SECTOR_SLOT_12: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/os.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U410	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.13	A1:G029	A1_RIGHT_RING_BAND_01	opodchol	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: im selben Ring, Band oder Satz fortsetzen; lokaler Namensrest opodch.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U411	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.13	A1:G030	A1_RIGHT_RING_BAND_01	s	A1_RIGHT_RING_BAND_01: Nebenwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U412	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.13	A1:G031	A1_RIGHT_RING_BAND_01	ain	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: gezaehlter Teil oder Unterabschnitt.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U413	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.13	A1:G032	A1_RIGHT_RING_BAND_01	aldy	Ring- oder Bandstelle A1_RIGHT_RING_BAND_01: Zielsektor, Zielstern oder Zielfeld; lokaler Namensrest dy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U414	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.14	A1:G033	A1_RIGHT_RING_BAND_02	soeey	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: lange oder volle Diagrammstufe; lokaler Namensrest so/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U415	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.14	A1:G034	A1_RIGHT_RING_BAND_02	doiin	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: Grad- oder Bedingungsstufe; lokaler Namensrest do.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U416	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.14	A1:G035	A1_RIGHT_RING_BAND_02	oldy	Ring- oder Bandstelle A1_RIGHT_RING_BAND_02: fortsetzen und den Eintrag schliessen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U417	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G167	A1_RIGHT_OUTER_RING_TEXT	sshey	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: abgelesener oder freigegebener Wert; lokaler Namensrest s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U418	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G168	A1_RIGHT_OUTER_RING_TEXT	sy	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: dieser lokale Diagrammposten.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U419	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G169	A1_RIGHT_OUTER_RING_TEXT	shees	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Position oder Bedingung halten + lange oder volle Diagrammstufe; lokaler Namensrest s.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U420	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G170	A1_RIGHT_OUTER_RING_TEXT	qeykeey	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: lange oder volle Diagrammstufe; lokaler Namensrest qeyk/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U421	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G171	A1_RIGHT_OUTER_RING_TEXT	ykchey	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U422	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G172	A1_RIGHT_OUTER_RING_TEXT	ykchey	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammplatz berechnen oder bearbeiten; lokaler Namensrest y/ey.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U423	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G173	A1_RIGHT_OUTER_RING_TEXT	qokeochy	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren; lokaler Namensrest q/eochy.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U424	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G174	A1_RIGHT_OUTER_RING_TEXT	oaiin	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Sollwert oder Grad eines Diagrammplatzes; lokaler Namensrest o.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U425	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G175	A1_RIGHT_OUTER_RING_TEXT	okol	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Diagrammposten setzen oder aktivieren + im selben Ring, Band oder Satz fortsetzen.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U426	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G176	A1_RIGHT_OUTER_RING_TEXT	ar	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U427	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.73	A1:G177	A1_RIGHT_OUTER_RING_TEXT	olar	Ring- oder Bandstelle A1_RIGHT_OUTER_RING_TEXT: im selben Ring, Band oder Satz fortsetzen + Ausgangssektor, Ursprung oder Bezugswert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U428	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.64	A1:G145	A1_RIGHT_PHASE_STATION_01	s	A1_RIGHT_PHASE_STATION_01: Nebenwert.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U429	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.64	A1:G146	A1_RIGHT_PHASE_STATION_01	air	Radstelle A1_RIGHT_PHASE_STATION_01: Himmels-, Ring- oder Zeigerlauf.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U430	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.65	A1:G147	A1_RIGHT_PHASE_STATION_02	soear	Radstelle A1_RIGHT_PHASE_STATION_02: Ausgangssektor, Ursprung oder Bezugswert; lokaler Namensrest soe.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
U431	J1_ROOT_AND_LEAF_BASIN	OPTIONAL_WHEN_MENU	f67r2	f67r2.66	A1:G148	A1_RIGHT_PHASE_STATION_03	cpheey	Radstelle A1_RIGHT_PHASE_STATION_03: lange oder volle Diagrammstufe; lokaler Namensrest cph/y.	ASTRO_OWNER_LOCAL_MENU	NONE__VISIBLE_OWNER_ONLY	NONE
