unit_id	pair_id	view_id	positive_surface	negative_surface	paragraph_id	page	physical_folio	section	language	hand	true_label	class_surface	basis_retained_token_count	basis_nonempty_retained_lines	post_mask_length_bin	model_feature_tokens	model_feature_types	model_feature_counts	exclusive_pair_membership	paragraph_vote_weight	semantic_credit
G807-P03:RAW_PAIRED:G807-P0082	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0082	f23r	f23r	H	A	1	0	qokol	34	4	5	33	30	char=1|chkchy=1|daiidal=1|daiir=1|dal=1|dalory=1|dam=1|dar=2|dchey=1|dy=1|kor=1|ldals=1|odal=1|okaiin=1|okchy=1|okol=1|olol=1|qoaiin=1|qok=1|qokaiin=2|qokshy=1|s=2|tshol=1|y=1|ykain=1|ykchy=1|yky=1|ykyka=1|ytcho=1|yteain=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0084	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0084	f23v	f23v	H	A	1	0	qokol	24	3	4	24	24	ar=1|chees=1|chol=1|chy=1|ctho=1|daiin=1|dal=1|dar=1|dor=1|g=1|kshol=1|l=1|okol=1|oldar=1|oloiir=1|olsar=1|or=1|otol=1|otshor=1|otshy=1|qoto=1|shkshy=1|shor=1|tshol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0085	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0085	f24r	f24r	H	A	1	1	qokeol	79	15	6	78	64	am=1|cfhar=1|char=2|chckhaly=1|chees=1|cheey=1|cheoiees=1|cheor=2|chey=1|cho=1|chol=3|chor=1|chorly=1|chotaiin=1|chtar=1|ckham=1|ckhy=2|cthal=2|cthar=1|cthe=1|cthoj=1|cthol=1|cthy=1|da=1|daiin=1|dal=3|dam=1|dol=1|dy=1|eeor=1|kar=1|keom=1|kol=1|odaiin=2|okaial=1|okeal=1|okeem=1|okol=1|oky=2|or=1|otacphy=1|q=1|qod=1|qodaiy=1|qodar=1|qodol=1|qokain=1|qokchy=1|qor=2|qotaiin=1|qotar=1|qotchy=1|r=1|s=3|sam=1|sar=1|sham=2|shom=1|sshey=1|tod=1|tol=1|ycheol=1|ycthar=1|yol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0095	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0095	f28r	f28r	H	A	1	0	qokol	60	8	5	60	50	chakod=1|chocphy=1|chodaiin=1|choky=1|chotchy=2|choty=1|chtol=1|chy=1|ctheol=1|cthody=1|cthol=4|daiin=3|dar=1|dchar=1|deaiin=1|deey=1|dly=1|dol=1|dsho=1|dshor=1|dy=1|kchoror=1|kol=1|ldy=1|okchey=1|okoy=1|oksho=1|opchol=1|oschotshl=1|otaiin=1|otchol=1|otchor=2|otol=2|otoldy=1|otor=1|otorchy=1|pchodar=1|qo=1|qotchaiin=1|qoty=1|sho=2|shockhy=1|shocthy=1|shod=1|shol=1|shor=2|tchodar=1|y=1|ytchol=1|yteol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0141	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0141	f40r	f40r	H	B	2	0	qokol	38	4	5	37	32	a=1|aiir=1|am=1|ar=1|chckhd=1|chdy=2|chedy=1|chekaiin=1|dar=1|kaiin=1|kar=1|ky=1|lshedy=1|o=2|okar=2|okas=1|okedy=1|okolchy=1|oky=1|or=2|oraiin=1|otor=1|qokal=1|qokam=1|qokar=2|ralos=1|shok=1|shy=1|tor=1|yaiin=1|ycheey=1|ykchey=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0143	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0143	f40v	f40v	H	B	2	0	qokol	22	6	4	21	19	ain=1|air=1|ch=1|chckhy=1|chefaiin=1|daiin=1|okaiin=3|okar=1|oldy=1|oly=1|oraiin=1|pchedain=1|qokaiin=1|s=1|solaiin=1|taraiin=1|tchedy=1|tchkaiin=1|ycheekeey=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0147	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0147	f41v	f41v	H	B	5	0	qokol	36	4	5	36	32	aiin=2|chdal=1|chedy=1|cholalaiin=1|choy=1|ckhdy=1|daiin=3|dam=1|dshedy=1|keoy=1|lkol=1|okaly=1|okedy=2|okeey=1|okeody=1|okey=1|olchey=1|olkeeo=1|oly=1|or=1|orain=1|oteedy=1|oteodar=1|qoteol=1|s=1|shekey=1|tchey=1|ycheos=1|ykeeody=1|ykeeol=1|ykeey=1|ykeo=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0155	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0155	f43r	f43r	H	B	2	0	qokol	42	4	5	42	40	chckhy=1|checkhy=1|cheky=1|chokoraiin=1|choteey=1|chy=1|daiin=2|dy=1|dydydy=1|kedydy=1|odain=1|odeeedy=1|ody=1|olky=1|opchdy=1|otary=1|oteedy=1|otolol=1|pshdar=1|qeokeey=1|qody=1|qokedy=1|qosheckhey=1|qotar=1|qotedy=2|shd=1|shdy=1|shed=1|shochol=1|shodody=1|shody=1|shol=1|toldy=1|tshed=1|ty=1|y=1|yfchdy=1|ykeody=1|ytchedy=1|ytol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0165	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0165	f45r	f45r	H	A	1	0	qokol	24	3	4	23	22	chaiin=1|char=1|chcthy=1|cthom=1|cthy=1|daiin=1|kaiin=1|kchol=1|lor=1|ofchar=1|opchal=1|oty=1|pykydal=1|qo=1|qoaiin=1|qop=1|shay=1|shey=1|y=1|ykeey=1|ykeol=2|ypchor=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0170	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0170	f46r	f46r	H	B	2	0	qokol	46	4	5	46	39	aiin=1|chckhy=3|chdy=1|chekal=1|cheor=1|chepchx=1|chety=1|chol=1|daiin=2|daloy=1|daly=1|dy=2|kaldy=1|okeedy=1|osaiin=1|pcheocphy=1|qokaldy=1|qoor=1|qotedy=1|qoteol=1|qotsheod=1|sh=1|sheckhy=1|shedy=2|shee=2|sheeoly=1|sheet=1|shekeey=1|sheky=2|sheo=1|shky=1|sodaiin=1|teoly=1|tshedar=1|xor=1|yfcheky=1|ykey=1|ytedy=1|ytey=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0180	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0180	f48r	f48r	H	B	5	1	qokeol	67	7	6	67	67	aiin=1|ar=1|cheockhy=1|cheody=1|chet=1|chetedy=1|cholkar=1|chtaiin=1|ckhy=1|cthar=1|ctheety=1|daiin=1|dain=1|dal=1|dam=1|dol=1|dr=1|kechodshey=1|kedy=1|l=1|ldy=1|octhey=1|od=1|odal=1|ody=1|okain=1|okeoam=1|okeody=1|olaiin=1|olkey=1|olsheey=1|opaldy=1|opchety=1|opchey=1|otaiin=1|otchdain=1|otchdy=1|oteodaiin=1|oteol=1|oteoly=1|pshdaiin=1|qoekaiin=1|qokdy=1|qotar=1|qotedy=1|qoteo=1|r=1|she=1|sheodaiin=1|sheody=1|sheokeol=1|shol=1|tedain=1|tedy=1|teol=1|teoteey=1|tolkeol=1|tshdy=1|y=1|ykeedy=1|ykeeody=1|ykeey=1|ypchdy=1|yteched=1|ytedy=1|yteeol=1|yteey=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0186	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0186	f49v	f49v	H	A	1	1	qokeol	55	22	5	55	46	chcthy=1|cheo=1|chodaiin=1|chokag=1|chokchy=1|choky=2|chotchy=2|chotshol=1|chy=1|ckhey=1|ckhy=1|cphokchol=1|cthey=1|cthol=1|daiin=4|dain=1|dam=1|dan=1|dar=1|dchol=1|dl=1|dol=1|e=2|k=1|koddy=1|ksheo=1|kshor=1|o=2|ochokeey=1|ochor=1|okeodsho=1|p=1|qokchod=1|qokchy=1|qoksho=1|qotchar=1|qotchy=1|qoteees=1|r=1|s=1|shckhy=1|sheeod=1|sho=1|shodaiin=1|shol=2|y=2	1	1	0
G807-P03:RAW_PAIRED:G807-P0190	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0190	f50v	f50v	H	B	2	0	qokol	71	8	6	71	62	aiin=1|ain=1|ar=1|arood=1|chckhey=1|chckhy=2|chdy=1|chedy=1|cheey=1|chkedy=1|choky=1|chy=1|daiin=1|dairam=1|dar=1|dchedy=1|echedy=1|k=1|kar=2|kchdy=2|keody=1|l=1|lchey=1|o=1|odaiin=1|oeeey=1|okaiin=4|okain=2|okair=1|okchdy=1|okedyd=1|okeedy=1|oky=2|olaiin=1|olchdy=1|olcheky=1|olkaiin=1|oloeedy=1|ols=1|or=2|otaiin=1|otar=1|otor=1|qekaiin=1|qoain=1|qod=1|qodaiin=1|qokaly=1|qokedy=1|qotchdy=1|shedy=1|sheshy=1|tair=1|tchodain=1|tedaiin=1|y=1|ykar=1|ykchol=1|ykchy=1|ykeeod=1|ykor=1|ytsheod=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0192	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0192	f51v	f51v	H	A	1	0	qokol	55	9	5	55	49	chckhey=1|cheodar=1|chey=1|cho=2|chod=1|chodaiin=1|chol=1|ckhey=1|ckhol=1|ctheody=1|cthy=1|daiin=4|dchol=1|fold=1|kcholol=1|l=1|ochockhy=1|ody=1|okor=1|olcheety=1|olkeeody=1|or=1|otaiin=1|oteo=1|otykol=1|qocphy=1|qod=1|qodaiin=1|qodal=1|qokal=2|qokcheody=1|qokody=1|qotaiin=1|qotol=1|r=1|s=2|saiin=1|shain=1|sheey=1|sheo=1|shokog=1|tchody=1|ycheoky=1|ycthol=1|ykeey=1|ykeol=1|ytam=1|ytchody=1|ytol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0197	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0197	f53v	f53v	H	A	1	0	qokol	66	12	6	66	60	chckhey=1|chear=1|chkodal=1|chol=2|choldam=1|ckhol=1|cphom=1|ctheody=1|cthody=1|cthol=1|cthy=1|daiin=3|dam=1|dchom=1|dchy=1|do=1|dockhy=1|dshey=1|eo=1|kchy=1|kody=1|kshody=1|ochoiky=1|octheody=1|odaiin=1|okeey=1|oky=1|oltshey=1|opod=1|or=1|otoldy=1|otsho=1|oty=1|qodal=2|qodckhy=1|qopchy=1|qotea=1|qotod=1|sheekol=1|sheetchy=1|sheey=1|sheod=1|sheody=1|sheos=1|shey=1|shodaiin=3|shody=1|shol=1|shom=1|todaiin=1|tsheody=1|tshor=1|ycheey=1|ychocthy=1|yckhodaiin=1|ydaiin=1|ydam=1|ydy=1|ykcheody=1|ysheey=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0210	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0210	f58v	f58v	S	A	3	1	qokeol	106	11	6	104	85	aiin=5|al=1|alar=1|alor=1|aly=1|ar=2|aral=1|cfhy=1|chaly=1|cheal=1|cheekey=1|cheky=1|cheockhey=1|chockhey=1|chodaiin=1|chofaly=1|choly=1|ckhey=1|daiin=2|dair=1|dal=1|daldy=1|dam=1|dar=1|dory=1|dy=1|fchey=1|lchedy=1|ockhey=1|okaiir=1|okaly=2|okar=1|okeody=1|oky=1|olaly=2|opaiin=2|opal=1|opaldaiin=1|opchey=1|or=2|orcheey=1|oreeey=1|org=1|orky=1|otaiin=1|otals=1|oteor=1|poaly=1|qoaiin=1|qockhy=1|qokaiin=1|qokaiinos=1|qokair=4|qokal=1|qokalor=1|qokar=1|qokeey=2|qokey=1|qolaiin=1|qotair=1|qotalody=1|s=1|salal=1|sheal=1|sheey=1|shekealy=1|sheols=1|shokchy=1|shol=1|shor=1|taiin=2|tair=1|taldar=1|tchol=1|tcholy=1|tol=1|tolair=1|tor=1|y=3|ykaiin=3|ykaly=1|ykam=1|ypal=1|ypar=1|ytal=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0211	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0211	f58v	f58v	S	A	3	1	qokeol	31	3	4	29	26	aiin=1|ain=1|air=1|al=1|alaiinom=1|aldaiin=1|als=1|ar=1|char=1|daiin=1|dal=1|daly=1|odaiin=1|okor=1|pchshy=1|qoekaly=1|qokal=2|qokalar=1|qokalcheal=1|qokar=3|qokchedy=1|s=1|sheolkeal=1|sheoltey=1|shopalchedy=1|y=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0213	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0213	f58v	f58v	S	A	3	0	qokol	35	4	5	34	32	aey=1|ar=2|cheeky=1|cher=1|chey=1|chokey=1|choky=1|daiin=1|dalar=1|daly=1|dalychs=1|dar=1|keo=1|okain=1|okaly=1|okar=1|okeey=1|olar=1|olkeey=1|opchal=1|oshar=1|otain=1|otair=1|otol=1|qofcheal=1|qokain=1|qokeeos=1|sarols=1|shear=1|sheo=2|shockhy=1|tol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0218	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0218	f66r	f66r	T	B	5	0	qokol	62	7	5	61	54	aiin=1|ar=1|chckhedy=1|chdy=2|cheedy=1|cheky=1|cheo=1|cheoky=1|chety=1|chody=1|cphedy=1|daiin=1|dalol=1|daly=1|dcheol=1|dor=2|kedy=1|keody=2|kody=1|lchedy=1|lchey=1|ldaiin=1|ldy=1|lkeedy=1|lodaiin=1|lshedy=1|lsheody=1|okalchedy=1|olkeol=1|otchedy=1|oteey=1|oteochey=1|pchedy=1|qokal=1|qokey=1|qoky=3|qotchedy=1|qoteeod=1|qotol=1|shckhar=1|shedy=2|sheeol=1|shekaly=1|shekeefy=1|shekol=1|sheody=1|sheol=2|shey=1|shol=1|todeeey=1|tolchedy=1|ydaiin=1|ykchdy=1|ysheeod=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0220	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0220	f66v	f66v	H	B	5	0	qokol	17	2	4	17	16	chckhd=1|chekeos=1|chepar=1|chody=1|chor=1|chos=1|keody=1|kotody=1|qokeos=1|qotchdy=1|shckhed=1|sheo=1|sheody=2|sheopam=1|tchod=1|ytchdy=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0236	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0236	f76v	f76v	B	B	2	0	qokol	46	5	5	45	34	checthey=1|chedy=2|cheedy=1|cheor=1|cphdor=1|cthedy=1|daiin=2|deedy=1|dshedy=1|dy=1|lo=1|lsheedy=1|lsheetal=1|oekeedy=1|okeeedy=1|oleeedy=1|otedy=2|oteedy=1|qoeekeedy=1|qokedy=2|qokeedy=1|qokeey=1|qol=2|qopchdy=1|qotedy=1|qoteedy=3|saiin=1|shcthedy=1|shecphy=1|shedal=1|shedam=1|shedy=2|sheedy=3|tchedy=2	1	1	0
G807-P03:RAW_PAIRED:G807-P0237	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0237	f76v	f76v	B	B	2	0	qokol	65	7	6	65	56	as=1|chckhy=1|chdar=1|chdy=1|checkhey=1|checkhy=2|chedchey=1|chedy=2|chees=1|chey=2|chol=1|cthedy=1|daiin=1|dal=1|dytey=1|fschedal=1|lal=1|lchedy=3|lcheedy=1|lchey=1|lkedy=1|lky=1|lsheey=1|lshey=1|olchedy=1|olkedy=1|olkeey=1|olshey=1|opshedal=1|or=1|oshepols=1|otar=1|otchedy=1|otedair=1|otedy=1|oteol=1|polshdal=1|qekchdy=1|qockhedy=1|qodeey=1|qoeeedy=1|qokedy=4|qokeey=1|qolkeedy=1|qotedy=1|qoteedy=1|salkchdy=1|sar=1|shedy=2|sheey=1|sheolol=1|shey=1|shokaiin=1|sol=1|teedy=1|tsheokeedy=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0241	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0241	f77r	f77r	B	B	2	0	qokol	123	14	6	122	74	al=1|ched=1|chedaiin=3|chedy=7|cheedy=2|chees=1|cheey=1|chey=1|chol=1|chy=1|cphey=1|daiin=2|dalchedy=1|dol=1|l=1|laiin=1|lchedy=3|lchey=1|lfcheal=1|lol=3|lsheedy=1|lsheey=1|lshey=1|oin=1|okedy=1|olaiiny=1|olshedy=1|or=1|oteedy=1|qeey=1|qo=1|qodeedy=1|qokaiin=5|qokain=1|qokal=1|qokar=1|qokedy=3|qokeed=1|qokeedy=12|qokeey=2|qoky=1|qol=2|qolal=1|qolcheedy=1|qolchy=1|qotaiin=2|qotain=1|qotedy=2|qoteedy=6|qoteey=1|qotol=1|r=1|saiin=1|sain=1|shcthey=1|sheal=1|shealol=1|shear=2|sheckhedy=1|shedaiin=1|shedy=7|sheed=1|sheedy=1|sheeol=1|sheety=2|sheey=1|sheoky=1|shol=1|shor=1|sokcheey=1|solteedy=1|sshedy=1|tedy=1|y=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0242	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0242	f77r	f77r	B	B	2	0	qokol	71	10	6	71	50	chckhey=1|chckhy=1|chcthy=1|chealy=1|checkhy=1|chedaiin=1|chedy=4|cheedy=1|cheeky=1|cheety=1|cheey=1|chey=1|daiin=1|dal=1|daror=1|dy=1|iin=1|keedy=1|lchedy=2|lol=1|lom=1|oiiiin=1|okaiin=2|olcheedy=1|olchey=1|otedy=1|qokaiin=6|qokain=5|qokal=1|qokaly=1|qokar=1|qokeedy=2|qokeey=1|qol=1|qolchedy=1|qolkain=1|qotary=1|qotedy=3|qoteedy=2|qoteeedy=1|qotey=1|raiin=1|sa=1|sar=2|shedar=1|shedy=3|sheedy=1|solchedy=1|solkeey=1|teeolain=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0247	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0247	f78r	f78r	B	B	2	0	qokol	113	18	6	113	81	aiin=1|ain=1|aldy=1|am=1|anl=1|ar=1|chckhal=1|chckhd=1|chckhdy=1|chedy=3|cheeky=1|cheky=1|ches=1|chl=1|daiil=1|daiin=2|dal=2|dalshdy=1|dam=1|dar=1|dchckhedy=1|dol=1|dshedy=1|dy=1|kar=1|kary=1|kedy=2|keedy=1|keol=1|l=1|lchedy=1|lokedy=1|lorain=1|lr=1|o=1|okain=1|okar=1|okedy=1|okeed=1|okeedy=3|olkain=1|olkchdy=1|olkedy=2|olkeey=1|olol=1|or=3|otar=1|otedy=1|otey=1|pchey=1|qckhedy=1|qeedar=1|qokain=6|qokal=1|qokchdy=1|qokedy=11|qokeedy=2|qokeey=1|qoky=2|qokychdy=1|qotedy=1|qoteedy=1|raiin=1|roiin=1|s=1|sain=1|schedy=1|shckhedy=1|shedy=5|sheety=1|sheor=1|shey=1|soiin=1|sokeedy=1|sokol=1|sol=2|tchdoltdy=1|tchedy=1|y=1|yched=1|ykedy=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0252	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0252	f79r	f79r	B	B	2	0	qokol	23	3	4	23	22	cheor=1|choty=1|ldain=1|okol=1|otechys=1|psheedy=1|qokain=1|qokal=1|qokam=1|qokar=1|qokchy=1|qokshedy=1|qolchey=1|qotaiin=1|qotchey=1|qotey=1|qoty=1|saiin=1|sal=1|shedy=2|sheeol=1|sheol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0258	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0258	f79r	f79r	B	B	2	0	qokol	13	2	3	13	13	aiin=1|aran=1|chedy=1|cheedy=1|cheory=1|dar=1|lkchedy=1|ody=1|okain=1|okaio=1|okeey=1|oly=1|sain=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0261	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0261	f79v	f79v	B	B	2	0	qokol	78	9	6	77	61	ain=1|ar=1|aror=1|ch=1|checthy=1|cheokain=1|cther=1|dain=2|dar=1|dchedy=1|dol=1|dshey=1|dy=1|dytain=1|lcheey=1|lchey=1|ofchdy=1|okaiin=1|okain=1|okeedy=1|oky=1|olkain=1|olkeedy=2|olkeey=1|olkey=1|olkshey=1|olshey=1|oly=1|orain=1|oroiiin=1|oteey=1|otshdy=1|oty=1|pshdy=1|qety=1|qokain=4|qokal=1|qokedy=5|qokeedy=3|qokeey=2|qol=2|qolar=1|qoltedy=1|qoly=1|qotedy=1|qoteedy=1|r=1|rchey=1|ror=1|shedy=1|sheedy=1|sheey=2|sheky=1|shey=2|shy=1|teey=2|tshey=1|ykail=1|ykees=1|ykeey=1|yteedy=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0262	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0262	f79v	f79v	B	B	2	0	qokol	16	2	4	16	15	akain=1|chedy=1|kar=1|lol=1|o=1|odchey=1|oeedy=1|oiin=1|olkey=1|opar=1|otain=1|oteey=1|qokeey=2|qotain=1|ycheear=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0272	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0272	f80v	f80v	B	B	2	0	qokol	37	4	5	37	32	chckhy=1|checthy=1|chedy=1|dol=1|dolshedy=1|dy=1|ly=1|olky=1|olteedy=1|qokaiin=2|qokain=1|qokal=3|qokar=1|qokchdy=2|qol=1|qotain=1|qotainol=1|qoty=1|rol=1|rorcheey=1|shcthy=1|sheckhy=1|shecthy=1|shedy=1|sheedy=1|sheey=1|sheol=1|sol=1|tal=1|taldain=1|tchdy=1|tol=2	1	1	0
G807-P03:RAW_PAIRED:G807-P0278	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0278	f80v	f80v	B	B	2	0	qokol	29	4	4	29	27	ain=1|ar=1|arol=1|chckhy=1|chedy=1|dalar=1|dy=1|lkol=1|lsheckhy=1|okshey=1|olkchy=1|olky=1|orol=1|ot=1|otol=1|polkedy=1|qcthy=1|qokain=1|qokal=2|ral=1|rchey=2|shar=1|shckhy=1|shkain=1|shokal=1|sor=1|tor=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0279	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0279	f81r	f81r	B	B	2	0	qokol	44	8	5	44	41	ain=1|arol=1|chcphey=1|chcthy=1|chedy=1|cheey=1|chetyry=1|chol=1|dain=1|dchol=1|dshees=1|ly=1|oeeedy=1|ofshdy=1|okain=2|olkedy=1|olpchedy=1|olsheol=1|oltedy=1|oly=2|opchedy=1|or=1|otedy=1|oteey=1|otey=1|oty=1|pchedy=1|polchoy=1|qokechedy=1|qokedy=1|qokeedy=1|qokeey=1|qol=1|qolsheedy=1|qotain=1|qotedy=2|qoteesy=1|qotey=1|sheckhedy=1|shedy=1|shol=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0283	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0283	f82r	f82r	B	B	2	1	qokeol	45	6	5	45	36	chckhy=1|chedy=1|cheey=1|chkedy=1|chkeey=1|cthol=1|dairchey=1|dchedy=1|dshedy=1|dy=1|lcheckhedy=1|lcheckhy=1|lched=1|ldy=1|lkchedy=1|ls=1|octheol=1|oteey=1|qokaiin=4|qokain=1|qokal=4|qokaly=1|qokar=1|qokeedy=2|qokeey=2|qoky=2|qolchedy=1|qoteedy=1|rchey=1|sheckhy=1|shedy=1|sol=1|solkaiin=1|solshedy=1|sotaiin=1|ssholshecthy=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0288	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0288	f82v	f82v	B	B	2	0	qokol	22	2	4	22	20	ain=1|aly=1|char=1|chedy=1|chtedy=1|lkedy=1|okai=1|okeey=1|oky=1|olkeedy=1|or=1|qok=1|qokal=1|qokar=1|qokeedy=3|qotedy=1|rcheey=1|rches=1|shedy=1|ykeedy=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0289	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0289	f82v	f82v	B	B	2	0	qokol	38	5	5	38	36	aly=1|chey=1|dain=1|kechey=1|oinoly=1|okaiin=1|okain=1|okar=1|olkaiin=1|olkain=1|olkeedy=1|oll=1|otain=2|qok=1|qokaiir=1|qokain=1|qokal=1|qokedy=2|qokeeey=1|qoky=1|qolaiin=1|qolchedy=1|qolchey=1|qolkedy=1|qotshedy=1|qoty=1|ral=1|rshedy=1|rsheedar=1|sheal=1|shedy=1|sheol=1|sheytchdy=1|tchdarol=1|tolsheol=1|yshedy=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0296	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0296	f83r	f83r	B	B	2	0	qokol	42	10	5	42	39	aiin=2|chckhal=1|chdy=1|chedaiin=1|cheky=1|chey=1|dairydy=1|dal=1|dolshed=1|kain=1|lchedy=2|ldy=1|lshedy=1|okain=1|okeedy=1|okeeol=1|olchedy=1|or=1|qockhey=1|qokain=1|qokchy=1|qokey=1|qoky=1|qolkain=1|qotchedy=1|s=1|saiin=1|sain=1|shedy=1|sheekchy=1|shey=2|shky=1|shy=1|skar=1|solchedy=1|solkey=1|sor=1|sy=1|techedy=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0326	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0326	f86v6	f86v	T	B	2	0	qokol	83	8	6	82	67	aiin=1|ar=3|arody=1|chcphar=1|chdal=3|chdy=1|chear=1|chedy=3|cheeaiin=1|ches=1|chody=1|chol=1|chor=1|daiin=2|dalor=1|dar=1|keear=1|lchdol=1|ldaly=1|lol=1|ltchedy=1|o=1|odaiin=2|ofy=1|okar=1|olaiin=1|olkaiin=1|olkar=1|olkeedy=1|olkeey=1|olkeshar=1|opchey=1|opory=1|or=5|orairody=1|otaiin=1|otar=1|otedalol=1|otshey=1|pcheypchdar=1|qckhy=1|qodar=1|qokaiin=1|qokal=1|qokar=2|qokchdy=1|qokeor=1|qoko=1|qolchy=1|qopy=1|qotain=1|qotar=1|qotchdaiin=1|sair=1|sarar=1|sheeeb=1|sheol=2|soldam=1|taiky=1|tar=1|y=1|ykaiin=2|ykairolky=1|ykchedy=1|ykeealor=1|ytar=1|yteedy=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0329	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0329	f86v6	f86v	T	B	2	0	qokol	82	8	6	82	75	aiiin=1|aiin=1|aiodam=1|al=1|ar=1|araiin=1|chear=1|chefchy=1|cheoty=1|chepy=1|chocthy=1|chokaiin=1|chokain=1|chol=1|chorolk=1|choty=1|chy=1|cthdy=1|daiin=1|dair=1|dairal=1|dal=1|dar=3|dl=1|g=1|kaiin=1|l=1|ld=1|lkaiin=1|lkchedy=1|lkor=1|lo=1|okaiin=1|okan=1|okar=1|okeeeykeey=1|olkaiin=2|olkam=1|olkar=1|olkchdy=1|olkchey=1|or=1|oraiin=1|orom=1|otalky=1|otar=1|otol=1|otolkshy=1|otytam=1|paiin=1|paroiin=1|polkeey=1|qoaiin=1|qoal=1|qokaiin=2|qokain=1|qokar=1|qokeey=1|qokshey=2|qoky=2|qopar=1|qopary=1|qopchedy=1|qopchey=1|qopydaiin=1|qotaiin=1|sheey=1|shor=1|taiin=2|tal=1|tshed=1|y=1|ydy=1|ykedy=1|ytaiin=1	1	1	0
G807-P03:RAW_PAIRED:G807-P0334	G807-P03	RAW_PAIRED	qokeol	qokol	G807-P0334	f88r	f88r	P	A	1	1	qokeol	38	4	5	34	32	aiin=1|chcthol=1|chear=1|cheeb=1|cheeor=1|cheody=1|ctheol=1|daiin=1|dal=1|dar=1|dorsheoy=1|dory=1|keol=1|oain=1|okeom=1|oky=1|or=2|qockhey=1|qokeody=1|qokor=1|qoor=1|ral=1|s=1|sam=2|sar=1|shekor=1|sheom=1|sheor=1|sholfchor=1|shy=1|ykeor=1|yokeody=1	1	1	0
