occurrence_id	surface	page	physical_folio	locus	token_index	strict_paragraph_id	in_strict_paragraph	legacy_rank_stable_all_three	it2a_alignment_status	it2a_aligned_token_ordinal	it2a_lcs_length	rf1b_alignment_status	rf1b_aligned_token_ordinal	rf1b_lcs_length	all_three_unique_forced_exact_alignment	audit_only_membership	primary_membership_replacement	semantic_credit
GDT800-O2085	cheol	f45v	f45v	f45v.3	4	G807-P0168	1	0	UNIQUE_FORCED_EXACT	4	10	NO_EXACT_ALIGNMENT	NA	10	0	1	0	0
GDT800-O2103	cheol	f46r	f46r	f46r.14	4	G807-P0174	1	1	UNIQUE_FORCED_EXACT	4	7	UNIQUE_FORCED_EXACT	4	5	1	1	0	0
GDT800-O2104	okal	f46r	f46r	f46r.14	5	G807-P0174	1	1	UNIQUE_FORCED_EXACT	5	7	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O2111	qokol	f46r	f46r	f46r.3	8	G807-P0170	1	1	UNIQUE_FORCED_EXACT	8	11	UNIQUE_FORCED_EXACT	10	10	1	1	0	0
GDT800-O2144	okal	f47r	f47r	f47r.9	4	G807-P0177	1	1	UNIQUE_FORCED_EXACT	4	7	UNIQUE_FORCED_EXACT	3	4	1	1	0	0
GDT800-O2162	otal	f48r	f48r	f48r.6	7	G807-P0180	1	1	UNIQUE_FORCED_EXACT	7	9	UNIQUE_FORCED_EXACT	8	10	1	1	0	0
GDT800-O2163	qokeol	f48r	f48r	f48r.7	2	G807-P0180	1	1	UNIQUE_FORCED_EXACT	2	9	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O2174	ol	f48v	f48v	f48v.6	7	G807-P0181	1	1	UNIQUE_FORCED_EXACT	7	13	UNIQUE_FORCED_EXACT	7	13	1	1	0	0
GDT800-O2175	otal	f48v	f48v	f48v.6	10	G807-P0181	1	1	UNIQUE_FORCED_EXACT	10	13	UNIQUE_FORCED_EXACT	10	13	1	1	0	0
GDT800-O2179	okal	f48v	f48v	f48v.9	3	G807-P0182	1	1	UNIQUE_FORCED_EXACT	3	12	UNIQUE_FORCED_EXACT	3	9	1	1	0	0
GDT800-O2187	ol	f49r	f49r	f49r.17	2	G807-P0185	1	0	NO_EXACT_ALIGNMENT	NA	5	UNIQUE_FORCED_EXACT	2	7	0	1	0	0
GDT800-O2188	cheol	f49r	f49r	f49r.18	2	G807-P0185	1	1	UNIQUE_FORCED_EXACT	2	5	UNIQUE_FORCED_EXACT	2	5	1	1	0	0
GDT800-O2190	ol	f49r	f49r	f49r.6	1	G807-P0184	1	0	NO_EXACT_ALIGNMENT	NA	1	UNIQUE_FORCED_EXACT	1	4	0	1	0	0
GDT800-O2197	qokeol	f49v	f49v	f49v.26	1	G807-P0186	1	1	UNIQUE_FORCED_EXACT	1	5	UNIQUE_FORCED_EXACT	1	5	1	1	0	0
GDT800-O2201	cheol	f49v	f49v	f49v.36	2	G807-P0188	1	1	UNIQUE_FORCED_EXACT	2	8	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O2209	ol	f4r	f4r	f4r.1	4	G807-P0011	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	4	6	1	1	0	0
GDT800-O2224	ol	f4v	f4v	f4v.2	1	G807-P0013	1	1	UNIQUE_FORCED_EXACT	1	8	UNIQUE_FORCED_EXACT	1	7	1	1	0	0
GDT800-O2231	ol	f50r	f50r	f50r.6	3	G807-P0189	1	0	NO_EXACT_ALIGNMENT	NA	6	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O2232	okal	f50r	f50r	f50r.6	5	G807-P0189	1	1	UNIQUE_FORCED_EXACT	4	6	UNIQUE_FORCED_EXACT	5	7	1	1	0	0
GDT800-O2233	qotal	f50r	f50r	f50r.7	2	G807-P0189	1	1	UNIQUE_FORCED_EXACT	2	10	UNIQUE_FORCED_EXACT	3	7	1	1	0	0
GDT800-O2234	otal	f50r	f50r	f50r.7	5	G807-P0189	1	1	UNIQUE_FORCED_EXACT	5	10	UNIQUE_FORCED_EXACT	6	7	1	1	0	0
GDT800-O2235	qokol	f50v	f50v	f50v.1	7	G807-P0190	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	9	7	1	1	0	0
GDT800-O2237	okal	f50v	f50v	f50v.3	9	G807-P0190	1	1	UNIQUE_FORCED_EXACT	9	9	UNIQUE_FORCED_EXACT	12	6	1	1	0	0
GDT800-O2238	okal	f50v	f50v	f50v.6	3	G807-P0190	1	1	UNIQUE_FORCED_EXACT	3	10	UNIQUE_FORCED_EXACT	4	5	1	1	0	0
GDT800-O2242	qokeol	f51r	f51r	f51r.10	4	G807-P0191	1	1	UNIQUE_FORCED_EXACT	4	7	UNIQUE_FORCED_EXACT	5	6	1	1	0	0
GDT800-O2245	qokol	f51r	f51r	f51r.11	3	G807-P0191	1	1	UNIQUE_FORCED_EXACT	3	3	UNIQUE_FORCED_EXACT	4	3	1	1	0	0
GDT800-O2250	qokol	f51r	f51r	f51r.15	1	G807-P0191	1	1	UNIQUE_FORCED_EXACT	1	7	UNIQUE_FORCED_EXACT	1	6	1	1	0	0
GDT800-O2252	otal	f51r	f51r	f51r.15	7	G807-P0191	1	0	UNIQUE_FORCED_EXACT	7	7	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O2254	qotal	f51r	f51r	f51r.7	6	G807-P0191	1	1	UNIQUE_FORCED_EXACT	5	3	UNIQUE_FORCED_EXACT	5	3	1	1	0	0
GDT800-O2259	qotal	f51v	f51v	f51v.1	4	G807-P0192	1	1	UNIQUE_FORCED_EXACT	4	4	UNIQUE_FORCED_EXACT	4	5	1	1	0	0
GDT800-O2260	cheol	f51v	f51v	f51v.13	2	G807-P0192	1	1	UNIQUE_FORCED_EXACT	2	3	UNIQUE_FORCED_EXACT	2	3	1	1	0	0
GDT800-O2261	qokol	f51v	f51v	f51v.2	3	G807-P0192	1	1	UNIQUE_FORCED_EXACT	3	8	UNIQUE_FORCED_EXACT	3	8	1	1	0	0
GDT800-O2265	qokol	f51v	f51v	f51v.5	3	G807-P0192	1	1	UNIQUE_FORCED_EXACT	3	8	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O2292	cheol	f52v	f52v	f52v.4	5	G807-P0194	1	1	UNIQUE_FORCED_EXACT	5	7	UNIQUE_FORCED_EXACT	5	7	1	1	0	0
GDT800-O2293	ol	f52v	f52v	f52v.8	5	G807-P0195	1	1	UNIQUE_FORCED_EXACT	5	5	UNIQUE_FORCED_EXACT	5	5	1	1	0	0
GDT800-O2308	qokol	f53v	f53v	f53v.4	1	G807-P0197	1	1	UNIQUE_FORCED_EXACT	1	4	UNIQUE_FORCED_EXACT	1	5	1	1	0	0
GDT800-O2321	okal	f54v	f54v	f54v.13	3	G807-P0198	1	1	UNIQUE_FORCED_EXACT	2	2	UNIQUE_FORCED_EXACT	2	2	1	1	0	0
GDT800-O2327	cheol	f54v	f54v	f54v.3	7	G807-P0198	1	0	UNIQUE_FORCED_EXACT	7	7	NO_EXACT_ALIGNMENT	NA	4	0	1	0	0
GDT800-O2333	cheol	f54v	f54v	f54v.6	2	G807-P0198	1	1	UNIQUE_FORCED_EXACT	2	4	UNIQUE_FORCED_EXACT	2	4	1	1	0	0
GDT800-O2335	okal	f54v	f54v	f54v.8	6	G807-P0198	1	1	UNIQUE_FORCED_EXACT	5	5	UNIQUE_FORCED_EXACT	4	4	1	1	0	0
GDT800-O2339	okal	f54v	f54v	f54v.9	5	G807-P0198	1	1	UNIQUE_FORCED_EXACT	5	6	UNIQUE_FORCED_EXACT	5	6	1	1	0	0
GDT800-O2340	okal	f55r	f55r	f55r.10	2	G807-P0200	1	1	UNIQUE_FORCED_EXACT	2	8	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O2341	ol	f55r	f55r	f55r.10	11	G807-P0200	1	1	UNIQUE_FORCED_EXACT	12	8	UNIQUE_FORCED_EXACT	11	8	1	1	0	0
GDT800-O2345	otal	f55r	f55r	f55r.11	9	G807-P0200	1	1	UNIQUE_FORCED_EXACT	9	8	FORCED_DUPLICATE_EXACT	NA	4	0	1	0	0
GDT800-O2347	ol	f55r	f55r	f55r.2	9	G807-P0199	1	0	UNIQUE_FORCED_EXACT	9	11	NO_EXACT_ALIGNMENT	NA	9	0	1	0	0
GDT800-O2351	okal	f55r	f55r	f55r.5	4	G807-P0199	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O2355	cheol	f55r	f55r	f55r.7	2	G807-P0200	1	0	NO_EXACT_ALIGNMENT	NA	5	NO_EXACT_ALIGNMENT	NA	2	0	1	0	0
GDT800-O2357	ol	f55v	f55v	f55v.10	2	G807-P0202	1	1	UNIQUE_FORCED_EXACT	2	10	UNIQUE_FORCED_EXACT	2	11	1	1	0	0
GDT800-O2359	ol	f55v	f55v	f55v.10	12	G807-P0202	1	1	UNIQUE_FORCED_EXACT	11	10	UNIQUE_FORCED_EXACT	11	11	1	1	0	0
GDT800-O2360	okal	f55v	f55v	f55v.11	6	G807-P0202	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	7	9	1	1	0	0
GDT800-O2363	ol	f55v	f55v	f55v.3	9	G807-P0201	1	1	UNIQUE_FORCED_EXACT	9	9	UNIQUE_FORCED_EXACT	10	10	1	1	0	0
GDT800-O2366	okal	f55v	f55v	f55v.9	3	G807-P0202	1	1	UNIQUE_FORCED_EXACT	3	10	UNIQUE_FORCED_EXACT	3	9	1	1	0	0
GDT800-O2380	ol	f56v	f56v	f56v.10	1	G807-P0206	1	0	UNIQUE_FORCED_EXACT	1	6	NO_EXACT_ALIGNMENT	NA	4	0	1	0	0
GDT800-O2402	otal	f58r	f58r	f58r.10	8	G807-P0207	1	1	UNIQUE_FORCED_EXACT	8	11	UNIQUE_FORCED_EXACT	8	12	1	1	0	0
GDT800-O2409	ol	f58r	f58r	f58r.13	9	G807-P0207	1	1	UNIQUE_FORCED_EXACT	9	10	UNIQUE_FORCED_EXACT	9	10	1	1	0	0
GDT800-O2418	okal	f58r	f58r	f58r.18	9	G807-P0208	1	1	UNIQUE_FORCED_EXACT	9	10	UNIQUE_FORCED_EXACT	10	9	1	1	0	0
GDT800-O2419	otal	f58r	f58r	f58r.18	10	G807-P0208	1	1	UNIQUE_FORCED_EXACT	10	10	UNIQUE_FORCED_EXACT	11	9	1	1	0	0
GDT800-O2431	otal	f58r	f58r	f58r.23	7	G807-P0208	1	1	UNIQUE_FORCED_EXACT	7	9	UNIQUE_FORCED_EXACT	9	7	1	1	0	0
GDT800-O2443	cheol	f58r	f58r	f58r.30	8	G807-P0209	1	1	UNIQUE_FORCED_EXACT	8	10	UNIQUE_FORCED_EXACT	9	8	1	1	0	0
GDT800-O2444	okal	f58r	f58r	f58r.31	3	G807-P0209	1	0	NO_EXACT_ALIGNMENT	NA	7	UNIQUE_FORCED_EXACT	3	8	0	1	0	0
GDT800-O2446	ol	f58r	f58r	f58r.31	6	G807-P0209	1	0	NO_EXACT_ALIGNMENT	NA	7	NO_EXACT_ALIGNMENT	NA	8	0	1	0	0
GDT800-O2466	okal	f58r	f58r	f58r.41	5	G807-P0209	1	0	NO_EXACT_ALIGNMENT	NA	4	NO_EXACT_ALIGNMENT	NA	5	0	1	0	0
GDT800-O2470	otal	f58r	f58r	f58r.6	6	G807-P0207	1	1	UNIQUE_FORCED_EXACT	5	7	UNIQUE_FORCED_EXACT	5	6	1	1	0	0
GDT800-O2478	okal	f58v	f58v	f58v.10	8	G807-P0210	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	8	9	1	1	0	0
GDT800-O2483	okal	f58v	f58v	f58v.13	6	G807-P0210	1	1	UNIQUE_FORCED_EXACT	6	8	UNIQUE_FORCED_EXACT	6	10	1	1	0	0
GDT800-O2486	qotal	f58v	f58v	f58v.14	7	G807-P0210	1	1	UNIQUE_FORCED_EXACT	7	8	UNIQUE_FORCED_EXACT	8	8	1	1	0	0
GDT800-O2489	okal	f58v	f58v	f58v.15	3	G807-P0210	1	1	NO_EXACT_ALIGNMENT	NA	9	UNIQUE_FORCED_EXACT	3	11	0	1	0	0
GDT800-O2491	okal	f58v	f58v	f58v.15	9	G807-P0210	1	0	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	9	11	1	1	0	0
GDT800-O2499	otal	f58v	f58v	f58v.17	5	G807-P0210	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	5	7	1	1	0	0
GDT800-O2500	cheol	f58v	f58v	f58v.17	8	G807-P0210	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	8	7	1	1	0	0
GDT800-O2506	cheol	f58v	f58v	f58v.19	6	G807-P0210	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	7	8	1	1	0	0
GDT800-O2507	otal	f58v	f58v	f58v.20	5	G807-P0210	1	1	UNIQUE_FORCED_EXACT	5	8	UNIQUE_FORCED_EXACT	5	9	1	1	0	0
GDT800-O2509	okal	f58v	f58v	f58v.20	7	G807-P0210	1	1	UNIQUE_FORCED_EXACT	7	8	UNIQUE_FORCED_EXACT	7	9	1	1	0	0
GDT800-O2510	otal	f58v	f58v	f58v.21	5	G807-P0210	1	1	UNIQUE_FORCED_EXACT	5	7	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
GDT800-O2518	qokeol	f58v	f58v	f58v.25	4	G807-P0211	1	1	UNIQUE_FORCED_EXACT	4	8	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O2521	ol	f58v	f58v	f58v.26	3	G807-P0211	1	1	UNIQUE_FORCED_EXACT	3	9	UNIQUE_FORCED_EXACT	3	11	1	1	0	0
GDT800-O2523	okal	f58v	f58v	f58v.26	6	G807-P0211	1	0	NO_EXACT_ALIGNMENT	NA	9	UNIQUE_FORCED_EXACT	6	11	0	1	0	0
GDT800-O2527	okal	f58v	f58v	f58v.28	3	G807-P0211	1	1	UNIQUE_FORCED_EXACT	4	6	UNIQUE_FORCED_EXACT	3	7	1	1	0	0
GDT800-O2529	qokeol	f58v	f58v	f58v.3	4	G807-P0210	1	1	UNIQUE_FORCED_EXACT	5	8	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O2532	ol	f58v	f58v	f58v.30	9	G807-P0212	1	1	UNIQUE_FORCED_EXACT	9	9	UNIQUE_FORCED_EXACT	9	7	1	1	0	0
GDT800-O2534	okal	f58v	f58v	f58v.31	4	G807-P0212	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	4	10	1	1	0	0
GDT800-O2538	otal	f58v	f58v	f58v.32	8	G807-P0212	1	1	UNIQUE_FORCED_EXACT	8	10	UNIQUE_FORCED_EXACT	8	9	1	1	0	0
GDT800-O2543	okal	f58v	f58v	f58v.36	5	G807-P0213	1	1	UNIQUE_FORCED_EXACT	5	7	UNIQUE_FORCED_EXACT	5	7	1	1	0	0
GDT800-O2544	qokol	f58v	f58v	f58v.38	5	G807-P0213	1	0	UNIQUE_FORCED_EXACT	5	8	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O2545	okal	f58v	f58v	f58v.38	6	G807-P0213	1	0	NO_EXACT_ALIGNMENT	NA	8	UNIQUE_FORCED_EXACT	7	7	0	1	0	0
GDT800-O2549	okal	f58v	f58v	f58v.4	12	G807-P0210	1	1	UNIQUE_FORCED_EXACT	11	10	UNIQUE_FORCED_EXACT	12	11	1	1	0	0
GDT800-O2550	okal	f58v	f58v	f58v.5	8	G807-P0210	1	1	UNIQUE_FORCED_EXACT	7	8	UNIQUE_FORCED_EXACT	7	7	1	1	0	0
GDT800-O2563	okal	f66r	f66r	f66r.51	4	G807-P0214	1	1	UNIQUE_FORCED_EXACT	4	8	UNIQUE_FORCED_EXACT	4	6	1	1	0	0
GDT800-O2568	ol	f66r	f66r	f66r.61	10	G807-P0215	1	1	UNIQUE_FORCED_EXACT	10	10	UNIQUE_FORCED_EXACT	9	8	1	1	0	0
GDT800-O2569	ol	f66r	f66r	f66r.62	1	G807-P0215	1	1	UNIQUE_FORCED_EXACT	1	7	UNIQUE_FORCED_EXACT	1	8	1	1	0	0
GDT800-O2575	ol	f66r	f66r	f66r.68	2	G807-P0217	1	1	UNIQUE_FORCED_EXACT	2	10	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O2579	ol	f66r	f66r	f66r.69	4	G807-P0217	1	1	UNIQUE_FORCED_EXACT	4	9	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O2582	cheol	f66r	f66r	f66r.71	2	G807-P0218	1	1	UNIQUE_FORCED_EXACT	2	10	UNIQUE_FORCED_EXACT	2	5	1	1	0	0
GDT800-O2586	ol	f66r	f66r	f66r.72	5	G807-P0218	1	0	UNIQUE_FORCED_EXACT	5	10	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O2589	ol	f66r	f66r	f66r.75	5	G807-P0218	1	1	UNIQUE_FORCED_EXACT	5	12	UNIQUE_FORCED_EXACT	5	10	1	1	0	0
GDT800-O2590	ol	f66r	f66r	f66r.75	12	G807-P0218	1	0	UNIQUE_FORCED_EXACT	12	12	NO_EXACT_ALIGNMENT	NA	10	0	1	0	0
GDT800-O2592	qotal	f66r	f66r	f66r.76	8	G807-P0218	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	9	7	1	1	0	0
GDT800-O2596	qokol	f66r	f66r	f66r.80	8	G807-P0218	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	8	9	1	1	0	0
GDT800-O2599	otal	f66v	f66v	f66v.10	8	G807-P0221	1	1	UNIQUE_FORCED_EXACT	8	5	UNIQUE_FORCED_EXACT	11	7	1	1	0	0
GDT800-O2604	qotal	f66v	f66v	f66v.2	8	G807-P0219	1	1	UNIQUE_FORCED_EXACT	8	9	UNIQUE_FORCED_EXACT	9	6	1	1	0	0
GDT800-O2606	otal	f66v	f66v	f66v.3	8	G807-P0219	1	1	UNIQUE_FORCED_EXACT	8	8	UNIQUE_FORCED_EXACT	9	6	1	1	0	0
GDT800-O2614	qokol	f66v	f66v	f66v.8	4	G807-P0220	1	1	UNIQUE_FORCED_EXACT	4	7	UNIQUE_FORCED_EXACT	4	7	1	1	0	0
GDT800-O2618	ol	f6r	f6r	f6r.11	3	G807-P0018	1	1	UNIQUE_FORCED_EXACT	3	3	UNIQUE_FORCED_EXACT	3	3	1	1	0	0
GDT800-O2651	ol	f75r	f75r	f75r.12	6	G807-P0222	1	1	UNIQUE_FORCED_EXACT	6	10	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
GDT800-O2659	ol	f75r	f75r	f75r.21	6	G807-P0222	1	1	UNIQUE_FORCED_EXACT	6	7	UNIQUE_FORCED_EXACT	6	8	1	1	0	0
GDT800-O2662	ol	f75r	f75r	f75r.24	7	G807-P0222	1	1	UNIQUE_FORCED_EXACT	7	7	UNIQUE_FORCED_EXACT	7	7	1	1	0	0
GDT800-O2664	ol	f75r	f75r	f75r.26	2	G807-P0222	1	1	UNIQUE_FORCED_EXACT	2	7	UNIQUE_FORCED_EXACT	2	8	1	1	0	0
GDT800-O2666	ol	f75r	f75r	f75r.26	5	G807-P0222	1	1	UNIQUE_FORCED_EXACT	5	7	UNIQUE_FORCED_EXACT	5	8	1	1	0	0
GDT800-O2670	ol	f75r	f75r	f75r.29	6	G807-P0223	1	1	UNIQUE_FORCED_EXACT	5	9	UNIQUE_FORCED_EXACT	6	10	1	1	0	0
GDT800-O2676	okal	f75r	f75r	f75r.34	3	G807-P0224	1	1	UNIQUE_FORCED_EXACT	2	6	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O2677	ol	f75r	f75r	f75r.34	8	G807-P0224	1	1	UNIQUE_FORCED_EXACT	7	6	UNIQUE_FORCED_EXACT	9	8	1	1	0	0
GDT800-O2685	ol	f75r	f75r	f75r.5	7	G807-P0222	1	1	FORCED_DUPLICATE_EXACT	NA	9	FORCED_DUPLICATE_EXACT	NA	7	0	1	0	0
GDT800-O2689	ol	f75v	f75v	f75v.12	5	G807-P0226	1	1	UNIQUE_FORCED_EXACT	5	11	UNIQUE_FORCED_EXACT	5	9	1	1	0	0
GDT800-O2695	ol	f75v	f75v	f75v.15	2	G807-P0226	1	1	UNIQUE_FORCED_EXACT	2	8	UNIQUE_FORCED_EXACT	2	9	1	1	0	0
GDT800-O2702	okal	f75v	f75v	f75v.3	4	G807-P0226	1	1	UNIQUE_FORCED_EXACT	4	11	UNIQUE_FORCED_EXACT	4	8	1	1	0	0
GDT800-O2709	ol	f75v	f75v	f75v.39	11	G807-P0227	1	1	UNIQUE_FORCED_EXACT	11	12	UNIQUE_FORCED_EXACT	11	11	1	1	0	0
GDT800-O2711	ol	f75v	f75v	f75v.40	6	G807-P0227	1	1	UNIQUE_FORCED_EXACT	6	12	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O2713	ol	f75v	f75v	f75v.40	10	G807-P0227	1	1	UNIQUE_FORCED_EXACT	10	12	UNIQUE_FORCED_EXACT	12	10	1	1	0	0
GDT800-O2716	ol	f75v	f75v	f75v.41	6	G807-P0227	1	1	UNIQUE_FORCED_EXACT	6	15	UNIQUE_FORCED_EXACT	8	8	1	1	0	0
GDT800-O2717	ol	f75v	f75v	f75v.41	8	G807-P0227	1	1	UNIQUE_FORCED_EXACT	8	15	UNIQUE_FORCED_EXACT	10	8	1	1	0	0
GDT800-O2720	ol	f75v	f75v	f75v.44	2	G807-P0228	1	1	UNIQUE_FORCED_EXACT	2	12	NO_EXACT_ALIGNMENT	NA	8	0	1	0	0
GDT800-O2724	ol	f75v	f75v	f75v.47	5	G807-P0228	1	1	UNIQUE_FORCED_EXACT	5	10	UNIQUE_FORCED_EXACT	5	11	1	1	0	0
GDT800-O2726	ol	f75v	f75v	f75v.48	7	G807-P0228	1	1	UNIQUE_FORCED_EXACT	7	11	UNIQUE_FORCED_EXACT	8	11	1	1	0	0
GDT800-O2730	otal	f75v	f75v	f75v.50	1	OUTSIDE_PARAGRAPH	0	1	UNIQUE_FORCED_EXACT	1	2	UNIQUE_FORCED_EXACT	1	2	1	1	0	0
GDT800-O2734	qokol	f75v	f75v	f75v.59	2	G807-P0229	1	1	UNIQUE_FORCED_EXACT	2	3	UNIQUE_FORCED_EXACT	2	3	1	1	0	0
GDT800-O2736	ol	f75v	f75v	f75v.61	4	G807-P0230	1	1	UNIQUE_FORCED_EXACT	5	4	UNIQUE_FORCED_EXACT	5	3	1	1	0	0
GDT800-O2737	ol	f75v	f75v	f75v.62	4	G807-P0230	1	1	UNIQUE_FORCED_EXACT	4	5	UNIQUE_FORCED_EXACT	4	4	1	1	0	0
GDT800-O2739	okal	f75v	f75v	f75v.66	1	G807-P0230	1	0	UNIQUE_FORCED_EXACT	1	4	NO_EXACT_ALIGNMENT	NA	2	0	1	0	0
GDT800-O2742	ol	f75v	f75v	f75v.7	4	G807-P0226	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O2744	ol	f76r	f76r	f76r.11	5	G807-P0231	1	1	UNIQUE_FORCED_EXACT	5	12	UNIQUE_FORCED_EXACT	5	11	1	1	0	0
GDT800-O2746	ol	f76r	f76r	f76r.12	6	G807-P0231	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	6	10	1	1	0	0
GDT800-O2747	okal	f76r	f76r	f76r.13	4	G807-P0231	1	0	NO_EXACT_ALIGNMENT	NA	10	UNIQUE_FORCED_EXACT	4	11	0	1	0	0
GDT800-O2753	ol	f76r	f76r	f76r.28	4	G807-P0231	1	1	UNIQUE_FORCED_EXACT	4	13	UNIQUE_FORCED_EXACT	5	11	1	1	0	0
GDT800-O2758	ol	f76r	f76r	f76r.3	11	G807-P0231	1	1	UNIQUE_FORCED_EXACT	11	13	UNIQUE_FORCED_EXACT	11	12	1	1	0	0
GDT800-O2759	cheol	f76r	f76r	f76r.32	9	G807-P0231	1	0	UNIQUE_FORCED_EXACT	9	11	NO_EXACT_ALIGNMENT	NA	8	0	1	0	0
GDT800-O2762	ol	f76r	f76r	f76r.33	14	G807-P0231	1	0	NO_EXACT_ALIGNMENT	NA	12	NO_EXACT_ALIGNMENT	NA	12	0	1	0	0
GDT800-O2764	cheol	f76r	f76r	f76r.35	7	G807-P0231	1	1	UNIQUE_FORCED_EXACT	7	11	UNIQUE_FORCED_EXACT	7	11	1	1	0	0
GDT800-O2767	cheol	f76r	f76r	f76r.36	4	G807-P0231	1	0	NO_EXACT_ALIGNMENT	NA	10	NO_EXACT_ALIGNMENT	NA	8	0	1	0	0
GDT800-O2769	ol	f76r	f76r	f76r.36	9	G807-P0231	1	0	NO_EXACT_ALIGNMENT	NA	10	UNIQUE_FORCED_EXACT	8	8	0	1	0	0
GDT800-O2775	qotal	f76r	f76r	f76r.42	8	G807-P0232	1	1	UNIQUE_FORCED_EXACT	8	12	UNIQUE_FORCED_EXACT	8	11	1	1	0	0
GDT800-O2780	ol	f76r	f76r	f76r.44	7	G807-P0233	1	0	NO_EXACT_ALIGNMENT	NA	10	NO_EXACT_ALIGNMENT	NA	10	0	1	0	0
GDT800-O2788	otal	f76r	f76r	f76r.50	7	G807-P0233	1	1	UNIQUE_FORCED_EXACT	8	7	UNIQUE_FORCED_EXACT	9	7	1	1	0	0
GDT800-O2790	ol	f76r	f76r	f76r.53	4	G807-P0234	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	4	9	1	1	0	0
GDT800-O2792	okal	f76r	f76r	f76r.53	10	G807-P0234	1	1	UNIQUE_FORCED_EXACT	10	10	UNIQUE_FORCED_EXACT	10	9	1	1	0	0
GDT800-O2796	ol	f76r	f76r	f76r.56	2	G807-P0234	1	1	UNIQUE_FORCED_EXACT	2	6	UNIQUE_FORCED_EXACT	2	5	1	1	0	0
GDT800-O2805	qokol	f76v	f76v	f76v.12	9	G807-P0236	1	1	UNIQUE_FORCED_EXACT	10	10	UNIQUE_FORCED_EXACT	10	10	1	1	0	0
GDT800-O2809	ol	f76v	f76v	f76v.20	4	G807-P0237	1	1	UNIQUE_FORCED_EXACT	4	10	UNIQUE_FORCED_EXACT	5	7	1	1	0	0
GDT800-O2813	qokol	f76v	f76v	f76v.23	4	G807-P0237	1	1	UNIQUE_FORCED_EXACT	4	7	UNIQUE_FORCED_EXACT	4	7	1	1	0	0
GDT800-O2817	okal	f76v	f76v	f76v.3	10	G807-P0235	1	0	UNIQUE_FORCED_EXACT	10	10	NO_EXACT_ALIGNMENT	NA	6	0	1	0	0
GDT800-O2818	cheol	f76v	f76v	f76v.36	2	G807-P0239	1	1	UNIQUE_FORCED_EXACT	2	6	UNIQUE_FORCED_EXACT	2	6	1	1	0	0
GDT800-O2819	ol	f76v	f76v	f76v.37	4	G807-P0240	1	0	UNIQUE_FORCED_EXACT	4	11	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O2823	ol	f76v	f76v	f76v.39	7	G807-P0240	1	1	UNIQUE_FORCED_EXACT	7	10	UNIQUE_FORCED_EXACT	7	10	1	1	0	0
GDT800-O2826	ol	f76v	f76v	f76v.8	11	G807-P0235	1	0	NO_EXACT_ALIGNMENT	NA	9	NO_EXACT_ALIGNMENT	NA	7	0	1	0	0
GDT800-O2829	qokol	f77r	f77r	f77r.10	6	G807-P0241	1	1	UNIQUE_FORCED_EXACT	7	9	UNIQUE_FORCED_EXACT	6	9	1	1	0	0
