fold_id	context	pair_id	view_id	held_physical_folio	train_paragraphs	train_positive_paragraphs	train_negative_paragraphs	test_paragraphs	test_positive_paragraphs	test_negative_paragraphs	training_vocabulary_types	training_positive_vocabulary_tokens	training_negative_vocabulary_tokens	both_training_classes_present	empty_vocabulary_neutral_tie_policy	fold_scoreable	fold_status
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f22v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f22v	88	52	36	1	1	0	359	1063	993	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f23r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f23r	88	52	36	1	1	0	356	1060	993	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f23v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f23v	88	52	36	1	1	0	360	1074	995	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f28r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f28r	88	52	36	1	1	0	357	1049	994	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f37v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f37v	88	53	35	1	0	1	360	1085	982	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f3r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f3r	87	51	36	2	2	0	357	1065	993	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f40r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f40r	88	52	36	1	1	0	358	1061	994	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f40v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f40v	88	52	36	1	1	0	360	1072	995	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f43r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f43r	88	52	36	1	1	0	361	1066	995	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f45r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f45r	88	52	36	1	1	0	356	1066	992	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f46r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f46r	88	52	36	1	1	0	356	1058	993	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f50r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f50r	88	53	35	1	0	1	351	1080	943	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f50v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f50v	88	52	36	1	1	0	357	1038	991	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f53v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f53v	88	52	36	1	1	0	351	1044	991	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f58v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f58v	87	52	35	2	1	1	350	1058	936	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f66v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f66v	87	52	35	2	1	1	356	1072	978	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f76r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f76r	88	53	35	1	0	1	358	1086	957	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f76v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f76v	87	51	36	2	2	0	352	1010	988	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f77r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f77r	87	52	35	2	1	1	347	985	959	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f77v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f77v	88	53	35	1	0	1	359	1086	950	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f79r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f79r	85	51	34	4	2	2	353	1058	962	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f79v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f79v	86	51	35	3	2	1	352	1015	963	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f80r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f80r	88	53	35	1	0	1	355	1083	938	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f80v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f80v	88	52	36	1	1	0	358	1064	989	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f81r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f81r	87	52	35	2	1	1	356	1058	956	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f82r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f82r	87	53	34	2	0	2	355	1084	917	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f82v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f82v	87	52	35	2	1	1	354	1065	977	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f83r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f83r	88	53	35	1	0	1	358	1084	951	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f83v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f83v	88	53	35	1	0	1	361	1086	961	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f85r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f85r	88	53	35	1	0	1	358	1084	975	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f86v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f86v	86	52	34	3	1	2	348	1041	929	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f88r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f88r	88	52	36	1	1	0	362	1081	995	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f89v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f89v	87	51	36	2	2	0	353	1051	990	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f90r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f90r	88	52	36	1	1	0	360	1069	995	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f93r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f93r	88	52	36	1	1	0	352	1019	992	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f95r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f95r	88	52	36	1	1	0	362	1073	995	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f99r	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f99r	88	52	36	1	1	0	360	1073	995	1	0	1	SCOREABLE
TARGET:G807-P02:RAW_ED1_SENSITIVITY:f99v	TARGET	G807-P02	RAW_ED1_SENSITIVITY	f99v	87	51	36	2	2	0	359	1070	994	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f102r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f102r	83	48	35	1	1	0	340	990	959	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f103r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f103r	82	49	33	2	0	2	340	995	931	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f103v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f103v	83	49	34	1	0	1	337	990	933	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f104r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f104r	80	48	32	4	1	3	331	966	915	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f104v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f104v	82	47	35	2	2	0	338	968	958	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f106v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f106v	83	48	35	1	1	0	342	987	960	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f107r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f107r	82	49	33	2	0	2	338	993	940	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f107v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f107v	81	46	35	3	3	0	339	959	958	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f108r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f108r	83	48	35	1	1	0	342	979	960	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f108v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f108v	83	49	34	1	0	1	338	994	949	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f10v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f10v	83	48	35	1	1	0	339	979	959	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f111v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f111v	81	49	32	3	0	3	317	984	775	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f112r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f112r	83	49	34	1	0	1	335	990	942	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f113r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f113r	83	49	34	1	0	1	340	995	941	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f114v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f114v	81	47	34	3	2	1	337	973	948	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f115r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f115r	82	48	34	2	1	1	336	972	927	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f13v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f13v	83	48	35	1	1	0	341	981	960	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f17r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f17r	83	48	35	1	1	0	342	989	960	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f18v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f18v	83	48	35	1	1	0	333	953	957	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f22r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f22r	83	48	35	1	1	0	340	980	959	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f22v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f22v	83	48	35	1	1	0	339	971	958	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f23v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f23v	83	48	35	1	1	0	339	982	959	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f28r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f28r	83	48	35	1	1	0	338	959	959	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f37v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f37v	83	49	34	1	0	1	340	993	947	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f3r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f3r	83	48	35	1	1	0	340	979	960	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f40r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f40r	83	48	35	1	1	0	338	969	959	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f40v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f40v	83	48	35	1	1	0	341	982	960	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f43r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f43r	83	48	35	1	1	0	341	974	960	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f45r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f45r	83	48	35	1	1	0	337	976	957	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f46r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f46r	83	48	35	1	1	0	335	967	957	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f50r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f50r	83	49	34	1	0	1	330	987	908	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f50v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f50v	83	48	35	1	1	0	336	945	956	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f53v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f53v	83	48	35	1	1	0	332	954	956	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f58v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f58v	83	49	34	1	0	1	335	988	904	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f66v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f66v	82	48	34	2	1	1	336	980	943	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f76r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f76r	83	49	34	1	0	1	338	994	922	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f76v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f76v	82	47	35	2	2	0	332	918	953	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f77r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f77r	82	48	34	2	1	1	327	893	924	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f77v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f77v	83	49	34	1	0	1	339	994	915	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f79r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f79r	80	47	33	4	2	2	333	966	927	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f79v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f79v	83	48	35	1	1	0	339	983	959	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f80r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f80r	83	49	34	1	0	1	334	991	903	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f80v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f80v	83	48	35	1	1	0	337	972	953	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f81r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f81r	82	48	34	2	1	1	335	965	921	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f82r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f82r	82	49	33	2	0	2	335	992	883	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f82v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f82v	82	48	34	2	1	1	334	974	942	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f83r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f83r	82	48	34	2	1	1	334	960	913	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f83v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f83v	83	49	34	1	0	1	341	994	926	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f85r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f85r	83	49	34	1	0	1	338	992	940	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f86v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f86v	81	48	33	3	1	2	326	948	894	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f88r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f88r	83	48	35	1	1	0	342	989	960	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f89v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f89v	82	47	35	2	2	0	334	961	955	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f90r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f90r	83	48	35	1	1	0	341	979	960	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f93r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f93r	83	48	35	1	1	0	331	927	956	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f95r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f95r	83	48	35	1	1	0	342	981	960	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f99r	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f99r	83	48	35	1	1	0	340	981	960	1	0	1	SCOREABLE
TARGET:G807-P02:STABLE_ED1_SENSITIVITY:f99v	TARGET	G807-P02	STABLE_ED1_SENSITIVITY	f99v	82	47	35	2	2	0	339	978	959	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f100r	TARGET	G807-P03	RAW_PAIRED	f100r	82	24	58	2	2	0	400	778	1611	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f100v	TARGET	G807-P03	RAW_PAIRED	f100v	83	25	58	1	1	0	401	787	1609	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f102r	TARGET	G807-P03	RAW_PAIRED	f102r	81	24	57	3	2	1	397	764	1602	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f102v	TARGET	G807-P03	RAW_PAIRED	f102v	83	25	58	1	1	0	397	758	1608	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f103r	TARGET	G807-P03	RAW_PAIRED	f103r	82	24	58	2	2	0	401	775	1610	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f104r	TARGET	G807-P03	RAW_PAIRED	f104r	83	26	57	1	0	1	400	806	1584	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f104v	TARGET	G807-P03	RAW_PAIRED	f104v	82	26	56	2	0	2	400	806	1582	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f106r	TARGET	G807-P03	RAW_PAIRED	f106r	83	25	58	1	1	0	401	791	1610	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f106v	TARGET	G807-P03	RAW_PAIRED	f106v	83	26	57	1	0	1	404	808	1601	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f107r	TARGET	G807-P03	RAW_PAIRED	f107r	83	25	58	1	1	0	403	799	1611	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f107v	TARGET	G807-P03	RAW_PAIRED	f107v	81	26	55	3	0	3	400	802	1574	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f108r	TARGET	G807-P03	RAW_PAIRED	f108r	83	26	57	1	0	1	402	808	1594	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f10v	TARGET	G807-P03	RAW_PAIRED	f10v	83	26	57	1	0	1	403	808	1597	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f111r	TARGET	G807-P03	RAW_PAIRED	f111r	83	25	58	1	1	0	399	762	1608	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f111v	TARGET	G807-P03	RAW_PAIRED	f111v	83	25	58	1	1	0	387	677	1602	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f113r	TARGET	G807-P03	RAW_PAIRED	f113r	83	25	58	1	1	0	400	760	1611	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f114v	TARGET	G807-P03	RAW_PAIRED	f114v	82	26	56	2	0	2	402	807	1591	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f115r	TARGET	G807-P03	RAW_PAIRED	f115r	82	25	57	2	1	1	394	781	1581	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f13v	TARGET	G807-P03	RAW_PAIRED	f13v	83	26	57	1	0	1	402	807	1594	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f17r	TARGET	G807-P03	RAW_PAIRED	f17r	83	26	57	1	0	1	403	808	1604	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f18v	TARGET	G807-P03	RAW_PAIRED	f18v	83	26	57	1	0	1	393	806	1561	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f21r	TARGET	G807-P03	RAW_PAIRED	f21r	83	25	58	1	1	0	404	799	1612	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f22r	TARGET	G807-P03	RAW_PAIRED	f22r	83	26	57	1	0	1	403	808	1594	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f22v	TARGET	G807-P03	RAW_PAIRED	f22v	83	26	57	1	0	1	399	805	1582	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f23r	TARGET	G807-P03	RAW_PAIRED	f23r	83	26	57	1	0	1	396	806	1581	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f23v	TARGET	G807-P03	RAW_PAIRED	f23v	83	26	57	1	0	1	402	808	1594	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f24r	TARGET	G807-P03	RAW_PAIRED	f24r	83	25	58	1	1	0	400	755	1610	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f28r	TARGET	G807-P03	RAW_PAIRED	f28r	83	26	57	1	0	1	399	804	1570	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f3r	TARGET	G807-P03	RAW_PAIRED	f3r	82	26	56	2	0	2	398	804	1584	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f40r	TARGET	G807-P03	RAW_PAIRED	f40r	83	26	57	1	0	1	402	807	1581	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f40v	TARGET	G807-P03	RAW_PAIRED	f40v	83	26	57	1	0	1	403	808	1596	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f41v	TARGET	G807-P03	RAW_PAIRED	f41v	83	26	57	1	0	1	399	807	1579	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f43r	TARGET	G807-P03	RAW_PAIRED	f43r	83	26	57	1	0	1	401	807	1589	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f45r	TARGET	G807-P03	RAW_PAIRED	f45r	83	26	57	1	0	1	400	808	1591	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f46r	TARGET	G807-P03	RAW_PAIRED	f46r	83	26	57	1	0	1	397	807	1578	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f48r	TARGET	G807-P03	RAW_PAIRED	f48r	83	25	58	1	1	0	397	767	1609	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f49v	TARGET	G807-P03	RAW_PAIRED	f49v	83	25	58	1	1	0	399	769	1607	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f50v	TARGET	G807-P03	RAW_PAIRED	f50v	83	26	57	1	0	1	397	805	1556	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f51v	TARGET	G807-P03	RAW_PAIRED	f51v	83	26	57	1	0	1	400	807	1570	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f53v	TARGET	G807-P03	RAW_PAIRED	f53v	83	26	57	1	0	1	396	807	1565	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f58v	TARGET	G807-P03	RAW_PAIRED	f58v	81	24	57	3	2	1	387	712	1574	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f66r	TARGET	G807-P03	RAW_PAIRED	f66r	83	26	57	1	0	1	402	807	1568	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f66v	TARGET	G807-P03	RAW_PAIRED	f66v	83	26	57	1	0	1	402	807	1601	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f76v	TARGET	G807-P03	RAW_PAIRED	f76v	82	26	56	2	0	2	396	805	1529	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f77r	TARGET	G807-P03	RAW_PAIRED	f77r	82	26	56	2	0	2	390	807	1434	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f78r	TARGET	G807-P03	RAW_PAIRED	f78r	83	26	57	1	0	1	395	805	1513	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f79r	TARGET	G807-P03	RAW_PAIRED	f79r	82	26	56	2	0	2	402	807	1581	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f79v	TARGET	G807-P03	RAW_PAIRED	f79v	82	26	56	2	0	2	394	805	1532	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f80v	TARGET	G807-P03	RAW_PAIRED	f80v	82	26	56	2	0	2	397	807	1556	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f81r	TARGET	G807-P03	RAW_PAIRED	f81r	83	26	57	1	0	1	401	808	1578	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f82r	TARGET	G807-P03	RAW_PAIRED	f82r	83	25	58	1	1	0	402	773	1610	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f82v	TARGET	G807-P03	RAW_PAIRED	f82v	82	26	56	2	0	2	399	806	1565	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f83r	TARGET	G807-P03	RAW_PAIRED	f83r	83	26	57	1	0	1	397	806	1573	1	0	1	SCOREABLE
TARGET:G807-P03:RAW_PAIRED:f86v	TARGET	G807-P03	RAW_PAIRED	f86v	82	26	56	2	0	2	384	794	1492	1	0	1	SCOREABLE
