occurrence_id	page	locus	token_index	ordinal	line_length	surface	token_kind	position	section	language	hand	family	card_type	scope_mode	rendering_class	left_surface	right_surface	working_gloss_de	working_render_de	composition	strongest_rival_de	reader_exact	split_normalized	all_three_present	all_present_exact	zl3b_line	it2a_line	rf1b_line	v38_gloss_de	v39_gloss_de	v38_scope_state	v39_scope_state	v39_working_translation_de	exact_surface_dispatch	substring_dispatch
G662-T0653	f79v	f79v.7	3	3	7	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	qokeedy	kedy	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	qokshey qokeedy qol kedy qokeedy qokain solchedy	qokshey qokeedy qol kedy qokeedy qokain solchedy	qokshey qokeedy qol ke y qokeedy qokain s olchedy	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß und feucht in der Mitte des Grades; heiß am Ende des Grades, abgeschlossen; gib Folgendes hinzu: heiß in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß, Grad II; getrockneter Samen/Saatgutstoff/-ansatz	1	0
G662-T0654	f79v	f79v.9	6	6	6	qol	P	EOS	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_PREVIOUS	qokechey	<EOS>	Drogenstoff zugeben	gib Vorstehendes hinzu	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	sar ol sheey qokeedy qokechey qol	sor ol sheey qokeedy qokechey qol	sar ol sheey qokeedy qokechey qol	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht am Ende des Grades; heiß am Ende des Grades, abgeschlossen; [qokechey:?]; gib Vorstehendes hinzu	1	0
G662-T0655	f7r	f7r.8	3	3	8	choty	P	MEDIAL	H	A	1	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	deeeese	qokchy	kalter Trockenansatz	kalter Trockenansatz	CH_DRY+O_PREP+T_COLD+Y_BASE	nur kalt-trockener Zustand	1	1	1	1	okchey deeeese choty qokchy shol keey choty dain	okchey deeeese choty qokchy shol keey choty dain	okchey deeeese choty qokchy shol keey choty dain	[choty:?]	kalter Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß-trockener Ansatz in der Mitte des Grades; [deeeese:?]; kalter Trockenansatz; heiß und trocken am Anfang des Grades; feucht; nominal feuchtes Gut/Material; heiß am Ende des Grades; kalter Trockenansatz; Grad-/Maßwert II	1	0
G662-T0656	f7r	f7r.8	7	7	8	choty	P	MEDIAL	H	A	1	COLD_PREP	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	keey	dain	kalter Trockenansatz	kalter Trockenansatz	CH_DRY+O_PREP+T_COLD+Y_BASE	nur kalt-trockener Zustand	1	1	1	1	okchey deeeese choty qokchy shol keey choty dain	okchey deeeese choty qokchy shol keey choty dain	okchey deeeese choty qokchy shol keey choty dain	[choty:?]	kalter Trockenansatz	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß-trockener Ansatz in der Mitte des Grades; [deeeese:?]; kalter Trockenansatz; heiß und trocken am Anfang des Grades; feucht; nominal feuchtes Gut/Material; heiß am Ende des Grades; kalter Trockenansatz; Grad-/Maßwert II	1	0
G662-T0657	f80r	f80r.12	11	11	13	qo	P	MEDIAL	B	B	2	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QO_TAKE_NEXT	okedy	l	nehmen	nimm Folgendes:	LEARNED_RECIPE_COMMAND	Rezept- oder Qualitätsrahmen	0	0	1	0	dykshy ol otchedy qokain qotain chckhey qokain okal qotain okedy qo l r	dykshy olotchedy qokain qotain chckhy qokain okal qotain okedy qolr	d kshy ol otchedy qokain qotain chckhey qok in okal qotain oke y qolr	[qo:?]	nehmen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[dykshy:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; heiß, Grad II; kalt im qo-Rahmen, Grad II; Arzneikompositum: trocken, Gradmitte; heiß, Grad II; Rohstoffklasse I im Ansatz, heiß am Gradanfang; kalt im qo-Rahmen, Grad II; heißer Ansatz in der Mitte des Grades, abgeschlossen; nimm Folgendes: [l:?]; Wurzel	1	0
G662-T0658	f80r	f80r.22	2	2	11	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	qokeedy	shecthy	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	qokeedy qol shecthy qokalkeol qoky qokal shedy sal olkain shey qokl	qokeedy qol shecthy qokal keol qoky qokal shedy sal olkain sheo qokl	qokeedy qol shecthy qokalkeol qoky qokal shed sal olkain sheo qokl	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß am Ende des Grades, abgeschlossen; gib Folgendes hinzu: feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut; [qokalkeol:?]; heiß am Anfang des Grades; Rohstoffklasse I, heiß am Gradanfang; feucht in der Mitte des Grades, abgeschlossen; Saat-Rohstoff I; heißes Drogenmaterial, Grad II; feucht in der Mitte des Grades; [qokl:?]	1	0
G662-T0659	f80r	f80r.26	5	5	11	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	otedy	olcheedy	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	lchol dar shecthy otedy qol olcheedy opcheeky qotchy qokaiin otair olky	lchol dar shecthy otedy qol olcheedy opcheeky qotchy qokaiin otair olky	lchol dar shecthy ote y qol olchee y opcheeky qotchy qokaiin otair lky	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trockener Drogenholzstoff/Trockengut; abgemessene Fraktion I; feuchtes CTH-Drogenmaterial; im Herbal feuchtes Blatt-/Krautgut; kalter Ansatz in der Mitte des Grades, abgeschlossen; gib Folgendes hinzu: [olcheedy:?]; [opcheeky:?]; kalt und trocken am Anfang des Grades; heiß, Grad III; [otair:?]; [olky:?]	1	0
G662-T0660	f80r	f80r.27	2	2	10	shar	P	MEDIAL	B	B	2	MOIST	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	lol	otaiin	angefeuchtete Drogenfraktion I	angefeuchtete Drogenfraktion I	SH_MOIST+AR_FRACTION_I	Feuchtfraktion ohne Zubereitungswert	1	1	1	1	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	lol shar otaiin olkaiin ol olkain oraiin olor checthy olor	[shar:?]	angefeuchtete Drogenfraktion I	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Holzstoff; angefeuchtete Drogenfraktion I; kalt im Zubereitungsrahmen, Grad III; [olkaiin:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heißes Drogenmaterial, Grad II; Portion III; Zutat; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; Zutat	1	0
G662-T0661	f80r	f80r.29	6	6	10	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	shedy	sheey	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	okchey qoky chedy qokain shedy qol sheey qokal dar ary	okchey qoky chedy qokain shedy qol cseey qokal dar ary	okchey qoky chedy qokain she y qol eey qokal dar ary	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß-trockener Ansatz in der Mitte des Grades; heiß am Anfang des Grades; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; feucht in der Mitte des Grades, abgeschlossen; gib Folgendes hinzu: feucht am Ende des Grades; Rohstoffklasse I, heiß am Gradanfang; abgemessene Fraktion I; [ary:?]	1	0
G662-T0662	f80r	f80r.31	8	8	8	oly	P	EOS	B	B	2	HYBRID	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OLY_STRAIN_FINISH	qokeedy	<EOS>	abseihen	seihe Vorstehendes ab.	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	Drogenmaterial in Grundform	1	1	1	1	qokal checthy sol chey okalol okaly qokeedy oly	qokal checthy sol chey okalol okaly qokeedy oly	qokal checthy sol chey okalol okaly qokeedy oly	[oly:?]	abseihen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Rohstoffklasse I, heiß am Gradanfang; trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut; Samenmaterial/Saatgut; trocken in der Mitte des Grades; [okalol:?]; [okaly:?]; heiß am Ende des Grades, abgeschlossen; seihe Vorstehendes ab.	1	0
G662-T0663	f80r	f80r.34	1	1	10	ey	P	BOS	B	B	2	FUNCTION_WORD	LEARNED_FUNCTION_WORD	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EY_MIX_NEXT	<BOS>	rcheky	anschließend	mische Folgendes:	LEARNED_SEQUENCE_SIGN	mischen oder Mittelstufe	0	0	1	0	ey rcheky shepchedy qokar ol qockhey olchey qokedy koroiin y	cthcthey rcheky shepchedy qokor ol qockhey olchey qokedy koroiin y	cthchey r cheky shepched qok r ol qockhey olchey qoke y koroiin y	[ey:?]	anschließend	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	mische Folgendes: [rcheky:?]; [shepchedy:?]; heiße Drogenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [qockhey:?]; [olchey:?]; heiß in der Mitte des Grades, abgeschlossen; [koroiin:?].	1	0
G662-T0664	f80r	f80r.35	6	6	12	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	shedy	shedy	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	olkeey l sheol qokeey shedy qol shedy qokain shey qoty qokain qokady	olkeey lsheol qokeey shedy qol shedy qokaiin shey qoty qokaiin qokady	olkeey lsheol qokeey she y qol shedy qokain shey qoty qokain qokady	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[olkeey:?]; [l:?]; feuchtes Material; heiß am Ende des Grades; feucht in der Mitte des Grades, abgeschlossen; gib Folgendes hinzu: feucht in der Mitte des Grades, abgeschlossen; heiß, Grad II; feucht in der Mitte des Grades; kalt am Anfang des Grades; heiß, Grad II; [qokady:?]	1	0
G662-T0665	f80r	f80r.41	9	9	9	oly	P	EOS	B	B	2	HYBRID	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	OLY_STRAIN_FINISH	or	<EOS>	abseihen	seihe Vorstehendes ab.	OL_MATERIAL+Y_CLOSE_AS_LEARNED_ACTION	Drogenmaterial in Grundform	0	0	1	0	tolkain otal chedy qokar ol shedy checkhy or oly	tolkain otal chedy qokar ol shedy checkhy oroly	tolkain otal chedy qokar ol shedy checkhy oroly	[oly:?]	abseihen	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[tolkain:?]; Rohstoffklasse I im Ansatz, kalt am Gradanfang; trocken in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; feucht in der Mitte des Grades, abgeschlossen; trockenes Arzneikompositum am Gradanfang; Drogenportion; seihe Vorstehendes ab.	1	0
G662-T0666	f80r	f80r.48	6	6	10	shety	P	MEDIAL	B	B	2	MOIST	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	PRACTICAL_ACTION	qotl	sheoky	feucht-kalt ansetzen	setze feucht-kalt an	SH_MOIST+E+T_COLD+Y	feucht-kalter Zustand	1	1	1	0	sal shy loiin cheey qotl shety sheoky qokaiin cheey ram	sal shy loiin cheey qotl shety cheoky qokain cheey ram	sal shy loiin cheey qotl shety sheoky qokiiin cheey ram	[shety:?]	feucht-kalt ansetzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Saat-Rohstoff I; feucht am Anfang des Grades; Drogenholzzubereitung, Form III; trocken am Ende des Grades; [qotl:?]; setze feucht-kalt an; feucht angesetzte heiße Zubereitung am Gradanfang; heiß, Grad III; trocken am Ende des Grades; Wurzel/Wurzeldroge: Maß-/Einheitsform I	1	0
G662-T0667	f80r	f80r.50	4	4	9	shety	P	MEDIAL	B	B	2	MOIST	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	PRACTICAL_ACTION	saiin	okaiiin	feucht-kalt ansetzen	setze feucht-kalt an	SH_MOIST+E+T_COLD+Y	feucht-kalter Zustand	1	1	1	0	lol chey saiin shety okaiiin sheor tchey lkaiin okainy	lol chey saiin shety okaiiin sheor tchey lkaiin okainy	lol chey saiin shety okaiiin sheor tchey lkeiiin okainy	[shety:?]	feucht-kalt ansetzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Holzstoff; trocken in der Mitte des Grades; Samen/Saatgut, Typ/Charge III; setze feucht-kalt an; heiß im Zubereitungsrahmen, Grad IV; feuchter Drogenteil; kalt und trocken in der Mitte des Grades; [lkaiin:?]; [okainy:?]	1	0
G662-T0668	f80v	f80v.12	6	6	9	qokol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOKOL_HEAT_NEXT	chedy	olkain	erhitzen	erhitze Folgendes:	QO_COMMAND+KOL_HOT_MATERIAL	heißes Drogenmaterial	1	1	1	0	ycheol kain shey qokain chedy qokol olkain shy l	ycheol kain shey qokaiin chedy qokol olkain shcthhy l	ycheol kain she qokain ched qokol olkain shy l	[qokol:?]	erhitzen	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	trockener Drogenstoff dieser Droge; heiß, Grad II; feucht in der Mitte des Grades; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; erhitze Folgendes: heißes Drogenmaterial, Grad II; feucht am Anfang des Grades; [l:?]	1	0
G662-T0669	f80v	f80v.18	2	2	6	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	ychedy	okaiin	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	ychedy qol okaiin olkedy or okain	ychedy qol okaiin olkedy or okain	ychedy qol okaiin olke y or okain	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	[ychedy:?]; gib Folgendes hinzu: heiß, Grad III, im Ansatzrahmen; erhitzte Drogenbasis, fertig; Drogenportion; heiß im Zubereitungsrahmen, Grad II	1	0
G662-T0670	f80v	f80v.18	4	4	6	olkedy	P	MEDIAL	B	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	okaiin	or	erhitzte Drogenbasis, fertig	erhitzte Drogenbasis, fertig	OL_MATERIAL+K_HOT+EDY	heißes Material in Mittelstufe	0	0	1	0	ychedy qol okaiin olkedy or okain	ychedy qol okaiin olkedy or okain	ychedy qol okaiin olke y or okain	[olkedy:?]	erhitzte Drogenbasis, fertig	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	[ychedy:?]; gib Folgendes hinzu: heiß, Grad III, im Ansatzrahmen; erhitzte Drogenbasis, fertig; Drogenportion; heiß im Zubereitungsrahmen, Grad II	1	0
G662-T0671	f80v	f80v.2	8	8	8	doly	P	EOS	B	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	daiin	<EOS>	eine Dosis Abguss	eine Dosis Abguss	D_DOSE+OL_DECANT+Y	abgemessener Drogenstoff	0	0	1	0	tshedy qotedy olkain otal chckhy qoky daiin doly	tshedy qotedy olkain otal chckhy qoky daiin daly	tshedy qotedy olkain otal chckhy qoky daiin daly	[doly:?]	eine Dosis Abguss	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	kalt und feucht in der Mitte des Grades, abgeschlossen; kalt in der Mitte des Grades, abgeschlossen; heißes Drogenmaterial, Grad II; Rohstoffklasse I im Ansatz, kalt am Gradanfang; Arzneikompositum: trocken, Gradanfang; heiß am Anfang des Grades; Grad-/Maßwert III; eine Dosis Abguss	1	0
G662-T0672	f80v	f80v.22	1	1	8	dchedy	P	BOS	B	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	<BOS>	qokal	abgemessene Trockendroge, fertig	abgemessene Trockendroge, fertig	D_MEASURED+CHEDY_DRY_FINISHED	Dosisfeld trocken und geschlossen	1	1	1	0	dchedy qokal ol chey dal or shedy lshedy	dchedy qokal ol chey dal or shedy lshedy	dchedy qokal ol chey dal or shedy lshe y	[dchedy:?]	abgemessene Trockendroge, fertig	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	abgemessene Trockendroge, fertig; Rohstoffklasse I, heiß am Gradanfang; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades; abgemessene Rohstoffmenge I; Drogenportion; feucht in der Mitte des Grades, abgeschlossen; eingeweichtes Drogenholz	1	0
G662-T0673	f80v	f80v.29	5	5	5	keeol	P	EOS	B	B	2	DRY	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	ol	<EOS>	stark erhitzter Drogenstoff	stark erhitzter Drogenstoff	K_HOT+EE_END+OL_MATERIAL	heißer Stoff am Gradende	1	1	1	1	qokain olkain olkain ol keeol	qokain olkain olkain ol keeol	qokain olkain olkain ol keeol	[keeol:?]	stark erhitzter Drogenstoff	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß, Grad II; heißes Drogenmaterial, Grad II; heißes Drogenmaterial, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; stark erhitzter Drogenstoff	1	0
G662-T0674	f80v	f80v.3	7	7	7	qol	P	EOS	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_PREVIOUS	sheeky	<EOS>	Drogenstoff zugeben	gib Vorstehendes hinzu	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	1	schedy qolchedy qokaiin chcthy otaiin sheeky qol	schedy qolchedy qokaiin chcthy otaiin sheeky qol	schedy qolchedy qokaiin chcthy otaiin sheeky qol	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	getrocknete Samen/Saat; [qolchedy:?]; heiß, Grad III; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; kalt im Zubereitungsrahmen, Grad III; [sheeky:?]; gib Vorstehendes hinzu	1	0
G662-T0675	f80v	f80v.31	1	1	9	qol	P	BOS	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	<BOS>	ol	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	qol ol oiin olkain ol chedy qokain olshey qokain	qol oloiin olkain ol chedy qokain olshey qokain	qol ol oiin olkain l che y qokain olshey qokain	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	gib Folgendes hinzu: Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Zubereitungsform III; heißes Drogenmaterial, Grad II; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken in der Mitte des Grades, abgeschlossen; heiß, Grad II; [olshey:?]; heiß, Grad II	1	0
G662-T0676	f80v	f80v.32	4	4	9	kair	P	MEDIAL	B	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	shol	or	heiße Drogenfraktion II	heiße Drogenfraktion II	K_HOT+AIR_FRACTION_II	Hitze-/Sortierklasse II	1	1	1	0	s olkain shol kair or arolkeedy olky qolkain shedy	solkain shol kair or arol keedy olky qolkain shedy	solkain shol kair or arolkeedy olky qolkain she y	[kair:?]	heiße Drogenfraktion II	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	Samen-/Saatgutposten: heißes Drogenmaterial, Grad II; feucht; nominal feuchtes Gut/Material; heiße Drogenfraktion II; Drogenportion; [arolkeedy:?]; [olky:?]; [qolkain:?]; feucht in der Mitte des Grades, abgeschlossen	1	0
G662-T0677	f80v	f80v.35	5	5	12	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_PREVIOUS	y	qol	Drogenstoff zugeben	gib Vorstehendes hinzu	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	1	tol oltain olkar y qol qol kain okiin ol kain shey ldy	tol oltain olkar y qol qol kain okiin ol kain shey ldy	tol oltain olkar y qol qol kain okiin ol kain shey ldy	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt; nominal kaltes Gut/Material; [oltain:?]; [olkar:?]; hierzu: gib Vorstehendes hinzu; gib Folgendes hinzu: heiß, Grad II; [okiin:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad II; feucht in der Mitte des Grades; [ldy:?]	1	0
G662-T0678	f80v	f80v.35	6	6	12	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_NEXT	qol	kain	Drogenstoff zugeben	gib Folgendes hinzu:	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	1	tol oltain olkar y qol qol kain okiin ol kain shey ldy	tol oltain olkar y qol qol kain okiin ol kain shey ldy	tol oltain olkar y qol qol kain okiin ol kain shey ldy	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	kalt; nominal kaltes Gut/Material; [oltain:?]; [olkar:?]; hierzu: gib Vorstehendes hinzu; gib Folgendes hinzu: heiß, Grad II; [okiin:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; heiß, Grad II; feucht in der Mitte des Grades; [ldy:?]	1	0
G662-T0679	f80v	f80v.39	10	10	10	aral	P	EOS	B	B	2	MEASURE	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	EXACT_WHOLE	tchdy	<EOS>	Rohdrogenfraktion I	Rohdrogenfraktion I	AR_FRACTION_I+AL_RAW_I	Fraktion neben separater Rohstoffklasse	0	1	1	0	sol aiin chey qokain ches ol chckhy qokeedy tchdy aral	sol aiin chey qokain ches ol chckhy qokeedy tchdy aral	sol aiin chey qokain ches ol chckhy qokeedy tchdy ar al	[aral:?]	Rohdrogenfraktion I	UNKNOWN_SURFACE	READER_BOUNDARY_UNSTABLE	Samenmaterial/Saatgut; Menge III; trocken in der Mitte des Grades; heiß, Grad II; trockenes Drogenmaterial, Mittelstufe; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Arzneikompositum: trocken, Gradanfang; heiß am Ende des Grades, abgeschlossen; kalt und trocken am Anfang des Grades, abgeschlossen; Rohdrogenfraktion I	1	0
G662-T0680	f80v	f80v.4	5	5	8	qol	P	MEDIAL	B	B	2	Q_COMMAND	PRODUCTIVE_COMPOUND	EXACT_WHITESPACE_WHOLE_WITH_OPTIONAL_PRACTICAL_RENDER	QOL_ADD_PREVIOUS	chedy	qol	Drogenstoff zugeben	gib Vorstehendes hinzu	QO_FRAME+L_MATERIAL_AS_LEARNED_ACTION	Rezeptgrundlage / Trägerdroge	1	1	1	0	qokedy qokar qokain chedy qol qol shey qoly	qokedy qokar qokain chedy qol qol shectyhy qoly	qokedy qokar qokain chedy qol qol shey qoly	[qol:?]	Drogenstoff zugeben	UNKNOWN_SURFACE	KNOWN_EXACT_WHOLE	heiß in der Mitte des Grades, abgeschlossen; heiße Drogenfraktion I; heiß, Grad II; trocken in der Mitte des Grades, abgeschlossen; gib Vorstehendes hinzu; gib Folgendes hinzu: feucht in der Mitte des Grades; [qoly:?]	1	0
