delayed_pair_id	action_case_id	page	locus	action_clause_id	action_clause_start	action_clause_end	action_clause_surfaces	action_ordinal	action_surface	action_gloss_de	right_clause_id	right_clause_start	right_clause_end	v78_decision	target_rank	target_ordinal	target_surface	target_gloss_de	intervening_ordinals	intervening_surfaces	intervening_glosses_de	inner_v79_window	semantic_item	word_delta	status
P143	A074	f86v5	f86v5.4	1	1	1	ypchesy	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	2	11	CONTROL_CONFLICT	7	8	ltedy	fertig abgekühltes Holz, Mittelstufe	2|3|4|5|6|7	oky|sheeey|qoty|qotaiin|sail|chepy	heißer Ansatz am Anfang des Grades|vollständig eingeweichtes Gut der Schlussstufe|kalt am Anfang des Grades|kalt, Grad III|Samen, Charge II|Trockenpulver in Grundform	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P144	A074	f86v5	f86v5.4	1	1	1	ypchesy	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	2	11	CONTROL_CONFLICT	8	9	dar	abgemessener Anteil I	2|3|4|5|6|7|8	oky|sheeey|qoty|qotaiin|sail|chepy|ltedy	heißer Ansatz am Anfang des Grades|vollständig eingeweichtes Gut der Schlussstufe|kalt am Anfang des Grades|kalt, Grad III|Samen, Charge II|Trockenpulver in Grundform|fertig abgekühltes Holz, Mittelstufe	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P145	A074	f86v5	f86v5.4	1	1	1	ypchesy	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	2	11	CONTROL_CONFLICT	9	10	olkar	Anteil I des heißen Holzansatzes	2|3|4|5|6|7|8|9	oky|sheeey|qoty|qotaiin|sail|chepy|ltedy|dar	heißer Ansatz am Anfang des Grades|vollständig eingeweichtes Gut der Schlussstufe|kalt am Anfang des Grades|kalt, Grad III|Samen, Charge II|Trockenpulver in Grundform|fertig abgekühltes Holz, Mittelstufe|abgemessener Anteil I	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P146	A074	f86v5	f86v5.4	1	1	1	ypchesy	1	ypchesy	hiervon Samenpulver bis zur Mittelstufe trocknen	2	2	11	CONTROL_CONFLICT	10	11	am	Maßeinheit I	2|3|4|5|6|7|8|9|10	oky|sheeey|qoty|qotaiin|sail|chepy|ltedy|dar|olkar	heißer Ansatz am Anfang des Grades|vollständig eingeweichtes Gut der Schlussstufe|kalt am Anfang des Grades|kalt, Grad III|Samen, Charge II|Trockenpulver in Grundform|fertig abgekühltes Holz, Mittelstufe|abgemessener Anteil I|Anteil I des heißen Holzansatzes	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P147	A075	f86v6	f86v6.25	1	1	1	yteedy	1	yteedy	hiervon bis zur Endstufe abkühlen	2	2	3	CONTROL_CONFLICT	2	3	olkar	Anteil I des heißen Holzansatzes	2	qokar	heißer Drogenanteil I	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P148	A077	f86v6	f86v6.25	4	5	5	ykaiin	5	ykaiin	erhitze hiervon auf Stufe III	5	6	10	OPEN_PARTIAL	2	7	okeeeey	Zubereitung vollständig bis zur letzten Heizstufe geführt	6	or	Drogenportion	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P149	A077	f86v6	f86v6.25	4	5	5	ykaiin	5	ykaiin	erhitze hiervon auf Stufe III	5	6	10	OPEN_PARTIAL	3	8	ofchedy	fertig getrocknete Blütenmasse	6|7	or|okeeeey	Drogenportion|Zubereitung vollständig bis zur letzten Heizstufe geführt	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P150	A077	f86v6	f86v6.25	4	5	5	ykaiin	5	ykaiin	erhitze hiervon auf Stufe III	5	6	10	OPEN_PARTIAL	4	9	qokaiin	heiß, Grad III	6|7|8	or|okeeeey|ofchedy	Drogenportion|Zubereitung vollständig bis zur letzten Heizstufe geführt|fertig getrocknete Blütenmasse	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P151	A077	f86v6	f86v6.25	4	5	5	ykaiin	5	ykaiin	erhitze hiervon auf Stufe III	5	6	10	OPEN_PARTIAL	5	10	araram	Drogenanteil I; davon ein Maß	6|7|8|9	or|okeeeey|ofchedy|qokaiin	Drogenportion|Zubereitung vollständig bis zur letzten Heizstufe geführt|fertig getrocknete Blütenmasse|heiß, Grad III	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P152	A079	f88r	f88r.19	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	3	CONTROL_CONFLICT	2	3	daiin	Qualitätsgrad III dieses heißen Absuds	2	chokol	heißer Absud aus Trockengut	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P153	A082	f88r	f88r.19	5	6	6	qockhol	6	qockhol	Drogenstoff aus Arzneikompositum zugeben	6	7	8	OPEN_PARTIAL	2	8	cheol	trockener Drogenstoff	7	okol	heißer Ansatzstoff	1	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P154	A083	f8r	f8r.15	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	10	CONTROL_CONFLICT	2	3	chol	trocken	2	ckhol	Drogenstoff aus Arzneikompositum	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P155	A083	f8r	f8r.15	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	10	CONTROL_CONFLICT	3	4	chey	trocken in der Mitte des Grades	2|3	ckhol|chol	Drogenstoff aus Arzneikompositum|trocken	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P156	A083	f8r	f8r.15	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	10	CONTROL_CONFLICT	4	5	kc	Charge unter Wärme getrockneter Droge	2|3|4	ckhol|chol|chey	Drogenstoff aus Arzneikompositum|trocken|trocken in der Mitte des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P157	A083	f8r	f8r.15	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	10	CONTROL_CONFLICT	5	6	chy	trocken am Anfang des Grades	2|3|4|5	ckhol|chol|chey|kc	Drogenstoff aus Arzneikompositum|trocken|trocken in der Mitte des Grades|Charge unter Wärme getrockneter Droge	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P158	A083	f8r	f8r.15	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	10	CONTROL_CONFLICT	6	7	daiin	drei Materialmaße	2|3|4|5|6	ckhol|chol|chey|kc|chy	Drogenstoff aus Arzneikompositum|trocken|trocken in der Mitte des Grades|Charge unter Wärme getrockneter Droge|trocken am Anfang des Grades	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P159	A083	f8r	f8r.15	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	10	CONTROL_CONFLICT	7	8	dol	Materialmaß	2|3|4|5|6|7	ckhol|chol|chey|kc|chy|daiin	Drogenstoff aus Arzneikompositum|trocken|trocken in der Mitte des Grades|Charge unter Wärme getrockneter Droge|trocken am Anfang des Grades|drei Materialmaße	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P160	A083	f8r	f8r.15	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	10	CONTROL_CONFLICT	8	9	daiiiry	abgemessener Drogenanteil IV, leicht getrocknet	2|3|4|5|6|7|8	ckhol|chol|chey|kc|chy|daiin|dol	Drogenstoff aus Arzneikompositum|trocken|trocken in der Mitte des Grades|Charge unter Wärme getrockneter Droge|trocken am Anfang des Grades|drei Materialmaße|Materialmaß	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
P161	A083	f8r	f8r.15	1	1	1	dchey	1	dchey	Eine abgemessene Portion bis zur Mittelstufe trocknen	2	2	10	CONTROL_CONFLICT	9	10	ckhy	Arzneikompositum am Gradanfang	2|3|4|5|6|7|8|9	ckhol|chol|chey|kc|chy|daiin|dol|daiiiry	Drogenstoff aus Arzneikompositum|trocken|trocken in der Mitte des Grades|Charge unter Wärme getrockneter Droge|trocken am Anfang des Grades|drei Materialmaße|Materialmaß|abgemessener Drogenanteil IV, leicht getrocknet	0	1	0	PASS_V79_83_ACTION_DISPOSITIONS__161_DELAYED_PAIRS__28_BOUNDED_CELLS__1_NEW_C019_BUNDLE_10_HOLDS_17_STOPS__18_EDGES_12_COMPONENTS__ZERO_WORD_DELTA
