surface	truth_recipe	candidate_is_truth	gdt517_compiler_rank	gdt519_rank	candidate_recipe	gdt518_base_score	anchor_cost	gdt519_score	alignment_trace
shddy	SH+D_ADDR+DY	YES	1	1	SH+D_ADDR+DY	2.797818773	0.000000000	2.797818773	sh=>sh~SH@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shddy	SH+D_ADDR+DY	NO	2	2	SH+D_ADDR+D_ADDR+Y	3.174343449	0.000000000	3.174343449	sh=>sh~SH@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shddy	SH+D_ADDR+DY	NO	3	3	SH+D_ADDR+Y	2.199630717	1.000000000	3.199630717	sh=>sh~SH@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
shddy	SH+D_ADDR+DY	NO	19	4	SH+SH+D_ADDR+Y	5.353244814	1.501722060	6.854966874	sh=>sh~SH@edit0+alias0.000 | d=>h~SH@edit1+alias0.502 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shddy	SH+D_ADDR+DY	NO	11	5	S+SH+D_ADDR+Y	5.458244762	1.501722060	6.959966822	s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | d=>d~D_ADDR@edit0+alias0.000 | dy=>y~Y@edit1+alias0.000
shddy	SH+D_ADDR+DY	NO	8	6	S+SH+D_ADDR+D_ADDR+Y	6.516586228	0.501722060	7.018308288	s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | d=>d~D_ADDR@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shddy	SH+D_ADDR+DY	NO	7	7	S+SH+D_ADDR+DY	6.703476234	0.501722060	7.205198294	s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | d=>d~D_ADDR@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000
shddy	SH+D_ADDR+DY	NO	6	8	O+D_ADDR+Y	5.110525962	2.276826399	7.387352361	shdd=>hod~O+D_ADDR@edit2+alias0.277 | y=>y~Y@edit0+alias0.000
shddy	SH+D_ADDR+DY	NO	16	9	S+D_ADDR+Y	5.403539806	2.000000000	7.403539806	s=>s~S@edit0+alias0.000 | hd=>d~D_ADDR@edit1+alias0.000 | dy=>y~Y@edit1+alias0.000
shddy	SH+D_ADDR+DY	NO	9	10	S+D_ADDR+DY	6.519770324	1.000000000	7.519770324	s=>s~S@edit0+alias0.000 | hd=>d~D_ADDR@edit1+alias0.000 | dy=>dy~DY@edit0+alias0.000
shddy	SH+D_ADDR+DY	NO	14	11	S+D_ADDR+D_ADDR+Y	6.643122347	1.000000000	7.643122347	s=>s~S@edit0+alias0.000 | hd=>d~D_ADDR@edit1+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shddy	SH+D_ADDR+DY	NO	5	12	O+D_ADDR+D_ADDR+Y	6.313676648	2.000000000	8.313676648	s=>o~O@edit1+alias0.000 | hd=>d~D_ADDR@edit1+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shekeefy	SH+E+K+EE+LOCAL_CHAR_F+Y	YES	3	1	SH+E+K+EE+LOCAL_CHAR_F+Y	3.811142904	0.000000000	3.811142904	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shekeefy	SH+E+K+EE+LOCAL_CHAR_F+Y	NO	2	2	SH+E+K+EE+Y	3.154663596	1.000000000	4.154663596	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | fy=>y~Y@edit1+alias0.000
shekeefy	SH+E+K+EE+LOCAL_CHAR_F+Y	NO	19	3	S+SH+E+K+EE+LOCAL_CHAR_F+Y	7.587128431	0.501722060	8.088850491	s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shekeefy	SH+E+K+EE+LOCAL_CHAR_F+Y	NO	1	4	SH+E+K+E+D_ADDR+Y	6.386512245	2.000000000	8.386512245	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | e=>d~D_ADDR@edit1+alias0.000 | fy=>y~Y@edit1+alias0.000
shekeefy	SH+E+K+EE+LOCAL_CHAR_F+Y	NO	14	5	S+SH+E+K+EE+Y	7.036843990	1.501722060	8.538566050	s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | fy=>y~Y@edit1+alias0.000
shekeefy	SH+E+K+EE+LOCAL_CHAR_F+Y	NO	36	6	SH+SH+E+K+EE+LOCAL_CHAR_F+Y	7.377991021	2.003444120	9.381435140	s=>h~SH@edit1+alias0.502 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shekeefy	SH+E+K+EE+LOCAL_CHAR_F+Y	NO	35	7	SH+K+EE+LOCAL_CHAR_F+Y	8.594189438	1.000000000	9.594189438	sh=>sh~SH@edit0+alias0.000 | ek=>k~K@edit1+alias0.000 | ee=>ee~EE@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shekeefy	SH+E+K+EE+LOCAL_CHAR_F+Y	NO	22	8	SH+K+EE+Y	7.875368188	2.000000000	9.875368188	sh=>sh~SH@edit0+alias0.000 | ek=>k~K@edit1+alias0.000 | ee=>ee~EE@edit0+alias0.000 | fy=>y~Y@edit1+alias0.000
shekeefy	SH+E+K+EE+LOCAL_CHAR_F+Y	NO	28	9	SH+SH+E+K+EE+Y	6.882098887	3.003444120	9.885543006	s=>h~SH@edit1+alias0.502 | h=>h~SH@edit0+alias0.502 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | fy=>y~Y@edit1+alias0.000
shekeefy	SH+E+K+EE+LOCAL_CHAR_F+Y	NO	7	10	SH+E+K+SH+EE+Y	7.398429423	2.501722060	9.900151483	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>h~SH@edit1+alias0.502 | ef=>ee~EE@edit1+alias0.000 | y=>y~Y@edit0+alias0.000
shekeefy	SH+E+K+EE+LOCAL_CHAR_F+Y	NO	8	11	SH+E+K+SH+EE+LOCAL_CHAR_F+Y	7.778699105	2.501722060	10.280421165	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ∅=>h~SH@edit2+alias0.502 | ee=>ee~EE@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shekeefy	SH+E+K+EE+LOCAL_CHAR_F+Y	NO	20	12	S+E+K+EE+LOCAL_CHAR_F+Y	9.291215255	1.000000000	10.291215255	s=>s~S@edit0+alias0.000 | he=>e~E@edit1+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shyshol	SH+Y+SH+OL	YES	2	1	SH+Y+SH+OL	2.554460736	0.000000000	2.554460736	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
shyshol	SH+Y+SH+OL	NO	1	2	Y+SH+OL	2.201887482	1.254266645	3.456154127	shy=>hy~Y@edit1+alias0.254 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
shyshol	SH+Y+SH+OL	NO	8	3	SH+Y+OL	4.738547816	1.281449333	6.019997149	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | shol=>sol~OL@edit1+alias0.281
shyshol	SH+Y+SH+OL	NO	7	4	S+Y+SH+OL	6.176492430	0.254266645	6.430759075	s=>s~S@edit0+alias0.000 | hy=>hy~Y@edit0+alias0.254 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
shyshol	SH+Y+SH+OL	NO	4	5	SH+Y+SH+O+L	6.692412160	0.000000000	6.692412160	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
shyshol	SH+Y+SH+OL	NO	6	6	SH+Y+SH+OL+D_ADDR	5.293517795	2.000000000	7.293517795	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000
shyshol	SH+Y+SH+OL	NO	24	7	Y+SH+SH+OL	5.021654661	2.501722060	7.523376721	s=>y~Y@edit1+alias0.000 | h=>h~SH@edit0+alias0.502 | ysh=>sh~SH@edit1+alias0.000 | ol=>ol~OL@edit0+alias0.000
shyshol	SH+Y+SH+OL	NO	26	8	S+SH+Y+SH+OL	7.055372495	0.501722060	7.557094555	s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | y=>y~Y@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000
shyshol	SH+Y+SH+OL	NO	11	9	SH+Y+S+OL	6.818234332	1.000000000	7.818234332	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | hol=>ol~OL@edit1+alias0.000
shyshol	SH+Y+SH+OL	NO	3	10	Y+SH+O+L	6.748421426	1.254266645	8.002688071	shy=>hy~Y@edit1+alias0.254 | sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | l=>l~L@edit0+alias0.000
shyshol	SH+Y+SH+OL	NO	19	11	SH+Y+S+SH+OL	7.513104153	0.501722060	8.014826213	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | ol=>ol~OL@edit0+alias0.000
shyshol	SH+Y+SH+OL	NO	5	12	Y+SH+OL+D_ADDR	5.456858043	3.254266645	8.711124688	shy=>hy~Y@edit1+alias0.254 | sh=>sh~SH@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | ∅=>d~D_ADDR@edit2+alias0.000
shytchy	SH+Y+T+CH+Y	YES	2	1	SH+Y+T+CH+Y	2.573746649	0.000000000	2.573746649	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shytchy	SH+Y+T+CH+Y	NO	1	2	SH+Y+T+Y	1.813428793	1.250000000	3.063428793	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | tchy=>thy~T+Y@edit1+alias0.250
shytchy	SH+Y+T+CH+Y	NO	7	3	SH+Y+T+LOCAL_C+Y	3.390573918	0.254266645	3.644840563	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | hy=>hy~Y@edit0+alias0.254
shytchy	SH+Y+T+CH+Y	NO	4	4	Y+T+CH+Y	3.736156891	1.254266645	4.990423535	shy=>hy~Y@edit1+alias0.254 | t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shytchy	SH+Y+T+CH+Y	NO	3	5	Y+T+Y	3.376080826	2.504266645	5.880347470	shy=>hy~Y@edit1+alias0.254 | tchy=>thy~T+Y@edit1+alias0.250
shytchy	SH+Y+T+CH+Y	NO	19	6	Y+T+LOCAL_C+Y	4.860656399	1.508533289	6.369189689	shy=>hy~Y@edit1+alias0.254 | t=>t~T@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | hy=>hy~Y@edit0+alias0.254
shytchy	SH+Y+T+CH+Y	NO	40	7	Y+T+LOCAL_C+SH+Y	5.128198399	1.755988704	6.884187103	shy=>hy~Y@edit1+alias0.254 | t=>t~T@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | y=>y~Y@edit0+alias0.000
shytchy	SH+Y+T+CH+Y	NO	12	8	S+Y+T+CH+Y	6.880463410	0.254266645	7.134730055	s=>s~S@edit0+alias0.000 | hy=>hy~Y@edit0+alias0.254 | t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shytchy	SH+Y+T+CH+Y	NO	24	9	Y+T+CH+SH+Y	4.972454765	2.260640706	7.233095471	shy=>hy~Y@edit1+alias0.254 | tc=>tc~T+CH@edit0+alias0.505 | h=>h~SH@edit0+alias0.502 | y=>y~Y@edit0+alias0.000
shytchy	SH+Y+T+CH+Y	NO	20	10	S+Y+T+LOCAL_C+Y	6.955353334	0.508533289	7.463886624	s=>s~S@edit0+alias0.000 | hy=>hy~Y@edit0+alias0.254 | t=>t~T@edit0+alias0.000 | c=>c~LOCAL_C@edit0+alias0.000 | hy=>hy~Y@edit0+alias0.254
shytchy	SH+Y+T+CH+Y	NO	23	11	S+SH+Y+T+CH+Y	6.979121955	0.501722060	7.480844014	s=>s~S@edit0+alias0.000 | h=>h~SH@edit0+alias0.502 | y=>y~Y@edit0+alias0.000 | t=>t~T@edit0+alias0.000 | ch=>ch~CH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000
shytchy	SH+Y+T+CH+Y	NO	6	12	SH+Y+Y+T	4.236482487	3.250600602	7.487083089	sh=>sh~SH@edit0+alias0.000 | y=>y~Y@edit0+alias0.000 | t=>y~Y@edit1+alias0.000 | chy=>th~T@edit2+alias0.251
