surface	occurrence_count	physical_pages	truth_recipe	candidate_count_capped	gdt518_rank	gdt518_top1	gdt519_rank	gdt519_top1	gdt519_top5	truth_base_score	truth_anchor_cost	truth_selected_score	truth_alignment_trace	top1_base_score	top1_anchor_cost	top1_selected_score	top1_alignment_trace	decision_change_class	working_policy
qolsa	1	f66r	OL+S+A_ADDR	26	1	OL+S+A_ADDR	1	OL+S+A_ADDR	OL+S+A_ADDR | OL+A_ADDR | OL+S | CARRIER_Q+OL+S+A_ADDR | CARRIER_Q+OL+S	2.391496267	0.253681397	2.645177664	qol=>qol~OL@edit0+alias0.254 | s=>s~S@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000	2.391496267	0.253681397	2.645177664	qol=>qol~OL@edit0+alias0.254 | s=>s~S@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
qopaiin	1	f66r	CARRIER_Q+O+P+AIIN	100	1	CARRIER_Q+O+P+AIIN	1	CARRIER_Q+O+P+AIIN	CARRIER_Q+O+P+AIIN | O+P+AIIN | CARRIER_Q+O+P+A_ADDR+AIIN | CARRIER_Q+O+P+A_ADDR+IIN | CARRIER_Q+O+P+AIIN+T	1.658776081	0.000000000	1.658776081	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | p=>p~P@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	1.658776081	0.000000000	1.658776081	q=>q~CARRIER_Q@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | p=>p~P@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
qotchoiin	1	f4r	OT+CH+O+IIN	100	1	OT+CH+O+IIN	1	OT+CH+O+IIN	OT+CH+O+IIN | CARRIER_Q+OT+CH+O+IIN | OT+O+IIN | OT+LOCAL_C+O+IIN | OT+HO+IIN	2.074482961	0.252620237	2.327103198	qot=>qot~OT@edit0+alias0.253 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | iin=>iin~IIN@edit0+alias0.000	2.074482961	0.252620237	2.327103198	qot=>qot~OT@edit0+alias0.253 | ch=>ch~CH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | iin=>iin~IIN@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
qotedal	1	f66r	OT+E+AL	100	1	OT+E+AL	1	OT+E+AL	OT+E+AL | OT+E+D_ADDR+AL | CARRIER_Q+OT+E+AL | OT+AL | CARRIER_Q+OT+E+D_ADDR+AL	1.659258583	0.525136409	2.184394992	qot=>qot~OT@edit0+alias0.253 | e=>e~E@edit0+alias0.000 | dal=>dal~AL@edit0+alias0.273	1.659258583	0.525136409	2.184394992	qot=>qot~OT@edit0+alias0.253 | e=>e~E@edit0+alias0.000 | dal=>dal~AL@edit0+alias0.273	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
qoteeod	1	f66r	OT+EE+O+D_ADDR	84	1	OT+EE+O+D_ADDR	1	OT+EE+O+D_ADDR	OT+EE+O+D_ADDR | CARRIER_Q+OT+EE+O+D_ADDR | OT+E+E+O+D_ADDR | OT+EE+S+O+D_ADDR | O+OT+EE+D_ADDR	0.939082477	0.252620237	1.191702714	qot=>qot~OT@edit0+alias0.253 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	0.939082477	0.252620237	1.191702714	qot=>qot~OT@edit0+alias0.253 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
qoteoly	1	f66r	OT+E+OL+Y	29	1	OT+E+OL+Y	1	OT+E+OL+Y	OT+E+OL+Y | CARRIER_Q+OT+E+OL+Y | OT+E+O+L+Y | OT+E+D_ADDR+OL+Y | O+E+OL+Y	0.977212490	0.252620237	1.229832728	qot=>qot~OT@edit0+alias0.253 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	0.977212490	0.252620237	1.229832728	qot=>qot~OT@edit0+alias0.253 | e=>e~E@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
qotesy	1	f66r	OT+E+S+Y	21	1	OT+E+S+Y	1	OT+E+S+Y	OT+E+S+Y | CARRIER_Q+OT+E+S+Y | OT+E+Y | CARRIER_Q+OT+E+Y | OT+E+D_ADDR+Y	1.124098326	0.252620237	1.376718563	qot=>qot~OT@edit0+alias0.253 | e=>e~E@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	1.124098326	0.252620237	1.376718563	qot=>qot~OT@edit0+alias0.253 | e=>e~E@edit0+alias0.000 | s=>s~S@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
rals	1	f66r	R+AL+S	29	1	R+AL+S	1	R+AL+S	R+AL+S | R+A_ADDR+L | R+AL+SH | AR+AL+S | R+A_ADDR+L+S	2.100762601	0.000000000	2.100762601	r=>r~R@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | s=>s~S@edit0+alias0.000	2.100762601	0.000000000	2.100762601	r=>r~R@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | s=>s~S@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
raral	1	f66r	R+AR+AL	64	1	R+AR+AL	1	R+AR+AL	R+AR+AL | AR+R+AL | R+D_ADDR+AR+AL | R+A_ADDR+R+AL | AR+AR+AL	1.281683437	0.000000000	1.281683437	r=>r~R@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000	1.281683437	0.000000000	1.281683437	r=>r~R@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000 | al=>al~AL@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
rary	1	f66r	R+AR+Y	13	1	R+AR+Y	1	R+AR+Y	R+AR+Y | AR+R+Y | AR+AR+Y | R+D_ADDR+AR+Y | R+A_ADDR+R+Y	0.823416049	0.000000000	0.823416049	r=>r~R@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	0.823416049	0.000000000	0.823416049	r=>r~R@edit0+alias0.000 | ar=>ar~AR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
rotaiin	1	f66r	R+OT+AIIN	100	1	R+OT+AIIN	1	R+OT+AIIN	R+OT+AIIN | R+OT+IIN | AR+OT+AIIN | R+OT+AIN | OR+T+AIIN	1.189045379	0.000000000	1.189045379	r=>r~R@edit0+alias0.000 | ot=>ot~OT@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	1.189045379	0.000000000	1.189045379	r=>r~R@edit0+alias0.000 | ot=>ot~OT@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
saiis	1	f31r	S+IIN+S	64	1	S+IIN+S	2	S+A_ADDR+IIN+S	S+A_ADDR+IIN+S | S+IIN+S | S+AIIN+S | S+LOCAL_CHAR_I+S | S+A_ADDR+LOCAL_CHAR_I+S	3.041763798	2.000000000	5.041763798	s=>s~S@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | s=>s~S@edit0+alias0.000	3.045798749	1.533647224	4.579445972	s=>s~S@edit0+alias0.000 | a=>a~A_ADDR@edit0+alias0.000 | ii=>in~IIN@edit1+alias0.534 | s=>s~S@edit0+alias0.000	GDT518_CORRECT_LOST	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
salf	1	f66r	S+AL+LOCAL_CHAR_F	10	1	S+AL+LOCAL_CHAR_F	1	S+AL+LOCAL_CHAR_F	S+AL+LOCAL_CHAR_F | SH+AL+LOCAL_CHAR_F | S+A_ADDR+L+LOCAL_CHAR_F | S+L+LOCAL_CHAR_F | S+A_ADDR+AL+LOCAL_CHAR_F	1.458622446	0.000000000	1.458622446	s=>s~S@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000	1.458622446	0.000000000	1.458622446	s=>s~S@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
saly	1	f66r	S+AL+Y	8	1	S+AL+Y	1	S+AL+Y	S+AL+Y | AL+Y | SH+AL+Y | S+A_ADDR+AL+Y | S+L+Y	0.415978283	0.000000000	0.415978283	s=>s~S@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	0.415978283	0.000000000	0.415978283	s=>s~S@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shain	2	f20v|f4r	SH+AIN	55	1	SH+AIN	1	SH+AIN	SH+AIN | S+SH+AIN | SH+A_ADDR+AIN | SH+SH+AIN | SH+A_ADDR+IIN	0.466634209	0.000000000	0.466634209	sh=>sh~SH@edit0+alias0.000 | ain=>ain~AIN@edit0+alias0.000	0.466634209	0.000000000	0.466634209	sh=>sh~SH@edit0+alias0.000 | ain=>ain~AIN@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shckhar	1	f66r	SH+CH+K+AR	66	1	SH+CH+K+AR	1	SH+CH+K+AR	SH+CH+K+AR | SH+LOCAL_C+K+AR | SH+CH+K+SH+AR | S+SH+CH+K+AR | SH+CH+K+A_ADDR+AR	1.364326532	0.500000000	1.864326532	shckh=>shckh~SH+CH+K@edit0+alias0.500 | ar=>ar~AR@edit0+alias0.000	1.364326532	0.500000000	1.864326532	shckh=>shckh~SH+CH+K@edit0+alias0.500 | ar=>ar~AR@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shckheody	1	f66r	SH+CH+K+E+O+DY	100	2	SH+CH+K+E+O+D_ADDR+Y	2	SH+CH+K+E+O+D_ADDR+Y	SH+CH+K+E+O+D_ADDR+Y | SH+CH+K+E+O+DY | SH+CH+K+E+O+Y | S+SH+CH+K+E+O+DY | SH+CH+K+E+O+R	2.870221937	0.500000000	3.370221937	shckh=>shckh~SH+CH+K@edit0+alias0.500 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	2.789811826	0.500000000	3.289811826	shckh=>shckh~SH+CH+K@edit0+alias0.500 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_ERROR_UNCHANGED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shd	1	f20v	SH+D_ADDR	8	1	SH+D_ADDR	1	SH+D_ADDR	SH+D_ADDR | S+SH+D_ADDR | S+D_ADDR | O+D_ADDR | SH+SH+D_ADDR	0.888406238	0.000000000	0.888406238	sh=>sh~SH@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	0.888406238	0.000000000	0.888406238	sh=>sh~SH@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shddy	1	f66r	SH+D_ADDR+DY	32	2	SH+D_ADDR+Y	1	SH+D_ADDR+DY	SH+D_ADDR+DY | SH+D_ADDR+D_ADDR+Y | SH+D_ADDR+Y | SH+SH+D_ADDR+Y | S+SH+D_ADDR+Y	2.797818773	0.000000000	2.797818773	sh=>sh~SH@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	2.797818773	0.000000000	2.797818773	sh=>sh~SH@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | dy=>dy~DY@edit0+alias0.000	GDT518_ERROR_CORRECTED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shedshey	1	f31r	SH+E+D_ADDR+SH+E+Y	83	1	SH+E+D_ADDR+SH+E+Y	1	SH+E+D_ADDR+SH+E+Y	SH+E+D_ADDR+SH+E+Y | SH+E+SH+E+Y | S+SH+E+D_ADDR+SH+E+Y | SH+CHD+SH+E+Y | SH+E+S+SH+E+Y	1.827169796	0.000000000	1.827169796	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	1.827169796	0.000000000	1.827169796	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shee	1	f31r	SH+EE	10	1	SH+EE	1	SH+EE	SH+EE | S+SH+EE | SH+E+E | SH+SH+EE | S+EE	0.949901334	0.000000000	0.949901334	sh=>sh~SH@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000	0.949901334	0.000000000	0.949901334	sh=>sh~SH@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
sheeody	1	f31r	SH+EE+O+D_ADDR+Y	57	1	SH+EE+O+D_ADDR+Y	1	SH+EE+O+D_ADDR+Y	SH+EE+O+D_ADDR+Y | SH+EE+O+DY | SH+EE+O+Y | S+SH+EE+O+DY | S+SH+EE+O+D_ADDR+Y	2.927876159	0.000000000	2.927876159	sh=>sh~SH@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	2.927876159	0.000000000	2.927876159	sh=>sh~SH@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shekair	1	f66r	SH+E+K+AIR	100	1	SH+E+K+AIR	1	SH+E+K+AIR	SH+E+K+AIR | SH+K+AIR | S+SH+E+K+AIR | SH+E+AIR | SH+SH+E+K+AIR	2.795221871	0.000000000	2.795221871	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | air=>air~AIR@edit0+alias0.000	2.795221871	0.000000000	2.795221871	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | air=>air~AIR@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shekaly	1	f66r	SH+E+K+AL+Y	92	1	SH+E+K+AL+Y	1	SH+E+K+AL+Y	SH+E+K+AL+Y | SH+K+AL+Y | S+SH+E+K+AL+Y | SH+E+AL+Y | SH+E+Y+K+AL	1.590711141	0.000000000	1.590711141	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	1.590711141	0.000000000	1.590711141	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | al=>al~AL@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shekeefy	1	f66r	SH+E+K+EE+LOCAL_CHAR_F+Y	100	2	SH+E+K+EE+Y	1	SH+E+K+EE+LOCAL_CHAR_F+Y	SH+E+K+EE+LOCAL_CHAR_F+Y | SH+E+K+EE+Y | S+SH+E+K+EE+LOCAL_CHAR_F+Y | SH+E+K+E+D_ADDR+Y | S+SH+E+K+EE+Y	3.811142904	0.000000000	3.811142904	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	3.811142904	0.000000000	3.811142904	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_ERROR_CORRECTED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shekeey	1	f31r	SH+E+K+EE+Y	49	1	SH+E+K+EE+Y	1	SH+E+K+EE+Y	SH+E+K+EE+Y | S+SH+E+K+EE+Y | SH+K+EE+Y | SH+SH+E+K+EE+Y | SH+E+Y+K+EE	1.197406684	0.000000000	1.197406684	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	1.197406684	0.000000000	1.197406684	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ee=>ee~EE@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shekey	1	f66r	SH+E+K+E+Y	21	1	SH+E+K+E+Y	1	SH+E+K+E+Y	SH+E+K+E+Y | S+SH+E+K+E+Y | SH+K+E+Y | SH+SH+E+K+E+Y | SH+CH+K+E+Y	1.017430277	0.000000000	1.017430277	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	1.017430277	0.000000000	1.017430277	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shekol	1	f66r	SH+E+K+OL	62	1	SH+E+K+OL	1	SH+E+K+OL	SH+E+K+OL | SH+K+OL | S+SH+E+K+OL | SH+E+K+O+L | SH+SH+E+K+OL	1.274779784	0.000000000	1.274779784	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	1.274779784	0.000000000	1.274779784	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | k=>k~K@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
sheocthy	1	f66r	SH+E+O+CH+T+Y	40	1	SH+E+O+CH+T+Y	1	SH+E+O+CH+T+Y	SH+E+O+CH+T+Y | S+SH+E+O+CH+T+Y | SH+E+O+LOCAL_C+T+Y | S+E+O+CH+T+Y | SH+SH+E+O+CH+T+Y	0.778880214	0.501307208	1.280187422	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cthy=>cthy~CH+T+Y@edit0+alias0.501	0.778880214	0.501307208	1.280187422	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | cthy=>cthy~CH+T+Y@edit0+alias0.501	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
sheod	1	f66r	SH+E+O+D_ADDR	21	1	SH+E+O+D_ADDR	1	SH+E+O+D_ADDR	SH+E+O+D_ADDR | SH+E+O | S+SH+E+O+D_ADDR | SH+SH+E+O+D_ADDR | SH+E+O+D_ADDR+D_ADDR	0.632273928	0.000000000	0.632273928	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	0.632273928	0.000000000	0.632273928	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
sheodaiin	1	f66r	SH+E+O+D_ADDR+AIIN	100	1	SH+E+O+D_ADDR+AIIN	1	SH+E+O+D_ADDR+AIIN	SH+E+O+D_ADDR+AIIN | SH+E+O+AIIN | S+SH+E+O+D_ADDR+AIIN | SH+E+O+D_ADDR+IIN | SH+SH+E+O+D_ADDR+AIIN	1.136032911	0.000000000	1.136032911	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	1.136032911	0.000000000	1.136032911	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | d=>d~D_ADDR@edit0+alias0.000 | aiin=>aiin~AIIN@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
sheoy	1	f20v	SH+E+O+Y	5	1	SH+E+O+Y	1	SH+E+O+Y	SH+E+O+Y | S+SH+E+O+Y | SH+SH+E+O+Y | S+E+O+Y | SH+E+O+D_ADDR+Y	0.564546201	0.000000000	0.564546201	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	0.564546201	0.000000000	0.564546201	sh=>sh~SH@edit0+alias0.000 | e=>e~E@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | y=>y~Y@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shofol	1	f66r	SH+O+LOCAL_CHAR_F+OL	12	1	SH+O+LOCAL_CHAR_F+OL	1	SH+O+LOCAL_CHAR_F+OL	SH+O+LOCAL_CHAR_F+OL | S+O+LOCAL_CHAR_F+OL | S+SH+O+LOCAL_CHAR_F+OL | SH+SH+O+LOCAL_CHAR_F+OL | SH+O+LOCAL_CHAR_F+O+L	1.767728577	0.000000000	1.767728577	sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	1.767728577	0.000000000	1.767728577	sh=>sh~SH@edit0+alias0.000 | o=>o~O@edit0+alias0.000 | f=>f~LOCAL_CHAR_F@edit0+alias0.000 | ol=>ol~OL@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
shokaiir	1	f66r	SH+OK+IIN+R	100	1	SH+OK+IIN+R	1	SH+OK+IIN+R	SH+OK+IIN+R | SH+OK+AIIN+R | SH+OK+AIR | SH+OK+A_ADDR+LOCAL_CHAR_I+R | SH+OK+LOCAL_CHAR_I+R	3.142213379	2.000000000	5.142213379	sh=>sh~SH@edit0+alias0.000 | ok=>ok~OK@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000	3.142213379	2.000000000	5.142213379	sh=>sh~SH@edit0+alias0.000 | ok=>ok~OK@edit0+alias0.000 | aii=>iin~IIN@edit2+alias0.000 | r=>r~R@edit0+alias0.000	GDT518_CORRECT_PRESERVED	KNOWN_EVENT_OR_SURFACE_RECIPE_STILL_WINS__ANCHOR_RERANKS_ONLY_FINITE_UNKNOWN_CANDIDATES
