event_id	prior_local_code	surface	register	physical_page	source_page	locus	token_index	namespace	role_family	role_detail	concrete_owner_or_name_de	component_recipe	component_label_functions_de	combined_creative_reading_de	owner_source	source_class	interpretation_rule
P912-E1980	Z-L135	ytchody	ZODIAC	f68r1	f68r1	f68r1.18	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 10 im f68r1-Atlas	Y+T+CH+O+D_ADDR+Y	AKTUELL GEMEINTER BESITZER · PLATZ MARKIEREN · KENNUNG ABLESEN · LOKALEN GANG / KREISLESUNG AUFRUFEN · UNTER- ODER TEILADRESSE · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 10 im f68r1-Atlas: AKTUELL GEMEINTER BESITZER; PLATZ MARKIEREN; KENNUNG ABLESEN; LOKALEN GANG / KREISLESUNG AUFRUFEN; UNTER- ODER TEILADRESSE; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1981	Z-L107	otys	ZODIAC	f68r1	f68r1	f68r1.19	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 11 im f68r1-Atlas	OT+Y+S	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · AKTUELL GEMEINTER BESITZER · KLASSEN- ODER KONTEXTMARKER	sichtbarer lokal beschrifteter Sternplatz 11 im f68r1-Atlas: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; AKTUELL GEMEINTER BESITZER; KLASSEN- ODER KONTEXTMARKER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1982	Z-L069	olor	ZODIAC	f68r1	f68r1	f68r1.20	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 12 im f68r1-Atlas	OL+OR	GLEICHE REIHE FORTSETZEN · LOKALER EINTRAG ODER ANSATZKLASSE	sichtbarer lokal beschrifteter Sternplatz 12 im f68r1-Atlas: GLEICHE REIHE FORTSETZEN; LOKALER EINTRAG ODER ANSATZKLASSE	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1983	Z-L034	ockhy	ZODIAC	f68r1	f68r1	f68r1.21	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 13 im f68r1-Atlas	O+CKH+Y	LOKALEN GANG / KREISLESUNG AUFRUFEN · CKH · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 13 im f68r1-Atlas: LOKALEN GANG / KREISLESUNG AUFRUFEN; CKH; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1984	Z-L044	ofcheor	ZODIAC	f68r1	f68r1	f68r1.22	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 14 im f68r1-Atlas	O+LOCAL_CHAR_F+CHEO+R	LOKALEN GANG / KREISLESUNG AUFRUFEN · LOCAL_CHAR_F · CHEO · MARKIERTER ZUSTAND	sichtbarer lokal beschrifteter Sternplatz 14 im f68r1-Atlas: LOKALEN GANG / KREISLESUNG AUFRUFEN; LOCAL_CHAR_F; CHEO; MARKIERTER ZUSTAND	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1985	Z-L089	otchdy	ZODIAC	f68r1	f68r1	f68r1.23	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 15 im f68r1-Atlas	OT+CHD+DY	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · CHD · GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	sichtbarer lokal beschrifteter Sternplatz 15 im f68r1-Atlas: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; CHD; GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1986	Z-L106	otykchs	ZODIAC	f68r1	f68r1	f68r1.24	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 16 im f68r1-Atlas	OT+Y+K+CH+S	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · KENNUNG ABLESEN · KLASSEN- ODER KONTEXTMARKER	sichtbarer lokal beschrifteter Sternplatz 16 im f68r1-Atlas: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; KENNUNG ABLESEN; KLASSEN- ODER KONTEXTMARKER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1987	Z-L098	otol	ZODIAC	f68r1	f68r1	f68r1.25	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 17 im f68r1-Atlas	OT+OL	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · GLEICHE REIHE FORTSETZEN	sichtbarer lokal beschrifteter Sternplatz 17 im f68r1-Atlas: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; GLEICHE REIHE FORTSETZEN	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1988	Z-L101	otor	ZODIAC	f68r1	f68r1	f68r1.26	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 18 im f68r1-Atlas	OT+OR	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · LOKALER EINTRAG ODER ANSATZKLASSE	sichtbarer lokal beschrifteter Sternplatz 18 im f68r1-Atlas: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; LOKALER EINTRAG ODER ANSATZKLASSE	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1989	Z-L045	oiinar	ZODIAC	f68r1	f68r1	f68r1.27	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 19 im f68r1-Atlas	O+IIN+AR	LOKALEN GANG / KREISLESUNG AUFRUFEN · STUFE ODER INDEX · QUELL- ODER BEZUGSPLATZ	sichtbarer lokal beschrifteter Sternplatz 19 im f68r1-Atlas: LOKALEN GANG / KREISLESUNG AUFRUFEN; STUFE ODER INDEX; QUELL- ODER BEZUGSPLATZ	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1990	Z-L063	okoldy	ZODIAC	f68r1	f68r1	f68r1.28	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 20 im f68r1-Atlas	OK+OL+DY	PLATZ AKTIVIEREN · GLEICHE REIHE FORTSETZEN · GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	sichtbarer lokal beschrifteter Sternplatz 20 im f68r1-Atlas: PLATZ AKTIVIEREN; GLEICHE REIHE FORTSETZEN; GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1991	Z-L124	ykchdy	ZODIAC	f68r1	f68r1	f68r1.29	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 21 im f68r1-Atlas	Y+K+CHD+Y	AKTUELL GEMEINTER BESITZER · WERT ZUORDNEN · CHD · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 21 im f68r1-Atlas: AKTUELL GEMEINTER BESITZER; WERT ZUORDNEN; CHD; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1992	Z-L040	oeeody	ZODIAC	f68r1	f68r1	f68r1.30	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 22 im f68r1-Atlas	O+EE+O+D_ADDR+Y	LOKALEN GANG / KREISLESUNG AUFRUFEN · LÄNGERER / ZWEITER GRAD · LOKALEN GANG / KREISLESUNG AUFRUFEN · UNTER- ODER TEILADRESSE · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 22 im f68r1-Atlas: LOKALEN GANG / KREISLESUNG AUFRUFEN; LÄNGERER / ZWEITER GRAD; LOKALEN GANG / KREISLESUNG AUFRUFEN; UNTER- ODER TEILADRESSE; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1993	Z-L035	ocphy	ZODIAC	f68r1	f68r1	f68r1.31	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 23 im f68r1-Atlas	O+CPH+Y	LOKALEN GANG / KREISLESUNG AUFRUFEN · GEGEN- ODER EMPFANGSPLATZ · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 23 im f68r1-Atlas: LOKALEN GANG / KREISLESUNG AUFRUFEN; GEGEN- ODER EMPFANGSPLATZ; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1994	Z-L056	okeeodal	ZODIAC	f68r1	f68r1	f68r1.32	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 24 im f68r1-Atlas	OK+EE+O+DA+L	PLATZ AKTIVIEREN · LÄNGERER / ZWEITER GRAD · LOKALEN GANG / KREISLESUNG AUFRUFEN · ZWEITER ODER MARKIERTER UNTERPLATZ · L	sichtbarer lokal beschrifteter Sternplatz 24 im f68r1-Atlas: PLATZ AKTIVIEREN; LÄNGERER / ZWEITER GRAD; LOKALEN GANG / KREISLESUNG AUFRUFEN; ZWEITER ODER MARKIERTER UNTERPLATZ; L	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1995	Z-L066	okshor	ZODIAC	f68r1	f68r1	f68r1.33	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 25 im f68r1-Atlas	OK+SH+OR	PLATZ AKTIVIEREN · SH · LOKALER EINTRAG ODER ANSATZKLASSE	sichtbarer lokal beschrifteter Sternplatz 25 im f68r1-Atlas: PLATZ AKTIVIEREN; SH; LOKALER EINTRAG ODER ANSATZKLASSE	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1996	Z-L076	osdaiin	ZODIAC	f68r1	f68r1	f68r1.34	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 26 im f68r1-Atlas	O+S+D_ADDR+AIIN	LOKALEN GANG / KREISLESUNG AUFRUFEN · KLASSEN- ODER KONTEXTMARKER · UNTER- ODER TEILADRESSE · SOLLZAHL ODER MASSINDEX	sichtbarer lokal beschrifteter Sternplatz 26 im f68r1-Atlas: LOKALEN GANG / KREISLESUNG AUFRUFEN; KLASSEN- ODER KONTEXTMARKER; UNTER- ODER TEILADRESSE; SOLLZAHL ODER MASSINDEX	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1997	Z-L096	otochedy	ZODIAC	f68r1	f68r1	f68r1.35	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 27 im f68r1-Atlas	OT+O+CHD+Y	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · LOKALEN GANG / KREISLESUNG AUFRUFEN · CHD · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 27 im f68r1-Atlas: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; LOKALEN GANG / KREISLESUNG AUFRUFEN; CHD; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E1998	Z-L024	dolchedy	ZODIAC	f68r1	f68r1	f68r1.36	1	A2_LOCAL_STAR_FIELD_ONLY__PANEL_NOT_INFERRED	STAR_OR_RAY_STATION	LOCAL_STAR_OR_ASTERISM_STATION	sichtbarer lokal beschrifteter Sternplatz 28 im f68r1-Atlas	D_ADDR+OL+CHD+Y	UNTER- ODER TEILADRESSE · GLEICHE REIHE FORTSETZEN · CHD · AKTUELL GEMEINTER BESITZER	sichtbarer lokal beschrifteter Sternplatz 28 im f68r1-Atlas: UNTER- ODER TEILADRESSE; GLEICHE REIHE FORTSETZEN; CHD; AKTUELL GEMEINTER BESITZER	V75_SELECTED_CELESTIAL_OWNER	VISIBLE_LOCAL_OWNER__HISTORICAL_CONTENT_CLASS_EXEMPLAR_ONLY	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2182	Z-L083	otalchy	ZODIAC	f70v	f70v1	f70v1.2	1	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_01	aries outer figure 01	OT+AL+Y	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ · AKTUELL GEMEINTER BESITZER	aries outer figure 01: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	@Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2183	Z-L117	tar	ZODIAC	f70v	f70v1	f70v1.2	2	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_01	aries outer figure 01	T+AR	PLATZ MARKIEREN · QUELL- ODER BEZUGSPLATZ	aries outer figure 01: PLATZ MARKIEREN; QUELL- ODER BEZUGSPLATZ	PASS909_F70_VISIBLE_OWNER	@Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2184	Z-L004	am	ZODIAC	f70v	f70v1	f70v1.2	3	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_01	aries outer figure 01	AM_ADDR	GEGEN- ODER INNENFELD	aries outer figure 01: GEGEN- ODER INNENFELD	PASS909_F70_VISIBLE_OWNER	@Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2185	Z-L026	dy	ZODIAC	f70v	f70v1	f70v1.2	4	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_01	aries outer figure 01	Y	AKTUELL GEMEINTER BESITZER	aries outer figure 01: AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	@Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2186	Z-L071	opchey	ZODIAC	f70v	f70v1	f70v1.3	1	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_02	aries outer figure 02	O+P+Y	LOKALEN GANG / KREISLESUNG AUFRUFEN · P · AKTUELL GEMEINTER BESITZER	aries outer figure 02: LOKALEN GANG / KREISLESUNG AUFRUFEN; P; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2187	Z-L110	sal	ZODIAC	f70v	f70v1	f70v1.3	2	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_02	aries outer figure 02	S+AL	KLASSEN- ODER KONTEXTMARKER · ZIEL- ODER ZUGEWIESENER PLATZ	aries outer figure 02: KLASSEN- ODER KONTEXTMARKER; ZIEL- ODER ZUGEWIESENER PLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2188	Z-L077	otakaizan	ZODIAC	f70v	f70v1	f70v1.4	1	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_03	aries outer figure 03	OT+A_ADDR+K+AIN+Z_ADDR+AN	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · LOKALE ADRESSE · WERT ZUORDNEN · EINHEIT ODER EINZELPLATZ · LOKALER Z-BEZUG · AN	aries outer figure 03: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; LOKALE ADRESSE; WERT ZUORDNEN; EINHEIT ODER EINZELPLATZ; LOKALER Z-BEZUG; AN	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2189	Z-L049	okalal	ZODIAC	f70v	f70v1	f70v1.5	1	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_04	aries outer figure 04	OK+AL+AL	PLATZ AKTIVIEREN · ZIEL- ODER ZUGEWIESENER PLATZ · ZIEL- ODER ZUGEWIESENER PLATZ	aries outer figure 04: PLATZ AKTIVIEREN; ZIEL- ODER ZUGEWIESENER PLATZ; ZIEL- ODER ZUGEWIESENER PLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2190	Z-L087	otaly	ZODIAC	f70v	f70v1	f70v1.6	1	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_05	aries outer figure 05	OT+AL+Y	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ · AKTUELL GEMEINTER BESITZER	aries outer figure 05: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2191	Z-L033	oalcheg	ZODIAC	f70v	f70v1	f70v1.7	1	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_06	aries outer figure 06	O+AL+CH+E+G_LABEL	LOKALEN GANG / KREISLESUNG AUFRUFEN · ZIEL- ODER ZUGEWIESENER PLATZ · KENNUNG ABLESEN · KURZER / ERSTER GRAD · LOKALES G-KLASSENZEICHEN	aries outer figure 06: LOKALEN GANG / KREISLESUNG AUFRUFEN; ZIEL- ODER ZUGEWIESENER PLATZ; KENNUNG ABLESEN; KURZER / ERSTER GRAD; LOKALES G-KLASSENZEICHEN	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2192	Z-L091	otchodals	ZODIAC	f70v	f70v1	f70v1.8	1	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_07	aries outer figure 07	OT+CH+O+AL+S_ADDR	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · KENNUNG ABLESEN · LOKALEN GANG / KREISLESUNG AUFRUFEN · ZIEL- ODER ZUGEWIESENER PLATZ · S-ADRESSE / STERNBEZUG	aries outer figure 07: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; KENNUNG ABLESEN; LOKALEN GANG / KREISLESUNG AUFRUFEN; ZIEL- ODER ZUGEWIESENER PLATZ; S-ADRESSE / STERNBEZUG	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2193	Z-L064	okolshy	ZODIAC	f70v	f70v1	f70v1.9	1	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_08	aries outer figure 08	OK+OL+SH+Y	PLATZ AKTIVIEREN · GLEICHE REIHE FORTSETZEN · SH · AKTUELL GEMEINTER BESITZER	aries outer figure 08: PLATZ AKTIVIEREN; GLEICHE REIHE FORTSETZEN; SH; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2194	Z-L103	otshshdy	ZODIAC	f70v	f70v1	f70v1.10	1	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_09	aries outer figure 09	OT+SH+SH+DY	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · SH · SH · GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	aries outer figure 09: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; SH; SH; GEBUNDENER ODER ABGESCHLOSSENER EINTRAG	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2195	Z-L078	otal	ZODIAC	f70v	f70v1	f70v1.11	1	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_10	aries outer figure 10	OT+AL	NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG · ZIEL- ODER ZUGEWIESENER PLATZ	aries outer figure 10: NÄCHSTER PLATZ / NÄCHSTER LISTENEINTRAG; ZIEL- ODER ZUGEWIESENER PLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2196	Z-L133	ypsharal	ZODIAC	f70v	f70v1	f70v1.11	2	ARIES_OUTER_BAND	ZODIAC_OUTER_FIGURE	ARIES_OUTER_FIGURE_10	aries outer figure 10	Y+P+SH+AR+AL	AKTUELL GEMEINTER BESITZER · P · SH · QUELL- ODER BEZUGSPLATZ · ZIEL- ODER ZUGEWIESENER PLATZ	aries outer figure 10: AKTUELL GEMEINTER BESITZER; P; SH; QUELL- ODER BEZUGSPLATZ; ZIEL- ODER ZUGEWIESENER PLATZ	PASS909_F70_VISIBLE_OWNER	&Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
P912-E2220	Z-L065	okoly	ZODIAC	f70v	f70v1	f70v1.13	1	ARIES_INNER_BAND	ZODIAC_INNER_FIGURE	ARIES_INNER_FIGURE_01	aries inner figure 01	OK+OL+Y	PLATZ AKTIVIEREN · GLEICHE REIHE FORTSETZEN · AKTUELL GEMEINTER BESITZER	aries inner figure 01: PLATZ AKTIVIEREN; GLEICHE REIHE FORTSETZEN; AKTUELL GEMEINTER BESITZER	PASS909_F70_VISIBLE_OWNER	@Lz	OWNER_NAME_FIRST__COMPONENTS_AS_ADDRESS_OR_CLASSIFIER
