carrier_a	carrier_b	component_id	train_shared_frames	train_weight	train_internal_weight	train_left_weight	train_right_weight	train_both_weight	held_reused_exact_frames	held_reused_weight	held_channels	held_examples
daN	qokEy	X001	49	41.825525418	0.000000000	20.965442967	20.860082451	0.000000000	17	15.538048558	left:9;right:8	left:S+Ey;left:daN;right:Cey
daN	qokaI	X001	68	63.602127199	0.000000000	26.847092648	36.061887370	0.693147181	17	15.014800414	left:7;right:10	left:S+Ey;right:Cey;left:Cey
daN	qokaN	X001	84	70.962780639	0.000000000	27.933282417	42.336351042	0.693147181	13	9.821843563	left:5;right:8	left:S+Ey;right:Cey;right:or
daN	qokal	X001	62	54.209465270	0.000000000	24.767651106	28.748666983	0.693147181	5	3.871201011	left:1;right:4	right:dal;left:C+Ky;right:Sedy
daN	qokedy	X001	60	49.827438636	0.000000000	19.510155734	28.930988540	1.386294361	8	6.761572769	left:3;right:5	right:dal;right:ol;right:Sedy
daN	qol	X001	32	26.952453164	0.000000000	13.441730146	13.510723018	0.000000000	9	8.371010681	left:4;right:5	left:S+Ey;left:Cey;left:qok+ey
daN	qot+Cy	X001	28	20.219051272	0.000000000	10.109525636	10.109525636	0.000000000	2	1.386294361	right:2	right:daN;right:qok+Cy
daN	qot+Ey	X001	16	12.188967178	0.000000000	5.950642553	6.238324625	0.000000000	2	1.386294361	left:1;right:1	right:daN;left:Cedy
daN	qot+aN	X001	36	26.457375897	0.000000000	12.594432286	13.862943611	0.000000000	2	1.386294361	left:1;right:1	left:Cedy;right:Cdy
daN	qot+al	X001	28	22.821740957	0.000000000	11.613603033	11.208137925	0.000000000	3	2.484906650	left:1;right:2	right:Sedy;right:Cedy;left:Cedy
daN	qot+ar	X001	21	16.465633297	0.000000000	5.545177444	10.920455852	0.000000000	2	1.386294361	right:2	right:ol;right:ok+edy
daN	qot+edy	X001	25	18.545074838	0.000000000	10.920455852	7.624618986	0.000000000	1	0.693147181	left:1	left:qokEy
daN	qot+ol	X001	18	12.882114358	0.000000000	6.238324625	6.643789733	0.000000000	0	0.000000000		<NA>
daN	qot+y	X001	30	22.927101473	0.000000000	11.495819997	11.431281476	0.000000000	1	0.693147181	left:1	left:qok+ey
daN	r	X001	25	19.238222019	0.000000000	10.802672817	8.435549202	0.000000000	2	2.197224577	left:1;right:1	left:ol;right:ol
daN	r+aN	X001	25	17.734144622	0.000000000	8.317766167	8.723231275	0.693147181	3	2.079441542	left:2;right:1	right:Cey;left:ok+Ey;left:qokEy
daN	r+ol	X001	12	8.723231275	0.000000000	5.257495372	3.465735903	0.000000000	1	0.693147181	left:1	left:qokEy
daN	s	X001	53	45.096517244	0.000000000	22.639419401	21.763950663	0.693147181	3	2.079441542	left:1;right:2	right:Cy;left:Cy;right:ol
daN	s+aI	X001	21	17.158780477	0.000000000	7.336936914	9.128696383	0.693147181	2	1.791759469	right:2	right:Sey;right:ol
daN	s+aN	X001	39	31.257290160	0.000000000	13.575261539	16.988881440	0.693147181	6	4.564348191	left:3;right:3	left:Cy;right:Cey;right:Sey
daN	s+al	X001	19	13.575261539	0.000000000	5.545177444	8.030084094	0.000000000	1	0.693147181	right:1	right:Sol
daN	s+ar	X001	18	12.882114358	0.000000000	4.158883083	8.723231275	0.000000000	3	2.079441542	right:3	right:al;right:ol;right:Sedy
daN	s+ol	X001	16	12.306750213	0.000000000	3.178053830	9.128696383	0.000000000	2	1.386294361	right:2	right:Cey;right:Cedy
daN	s+or	X001	14	10.109525636	0.000000000	2.079441542	8.030084094	0.000000000	1	0.693147181	right:1	right:Cey
daN	t+aN	X001	14	10.109525636	0.000000000	5.950642553	4.158883083	0.000000000	1	0.693147181	right:1	right:d+am
daN	t+ar	X001	9	6.643789733	0.000000000	2.772588722	3.871201011	0.000000000	0	0.000000000		<NA>
daN	y+CEy	X001	6	4.158883083	0.000000000	1.386294361	2.772588722	0.000000000	1	0.693147181	right:1	right:qokEy
daN	yk+Ey	X001	15	11.208137925	0.000000000	5.545177444	5.662960480	0.000000000	0	0.000000000		<NA>
daN	yk+aN	X001	23	17.158780477	0.000000000	6.643789733	10.514990744	0.000000000	2	1.386294361	right:2	right:daN;right:dar
daN	yt+Ey	X001	9	6.238324625	0.000000000	2.772588722	3.465735903	0.000000000	0	0.000000000		<NA>
dal	ol	X001	40	32.802189551	0.000000000	19.579148606	12.529893765	0.693147181	6	4.564348191	left:4;right:2	left:daN;right:daN;left:qokedy
dal+dy	ok+aI	X001	6	4.158883083	0.000000000	2.772588722	1.386294361	0.000000000	0	0.000000000		<NA>
dar	dy	X001	43	32.631162001	0.000000000	22.927101473	9.704060528	0.000000000	4	3.178053830	left:3;right:1	left:daN;left:dar;left:qok+y
dar	k+Ey	X001	12	8.723231275	0.000000000	4.158883083	4.564348191	0.000000000	0	0.000000000		<NA>
dar	l+ol	X001	13	9.821843563	0.000000000	4.564348191	5.257495372	0.000000000	1	0.693147181	right:1	right:Cedy
dar	l+or	X001	10	7.336936914	0.000000000	2.772588722	4.564348191	0.000000000	2	1.791759469	right:2	right:aN;right:ar
dar	ok+am	X001	9	6.643789733	0.000000000	5.257495372	1.386294361	0.000000000	0	0.000000000		<NA>
dar	ok+ey	X001	17	11.783502070	0.000000000	6.238324625	5.545177444	0.000000000	1	0.693147181	right:1	right:Sey
dar	ol	X001	64	50.259946107	0.000000000	24.901182499	24.665616428	0.693147181	9	7.049254841	left:3;right:6	left:S+Ey;left:daN;right:Cey
dar	ol+y	X001	16	11.901285105	0.000000000	10.109525636	1.791759469	0.000000000	0	0.000000000		<NA>
dar	ot+aI	X001	27	21.605345633	0.000000000	11.783502070	9.821843563	0.000000000	5	3.871201011	left:2;right:3	left:daN;right:C+Ky;right:ar
dar	otal	X001	32	24.313395834	0.000000000	13.510723018	10.109525636	0.693147181	4	2.772588722	left:3;right:1	left:ot+aN;left:okal;right:Cedy
dar	qok+e+ody	X001	7	4.852030264	0.000000000	3.465735903	1.386294361	0.000000000	0	0.000000000		<NA>
dar	qokaN	X001	54	41.418931797	0.000000000	18.021826695	22.703957922	0.693147181	7	5.257495372	left:2;right:5	left:S+Ey;right:Cey;right:ar
dar	qot+Cy	X001	16	11.495819997	0.000000000	5.950642553	5.545177444	0.000000000	1	0.693147181	left:1	left:qok+y
dar	qot+ar	X001	22	15.942385153	0.000000000	6.238324625	9.704060528	0.000000000	0	0.000000000		<NA>
dar	r	X001	20	15.590164559	0.000000000	7.624618986	7.965545573	0.000000000	1	1.098612289	right:1	right:aN
dar	s+aI	X001	22	16.753315369	0.000000000	5.545177444	10.514990744	0.693147181	1	0.693147181	right:1	right:Sey
dar	s+aN	X001	24	19.356005055	0.000000000	9.128696383	10.227308672	0.000000000	3	2.079441542	right:3	right:Cey;right:Sey;right:Cedy
dar	s+al	X001	14	10.109525636	0.000000000	2.772588722	7.336936914	0.000000000	0	0.000000000		<NA>
dar	s+ar	X001	19	14.268408719	0.000000000	4.158883083	10.109525636	0.000000000	3	2.079441542	right:3	right:aN;right:al;right:Sedy
dar	yk+Ey	X001	16	11.495819997	0.000000000	6.238324625	5.257495372	0.000000000	0	0.000000000		<NA>
dar+y	ol+y	X001	2	3.258096538	2.564949357	0.693147181	0.000000000	0.000000000	1	2.079441542	internal:1	internal:0/2:*+y
k+Edy	qokEdy	X001	14	10.109525636	0.000000000	5.545177444	4.564348191	0.000000000	1	0.693147181	left:1	left:Sey
k+Ey	ok+Ey	X001	8	8.435549202	2.772588722	2.772588722	2.890371758	0.000000000	1	2.564949357	internal:1	internal:0/2:*+Ey
k+Ey	qokaN	X001	10	7.624618986	0.000000000	4.158883083	3.465735903	0.000000000	0	0.000000000		<NA>
k+aI	qok+ar	X001	12	8.723231275	0.000000000	4.564348191	4.158883083	0.000000000	1	0.693147181	left:1	left:Cey
k+aI	qokEdy	X001	12	8.723231275	0.000000000	5.950642553	2.772588722	0.000000000	1	0.693147181	left:1	left:Cey
k+aI	qokaI	X001	12	8.723231275	0.000000000	5.257495372	3.465735903	0.000000000	1	0.693147181	left:1	left:Cey
k+aI	qokaN	X001	14	10.109525636	0.000000000	5.950642553	4.158883083	0.000000000	0	0.000000000		<NA>
k+ar	ol	X001	15	10.397207708	0.000000000	5.545177444	4.852030264	0.000000000	0	0.000000000		<NA>
k+ar	qokaN	X001	14	10.109525636	0.000000000	6.238324625	3.871201011	0.000000000	0	0.000000000		<NA>
k+ar	t+ar	X001	7	7.508787171	2.944438979	2.079441542	2.484906650	0.000000000	1	2.197224577	internal:1	internal:0/2:*+ar
l	ol	X001	9	6.643789733	0.000000000	1.386294361	4.564348191	0.693147181	1	1.098612289	right:1	right:Cedy
l	qokaI	X001	7	5.257495372	0.000000000	0.693147181	4.564348191	0.000000000	1	1.386294361	right:1	right:Cedy
l+Cedy	l+Cey	X001	12	11.693645740	3.258096538	4.276666119	4.158883083	0.000000000	1	2.772588722	internal:1	internal:1/2:l+*
l+Cedy	l+Sedy	X001	12	11.165578310	3.135494216	3.465735903	3.871201011	0.693147181	1	2.639057330	internal:1	internal:1/2:l+*
l+Cedy	l+dy	X001	6	6.173786104	2.708050201	3.465735903	0.000000000	0.000000000	1	1.945910149	internal:1	internal:1/2:l+*
l+Cedy	l+ol	X001	8	8.476371197	3.218875825	3.871201011	1.386294361	0.000000000	2	2.639057330	internal:1;right:1	internal:1/2:l+*;right:Cedy
l+Cedy	p+Cedy	X001	6	6.356107661	2.890371758	2.079441542	1.386294361	0.000000000	1	2.484906650	internal:1	internal:0/2:*+Cedy
l+Cedy	qokEdy	X001	31	28.302379881	0.000000000	13.510723018	13.405362502	1.386294361	6	5.257495372	left:1;right:5	right:qok+ey;right:qokaI;right:Sedy
l+Cedy	qokEy	X001	34	28.890166546	0.000000000	13.693044574	14.503974791	0.693147181	6	5.375278408	left:2;right:4	right:qok+ey;right:C+Ky;right:qokaI
l+Cedy	qokedy	X001	30	26.510620411	0.000000000	11.718963548	12.999897394	1.791759469	7	6.068425588	left:3;right:4	right:qokaI;right:Sedy;right:qokEdy
l+Cedy	t+Cedy	X001	5	5.908082938	3.135494216	0.000000000	2.772588722	0.000000000	2	2.995732274	internal:1;right:1	internal:0/2:*+Cedy;right:qokEdy
l+Cey	qokEdy	X001	17	12.594432286	0.000000000	7.049254841	5.545177444	0.000000000	4	2.772588722	left:3;right:1	left:Cey;right:qokEy;left:qokEdy
l+Cey	qokEy	X001	15	10.802672817	0.000000000	5.257495372	5.545177444	0.000000000	3	2.079441542	left:2;right:1	left:Cey;right:qokEy;left:qokEdy
l+Cey	qokedy	X001	16	11.901285105	0.000000000	4.969813300	6.238324625	0.693147181	1	0.693147181	left:1	left:qokEdy
l+Sedy	qokEdy	X001	17	12.594432286	0.000000000	7.336936914	5.257495372	0.000000000	1	0.693147181	left:1	left:qokedy
l+Sedy	qokal	X001	14	10.514990744	0.000000000	6.356107661	3.465735903	0.693147181	1	0.693147181	left:1	left:qokedy
l+Sedy	qokedy	X001	14	10.920455852	0.000000000	5.662960480	5.257495372	0.000000000	1	0.693147181	left:1	left:qokedy
l+dy	l+ol	X001	6	6.173786104	2.708050201	3.465735903	0.000000000	0.000000000	1	1.945910149	internal:1	internal:1/2:l+*
l+dy	qokEdy	X001	9	6.238324625	0.000000000	5.545177444	0.693147181	0.000000000	1	0.693147181	left:1	left:ot+edy
l+dy	qokal	X001	9	6.238324625	0.000000000	5.545177444	0.693147181	0.000000000	0	0.000000000		<NA>
l+ol	qok+ol	X001	10	9.457200450	3.218875825	2.772588722	3.465735903	0.000000000	2	2.639057330	internal:1;right:1	internal:0/2:*+ol;right:Cedy
l+ol	qokaN	X001	11	8.435549202	0.000000000	4.564348191	3.871201011	0.000000000	2	1.386294361	left:1;right:1	left:Sey;right:Cedy
l+or	or	X001	14	10.109525636	0.000000000	3.465735903	6.643789733	0.000000000	2	2.079441542	right:2	right:aN;right:ar
l+or	qokaI	X001	10	7.742402022	0.000000000	3.871201011	3.178053830	0.693147181	2	1.386294361	right:2	right:ar;right:ol
lk+Edy	qokEdy	X001	12	8.317766167	0.000000000	4.158883083	4.158883083	0.000000000	0	0.000000000		<NA>
lk+Edy	qokEy	X001	13	9.010913347	0.000000000	4.852030264	4.158883083	0.000000000	0	0.000000000		<NA>
lk+Edy	qokaI	X001	11	7.624618986	0.000000000	4.852030264	2.772588722	0.000000000	1	0.693147181	left:1	left:Ce+Ky
lk+Edy	qokedy	X001	15	10.397207708	0.000000000	4.158883083	6.238324625	0.000000000	0	0.000000000		<NA>
lk+aN	ol	X001	15	11.208137925	0.000000000	5.950642553	5.257495372	0.000000000	1	0.693147181	right:1	right:Cey
lk+aN	qokEy	X001	14	10.514990744	0.000000000	3.871201011	6.643789733	0.000000000	1	0.693147181	right:1	right:Cey
lk+aN	qokaI	X001	16	11.901285105	0.000000000	5.257495372	6.643789733	0.000000000	1	0.693147181	right:1	right:Cey
lk+aN	qokaN	X001	14	10.514990744	0.000000000	3.871201011	6.643789733	0.000000000	1	0.693147181	right:1	right:Cey
lk+ar	ol	X001	13	9.416378455	0.000000000	4.852030264	4.564348191	0.000000000	2	1.386294361	right:2	right:aN;right:Sedy
lk+ar	qok+ar	X001	11	10.227308672	2.890371758	3.871201011	2.772588722	0.693147181	2	3.332204510	internal:1;right:1	internal:0/2:*+ar;right:Sedy
lk+ar	qokaI	X001	12	9.128696383	0.000000000	3.178053830	4.564348191	1.386294361	1	0.693147181	right:1	right:Sedy
o	ol	X001	12	8.317766167	0.000000000	4.158883083	3.465735903	0.693147181	0	0.000000000		<NA>
o+aN	ot+aN	X001	5	6.122492810	2.944438979	0.693147181	2.484906650	0.000000000	1	2.079441542	internal:1	internal:0/2:*+aN
o+aN	qokaN	X001	8	5.950642553	0.000000000	0.693147181	5.257495372	0.000000000	0	0.000000000		<NA>
o+aN	s+aN	X001	4	5.429345629	2.944438979	0.693147181	1.791759469	0.000000000	1	2.079441542	internal:1	internal:0/2:*+aN
o+daN	ol	X001	24	17.040997442	0.000000000	9.010913347	8.030084094	0.000000000	1	0.693147181	left:1	left:Col
o+daN	or	X001	20	13.862943611	0.000000000	9.010913347	4.852030264	0.000000000	0	0.000000000		<NA>
ok+Cey	op+Cey	X001	4	4.912654886	2.833213344	0.000000000	2.079441542	0.000000000	1	2.302585093	internal:1	internal:0/2:*+Cey
ok+Cey	or	X001	15	10.397207708	0.000000000	5.545177444	4.852030264	0.000000000	0	0.000000000		<NA>
ok+Cy	ok+ey	X001	4	4.912654886	2.833213344	0.000000000	2.079441542	0.000000000	1	2.079441542	internal:1	internal:1/2:ok+*
ok+Cy	ot+Cy	X001	5	5.605802066	2.833213344	1.386294361	1.386294361	0.000000000	1	2.079441542	internal:1	internal:0/2:*+Cy
ok+Cy	qot+Cy	X001	4	4.912654886	2.833213344	0.000000000	2.079441542	0.000000000	1	2.079441542	internal:1	internal:0/2:*+Cy
ok+Edy	olk+Edy	X001	14	12.378209177	3.367295830	3.465735903	5.545177444	0.000000000	2	3.663561646	internal:1;right:1	internal:0/2:*+Edy;right:qokEdy
ok+Edy	qokEdy	X001	23	17.851927658	0.000000000	7.624618986	10.227308672	0.000000000	8	6.866933284	left:2;right:6	right:qokEy;right:qokaI;left:qokEdy
ok+Edy	qokaN	X001	27	20.219051272	0.000000000	11.090354889	9.128696383	0.000000000	5	3.465735903	left:3;right:2	left:qokEdy;right:Cedy;left:qokEy
ok+Edy	yk+Edy	X001	5	5.950642553	2.772588722	0.693147181	2.484906650	0.000000000	2	2.890371758	internal:1;right:1	internal:0/2:*+Edy;right:Cedy
ok+Edy	yt+Edy	X001	7	7.608870629	3.044522438	1.386294361	3.178053830	0.000000000	2	2.772588722	internal:1;right:1	internal:0/2:*+Edy;right:qokEdy
ok+Ey	ok+am	X001	7	7.049254841	2.890371758	3.465735903	0.693147181	0.000000000	1	2.302585093	internal:1	internal:1/2:ok+*
ok+Ey	ok+eol	X001	8	8.378390789	3.526360525	2.772588722	2.079441542	0.000000000	1	2.397895273	internal:1	internal:1/2:ok+*
ok+Ey	ol	X001	28	20.912198452	0.000000000	10.109525636	10.802672817	0.000000000	5	4.276666119	left:3;right:2	right:daN;left:aN;right:Cedy
ok+Ey	yk+Ey	X001	11	10.770924118	3.433987204	3.465735903	3.178053830	0.693147181	2	3.465735903	internal:1;right:1	internal:0/2:*+Ey;right:ok+Ey
ok+Ey	yt+Ey	X001	6	6.643789733	2.772588722	1.791759469	2.079441542	0.000000000	1	2.302585093	internal:1	internal:0/2:*+Ey
ok+aI	ok+am	X001	6	6.356107661	2.890371758	2.772588722	0.693147181	0.000000000	1	2.302585093	internal:1	internal:1/2:ok+*
ok+aI	ol	X001	38	30.892647046	0.000000000	16.624238327	14.268408719	0.000000000	11	9.246479419	left:5;right:6	right:Cey;right:Sey;left:qokaN
ok+aI	or+aI	X001	4	4.852030264	2.772588722	0.000000000	2.079441542	0.000000000	1	2.197224577	internal:1	internal:0/2:*+aI
ok+aI	qokaI	X001	35	27.268306113	0.000000000	7.336936914	19.238222019	0.693147181	10	8.147867130	left:2;right:8	right:Cey;right:Sey;right:ar
ok+aI	s+aI	X001	14	13.177578571	3.761200116	1.386294361	8.030084094	0.000000000	3	4.430816799	internal:1;right:2	right:Sey;internal:0/2:*+aI;right:ol
ok+aI	yt+Edy	X001	9	6.238324625	0.000000000	2.772588722	3.465735903	0.000000000	0	0.000000000		<NA>
ok+am	ok+ar	X001	8	7.742402022	2.890371758	4.158883083	0.693147181	0.000000000	1	2.302585093	internal:1	internal:1/2:ok+*
ok+ar	ok+ol	X001	11	10.427979367	3.496507561	2.079441542	4.852030264	0.000000000	1	2.772588722	internal:1	internal:1/2:ok+*
ok+ar	ol	X001	32	25.999794788	0.000000000	12.424533249	13.575261539	0.000000000	6	4.158883083	left:4;right:2	left:qokaN;left:qokedy;right:Sedy
ok+ar	qokaI	X001	31	26.105155303	0.000000000	10.227308672	14.491552271	1.386294361	5	3.465735903	left:2;right:3	right:ar;left:qokedy;right:Sedy
ok+ar	qokedy	X001	32	24.495717391	0.000000000	9.821843563	12.594432286	2.079441542	4	3.178053830	left:2;right:2	left:qokedy;right:Sedy;left:Cedy
ok+edy	olk+edy	X001	9	8.378390789	2.833213344	4.158883083	1.386294361	0.000000000	2	2.772588722	internal:1;left:1	left:qokedy;internal:0/2:*+edy
ok+edy	qokEdy	X001	27	21.435446596	0.000000000	6.761572769	14.673873827	0.000000000	5	5.375278408	left:2;right:3	left:qokedy;right:qokedy;right:ot+edy
ok+edy	qokaI	X001	27	20.742299416	0.000000000	12.019068141	8.723231275	0.000000000	5	4.564348191	left:4;right:1	left:qok+ey;left:qokedy;left:ot+edy
ok+edy	t+edy	X001	10	9.588228712	2.944438979	3.178053830	3.465735903	0.000000000	1	2.197224577	internal:1	internal:0/2:*+edy
ok+ey	qokEy	X001	17	11.783502070	0.000000000	4.852030264	6.931471806	0.000000000	1	0.693147181	left:1	left:qokEy
ok+ol	ol	X001	14	10.109525636	0.000000000	3.871201011	6.238324625	0.000000000	3	2.484906650	left:1;right:2	right:daN;right:okaN;left:ar
okaN	ol	X001	52	41.772280904	0.000000000	24.325818354	17.446462550	0.000000000	10	8.841014310	left:5;right:5	left:Cey;right:okaN;left:okaN
okal	ol	X001	40	32.238119413	0.000000000	16.347850261	15.197121971	0.693147181	5	4.276666119	left:3;right:2	right:okaN;left:okaN;left:qokaN
okal	qo+aN	X001	6	4.158883083	0.000000000	2.079441542	2.079441542	0.000000000	0	0.000000000		<NA>
okal	qokaI	X001	38	30.276460907	0.000000000	12.594432286	16.988881440	0.693147181	2	1.791759469	right:2	right:okaN;right:Cedy
oky	ol	X001	22	16.465633297	0.000000000	8.030084094	8.435549202	0.000000000	2	1.386294361	left:1;right:1	right:daN;left:ar
oky	or	X001	20	14.673873827	0.000000000	8.030084094	6.643789733	0.000000000	1	0.693147181	left:1	left:ar
ol	ol+Cedy	X001	15	10.802672817	0.000000000	5.257495372	5.545177444	0.000000000	0	0.000000000		<NA>
ol	ol+aN	X001	20	14.673873827	0.000000000	6.643789733	8.030084094	0.000000000	3	2.079441542	left:2;right:1	left:Cey;left:ol;right:Cedy
ol	ol+y	X001	22	16.060168189	0.000000000	11.495819997	4.564348191	0.000000000	2	1.386294361	left:2	left:ol;left:qokaN
ol	olk+Ey	X001	10	7.742402022	0.000000000	4.969813300	2.772588722	0.000000000	1	0.693147181	left:1	left:aI
ol	olk+aN	X001	15	11.208137925	0.000000000	7.336936914	3.871201011	0.000000000	1	0.693147181	right:1	right:ol
ol	or	X001	63	52.052834090	0.000000000	28.602484473	22.757202436	0.693147181	10	8.723231275	left:5;right:5	left:Cor;left:daN;right:Cey
ol	or+aN	X001	18	13.693044574	0.000000000	7.049254841	6.643789733	0.000000000	0	0.000000000		<NA>
ol	ot+aI	X001	29	22.873856958	0.000000000	13.862943611	9.010913347	0.000000000	7	4.852030264	left:6;right:1	left:daN;left:okaN;left:qokaN
ol	ot+aN	X001	38	28.942282547	0.000000000	13.693044574	15.249237972	0.000000000	5	3.871201011	left:4;right:1	left:okaN;left:qokaN;left:aN
ol	ot+ar	X001	31	25.124326050	0.000000000	14.321653234	10.109525636	0.693147181	3	2.079441542	left:2;right:1	left:aN;right:Sedy;left:qokaI
ol	ot+or	X001	11	8.030084094	0.000000000	2.079441542	5.950642553	0.000000000	0	0.000000000		<NA>
ol	otal	X001	37	29.283209134	0.000000000	16.871098405	11.025816368	1.386294361	7	5.257495372	left:4;right:3	right:okaN;left:qokaN;right:daI
ol	oty	X001	32	23.397105102	0.000000000	14.961555900	7.742402022	0.693147181	1	0.693147181	right:1	right:Sey
ol	qo+daN	X001	15	10.802672817	0.000000000	6.643789733	4.158883083	0.000000000	2	1.386294361	left:2	left:Col;left:ot+Ey
ol	qok+eol	X001	11	8.030084094	0.000000000	4.158883083	3.871201011	0.000000000	0	0.000000000		<NA>
ol	qok+ol	X001	28	22.521636365	0.000000000	7.624618986	14.897017379	0.000000000	6	5.257495372	left:1;right:5	left:S+Ey;right:daN;right:Ceol
ol	qok+or	X001	11	8.435549202	0.000000000	2.484906650	5.950642553	0.000000000	1	0.693147181	right:1	right:daN
ol	qokaI	X001	54	49.827438636	0.000000000	20.624516380	28.509775075	0.693147181	18	14.503974791	left:9;right:9	left:S+Ey;right:Cey;left:Cey
ol	qokaN	X001	58	47.982434652	0.000000000	17.040997442	30.248290030	0.693147181	14	10.514990744	left:8;right:6	left:S+Ey;right:Cey;right:ol+y
ol	qol	X001	34	29.532669993	0.000000000	10.397207708	18.442315104	0.693147181	8	6.761572769	left:3;right:5	left:S+Ey;left:Cey;right:CEy
ol	qot+aN	X001	29	20.101268236	0.000000000	7.624618986	12.476649250	0.000000000	3	2.079441542	left:2;right:1	left:Sedy;left:Cedy;right:Cdy
ol	r	X001	22	17.040997442	0.000000000	9.010913347	8.030084094	0.000000000	3	2.890371758	left:1;right:2	right:aN;left:ol;right:ol
ol	s	X001	34	27.386089149	0.000000000	14.791656863	11.901285105	0.693147181	3	2.079441542	left:1;right:2	left:al;right:aN;right:ol
ol	s+aN	X001	31	24.613500427	0.000000000	7.336936914	16.583416332	0.693147181	5	3.871201011	left:1;right:4	right:Cey;right:Sey;right:okaN
ol	s+al	X001	15	10.802672817	0.000000000	3.465735903	7.336936914	0.000000000	0	0.000000000		<NA>
ol	s+ar	X001	17	12.476649250	0.000000000	3.465735903	9.010913347	0.000000000	3	2.079441542	right:3	right:aN;right:ol;right:Sedy
ol	s+ol	X001	21	15.367021008	0.000000000	4.852030264	10.514990744	0.000000000	2	1.386294361	right:2	right:Cey;right:Cedy
ol	t+aN	X001	10	7.336936914	0.000000000	4.564348191	2.772588722	0.000000000	1	0.693147181	left:1	left:al
ol	t+ar	X001	9	6.238324625	0.000000000	2.772588722	3.465735903	0.000000000	0	0.000000000		<NA>
ol	yk+Edy	X001	9	6.238324625	0.000000000	3.465735903	2.772588722	0.000000000	1	0.693147181	right:1	right:Cedy
ol	yk+Ey	X001	15	11.613603033	0.000000000	4.158883083	7.454719949	0.000000000	0	0.000000000		<NA>
ol	yk+aN	X001	16	12.594432286	0.000000000	6.643789733	5.950642553	0.000000000	1	0.693147181	right:1	right:daN
ol	yk+ar	X001	14	10.920455852	0.000000000	4.276666119	6.643789733	0.000000000	1	0.693147181	left:1	left:ar
ol	yt+Ey	X001	11	8.030084094	0.000000000	3.871201011	4.158883083	0.000000000	0	0.000000000		<NA>
ol+Cey	qokEdy	X001	11	7.624618986	0.000000000	1.386294361	6.238324625	0.000000000	0	0.000000000		<NA>
ol+Cey	qokaI	X001	10	6.931471806	0.000000000	2.079441542	4.852030264	0.000000000	0	0.000000000		<NA>
ol+Sedy	qokEdy	X001	10	6.931471806	0.000000000	2.772588722	4.158883083	0.000000000	1	0.693147181	right:1	right:qokEdy
ol+Sedy	qokedy	X001	10	6.931471806	0.000000000	2.772588722	3.465735903	0.693147181	1	0.693147181	right:1	right:qokEdy
ol+aN	or	X001	16	11.901285105	0.000000000	6.643789733	5.257495372	0.000000000	2	1.386294361	right:2	right:or;right:Cedy
ol+y	qok+y	X001	11	10.974523073	3.637586160	5.950642553	1.386294361	0.000000000	1	2.639057330	internal:1	internal:0/2:*+y
olk+Edy	qokEy	X001	16	11.495819997	0.000000000	3.465735903	8.030084094	0.000000000	0	0.000000000		<NA>
olk+Edy	qokedy	X001	16	11.783502070	0.000000000	4.158883083	7.624618986	0.000000000	1	1.098612289	right:1	right:qokEdy
olk+aN	ot+aN	X001	9	9.688312171	3.044522438	2.772588722	3.871201011	0.000000000	1	2.708050201	internal:1	internal:0/2:*+aN
olk+aN	qokaI	X001	12	9.416378455	0.000000000	3.465735903	5.950642553	0.000000000	2	1.386294361	right:2	right:C+Ky;right:ol
olk+aN	qokaN	X001	14	10.802672817	0.000000000	4.852030264	5.950642553	0.000000000	1	0.693147181	right:1	right:ol
olk+edy	ot+edy	X001	14	11.844126691	2.833213344	6.238324625	2.079441542	0.693147181	1	2.079441542	internal:1	internal:0/2:*+edy
olk+edy	qokaI	X001	12	8.317766167	0.000000000	4.852030264	3.465735903	0.000000000	1	0.693147181	left:1	left:qokedy
op+Cedy	op+Cey	X001	3	4.219507705	2.833213344	1.386294361	0.000000000	0.000000000	1	2.302585093	internal:1	internal:1/2:op+*
op+Cedy	qokEdy	X001	12	8.723231275	0.000000000	2.772588722	5.950642553	0.000000000	0	0.000000000		<NA>
op+Cedy	qokaN	X001	12	8.723231275	0.000000000	3.871201011	4.852030264	0.000000000	0	0.000000000		<NA>
op+Cedy	qokedy	X001	14	10.109525636	0.000000000	3.465735903	6.643789733	0.000000000	0	0.000000000		<NA>
op+Cey	qokal	X001	7	4.852030264	0.000000000	2.772588722	2.079441542	0.000000000	0	0.000000000		<NA>
or	or+aN	X001	14	10.920455852	0.000000000	7.742402022	3.178053830	0.000000000	1	0.693147181	left:1	left:or
or	os	X001	7	4.852030264	0.000000000	2.079441542	2.772588722	0.000000000	0	0.000000000		<NA>
or	ot+or	X001	13	9.416378455	0.000000000	4.158883083	5.257495372	0.000000000	0	0.000000000		<NA>
or	qok+or	X001	10	7.742402022	0.000000000	3.871201011	3.871201011	0.000000000	0	0.000000000		<NA>
or	r	X001	18	15.079338936	0.000000000	3.465735903	11.613603033	0.000000000	3	2.772588722	right:3	right:aN;right:aI;right:ai+N
or	s	X001	32	29.749298864	0.000000000	12.712215321	17.037083542	0.000000000	2	2.708050201	right:2	right:aN;right:ar
or	s+ar	X001	16	13.105257910	0.000000000	3.465735903	9.639522007	0.000000000	4	2.772588722	right:4	right:aN;right:al;right:Sedy
or	t+ar	X001	10	7.336936914	0.000000000	2.079441542	4.564348191	0.693147181	0	0.000000000		<NA>
or	yk+ar	X001	12	10.227308672	0.000000000	3.583518938	5.950642553	0.693147181	1	0.693147181	left:1	left:ar
