audit_id	surface	reading_id	current_layer	dispatch_scope	occurrence_count	old_working_meaning_de	new_spoken_render_de	formal_stage_sequence	source_grade_phrases	workflow_closure	modality_class	modality_count	renderer_mode	policy_rule_ids	working_model_score_0_100_not_probability	working_model_level	positive_evidence_de	counterevidence_de	semantic_scope	global_export_scope	historical_confirmation	component_relation_credit	source_gdts	source_row_sha256
G732-R091	oteey	oteey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	100	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	END	am Ende des Grades	OPEN	KALT	1	SINGLE_DIRECT	P02	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 100 exakte ZL3b-Vorkommen auf 42 Seiten und 93 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	115603dae6df30be6b1717580556a58cbc624cdc71561ef7af06c77eaede3cde
G732-R092	otey	otey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	42	kalter Ansatz in der Mitte des Grades	bis zur Mittelstufe abgekühlter Ansatz	MIDDLE	in der Mitte des Grades	OPEN	KALT	1	SINGLE_DIRECT	P02	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 42 exakte ZL3b-Vorkommen auf 28 Seiten und 42 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	d5a751340b4f12687a2b04cdc32aa5e73d326ae803e3a569cc87be19e7305deb
G732-R093	otshal	otshal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	Ansatz aus kalt-feuchtem Rohstoff Klasse I am Gradanfang	Ansatz aus kalt-feuchtem Rohstoff Klasse I, Anfangsstufe	BEGIN	am Gradanfang	OPEN	KALT>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	36	W1_WEAK_WORKING	V48-Quelle GDT657:EXACT_NESTED_WHOLE mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:EXACT_NESTED_WHOLE	b1d5eba7f5594f49aea1fe51027114035d311a8b7a01de6fcfc76bddddf8c4d8
G732-R094	otshdy	otshdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	3	kalt-feuchter Ansatz am Anfang des Grades, abgeschlossen	kalt-feuchter Ansatz, Anfangsstufe erreicht; abgeschlossen	BEGIN	am Anfang des Grades	CLOSED	KALT>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	a7ec8fd6165e0ce0bb9c2ff70682ad4f7da73e5eef101d2a34cbb9e348764ce5
G732-R095	otshedy	otshedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	7	kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen	kalt-feuchter Ansatz, Mittelstufe erreicht; abgeschlossen	MIDDLE	in der Mitte des Grades	CLOSED	KALT>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 7 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	5e6d3832880ad7ab20e4b15d418895bf0429a25c8fbba8e982774b9491e55a79
G732-R096	otshy	otshy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	kalt-feuchter Ansatz am Anfang des Grades	kalt-feuchter Ansatz, Anfangsstufe	BEGIN	am Anfang des Grades	OPEN	KALT>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	9bc49473ab6ea31a6029d54feaf55b187e68ec34af79cfcd3336907b7ef6c8ed
G732-R097	qokchal	qokchal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	Rohstoffklasse I, heiß-trocken am Gradanfang	Rohstoffklasse I, heiß-trocken, Anfangsstufe	BEGIN	am Gradanfang	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	36	W1_WEAK_WORKING	V48-Quelle GDT657:READER_UNSTABLE_LOCAL_ANALOGY mit Staerke EXACT_WHOLE_MULTI_QUALITY_AL_ORDER und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT657:READER_UNSTABLE_LOCAL_ANALOGY	85db36f5eb351c262511a95ba99a4b0bf1fde6a107c3f185f0607c0f7eeb72b6
G732-R098	qokcheedy	qokcheedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	heiß und trocken am Ende des Grades, abgeschlossen	heiß und trocken, Endstufe erreicht; abgeschlossen	END	am Ende des Grades	CLOSED	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	53	W2_PROVISIONAL_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	6229a9c54bb18f27442f59def02a53df954f5516d1969f52cbd724ab233adeb6
G732-R099	qokcheey	qokcheey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	heiß und trocken am Ende des Grades	heiß und trocken, Endstufe	END	am Ende des Grades	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	53	W2_PROVISIONAL_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	105e36d26644a1b0041b74a8e1a04a032ee2aab2a3f8e0ac2bc58507fa4275bd
G732-R100	qokchey	qokchey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	25	heiß und trocken in der Mitte des Grades	heiß und trocken, Mittelstufe	MIDDLE	in der Mitte des Grades	OPEN	HEISS>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 25 exakte ZL3b-Vorkommen auf 16 Seiten und 24 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	ff5f4e7cf79233885b9b4dff20ddeae8bd4782c6faa6dc381f643d64ec090b3a
G732-R101	qokdy	qokdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	heiß am Anfang des Grades, abgeschlossen	leicht erhitzt, abgeschlossen	BEGIN	am Anfang des Grades	CLOSED	HEISS	1	SINGLE_DIRECT	P01	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	1d2513864d30e70571781737b26f25cef40fd57978b9d09db8a8f14d6a8c55da
G732-R102	qokeal	qokeal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	Rohstoffklasse I, heiß in der Gradmitte	Rohstoffklasse I, bis zur Mittelstufe erhitzt	MIDDLE	in der Gradmitte	OPEN	HEISS	1	SINGLE_DIRECT	P01	56	W2_PROVISIONAL_WORKING	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT656:NEW_EXACT_WHOLE	473a20a2ccf2ccaec69c0e6472f9c5739471004dcad9fd11856049390d484e18
G732-R103	qokeeal	qokeeal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	Rohstoffklasse I, heiß am Gradende	Rohstoffklasse I, vollständig erhitzt	END	am Gradende	OPEN	HEISS	1	SINGLE_DIRECT	P01	48	W2_PROVISIONAL_WORKING	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT656:NEW_EXACT_WHOLE	0f6fd648e5ca9fb256cffe460e0fff0b234b79f3a81006da08c0a5d219a676b9
G732-R104	qokeedy	qokeedy#1	ACTIVE_V99_LEXICAL_CORE	EXACT_ACTIVE_POSITION_ONLY_30	1	heiß am Ende des Grades	vollständig erhitzt	END	am Ende des Grades	OPEN	HEISS	1	SINGLE_DIRECT	P01	54	W2_PROVISIONAL_WORKING	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT689: gebundener dy-Schwestervergleich und Endpunkt-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: heiß am Ende des Grades, abgeschlossen	ACTIVE_EXACT_WHOLE_READING	ACTIVE_WORKING_DEFAULT	H0_NONE	0	GDT689	6e2a0a88fbc35061d2e1f91518ca2a9681c72d00a073d01ee8b8aabc25025f82
G732-R105	qokeey	qokeey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	280	heiß am Ende des Grades	vollständig erhitzt	END	am Ende des Grades	OPEN	HEISS	1	SINGLE_DIRECT	P01	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 280 exakte ZL3b-Vorkommen auf 70 Seiten und 247 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	b0ede69fb3382b92af67dd64d0c9cdcbdb2185429b1e81a8dc767c4b9260bccd
G732-R106	qokey	qokey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	96	heiß in der Mitte des Grades	bis zur Mittelstufe erhitzt	MIDDLE	in der Mitte des Grades	OPEN	HEISS	1	SINGLE_DIRECT	P01	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 96 exakte ZL3b-Vorkommen auf 44 Seiten und 95 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	70f9996f8acba350cbf592f0a3efe0a034b2221cf6efdd5e8a871a83153beece
G732-R107	qokshdy	qokshdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	4	heiß und feucht am Anfang des Grades, abgeschlossen	heiß und feucht, Anfangsstufe erreicht; abgeschlossen	BEGIN	am Anfang des Grades	CLOSED	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	889ea7f5bb8808dd27b54ade8256e6aa3acaa0e639dc26b28a6179b84313ffe4
G732-R108	qokshedy	qokshedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	10	heiß und feucht in der Mitte des Grades, abgeschlossen	heiß und feucht, Mittelstufe erreicht; abgeschlossen	MIDDLE	in der Mitte des Grades	CLOSED	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	68	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 10 exakte ZL3b-Vorkommen auf 8 Seiten und 10 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	30833979b691e80e6c8a206f8e320fc7b6190dff02d686769d196c75b06fe4a2
G732-R109	qoksheedy	qoksheedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	heiß und feucht am Ende des Grades, abgeschlossen	heiß und feucht, Endstufe erreicht; abgeschlossen	END	am Ende des Grades	CLOSED	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	26	W1_WEAK_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION_READER_WARNING mit Staerke ZL3B_QUALITY_SUBDEGREE_READER_WARNING und Scope KNOWN_READER_VARIANT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg; Form-/Bedeutungsscope KNOWN_READER_VARIANT_WHOLE ist nicht global exakt	KNOWN_READER_VARIANT_WHOLE	GLOBAL_V48_KNOWN_READER_VARIANT_WHOLE_NO_UNCONDITIONAL_EXPORT	H0_NONE	0	GDT647:FAMILY_MIGRATION_READER_WARNING	e985dbf00f1e976ce0cf9ffe022fdd3ff86bdeaa3b2a732349d97138194280fd
G732-R110	qokshey	qokshey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	8	heiß und feucht in der Mitte des Grades	heiß und feucht, Mittelstufe	MIDDLE	in der Mitte des Grades	OPEN	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 8 exakte ZL3b-Vorkommen auf 7 Seiten und 8 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	ce0db145806c8cad13baf6737e169dd5f54894aff770b72478437bc8b517eaf5
G732-R111	qokshy	qokshy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	9	heiß und feucht am Anfang des Grades	heiß und feucht, Anfangsstufe	BEGIN	am Anfang des Grades	OPEN	HEISS>FEUCHT	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 9 exakte ZL3b-Vorkommen auf 9 Seiten und 9 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	20bfac55674a758320bd2a50082c976f6e1ad6dad44b0a59aa2277f17a86ca75
G732-R112	qoky	qoky#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	138	heiß am Anfang des Grades	leicht erhitzt	BEGIN	am Anfang des Grades	OPEN	HEISS	1	SINGLE_DIRECT	P01	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 138 exakte ZL3b-Vorkommen auf 65 Seiten und 135 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	e36b36bada56ebb953e8163fc3d9cc0088b566304effe68d2ee9fde9350da7eb
G732-R113	qotal	qotal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	57	Rohstoffklasse I, kalt am Gradanfang	Rohstoffklasse I, leicht abgekühlt	BEGIN	am Gradanfang	OPEN	KALT	1	SINGLE_DIRECT	P02	66	W3_SOLID_WORKING_THEORY	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 57 exakte ZL3b-Vorkommen auf 36 Seiten und 56 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT656:NEW_EXACT_WHOLE	27ca9758b9010b02fc2179d86541bab7eb64659afdfa20c576822a349ce2f191
G732-R114	qotchdy	qotchdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	21	kalt und trocken am Anfang des Grades, abgeschlossen	kalt und trocken, Anfangsstufe erreicht; abgeschlossen	BEGIN	am Anfang des Grades	CLOSED	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 21 exakte ZL3b-Vorkommen auf 17 Seiten und 21 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	331e74d2602530c1e02d5ddeda635e946684fe067b2313e158e376a0fe6c42c7
G732-R115	qotcheedy	qotcheedy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	3	kalt und trocken am Ende des Grades, abgeschlossen	kalt und trocken, Endstufe erreicht; abgeschlossen	END	am Ende des Grades	CLOSED	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	61	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 3 exakte ZL3b-Vorkommen auf 3 Seiten und 3 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	0659dca2ca3344a41d0921eee16058ee8fe628e0cfe3e717aed3f8efce4bc5f1
G732-R116	qotcheey	qotcheey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	kalt und trocken am Ende des Grades	kalt und trocken, Endstufe	END	am Ende des Grades	OPEN	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	26	W1_WEAK_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION_READER_WARNING mit Staerke ZL3B_QUALITY_SUBDEGREE_READER_WARNING und Scope KNOWN_READER_VARIANT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg; Form-/Bedeutungsscope KNOWN_READER_VARIANT_WHOLE ist nicht global exakt	KNOWN_READER_VARIANT_WHOLE	GLOBAL_V48_KNOWN_READER_VARIANT_WHOLE_NO_UNCONDITIONAL_EXPORT	H0_NONE	0	GDT647:FAMILY_MIGRATION_READER_WARNING	1da064adb736d5ede843f9a847c13396db1c5b3ed2a0d5aff56c09bd7c059a71
G732-R117	qotchey	qotchey#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	18	kalt und trocken in der Mitte des Grades	kalt und trocken, Mittelstufe	MIDDLE	in der Mitte des Grades	OPEN	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 18 exakte ZL3b-Vorkommen auf 15 Seiten und 18 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	78af4629a3ce465a62920e1aae3666ea92c085abc6acc5d52a376328aebd1d29
G732-R118	qotchy	qotchy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	61	kalt und trocken am Anfang des Grades	kalt und trocken, Anfangsstufe	BEGIN	am Anfang des Grades	OPEN	KALT>TROCKEN	2	MIXED_NEUTRAL_STAGE	P05	71	W3_SOLID_WORKING_THEORY	V48-Quelle GDT647:FAMILY_MIGRATION mit Staerke EXACT_QUALITY_SUBDEGREE_FAMILY und Scope KNOWN_EXACT_WHOLE; 61 exakte ZL3b-Vorkommen auf 47 Seiten und 61 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT647:FAMILY_MIGRATION	c6c590886f9a0b73bd8bbaf0bd7d188ce63603d0e72e0286ce263b41b0e568e6
G732-R119	qotdy	qotdy#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	1	kalt am Anfang des Grades, abgeschlossen	leicht abgekühlt, abgeschlossen	BEGIN	am Anfang des Grades	CLOSED	KALT	1	SINGLE_DIRECT	P02	26	W1_WEAK_WORKING	V48-Quelle GDT647:FAMILY_MIGRATION_READER_WARNING mit Staerke ZL3B_QUALITY_SUBDEGREE_READER_WARNING und Scope KNOWN_READER_VARIANT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; kein seitenuebergreifender Bedeutungsbeleg; Form-/Bedeutungsscope KNOWN_READER_VARIANT_WHOLE ist nicht global exakt	KNOWN_READER_VARIANT_WHOLE	GLOBAL_V48_KNOWN_READER_VARIANT_WHOLE_NO_UNCONDITIONAL_EXPORT	H0_NONE	0	GDT647:FAMILY_MIGRATION_READER_WARNING	957e601c6fe00e18efb3c7d873943337cba13a0a791339cfac967c3fd69db412
G732-R120	qoteal	qoteal#GLOBAL	GLOBAL_V48_DEFAULT	SURFACE_GLOBAL_2401	2	Rohstoffklasse I, kalt in der Gradmitte	Rohstoffklasse I, bis zur Mittelstufe abgekühlt	MIDDLE	in der Gradmitte	OPEN	KALT	1	SINGLE_DIRECT	P02	48	W2_PROVISIONAL_WORKING	V48-Quelle GDT656:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AL_QUALITY_POSITION_SHELL und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie	KNOWN_EXACT_WHOLE	GLOBAL_V48_EXACT_WHOLE_DEFAULT	H0_NONE	0	GDT656:NEW_EXACT_WHOLE	fb529256f944ebf4de72dbce1c795078e49132d5802e80efdc2fbba07a468473
