page	locus	section	language	hand	token_count	unknown_tokens	complete_v48	target_count	global_target_count	active_target_count	target_ordinals	target_surfaces	target_reading_ids	formal_grade_tags	zl3b_line	v99r4_projected_token_glosses_de	v99r5_spoken_token_glosses_de	v99r4_target_glosses_de	v99r5_spoken_target_glosses_de	v99r4_render_de	v99r5_spoken_render_de	non_target_cells_unchanged	exact_tokens_and_ordinals_retained
f83v	f83v.15	B	B	2	10	2	0	1	1	0	4	qokeey	qokeey#GLOBAL	END|OPEN	qokaiin cheol shey qokeey cheol dal cheeaiin olkeedy qokal chaloly	heiß, Grad III | trockener Drogenstoff | feucht in der Mitte des Grades | heiß am Ende des Grades | trockener Drogenstoff | abgemessene Rohstoffmenge I | [cheeaiin:?] | Holzdrogenansatz vollständig erhitzt und abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | [chaloly:?]	heiß, Grad III | trockener Drogenstoff | feucht in der Mitte des Grades | vollständig erhitzt | trockener Drogenstoff | abgemessene Rohstoffmenge I | [cheeaiin:?] | Holzdrogenansatz vollständig erhitzt und abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | [chaloly:?]	heiß am Ende des Grades	vollständig erhitzt	heiß, Grad III; trockener Drogenstoff; feucht in der Mitte des Grades; heiß am Ende des Grades; trockener Drogenstoff; abgemessene Rohstoffmenge I; [cheeaiin:?]; Holzdrogenansatz vollständig erhitzt und abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; [chaloly:?]	heiß, Grad III; trockener Drogenstoff; feucht in der Mitte des Grades; vollständig erhitzt; trockener Drogenstoff; abgemessene Rohstoffmenge I; [cheeaiin:?]; Holzdrogenansatz vollständig erhitzt und abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; [chaloly:?]	9	1
f83v	f83v.16	B	B	2	10	0	1	3	3	0	3|4|6	sheckhey|qokeey|qokeey	sheckhey#GLOBAL|qokeey#GLOBAL|qokeey#GLOBAL	MIDDLE|OPEN | END|OPEN | END|OPEN	daiin qokal sheckhey qokeey chal qokeey qokaiin chedy sar al	Grad-/Maßwert III | Rohstoffklasse I, heiß am Gradanfang | feuchtes Arzneikompositum in der Gradmitte | heiß am Ende des Grades | Rohstoffklasse I, trocken am Gradanfang | heiß am Ende des Grades | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I | Rohstoffklasse I	Grad-/Maßwert III | Rohstoffklasse I, heiß am Gradanfang | bis zur Mittelstufe angefeuchtetes Arzneikompositum | vollständig erhitzt | Rohstoffklasse I, trocken am Gradanfang | vollständig erhitzt | heiß, Grad III | trocken in der Mitte des Grades, abgeschlossen | Samenfraktion I | Rohstoffklasse I	feuchtes Arzneikompositum in der Gradmitte | heiß am Ende des Grades | heiß am Ende des Grades	bis zur Mittelstufe angefeuchtetes Arzneikompositum | vollständig erhitzt | vollständig erhitzt	Grad-/Maßwert III; Rohstoffklasse I, heiß am Gradanfang; feuchtes Arzneikompositum in der Gradmitte; heiß am Ende des Grades; Rohstoffklasse I, trocken am Gradanfang; heiß am Ende des Grades; heiß, Grad III; trocken in der Mitte des Grades, abgeschlossen; Samenfraktion I; Rohstoffklasse I	Grad-/Maßwert III; Rohstoffklasse I, heiß am Gradanfang; bis zur Mittelstufe angefeuchtetes Arzneikompositum; vollständig erhitzt; Rohstoffklasse I, trocken am Gradanfang; vollständig erhitzt; heiß, Grad III; trocken in der Mitte des Grades, abgeschlossen; Samenfraktion I; Rohstoffklasse I	7	1
f83v	f83v.17	B	B	2	9	2	0	2	2	0	2|6	cheeal|cheedy	cheeal#GLOBAL|cheedy#GLOBAL	END|OPEN | END|CLOSED	qokain cheeal qokaiin sheol qokear cheedy olcheey qokal qokay	heiß, Grad II | Rohstoffklasse I, trocken am Gradende | heiß, Grad III | feuchtes Material | [qokear:?] | trocken am Ende des Grades, abgeschlossen | Holzdrogenansatz vollständig trocknen | Rohstoffklasse I, heiß am Gradanfang | [qokay:?]	heiß, Grad II | Rohstoffklasse I, vollständig getrocknet | heiß, Grad III | feuchtes Material | [qokear:?] | vollständig getrocknet, abgeschlossen | Holzdrogenansatz vollständig trocknen | Rohstoffklasse I, heiß am Gradanfang | [qokay:?]	Rohstoffklasse I, trocken am Gradende | trocken am Ende des Grades, abgeschlossen	Rohstoffklasse I, vollständig getrocknet | vollständig getrocknet, abgeschlossen	heiß, Grad II; Rohstoffklasse I, trocken am Gradende; heiß, Grad III; feuchtes Material; [qokear:?]; trocken am Ende des Grades, abgeschlossen; Holzdrogenansatz vollständig trocknen; Rohstoffklasse I, heiß am Gradanfang; [qokay:?]	heiß, Grad II; Rohstoffklasse I, vollständig getrocknet; heiß, Grad III; feuchtes Material; [qokear:?]; vollständig getrocknet, abgeschlossen; Holzdrogenansatz vollständig trocknen; Rohstoffklasse I, heiß am Gradanfang; [qokay:?]	7	1
f83v	f83v.19	B	B	2	9	0	1	1	1	0	9	checkhdy	checkhdy#GLOBAL	BEGIN|CLOSED	qolchedy qolteedy qokeedy qokal okaiin chear checkhy dal checkhdy	gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab | gib vollständig abgekühlten Drogenstoff hinzu und stelle ihn fertig | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | heiß, Grad III, im Ansatzrahmen | trockene Fraktion I | trockenes Arzneikompositum am Gradanfang | abgemessene Rohstoffmenge I | trockenes Arzneikompositum am Gradanfang, abgeschlossen	gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab | gib vollständig abgekühlten Drogenstoff hinzu und stelle ihn fertig | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang | heiß, Grad III, im Ansatzrahmen | trockene Fraktion I | trockenes Arzneikompositum am Gradanfang | abgemessene Rohstoffmenge I | leicht getrocknetes Arzneikompositum, abgeschlossen	trockenes Arzneikompositum am Gradanfang, abgeschlossen	leicht getrocknetes Arzneikompositum, abgeschlossen	gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; gib vollständig abgekühlten Drogenstoff hinzu und stelle ihn fertig; heiß am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; heiß, Grad III, im Ansatzrahmen; trockene Fraktion I; trockenes Arzneikompositum am Gradanfang; abgemessene Rohstoffmenge I; trockenes Arzneikompositum am Gradanfang, abgeschlossen	gib die bis zur Mittelstufe getrocknete Droge hinzu und schließe die Zugabe ab; gib vollständig abgekühlten Drogenstoff hinzu und stelle ihn fertig; heiß am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang; heiß, Grad III, im Ansatzrahmen; trockene Fraktion I; trockenes Arzneikompositum am Gradanfang; abgemessene Rohstoffmenge I; leicht getrocknetes Arzneikompositum, abgeschlossen	8	1
f83v	f83v.2	B	B	2	10	2	0	1	1	0	8	qotal	qotal#GLOBAL	BEGIN|OPEN	dol shedy qokedy shedy qotedar checthedy qokedy qotal chey dar	Materialmaß | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [qotedar:?] | [checthedy:?] | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, kalt am Gradanfang | trocken in der Mitte des Grades | abgemessene Fraktion I	Materialmaß | feucht in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | [qotedar:?] | [checthedy:?] | heiß in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, leicht abgekühlt | trocken in der Mitte des Grades | abgemessene Fraktion I	Rohstoffklasse I, kalt am Gradanfang	Rohstoffklasse I, leicht abgekühlt	Materialmaß; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; [qotedar:?]; [checthedy:?]; heiß in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, kalt am Gradanfang; trocken in der Mitte des Grades; abgemessene Fraktion I	Materialmaß; feucht in der Mitte des Grades, abgeschlossen; heiß in der Mitte des Grades, abgeschlossen; feucht in der Mitte des Grades, abgeschlossen; [qotedar:?]; [checthedy:?]; heiß in der Mitte des Grades, abgeschlossen; Rohstoffklasse I, leicht abgekühlt; trocken in der Mitte des Grades; abgemessene Fraktion I	9	1
f83v	f83v.20	B	B	2	8	3	0	2	2	0	5|8	tedy|cheal	tedy#GLOBAL|cheal#GLOBAL	MIDDLE|CLOSED | MIDDLE|OPEN	tocthey cheor olol cheol tedy sheckhal sheeckhy cheal	[tocthey:?] | trockener Drogenteil | Holzdrogen-Grundansatz | trockener Drogenstoff | kalt in der Mitte des Grades, abgeschlossen | [sheckhal:?] | [sheeckhy:?] | Rohstoffklasse I, trocken in der Gradmitte	[tocthey:?] | trockener Drogenteil | Holzdrogen-Grundansatz | trockener Drogenstoff | bis zur Mittelstufe abgekühlt, abgeschlossen | [sheckhal:?] | [sheeckhy:?] | Rohstoffklasse I, bis zur Mittelstufe getrocknet	kalt in der Mitte des Grades, abgeschlossen | Rohstoffklasse I, trocken in der Gradmitte	bis zur Mittelstufe abgekühlt, abgeschlossen | Rohstoffklasse I, bis zur Mittelstufe getrocknet	[tocthey:?]; trockener Drogenteil; Holzdrogen-Grundansatz; trockener Drogenstoff; kalt in der Mitte des Grades, abgeschlossen; [sheckhal:?]; [sheeckhy:?]; Rohstoffklasse I, trocken in der Gradmitte	[tocthey:?]; trockener Drogenteil; Holzdrogen-Grundansatz; trockener Drogenstoff; bis zur Mittelstufe abgekühlt, abgeschlossen; [sheckhal:?]; [sheeckhy:?]; Rohstoffklasse I, bis zur Mittelstufe getrocknet	6	1
f83v	f83v.22	B	B	2	7	0	1	1	1	0	4	shckhey	shckhey#GLOBAL	MIDDLE|OPEN	char qokar cheolkain shckhey qokal cheor ols	Trockenfraktion I | heiße Drogenfraktion I | erhitze den getrockneten Drogenstoff auf Stufe II | Arzneikompositum: feucht, Gradmitte | Rohstoffklasse I, heiß am Gradanfang | trockener Drogenteil | Drogenstoffposten	Trockenfraktion I | heiße Drogenfraktion I | erhitze den getrockneten Drogenstoff auf Stufe II | Arzneikompositum: bis zur Mittelstufe angefeuchtet | Rohstoffklasse I, heiß am Gradanfang | trockener Drogenteil | Drogenstoffposten	Arzneikompositum: feucht, Gradmitte	Arzneikompositum: bis zur Mittelstufe angefeuchtet	Trockenfraktion I; heiße Drogenfraktion I; erhitze den getrockneten Drogenstoff auf Stufe II; Arzneikompositum: feucht, Gradmitte; Rohstoffklasse I, heiß am Gradanfang; trockener Drogenteil; Drogenstoffposten	Trockenfraktion I; heiße Drogenfraktion I; erhitze den getrockneten Drogenstoff auf Stufe II; Arzneikompositum: bis zur Mittelstufe angefeuchtet; Rohstoffklasse I, heiß am Gradanfang; trockener Drogenteil; Drogenstoffposten	6	1
f83v	f83v.23	B	B	2	7	0	1	1	1	0	3	chckhedy	chckhedy#GLOBAL	MIDDLE|CLOSED	qol aiiin chckhedy sheol qokaiin shckhy lchey	Drogenstoff zugeben | Menge-/Klassenwert IV | Arzneikompositum: trocken, Gradmitte, abgeschlossen | feuchtes Material | heiß, Grad III | Arzneikompositum: feucht, Gradanfang | Drogenholz, trocken gebunden, Form I	Drogenstoff zugeben | Menge-/Klassenwert IV | Arzneikompositum: bis zur Mittelstufe getrocknet, abgeschlossen | feuchtes Material | heiß, Grad III | Arzneikompositum: feucht, Gradanfang | Drogenholz, trocken gebunden, Form I	Arzneikompositum: trocken, Gradmitte, abgeschlossen	Arzneikompositum: bis zur Mittelstufe getrocknet, abgeschlossen	Drogenstoff zugeben; Menge-/Klassenwert IV; Arzneikompositum: trocken, Gradmitte, abgeschlossen; feuchtes Material; heiß, Grad III; Arzneikompositum: feucht, Gradanfang; Drogenholz, trocken gebunden, Form I	Drogenstoff zugeben; Menge-/Klassenwert IV; Arzneikompositum: bis zur Mittelstufe getrocknet, abgeschlossen; feuchtes Material; heiß, Grad III; Arzneikompositum: feucht, Gradanfang; Drogenholz, trocken gebunden, Form I	6	1
f83v	f83v.24	B	B	2	7	2	0	1	1	0	2	cheedy	cheedy#GLOBAL	END|CLOSED	ol cheedy qokeedy qokain dalshal shldy lor	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trocken am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad II | [dalshal:?] | [shldy:?] | Holzportion	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | vollständig getrocknet, abgeschlossen | heiß am Ende des Grades, abgeschlossen | heiß, Grad II | [dalshal:?] | [shldy:?] | Holzportion	trocken am Ende des Grades, abgeschlossen	vollständig getrocknet, abgeschlossen	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; trocken am Ende des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß, Grad II; [dalshal:?]; [shldy:?]; Holzportion	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; vollständig getrocknet, abgeschlossen; heiß am Ende des Grades, abgeschlossen; heiß, Grad II; [dalshal:?]; [shldy:?]; Holzportion	6	1
f83v	f83v.27	B	B	2	6	0	1	1	1	0	5	cheeky	cheeky#GLOBAL	END>BEGIN|OPEN	dsheol cheol shedy qokaiin cheeky lols	eine Dosis eingeweichte Droge | trockener Drogenstoff | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | trocken am Gradende, dann heiß am Gradanfang | eine Charge Holzstoff	eine Dosis eingeweichte Droge | trockener Drogenstoff | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | vollständig getrocknet, dann leicht erhitzt | eine Charge Holzstoff	trocken am Gradende, dann heiß am Gradanfang	vollständig getrocknet, dann leicht erhitzt	eine Dosis eingeweichte Droge; trockener Drogenstoff; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad III; trocken am Gradende, dann heiß am Gradanfang; eine Charge Holzstoff	eine Dosis eingeweichte Droge; trockener Drogenstoff; feucht in der Mitte des Grades, abgeschlossen; heiß, Grad III; vollständig getrocknet, dann leicht erhitzt; eine Charge Holzstoff	5	1
f83v	f83v.28	B	B	2	7	2	0	1	1	0	3	cheedy	cheedy#GLOBAL	END|CLOSED	qol shol cheedy qol oqo qokain olsheam	Drogenstoff zugeben | feucht; nominal feuchtes Gut/Material | trocken am Ende des Grades, abgeschlossen | Drogenstoff zugeben | [oqo:?] | heiß, Grad II | [olsheam:?]	Drogenstoff zugeben | feucht; nominal feuchtes Gut/Material | vollständig getrocknet, abgeschlossen | Drogenstoff zugeben | [oqo:?] | heiß, Grad II | [olsheam:?]	trocken am Ende des Grades, abgeschlossen	vollständig getrocknet, abgeschlossen	Drogenstoff zugeben; feucht; nominal feuchtes Gut/Material; trocken am Ende des Grades, abgeschlossen; Drogenstoff zugeben; [oqo:?]; heiß, Grad II; [olsheam:?]	Drogenstoff zugeben; feucht; nominal feuchtes Gut/Material; vollständig getrocknet, abgeschlossen; Drogenstoff zugeben; [oqo:?]; heiß, Grad II; [olsheam:?]	6	1
f83v	f83v.29	B	B	2	7	1	0	1	1	0	2	cheal	cheal#GLOBAL	MIDDLE|OPEN	ol cheal shedy chey tal shedal dalshdy	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Rohstoffklasse I, trocken in der Gradmitte | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | Rohstoffklasse I, kalt am Gradanfang | feuchte abgemessene Rohstoffmenge I in der Gradmitte | [dalshdy:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Rohstoffklasse I, bis zur Mittelstufe getrocknet | feucht in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades | Rohstoffklasse I, kalt am Gradanfang | feuchte abgemessene Rohstoffmenge I in der Gradmitte | [dalshdy:?]	Rohstoffklasse I, trocken in der Gradmitte	Rohstoffklasse I, bis zur Mittelstufe getrocknet	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Rohstoffklasse I, trocken in der Gradmitte; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades; Rohstoffklasse I, kalt am Gradanfang; feuchte abgemessene Rohstoffmenge I in der Gradmitte; [dalshdy:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; Rohstoffklasse I, bis zur Mittelstufe getrocknet; feucht in der Mitte des Grades, abgeschlossen; trocken in der Mitte des Grades; Rohstoffklasse I, kalt am Gradanfang; feuchte abgemessene Rohstoffmenge I in der Gradmitte; [dalshdy:?]	6	1
f83v	f83v.3	B	B	2	10	0	1	1	1	0	10	oteey	oteey#GLOBAL	END|OPEN	qotain chcthy dal olkedy shedy qotaldy qokaiin dair shedy oteey	kalt im qo-Rahmen, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | abgemessene Rohstoffmenge I | erhitzte Drogenbasis, fertig | feucht in der Mitte des Grades, abgeschlossen | kalter Rohstoff I, fertig aufbereitet | heiß, Grad III | abgemessene Fraktion II | feucht in der Mitte des Grades, abgeschlossen | kalter Ansatz am Ende des Grades	kalt im qo-Rahmen, Grad II | trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut | abgemessene Rohstoffmenge I | erhitzte Drogenbasis, fertig | feucht in der Mitte des Grades, abgeschlossen | kalter Rohstoff I, fertig aufbereitet | heiß, Grad III | abgemessene Fraktion II | feucht in der Mitte des Grades, abgeschlossen | vollständig abgekühlter Ansatz	kalter Ansatz am Ende des Grades	vollständig abgekühlter Ansatz	kalt im qo-Rahmen, Grad II; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; abgemessene Rohstoffmenge I; erhitzte Drogenbasis, fertig; feucht in der Mitte des Grades, abgeschlossen; kalter Rohstoff I, fertig aufbereitet; heiß, Grad III; abgemessene Fraktion II; feucht in der Mitte des Grades, abgeschlossen; kalter Ansatz am Ende des Grades	kalt im qo-Rahmen, Grad II; trockene CTH-Materialform; im Herbal trockenes Blatt-/Krautgut; abgemessene Rohstoffmenge I; erhitzte Drogenbasis, fertig; feucht in der Mitte des Grades, abgeschlossen; kalter Rohstoff I, fertig aufbereitet; heiß, Grad III; abgemessene Fraktion II; feucht in der Mitte des Grades, abgeschlossen; vollständig abgekühlter Ansatz	9	1
f83v	f83v.34	B	B	2	1	0	1	1	1	0	1	okchdy	okchdy#GLOBAL	BEGIN|CLOSED	okchdy	heiß-trockener Ansatz am Anfang des Grades, abgeschlossen	heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen	heiß-trockener Ansatz am Anfang des Grades, abgeschlossen	heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen	heiß-trockener Ansatz am Anfang des Grades, abgeschlossen	heiß-trockener Ansatz, Anfangsstufe erreicht; abgeschlossen	0	1
f83v	f83v.4	B	B	2	10	2	0	1	1	0	5	qotedy	qotedy#GLOBAL	MIDDLE|CLOSED	dain sheedy oteeody doldy qotedy qokeedy qokedar sheoldy qol oly	Grad-/Maßwert II | feucht am Ende des Grades, abgeschlossen | [oteeody:?] | [doldy:?] | kalt in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | erhitze bis zur Mittelstufe und miss die erste Fraktion ab | Drogenstoff bis zur Mittelstufe einweichen und fertigstellen | Drogenstoff zugeben | abseihen	Grad-/Maßwert II | feucht am Ende des Grades, abgeschlossen | [oteeody:?] | [doldy:?] | bis zur Mittelstufe abgekühlt, abgeschlossen | heiß am Ende des Grades, abgeschlossen | erhitze bis zur Mittelstufe und miss die erste Fraktion ab | Drogenstoff bis zur Mittelstufe einweichen und fertigstellen | Drogenstoff zugeben | abseihen	kalt in der Mitte des Grades, abgeschlossen	bis zur Mittelstufe abgekühlt, abgeschlossen	Grad-/Maßwert II; feucht am Ende des Grades, abgeschlossen; [oteeody:?]; [doldy:?]; kalt in der Mitte des Grades, abgeschlossen; heiß am Ende des Grades, abgeschlossen; erhitze bis zur Mittelstufe und miss die erste Fraktion ab; Drogenstoff bis zur Mittelstufe einweichen und fertigstellen; Drogenstoff zugeben; abseihen	Grad-/Maßwert II; feucht am Ende des Grades, abgeschlossen; [oteeody:?]; [doldy:?]; bis zur Mittelstufe abgekühlt, abgeschlossen; heiß am Ende des Grades, abgeschlossen; erhitze bis zur Mittelstufe und miss die erste Fraktion ab; Drogenstoff bis zur Mittelstufe einweichen und fertigstellen; Drogenstoff zugeben; abseihen	9	1
f83v	f83v.6	B	B	2	10	3	0	1	1	0	2	qoteedy	qoteedy#GLOBAL	END|CLOSED	chedy qoteedy otalshedy sol chl es okeol shedy qokolchedy qokal	trocken in der Mitte des Grades, abgeschlossen | kalt am Ende des Grades, abgeschlossen | [otalshedy:?] | Samenmaterial/Saatgut | trocknen | [es:?] | Grundansatz bis zur mittleren Heizstufe erwärmt | feucht in der Mitte des Grades, abgeschlossen | [qokolchedy:?] | Rohstoffklasse I, heiß am Gradanfang	trocken in der Mitte des Grades, abgeschlossen | vollständig abgekühlt, abgeschlossen | [otalshedy:?] | Samenmaterial/Saatgut | trocknen | [es:?] | Grundansatz bis zur mittleren Heizstufe erwärmt | feucht in der Mitte des Grades, abgeschlossen | [qokolchedy:?] | Rohstoffklasse I, heiß am Gradanfang	kalt am Ende des Grades, abgeschlossen	vollständig abgekühlt, abgeschlossen	trocken in der Mitte des Grades, abgeschlossen; kalt am Ende des Grades, abgeschlossen; [otalshedy:?]; Samenmaterial/Saatgut; trocknen; [es:?]; Grundansatz bis zur mittleren Heizstufe erwärmt; feucht in der Mitte des Grades, abgeschlossen; [qokolchedy:?]; Rohstoffklasse I, heiß am Gradanfang	trocken in der Mitte des Grades, abgeschlossen; vollständig abgekühlt, abgeschlossen; [otalshedy:?]; Samenmaterial/Saatgut; trocknen; [es:?]; Grundansatz bis zur mittleren Heizstufe erwärmt; feucht in der Mitte des Grades, abgeschlossen; [qokolchedy:?]; Rohstoffklasse I, heiß am Gradanfang	9	1
f83v	f83v.7	B	B	2	10	2	0	2	2	0	1|2	qokeey|oteey	qokeey#GLOBAL|oteey#GLOBAL	END|OPEN | END|OPEN	qokeey oteey qokalol chedy dy dol qokal olkshedy qokeedy qokal	heiß am Ende des Grades | kalter Ansatz am Ende des Grades | [qokalol:?] | trocken in der Mitte des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen | Materialmaß | Rohstoffklasse I, heiß am Gradanfang | [olkshedy:?] | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang	vollständig erhitzt | vollständig abgekühlter Ansatz | [qokalol:?] | trocken in der Mitte des Grades, abgeschlossen | Qualitäts-/Wertfeld geschlossen | Materialmaß | Rohstoffklasse I, heiß am Gradanfang | [olkshedy:?] | heiß am Ende des Grades, abgeschlossen | Rohstoffklasse I, heiß am Gradanfang	heiß am Ende des Grades | kalter Ansatz am Ende des Grades	vollständig erhitzt | vollständig abgekühlter Ansatz	heiß am Ende des Grades; kalter Ansatz am Ende des Grades; [qokalol:?]; trocken in der Mitte des Grades, abgeschlossen; Qualitäts-/Wertfeld geschlossen; Materialmaß; Rohstoffklasse I, heiß am Gradanfang; [olkshedy:?]; heiß am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang	vollständig erhitzt; vollständig abgekühlter Ansatz; [qokalol:?]; trocken in der Mitte des Grades, abgeschlossen; Qualitäts-/Wertfeld geschlossen; Materialmaß; Rohstoffklasse I, heiß am Gradanfang; [olkshedy:?]; heiß am Ende des Grades, abgeschlossen; Rohstoffklasse I, heiß am Gradanfang	8	1
f83v	f83v.8	B	B	2	5	0	1	1	1	0	5	okchey	okchey#GLOBAL	MIDDLE|OPEN	rolkeedy qokaiin okaiin ched okchey	erhitze den Wurzelauszug vollständig | heiß, Grad III | heiß, Grad III, im Ansatzrahmen | Trockenstufe Mitte, abgeschlossen | heiß-trockener Ansatz in der Mitte des Grades	erhitze den Wurzelauszug vollständig | heiß, Grad III | heiß, Grad III, im Ansatzrahmen | Trockenstufe Mitte, abgeschlossen | heiß-trockener Ansatz, Mittelstufe	heiß-trockener Ansatz in der Mitte des Grades	heiß-trockener Ansatz, Mittelstufe	erhitze den Wurzelauszug vollständig; heiß, Grad III; heiß, Grad III, im Ansatzrahmen; Trockenstufe Mitte, abgeschlossen; heiß-trockener Ansatz in der Mitte des Grades	erhitze den Wurzelauszug vollständig; heiß, Grad III; heiß, Grad III, im Ansatzrahmen; Trockenstufe Mitte, abgeschlossen; heiß-trockener Ansatz, Mittelstufe	4	1
f85r1	f85r1.11	T	B	2	12	6	0	1	1	0	6	chdal	chdal#GLOBAL	BEGIN|OPEN	pdar ol shdair qopcheedy dal chdal chor shefshoro raiin dolor aiin opakam	[pdar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shdair:?] | [qopcheedy:?] | abgemessene Rohstoffmenge I | trockener abgewogener Rohstoffposten I am Gradanfang | Pflanzen-/Reproduktionsteil | [shefshoro:?] | Wurzel, Typ/Charge III | [dolor:?] | Menge III | [opakam:?]	[pdar:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | [shdair:?] | [qopcheedy:?] | abgemessene Rohstoffmenge I | leicht getrockneter abgewogener Rohstoffposten I | Pflanzen-/Reproduktionsteil | [shefshoro:?] | Wurzel, Typ/Charge III | [dolor:?] | Menge III | [opakam:?]	trockener abgewogener Rohstoffposten I am Gradanfang	leicht getrockneter abgewogener Rohstoffposten I	[pdar:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [shdair:?]; [qopcheedy:?]; abgemessene Rohstoffmenge I; trockener abgewogener Rohstoffposten I am Gradanfang; Pflanzen-/Reproduktionsteil; [shefshoro:?]; Wurzel, Typ/Charge III; [dolor:?]; Menge III; [opakam:?]	[pdar:?]; Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz; [shdair:?]; [qopcheedy:?]; abgemessene Rohstoffmenge I; leicht getrockneter abgewogener Rohstoffposten I; Pflanzen-/Reproduktionsteil; [shefshoro:?]; Wurzel, Typ/Charge III; [dolor:?]; Menge III; [opakam:?]	11	1
