control_id	page	locus	token_ordinal	surface	inherited_v48_gloss_de	licensed_target	control_reason	unchanged_in_overlay
G732-C1345	f77v	f77v.40	4	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1346	f77v	f77v.40	8	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1347	f77v	f77v.8	3	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1348	f77v	f77v.9	9	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1349	f78r	f78r.10	3	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1350	f78r	f78r.24	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1351	f78r	f78r.26	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1352	f78r	f78r.28	3	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1353	f78r	f78r.29	8	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1354	f78r	f78r.29	10	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1355	f78r	f78r.3	7	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1356	f78r	f78r.30	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1357	f78r	f78r.33	7	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1358	f78r	f78r.34	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1359	f78r	f78r.38	3	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1360	f78r	f78r.4	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1361	f78v	f78v.11	4	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1362	f78v	f78v.13	7	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1363	f78v	f78v.15	1	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1364	f78v	f78v.17	2	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1365	f78v	f78v.18	8	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1366	f78v	f78v.22	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1367	f78v	f78v.22	5	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1368	f78v	f78v.24	4	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1369	f78v	f78v.24	6	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1370	f78v	f78v.26	3	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1371	f78v	f78v.28	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1372	f78v	f78v.28	6	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1373	f78v	f78v.30	7	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1374	f78v	f78v.4	2	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1375	f78v	f78v.5	9	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1376	f78v	f78v.6	2	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1377	f78v	f78v.7	6	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1378	f78v	f78v.8	4	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1379	f78v	f78v.8	5	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1380	f79r	f79r.14	6	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1381	f79r	f79r.14	7	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1382	f79r	f79r.15	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1383	f79r	f79r.16	8	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1384	f79r	f79r.18	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1385	f79r	f79r.19	2	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1386	f79r	f79r.19	6	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1387	f79r	f79r.22	3	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1388	f79r	f79r.22	6	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1389	f79r	f79r.25	4	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1390	f79r	f79r.27	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1391	f79r	f79r.27	4	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1392	f79r	f79r.27	10	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1393	f79r	f79r.3	7	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1394	f79r	f79r.31	5	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1395	f79r	f79r.31	7	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1396	f79r	f79r.32	7	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1397	f79r	f79r.32	9	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1398	f79r	f79r.33	5	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1399	f79r	f79r.33	6	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1400	f79r	f79r.34	6	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1401	f79r	f79r.36	4	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1402	f79r	f79r.39	6	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1403	f79r	f79r.41	4	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1404	f79r	f79r.43	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1405	f79r	f79r.44	3	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1406	f79r	f79r.5	9	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1407	f79r	f79r.5	13	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1408	f79r	f79r.6	9	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1409	f79r	f79r.7	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1410	f79r	f79r.7	6	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1411	f79r	f79r.7	8	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1412	f79r	f79r.7	9	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1413	f79r	f79r.9	7	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1414	f79v	f79v.12	8	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1415	f79v	f79v.13	8	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1416	f79v	f79v.14	3	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1417	f79v	f79v.14	5	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1418	f79v	f79v.14	6	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1419	f79v	f79v.14	8	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1420	f79v	f79v.15	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1421	f79v	f79v.16	5	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1422	f79v	f79v.19	4	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1423	f79v	f79v.2	3	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1424	f79v	f79v.2	6	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1425	f79v	f79v.20	9	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1426	f79v	f79v.21	3	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1427	f79v	f79v.25	5	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1428	f79v	f79v.3	4	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1429	f79v	f79v.3	6	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1430	f79v	f79v.30	8	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1431	f79v	f79v.31	5	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1432	f79v	f79v.31	7	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1433	f79v	f79v.33	9	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1434	f79v	f79v.33	10	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1435	f79v	f79v.35	2	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1436	f79v	f79v.35	10	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1437	f79v	f79v.36	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1438	f79v	f79v.37	5	okeey	heißer Ansatz am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1439	f79v	f79v.39	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1440	f79v	f79v.39	8	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1441	f79v	f79v.4	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1442	f79v	f79v.4	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1443	f79v	f79v.40	8	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1444	f79v	f79v.41	5	keey	heiß am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1445	f79v	f79v.5	7	oteedy	kalter Ansatz am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1446	f79v	f79v.7	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1447	f79v	f79v.7	5	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1448	f79v	f79v.8	5	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1449	f79v	f79v.9	4	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1450	f7r	f7r.1	4	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1451	f7r	f7r.6	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1452	f7r	f7r.8	6	keey	heiß am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1453	f7v	f7v.1	2	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1454	f7v	f7v.2	5	chy	trocken am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1455	f7v	f7v.3	8	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1456	f7v	f7v.5	3	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1457	f80r	f80r.11	6	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1458	f80r	f80r.12	8	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1459	f80r	f80r.15	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1460	f80r	f80r.15	6	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1461	f80r	f80r.16	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1462	f80r	f80r.16	8	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1463	f80r	f80r.18	5	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1464	f80r	f80r.20	2	keey	heiß am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1465	f80r	f80r.20	5	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1466	f80r	f80r.20	10	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1467	f80r	f80r.22	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1468	f80r	f80r.22	10	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1469	f80r	f80r.23	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1470	f80r	f80r.23	13	oky	heißer Ansatz am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1471	f80r	f80r.24	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1472	f80r	f80r.24	8	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1473	f80r	f80r.28	5	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1474	f80r	f80r.28	9	chty	trocken-kalt am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1475	f80r	f80r.30	7	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1476	f80r	f80r.31	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1477	f80r	f80r.31	7	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1478	f80r	f80r.35	9	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1479	f80r	f80r.35	10	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1480	f80r	f80r.37	10	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1481	f80r	f80r.38	3	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1482	f80r	f80r.39	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1483	f80r	f80r.46	2	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1484	f80r	f80r.47	5	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1485	f80r	f80r.48	4	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1486	f80r	f80r.48	9	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1487	f80r	f80r.49	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1488	f80r	f80r.49	5	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1489	f80r	f80r.50	2	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1490	f80r	f80r.51	9	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1491	f80r	f80r.52	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1492	f80v	f80v.1	3	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1493	f80v	f80v.11	2	sheedy	feucht am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1494	f80v	f80v.12	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1495	f80v	f80v.13	5	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1496	f80v	f80v.14	7	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1497	f80v	f80v.15	2	chty	trocken-kalt am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1498	f80v	f80v.15	7	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1499	f80v	f80v.20	3	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1500	f80v	f80v.20	5	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1501	f80v	f80v.21	3	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1502	f80v	f80v.21	9	okal	Rohstoffklasse I im Ansatz, heiß am Gradanfang	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1503	f80v	f80v.22	4	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1504	f80v	f80v.23	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1505	f80v	f80v.24	4	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1506	f80v	f80v.25	2	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1507	f80v	f80v.25	4	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1508	f80v	f80v.26	1	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1509	f80v	f80v.26	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1510	f80v	f80v.30	8	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1511	f80v	f80v.33	1	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1512	f80v	f80v.34	3	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1513	f80v	f80v.36	5	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1514	f80v	f80v.37	2	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1515	f80v	f80v.39	3	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1516	f80v	f80v.39	8	qokeedy	heiß am Ende des Grades, abgeschlossen	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1517	f80v	f80v.4	7	shey	feucht in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1518	f80v	f80v.40	5	chey	trocken in der Mitte des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1519	f80v	f80v.8	8	qoty	kalt am Anfang des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
G732-C1520	f81r	f81r.10	4	cheey	trocken am Ende des Grades	0	ACTIVE_SURFACE_OUTSIDE_30_EXACT_POSITIONS	1
