left_root	right_root	literal_prediction_de	pair_status	adjacent_event_count	gapped_event_count	page_count	registers	adjacent_surface_examples	gapped_surface_examples	forward_rule_de
L	AIN	VERBINDUNG + PORTION	GAPPED_ATTESTED	0	1	1	BIOLOGICAL	NONE	ltain	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Lies die vorherige Handlung mit einer Portion.
L	R	VERBINDUNG + MARKIEREN	ADJACENT_ATTESTED	1	1	2	BIOLOGICAL	lr	ldar	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz.
L	P	VERBINDUNG + EINSETZEN	ADJACENT_ATTESTED	1	5	5	BIOLOGICAL|PHARMA	lpchedy	chcphedy|chlchpsheey|lchpchdy|lchcphedy|lkeopol	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein.
L	AIR	VERBINDUNG + LAUF	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung. Danach Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer.
T	Y	EINSTELLEN + AKTIVER POSTEN	ADJACENT_ATTESTED	62	54	20	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	cthy|chcthy|shecthy|checthy|sheety|shcthy|yty|ytchy|pchocthy|chty	tchedy|cthey|ytey|chetey|tey|shcthey|octhody|qoctholy|socthody|ytchoky	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Schließe die lokale Form mit dem aktuell gemeinten Posten; Y ist kein Schlusszeichen.
T	OK	EINSTELLEN + SETZEN	ADJACENT_ATTESTED	2	0	2	HERBAL	ytchoky|tchoky	NONE	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Setze den rechts folgenden Posten, Grad, die Menge oder Adresse in Gang.
T	OL	EINSTELLEN + FORTSETZEN	ADJACENT_ATTESTED	18	6	13	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	cthol|tchol|tol|qoctholy|ytol|octhole|shtol|tolchd|chcthol|qopcholy	otytchol|tshol|octheolarl|teeolain|octheol|ctheol	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Führe die rechts folgende Handlung oder den allein stehenden aktiven Gang fort.
T	OT	EINSTELLEN + DANACH	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Lies die rechts folgende Handlung, Adresse oder den Grad als nächsten Schritt.
T	AL	EINSTELLEN + ZIELORT	ADJACENT_ATTESTED	15	3	9	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	cthal|tal|ytal|chcthal|talam|talody|ytalchos|taly|otalam|qetal	teodal|keodal	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Binde die vorherige Handlung an den bezeichneten Zielort.
T	CH	EINSTELLEN + NEHMEN	ADJACENT_ATTESTED	12	3	13	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	tchor|tcho|tcheol|otytchol|chtchor|tchody|atchor|qetchy|chetchy	ytoeopchey|ytalchos|tochso	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Nimm den rechts bezeichneten Posten, die Menge, Adresse oder Folgehandlung.
T	SH	EINSTELLEN + HALTEN	ADJACENT_ATTESTED	2	1	3	HERBAL	tshol|tsho	torshor	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Halte den rechts bezeichneten Posten oder Ansatz im folgenden Grad.
T	AR	EINSTELLEN + AUSGANG	ADJACENT_ATTESTED	10	2	7	BIOLOGICAL|CELESTIAL|HERBAL	cthar|tar|chocthar|ltary|salchtedytar|checholtar|shetar	octheolarl|salchtedytar	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Binde die vorherige Handlung an den bezeichneten Ausgang; keine Richtung erfinden.
T	K	EINSTELLEN + GEBEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe.
T	AIIN	EINSTELLEN + MASS	ADJACENT_ATTESTED	8	1	8	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	taiin|cthaiin|ytaiin|ltaiin	todaiin	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Lies die vorherige Handlung nach dem vorgegebenen Maß.
T	S	EINSTELLEN + WÄHLEN	GAPPED_ATTESTED	0	6	6	CELESTIAL|PHARMA	NONE	tos|ytalchos|tochso|chtos|chteos	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Wähle den rechts bezeichneten Posten, die Portion oder Adresse.
T	CHD	EINSTELLEN + UMSETZEN	ADJACENT_ATTESTED	6	2	4	BIOLOGICAL	tchedy|tchd|shecthedchy	tolchd|techedy	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um.
T	OR	EINSTELLEN + ANSATZ	ADJACENT_ATTESTED	6	7	5	CELESTIAL|HERBAL	cthor|torshor|torchy|octhor|ytor	tchor|cthoor|chtchor|torshor|yteoor|atchor	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Beziehe die vorherige Handlung auf den laufenden Ansatz.
T	L	EINSTELLEN + VERBINDUNG	GAPPED_ATTESTED	0	3	3	BIOLOGICAL|CELESTIAL|PHARMA	NONE	tcheol|octheolarl	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung.
T	T	EINSTELLEN + EINSTELLEN	GAPPED_ATTESTED	0	1	1	BIOLOGICAL	NONE	salchtedytar	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Stelle den rechts folgenden Posten, Grad oder die Menge ein.
T	AIN	EINSTELLEN + PORTION	ADJACENT_ATTESTED	5	1	4	BIOLOGICAL	ytain|ltain|tain|rtain	teeolain	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Lies die vorherige Handlung mit einer Portion.
T	R	EINSTELLEN + MARKIEREN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz.
T	P	EINSTELLEN + EINSETZEN	GAPPED_ATTESTED	0	1	1	CELESTIAL	NONE	ytoeopchey	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein.
T	AIR	EINSTELLEN + LAUF	GAPPED_ATTESTED	0	1	1	PHARMA	NONE	toairy	Stelle den rechts folgenden Posten, Grad oder die Menge ein. Danach Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer.
AIN	Y	PORTION + AKTIVER POSTEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Schließe die lokale Form mit dem aktuell gemeinten Posten; Y ist kein Schlusszeichen.
AIN	OK	PORTION + SETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Setze den rechts folgenden Posten, Grad, die Menge oder Adresse in Gang.
AIN	OL	PORTION + FORTSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Führe die rechts folgende Handlung oder den allein stehenden aktiven Gang fort.
AIN	OT	PORTION + DANACH	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Lies die rechts folgende Handlung, Adresse oder den Grad als nächsten Schritt.
AIN	AL	PORTION + ZIELORT	ADJACENT_ATTESTED	1	0	1	PHARMA	dainaldy	NONE	Lies die vorherige Handlung mit einer Portion. Danach Binde die vorherige Handlung an den bezeichneten Zielort.
AIN	CH	PORTION + NEHMEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Nimm den rechts bezeichneten Posten, die Menge, Adresse oder Folgehandlung.
AIN	SH	PORTION + HALTEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Halte den rechts bezeichneten Posten oder Ansatz im folgenden Grad.
AIN	AR	PORTION + AUSGANG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Binde die vorherige Handlung an den bezeichneten Ausgang; keine Richtung erfinden.
AIN	K	PORTION + GEBEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe.
AIN	AIIN	PORTION + MASS	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Lies die vorherige Handlung nach dem vorgegebenen Maß.
AIN	S	PORTION + WÄHLEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Wähle den rechts bezeichneten Posten, die Portion oder Adresse.
AIN	CHD	PORTION + UMSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um.
AIN	OR	PORTION + ANSATZ	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Beziehe die vorherige Handlung auf den laufenden Ansatz.
AIN	L	PORTION + VERBINDUNG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung.
AIN	T	PORTION + EINSTELLEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Stelle den rechts folgenden Posten, Grad oder die Menge ein.
AIN	AIN	PORTION + PORTION	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Lies die vorherige Handlung mit einer Portion.
AIN	R	PORTION + MARKIEREN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz.
AIN	P	PORTION + EINSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein.
AIN	AIR	PORTION + LAUF	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Lies die vorherige Handlung mit einer Portion. Danach Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer.
R	Y	MARKIEREN + AKTIVER POSTEN	ADJACENT_ATTESTED	7	10	9	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	dary|ry	rchedy|rsheedy|rshdy|rchey|ralchey|rasy|raly|roshckhy	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Schließe die lokale Form mit dem aktuell gemeinten Posten; Y ist kein Schlusszeichen.
R	OK	MARKIEREN + SETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Setze den rechts folgenden Posten, Grad, die Menge oder Adresse in Gang.
R	OL	MARKIEREN + FORTSETZEN	ADJACENT_ATTESTED	5	1	5	BIOLOGICAL|PHARMA	rol|cheorol	porachol	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Führe die rechts folgende Handlung oder den allein stehenden aktiven Gang fort.
R	OT	MARKIEREN + DANACH	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Lies die rechts folgende Handlung, Adresse oder den Grad als nächsten Schritt.
R	AL	MARKIEREN + ZIELORT	ADJACENT_ATTESTED	4	1	4	BIOLOGICAL|PHARMA	ral|ralchey|raly	rsheal	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Binde die vorherige Handlung an den bezeichneten Zielort.
R	CH	MARKIEREN + NEHMEN	ADJACENT_ATTESTED	3	3	4	BIOLOGICAL|PHARMA	rchey|rches|rchs	ralchey|roshckhy|porachol	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Nimm den rechts bezeichneten Posten, die Menge, Adresse oder Folgehandlung.
R	SH	MARKIEREN + HALTEN	ADJACENT_ATTESTED	6	1	5	BIOLOGICAL|PHARMA	rshedy|rsheedy|rshdy|rsheal	roshckhy	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Halte den rechts bezeichneten Posten oder Ansatz im folgenden Grad.
R	AR	MARKIEREN + AUSGANG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Binde die vorherige Handlung an den bezeichneten Ausgang; keine Richtung erfinden.
R	K	MARKIEREN + GEBEN	GAPPED_ATTESTED	0	1	1	PHARMA	NONE	roshckhy	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe.
R	AIIN	MARKIEREN + MASS	ADJACENT_ATTESTED	8	0	3	BIOLOGICAL	raiin|raiiin	NONE	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Lies die vorherige Handlung nach dem vorgegebenen Maß.
R	S	MARKIEREN + WÄHLEN	GAPPED_ATTESTED	0	3	2	BIOLOGICAL	NONE	rasy|rches|rchs	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Wähle den rechts bezeichneten Posten, die Portion oder Adresse.
R	CHD	MARKIEREN + UMSETZEN	ADJACENT_ATTESTED	2	0	2	BIOLOGICAL	rchedy	NONE	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um.
R	OR	MARKIEREN + ANSATZ	ADJACENT_ATTESTED	4	0	4	BIOLOGICAL|CELESTIAL	ror|rory|chealror	NONE	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Beziehe die vorherige Handlung auf den laufenden Ansatz.
R	L	MARKIEREN + VERBINDUNG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung.
R	T	MARKIEREN + EINSTELLEN	ADJACENT_ATTESTED	1	0	1	BIOLOGICAL	rtain	NONE	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Stelle den rechts folgenden Posten, Grad oder die Menge ein.
R	AIN	MARKIEREN + PORTION	ADJACENT_ATTESTED	2	1	3	BIOLOGICAL	rain	rtain	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Lies die vorherige Handlung mit einer Portion.
R	R	MARKIEREN + MARKIEREN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz.
R	P	MARKIEREN + EINSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein.
R	AIR	MARKIEREN + LAUF	ADJACENT_ATTESTED	1	0	1	HERBAL	pdrairdy	NONE	Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz. Danach Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer.
P	Y	EINSETZEN + AKTIVER POSTEN	ADJACENT_ATTESTED	18	39	17	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	qopchy|cphy|opchy|dypchy|dpchy|opydy|opydg|ychocphy|pcheykeeor|shepchy	qopchedy|polshy|opchdy|pchocthy|ypchy|zepchy|oparchy|ytoeopchey|chpchy|okaipchy	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Schließe die lokale Form mit dem aktuell gemeinten Posten; Y ist kein Schlusszeichen.
P	OK	EINSETZEN + SETZEN	GAPPED_ATTESTED	0	1	1	BIOLOGICAL	NONE	potchokor	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Setze den rechts folgenden Posten, Grad, die Menge oder Adresse in Gang.
P	OL	EINSETZEN + FORTSETZEN	ADJACENT_ATTESTED	13	9	13	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	cphol|polshy|polalchdy|poleedaran|poldarais|pol|qopol|polched|chepol|poldy	pchodol|opodchol|opcheeol|shepchol|opcholalaiin|cpheeedol|tchodol|porachol|opcheol	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Führe die rechts folgende Handlung oder den allein stehenden aktiven Gang fort.
P	OT	EINSETZEN + DANACH	ADJACENT_ATTESTED	1	0	1	BIOLOGICAL	potchokor	NONE	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Lies die rechts folgende Handlung, Adresse oder den Grad als nächsten Schritt.
P	AL	EINSETZEN + ZIELORT	ADJACENT_ATTESTED	2	7	8	BIOLOGICAL|CELESTIAL|HERBAL	cphaldy|cphal	chopchal|pchal|chedal|opcholalaiin|pdalshor|polalchdy|pchedal	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Binde die vorherige Handlung an den bezeichneten Zielort.
P	CH	EINSETZEN + NEHMEN	ADJACENT_ATTESTED	23	4	12	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	pchocthy|pchodol|chopchal|ypch|opchor|ypchy|zepchy|opchordy|chypcham|pchal	pchocthy|oparchy|potchokor|porachol	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Nimm den rechts bezeichneten Posten, die Menge, Adresse oder Folgehandlung.
P	SH	EINSETZEN + HALTEN	ADJACENT_ATTESTED	8	5	6	BIOLOGICAL	pshar|opshdy|opshey|qofshy|chpsheedy|chlchpsheey|qopshdy|opshedy	polshy|pdalshor|posalshy|pdalshdy	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Halte den rechts bezeichneten Posten oder Ansatz im folgenden Grad.
P	AR	EINSETZEN + AUSGANG	ADJACENT_ATTESTED	5	8	9	BIOLOGICAL|CELESTIAL|PHARMA	oparchy|parar|arary|opar|par	pchedar|parar|arary|pshar|poleedaran|poldarais|poeear	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Binde die vorherige Handlung an den bezeichneten Ausgang; keine Richtung erfinden.
P	K	EINSETZEN + GEBEN	GAPPED_ATTESTED	0	2	2	BIOLOGICAL|PHARMA	NONE	pcheykeeor|opykey	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe.
P	AIIN	EINSETZEN + MASS	GAPPED_ATTESTED	0	1	1	CELESTIAL	NONE	opcholalaiin	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Lies die vorherige Handlung nach dem vorgegebenen Maß.
P	S	EINSETZEN + WÄHLEN	GAPPED_ATTESTED	0	2	2	BIOLOGICAL	NONE	poldarais|posalshy	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Wähle den rechts bezeichneten Posten, die Portion oder Adresse.
P	CHD	EINSETZEN + UMSETZEN	ADJACENT_ATTESTED	25	2	7	BIOLOGICAL|CELESTIAL	pchedy|qopchedy|pchedar|opchdy|chedal|opchedy|qepchedy|lchpchdy|pchdy|chopchedy	polalchdy|polched	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um.
P	OR	EINSETZEN + ANSATZ	ADJACENT_ATTESTED	2	7	7	BIOLOGICAL|CELESTIAL|HERBAL|PHARMA	cphor|chpor	opchor|opchordy|pcheykeeor|pdalshor|potchokor|pchor|opcheor	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Beziehe die vorherige Handlung auf den laufenden Ansatz.
P	L	EINSETZEN + VERBINDUNG	GAPPED_ATTESTED	0	3	3	BIOLOGICAL|PHARMA	NONE	posalshy|pdalshdy|pcheoly	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung.
P	T	EINSETZEN + EINSTELLEN	GAPPED_ATTESTED	0	1	1	HERBAL	NONE	pchocthy	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Stelle den rechts folgenden Posten, Grad oder die Menge ein.
P	AIN	EINSETZEN + PORTION	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Lies die vorherige Handlung mit einer Portion.
P	R	EINSETZEN + MARKIEREN	GAPPED_ATTESTED	0	2	2	HERBAL|PHARMA	NONE	pdrairdy|porachol	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz.
P	P	EINSETZEN + EINSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein.
P	AIR	EINSETZEN + LAUF	ADJACENT_ATTESTED	2	1	3	CELESTIAL|HERBAL	ypaim|ypair	pdrairdy	Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein. Danach Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer.
AIR	Y	LAUF + AKTIVER POSTEN	ADJACENT_ATTESTED	2	1	3	BIOLOGICAL|PHARMA	dairydy|toairy	dairchey	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Schließe die lokale Form mit dem aktuell gemeinten Posten; Y ist kein Schlusszeichen.
AIR	OK	LAUF + SETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Setze den rechts folgenden Posten, Grad, die Menge oder Adresse in Gang.
AIR	OL	LAUF + FORTSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Führe die rechts folgende Handlung oder den allein stehenden aktiven Gang fort.
AIR	OT	LAUF + DANACH	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Lies die rechts folgende Handlung, Adresse oder den Grad als nächsten Schritt.
AIR	AL	LAUF + ZIELORT	ADJACENT_ATTESTED	1	0	1	PHARMA	sairal	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Binde die vorherige Handlung an den bezeichneten Zielort.
AIR	CH	LAUF + NEHMEN	ADJACENT_ATTESTED	1	0	1	BIOLOGICAL	dairchey	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Nimm den rechts bezeichneten Posten, die Menge, Adresse oder Folgehandlung.
AIR	SH	LAUF + HALTEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Halte den rechts bezeichneten Posten oder Ansatz im folgenden Grad.
AIR	AR	LAUF + AUSGANG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Binde die vorherige Handlung an den bezeichneten Ausgang; keine Richtung erfinden.
AIR	K	LAUF + GEBEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Gib den rechts bezeichneten Posten weiter oder verbinde zwei Handlungsteile durch Übergabe.
AIR	AIIN	LAUF + MASS	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Lies die vorherige Handlung nach dem vorgegebenen Maß.
AIR	S	LAUF + WÄHLEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Wähle den rechts bezeichneten Posten, die Portion oder Adresse.
AIR	CHD	LAUF + UMSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Setze den aktiven Posten in den nächsten lokalen Arbeitszustand um.
AIR	OR	LAUF + ANSATZ	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Beziehe die vorherige Handlung auf den laufenden Ansatz.
AIR	L	LAUF + VERBINDUNG	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Führe die eingeschlossene oder rechts folgende Handlung über eine lokale Verbindung; keine Richtung.
AIR	T	LAUF + EINSTELLEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Stelle den rechts folgenden Posten, Grad oder die Menge ein.
AIR	AIN	LAUF + PORTION	GAPPED_ATTESTED	0	1	1	PHARMA	NONE	dairodain	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Lies die vorherige Handlung mit einer Portion.
AIR	R	LAUF + MARKIEREN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Markiere den rechts folgenden Wert oder den soeben gesetzten lokalen Platz.
AIR	P	LAUF + EINSETZEN	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Setze den rechts bezeichneten Posten oder die Menge in den laufenden Gang ein.
AIR	AIR	LAUF + LAUF	UNSEEN_ORDERED_PAIR	0	0	0	NONE	NONE	NONE	Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer. Danach Binde die Handlung an den bezeichneten Lauf; Wasser oder Richtung kommen nur vom Besitzer.
