audit_id	round	surface	page	locus	section	language	hand	token_ordinal	line_position	previous	following	zl3b_line	it2a_line	rf1b_line	reader_exact	split_normalized	before_state	before_gloss	after_gloss	known_other_tokens	other_token_positions	context_fraction	local_before_de	local_after_de	flags	verdict	review_reason
G639-A08-005	8	shy	f108r	f108r.8	S	B	3	2	MIDDLE	pochedy	shokeedar	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	pochedy shy shokeedar al kedal chokchy qokar ch okeey qaiin okeedy qetam	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	11	0.181818	[pochedy:?] | [shy:?] | [shokeedar:?] | [al:?] | [kedal:?] | [chokchy:?] | heiße Portion | [ch:?] | heißer Ansatz, Bindungsstufe II | [qaiin:?] | [okeedy:?] | [qetam:?]	[pochedy:?] | feucht, Grundform | [shokeedar:?] | [al:?] | [kedal:?] | [chokchy:?] | heiße Portion | [ch:?] | heißer Ansatz, Bindungsstufe II | [qaiin:?] | [okeedy:?] | [qetam:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-006	8	shy	f10r	f10r.6	H	A	1	9	LAST	taiin	<EOS>	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	5	8	0.625000	[ycheor:?] | CTH-Drogenmaterial | Pflanzen-/Reproduktionsteil | Blatt-/Krautgut, Menge/Klasse III | [qoctholy:?] | [dy:?] | trocken, Grundform | kalt, Grad III | [shy:?]	[ycheor:?] | CTH-Drogenmaterial | Pflanzen-/Reproduktionsteil | Blatt-/Krautgut, Menge/Klasse III | [qoctholy:?] | [dy:?] | trocken, Grundform | kalt, Grad III | feucht, Grundform	S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-007	8	shy	f10v	f10v.4	H	A	1	5	MIDDLE	qotchey	ytor	qotchytor shoiin daiin qotchey shy ytor dain	qotchytor shoiin daiin qotchey shcthey ytor dain	qotchytor shoiin daiin qotchey shy ytor dain	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	6	0.333333	[qotchytor:?] | [shoiin:?] | Grad-/Maßwert III | [qotchey:?] | [shy:?] | [ytor:?] | Menge/Portion II	[qotchytor:?] | [shoiin:?] | Grad-/Maßwert III | [qotchey:?] | feucht, Grundform | [ytor:?] | Menge/Portion II	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-008	8	shy	f111v	f111v.27	S	B	3	8	MIDDLE	ches	qokl	ol sheey tsheey alkar sheey otain ches shy qokl chey qoklcheor ldar llo	ol sheey tsheey olkar sheey otain ches shy qokl chey qokl cheor ldar llo	ol sheey tsheey alkar sheey otain ches shy qokl chey qokl cheor ldar llo	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	4	12	0.333333	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, Bindungsstufe II | [tsheey:?] | [alkar:?] | feucht, Bindungsstufe II | kalt im Zubereitungsrahmen, Grad II | [ches:?] | [shy:?] | [qokl:?] | [chey:?] | [qoklcheor:?] | [ldar:?] | [llo:?]	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | feucht, Bindungsstufe II | [tsheey:?] | [alkar:?] | feucht, Bindungsstufe II | kalt im Zubereitungsrahmen, Grad II | [ches:?] | feucht, Grundform | [qokl:?] | [chey:?] | [qoklcheor:?] | [ldar:?] | [llo:?]	ACTIVE_RIVAL_CONTEXT|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-009	8	shy	f115v	f115v.37	S	B	3	3	MIDDLE	shor	olkeeo	tshar shor shy olkeeo lkeedol ltchdy chkaidararal lkeedy	tshar shor shckhhy olkeeo lkeedol ltchdy chkaidararal lkeedy	tshar shor shy olkeeo lkeedol ltch y chkaidararal lkeedy	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	7	0.142857	[tshar:?] | Blüten-/Fruchtstand; reproduktiver Teil | [shy:?] | [olkeeo:?] | [lkeedol:?] | [ltchdy:?] | [chkaidararal:?] | [lkeedy:?]	[tshar:?] | Blüten-/Fruchtstand; reproduktiver Teil | feucht, Grundform | [olkeeo:?] | [lkeedol:?] | [ltchdy:?] | [chkaidararal:?] | [lkeedy:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-010	8	shy	f116r	f116r.2	S	B	3	6	MIDDLE	okeey	lar	shain cheor ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	oain cheer ain okeey okeey shy lar ar aiiin oky char ar okain ykanam	shain cheer ain okeey okeey shy lar ar aiiin oky char s okain ykanam	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	7	13	0.538462	feucht, Grad II | [cheor:?] | Menge-/Klassenwert II | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | [shy:?] | Holzfraktion I | [ar:?] | Menge-/Klassenwert IV | [oky:?] | [char:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II | [ykanam:?]	feucht, Grad II | [cheor:?] | Menge-/Klassenwert II | heißer Ansatz, Bindungsstufe II | heißer Ansatz, Bindungsstufe II | feucht, Grundform | Holzfraktion I | [ar:?] | Menge-/Klassenwert IV | [oky:?] | [char:?] | [ar:?] | heiß im Zubereitungsrahmen, Grad II | [ykanam:?]	S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-011	8	shy	f116r	f116r.38	S	B	3	11	LAST	raiin	<EOS>	daiin qokeey lshey qokaiin chkar shey okaiin chedy qokeedy raiin shy	daiin qokeey lshey qokain chkar shey okain chedy qokeedy raiin shy	daiin qokeey lshey qokaiin chkar shey okaiin ched qokeedy raiin shy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	8	10	0.800000	Grad-/Maßwert III | [qokeey:?] | eingeweichtes Drogenholz, Form I | heiß, Grad III | [chkar:?] | feucht, attributiv gebunden | heiß, Grad III, im Ansatzrahmen | getrockneter Zustand | heißer Zustand, Bindungsstufe II | Wurzel, Typ/Charge III | [shy:?]	Grad-/Maßwert III | [qokeey:?] | eingeweichtes Drogenholz, Form I | heiß, Grad III | [chkar:?] | feucht, attributiv gebunden | heiß, Grad III, im Ansatzrahmen | getrockneter Zustand | heißer Zustand, Bindungsstufe II | Wurzel, Typ/Charge III | feucht, Grundform	S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-012	8	shy	f116r	f116r.45	S	B	3	2	MIDDLE	odain	qokar	odain shy qokar oleey chy	odaiin shey qokas aleey chy	odain shey qokar oleey chy	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	4	0.500000	[odain:?] | [shy:?] | heiße Portion | [oleey:?] | trocken, Grundform	[odain:?] | feucht, Grundform | heiße Portion | [oleey:?] | trocken, Grundform	READER_SPLIT_OR_FUSION|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-013	8	shy	f11v	f11v.6	H	A	1	8	MIDDLE	cthor	arg	soydy qoteey qot chor dy ddy cthor shy arg	soydy qoteey qotchor dy ddy cthor shy arg	soydy qoteey qot chor y ddy cthor shy arg	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	3	8	0.375000	[soydy:?] | kalt, Bindungsstufe II | [qot:?] | Pflanzen-/Reproduktionsteil | [dy:?] | [ddy:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [shy:?] | [arg:?]	[soydy:?] | kalt, Bindungsstufe II | [qot:?] | Pflanzen-/Reproduktionsteil | [dy:?] | [ddy:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | feucht, Grundform | [arg:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-014	8	shy	f13r	f13r.2	H	A	1	6	MIDDLE	ydal	ykchy	dchol chol dol shkchy ydal shy ykchy qoty daiin s y	dchol chol dol shkchy ydal shy ykchy qotey daiin s y	dchol chol dol shkchy ydal shy ykchy qothy aiin s y	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	5	10	0.500000	Maß trockenen Materials | trocken; nominal trockenes Gut/Material | Materialmaß | [shkchy:?] | [ydal:?] | [shy:?] | [ykchy:?] | kalt, Grundform | Grad-/Maßwert III | [s:?] | [y:?]	Maß trockenen Materials | trocken; nominal trockenes Gut/Material | Materialmaß | [shkchy:?] | [ydal:?] | feucht, Grundform | [ykchy:?] | kalt, Grundform | Grad-/Maßwert III | [s:?] | [y:?]	S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-015	8	shy	f13r	f13r.5	H	A	1	2	MIDDLE	shorodo	tshy	shorodo shy tshy kchol dpchy qopchy otchol cfholdy	shorodo shy tshy kchol dpchy qopchy otchol cfhol dy	shorodo shy tshy kchol dpchy qopchy otchol cfholdy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	7	0.142857	[shorodo:?] | [shy:?] | [tshy:?] | [kchol:?] | [dpchy:?] | [qopchy:?] | kalt-trockener Zubereitungsstoff | [cfholdy:?]	[shorodo:?] | feucht, Grundform | [tshy:?] | [kchol:?] | [dpchy:?] | [qopchy:?] | kalt-trockener Zubereitungsstoff | [cfholdy:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-016	8	shy	f14r	f14r.4	H	A	1	3	MIDDLE	kol	daiin	ochkchor kol shy daiin dorody	ochkchar kol shy daiin dorody	ochkch r kol y daiin dorody	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	4	0.500000	[ochkchor:?] | heiß; nominal heißes Gut/Material | [shy:?] | Grad-/Maßwert III | [dorody:?]	[ochkchor:?] | heiß; nominal heißes Gut/Material | feucht, Grundform | Grad-/Maßwert III | [dorody:?]	READER_SPLIT_OR_FUSION|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-017	8	shy	f15r	f15r.1	H	A	1	4	MIDDLE	tchaly	chtols	tshor shey tchaly shy chtols shey daiin	tshor shey tchaly shy chtols shey daiin	tshor shey tchaly y chtols shey daiin	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	3	6	0.500000	[tshor:?] | feucht, attributiv gebunden | [tchaly:?] | [shy:?] | [chtols:?] | feucht, attributiv gebunden | Grad-/Maßwert III	[tshor:?] | feucht, attributiv gebunden | [tchaly:?] | feucht, Grundform | [chtols:?] | feucht, attributiv gebunden | Grad-/Maßwert III	READER_SPLIT_OR_FUSION|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-018	8	shy	f15r	f15r.2	H	A	1	5	MIDDLE	okor	koly	otchor qokchor oly okor shy koly	otchor qokchor oly okor shy koly	otchor qokchor oly okor shy koly	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	0	5	0.000000	[otchor:?] | [qokchor:?] | [oly:?] | [okor:?] | [shy:?] | [koly:?]	[otchor:?] | [qokchor:?] | [oly:?] | [okor:?] | feucht, Grundform | [koly:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-019	8	shy	f18v	f18v.2	H	A	1	4	MIDDLE	oaiin	okshy	qoeees or oaiin shy okshy qokchy qokchy s g	qoeees or oaiin shy okshy qokchy qokchy s g	qoeees or oaiin shy okshy qokchy qokchy s g	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	4	8	0.500000	[qoeees:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Ansatzmenge III | [shy:?] | [okshy:?] | heiß-trocken | heiß-trocken | [s:?] | [g:?]	[qoeees:?] | Teil-/Nominalträger; genaue Basisbedeutung offen | Ansatzmenge III | feucht, Grundform | [okshy:?] | heiß-trocken | heiß-trocken | [s:?] | [g:?]	ACTIVE_RIVAL_CONTEXT|S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-020	8	shy	f19r	f19r.3	H	A	1	2	MIDDLE	oscheor	tdaiin	oscheor shy tdaiin chol dor yky	oscheor shy tdaiin chol dor yky	oscheor shy tdaiin chol dor yky	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	5	0.200000	[oscheor:?] | [shy:?] | [tdaiin:?] | trocken; nominal trockenes Gut/Material | [dor:?] | [yky:?]	[oscheor:?] | feucht, Grundform | [tdaiin:?] | trocken; nominal trockenes Gut/Material | [dor:?] | [yky:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-021	8	shy	f19r	f19r.4	H	A	1	4	MIDDLE	chckhy	kchor	qokorar daiin chckhy shy kchor	qokorar daiin chckhy shy kchor	qokorar daiin chckhy shy kchor	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	4	0.250000	[qokorar:?] | Grad-/Maßwert III | [chckhy:?] | [shy:?] | [kchor:?]	[qokorar:?] | Grad-/Maßwert III | [chckhy:?] | feucht, Grundform | [kchor:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-022	8	shy	f19r	f19r.6	H	A	1	2	MIDDLE	yshor	daiin	yshor shy daiin otytchy daiin	y shor shy daiin otytchy daiin	yshor shy daiin otytchy daiin	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	4	0.500000	[yshor:?] | [shy:?] | Grad-/Maßwert III | [otytchy:?] | Grad-/Maßwert III	[yshor:?] | feucht, Grundform | Grad-/Maßwert III | [otytchy:?] | Grad-/Maßwert III	S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-023	8	shy	f19r	f19r.8	H	A	1	7	LAST	dorl	<EOS>	or chor daky dal chor dorl shy	or chor daky dal chor dorl shy	or chor daky dal chor dorl shy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	3	6	0.500000	Teil-/Nominalträger; genaue Basisbedeutung offen | Pflanzen-/Reproduktionsteil | [daky:?] | [dal:?] | Pflanzen-/Reproduktionsteil | [dorl:?] | [shy:?]	Teil-/Nominalträger; genaue Basisbedeutung offen | Pflanzen-/Reproduktionsteil | [daky:?] | [dal:?] | Pflanzen-/Reproduktionsteil | [dorl:?] | feucht, Grundform	ACTIVE_RIVAL_CONTEXT|S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-024	8	shy	f20v	f20v.1	H	A	1	4	MIDDLE	okoy	pofochey	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	faiis ar okoy shy pofochey opchy qopy choldy opydy cphy	faiisar oko shypofochey opchy qopy choldy opydy cphy	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	0	9	0.000000	[faiis:?] | [ar:?] | [okoy:?] | [shy:?] | [pofochey:?] | [opchy:?] | [qopy:?] | [choldy:?] | [opydy:?] | [cphy:?]	[faiis:?] | [ar:?] | [okoy:?] | feucht, Grundform | [pofochey:?] | [opchy:?] | [qopy:?] | [choldy:?] | [opydy:?] | [cphy:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-025	8	shy	f21r	f21r.3	H	A	1	2	MIDDLE	qotol	o	qotol shy o l cheor chy qokchey chey keey dy	qotol shy ol cheor chy qokchey chey keey dy	qotolshy o l cheor chy qokchey chey keey dy	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	2	9	0.222222	kaltes Material | [shy:?] | [o:?] | [l:?] | [cheor:?] | trocken, Grundform | [qokchey:?] | [chey:?] | [keey:?] | [dy:?]	kaltes Material | feucht, Grundform | [o:?] | [l:?] | [cheor:?] | trocken, Grundform | [qokchey:?] | [chey:?] | [keey:?] | [dy:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-026	8	shy	f21r	f21r.7	H	A	1	6	LAST	cthor	<EOS>	shoeor cheor chokeody cho cthor shy	shoeor cheor chokeody cho cthor shy	shoe or cheor chokea y chocthor y	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	5	0.200000	[shoeor:?] | [cheor:?] | [chokeody:?] | [cho:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | [shy:?]	[shoeor:?] | [cheor:?] | [chokeody:?] | [cho:?] | Drogenteil/-portion; im Herbal Portion Blatt-/Krautdroge | feucht, Grundform	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-027	8	shy	f22v	f22v.1	H	A	1	7	MIDDLE	sor	qod	pysaiinor ofchar oky tchy otdy sor shy qod	pysaiinor ofchar oky tchy otdy sor shy qod	pysaiinor ofchar oky tchy otdy sor shy qod	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	7	0.142857	[pysaiinor:?] | [ofchar:?] | [oky:?] | [tchy:?] | [otdy:?] | Samenportion | [shy:?] | [qod:?]	[pysaiinor:?] | [ofchar:?] | [oky:?] | [tchy:?] | [otdy:?] | Samenportion | feucht, Grundform | [qod:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-028	8	shy	f22v	f22v.6	H	A	1	2	MIDDLE	fshor	tchor	fshor shy tchor otaiin	fshor shy tchor otaiin	fshor shytchor otaiin	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	3	0.333333	[fshor:?] | [shy:?] | [tchor:?] | kalt im Zubereitungsrahmen, Grad III	[fshor:?] | feucht, Grundform | [tchor:?] | kalt im Zubereitungsrahmen, Grad III	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-029	8	shy	f23r	f23r.1	H	A	1	6	MIDDLE	otchol	opyaiin	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal	pydchdom chy fcholdy oty otchol shy opyaiin y yfchy daiin ololdy dal	pydchdom chy fcholdy oty otcholshy opy iin yyfchy daiin ololdy dal	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	4	11	0.363636	[pydchdom:?] | trocken, Grundform | [fcholdy:?] | kalter Ansatz, Grundform | kalt-trockener Zubereitungsstoff | [shy:?] | [opyaiin:?] | [y:?] | [yfchy:?] | Grad-/Maßwert III | [ololdy:?] | [dal:?]	[pydchdom:?] | trocken, Grundform | [fcholdy:?] | kalter Ansatz, Grundform | kalt-trockener Zubereitungsstoff | feucht, Grundform | [opyaiin:?] | [y:?] | [yfchy:?] | Grad-/Maßwert III | [ololdy:?] | [dal:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-030	8	shy	f23r	f23r.9	H	A	1	3	MIDDLE	ok	qokol	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	okol ok shy qokol dy dal dshe qokeees y oly daiin dal	okol okshy qokoldy d l she qokeees y oly daiin dal	0	0	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	11	0.090909	[okol:?] | [ok:?] | [shy:?] | [qokol:?] | [dy:?] | [dal:?] | [dshe:?] | [qokeees:?] | [y:?] | [oly:?] | Grad-/Maßwert III | [dal:?]	[okol:?] | [ok:?] | feucht, Grundform | [qokol:?] | [dy:?] | [dal:?] | [dshe:?] | [qokeees:?] | [y:?] | [oly:?] | Grad-/Maßwert III | [dal:?]	READER_SPLIT_OR_FUSION|OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	READER_BOUNDARY_WARNING	target surface is split, fused or changed in at least one alternate reading
G639-A08-031	8	shy	f24v	f24v.2	H	A	1	3	MIDDLE	ckhor	cho	ydals ckhor shy cho dchor otol otaiir otchos okchom okcho	ydals ckhor shy cho dchar otol otaiir otchos okchom okcho	ydals ckhor shy cho d chor otol otaiir otchos okchom okcho	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	0	9	0.000000	[ydals:?] | [ckhor:?] | [shy:?] | [cho:?] | [dchor:?] | [otol:?] | [otaiir:?] | [otchos:?] | [okchom:?] | [okcho:?]	[ydals:?] | [ckhor:?] | feucht, Grundform | [cho:?] | [dchor:?] | [otol:?] | [otaiir:?] | [otchos:?] | [okchom:?] | [okcho:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-032	8	shy	f25v	f25v.1	H	A	1	4	MIDDLE	ky	daiin	poeeaiin qo ky shy daiin qopchey otchey qofchor sos	poeeaiin qoky shy daiin qopchey otchey qofchor sos	poeeaiin qo ky shy daiin qopchey otchey qofchor sos	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	8	0.125000	[poeeaiin:?] | [qo:?] | [ky:?] | [shy:?] | Grad-/Maßwert III | [qopchey:?] | [otchey:?] | [qofchor:?] | [sos:?]	[poeeaiin:?] | [qo:?] | [ky:?] | feucht, Grundform | Grad-/Maßwert III | [qopchey:?] | [otchey:?] | [qofchor:?] | [sos:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-033	8	shy	f27r	f27r.1	H	A	1	5	MIDDLE	chforaiin	shod	ksor shey shoteo chforaiin shy shod chary	ksor shey shoteo chforaiin shy shod chary	ksor shey shoteo chforaiin shy shod chary	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	6	0.166667	[ksor:?] | feucht, attributiv gebunden | [shoteo:?] | [chforaiin:?] | [shy:?] | [shod:?] | [chary:?]	[ksor:?] | feucht, attributiv gebunden | [shoteo:?] | [chforaiin:?] | feucht, Grundform | [shod:?] | [chary:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-034	8	shy	f27r	f27r.3	H	A	1	2	MIDDLE	chol	keol	chol shy keol chol chy shol chy daiin chey dam	chol shy keol chol shy shol chy daiin chey dam	chol shy keol chol chy shol chy daiin chey dam	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	6	9	0.666667	trocken; nominal trockenes Gut/Material | [shy:?] | [keol:?] | trocken; nominal trockenes Gut/Material | trocken, Grundform | feucht; nominal feuchtes Gut/Material | trocken, Grundform | Grad-/Maßwert III | [chey:?] | [dam:?]	trocken; nominal trockenes Gut/Material | feucht, Grundform | [keol:?] | trocken; nominal trockenes Gut/Material | trocken, Grundform | feucht; nominal feuchtes Gut/Material | trocken, Grundform | Grad-/Maßwert III | [chey:?] | [dam:?]	S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
G639-A08-035	8	shy	f27r	f27r.5	H	A	1	4	MIDDLE	ctho	ar	dor chees ctho shy ar y daiin dair	dor chees ctho shy cphary daiin dair	dor chees ctho shy cphar y daiin dair	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	1	7	0.142857	[dor:?] | [chees:?] | [ctho:?] | [shy:?] | [ar:?] | [y:?] | Grad-/Maßwert III | [dair:?]	[dor:?] | [chees:?] | [ctho:?] | feucht, Grundform | [ar:?] | [y:?] | Grad-/Maßwert III | [dair:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-036	8	shy	f27r	f27r.6	H	A	1	6	MIDDLE	cholaiin	kchal	chy t chols chor cholaiin shy kchal dy	chy tchols chor chol chaiin shy kchaldy	chy tchols chor cholchaiin shy kchal y	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	3	7	0.428571	trocken, Grundform | [t:?] | [chols:?] | Pflanzen-/Reproduktionsteil | trocken, Grad III | [shy:?] | [kchal:?] | [dy:?]	trocken, Grundform | [t:?] | [chols:?] | Pflanzen-/Reproduktionsteil | trocken, Grad III | feucht, Grundform | [kchal:?] | [dy:?]	OPAQUE_OTHER_TOKENS|S_HEAD_PARSE_FORBIDDEN	OPAQUE_CONTEXT	too few independently concrete neighbouring positions to test the complete noun phrase
G639-A08-037	8	shy	f29r	f29r.8	H	A	1	4	MIDDLE	shosheky	qoty	shor chor shosheky shy qoty kody daiin cthy	shor chor sho sheky shy qoty kody daiin cthy	shor chor shosheky shy qoty kody daiin cthy	1	1	UNKNOWN_SURFACE	[shy:?]	feucht, Grundform	5	7	0.714286	Blüten-/Fruchtstand; reproduktiver Teil | Pflanzen-/Reproduktionsteil | [shosheky:?] | [shy:?] | kalt, Grundform | [kody:?] | Grad-/Maßwert III | CTH-Drogenmaterial	Blüten-/Fruchtstand; reproduktiver Teil | Pflanzen-/Reproduktionsteil | [shosheky:?] | feucht, Grundform | kalt, Grundform | [kody:?] | Grad-/Maßwert III | CTH-Drogenmaterial	S_HEAD_PARSE_FORBIDDEN	CONSISTENT_CONCRETE	all visible candidate fields remain present and no opposite bound component is introduced
