occurrence_id	page	locus	section	language	hand	token_index	token_count	surface	stem	terminal	distance_from_end	position_class	any_line_final	multi_line_final	single_token_line	semantic_ceiling
GDT800-O3059	f79r	f79r.36	B	B	2	1	10	sol	so	l	9	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3060	f79r	f79r.36	B	B	2	3	10	ol	o	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3061	f79r	f79r.36	B	B	2	7	10	sheol	sheo	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3062	f79r	f79r.37	B	B	2	2	8	ol	o	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3063	f79r	f79r.37	B	B	2	3	8	ol	o	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3064	f79r	f79r.38	B	B	2	3	4	sheol	sheo	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3065	f79r	f79r.39	B	B	2	2	7	qokol	qoko	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3066	f79r	f79r.39	B	B	2	7	7	olkal	olka	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3067	f79r	f79r.4	B	B	2	11	11	ol	o	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3068	f79r	f79r.40	B	B	2	6	8	ol	o	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3069	f79r	f79r.41	B	B	2	6	9	ol	o	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3070	f79r	f79r.41	B	B	2	7	9	ol	o	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3071	f79r	f79r.43	B	B	2	4	10	cheol	cheo	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3072	f79r	f79r.5	B	B	2	1	13	qokal	qoka	l	12	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3073	f79r	f79r.5	B	B	2	8	13	shal	sha	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3074	f79r	f79r.5	B	B	2	11	13	cheol	cheo	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3075	f79r	f79r.5	B	B	2	12	13	chol	cho	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3076	f79r	f79r.6	B	B	2	1	9	shol	sho	l	8	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3077	f79r	f79r.6	B	B	2	3	9	ol	o	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3078	f79r	f79r.7	B	B	2	5	10	ol	o	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3079	f79r	f79r.8	B	B	2	1	9	qokol	qoko	l	8	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3080	f79r	f79r.8	B	B	2	3	9	qokal	qoka	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3081	f79r	f79r.8	B	B	2	8	9	qokal	qoka	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3082	f79r	f79r.9	B	B	2	5	9	sheol	sheo	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3083	f79r	f79r.9	B	B	2	8	9	qokal	qoka	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3084	f79r	f79r.9	B	B	2	9	9	qokam	qoka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3085	f79v	f79v.11	B	B	2	7	7	olkam	olka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3086	f79v	f79v.14	B	B	2	4	8	qokol	qoko	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3087	f79v	f79v.16	B	B	2	1	9	dol	do	l	8	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3088	f79v	f79v.17	B	B	2	3	10	chol	cho	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3089	f79v	f79v.17	B	B	2	4	10	ol	o	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3090	f79v	f79v.17	B	B	2	10	10	oram	ora	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3091	f79v	f79v.19	B	B	2	10	10	cham	cha	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3092	f79v	f79v.21	B	B	2	2	9	qokal	qoka	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3093	f79v	f79v.23	B	B	2	3	8	ol	o	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3094	f79v	f79v.23	B	B	2	6	8	qokol	qoko	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3095	f79v	f79v.24	B	B	2	10	10	lol	lo	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3096	f79v	f79v.25	B	B	2	2	9	ol	o	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3097	f79v	f79v.25	B	B	2	9	9	ol	o	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3098	f79v	f79v.26	B	B	2	7	9	ol	o	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3099	f79v	f79v.29	B	B	2	7	10	tal	ta	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3100	f79v	f79v.3	B	B	2	7	7	otaram	otara	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3101	f79v	f79v.32	B	B	2	2	10	ol	o	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3102	f79v	f79v.32	B	B	2	5	10	ol	o	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3103	f79v	f79v.32	B	B	2	6	10	ol	o	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3104	f79v	f79v.33	B	B	2	12	12	oral	ora	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3105	f79v	f79v.35	B	B	2	4	11	chl	ch	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3106	f79v	f79v.35	B	B	2	5	11	ol	o	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3107	f79v	f79v.35	B	B	2	9	11	ol	o	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3108	f79v	f79v.36	B	B	2	2	5	ol	o	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3109	f79v	f79v.37	B	B	2	2	9	ol	o	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3110	f79v	f79v.37	B	B	2	3	9	shal	sha	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3111	f79v	f79v.37	B	B	2	7	9	qokal	qoka	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3112	f79v	f79v.4	B	B	2	4	8	sol	so	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3113	f79v	f79v.40	B	B	2	4	10	ol	o	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3114	f79v	f79v.40	B	B	2	10	10	ol	o	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3115	f79v	f79v.41	B	B	2	4	9	ol	o	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3116	f79v	f79v.42	B	B	2	5	8	ol	o	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3117	f79v	f79v.42	B	B	2	8	8	daral	dara	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3118	f79v	f79v.5	B	B	2	3	8	qotal	qota	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3119	f79v	f79v.5	B	B	2	8	8	lcheam	lchea	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3120	f79v	f79v.6	B	B	2	7	10	ol	o	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3121	f79v	f79v.6	B	B	2	10	10	ytam	yta	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3122	f79v	f79v.8	B	B	2	8	8	lol	lo	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3123	f79v	f79v.9	B	B	2	2	6	ol	o	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3124	f7r	f7r.7	H	A	1	2	8	cthol	ctho	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3125	f7r	f7r.7	H	A	1	3	8	chol	cho	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3126	f7r	f7r.7	H	A	1	4	8	otchol	otcho	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3127	f7r	f7r.7	H	A	1	7	8	shol	sho	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3128	f7r	f7r.8	H	A	1	5	8	shol	sho	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3129	f7r	f7r.9	H	A	1	2	8	ol	o	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3130	f7r	f7r.9	H	A	1	4	8	chol	cho	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3131	f7v	f7v.2	H	A	1	7	9	cthol	ctho	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3132	f7v	f7v.3	H	A	1	11	12	cheol	cheo	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3133	f7v	f7v.4	H	A	1	7	9	shol	sho	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3134	f7v	f7v.4	H	A	1	9	9	dol	do	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3135	f7v	f7v.7	H	A	1	5	8	dol	do	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3136	f7v	f7v.7	H	A	1	6	8	dol	do	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3137	f7v	f7v.9	H	A	1	8	9	dol	do	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3138	f80r	f80r.12	B	B	2	2	13	ol	o	l	11	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3139	f80r	f80r.12	B	B	2	8	13	okal	oka	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3140	f80r	f80r.13	B	B	2	3	11	cheol	cheo	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3141	f80r	f80r.13	B	B	2	4	11	qokal	qoka	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3142	f80r	f80r.13	B	B	2	5	11	qokal	qoka	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3143	f80r	f80r.13	B	B	2	11	11	qokam	qoka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3144	f80r	f80r.14	B	B	2	7	12	qotal	qota	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3145	f80r	f80r.14	B	B	2	12	12	otal	ota	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3146	f80r	f80r.16	B	B	2	4	11	ol	o	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3147	f80r	f80r.17	B	B	2	8	13	ol	o	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3148	f80r	f80r.17	B	B	2	12	13	qokal	qoka	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3149	f80r	f80r.18	B	B	2	2	11	sheol	sheo	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3150	f80r	f80r.18	B	B	2	8	11	qotol	qoto	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3151	f80r	f80r.18	B	B	2	11	11	olkam	olka	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3152	f80r	f80r.19	B	B	2	7	11	qokal	qoka	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3153	f80r	f80r.20	B	B	2	11	11	dalom	dalo	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3154	f80r	f80r.21	B	B	2	8	11	sheol	sheo	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3155	f80r	f80r.21	B	B	2	9	11	qotal	qota	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3156	f80r	f80r.22	B	B	2	6	11	qokal	qoka	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3157	f80r	f80r.22	B	B	2	8	11	sal	sa	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3158	f80r	f80r.23	B	B	2	10	14	ol	o	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3159	f80r	f80r.24	B	B	2	1	13	lol	lo	l	12	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3160	f80r	f80r.24	B	B	2	5	13	ol	o	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3161	f80r	f80r.24	B	B	2	12	13	ral	ra	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3162	f80r	f80r.25	B	B	2	2	13	sheal	shea	l	11	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3163	f80r	f80r.25	B	B	2	5	13	sol	so	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3164	f80r	f80r.25	B	B	2	7	13	dol	do	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3165	f80r	f80r.25	B	B	2	9	13	orol	oro	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3166	f80r	f80r.27	B	B	2	1	10	lol	lo	l	9	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3167	f80r	f80r.27	B	B	2	5	10	ol	o	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3168	f80r	f80r.28	B	B	2	2	9	dal	da	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3169	f80r	f80r.28	B	B	2	7	9	qokal	qoka	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3170	f80r	f80r.29	B	B	2	8	10	qokal	qoka	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3171	f80r	f80r.30	B	B	2	2	8	qokal	qoka	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3172	f80r	f80r.31	B	B	2	1	8	qokal	qoka	l	7	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3173	f80r	f80r.31	B	B	2	3	8	sol	so	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3174	f80r	f80r.32	B	B	2	8	8	ol	o	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3175	f80r	f80r.33	B	B	2	4	8	otal	ota	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3176	f80r	f80r.33	B	B	2	8	8	ol	o	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3177	f80r	f80r.34	B	B	2	5	10	ol	o	l	5	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3178	f80r	f80r.35	B	B	2	3	12	sheol	sheo	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3179	f80r	f80r.36	B	B	2	10	11	ol	o	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3180	f80r	f80r.36	B	B	2	11	11	lom	lo	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3181	f80r	f80r.37	B	B	2	1	12	sol	so	l	11	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3182	f80r	f80r.37	B	B	2	9	12	ol	o	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3183	f80r	f80r.37	B	B	2	12	12	alom	alo	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3184	f80r	f80r.38	B	B	2	13	13	ol	o	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3185	f80r	f80r.39	B	B	2	2	8	qokail	qokai	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3186	f80r	f80r.41	B	B	2	2	9	otal	ota	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3187	f80r	f80r.41	B	B	2	5	9	ol	o	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3188	f80r	f80r.42	B	B	2	8	8	ol	o	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3189	f80r	f80r.45	B	B	2	8	8	lolom	lolo	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3190	f80r	f80r.46	B	B	2	6	7	orol	oro	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3191	f80r	f80r.47	B	B	2	9	9	qokal	qoka	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3192	f80r	f80r.48	B	B	2	1	10	sal	sa	l	9	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3193	f80r	f80r.48	B	B	2	10	10	ram	ra	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3194	f80r	f80r.49	B	B	2	3	11	ral	ra	l	8	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3195	f80r	f80r.49	B	B	2	7	11	ol	o	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3196	f80r	f80r.50	B	B	2	1	9	lol	lo	l	8	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3197	f80r	f80r.51	B	B	2	2	11	ol	o	l	9	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3198	f80r	f80r.51	B	B	2	4	11	al	a	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3199	f80r	f80r.51	B	B	2	11	11	olom	olo	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3200	f80r	f80r.52	B	B	2	1	12	sol	so	l	11	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3201	f80r	f80r.52	B	B	2	6	12	ol	o	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3202	f80r	f80r.52	B	B	2	11	12	cheol	cheo	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3203	f80r	f80r.53	B	B	2	1	7	lol	lo	l	6	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3204	f80r	f80r.53	B	B	2	4	7	qokal	qoka	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3205	f80r	f80r.53	B	B	2	5	7	cheol	cheo	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3206	f80v	f80v.10	B	B	2	1	8	sol	so	l	7	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3207	f80v	f80v.10	B	B	2	6	8	qokal	qoka	l	2	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3208	f80v	f80v.11	B	B	2	1	9	tol	to	l	8	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3209	f80v	f80v.11	B	B	2	9	9	rol	ro	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3210	f80v	f80v.12	B	B	2	6	9	qokol	qoko	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3211	f80v	f80v.13	B	B	2	3	6	ol	o	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3212	f80v	f80v.14	B	B	2	5	9	otal	ota	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3213	f80v	f80v.15	B	B	2	6	12	tol	to	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3214	f80v	f80v.15	B	B	2	9	12	otal	ota	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3215	f80v	f80v.15	B	B	2	11	12	ol	o	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3216	f80v	f80v.15	B	B	2	12	12	dal	da	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3217	f80v	f80v.16	B	B	2	1	11	cheol	cheo	l	10	FIRST	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3218	f80v	f80v.16	B	B	2	5	11	qotal	qota	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3219	f80v	f80v.16	B	B	2	11	11	tal	ta	l	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3220	f80v	f80v.17	B	B	2	4	8	qokal	qoka	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3221	f80v	f80v.17	B	B	2	5	8	cheol	cheo	l	3	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3222	f80v	f80v.2	B	B	2	4	8	otal	ota	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3223	f80v	f80v.20	B	B	2	2	8	ol	o	l	6	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3224	f80v	f80v.20	B	B	2	7	8	ol	o	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3225	f80v	f80v.21	B	B	2	3	10	okal	oka	l	7	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3226	f80v	f80v.21	B	B	2	6	10	qokal	qoka	l	4	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3227	f80v	f80v.21	B	B	2	9	10	okal	oka	l	1	INTERNAL	False	False	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
GDT800-O3228	f80v	f80v.21	B	B	2	10	10	otam	ota	m	0	FINAL	True	True	False	FORMAL_TERMINAL_OCCURRENCE__NO_MEANING
