event_id	physical_page	source_page	locus	token_index	register	surface	component_recipe	source_slot_sequence	component_spoken_sequence_de	licensed_close	source_reading_de
P912-E1530	f83r	f83r	f83r.14	4	BIOLOGICAL	qokshedy	OK+SH+E+DY	ACTION>ACTION>GRADE_STATE>CLOSE	ansetzen; halten; kurz; Schritt schließen	YES	die Station ansetzen; den Posten halten; kurz; den Schritt schließen
P912-E1531	f83r	f83r	f83r.14	5	BIOLOGICAL	dal	AL	TARGET_PATH	zur Zielstelle	NO	zur Zielstelle
P912-E1532	f83r	f83r	f83r.14	6	BIOLOGICAL	lchedy	L+CHD+DY	TARGET_PATH>ACTION>CLOSE	weiterleiten; umsetzen; Schritt schließen	YES	weiterleiten; den Posten umsetzen; den Schritt schließen
P912-E1533	f83r	f83r	f83r.14	7	BIOLOGICAL	qokaiin	OK+AIIN	ACTION>QUANTITY_INDEX	ansetzen; nach Sollmaß	NO	die Station ansetzen; nach Sollmaß
P912-E1534	f83r	f83r	f83r.14	8	BIOLOGICAL	shcthy	SH+CTH+Y	ACTION>ACTION>OWNER_CONTENT	halten; den Status prüfen; diesen Posten	NO	den Posten halten; den Stationsstatus prüfen; diesen Posten
P912-E1535	f83r	f83r	f83r.14	9	BIOLOGICAL	dal	AL	TARGET_PATH	zur Zielstelle	NO	zur Zielstelle
P912-E1536	f83r	f83r	f83r.14	10	BIOLOGICAL	sy	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1537	f83r	f83r	f83r.15	1	BIOLOGICAL	saiin	S+AIIN	ACTION>QUANTITY_INDEX	dann/prüfen; nach Sollmaß	NO	die Station prüfen; nach Sollmaß
P912-E1538	f83r	f83r	f83r.15	2	BIOLOGICAL	shedal	SHED+AL	ACTION>TARGET_PATH	ruhen/halten; zur Zielstelle	NO	an der Station halten; zur Zielstelle
P912-E1539	f83r	f83r	f83r.15	3	BIOLOGICAL	shecthy	SH+E+CTH+Y	ACTION>GRADE_STATE>ACTION>OWNER_CONTENT	halten; kurz; den Status prüfen; diesen Posten	NO	den Posten halten; kurz; den Stationsstatus prüfen; diesen Posten
P912-E1540	f83r	f83r	f83r.15	4	BIOLOGICAL	chey	Y	OWNER_CONTENT	diesen Posten	NO	diesen Posten
P912-E1541	f83r	f83r	f83r.15	5	BIOLOGICAL	tal	T+AL	ACTION>TARGET_PATH	bearbeiten/markieren; zur Zielstelle	NO	den Abschnitt bedienen; zur Zielstelle
P912-E1542	f83r	f83r	f83r.15	6	BIOLOGICAL	shcthy	SH+CTH+Y	ACTION>ACTION>OWNER_CONTENT	halten; den Status prüfen; diesen Posten	NO	den Posten halten; den Stationsstatus prüfen; diesen Posten
P912-E1543	f83r	f83r	f83r.15	7	BIOLOGICAL	dalchdy	AL+CHD+DY	TARGET_PATH>ACTION>CLOSE	zur Zielstelle; umsetzen; Schritt schließen	YES	zur Zielstelle; den Posten umsetzen; den Schritt schließen
P912-E1544	f83r	f83r	f83r.15	8	BIOLOGICAL	qotchedy	OT+CHD+DY	ORDER_CALL>ACTION>CLOSE	danach; umsetzen; Schritt schließen	YES	danach; den Posten umsetzen; den Schritt schließen
P912-E1545	f83r	f83r	f83r.15	9	BIOLOGICAL	lchedy	L+CHD+DY	TARGET_PATH>ACTION>CLOSE	weiterleiten; umsetzen; Schritt schließen	YES	weiterleiten; den Posten umsetzen; den Schritt schließen
P912-E1546	f83r	f83r	f83r.16	1	BIOLOGICAL	tchedy	T+CHD+Y	ACTION>ACTION>OWNER_CONTENT	bearbeiten/markieren; umsetzen; diesen Posten	NO	den Abschnitt bedienen; den Posten umsetzen; diesen Posten
P912-E1547	f83r	f83r	f83r.16	2	BIOLOGICAL	qokchdy	OK+CHD+DY	ACTION>ACTION>CLOSE	ansetzen; umsetzen; Schritt schließen	YES	die Station ansetzen; den Posten umsetzen; den Schritt schließen
P912-E1548	f83r	f83r	f83r.16	3	BIOLOGICAL	cheedar	EE+AR	GRADE_STATE>SOURCE_REFERENCE	länger; von der Quellstelle	NO	länger; von der Quellstelle
P912-E1549	f83r	f83r	f83r.16	4	BIOLOGICAL	chldaiin	L+AIIN	TARGET_PATH>QUANTITY_INDEX	weiterleiten; nach Sollmaß	NO	weiterleiten; nach Sollmaß
P912-E1550	f83r	f83r	f83r.16	5	BIOLOGICAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E1551	f83r	f83r	f83r.16	6	BIOLOGICAL	qokain	OK+AIN	ACTION>QUANTITY_INDEX	ansetzen; eine Portion	NO	die Station ansetzen; eine Portion
P912-E1552	f83r	f83r	f83r.16	7	BIOLOGICAL	checthy	CTH+Y	ACTION>OWNER_CONTENT	den Status prüfen; diesen Posten	NO	den Stationsstatus prüfen; diesen Posten
P912-E1553	f83r	f83r	f83r.16	8	BIOLOGICAL	chealror	AL+R+OR	TARGET_PATH>ACTION>OWNER_CONTENT	zur Zielstelle; den Zustand markieren; den Ansatz/Inhalt	NO	zur Zielstelle; den Zustand markieren; mit dem Arbeitsansatz
P912-E1554	f83r	f83r	f83r.17	1	BIOLOGICAL	dcheokedy	D_ADDR+CHEO+K+E+D_ADDR+Y	SOURCE_REFERENCE>OWNER_CONTENT>ACTION>GRADE_STATE>SOURCE_REFERENCE>OWNER_CONTENT	aus dem Teilfeld; den Auszug/Eintrag; zugeben/zuordnen; kurz; aus dem Teilfeld; diesen Posten	NO	an der Teiladresse; den Arbeitsinhalt verwenden; den Posten einsetzen; kurz; an der Teiladresse; diesen Posten
P912-E1555	f83r	f83r	f83r.17	2	BIOLOGICAL	lkeed	L+K+EE+D_ADDR	TARGET_PATH>ACTION>GRADE_STATE>SOURCE_REFERENCE	weiterleiten; zugeben/zuordnen; länger; aus dem Teilfeld	NO	weiterleiten; den Posten einsetzen; länger; an der Teiladresse
P912-E1556	f83r	f83r	f83r.17	3	BIOLOGICAL	shckhey	SH+CKH+E+Y	ACTION>TARGET_PATH>GRADE_STATE>OWNER_CONTENT	halten; durch den Durchlass; kurz; diesen Posten	NO	den Posten halten; durch den Durchlass; kurz; diesen Posten
P912-E1557	f83r	f83r	f83r.17	4	BIOLOGICAL	ytaiin	Y+T+AIIN	OWNER_CONTENT>ACTION>QUANTITY_INDEX	diesen Posten; bearbeiten/markieren; nach Sollmaß	NO	diesen Posten; den Abschnitt bedienen; nach Sollmaß
P912-E1558	f83r	f83r	f83r.17	5	BIOLOGICAL	shechy	SH+E+CH+Y	ACTION>GRADE_STATE>ACTION>OWNER_CONTENT	halten; kurz; entnehmen/ablesen; diesen Posten	NO	den Posten halten; kurz; den Posten abnehmen; diesen Posten
P912-E1559	f83r	f83r	f83r.17	6	BIOLOGICAL	schety	S+CH+E+T+Y	ACTION>ACTION>GRADE_STATE>ACTION>OWNER_CONTENT	dann/prüfen; entnehmen/ablesen; kurz; bearbeiten/markieren; diesen Posten	NO	die Station prüfen; den Posten abnehmen; kurz; den Abschnitt bedienen; diesen Posten
P912-E1560	f83r	f83r	f83r.18	1	BIOLOGICAL	pdalshdy	P+DA+LSH+D_ADDR+Y	ACTION>QUANTITY_INDEX>ACTION>SOURCE_REFERENCE>OWNER_CONTENT	einsetzen/beginnen; auf der zweiten Stufe; waschen/spülen; aus dem Teilfeld; diesen Posten	NO	die Station beginnen; auf der zweiten Stufe; die Station spülen; an der Teiladresse; diesen Posten
P912-E1561	f83r	f83r	f83r.18	2	BIOLOGICAL	shocphedy	SH+O+CPH+E+DY	ACTION>ACTION>ACTION>GRADE_STATE>CLOSE	halten; den Gang ausführen; zum Gegen-/Empfangsgang führen; kurz; Schritt schließen	YES	den Posten halten; den Stationsgang ausführen; zum Gegenlauf oder Empfänger zurückführen; kurz; den Schritt schließen
P912-E1562	f83r	f83r	f83r.18	3	BIOLOGICAL	otor	OT+OR	ORDER_CALL>OWNER_CONTENT	danach; den Ansatz/Inhalt	NO	danach; mit dem Arbeitsansatz
P912-E1563	f83r	f83r	f83r.18	4	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E1564	f83r	f83r	f83r.18	5	BIOLOGICAL	opshedy	O+P+SHED+Y	ACTION>ACTION>ACTION>OWNER_CONTENT	den Gang ausführen; einsetzen/beginnen; ruhen/halten; diesen Posten	NO	den Stationsgang ausführen; die Station beginnen; an der Station halten; diesen Posten
P912-E1565	f83r	f83r	f83r.18	6	BIOLOGICAL	otshdy	OT+SH+D_ADDR+Y	ORDER_CALL>ACTION>SOURCE_REFERENCE>OWNER_CONTENT	danach; halten; aus dem Teilfeld; diesen Posten	NO	danach; den Posten halten; an der Teiladresse; diesen Posten
P912-E1566	f83r	f83r	f83r.18	7	BIOLOGICAL	qokedol	OK+E+D_ADDR+OL	ACTION>GRADE_STATE>SOURCE_REFERENCE>ORDER_CALL	ansetzen; kurz; aus dem Teilfeld; weiter	NO	die Station ansetzen; kurz; an der Teiladresse; fortsetzen
P912-E1567	f83r	f83r	f83r.18	8	BIOLOGICAL	shdy	SH+D_ADDR+Y	ACTION>SOURCE_REFERENCE>OWNER_CONTENT	halten; aus dem Teilfeld; diesen Posten	NO	den Posten halten; an der Teiladresse; diesen Posten
P912-E1568	f83r	f83r	f83r.18	9	BIOLOGICAL	soldy	S+OL+D_ADDR+Y	ACTION>ORDER_CALL>SOURCE_REFERENCE>OWNER_CONTENT	dann/prüfen; weiter; aus dem Teilfeld; diesen Posten	NO	die Station prüfen; fortsetzen; an der Teiladresse; diesen Posten
P912-E1569	f83r	f83r	f83r.19	1	BIOLOGICAL	sar	S+AR	ACTION>SOURCE_REFERENCE	dann/prüfen; von der Quellstelle	NO	die Station prüfen; von der Quellstelle
P912-E1570	f83r	f83r	f83r.19	2	BIOLOGICAL	shedaiin	SHED+AIIN	ACTION>QUANTITY_INDEX	ruhen/halten; nach Sollmaß	NO	an der Station halten; nach Sollmaß
P912-E1571	f83r	f83r	f83r.19	3	BIOLOGICAL	ockhey	O+CKH+E+Y	ACTION>TARGET_PATH>GRADE_STATE>OWNER_CONTENT	den Gang ausführen; durch den Durchlass; kurz; diesen Posten	NO	den Stationsgang ausführen; durch den Durchlass; kurz; diesen Posten
P912-E1572	f83r	f83r	f83r.19	4	BIOLOGICAL	sain	S+AIN	ACTION>QUANTITY_INDEX	dann/prüfen; eine Portion	NO	die Station prüfen; eine Portion
P912-E1573	f83r	f83r	f83r.19	5	BIOLOGICAL	ched	CHD	ACTION	umsetzen	NO	den Posten umsetzen
P912-E1574	f83r	f83r	f83r.19	6	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E1575	f83r	f83r	f83r.19	7	BIOLOGICAL	qetal	CARRIER_Q+E+T+AL	GRADE_STATE>ACTION>TARGET_PATH	kurz; bearbeiten/markieren; zur Zielstelle	NO	kurz; den Abschnitt bedienen; zur Zielstelle
P912-E1576	f83r	f83r	f83r.19	8	BIOLOGICAL	dal	AL	TARGET_PATH	zur Zielstelle	NO	zur Zielstelle
P912-E1577	f83r	f83r	f83r.19	9	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E1578	f83r	f83r	f83r.19	10	BIOLOGICAL	shey	SH+E+Y	ACTION>GRADE_STATE>OWNER_CONTENT	halten; kurz; diesen Posten	NO	den Posten halten; kurz; diesen Posten
P912-E1579	f83r	f83r	f83r.19	11	BIOLOGICAL	lchedy	L+CHD+DY	TARGET_PATH>ACTION>CLOSE	weiterleiten; umsetzen; Schritt schließen	YES	weiterleiten; den Posten umsetzen; den Schritt schließen
P912-E1580	f83r	f83r	f83r.20	1	BIOLOGICAL	solkeedy	SOLK+EE+D_ADDR+Y	ACTION>GRADE_STATE>SOURCE_REFERENCE>OWNER_CONTENT	sammeln; länger; aus dem Teilfeld; diesen Posten	NO	an der Auffangstelle sammeln; länger; an der Teiladresse; diesen Posten
P912-E1581	f83r	f83r	f83r.20	2	BIOLOGICAL	qoteedy	OT+EE+DY	ORDER_CALL>GRADE_STATE>CLOSE	danach; länger; Schritt schließen	YES	danach; länger; den Schritt schließen
P912-E1582	f83r	f83r	f83r.20	3	BIOLOGICAL	qokeey	OK+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; länger; diesen Posten	NO	die Station ansetzen; länger; diesen Posten
P912-E1583	f83r	f83r	f83r.20	4	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E1584	f83r	f83r	f83r.20	5	BIOLOGICAL	sol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1585	f83r	f83r	f83r.20	6	BIOLOGICAL	cheeety	EEE+T+Y	GRADE_STATE>ACTION>OWNER_CONTENT	vollständig; bearbeiten/markieren; diesen Posten	NO	vollständig; den Abschnitt bedienen; diesen Posten
P912-E1586	f83r	f83r	f83r.20	7	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E1587	f83r	f83r	f83r.20	8	BIOLOGICAL	qoky	OK+Y	ACTION>OWNER_CONTENT	ansetzen; diesen Posten	NO	die Station ansetzen; diesen Posten
P912-E1588	f83r	f83r	f83r.20	9	BIOLOGICAL	saiin	S+AIIN	ACTION>QUANTITY_INDEX	dann/prüfen; nach Sollmaß	NO	die Station prüfen; nach Sollmaß
P912-E1589	f83r	f83r	f83r.21	1	BIOLOGICAL	solkeedy	SOLK+EE+D_ADDR+Y	ACTION>GRADE_STATE>SOURCE_REFERENCE>OWNER_CONTENT	sammeln; länger; aus dem Teilfeld; diesen Posten	NO	an der Auffangstelle sammeln; länger; an der Teiladresse; diesen Posten
P912-E1590	f83r	f83r	f83r.21	2	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E1591	f83r	f83r	f83r.21	3	BIOLOGICAL	otedy	OT+E+DY	ORDER_CALL>GRADE_STATE>CLOSE	danach; kurz; Schritt schließen	YES	danach; kurz; den Schritt schließen
P912-E1592	f83r	f83r	f83r.21	4	BIOLOGICAL	sol	OL	ORDER_CALL	weiter	NO	fortsetzen
P912-E1593	f83r	f83r	f83r.21	5	BIOLOGICAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E1594	f83r	f83r	f83r.21	6	BIOLOGICAL	lkedy	L+K+E+DY	TARGET_PATH>ACTION>GRADE_STATE>CLOSE	weiterleiten; zugeben/zuordnen; kurz; Schritt schließen	YES	weiterleiten; den Posten einsetzen; kurz; den Schritt schließen
P912-E1595	f83r	f83r	f83r.21	7	BIOLOGICAL	qokchedy	OK+CHD+Y	ACTION>ACTION>OWNER_CONTENT	ansetzen; umsetzen; diesen Posten	NO	die Station ansetzen; den Posten umsetzen; diesen Posten
P912-E1596	f83r	f83r	f83r.21	8	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E1597	f83r	f83r	f83r.21	9	BIOLOGICAL	chckhdy	CH+CKH+D_ADDR+Y	ACTION>TARGET_PATH>SOURCE_REFERENCE>OWNER_CONTENT	entnehmen/ablesen; durch den Durchlass; aus dem Teilfeld; diesen Posten	NO	den Posten abnehmen; durch den Durchlass; an der Teiladresse; diesen Posten
P912-E1598	f83r	f83r	f83r.21	10	BIOLOGICAL	sar	S+AR	ACTION>SOURCE_REFERENCE	dann/prüfen; von der Quellstelle	NO	die Station prüfen; von der Quellstelle
P912-E1599	f83r	f83r	f83r.22	1	BIOLOGICAL	schedair	CHD+AIR	ACTION>TARGET_PATH	umsetzen; entlang des Laufs	NO	den Posten umsetzen; entlang des Laufs
P912-E1600	f83r	f83r	f83r.22	2	BIOLOGICAL	otchedy	OT+CHD+DY	ORDER_CALL>ACTION>CLOSE	danach; umsetzen; Schritt schließen	YES	danach; den Posten umsetzen; den Schritt schließen
P912-E1601	f83r	f83r	f83r.22	3	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1602	f83r	f83r	f83r.22	4	BIOLOGICAL	chedain	CHD+AIN	ACTION>QUANTITY_INDEX	umsetzen; eine Portion	NO	den Posten umsetzen; eine Portion
P912-E1603	f83r	f83r	f83r.22	5	BIOLOGICAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E1604	f83r	f83r	f83r.22	6	BIOLOGICAL	qotedaiin	OT+E+AIIN	ORDER_CALL>GRADE_STATE>QUANTITY_INDEX	danach; kurz; nach Sollmaß	NO	danach; kurz; nach Sollmaß
P912-E1605	f83r	f83r	f83r.22	7	BIOLOGICAL	otaiin	OT+AIIN	ORDER_CALL>QUANTITY_INDEX	danach; nach Sollmaß	NO	danach; nach Sollmaß
P912-E1606	f83r	f83r	f83r.22	8	BIOLOGICAL	otedy	OT+E+DY	ORDER_CALL>GRADE_STATE>CLOSE	danach; kurz; Schritt schließen	YES	danach; kurz; den Schritt schließen
P912-E1607	f83r	f83r	f83r.22	9	BIOLOGICAL	ldy	L+DY	TARGET_PATH>CLOSE	weiterleiten; Schritt schließen	YES	weiterleiten; den Schritt schließen
P912-E1608	f83r	f83r	f83r.23	1	BIOLOGICAL	tchedy	T+CHD+Y	ACTION>ACTION>OWNER_CONTENT	bearbeiten/markieren; umsetzen; diesen Posten	NO	den Abschnitt bedienen; den Posten umsetzen; diesen Posten
P912-E1609	f83r	f83r	f83r.23	2	BIOLOGICAL	qotedy	OT+E+DY	ORDER_CALL>GRADE_STATE>CLOSE	danach; kurz; Schritt schließen	YES	danach; kurz; den Schritt schließen
P912-E1610	f83r	f83r	f83r.23	3	BIOLOGICAL	qokal	OK+AL	ACTION>TARGET_PATH	ansetzen; zur Zielstelle	NO	die Station ansetzen; zur Zielstelle
P912-E1611	f83r	f83r	f83r.23	4	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E1612	f83r	f83r	f83r.23	5	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E1613	f83r	f83r	f83r.23	6	BIOLOGICAL	shecthedy	SH+E+CTH+E+D_ADDR+Y	ACTION>GRADE_STATE>ACTION>GRADE_STATE>SOURCE_REFERENCE>OWNER_CONTENT	halten; kurz; den Status prüfen; kurz; aus dem Teilfeld; diesen Posten	NO	den Posten halten; kurz; den Stationsstatus prüfen; kurz; an der Teiladresse; diesen Posten
P912-E1614	f83r	f83r	f83r.23	7	BIOLOGICAL	shecthy	SH+E+CTH+Y	ACTION>GRADE_STATE>ACTION>OWNER_CONTENT	halten; kurz; den Status prüfen; diesen Posten	NO	den Posten halten; kurz; den Stationsstatus prüfen; diesen Posten
P912-E1615	f83r	f83r	f83r.23	8	BIOLOGICAL	otor	OT+OR	ORDER_CALL>OWNER_CONTENT	danach; den Ansatz/Inhalt	NO	danach; mit dem Arbeitsansatz
P912-E1616	f83r	f83r	f83r.23	9	BIOLOGICAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E1617	f83r	f83r	f83r.24	1	BIOLOGICAL	soiiin	S+O+LOCAL_CHAR_I+IIN	ACTION>ACTION>LOCAL_DETAIL>QUANTITY_INDEX	dann/prüfen; den Gang ausführen; mit lokalem I-Zeichen; auf der Stufe	NO	die Station prüfen; den Stationsgang ausführen; mit lokalem I-Kennzeichen; auf der Stufe
P912-E1618	f83r	f83r	f83r.24	2	BIOLOGICAL	checthy	CTH+Y	ACTION>OWNER_CONTENT	den Status prüfen; diesen Posten	NO	den Stationsstatus prüfen; diesen Posten
P912-E1619	f83r	f83r	f83r.24	3	BIOLOGICAL	chety	T+Y	ACTION>OWNER_CONTENT	bearbeiten/markieren; diesen Posten	NO	den Abschnitt bedienen; diesen Posten
P912-E1620	f83r	f83r	f83r.24	4	BIOLOGICAL	otaiin	OT+AIIN	ORDER_CALL>QUANTITY_INDEX	danach; nach Sollmaß	NO	danach; nach Sollmaß
P912-E1621	f83r	f83r	f83r.24	5	BIOLOGICAL	olsaly	OL+AL+Y	ORDER_CALL>TARGET_PATH>OWNER_CONTENT	weiter; zur Zielstelle; diesen Posten	NO	fortsetzen; zur Zielstelle; diesen Posten
P912-E1622	f83r	f83r	f83r.24	6	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E1623	f83r	f83r	f83r.25	1	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1624	f83r	f83r	f83r.25	2	BIOLOGICAL	qolchey	OL+Y	ORDER_CALL>OWNER_CONTENT	weiter; diesen Posten	NO	fortsetzen; diesen Posten
P912-E1625	f83r	f83r	f83r.25	3	BIOLOGICAL	qokeey	OK+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; länger; diesen Posten	NO	die Station ansetzen; länger; diesen Posten
P912-E1626	f83r	f83r	f83r.25	4	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E1627	f83r	f83r	f83r.25	5	BIOLOGICAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E1628	f83r	f83r	f83r.25	6	BIOLOGICAL	otal	OT+AL	ORDER_CALL>TARGET_PATH	danach; zur Zielstelle	NO	danach; zur Zielstelle
P912-E1629	f83r	f83r	f83r.26	1	BIOLOGICAL	otchey	OT+Y	ORDER_CALL>OWNER_CONTENT	danach; diesen Posten	NO	danach; diesen Posten
P912-E1630	f83r	f83r	f83r.26	2	BIOLOGICAL	qokeey	OK+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	ansetzen; länger; diesen Posten	NO	die Station ansetzen; länger; diesen Posten
P912-E1631	f83r	f83r	f83r.26	3	BIOLOGICAL	qoky	OK+Y	ACTION>OWNER_CONTENT	ansetzen; diesen Posten	NO	die Station ansetzen; diesen Posten
P912-E1632	f83r	f83r	f83r.26	4	BIOLOGICAL	tol	T+OL	ACTION>ORDER_CALL	bearbeiten/markieren; weiter	NO	den Abschnitt bedienen; fortsetzen
P912-E1633	f83r	f83r	f83r.26	5	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E1634	f83r	f83r	f83r.26	6	BIOLOGICAL	qokylddy	OK+Y+LD+DY	ACTION>OWNER_CONTENT>ACTION>CLOSE	ansetzen; diesen Posten; befestigen; Schritt schließen	YES	die Station ansetzen; diesen Posten; befestigen; den Schritt schließen
P912-E1635	f83r	f83r	f83r.27	1	BIOLOGICAL	dain	AIN	QUANTITY_INDEX	eine Portion	NO	eine Portion
P912-E1636	f83r	f83r	f83r.27	2	BIOLOGICAL	chedy	CHD+Y	ACTION>OWNER_CONTENT	umsetzen; diesen Posten	NO	den Posten umsetzen; diesen Posten
P912-E1637	f83r	f83r	f83r.27	3	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1638	f83r	f83r	f83r.27	4	BIOLOGICAL	shckhedy	SH+CKH+E+DY	ACTION>TARGET_PATH>GRADE_STATE>CLOSE	halten; durch den Durchlass; kurz; Schritt schließen	YES	den Posten halten; durch den Durchlass; kurz; den Schritt schließen
P912-E1639	f83r	f83r	f83r.27	5	BIOLOGICAL	shckhedy	SH+CKH+E+DY	ACTION>TARGET_PATH>GRADE_STATE>CLOSE	halten; durch den Durchlass; kurz; Schritt schließen	YES	den Posten halten; durch den Durchlass; kurz; den Schritt schließen
P912-E1640	f83r	f83r	f83r.28	1	BIOLOGICAL	saiin	S+AIIN	ACTION>QUANTITY_INDEX	dann/prüfen; nach Sollmaß	NO	die Station prüfen; nach Sollmaß
P912-E1641	f83r	f83r	f83r.28	2	BIOLOGICAL	cheeky	CHK+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	behandeln; länger; diesen Posten	NO	den Stationszustand behandeln; länger; diesen Posten
P912-E1642	f83r	f83r	f83r.28	3	BIOLOGICAL	sheey	SH+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	halten; länger; diesen Posten	NO	den Posten halten; länger; diesen Posten
P912-E1643	f83r	f83r	f83r.28	4	BIOLOGICAL	qokedy	OK+E+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; kurz; Schritt schließen	YES	die Station ansetzen; kurz; den Schritt schließen
P912-E1644	f83r	f83r	f83r.28	5	BIOLOGICAL	shedy	SHED+DY	ACTION>CLOSE	ruhen/halten; Schritt schließen	YES	an der Station halten; den Schritt schließen
P912-E1645	f83r	f83r	f83r.28	6	BIOLOGICAL	oldy	OL+DY	ORDER_CALL>CLOSE	weiter; Schritt schließen	YES	fortsetzen; den Schritt schließen
P912-E1646	f83r	f83r	f83r.29	1	BIOLOGICAL	salchedy	S+AL+CHD+Y	ACTION>TARGET_PATH>ACTION>OWNER_CONTENT	dann/prüfen; zur Zielstelle; umsetzen; diesen Posten	NO	die Station prüfen; zur Zielstelle; den Posten umsetzen; diesen Posten
P912-E1647	f83r	f83r	f83r.29	2	BIOLOGICAL	cheey	SH+EE+Y	ACTION>GRADE_STATE>OWNER_CONTENT	halten; länger; diesen Posten	NO	den Posten halten; länger; diesen Posten
P912-E1648	f83r	f83r	f83r.29	3	BIOLOGICAL	qody	CARRIER_Q+O+DY	ACTION>CLOSE	den Gang ausführen; Schritt schließen	YES	den Stationsgang ausführen; den Schritt schließen
P912-E1649	f83r	f83r	f83r.29	4	BIOLOGICAL	kesd	K+E+S_ADDR+D_ADDR	ACTION>GRADE_STATE>TARGET_PATH>SOURCE_REFERENCE	zugeben/zuordnen; kurz; zur S-Adresse; aus dem Teilfeld	NO	den Posten einsetzen; kurz; an der S-Adresse; an der Teiladresse
P912-E1650	f83r	f83r	f83r.29	5	BIOLOGICAL	oldy	OL+DY	ORDER_CALL>CLOSE	weiter; Schritt schließen	YES	fortsetzen; den Schritt schließen
P912-E1651	f83r	f83r	f83r.30	1	BIOLOGICAL	s	S	ACTION	dann/prüfen	NO	die Station prüfen
P912-E1652	f83r	f83r	f83r.30	2	BIOLOGICAL	okeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1653	f83r	f83r	f83r.30	3	BIOLOGICAL	qokeedy	OK+EE+DY	ACTION>GRADE_STATE>CLOSE	ansetzen; länger; Schritt schließen	YES	die Station ansetzen; länger; den Schritt schließen
P912-E1654	f83r	f83r	f83r.30	4	BIOLOGICAL	qoky	OK+Y	ACTION>OWNER_CONTENT	ansetzen; diesen Posten	NO	die Station ansetzen; diesen Posten
