case	bundle	edition	page	leaf	paragraphs	writer	groups	characters	status	codes	independent_meaning_capacity
5756	2878	IT2a	f23r	23	f23r|f23r.4-f23r.5;f23r|f23r.6-f23r.11	FULL	77	337	UNKNOWN_SOURCE	0	0
5757	2878	IT2a	f23r	23	f23r|f23r.4-f23r.5;f23r|f23r.6-f23r.11	DELTA	77	337	UNKNOWN_SOURCE	0	0
5758	2879	IT2a	f23r	23	f23r|f23r.1-f23r.3;f23r|f23r.4-f23r.5;f23r|f23r.6-f23r.11	FULL	106	470	UNKNOWN_SOURCE	0	0
5759	2879	IT2a	f23r	23	f23r|f23r.1-f23r.3;f23r|f23r.4-f23r.5;f23r|f23r.6-f23r.11	DELTA	106	470	UNKNOWN_SOURCE	0	0
5760	2880	IT2a	f23v	23	f23v|f23v.1-f23v.5	FULL	36	190	UNKNOWN_SOURCE	0	0
5761	2880	IT2a	f23v	23	f23v|f23v.1-f23v.5	DELTA	36	190	UNKNOWN_SOURCE	0	0
5762	2881	IT2a	f23v	23	f23v|f23v.6-f23v.12	FULL	53	218	UNKNOWN_SOURCE	0	0
5763	2881	IT2a	f23v	23	f23v|f23v.6-f23v.12	DELTA	53	218	UNKNOWN_SOURCE	0	0
5764	2882	IT2a	f23v	23	f23v|f23v.1-f23v.5;f23v|f23v.6-f23v.12	FULL	89	408	UNKNOWN_SOURCE	0	0
5765	2882	IT2a	f23v	23	f23v|f23v.1-f23v.5;f23v|f23v.6-f23v.12	DELTA	89	408	UNKNOWN_SOURCE	0	0
5766	2883	IT2a	f24r	24	f24r|f24r.1-f24r.19	FULL	106	449	UNKNOWN_SOURCE	0	0
5767	2883	IT2a	f24r	24	f24r|f24r.1-f24r.19	DELTA	106	449	UNKNOWN_SOURCE	0	0
5768	2884	IT2a	f24r	24	f24r|f24r.20-f24r.20	FULL	1	9	UNKNOWN_SOURCE	0	0
5769	2884	IT2a	f24r	24	f24r|f24r.20-f24r.20	DELTA	1	9	UNKNOWN_SOURCE	0	0
5770	2885	IT2a	f24r	24	f24r|f24r.1-f24r.19;f24r|f24r.20-f24r.20	FULL	107	458	UNKNOWN_SOURCE	0	0
5771	2885	IT2a	f24r	24	f24r|f24r.1-f24r.19;f24r|f24r.20-f24r.20	DELTA	107	458	UNKNOWN_SOURCE	0	0
5772	2886	IT2a	f24v	24	f24v|f24v.1-f24v.5	FULL	33	175	CONTRADICTED_RECORD_COUNT	0	0
5773	2886	IT2a	f24v	24	f24v|f24v.1-f24v.5	DELTA	33	175	CONTRADICTED_RECORD_COUNT	0	0
5774	2887	IT2a	f24v	24	f24v|f24v.6-f24v.11	FULL	23	115	CONTRADICTED_RECORD_COUNT	0	0
5775	2887	IT2a	f24v	24	f24v|f24v.6-f24v.11	DELTA	23	115	CONTRADICTED_RECORD_COUNT	0	0
5776	2888	IT2a	f24v	24	f24v|f24v.12-f24v.16	FULL	24	111	CONTRADICTED_RECORD_COUNT	0	0
5777	2888	IT2a	f24v	24	f24v|f24v.12-f24v.16	DELTA	24	111	CONTRADICTED_RECORD_COUNT	0	0
5778	2889	IT2a	f24v	24	f24v|f24v.1-f24v.5;f24v|f24v.6-f24v.11	FULL	56	290	CONTRADICTED_RECORD_COUNT	0	0
5779	2889	IT2a	f24v	24	f24v|f24v.1-f24v.5;f24v|f24v.6-f24v.11	DELTA	56	290	CONTRADICTED_RECORD_COUNT	0	0
5780	2890	IT2a	f24v	24	f24v|f24v.6-f24v.11;f24v|f24v.12-f24v.16	FULL	47	226	CONTRADICTED_RECORD_COUNT	0	0
5781	2890	IT2a	f24v	24	f24v|f24v.6-f24v.11;f24v|f24v.12-f24v.16	DELTA	47	226	CONTRADICTED_RECORD_COUNT	0	0
5782	2891	IT2a	f24v	24	f24v|f24v.1-f24v.5;f24v|f24v.6-f24v.11;f24v|f24v.12-f24v.16	FULL	80	401	CONTRADICTED_RECORD_COUNT	0	0
5783	2891	IT2a	f24v	24	f24v|f24v.1-f24v.5;f24v|f24v.6-f24v.11;f24v|f24v.12-f24v.16	DELTA	80	401	CONTRADICTED_RECORD_COUNT	0	0
5784	2892	IT2a	f25r	25	f25r|f25r.1-f25r.7	FULL	48	252	CONTRADICTED_RECORD_COUNT	0	0
5785	2892	IT2a	f25r	25	f25r|f25r.1-f25r.7	DELTA	48	252	CONTRADICTED_RECORD_COUNT	0	0
5786	2893	IT2a	f25v	25	f25v|f25v.1-f25v.7	FULL	57	287	UNKNOWN_SOURCE	0	0
5787	2893	IT2a	f25v	25	f25v|f25v.1-f25v.7	DELTA	57	287	UNKNOWN_SOURCE	0	0
5788	2894	IT2a	f26r	26	f26r|f26r.1-f26r.6	FULL	50	260	UNKNOWN_SOURCE	0	0
5789	2894	IT2a	f26r	26	f26r|f26r.1-f26r.6	DELTA	50	260	UNKNOWN_SOURCE	0	0
5790	2895	IT2a	f26r	26	f26r|f26r.7-f26r.10	FULL	36	173	UNKNOWN_SOURCE	0	0
5791	2895	IT2a	f26r	26	f26r|f26r.7-f26r.10	DELTA	36	173	UNKNOWN_SOURCE	0	0
5792	2896	IT2a	f26r	26	f26r|f26r.1-f26r.6;f26r|f26r.7-f26r.10	FULL	86	433	UNKNOWN_SOURCE	0	0
5793	2896	IT2a	f26r	26	f26r|f26r.1-f26r.6;f26r|f26r.7-f26r.10	DELTA	86	433	UNKNOWN_SOURCE	0	0
5794	2897	IT2a	f26v	26	f26v|f26v.1-f26v.2	FULL	22	111	UNKNOWN_SOURCE	0	0
5795	2897	IT2a	f26v	26	f26v|f26v.1-f26v.2	DELTA	22	111	UNKNOWN_SOURCE	0	0
5796	2898	IT2a	f26v	26	f26v|f26v.3-f26v.4	FULL	22	110	CONTRADICTED_RECORD_COUNT	0	0
5797	2898	IT2a	f26v	26	f26v|f26v.3-f26v.4	DELTA	22	110	CONTRADICTED_RECORD_COUNT	0	0
5798	2899	IT2a	f26v	26	f26v|f26v.5-f26v.6	FULL	22	108	CONTRADICTED_RECORD_COUNT	0	0
5799	2899	IT2a	f26v	26	f26v|f26v.5-f26v.6	DELTA	22	108	CONTRADICTED_RECORD_COUNT	0	0
5800	2900	IT2a	f26v	26	f26v|f26v.7-f26v.9	FULL	24	133	CONTRADICTED_RECORD_COUNT	0	0
5801	2900	IT2a	f26v	26	f26v|f26v.7-f26v.9	DELTA	24	133	CONTRADICTED_RECORD_COUNT	0	0
5802	2901	IT2a	f26v	26	f26v|f26v.1-f26v.2;f26v|f26v.3-f26v.4	FULL	44	221	UNKNOWN_SOURCE	0	0
5803	2901	IT2a	f26v	26	f26v|f26v.1-f26v.2;f26v|f26v.3-f26v.4	DELTA	44	221	UNKNOWN_SOURCE	0	0
5804	2902	IT2a	f26v	26	f26v|f26v.3-f26v.4;f26v|f26v.5-f26v.6	FULL	44	218	CONTRADICTED_RECORD_COUNT	0	0
5805	2902	IT2a	f26v	26	f26v|f26v.3-f26v.4;f26v|f26v.5-f26v.6	DELTA	44	218	CONTRADICTED_RECORD_COUNT	0	0
5806	2903	IT2a	f26v	26	f26v|f26v.5-f26v.6;f26v|f26v.7-f26v.9	FULL	46	241	CONTRADICTED_RECORD_COUNT	0	0
5807	2903	IT2a	f26v	26	f26v|f26v.5-f26v.6;f26v|f26v.7-f26v.9	DELTA	46	241	CONTRADICTED_RECORD_COUNT	0	0
5808	2904	IT2a	f26v	26	f26v|f26v.1-f26v.2;f26v|f26v.3-f26v.4;f26v|f26v.5-f26v.6	FULL	66	329	UNKNOWN_SOURCE	0	0
5809	2904	IT2a	f26v	26	f26v|f26v.1-f26v.2;f26v|f26v.3-f26v.4;f26v|f26v.5-f26v.6	DELTA	66	329	UNKNOWN_SOURCE	0	0
5810	2905	IT2a	f26v	26	f26v|f26v.3-f26v.4;f26v|f26v.5-f26v.6;f26v|f26v.7-f26v.9	FULL	68	351	CONTRADICTED_RECORD_COUNT	0	0
5811	2905	IT2a	f26v	26	f26v|f26v.3-f26v.4;f26v|f26v.5-f26v.6;f26v|f26v.7-f26v.9	DELTA	68	351	CONTRADICTED_RECORD_COUNT	0	0
5812	2906	IT2a	f26v	26	f26v|f26v.1-f26v.2;f26v|f26v.3-f26v.4;f26v|f26v.5-f26v.6;f26v|f26v.7-f26v.9	FULL	90	462	UNKNOWN_SOURCE	0	0
5813	2906	IT2a	f26v	26	f26v|f26v.1-f26v.2;f26v|f26v.3-f26v.4;f26v|f26v.5-f26v.6;f26v|f26v.7-f26v.9	DELTA	90	462	UNKNOWN_SOURCE	0	0
5814	2907	IT2a	f27r	27	f27r|f27r.1-f27r.6	FULL	48	205	UNKNOWN_SOURCE	0	0
5815	2907	IT2a	f27r	27	f27r|f27r.1-f27r.6	DELTA	48	205	UNKNOWN_SOURCE	0	0
5816	2908	IT2a	f27r	27	f27r|f27r.7-f27r.12	FULL	42	172	UNKNOWN_SOURCE	0	0
5817	2908	IT2a	f27r	27	f27r|f27r.7-f27r.12	DELTA	42	172	UNKNOWN_SOURCE	0	0
5818	2909	IT2a	f27r	27	f27r|f27r.13-f27r.13	FULL	1	9	UNKNOWN_SOURCE	0	0
5819	2909	IT2a	f27r	27	f27r|f27r.13-f27r.13	DELTA	1	9	UNKNOWN_SOURCE	0	0
5820	2910	IT2a	f27r	27	f27r|f27r.1-f27r.6;f27r|f27r.7-f27r.12	FULL	90	377	UNKNOWN_SOURCE	0	0
5821	2910	IT2a	f27r	27	f27r|f27r.1-f27r.6;f27r|f27r.7-f27r.12	DELTA	90	377	UNKNOWN_SOURCE	0	0
5822	2911	IT2a	f27r	27	f27r|f27r.7-f27r.12;f27r|f27r.13-f27r.13	FULL	43	181	UNKNOWN_SOURCE	0	0
5823	2911	IT2a	f27r	27	f27r|f27r.7-f27r.12;f27r|f27r.13-f27r.13	DELTA	43	181	UNKNOWN_SOURCE	0	0
5824	2912	IT2a	f27r	27	f27r|f27r.1-f27r.6;f27r|f27r.7-f27r.12;f27r|f27r.13-f27r.13	FULL	91	386	UNKNOWN_SOURCE	0	0
5825	2912	IT2a	f27r	27	f27r|f27r.1-f27r.6;f27r|f27r.7-f27r.12;f27r|f27r.13-f27r.13	DELTA	91	386	UNKNOWN_SOURCE	0	0
5826	2913	IT2a	f28r	28	f28r|f28r.1-f28r.9	FULL	67	346	UNKNOWN_SOURCE	0	0
5827	2913	IT2a	f28r	28	f28r|f28r.1-f28r.9	DELTA	67	346	UNKNOWN_SOURCE	0	0
5828	2914	IT2a	f28v	28	f28v|f28v.1-f28v.3	FULL	22	104	CONTRADICTED_RECORD_COUNT	0	0
5829	2914	IT2a	f28v	28	f28v|f28v.1-f28v.3	DELTA	22	104	CONTRADICTED_RECORD_COUNT	0	0
5830	2915	IT2a	f28v	28	f28v|f28v.4-f28v.5	FULL	18	90	CONTRADICTED_RECORD_COUNT	0	0
5831	2915	IT2a	f28v	28	f28v|f28v.4-f28v.5	DELTA	18	90	CONTRADICTED_RECORD_COUNT	0	0
5832	2916	IT2a	f28v	28	f28v|f28v.6-f28v.6	FULL	2	12	CONTRADICTED_RECORD_COUNT	0	0
5833	2916	IT2a	f28v	28	f28v|f28v.6-f28v.6	DELTA	2	12	CONTRADICTED_RECORD_COUNT	0	0
5834	2917	IT2a	f28v	28	f28v|f28v.7-f28v.9	FULL	26	102	UNKNOWN_SOURCE	0	0
5835	2917	IT2a	f28v	28	f28v|f28v.7-f28v.9	DELTA	26	102	UNKNOWN_SOURCE	0	0
5836	2918	IT2a	f28v	28	f28v|f28v.1-f28v.3;f28v|f28v.4-f28v.5	FULL	40	194	CONTRADICTED_RECORD_COUNT	0	0
5837	2918	IT2a	f28v	28	f28v|f28v.1-f28v.3;f28v|f28v.4-f28v.5	DELTA	40	194	CONTRADICTED_RECORD_COUNT	0	0
5838	2919	IT2a	f28v	28	f28v|f28v.4-f28v.5;f28v|f28v.6-f28v.6	FULL	20	102	CONTRADICTED_RECORD_COUNT	0	0
5839	2919	IT2a	f28v	28	f28v|f28v.4-f28v.5;f28v|f28v.6-f28v.6	DELTA	20	102	CONTRADICTED_RECORD_COUNT	0	0
5840	2920	IT2a	f28v	28	f28v|f28v.6-f28v.6;f28v|f28v.7-f28v.9	FULL	28	114	UNKNOWN_SOURCE	0	0
5841	2920	IT2a	f28v	28	f28v|f28v.6-f28v.6;f28v|f28v.7-f28v.9	DELTA	28	114	UNKNOWN_SOURCE	0	0
5842	2921	IT2a	f28v	28	f28v|f28v.1-f28v.3;f28v|f28v.4-f28v.5;f28v|f28v.6-f28v.6	FULL	42	206	CONTRADICTED_RECORD_COUNT	0	0
5843	2921	IT2a	f28v	28	f28v|f28v.1-f28v.3;f28v|f28v.4-f28v.5;f28v|f28v.6-f28v.6	DELTA	42	206	CONTRADICTED_RECORD_COUNT	0	0
5844	2922	IT2a	f28v	28	f28v|f28v.4-f28v.5;f28v|f28v.6-f28v.6;f28v|f28v.7-f28v.9	FULL	46	204	UNKNOWN_SOURCE	0	0
5845	2922	IT2a	f28v	28	f28v|f28v.4-f28v.5;f28v|f28v.6-f28v.6;f28v|f28v.7-f28v.9	DELTA	46	204	UNKNOWN_SOURCE	0	0
5846	2923	IT2a	f28v	28	f28v|f28v.1-f28v.3;f28v|f28v.4-f28v.5;f28v|f28v.6-f28v.6;f28v|f28v.7-f28v.9	FULL	68	308	UNKNOWN_SOURCE	0	0
5847	2923	IT2a	f28v	28	f28v|f28v.1-f28v.3;f28v|f28v.4-f28v.5;f28v|f28v.6-f28v.6;f28v|f28v.7-f28v.9	DELTA	68	308	UNKNOWN_SOURCE	0	0
5848	2924	IT2a	f29r	29	f29r|f29r.1-f29r.4	FULL	29	134	UNKNOWN_SOURCE	0	0
5849	2924	IT2a	f29r	29	f29r|f29r.1-f29r.4	DELTA	29	134	UNKNOWN_SOURCE	0	0
5850	2925	IT2a	f29r	29	f29r|f29r.5-f29r.9	FULL	36	172	UNKNOWN_SOURCE	0	0
5851	2925	IT2a	f29r	29	f29r|f29r.5-f29r.9	DELTA	36	172	UNKNOWN_SOURCE	0	0
5852	2926	IT2a	f29r	29	f29r|f29r.1-f29r.4;f29r|f29r.5-f29r.9	FULL	65	306	UNKNOWN_SOURCE	0	0
5853	2926	IT2a	f29r	29	f29r|f29r.1-f29r.4;f29r|f29r.5-f29r.9	DELTA	65	306	UNKNOWN_SOURCE	0	0
5854	2927	IT2a	f29v	29	f29v|f29v.1-f29v.4	FULL	39	174	UNKNOWN_SOURCE	0	0
5855	2927	IT2a	f29v	29	f29v|f29v.1-f29v.4	DELTA	39	174	UNKNOWN_SOURCE	0	0
5856	2928	IT2a	f29v	29	f29v|f29v.5-f29v.9	FULL	40	180	UNKNOWN_SOURCE	0	0
5857	2928	IT2a	f29v	29	f29v|f29v.5-f29v.9	DELTA	40	180	UNKNOWN_SOURCE	0	0
5858	2929	IT2a	f29v	29	f29v|f29v.10-f29v.12	FULL	16	74	UNKNOWN_SOURCE	0	0
5859	2929	IT2a	f29v	29	f29v|f29v.10-f29v.12	DELTA	16	74	UNKNOWN_SOURCE	0	0
5860	2930	IT2a	f29v	29	f29v|f29v.1-f29v.4;f29v|f29v.5-f29v.9	FULL	79	354	UNKNOWN_SOURCE	0	0
5861	2930	IT2a	f29v	29	f29v|f29v.1-f29v.4;f29v|f29v.5-f29v.9	DELTA	79	354	UNKNOWN_SOURCE	0	0
5862	2931	IT2a	f29v	29	f29v|f29v.5-f29v.9;f29v|f29v.10-f29v.12	FULL	56	254	UNKNOWN_SOURCE	0	0
5863	2931	IT2a	f29v	29	f29v|f29v.5-f29v.9;f29v|f29v.10-f29v.12	DELTA	56	254	UNKNOWN_SOURCE	0	0
5864	2932	IT2a	f29v	29	f29v|f29v.1-f29v.4;f29v|f29v.5-f29v.9;f29v|f29v.10-f29v.12	FULL	95	428	UNKNOWN_SOURCE	0	0
5865	2932	IT2a	f29v	29	f29v|f29v.1-f29v.4;f29v|f29v.5-f29v.9;f29v|f29v.10-f29v.12	DELTA	95	428	UNKNOWN_SOURCE	0	0
5866	2933	IT2a	f2r	2	f2r|f2r.1-f2r.7	FULL	46	216	UNKNOWN_SOURCE	0	0
5867	2933	IT2a	f2r	2	f2r|f2r.1-f2r.7	DELTA	46	216	UNKNOWN_SOURCE	0	0
5868	2934	IT2a	f2r	2	f2r|f2r.8-f2r.13	FULL	53	239	UNKNOWN_SOURCE	0	0
5869	2934	IT2a	f2r	2	f2r|f2r.8-f2r.13	DELTA	53	239	UNKNOWN_SOURCE	0	0
5870	2935	IT2a	f2r	2	f2r|f2r.1-f2r.7;f2r|f2r.8-f2r.13	FULL	99	455	UNKNOWN_SOURCE	0	0
5871	2935	IT2a	f2r	2	f2r|f2r.1-f2r.7;f2r|f2r.8-f2r.13	DELTA	99	455	UNKNOWN_SOURCE	0	0
5872	2936	IT2a	f2v	2	f2v|f2v.1-f2v.4	FULL	30	139	UNKNOWN_SOURCE	0	0
5873	2936	IT2a	f2v	2	f2v|f2v.1-f2v.4	DELTA	30	139	UNKNOWN_SOURCE	0	0
5874	2937	IT2a	f2v	2	f2v|f2v.5-f2v.8	FULL	31	149	UNKNOWN_SOURCE	0	0
5875	2937	IT2a	f2v	2	f2v|f2v.5-f2v.8	DELTA	31	149	UNKNOWN_SOURCE	0	0
5876	2938	IT2a	f2v	2	f2v|f2v.1-f2v.4;f2v|f2v.5-f2v.8	FULL	61	288	UNKNOWN_SOURCE	0	0
5877	2938	IT2a	f2v	2	f2v|f2v.1-f2v.4;f2v|f2v.5-f2v.8	DELTA	61	288	UNKNOWN_SOURCE	0	0
5878	2939	IT2a	f30r	30	f30r|f30r.1-f30r.7	FULL	52	257	CONTRADICTED_RECORD_COUNT	0	0
5879	2939	IT2a	f30r	30	f30r|f30r.1-f30r.7	DELTA	52	257	CONTRADICTED_RECORD_COUNT	0	0
5880	2940	IT2a	f30r	30	f30r|f30r.8-f30r.13	FULL	43	230	UNKNOWN_SOURCE	0	0
5881	2940	IT2a	f30r	30	f30r|f30r.8-f30r.13	DELTA	43	230	UNKNOWN_SOURCE	0	0
5882	2941	IT2a	f30r	30	f30r|f30r.1-f30r.7;f30r|f30r.8-f30r.13	FULL	95	487	UNKNOWN_SOURCE	0	0
5883	2941	IT2a	f30r	30	f30r|f30r.1-f30r.7;f30r|f30r.8-f30r.13	DELTA	95	487	UNKNOWN_SOURCE	0	0
5884	2942	IT2a	f30v	30	f30v|f30v.1-f30v.11	FULL	63	341	CONTRADICTED_RECORD_COUNT	0	0
5885	2942	IT2a	f30v	30	f30v|f30v.1-f30v.11	DELTA	63	341	CONTRADICTED_RECORD_COUNT	0	0
5886	2943	IT2a	f31r	31	f31r|f31r.1-f31r.5	FULL	35	169	UNKNOWN_SOURCE	0	0
5887	2943	IT2a	f31r	31	f31r|f31r.1-f31r.5	DELTA	35	169	UNKNOWN_SOURCE	0	0
5888	2944	IT2a	f31r	31	f31r|f31r.6-f31r.9	FULL	27	147	CONTRADICTED_RECORD_COUNT	0	0
5889	2944	IT2a	f31r	31	f31r|f31r.6-f31r.9	DELTA	27	147	CONTRADICTED_RECORD_COUNT	0	0
5890	2945	IT2a	f31r	31	f31r|f31r.10-f31r.15	FULL	37	191	CONTRADICTED_RECORD_COUNT	0	0
5891	2945	IT2a	f31r	31	f31r|f31r.10-f31r.15	DELTA	37	191	CONTRADICTED_RECORD_COUNT	0	0
5892	2946	IT2a	f31r	31	f31r|f31r.16-f31r.16	FULL	2	12	CONTRADICTED_RECORD_COUNT	0	0
5893	2946	IT2a	f31r	31	f31r|f31r.16-f31r.16	DELTA	2	12	CONTRADICTED_RECORD_COUNT	0	0
5894	2947	IT2a	f31r	31	f31r|f31r.1-f31r.5;f31r|f31r.6-f31r.9	FULL	62	316	UNKNOWN_SOURCE	0	0
5895	2947	IT2a	f31r	31	f31r|f31r.1-f31r.5;f31r|f31r.6-f31r.9	DELTA	62	316	UNKNOWN_SOURCE	0	0
5896	2948	IT2a	f31r	31	f31r|f31r.6-f31r.9;f31r|f31r.10-f31r.15	FULL	64	338	CONTRADICTED_RECORD_COUNT	0	0
5897	2948	IT2a	f31r	31	f31r|f31r.6-f31r.9;f31r|f31r.10-f31r.15	DELTA	64	338	CONTRADICTED_RECORD_COUNT	0	0
5898	2949	IT2a	f31r	31	f31r|f31r.10-f31r.15;f31r|f31r.16-f31r.16	FULL	39	203	CONTRADICTED_RECORD_COUNT	0	0
5899	2949	IT2a	f31r	31	f31r|f31r.10-f31r.15;f31r|f31r.16-f31r.16	DELTA	39	203	CONTRADICTED_RECORD_COUNT	0	0
5900	2950	IT2a	f31r	31	f31r|f31r.1-f31r.5;f31r|f31r.6-f31r.9;f31r|f31r.10-f31r.15	FULL	99	507	UNKNOWN_SOURCE	0	0
5901	2950	IT2a	f31r	31	f31r|f31r.1-f31r.5;f31r|f31r.6-f31r.9;f31r|f31r.10-f31r.15	DELTA	99	507	UNKNOWN_SOURCE	0	0
5902	2951	IT2a	f31r	31	f31r|f31r.6-f31r.9;f31r|f31r.10-f31r.15;f31r|f31r.16-f31r.16	FULL	66	350	CONTRADICTED_RECORD_COUNT	0	0
5903	2951	IT2a	f31r	31	f31r|f31r.6-f31r.9;f31r|f31r.10-f31r.15;f31r|f31r.16-f31r.16	DELTA	66	350	CONTRADICTED_RECORD_COUNT	0	0
5904	2952	IT2a	f31r	31	f31r|f31r.1-f31r.5;f31r|f31r.6-f31r.9;f31r|f31r.10-f31r.15;f31r|f31r.16-f31r.16	FULL	101	519	UNKNOWN_SOURCE	0	0
5905	2952	IT2a	f31r	31	f31r|f31r.1-f31r.5;f31r|f31r.6-f31r.9;f31r|f31r.10-f31r.15;f31r|f31r.16-f31r.16	DELTA	101	519	UNKNOWN_SOURCE	0	0
5906	2953	IT2a	f32r	32	f32r|f32r.1-f32r.5	FULL	31	161	UNKNOWN_SOURCE	0	0
5907	2953	IT2a	f32r	32	f32r|f32r.1-f32r.5	DELTA	31	161	UNKNOWN_SOURCE	0	0
5908	2954	IT2a	f32r	32	f32r|f32r.6-f32r.19	FULL	46	197	CONTRADICTED_RECORD_COUNT	0	0
5909	2954	IT2a	f32r	32	f32r|f32r.6-f32r.19	DELTA	46	197	CONTRADICTED_RECORD_COUNT	0	0
5910	2955	IT2a	f32r	32	f32r|f32r.1-f32r.5;f32r|f32r.6-f32r.19	FULL	77	358	UNKNOWN_SOURCE	0	0
5911	2955	IT2a	f32r	32	f32r|f32r.1-f32r.5;f32r|f32r.6-f32r.19	DELTA	77	358	UNKNOWN_SOURCE	0	0
5912	2956	IT2a	f32v	32	f32v|f32v.1-f32v.6	FULL	48	213	UNKNOWN_SOURCE	0	0
5913	2956	IT2a	f32v	32	f32v|f32v.1-f32v.6	DELTA	48	213	UNKNOWN_SOURCE	0	0
5914	2957	IT2a	f32v	32	f32v|f32v.7-f32v.11	FULL	37	164	UNKNOWN_SOURCE	0	0
5915	2957	IT2a	f32v	32	f32v|f32v.7-f32v.11	DELTA	37	164	UNKNOWN_SOURCE	0	0
5916	2958	IT2a	f32v	32	f32v|f32v.1-f32v.6;f32v|f32v.7-f32v.11	FULL	85	377	UNKNOWN_SOURCE	0	0
5917	2958	IT2a	f32v	32	f32v|f32v.1-f32v.6;f32v|f32v.7-f32v.11	DELTA	85	377	UNKNOWN_SOURCE	0	0
5918	2959	IT2a	f33r	33	f33r|f33r.1-f33r.7	FULL	72	362	CONTRADICTED_RECORD_COUNT	0	0
5919	2959	IT2a	f33r	33	f33r|f33r.1-f33r.7	DELTA	72	362	CONTRADICTED_RECORD_COUNT	0	0
5920	2960	IT2a	f33v	33	f33v|f33v.1-f33v.6	FULL	61	241	UNKNOWN_SOURCE	0	0
5921	2960	IT2a	f33v	33	f33v|f33v.1-f33v.6	DELTA	61	241	UNKNOWN_SOURCE	0	0
5922	2961	IT2a	f33v	33	f33v|f33v.7-f33v.11	FULL	48	205	UNKNOWN_SOURCE	0	0
5923	2961	IT2a	f33v	33	f33v|f33v.7-f33v.11	DELTA	48	205	UNKNOWN_SOURCE	0	0
5924	2962	IT2a	f33v	33	f33v|f33v.1-f33v.6;f33v|f33v.7-f33v.11	FULL	109	446	UNKNOWN_SOURCE	0	0
5925	2962	IT2a	f33v	33	f33v|f33v.1-f33v.6;f33v|f33v.7-f33v.11	DELTA	109	446	UNKNOWN_SOURCE	0	0
5926	2963	IT2a	f34r	34	f34r|f34r.1-f34r.9	FULL	86	404	UNKNOWN_SOURCE	0	0
5927	2963	IT2a	f34r	34	f34r|f34r.1-f34r.9	DELTA	86	404	UNKNOWN_SOURCE	0	0
5928	2964	IT2a	f34r	34	f34r|f34r.10-f34r.15	FULL	58	268	UNKNOWN_SOURCE	0	0
5929	2964	IT2a	f34r	34	f34r|f34r.10-f34r.15	DELTA	58	268	UNKNOWN_SOURCE	0	0
5930	2965	IT2a	f34r	34	f34r|f34r.1-f34r.9;f34r|f34r.10-f34r.15	FULL	144	672	UNKNOWN_SOURCE	0	0
5931	2965	IT2a	f34r	34	f34r|f34r.1-f34r.9;f34r|f34r.10-f34r.15	DELTA	144	672	UNKNOWN_SOURCE	0	0
5932	2966	IT2a	f34v	34	f34v|f34v.1-f34v.5	FULL	53	291	CONTRADICTED_RECORD_COUNT	0	0
5933	2966	IT2a	f34v	34	f34v|f34v.1-f34v.5	DELTA	53	291	CONTRADICTED_RECORD_COUNT	0	0
5934	2967	IT2a	f34v	34	f34v|f34v.6-f34v.11	FULL	62	298	CONTRADICTED_RECORD_COUNT	0	0
5935	2967	IT2a	f34v	34	f34v|f34v.6-f34v.11	DELTA	62	298	CONTRADICTED_RECORD_COUNT	0	0
5936	2968	IT2a	f34v	34	f34v|f34v.1-f34v.5;f34v|f34v.6-f34v.11	FULL	115	589	CONTRADICTED_RECORD_COUNT	0	0
5937	2968	IT2a	f34v	34	f34v|f34v.1-f34v.5;f34v|f34v.6-f34v.11	DELTA	115	589	CONTRADICTED_RECORD_COUNT	0	0
5938	2969	IT2a	f35r	35	f35r|f35r.1-f35r.8	FULL	39	205	CONTRADICTED_RECORD_COUNT	0	0
5939	2969	IT2a	f35r	35	f35r|f35r.1-f35r.8	DELTA	39	205	CONTRADICTED_RECORD_COUNT	0	0
5940	2970	IT2a	f35r	35	f35r|f35r.9-f35r.15	FULL	53	251	UNKNOWN_SOURCE	0	0
5941	2970	IT2a	f35r	35	f35r|f35r.9-f35r.15	DELTA	53	251	UNKNOWN_SOURCE	0	0
5942	2971	IT2a	f35r	35	f35r|f35r.1-f35r.8;f35r|f35r.9-f35r.15	FULL	92	456	UNKNOWN_SOURCE	0	0
5943	2971	IT2a	f35r	35	f35r|f35r.1-f35r.8;f35r|f35r.9-f35r.15	DELTA	92	456	UNKNOWN_SOURCE	0	0
5944	2972	IT2a	f35v	35	f35v|f35v.1-f35v.21	FULL	87	424	CONTRADICTED_RECORD_COUNT	0	0
5945	2972	IT2a	f35v	35	f35v|f35v.1-f35v.21	DELTA	87	424	CONTRADICTED_RECORD_COUNT	0	0
5946	2973	IT2a	f36r	36	f36r|f36r.1-f36r.3	FULL	22	112	CONTRADICTED_RECORD_COUNT	0	0
5947	2973	IT2a	f36r	36	f36r|f36r.1-f36r.3	DELTA	22	112	CONTRADICTED_RECORD_COUNT	0	0
5948	2974	IT2a	f36r	36	f36r|f36r.4-f36r.9	FULL	40	171	UNKNOWN_SOURCE	0	0
5949	2974	IT2a	f36r	36	f36r|f36r.4-f36r.9	DELTA	40	171	UNKNOWN_SOURCE	0	0
5950	2975	IT2a	f36r	36	f36r|f36r.1-f36r.3;f36r|f36r.4-f36r.9	FULL	62	283	UNKNOWN_SOURCE	0	0
5951	2975	IT2a	f36r	36	f36r|f36r.1-f36r.3;f36r|f36r.4-f36r.9	DELTA	62	283	UNKNOWN_SOURCE	0	0
