lexicon	shol	paragraph	grammar	chol	timing	mix	relation	index	operation	form	object	value	members	recipient_count	debts	row_status
O	A	f24r|f24r.1-f24r.20	J	H	O	U	T	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	U	T	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	U	T	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	U	T	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	U	V	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	U	V	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	U	V	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	U	V	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	D	T	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	D	T	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	D	T	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	D	T	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	D	V	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	D	V	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	D	V	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	O	D	V	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	U	T	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	U	T	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	U	T	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	U	T	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	U	V	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	U	V	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	U	V	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	U	V	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	D	T	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	D	T	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	D	T	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	D	T	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	D	V	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	D	V	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	D	V	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	J	H	I	D	V	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	D	O	U	T	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	D	O	U	V	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	D	O	D	T	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	D	O	D	V	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	D	I	U	T	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	D	I	U	V	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	D	I	D	T	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	D	I	D	V	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	U	T	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	U	T	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	U	T	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	U	T	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	U	V	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	U	V	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	U	V	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	U	V	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	D	T	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	D	T	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	D	T	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	D	T	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	D	V	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	D	V	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	D	V	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	O	D	V	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	U	T	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	U	T	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	U	T	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	U	T	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	U	V	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	U	V	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	U	V	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	U	V	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	D	T	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	D	T	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	D	T	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	D	T	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	D	V	14	f24r.6:5	qoky	f24r.6:3	warm	"[""f24r.6:3""]"	0	UNREAD_BETWEEN:f24r.6:4	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	D	V	42	f24r.18:2	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	D	V	43	f24r.18:4	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f24r|f24r.1-f24r.20	M	H	I	D	V	44	f24r.19:3	chol	f24r.16:1	hot	"[""f24r.16:1""]"	0	UNREAD_BETWEEN:f24r.17:4;UNREAD_BETWEEN:f24r.19:1;UNREAD_BETWEEN:f24r.19:2;IMPLICIT_SUBJECT_CONTINUATION	recorded
O	A	f45v|f45v.5-f45v.11	B	D	O	U	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	D	O	U	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	D	O	D	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	D	O	D	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	D	I	U	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	D	I	U	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	D	I	D	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	D	I	D	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	O	U	T	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	O	U	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	O	U	V	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	O	U	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	O	D	T	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	O	D	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	O	D	V	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	O	D	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	I	U	T	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	I	U	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	I	U	V	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	I	U	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	I	D	T	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	I	D	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	I	D	V	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	B	H	I	D	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	D	O	U	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	D	O	U	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	D	O	D	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	D	O	D	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	D	I	U	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	D	I	U	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	D	I	D	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	D	I	D	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	O	U	T	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	O	U	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	O	U	V	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	O	U	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	O	D	T	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	O	D	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	O	D	V	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	O	D	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	I	U	T	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	I	U	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	I	U	V	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	I	U	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	I	D	T	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	I	D	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	I	D	V	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	J	H	I	D	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	D	O	U	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	D	O	U	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	D	O	D	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	D	O	D	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	D	I	U	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	D	I	U	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	D	I	D	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	D	I	D	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	O	U	T	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	O	U	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	O	U	V	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	O	U	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	O	D	T	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	O	D	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	O	D	V	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	O	D	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	I	U	T	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	I	U	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	I	U	V	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	I	U	V	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	I	D	T	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	I	D	T	12	f45v.9:4	qokom	f45v.9:2	warm	"[""f45v.9:2""]"	0		recorded
O	A	f45v|f45v.5-f45v.11	M	H	I	D	V	11	f45v.9:3	chol	f45v.9:2	hot	"[""f45v.9:2""]"	0		recorded
