x_occurrence_id	surface	selected_field_type	portable_whole_de	confidence	page	physical_folio	locus	section	language	hand	ordinal	line_token_count	line_position	paragraph_start_line	paragraph_end_line	written_line_eva	component_export_credit	l2_surface	l2_reader_exact	l2_status	l2_axes	l2_roles	l2_semantic_candidate_de	l1_surface	l1_reader_exact	l1_status	l1_axes	l1_roles	l1_semantic_candidate_de	r1_surface	r1_reader_exact	r1_status	r1_axes	r1_roles	r1_semantic_candidate_de	r2_surface	r2_reader_exact	r2_status	r2_axes	r2_roles	r2_semantic_candidate_de	left_is_h1	right_is_exact_daiin
G764-X0134	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f66v	f66	f66v.4	H	B	5	7	11	MIDDLE	0	0	shokeshy daiin cheos chety dol chckhy dal ko dal chekal dal	0	dol	1	CLEAN	NONE	KNOWN_OTHER	Materialmaß	chckhy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	ko	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	dal	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0135	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f66v	f66	f66v.5	H	B	5	5	5	LAST	0	1	shdy shedefam qokedy chokal dal	0	qokedy	1	CLEAN	NONE	KNOWN_OTHER	heiße Mittelstufe erreicht	chokal	1	CLEAN	HOT|DRY|MATERIAL|PREPARATION|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Trockenansatz aus heißem Rohstoff Klasse I am Gradanfang	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0136	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f6v	f6	f6v.9	H	A	1	2	5	MIDDLE	0	0	oeeo dal chor cthom s	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	oeeo	1	CLEAN	NONE	KNOWN_OTHER	zweiter Mazerationsansatz	chor	1	CLEAN	NONE	KNOWN_OTHER	KNOWN_WHOLE_ROLE__RETIRED_LITERAL_MATERIAL_SUPPRESSED	cthom	1	CLEAN	AMOUNT|PREPARATION	AMOUNT_VALUE|CONTENT_PREPARATION	eine Handvoll Pflanzenansatz	0	0
G764-X0137	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f75r	f75	f75r.17	B	B	2	4	9	MIDDLE	0	0	pchedar shepchy lshedary dal shal shy kol shedy qokam	0	shepchy	1	CLEAN	NONE	OPEN	[shepchy:?]	lshedary	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	shal	1	CLEAN	NONE	KNOWN_OTHER	feuchtes Material I, Anfangsstufe	shy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht, Anfangsstufe	0	0
G764-X0138	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f75r	f75	f75r.27	B	B	2	3	11	MIDDLE	1	0	pdalshor shtol qoty pshar shedy okaldy dar otar otody dy rol	0	pdalshor	1	CLEAN	NONE	OPEN	[pdalshor:?]	shtol	1	CLEAN	NONE	OPEN	[shtol:?]	pshar	1	CLEAN	NONE	H1_RECORD_FORM	[pshar:?]	shedy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Feuchtstufe erreicht	0	0
G764-X0139	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f75r	f75	f75r.32	B	B	2	2	10	MIDDLE	1	0	polshy dal shedy qokain dar chsdy shedy qotar shedy ldy	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	polshy	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	shedy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Feuchtstufe erreicht	qokain	1	CLEAN	NONE	KNOWN_OTHER	heiß, Grad II	0	0
G764-X0140	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f75r	f75	f75r.40	B	B	2	5	7	MIDDLE	0	0	dar shedy qokain shedy dal keedy rshedy	0	qokain	1	CLEAN	NONE	KNOWN_OTHER	heiß, Grad II	shedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	keedy	1	CLEAN	HOT|CLOSE|END_STAGE	QUALITY_STAGE|CLOSE	heiß am Ende des Grades, abgeschlossen	rshedy	1	CLEAN	NONE	H3_RECORD_FORM	H3-Ganzform im Feld „angefeuchtetes oder eingeweichtes Ergebnis, Form I“; genaue Bedeutung offen	0	0
G764-X0141	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f75v	f75	f75v.3	B	B	2	5	11	MIDDLE	0	0	sor sheky qokain okal dal olchedy daiin chckhy lkar chckhy rom	0	qokain	1	CLEAN	NONE	KNOWN_OTHER	heiß, Grad II	okal	1	CLEAN	NONE	KNOWN_OTHER	Rohstoffklasse I im heißen Ansatz, Gradanfang	olchedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	0	0
G764-X0142	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f75v	f75	f75v.31	B	B	2	1	1	SINGLE	0	0	dal	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0143	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f75v	f75	f75v.40	B	B	2	3	13	MIDDLE	0	0	dlshedy qokain dal qol qol ol sheedy cheey dol ol sheey qokain olol	0	dlshedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qokain	1	CLEAN	NONE	KNOWN_OTHER	heiß, Grad II	qol	1	CLEAN	NONE	KNOWN_OTHER	Drogenstoff zugeben	qol	1	CLEAN	NONE	KNOWN_OTHER	Drogenstoff zugeben	0	0
G764-X0144	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f75v	f75	f75v.46	B	B	2	8	10	MIDDLE	0	0	ychey qotain sheckhy qokedy qokedy lsheckhy qokain dal tol olchedy	0	lsheckhy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qokain	1	CLEAN	NONE	KNOWN_OTHER	heiß, Grad II	tol	1	CLEAN	NONE	KNOWN_OTHER	kalt	olchedy	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	0	0
G764-X0145	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f75v	f75	f75v.48	B	B	2	11	12	MIDDLE	0	0	qokear chedy shckhy dol ycheedy saino ol cheedy qokar otar dal daiin	0	qokar	1	CLEAN	NONE	KNOWN_OTHER	heißer Drogenanteil I	otar	1	CLEAN	NONE	KNOWN_OTHER	kalter Zubereitungsanteil I	daiin	1	CLEAN	NONE	SCALAR_VALUE	Wert III	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	1
G764-X0146	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f76r	f76	f76r.13	T	B	2	9	13	MIDDLE	0	0	qokeedy checthy chckhey okal okaiin sheckhey okeedy otey dal y kal chedy sar	0	okeedy	1	CLEAN	HOT|PREPARATION|CLOSE|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION|CLOSE	heißer Ansatz am Ende des Grades, abgeschlossen	otey	1	CLEAN	COLD|PREPARATION|MIDDLE_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	kalter Ansatz in der Mitte des Grades	y	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	kal	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0147	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f76r	f76	f76r.28	T	B	2	10	13	MIDDLE	0	0	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	0	chey	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken in der Mitte des Grades	qokalchey	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	chdy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trockene Anfangsstufe erreicht	dal	1	CLEAN	NONE	AMOUNT_VALUE|CONTENT_PREPARATION	Rohstoff-/Mengenfeld I	0	0
G764-X0148	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f76r	f76	f76r.28	T	B	2	12	13	MIDDLE	0	0	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	0	dal	1	CLEAN	NONE	AMOUNT_VALUE|CONTENT_PREPARATION	Rohstoff-/Mengenfeld I	chdy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trockene Anfangsstufe erreicht	ytal	1	CLEAN	COLD|MATERIAL|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Eintrag: kalter Rohstoff I am Gradanfang	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0149	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f76r	f76	f76r.3	T	B	2	10	13	MIDDLE	0	0	yshey qokeey qokey qokeed okedy shky qotedy otedy shol qoty ol chedy aiiny	0	otedy	1	CLEAN	NONE	KNOWN_OTHER	kalter Ansatz, Mittelstufe erreicht	shol	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht	ol	1	CLEAN	NONE	KNOWN_OTHER	Ansatz-/Trägerfeld; genaue Stoffart offen	chedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0150	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f76r	f76	f76r.44	T	B	2	3	12	MIDDLE	1	0	poleedaran shckhy qoty ykar alol lkaiin ol shedy otain okar opar kolpy	0	poleedaran	1	CLEAN	NONE	OPEN	[poleedaran:?]	shckhy	1	CLEAN	NONE	KNOWN_OTHER	feuchte Mischung, Anfangsstufe	ykar	1	CLEAN	HOT|PART|MATERIAL	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	nimm hiervon die erste erhitzte Drogenfraktion	alol	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	0	0
G764-X0151	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f76r	f76	f76r.54	T	B	2	1	11	FIRST	0	0	dal or chedy qolaiin okedal olchedy chdol olchedy choly aiin y	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	or	1	CLEAN	NONE	KNOWN_OTHER	Drogenportion	chedy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Trockenstufe erreicht	0	0
G764-X0152	qopchdy	NOMINAL_FIELD	qopchdy-Feld; nominal	C2_NOMINAL_C0_AXIS_C1_STAGE_RIVAL	f76v	f76	f76v.10	B	B	2	3	10	MIDDLE	1	0	cphdor shedal qopchdy dshedy shedy tchedy lsheetal shecphy daiin dy	0	cphdor	1	CLEAN	AMOUNT|PREPARATION|PROCESS	AMOUNT_VALUE|CONTENT_PREPARATION|PROCESS_PASS	eine Portion Arzneikompositum abmessen	shedal	1	CLEAN	NONE	KNOWN_OTHER	feuchtes, abgemessenes Material I, Mittelstufe	dshedy	1	CLEAN	MOIST|AMOUNT|MATERIAL|MIDDLE_STAGE	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	bis zur Mittelstufe angefeuchtete Drogenportion	shedy	1	CLEAN	MOIST|MIDDLE_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Feuchtstufe erreicht	0	0
G764-X0153	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f76v	f76	f76v.24	B	B	2	3	5	MIDDLE	0	1	qokeey lsheey dal lchedy olshey	0	qokeey	1	CLEAN	HOT|END_STAGE	QUALITY_STAGE	heiß am Ende des Grades	lsheey	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	lchedy	1	CLEAN	NONE	H4_RECORD_FORM	H4-Ganzform im Feld „getrocknetes Ergebnis, Form I“; genaue Bedeutung offen	olshey	1	CLEAN	MATERIAL|MIDDLE_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	eingeweichte Drogenbasis, Mittelstufe	0	0
G764-X0154	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f76v	f76	f76v.25	B	B	2	8	10	MIDDLE	1	0	psheoldy opalshedy qokshedy qokedy dor shey opchedy dal so fcham	0	shey	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht in der Mitte des Grades	opchedy	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	so	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	fcham	1	CLEAN	NONE	OPEN	[fcham:?]	0	0
G764-X0155	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f77r	f77	f77r.25	B	B	2	6	8	MIDDLE	1	0	otedy qokar shedy qokal shedar dal chedy daror	0	qokal	1	CLEAN	NONE	KNOWN_OTHER	heißes Material I, Anfangsstufe	shedar	1	CLEAN	NONE	OPEN	[shedar:?]	chedy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Trockenstufe erreicht	daror	1	CLEAN	NONE	OPEN	[daror:?]	0	0
G764-X0156	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f77r	f77	f77r.40	B	B	2	8	8	LAST	0	0	daiiin ol eeedy okaiin sheeol qotaiin shody qoty	0	qotaiin	1	CLEAN	NONE	KNOWN_OTHER	kalt; Wert III	shody	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0157	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f77r	f77	f77r.45	B	B	2	4	11	MIDDLE	0	0	qokaiin ches lchear dal chr sl s ain ol raiin lod	0	ches	1	CLEAN	NONE	KNOWN_OTHER	trocken, Mittelstufe	lchear	1	CLEAN	NONE	H4_RECORD_FORM	[lchear:?]	chr	1	CLEAN	NONE	OPEN	[chr:?]	sl	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0158	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f77v	f77	f77v.11	B	B	2	7	11	MIDDLE	0	0	qockhy dol chdy dsheedal qokal chedy dal shedy qokeedy dal olchy	0	qokal	1	CLEAN	NONE	KNOWN_OTHER	heißes Material I, Anfangsstufe	chedy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Trockenstufe erreicht	shedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qokeedy	1	CLEAN	NONE	KNOWN_OTHER	heiß am Ende des Grades	0	0
G764-X0159	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f77v	f77	f77v.11	B	B	2	10	11	MIDDLE	0	0	qockhy dol chdy dsheedal qokal chedy dal shedy qokeedy dal olchy	0	shedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qokeedy	1	CLEAN	NONE	KNOWN_OTHER	heiß am Ende des Grades	olchy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0160	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f77v	f77	f77v.13	B	B	2	12	12	LAST	0	0	sor sheol chdy qokeedy dar shedy chedy qokal chedy qokey lshedy dal	0	qokey	1	CLEAN	HOT|MIDDLE_STAGE	QUALITY_STAGE	heiß in der Mitte des Grades	lshedy	1	CLEAN	NONE	H4_RECORD_FORM	H4-Ganzform im Feld „angefeuchtetes oder eingeweichtes Ergebnis, Form I“; genaue Bedeutung offen	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0161	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f77v	f77	f77v.23	B	B	2	10	10	LAST	0	0	qokal chees ol shedy doraiin ol qoky ches ol dal	0	ches	1	CLEAN	NONE	KNOWN_OTHER	trocken, Mittelstufe	ol	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0162	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f77v	f77	f77v.25	B	B	2	6	9	MIDDLE	0	0	lchor oiiin shedy qokaiin saiin dal sheedy qokeedy ral	0	qokaiin	1	CLEAN	NONE	KNOWN_OTHER	heiß/warm; genaue Funktion und Identität offen	saiin	1	CLEAN	NONE	AMOUNT_VALUE|H2_RECORD_FORM	drei Drachmen	sheedy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht am Ende des Grades	qokeedy	1	CLEAN	NONE	KNOWN_OTHER	heiß am Ende des Grades	0	0
G764-X0163	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f77v	f77	f77v.29	B	B	2	4	10	MIDDLE	1	0	tchadchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	0	lshedy	1	CLEAN	NONE	H4_RECORD_FORM	H4-Ganzform im Feld „angefeuchtetes oder eingeweichtes Ergebnis, Form I“; genaue Bedeutung offen	daly	1	CLEAN	AMOUNT|MATERIAL|BEGIN_STAGE	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	abgewogener Rohstoffposten I, Grundform	dsheedy	1	CLEAN	NONE	OPEN	[dsheedy:?]	pcheol	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	0	0
G764-X0164	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f77v	f77	f77v.29	B	B	2	10	10	LAST	1	0	tchadchy lshedy daly dal dsheedy pcheol lfol ol cheedy qoty	0	ol	1	CLEAN	NONE	KNOWN_OTHER	Ansatz-/Trägerfeld; genaue Stoffart offen	cheedy	1	CLEAN	DRY|CLOSE|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION|CLOSE	trocken am Ende des Grades, abgeschlossen	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0165	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f77v	f77	f77v.33	B	B	2	9	10	MIDDLE	0	0	qokaiin cheky rar chedy qokal dar y qotal dal rain	0	y	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qotal	1	CLEAN	COLD|MATERIAL|BEGIN_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Rohstoffklasse I, kalt am Gradanfang	rain	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0166	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f77v	f77	f77v.6	B	B	2	11	11	LAST	1	0	qetedy shedy qotol odal chal dar qopshedy qotedy qotedy qokedy dal	0	qotedy	1	CLEAN	COLD|CLOSE|MIDDLE_STAGE|END_STAGE	QUALITY_STAGE|CLOSE	kalt in der Mitte des Grades, abgeschlossen	qokedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0167	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f78r	f78	f78r.15	B	B	2	5	8	MIDDLE	0	0	dchckhedy qokchdy qokedy okedy dal or okeed olkain	0	qokedy	1	CLEAN	NONE	KNOWN_OTHER	heiße Mittelstufe erreicht	okedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	or	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	okeed	1	CLEAN	NONE	OPEN	[okeed:?]	0	0
G764-X0168	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f78r	f78	f78r.7	B	B	2	5	9	MIDDLE	0	0	qokal otedy qokedy qokedy dal qokedy qokedy s am	0	qokedy	1	CLEAN	NONE	KNOWN_OTHER	heiße Mittelstufe erreicht	qokedy	1	CLEAN	NONE	KNOWN_OTHER	heiße Mittelstufe erreicht	qokedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qokedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	0	0
G764-X0169	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f78v	f78	f78v.14	B	B	2	8	8	LAST	0	0	qolkeshdy qol shedy olkedy okol chedy qokain dal	0	chedy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Trockenstufe erreicht	qokain	1	CLEAN	NONE	KNOWN_OTHER	heiß, Grad II	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0170	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f78v	f78	f78v.18	B	B	2	4	9	MIDDLE	0	0	chedy shckhy qokedy dal lshckhy qol qol oteedy qor	0	shckhy	1	CLEAN	NONE	KNOWN_OTHER	feuchte Mischung, Anfangsstufe	qokedy	1	CLEAN	NONE	KNOWN_OTHER	heiße Mittelstufe erreicht	lshckhy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	qol	1	CLEAN	NONE	KNOWN_OTHER	Drogenstoff zugeben	0	0
G764-X0171	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f78v	f78	f78v.2	B	B	2	7	11	MIDDLE	0	0	olshedy qokedy rshedy cthdy otedy kedy dal dal dol oty dal	0	otedy	1	CLEAN	NONE	KNOWN_OTHER	kalter Ansatz, Mittelstufe erreicht	kedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	dal	1	CLEAN	NONE	AMOUNT_VALUE|CONTENT_PREPARATION	Rohstoff-/Mengenfeld I	dol	1	CLEAN	NONE	KNOWN_OTHER	Materialmaß	0	0
G764-X0172	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f78v	f78	f78v.2	B	B	2	8	11	MIDDLE	0	0	olshedy qokedy rshedy cthdy otedy kedy dal dal dol oty dal	0	kedy	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	dal	1	CLEAN	NONE	AMOUNT_VALUE|CONTENT_PREPARATION	Rohstoff-/Mengenfeld I	dol	1	CLEAN	NONE	KNOWN_OTHER	Materialmaß	oty	1	CLEAN	NONE	KNOWN_OTHER	kalte Zubereitung, Anfangsstufe	0	0
G764-X0173	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f78v	f78	f78v.5	B	B	2	10	11	MIDDLE	0	0	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	0	dar	1	CLEAN	NONE	KNOWN_OTHER	abgemessener Anteil I	okal	1	CLEAN	NONE	KNOWN_OTHER	Rohstoffklasse I im heißen Ansatz, Gradanfang	olchedy	1	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
G764-X0174	dal	MATERIAL_MEASURE_HEAD	Rohstoff I, abgemessen	C1_ROLE_C0_AXIS_C1_AMOUNT_RIVAL	f79r	f79	f79r.22	B	B	2	2	9	MIDDLE	0	0	lchey dal sheedy efchedy otain shey qofchey ol dorchedchey	0	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	lchey	1	CLEAN	NONE	H4_RECORD_FORM	H4-Ganzform im Feld „trockene Form I“; genaue Bedeutung offen	sheedy	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht am Ende des Grades	efchedy	1	CLEAN	NONE	OPEN	[efchedy:?]	0	0
G764-X0175	qoty	QUALITY_HEAD	Kältefeld, Grund-/Anfangsstufe	C2_ROLE_C1_PHRASE	f79r	f79	f79r.7	B	B	2	9	10	MIDDLE	1	0	polchedy qokar shey qokl ol cheey qokain chey qoty qokar	0	qokain	1	CLEAN	NONE	KNOWN_OTHER	heiß, Grad II	chey	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken in der Mitte des Grades	qokar	1	CLEAN	NONE	KNOWN_OTHER	heißer Drogenanteil I	LINE_EDGE	0	EDGE	NONE	OPEN	NONE	0	0
