event_id	page	record	statement_id	locus	silent_owner_de	containing_clause_de	component_parse	atomic_card_value_de	local_action_expansion_de	allograph_source	predicted_card_no	observed_card_no	card_roundtrip	renderer_source	renderer_rule	predicted_surface	observed_surface	surface_roundtrip	free_choice
E228	f82r	B2	B2-S022	f82r.27	kleine Randstationen des unteren Beckens	den laufenden Posten im Arbeitsgang abführen und überführen und den Schritt schließen	L+O+CHD+DY	den Arbeitsgang führen und umsetzen; Schritt schließen	abführen + überführen	DIRECT_UNIQUE_PARSE	PROC130	PROC130	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lochedy	lochedy	YES	NO
E229	f83r	B3	B3-S001	f83r.3	obere offene Fächerstation am Rand	den laufenden Posten länger auffangen und stehen lassen und den Schritt schließen	SOLK+EE+DY	den laufenden Posten länger auffangen; Schritt schließen	auffangen und stehen lassen	DIRECT_UNIQUE_PARSE	PROC098	PROC098	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	olkeedy	olkeedy	YES	NO
E230	f83r	B3	B3-S002	f83r.3	obere offene Fächerstation am Rand	danach den laufenden Posten an der bezeichneten Stelle länger anwärmen und den Schritt schließen	OT+AL	danach · bezeichnete Stelle	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC131	PROC131	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qotal	qotal	YES	NO
E231	f83r	B3	B3-S002	f83r.3	obere offene Fächerstation am Rand	danach den laufenden Posten an der bezeichneten Stelle länger anwärmen und den Schritt schließen	CHK+EE+DY	den laufenden Posten länger wärmen; Schritt schließen	anwärmen	DIRECT_UNIQUE_PARSE	PROC132	PROC132	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chkeedy	chkeedy	YES	NO
E232	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	Y	dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC019	PROC019	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	chey	YES	NO
E233	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC009	PROC009	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	daiin	daiin	YES	NO
E234	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	Y	dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC019	PROC019	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	chey	YES	NO
E235	f83r	B3	B3-S003	f83r.3	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß abführen und abmessen und umsetzen und den Schritt schließen	L+CHD+DY	weiterleiten, überführen und den Schritt schließen	abführen + abmessen und umsetzen	DIRECT_UNIQUE_PARSE	PROC120	PROC120	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	lchedy	YES	NO
E236	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	den laufenden Posten nach vorgeschriebenem Maß einsetzen	OK+AIIN	nach vorgeschriebenem Maß in Einsatz bringen	einsetzen	DIRECT_UNIQUE_PARSE	PROC038	PROC038	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	qokaiin	YES	NO
E237	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen	OT+AL	danach · bezeichnete Stelle	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC131	PROC131	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qotal	qotal	YES	NO
E238	f83r	B3	B3-S004	f83r.3	obere offene Fächerstation am Rand	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen	AR	von dort	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC003	PROC003	YES	AUTOMATIC_CONTEXT_RULE	WR04	dar	dar	YES	NO
E239	f83r	B3	B3-S005	f83r.6	mittlere Randfigur im runden Gefäß	danach den laufenden Posten von dort an der bezeichneten Stelle umfüllen und den Schritt schließen	CHD+DY	überführen und den Schritt schließen	umfüllen	NEIGHBOR_RULE	PROC076	PROC076	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	schedy	schedy	YES	NO
E240	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	den laufenden Posten umsetzen	CHD+Y	diesen Posten umsetzen	umsetzen	NEIGHBOR_RULE	PROC133	PROC133	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedchy	chedchy	YES	NO
E241	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	den laufenden Posten an der bezeichneten Stelle anlegen	OK+AL	den laufenden Posten an bezeichnete Stelle ansetzen	anlegen	DIRECT_UNIQUE_PARSE	PROC048	PROC048	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokal	qokal	YES	NO
E242	f83r	B3	B3-S006	f83r.6	mittlere Randfigur im runden Gefäß	den laufenden Posten weiter überführen und den Schritt schließen	OL+CHD+DY	fortsetzen den laufenden Posten umsetzen; Schritt schließen	überführen	DIRECT_UNIQUE_PARSE	PROC079	PROC079	YES	RECORD_WRAPPER_MELODY	RM07:1	olchedy	olchedy	YES	NO
E243	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	den laufenden Posten nach vorgeschriebenem Maß einsetzen	OK+AIIN	nach vorgeschriebenem Maß in Einsatz bringen	einsetzen	DIRECT_UNIQUE_PARSE	PROC038	PROC038	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	qokaiin	YES	NO
E244	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	den laufenden Posten umsetzen	CHD+Y	den aktuellen Posten umsetzen	umsetzen	NEIGHBOR_RULE	PROC042	PROC042	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	chedy	YES	NO
E245	f83r	B3	B3-S007	f83r.6	mittlere Randfigur im runden Gefäß	den laufenden Posten länger einwirken lassen und den Schritt schließen	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC100	PROC100	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	qokeedy	YES	NO
E246	f83r	B3	B3-S008	f83r.6	mittlere Randfigur im runden Gefäß	den laufenden Posten abführen und überführen und den Schritt schließen	L+CHD+DY	weiterleiten, überführen und den Schritt schließen	abführen + überführen	DIRECT_UNIQUE_PARSE	PROC120	PROC120	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	lchedy	YES	NO
E247	f83r	B3	B3-S009	f83r.6	mittlere Randfigur im runden Gefäß	den laufenden Posten einsetzen	OK+Y	den aktuellen Posten in Einsatz bringen	einsetzen	LOCAL_LOCUS_MEMORY	PROC008	PROC008	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	qoky	YES	NO
E248	f83r	B3	B3-S010	f83r.8	untere Randfigur im korbartigen Gefäß	danach den laufenden Posten an der bezeichneten Stelle kurz einfüllen und umfüllen und den Schritt schließen	P+CHD+AL	den laufenden Posten an bezeichnete Stelle hineingeben und umsetzen	einfüllen + umfüllen	DIRECT_UNIQUE_PARSE	PROC134	PROC134	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	pchedal	pchedal	YES	NO
E249	f83r	B3	B3-S010	f83r.8	untere Randfigur im korbartigen Gefäß	danach den laufenden Posten an der bezeichneten Stelle kurz einfüllen und umfüllen und den Schritt schließen	OT+E+DY	danach · kurz; Schritt schließen	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC135	PROC135	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otedy	otedy	YES	NO
E250	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	den laufenden Posten kurz bis bereit halten und umsetzen	SH+E+CTH+CHD+Y	diesen Posten kurz halten und umsetzen bis bereit	halten + umsetzen	DIRECT_UNIQUE_PARSE	PROC136	PROC136	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shecthedchy	shecthedchy	YES	NO
E251	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	den laufenden Posten einsetzen	OK+Y	den aktuellen Posten in Einsatz bringen	einsetzen	LOCAL_LOCUS_MEMORY	PROC008	PROC008	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	qoky	YES	NO
E252	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	den laufenden Posten umsetzen	CHD+Y	den aktuellen Posten umsetzen	umsetzen	NEIGHBOR_RULE	PROC042	PROC042	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	chedy	YES	NO
E253	f83r	B3	B3-S011	f83r.8	untere Randfigur im korbartigen Gefäß	den laufenden Posten von dort absetzen lassen und den Schritt schließen	AR+Y	von dort · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC137	PROC137	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chary	chary	YES	NO
E254	f83r	B3	B3-S012	f83r.11	untere Randfigur im korbartigen Gefäß	den laufenden Posten von dort absetzen lassen und den Schritt schließen	OR	Ansatz	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC016	PROC016	YES	FORMULA_CADENCE_RULE	FC08	sor	sor	YES	NO
E255	f83r	B3	B3-S012	f83r.11	untere Randfigur im korbartigen Gefäß	den laufenden Posten von dort absetzen lassen und den Schritt schließen	SHED+DY	absetzen und den Schritt schließen	absetzen lassen	DIRECT_UNIQUE_PARSE	PROC078	PROC078	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	shedy	YES	NO
E256	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	den laufenden Posten nach vorgeschriebenem Maß einsetzen	OK+AIIN	nach vorgeschriebenem Maß in Einsatz bringen	einsetzen	DIRECT_UNIQUE_PARSE	PROC038	PROC038	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	qokaiin	YES	NO
E257	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	eine Portion dosiert zugeben	K+AIN	den laufenden Posten nach Portion zuführen	dosiert zugeben	DIRECT_UNIQUE_PARSE	PROC069	PROC069	YES	FORMULA_CADENCE_RULE	FC08	chkain	chkain	YES	NO
E258	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	den laufenden Posten kurz bis bereit einwirken lassen und den Schritt schließen	CTH+E+Y	bereit · kurz · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC117	PROC117	YES	FORMULA_CADENCE_RULE	FC08	shcthey	shcthey	YES	NO
E259	f83r	B3	B3-S013	f83r.11	untere Randfigur im korbartigen Gefäß	den laufenden Posten kurz bis bereit einwirken lassen und den Schritt schließen	OK+E+DY	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC067	PROC067	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	qokedy	YES	NO
E260	f83r	B3	B3-S014	f83r.11	untere Randfigur im korbartigen Gefäß	den laufenden Posten im Lauf einleiten	OK+AIR	den laufenden Posten durch laufender Bestand ansetzen	einleiten	DIRECT_UNIQUE_PARSE	PROC138	PROC138	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	okair	okair	YES	NO
E261	f83r	B3	B3-S014	f83r.11	untere Randfigur im korbartigen Gefäß	den laufenden Posten länger ruhen lassen und den Schritt schließen	SH+EE+DY	den laufenden Posten länger halten; Schritt schließen	ruhen lassen	DIRECT_UNIQUE_PARSE	PROC139	PROC139	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sheedy	sheedy	YES	NO
E262	f83r	B3	B3-S015	f83r.11	untere Randfigur im korbartigen Gefäß	den laufenden Posten abführen und überführen und den Schritt schließen	L+CHD+DY	weiterleiten, überführen und den Schritt schließen	abführen + überführen	DIRECT_UNIQUE_PARSE	PROC120	PROC120	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	lchedy	YES	NO
E263	f83r	B3	B3-S016	f83r.11	untere Randfigur im korbartigen Gefäß	den laufenden Posten im Arbeitsgang führen	L+O	den Arbeitsgang führen	führen	DIRECT_UNIQUE_PARSE	PROC140	PROC140	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lo	lo	YES	NO
E264	f83r	B3	B3-S016	f83r.14	unverbundener Zwischenbereich	den laufenden Posten einsetzen und überführen und den Schritt schließen	OK+CHD+DY	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	NEIGHBOR_RULE	PROC091	PROC091	YES	FORMULA_CADENCE_RULE	FC09	qokchedy	qokchedy	YES	NO
E265	f83r	B3	B3-S017	f83r.14	unverbundener Zwischenbereich	den laufenden Posten länger einwirken lassen und den Schritt schließen	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC100	PROC100	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	qokeedy	YES	NO
E266	f83r	B3	B3-S018	f83r.14	unverbundener Zwischenbereich	den laufenden Posten absetzen lassen und den Schritt schließen	SHED+DY	absetzen und den Schritt schließen	absetzen lassen	DIRECT_UNIQUE_PARSE	PROC078	PROC078	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedy	shedy	YES	NO
E267	f83r	B3	B3-S019	f83r.14	unverbundener Zwischenbereich	den laufenden Posten kurz einwirken lassen und ruhen lassen und den Schritt schließen	OK+SH+E+DY	den laufenden Posten kurz ansetzen und halten; Schritt schließen	einwirken lassen + ruhen lassen	DIRECT_UNIQUE_PARSE	PROC141	PROC141	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokshedy	qokshedy	YES	NO
E268	f83r	B3	B3-S020	f83r.14	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle hinleiten und umfüllen und den Schritt schließen	AL	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC055	PROC055	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	dal	YES	NO
E269	f83r	B3	B3-S020	f83r.14	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle hinleiten und umfüllen und den Schritt schließen	L+CHD+DY	weiterleiten, überführen und den Schritt schließen	hinleiten + umfüllen	DIRECT_UNIQUE_PARSE	PROC120	PROC120	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	lchedy	YES	NO
E270	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß einsetzen	OK+AIIN	nach vorgeschriebenem Maß in Einsatz bringen	einsetzen	DIRECT_UNIQUE_PARSE	PROC038	PROC038	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokaiin	qokaiin	YES	NO
E271	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	CTH+Y	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC014	PROC014	YES	FORMULA_CADENCE_RULE	FC09	shcthy	shcthy	YES	NO
E272	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	AL	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC055	PROC055	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dal	dal	YES	NO
E273	f83r	B3	B3-S021	f83r.14	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	Y	dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC019	PROC019	YES	FORMULA_CADENCE_RULE	FC09	sy	sy	YES	NO
E274	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC009	PROC009	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	saiin	saiin	YES	NO
E275	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	SHED+AL	den laufenden Posten an bezeichnete Stelle absetzen	ablagern	DIRECT_UNIQUE_PARSE	PROC142	PROC142	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shedal	shedal	YES	NO
E276	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	den laufenden Posten kurz bis bereit halten	SH+E+CTH+Y	diesen Posten kurz halten bis bereit	halten	DIRECT_UNIQUE_PARSE	PROC143	PROC143	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	shecthy	shecthy	YES	NO
E277	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen	Y	dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC019	PROC019	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chey	chey	YES	NO
E278	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen	AL	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC055	PROC055	YES	FORMULA_CADENCE_RULE	FC10	tal	tal	YES	NO
E279	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen	CTH+Y	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC014	PROC014	YES	FORMULA_CADENCE_RULE	FC10	shcthy	shcthy	YES	NO
E280	f83r	B3	B3-S021	f83r.15	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen	AL+CHD+DY	den laufenden Posten an bezeichnete Stelle umsetzen; Schritt schließen	umfüllen	DIRECT_UNIQUE_PARSE	PROC144	PROC144	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	dalchdy	dalchdy	YES	NO
E281	f83r	B3	B3-S022	f83r.15	unverbundener Zwischenbereich	danach den laufenden Posten überführen und den Schritt schließen	OT+CHD+DY	danach den laufenden Posten umsetzen; Schritt schließen	überführen	RECORD_RULE	PROC145	PROC145	YES	FORMULA_CADENCE_RULE	FC10	qotchedy	qotchedy	YES	NO
E282	f83r	B3	B3-S023	f83r.15	unverbundener Zwischenbereich	den laufenden Posten abführen und überführen und den Schritt schließen	L+CHD+DY	weiterleiten, überführen und den Schritt schließen	abführen + überführen	DIRECT_UNIQUE_PARSE	PROC120	PROC120	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	lchedy	lchedy	YES	NO
E283	f83r	B3	B3-S024	f83r.16	unverbundener Zwischenbereich	den laufenden Posten überführen und den Schritt schließen	CHD+DY	überführen und den Schritt schließen	überführen	NEIGHBOR_RULE	PROC076	PROC076	YES	RECORD_WRAPPER_MELODY	RM07:2	tchedy	tchedy	YES	NO
E284	f83r	B3	B3-S025	f83r.16	unverbundener Zwischenbereich	den laufenden Posten einsetzen und überführen und den Schritt schließen	OK+CHD+DY	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	NEIGHBOR_RULE	PROC082	PROC082	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokchdy	qokchdy	YES	NO
E285	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	den laufenden Posten von dort nach vorgeschriebenem Maß länger ableiten	EE+AR	länger · von dort	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC146	PROC146	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheedar	cheedar	YES	NO
E286	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	den laufenden Posten von dort nach vorgeschriebenem Maß länger ableiten	L+AIIN	den laufenden Posten nach vorgeschriebenes Maß führen	ableiten	DIRECT_UNIQUE_PARSE	PROC147	PROC147	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chldaiin	chldaiin	YES	NO
E287	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	den laufenden Posten umsetzen	CHD+Y	den aktuellen Posten umsetzen	umsetzen	NEIGHBOR_RULE	PROC042	PROC042	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chedy	chedy	YES	NO
E288	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	eine Portion einsetzen	OK+AIN	den laufenden Posten nach Portion ansetzen	einsetzen	DIRECT_UNIQUE_PARSE	PROC080	PROC080	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokain	qokain	YES	NO
E289	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit abkühlen lassen	CTH+Y	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC014	PROC014	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	checthy	checthy	YES	NO
E290	f83r	B3	B3-S026	f83r.16	unverbundener Zwischenbereich	den laufenden Posten an der bezeichneten Stelle bis bereit abkühlen lassen	AL+R+OR	den Ansatz an bezeichnete Stelle abkühlen	abkühlen lassen	DIRECT_UNIQUE_PARSE	PROC148	PROC148	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	chealror	chealror	YES	NO
E291	f83r	B3	B3-S026	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten länger auffangen und stehen lassen und den Schritt schließen	SOLK+EE+DY	den laufenden Posten länger auffangen; Schritt schließen	auffangen und stehen lassen	DIRECT_UNIQUE_PARSE	PROC098	PROC098	YES	RECORD_WRAPPER_MELODY	RM07:3	solkeedy	solkeedy	YES	NO
E292	f83r	B3	B3-S027	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach länger einwirken lassen und den Schritt schließen	OT+EE+DY	danach · länger; Schritt schließen	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC129	PROC129	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoteedy	qoteedy	YES	NO
E293	f83r	B3	B3-S028	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten länger wirken lassen	OK+EE+Y	den aktuellen Posten länger in Einsatz halten	wirken lassen	DIRECT_UNIQUE_PARSE	PROC092	PROC092	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeey	qokeey	YES	NO
E294	f83r	B3	B3-S028	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten kurz einwirken lassen und den Schritt schließen	OK+E+DY	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC067	PROC067	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	qokedy	YES	NO
E295	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten weiter vollständig eintragen	OL	fortsetzen	NON_ACTION_CONTRIBUTION	RECORD_RULE	PROC013	PROC013	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	sol	sol	YES	NO
E296	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten weiter vollständig eintragen	EEE+T+Y	diesen Posten vollständig eintragen	eintragen	DIRECT_UNIQUE_PARSE	PROC149	PROC149	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	cheeety	cheeety	YES	NO
E297	f83r	B3	B3-S029	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten kurz einwirken lassen und den Schritt schließen	OK+E+DY	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC067	PROC067	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokedy	qokedy	YES	NO
E298	f83r	B3	B3-S030	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten einsetzen	OK+Y	den aktuellen Posten in Einsatz bringen	einsetzen	LOCAL_LOCUS_MEMORY	PROC008	PROC008	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qoky	qoky	YES	NO
E299	f83r	B3	B3-S030	f83r.20	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten nach vorgeschriebenem Maß im Lauf durchleiten	AIIN	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	DIRECT_UNIQUE_PARSE	PROC009	PROC009	YES	RECORD_WRAPPER_MELODY	RM07:3	saiin	saiin	YES	NO
E300	f83r	B3	B3-S030	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten nach vorgeschriebenem Maß im Lauf durchleiten	CHD+AIR	den laufenden Posten durch laufender Bestand umsetzen	durchleiten	DIRECT_UNIQUE_PARSE	PROC150	PROC150	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	schedair	schedair	YES	NO
E301	f83r	B3	B3-S030	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	danach den laufenden Posten überführen und den Schritt schließen	OT+CHD+DY	danach den laufenden Posten umsetzen; Schritt schließen	überführen	RECORD_RULE	PROC145	PROC145	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	otchedy	otchedy	YES	NO
E302	f83r	B3	B3-S031	f83r.22	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	den laufenden Posten länger einwirken lassen und den Schritt schließen	OK+EE+DY	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	DIRECT_UNIQUE_PARSE	PROC100	PROC100	YES	GLOBAL_RULE_RENDERER	GLOBAL_CARD_SURFACE	qokeedy	qokeedy	YES	NO
