gdt753_occurrence_id	gdt753_pair_id	comparison_group	pair_side	surface	paired_surface	page	physical_folio	locus	token_ordinal	line_token_count	normalized_position	current_inherited_semantic_value_de_not_used_as_field_anchor	current_inherited_confidence_not_used_for_field_anchor	current_inherited_authority_not_used_for_field_anchor	current_inherited_dispatch_not_used_for_field_anchor	written_line_eva	left_extent	right_extent	left_boundary_reason	right_boundary_reason	boundary_complete	anchor_count	anchor_surfaces	anchor_tags	anchor_evidence	field_channel	slot_class	slot_label_de	process_or_material_middle_support	preparation_support	quality_stage_support	process_support	material_support	middle_stage_support	unknown_cells_inside	literal_identity	confirmed_lexeme	component_export_credit
G753-O0612	G753-P01	TARGET_Q_PAIR	BASE	okeol	qokeol	f108r	f108	f108r.48	4	12	0.272727	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	okeol#GLOBAL	UNCHANGED_GDT733	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	2	5	STRICT_INITIAL_BEFORE_R3	RADIUS5_CENSORED	0	1	keol	HOT|MATERIAL	R1 keol=heißer Drogenstoff [HOT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0613	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f108r	f108	f108r.48	8	12	0.636364	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X0798	UNCHANGED_GDT733	pcheedy qokeo l okeol keol dain ar otedy qokedy qokeedy qokeedy lchdy	5	3	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R4	0	2	keol|okeol	HOT|MATERIAL|PREPARATION|MIDDLE_STAGE	L4 okeol=Grundansatz bis zur mittleren Heizstufe erwärmt [HOT|PREPARATION|MIDDLE_STAGE;W2_PROVISIONAL_WORKING] || L3 keol=heißer Drogenstoff [HOT|MATERIAL;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0614	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f108v	f108	f108v.1	3	12	0.181818	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X0822	UNCHANGED_GDT733	pchedal qokeedar otedy qokeedy lky ltal aiin oteo fcheey otedar am ol	1	1	STRICT_INITIAL_BEFORE_R2	STRICT_INITIAL_BEFORE_R2	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0615	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f108v	f108	f108v.2	6	11	0.500000	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	daiin shal qokedy qoeechy okain oteey checkhy lkeedy qokeedar araiin okam	5	1	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0616	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f108v	f108	f108v.3	9	10	0.888889	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	ssheedal ol lkedy lkeedy chedalkedy lkeedy qokechedy otedain oteey lol	2	0	STRICT_INITIAL_BEFORE_R3	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0617	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f108v	f108	f108v.6	9	10	0.888889	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	oeeedain chey lokeey lchedy loety qokeedy qokeey qokar okeedy kedarxy	3	1	STRICT_INITIAL_BEFORE_R4	LINE_EDGE_AFTER_R1	1	1	qokeey	HOT|END_STAGE	L2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	0	0	1	OPEN	0	0
G753-O0618	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f108v	f108	f108v.8	2	10	0.111111	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	ysheedy okeedy oteedy qokeedy okeedy okeedy chedal okar qoteedar oty	1	2	LINE_EDGE_AFTER_R1	PAIR_SURFACE_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0619	G753-P01	TARGET_Q_PAIR	BASE	okeol	qokeol	f108v	f108	f108v.16	5	11	0.400000	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	okeol#GLOBAL	UNCHANGED_GDT733	okeey lshey qokeeal lkeey okeol okedy qotal sholkeedy chedy qokain teedu	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	2	qotal|sholkeedy	HOT|COLD|MOIST|MATERIAL|BEGIN_STAGE|END_STAGE	R2 qotal=Rohstoffklasse I, kalt am Gradanfang [COLD|MATERIAL|BEGIN_STAGE;W3_SOLID_WORKING_THEORY] || R3 sholkeedy=feuchte Drogenbasis, vollständig erhitzt [HOT|MOIST|MATERIAL|END_STAGE;W2_PROVISIONAL_WORKING]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0620	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f108v	f108	f108v.20	5	11	0.400000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X0852	UNCHANGED_GDT733	polkeedal sheo kchey lotedaiin otedy opchedaiin otshedy qotey r aiin ol	0	2	STRICT_INITIAL_BEFORE_R1	CURRENT_CLOSE_INCLUDED_R2	1	1	otshedy	COLD|MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE	R2 otshedy=kalt-feuchter Ansatz in der Mitte des Grades, abgeschlossen [COLD|MOIST|PREPARATION|CLOSE|MIDDLE_STAGE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	1	1	0	0	1	0	OPEN	0	0
G753-O0621	G753-P07	MATCHED_NONQ_PAIR	BASE	kaiin	ykaiin	f108v	f108	f108v.25	3	13	0.166667	heiß, Grad III	W3_SOLID_WORKING_THEORY	kaiin#GLOBAL	UNCHANGED_GDT733	sheeol okeey kaiin okaiin ol lchey ctheo r aiin cheey qokeey qokeeaiin al	2	2	LINE_EDGE_AFTER_R2	STRICT_INITIAL_BEFORE_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0622	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f108v	f108	f108v.28	10	14	0.692308	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	paror aiin shedy qokey qol eees aiin lal lkeeedy otain sheey chol tan al	0	4	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0623	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f108v	f108	f108v.30	10	11	0.900000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	polshedaiin qokeoy keol chokeol qotedy qoteedy dar raiin shedy qotain oteedy	1	1	STRICT_INITIAL_BEFORE_R2	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0624	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f108v	f108	f108v.31	8	13	0.583333	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X0873	UNCHANGED_GDT733	ol cheol shed qokedy qokedain checkhed qoteedy otedy qokedy okeea r l kam	0	5	PRIOR_CLOSE_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0625	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f108v	f108	f108v.33	7	12	0.545455	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	sain ain chey lchs shed qokeedy oteey qokedy qokeedy cheedy qokeedar oldy	2	3	STRICT_INITIAL_BEFORE_R3	CURRENT_CLOSE_INCLUDED_R3	1	2	shed|cheedy	DRY|MOIST|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	L2 shed=Einweichen bis zur mittleren Stufe abschließen [MOIST|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R3 cheedy=trocken am Ende des Grades, abgeschlossen [DRY|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_PROCESS	INGREDIENT_OR_PROCESS_COMPLEMENT	Stoff-/Prozessergänzung offen	1	0	1	1	0	1	0	OPEN	0	0
G753-O0626	G753-P03	MATCHED_Q_PAIR	PREFIX	qotedy	otedy	f108v	f108	f108v.34	4	10	0.333333	kalt in der Mitte des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	qotedy#GLOBAL	UNCHANGED_GDT733	tolshey ochey qokeey qotedy choteey qokey cholkeedy lkedy lchedy qokeey	3	3	LINE_EDGE_AFTER_R3	STRICT_INITIAL_BEFORE_R4	1	2	qokeey|qokey	HOT|MIDDLE_STAGE|END_STAGE	L1 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY] || R2 qokey=heiß in der Mitte des Grades [HOT|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	0	1	4	OPEN	0	0
G753-O0627	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f108v	f108	f108v.39	11	13	0.833333	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	sain chey lkedain chey rar ain al chear olor chedaiin oteey chedy rl	5	1	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0628	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f108v	f108	f108v.44	10	14	0.692308	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	y shey qol lchey shey qokear shey qokeey lsheey oteey sheey qol cheekeey lchg	0	3	STRICT_INITIAL_BEFORE_R1	STRICT_INITIAL_BEFORE_R4	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0629	G753-P01	TARGET_Q_PAIR	BASE	okeol	qokeol	f108v	f108	f108v.47	7	10	0.666667	Grundansatz bis zur mittleren Heizstufe erwärmt	W2_PROVISIONAL_WORKING	okeol#GLOBAL	UNCHANGED_GDT733	ycheey qokeeey shedain qokeedy qokeey okeedal okeol lkeey lchedy lchedy	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	1	qokeey	HOT|END_STAGE	L2 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0630	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f108v	f108	f108v.50	2	12	0.090909	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey	1	3	LINE_EDGE_AFTER_R1	CURRENT_CLOSE_INCLUDED_R3	1	3	dsheey|teedar|okeedy	HOT|COLD|MOIST|PART|MATERIAL|PREPARATION|CLOSE|END_STAGE	L1 dsheey=abgemessene, vollständig angefeuchtete Droge [MOIST|MATERIAL|END_STAGE;W3_SOLID_WORKING_THEORY] || R2 teedar=abgemessene kalte Fraktion I, Endstufe [COLD|PART|END_STAGE;W2_PROVISIONAL_WORKING] || R3 okeedy=heißer Ansatz am Ende des Grades, abgeschlossen [HOT|PREPARATION|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	1	1	0	1	0	0	OPEN	0	0
G753-O0631	G753-P08	MATCHED_NONQ_PAIR	PREFIX	okeedy	keedy	f108v	f108	f108v.50	5	12	0.363636	heißer Ansatz am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	okeedy#GLOBAL	UNCHANGED_GDT733	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	4	teedar|oteey|dsheey|oteey	COLD|MOIST|PART|MATERIAL|PREPARATION|END_STAGE	L4 dsheey=abgemessene, vollständig angefeuchtete Droge [MOIST|MATERIAL|END_STAGE;W3_SOLID_WORKING_THEORY] || L3 oteey=kalter Ansatz am Ende des Grades [COLD|PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY] || L1 teedar=abgemessene kalte Fraktion I, Endstufe [COLD|PART|END_STAGE;W2_PROVISIONAL_WORKING] || R3 oteey=kalter Ansatz am Ende des Grades [COLD|PREPARATION|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0632	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f108v	f108	f108v.50	8	12	0.636364	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	dsheey oteey cheol teedar okeedy qokeedy checkhy oteey aiin okeey chey qokey	2	4	PRIOR_CLOSE_BEFORE_R3	LINE_EDGE_AFTER_R4	1	1	qokey	HOT|MIDDLE_STAGE	R4 qokey=heiß in der Mitte des Grades [HOT|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	1	0	0	1	0	OPEN	0	0
G753-O0633	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f108v	f108	f108v.53	5	5	1.000000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X0944	UNCHANGED_GDT733	olchar ol chedy lshy otedy	0	0	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0634	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f111r	f111	f111r.2	8	12	0.636364	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	daiin sheeky okeey okeey qaal shedy okeey oteey shedy chcthy lcheol oteeam	5	2	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R3	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0635	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f111r	f111	f111r.5	7	7	1.000000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	saiin sheekshy ol shedy chokchey lkey otain	0	0	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R0	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0636	G753-P08	MATCHED_NONQ_PAIR	BASE	keedy	okeedy	f111r	f111	f111r.6	11	13	0.833333	heiß am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	keedy#GLOBAL	UNCHANGED_GDT733	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	5	2	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R2	0	2	shed|dary	MOIST|PART|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	L5 shed=Einweichen bis zur mittleren Stufe abschließen [MOIST|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 dary=abgemessene Fraktion I, abgeschlossen [PART|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0637	G753-P09	MATCHED_NONQ_PAIR	BASE	keedy	ykeedy	f111r	f111	f111r.6	11	13	0.833333	heiß am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	keedy#GLOBAL	UNCHANGED_GDT733	dain shedy qoky chedy qok shed olchedy qokeedy teedy chdy keedy qotchedy dary	5	2	RADIUS5_CENSORED	CURRENT_CLOSE_INCLUDED_R2	0	2	shed|dary	MOIST|PART|PROCESS|CLOSE|MIDDLE_STAGE|END_STAGE	L5 shed=Einweichen bis zur mittleren Stufe abschließen [MOIST|PROCESS|MIDDLE_STAGE;W3_SOLID_WORKING_THEORY] || R2 dary=abgemessene Fraktion I, abgeschlossen [PART|CLOSE|END_STAGE;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0638	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f111r	f111	f111r.7	10	13	0.750000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X1072	UNCHANGED_GDT733	sshedy qokeey checthey oteedy lchedy chol sheeol qokeody raiin otedy otar aiin om	0	3	STRICT_INITIAL_BEFORE_R1	LINE_EDGE_AFTER_R3	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	0	OPEN	0	0
G753-O0639	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f111r	f111	f111r.12	6	11	0.500000	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	dsheeo qokeedy otchedey lshey lkeedy oteey qokeedy oteolair ar shedam cheam	0	5	STRICT_INITIAL_BEFORE_R1	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	3	OPEN	0	0
G753-O0640	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f111r	f111	f111r.14	2	12	0.090909	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	dchedar oteey lchey ykeeeos aiin shear oteedy tedam oteey pchedey chedy lchedy	1	0	LINE_EDGE_AFTER_R1	STRICT_INITIAL_BEFORE_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0641	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f111r	f111	f111r.14	9	12	0.727273	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	dchedar oteey lchey ykeeeos aiin shear oteedy tedam oteey pchedey chedy lchedy	5	0	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0642	G753-P08	MATCHED_NONQ_PAIR	BASE	keedy	okeedy	f111r	f111	f111r.17	11	12	0.909091	heiß am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	keedy#GLOBAL	UNCHANGED_GDT733	otes lchey lshedy qoteedy olcheody qokeey chey kal chekeedy oteed keedy otam	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	qokeey	HOT|END_STAGE	L5 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0643	G753-P09	MATCHED_NONQ_PAIR	BASE	keedy	ykeedy	f111r	f111	f111r.17	11	12	0.909091	heiß am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	keedy#GLOBAL	UNCHANGED_GDT733	otes lchey lshedy qoteedy olcheody qokeey chey kal chekeedy oteed keedy otam	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	1	qokeey	HOT|END_STAGE	L5 qokeey=heiß am Ende des Grades [HOT|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0644	G753-P02	MATCHED_Q_PAIR	BASE	oteey	qoteey	f111r	f111	f111r.21	5	19	0.222222	kalter Ansatz am Ende des Grades	W3_SOLID_WORKING_THEORY	oteey#GLOBAL	UNCHANGED_GDT733	daiin okar ain teey oteey ox o r shey chey ky deedy cheo dain sheet ar al l cheotydy	4	5	LINE_EDGE_AFTER_R4	RADIUS5_CENSORED	0	1	teey	COLD|END_STAGE	L1 teey=kalt am Ende des Grades [COLD|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_QUALITY	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0645	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f111r	f111	f111r.28	11	12	0.909091	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	qokeeol shedy qokeod cheokeey sheokar shekeey qotees al dain chedy qotain alam	5	1	RADIUS5_CENSORED	LINE_EDGE_AFTER_R1	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0646	G753-P02	MATCHED_Q_PAIR	PREFIX	qoteey	oteey	f111r	f111	f111r.32	6	11	0.500000	kalt am Ende des Grades	W3_SOLID_WORKING_THEORY	qoteey#GLOBAL	UNCHANGED_GDT733	dsheeoteey qokeeo l keey tear qoteey qotain cho lkeeedy lchechdy qokechy	5	2	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R3	0	1	qokeeo	HOT|PREPARATION|LEVEL_II	L4 qokeeo=heißer Ansatz, Bindungsstufe II [HOT|PREPARATION|LEVEL_II;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0647	G753-P04	MATCHED_Q_PAIR	PREFIX	qotain	otain	f111r	f111	f111r.32	7	11	0.600000	kalt im qo-Rahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	dsheeoteey qokeeo l keey tear qoteey qotain cho lkeeedy lchechdy qokechy	5	1	RADIUS5_CENSORED	STRICT_INITIAL_BEFORE_R2	0	2	qoteey|qokeeo	HOT|COLD|PREPARATION|END_STAGE|LEVEL_II	L5 qokeeo=heißer Ansatz, Bindungsstufe II [HOT|PREPARATION|LEVEL_II;W3_SOLID_WORKING_THEORY] || L1 qoteey=kalt am Ende des Grades [COLD|END_STAGE;W3_SOLID_WORKING_THEORY]	DESCRIPTIVE_MATERIA	LEMMA_OR_DESCRIPTIVE_CONTENT	Lemma-/Beschreibungsinhalt offen	0	0	0	0	0	0	1	OPEN	0	0
G753-O0648	G753-P03	MATCHED_Q_PAIR	BASE	otedy	qotedy	f111r	f111	f111r.40	5	11	0.400000	kalter Ansatz in der Mitte des Grades, abgeschlossen	NA	G732-X1035	UNCHANGED_GDT733	saiin al keey okedain otedy qokeokedy qokeedy oteeolkeey okeeo l lainal	3	5	STRICT_INITIAL_BEFORE_R4	RADIUS5_CENSORED	0	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	4	OPEN	0	0
G753-O0649	G753-P04	MATCHED_Q_PAIR	BASE	otain	qotain	f111r	f111	f111r.54	5	6	0.800000	kalt im Zubereitungsrahmen, Grad II	NA	GDT671_V48_CACHE_CELL	UNCHANGED_GDT733	tair chckhaiin dair qokal otain okal	4	1	LINE_EDGE_AFTER_R4	LINE_EDGE_AFTER_R1	1	0	NONE	NONE	NONE	OPEN	UNASSIGNED	Inhaltsrolle offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0650	G753-P08	MATCHED_NONQ_PAIR	BASE	keedy	okeedy	f111v	f111	f111v.2	3	11	0.200000	heiß am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	keedy#GLOBAL	UNCHANGED_GDT733	sheekeey cheol keedy qokair shecthy qokeol okechedy qokedy qopchedy qokedam chy	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	1	qokair	HOT|PART|PROCESS	R1 qokair=erhitze die zweite Fraktion [HOT|PART|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
G753-O0651	G753-P09	MATCHED_NONQ_PAIR	BASE	keedy	ykeedy	f111v	f111	f111v.2	3	11	0.200000	heiß am Ende des Grades, abgeschlossen	W3_SOLID_WORKING_THEORY	keedy#GLOBAL	UNCHANGED_GDT733	sheekeey cheol keedy qokair shecthy qokeol okechedy qokedy qopchedy qokedam chy	2	5	LINE_EDGE_AFTER_R2	RADIUS5_CENSORED	0	1	qokair	HOT|PART|PROCESS	R1 qokair=erhitze die zweite Fraktion [HOT|PART|PROCESS;W3_SOLID_WORKING_THEORY]	PRESCRIPTIVE_RECIPE	INGREDIENT_OR_COMMAND_CONTENT	Zutat-/Anweisungsinhalt offen	0	0	0	0	0	0	2	OPEN	0	0
