event_id	source_position_id	semantic_execution	page	record	statement_id	locus	surface	card_no	component_parse	clause_id	card_clause_type	portable_card_reading_de	occurrence_action_senses_de	occurrence_frame_codes	containing_clause_de	silent_owner_de	complete_default_available
E247	SRC_E247	EXECUTE_ONCE	f83r	B3	B3-S009	f83r.6	qoky	PROC008	OK+Y	I054-C01	ACTION_CLAUSE	diesen Posten ansetzen	einsetzen	OK:ACTIVATE	den laufenden Posten einsetzen	mittlere Randfigur im runden Gefäß	YES
E248	SRC_E248	EXECUTE_ONCE	f83r	B3	B3-S010	f83r.8	pchedal	PROC134	P+CHD+AL	I054-C02	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle hineingeben und umsetzen	einfüllen + umfüllen	P:TARGET_FILL|CHD:TARGET_TRANSFER	danach den laufenden Posten an der bezeichneten Stelle kurz einfüllen und umfüllen und den Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E249	SRC_E249	EXECUTE_ONCE	f83r	B3	B3-S010	f83r.8	otedy	PROC135	OT+E+DY	I054-C02	CLOSE_WITHOUT_ACTION	danach · kurz; Schritt schließen	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten an der bezeichneten Stelle kurz einfüllen und umfüllen und den Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E250	SRC_E250	EXECUTE_ONCE	f83r	B3	B3-S011	f83r.8	shecthedchy	PROC136	SH+E+CTH+CHD+Y	I055-C01	ACTION_CLAUSE	diesen Posten kurz halten und umsetzen bis bereit	halten + umsetzen	SH:TIMED_HOLD|CHD:TRANSFER	den laufenden Posten kurz bis bereit halten und umsetzen	untere Randfigur im korbartigen Gefäß	YES
E251	SRC_E251	EXECUTE_ONCE	f83r	B3	B3-S011	f83r.8	qoky	PROC008	OK+Y	I055-C02	ACTION_CLAUSE	diesen Posten ansetzen	einsetzen	OK:ACTIVATE	den laufenden Posten einsetzen	untere Randfigur im korbartigen Gefäß	YES
E252	SRC_E252	EXECUTE_ONCE	f83r	B3	B3-S011	f83r.8	chedy	PROC042	CHD+Y	I055-C03	ACTION_CLAUSE	diesen Posten umsetzen	umsetzen	CHD:TRANSFER	den laufenden Posten umsetzen	untere Randfigur im korbartigen Gefäß	YES
E253	SRC_E253	EXECUTE_ONCE	f83r	B3	B3-S011	f83r.8	chary	PROC137	AR+Y	I055-C04	ARGUMENT_OR_ADDRESS	von dort · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten von dort absetzen lassen und den Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E254	SRC_E254	EXECUTE_ONCE	f83r	B3	B3-S012	f83r.11	sor	PROC016	OR	I055-C04	ARGUMENT_OR_ADDRESS	Ansatz	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten von dort absetzen lassen und den Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E255	SRC_E255	EXECUTE_ONCE	f83r	B3	B3-S012	f83r.11	shedy	PROC078	SHED+DY	I055-C04	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	absetzen lassen	SHED:COMMIT_SETTLE	den laufenden Posten von dort absetzen lassen und den Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E256	SRC_E256	EXECUTE_ONCE	f83r	B3	B3-S013	f83r.11	qokaiin	PROC038	OK+AIIN	I056-C01	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	einsetzen	OK:MEASURED_CHARGE	den laufenden Posten nach vorgeschriebenem Maß einsetzen	untere Randfigur im korbartigen Gefäß	YES
E257	SRC_E257	EXECUTE_ONCE	f83r	B3	B3-S013	f83r.11	chkain	PROC069	K+AIN	I056-C02	ACTION_CLAUSE	den laufenden Posten nach Portion zuführen	dosiert zugeben	K:MEASURED_ADD	eine Portion dosiert zugeben	untere Randfigur im korbartigen Gefäß	YES
E258	SRC_E258	EXECUTE_ONCE	f83r	B3	B3-S013	f83r.11	shcthey	PROC117	CTH+E+Y	I056-C03	STATE_OR_GRADE_PHRASE	bereit · kurz · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten kurz bis bereit einwirken lassen und den Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E259	SRC_E259	EXECUTE_ONCE	f83r	B3	B3-S013	f83r.11	qokedy	PROC067	OK+E+DY	I056-C03	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten kurz bis bereit einwirken lassen und den Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E260	SRC_E260	EXECUTE_ONCE	f83r	B3	B3-S014	f83r.11	okair	PROC138	OK+AIR	I057-C01	ACTION_CLAUSE	den laufenden Posten durch laufender Bestand ansetzen	einleiten	OK:FLOW_START	den laufenden Posten im Lauf einleiten	untere Randfigur im korbartigen Gefäß	YES
E261	SRC_E261	EXECUTE_ONCE	f83r	B3	B3-S014	f83r.11	sheedy	PROC139	SH+EE+DY	I057-C02	ACTION_CLAUSE	den laufenden Posten länger halten; Schritt schließen	ruhen lassen	SH:TIMED_REST	den laufenden Posten länger ruhen lassen und den Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E262	SRC_E262	EXECUTE_ONCE	f83r	B3	B3-S015	f83r.11	lchedy	PROC120	L+CHD+DY	I058-C01	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	abführen + überführen	L:CLOSED_DRAIN|CHD:COMMIT_TRANSFER	den laufenden Posten abführen und überführen und den Schritt schließen	untere Randfigur im korbartigen Gefäß	YES
E263	SRC_E263	EXECUTE_ONCE	f83r	B3	B3-S016	f83r.11	lo	PROC140	L+O	I059-C01	ACTION_CLAUSE	den Arbeitsgang führen	führen	L:GUIDE	den laufenden Posten im Arbeitsgang führen	untere Randfigur im korbartigen Gefäß	YES
E264	SRC_E264	EXECUTE_ONCE	f83r	B3	B3-S016	f83r.14	qokchedy	PROC091	OK+CHD+DY	I059-C02	ACTION_CLAUSE	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	OK:ACTIVATE|CHD:COMMIT_TRANSFER	den laufenden Posten einsetzen und überführen und den Schritt schließen	unverbundener Zwischenbereich	YES
E265	SRC_E265	EXECUTE_ONCE	f83r	B3	B3-S017	f83r.14	qokeedy	PROC100	OK+EE+DY	I060-C01	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten länger einwirken lassen und den Schritt schließen	unverbundener Zwischenbereich	YES
E266	SRC_E266	EXECUTE_ONCE	f83r	B3	B3-S018	f83r.14	shedy	PROC078	SHED+DY	I061-C01	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	absetzen lassen	SHED:COMMIT_SETTLE	den laufenden Posten absetzen lassen und den Schritt schließen	unverbundener Zwischenbereich	YES
E267	SRC_E267	EXECUTE_ONCE	f83r	B3	B3-S019	f83r.14	qokshedy	PROC141	OK+SH+E+DY	I062-C01	ACTION_CLAUSE	den laufenden Posten kurz ansetzen und halten; Schritt schließen	einwirken lassen + ruhen lassen	OK:TIMED_APPLICATION|SH:TIMED_REST	den laufenden Posten kurz einwirken lassen und ruhen lassen und den Schritt schließen	unverbundener Zwischenbereich	YES
E268	SRC_E268	EXECUTE_ONCE	f83r	B3	B3-S020	f83r.14	dal	PROC055	AL	I063-C01	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten an der bezeichneten Stelle hinleiten und umfüllen und den Schritt schließen	unverbundener Zwischenbereich	YES
E269	SRC_E269	EXECUTE_ONCE	f83r	B3	B3-S020	f83r.14	lchedy	PROC120	L+CHD+DY	I063-C01	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	hinleiten + umfüllen	L:TARGET_GUIDE|CHD:TARGET_TRANSFER	den laufenden Posten an der bezeichneten Stelle hinleiten und umfüllen und den Schritt schließen	unverbundener Zwischenbereich	YES
E270	SRC_E270	EXECUTE_ONCE	f83r	B3	B3-S021	f83r.14	qokaiin	PROC038	OK+AIIN	I064-C01	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß ansetzen	einsetzen	OK:MEASURED_CHARGE	den laufenden Posten nach vorgeschriebenem Maß einsetzen	unverbundener Zwischenbereich	YES
E271	SRC_E271	EXECUTE_ONCE	f83r	B3	B3-S021	f83r.14	shcthy	PROC014	CTH+Y	I064-C02	STATE_OR_GRADE_PHRASE	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	unverbundener Zwischenbereich	YES
E272	SRC_E272	EXECUTE_ONCE	f83r	B3	B3-S021	f83r.14	dal	PROC055	AL	I064-C02	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	unverbundener Zwischenbereich	YES
E273	SRC_E273	EXECUTE_ONCE	f83r	B3	B3-S021	f83r.14	sy	PROC019	Y	I064-C02	ARGUMENT_OR_ADDRESS	dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	unverbundener Zwischenbereich	YES
E274	SRC_E274	EXECUTE_ONCE	f83r	B3	B3-S021	f83r.15	saiin	PROC009	AIIN	I064-C02	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	unverbundener Zwischenbereich	YES
E275	SRC_E275	EXECUTE_ONCE	f83r	B3	B3-S021	f83r.15	shedal	PROC142	SHED+AL	I064-C02	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle absetzen	ablagern	SHED:TARGET_DEPOSIT	den laufenden Posten nach vorgeschriebenem Maß an der bezeichneten Stelle bis bereit ablagern	unverbundener Zwischenbereich	YES
E276	SRC_E276	EXECUTE_ONCE	f83r	B3	B3-S021	f83r.15	shecthy	PROC143	SH+E+CTH+Y	I064-C03	ACTION_CLAUSE	diesen Posten kurz halten bis bereit	halten	SH:TIMED_HOLD	den laufenden Posten kurz bis bereit halten	unverbundener Zwischenbereich	YES
E277	SRC_E277	EXECUTE_ONCE	f83r	B3	B3-S021	f83r.15	chey	PROC019	Y	I064-C04	ARGUMENT_OR_ADDRESS	dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen	unverbundener Zwischenbereich	YES
E278	SRC_E278	EXECUTE_ONCE	f83r	B3	B3-S021	f83r.15	tal	PROC055	AL	I064-C04	ARGUMENT_OR_ADDRESS	bezeichnete Stelle	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen	unverbundener Zwischenbereich	YES
E279	SRC_E279	EXECUTE_ONCE	f83r	B3	B3-S021	f83r.15	shcthy	PROC014	CTH+Y	I064-C04	STATE_OR_GRADE_PHRASE	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen	unverbundener Zwischenbereich	YES
E280	SRC_E280	EXECUTE_ONCE	f83r	B3	B3-S021	f83r.15	dalchdy	PROC144	AL+CHD+DY	I064-C04	ACTION_CLAUSE	den laufenden Posten an bezeichnete Stelle umsetzen; Schritt schließen	umfüllen	CHD:TARGET_TRANSFER	den laufenden Posten an der bezeichneten Stelle bis bereit umfüllen und den Schritt schließen	unverbundener Zwischenbereich	YES
E281	SRC_E281	EXECUTE_ONCE	f83r	B3	B3-S022	f83r.15	qotchedy	PROC145	OT+CHD+DY	I065-C01	ACTION_CLAUSE	danach den laufenden Posten umsetzen; Schritt schließen	überführen	CHD:COMMIT_TRANSFER	danach den laufenden Posten überführen und den Schritt schließen	unverbundener Zwischenbereich	YES
E282	SRC_E282	EXECUTE_ONCE	f83r	B3	B3-S023	f83r.15	lchedy	PROC120	L+CHD+DY	I066-C01	ACTION_CLAUSE	den laufenden Posten führen und umsetzen; Schritt schließen	abführen + überführen	L:CLOSED_DRAIN|CHD:COMMIT_TRANSFER	den laufenden Posten abführen und überführen und den Schritt schließen	unverbundener Zwischenbereich	YES
E283	SRC_E283	EXECUTE_ONCE	f83r	B3	B3-S024	f83r.16	tchedy	PROC076	CHD+DY	I067-C01	ACTION_CLAUSE	den laufenden Posten umsetzen; Schritt schließen	überführen	CHD:COMMIT_TRANSFER	den laufenden Posten überführen und den Schritt schließen	unverbundener Zwischenbereich	YES
E284	SRC_E284	EXECUTE_ONCE	f83r	B3	B3-S025	f83r.16	qokchdy	PROC082	OK+CHD+DY	I068-C01	ACTION_CLAUSE	den laufenden Posten ansetzen und umsetzen; Schritt schließen	einsetzen + überführen	OK:ACTIVATE|CHD:COMMIT_TRANSFER	den laufenden Posten einsetzen und überführen und den Schritt schließen	unverbundener Zwischenbereich	YES
E285	SRC_E285	EXECUTE_ONCE	f83r	B3	B3-S026	f83r.16	cheedar	PROC146	EE+AR	I069-C01	STATE_OR_GRADE_PHRASE	länger · von dort	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten von dort nach vorgeschriebenem Maß länger ableiten	unverbundener Zwischenbereich	YES
E286	SRC_E286	EXECUTE_ONCE	f83r	B3	B3-S026	f83r.16	chldaiin	PROC147	L+AIIN	I069-C01	ACTION_CLAUSE	den laufenden Posten nach vorgeschriebenes Maß führen	ableiten	L:SOURCE_DRAIN	den laufenden Posten von dort nach vorgeschriebenem Maß länger ableiten	unverbundener Zwischenbereich	YES
E287	SRC_E287	EXECUTE_ONCE	f83r	B3	B3-S026	f83r.16	chedy	PROC042	CHD+Y	I069-C02	ACTION_CLAUSE	diesen Posten umsetzen	umsetzen	CHD:TRANSFER	den laufenden Posten umsetzen	unverbundener Zwischenbereich	YES
E288	SRC_E288	EXECUTE_ONCE	f83r	B3	B3-S026	f83r.16	qokain	PROC080	OK+AIN	I069-C03	ACTION_CLAUSE	den laufenden Posten nach Portion ansetzen	einsetzen	OK:MEASURED_CHARGE	eine Portion einsetzen	unverbundener Zwischenbereich	YES
E289	SRC_E289	EXECUTE_ONCE	f83r	B3	B3-S026	f83r.16	checthy	PROC014	CTH+Y	I069-C04	STATE_OR_GRADE_PHRASE	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten an der bezeichneten Stelle bis bereit abkühlen lassen	unverbundener Zwischenbereich	YES
E290	SRC_E290	EXECUTE_ONCE	f83r	B3	B3-S026	f83r.16	chealror	PROC148	AL+R+OR	I069-C04	ACTION_CLAUSE	den Ansatz an bezeichnete Stelle abkühlen	abkühlen lassen	R:TARGET_COOL	den laufenden Posten an der bezeichneten Stelle bis bereit abkühlen lassen	unverbundener Zwischenbereich	YES
E291	SRC_E291	EXECUTE_ONCE	f83r	B3	B3-S026	f83r.20	solkeedy	PROC098	SOLK+EE+DY	I069-C05	ACTION_CLAUSE	den laufenden Posten länger auffangen; Schritt schließen	auffangen und stehen lassen	SOLK:COMMIT_COLLECT	den laufenden Posten länger auffangen und stehen lassen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E292	SRC_E292	EXECUTE_ONCE	f83r	B3	B3-S027	f83r.20	qoteedy	PROC129	OT+EE+DY	I070-C01	CLOSE_WITHOUT_ACTION	danach · länger; Schritt schließen	NON_ACTION_CONTRIBUTION	NONE	danach länger einwirken lassen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E293	SRC_E293	EXECUTE_ONCE	f83r	B3	B3-S028	f83r.20	qokeey	PROC092	OK+EE+Y	I071-C01	ACTION_CLAUSE	diesen Posten länger ansetzen	wirken lassen	OK:HOLD_ACTIVE	den laufenden Posten länger wirken lassen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E294	SRC_E294	EXECUTE_ONCE	f83r	B3	B3-S028	f83r.20	qokedy	PROC067	OK+E+DY	I071-C02	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten kurz einwirken lassen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E295	SRC_E295	EXECUTE_ONCE	f83r	B3	B3-S029	f83r.20	sol	PROC013	OL	I072-C01	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter vollständig eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E296	SRC_E296	EXECUTE_ONCE	f83r	B3	B3-S029	f83r.20	cheeety	PROC149	EEE+T+Y	I072-C01	ACTION_CLAUSE	diesen Posten vollständig eintragen	eintragen	T:CONTINUE_ENTRY	den laufenden Posten weiter vollständig eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E297	SRC_E297	EXECUTE_ONCE	f83r	B3	B3-S029	f83r.20	qokedy	PROC067	OK+E+DY	I072-C02	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten kurz einwirken lassen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E298	SRC_E298	EXECUTE_ONCE	f83r	B3	B3-S030	f83r.20	qoky	PROC008	OK+Y	I073-C01	ACTION_CLAUSE	diesen Posten ansetzen	einsetzen	OK:ACTIVATE	den laufenden Posten einsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E299	SRC_E299	EXECUTE_ONCE	f83r	B3	B3-S030	f83r.20	saiin	PROC009	AIIN	I073-C02	ARGUMENT_OR_ADDRESS	vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten nach vorgeschriebenem Maß im Lauf durchleiten	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E300	SRC_E300	EXECUTE_ONCE	f83r	B3	B3-S030	f83r.22	schedair	PROC150	CHD+AIR	I073-C02	ACTION_CLAUSE	den laufenden Posten durch laufender Bestand umsetzen	durchleiten	CHD:PATH_TRANSFER	den laufenden Posten nach vorgeschriebenem Maß im Lauf durchleiten	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E301	SRC_E301	EXECUTE_ONCE	f83r	B3	B3-S030	f83r.22	otchedy	PROC145	OT+CHD+DY	I073-C03	ACTION_CLAUSE	danach den laufenden Posten umsetzen; Schritt schließen	überführen	CHD:COMMIT_TRANSFER	danach den laufenden Posten überführen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E302	SRC_E302	EXECUTE_ONCE	f83r	B3	B3-S031	f83r.22	qokeedy	PROC100	OK+EE+DY	I074-C01	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten länger einwirken lassen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E303	SRC_E303	EXECUTE_ONCE	f83r	B3	B3-S032	f83r.22	chedain	PROC151	CHD+AIN	I075-C01	ACTION_CLAUSE	den laufenden Posten nach Portion umsetzen	abmessen und umsetzen	CHD:MEASURED_TRANSFER	eine Portion abmessen und umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E304	SRC_E304	EXECUTE_ONCE	f83r	B3	B3-S032	f83r.22	chedy	PROC042	CHD+Y	I075-C02	ACTION_CLAUSE	diesen Posten umsetzen	abmessen und umsetzen	CHD:MEASURED_TRANSFER	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E305	SRC_E305	EXECUTE_ONCE	f83r	B3	B3-S032	f83r.22	qotedaiin	PROC152	OT+E+AIIN	I075-C02	STATE_OR_GRADE_PHRASE	danach · kurz · vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E306	SRC_E306	EXECUTE_ONCE	f83r	B3	B3-S032	f83r.22	otaiin	PROC112	OT+AIIN	I075-C02	SEQUENCE_OR_CONTINUATION	danach · vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E307	SRC_E307	EXECUTE_ONCE	f83r	B3	B3-S032	f83r.22	otedy	PROC135	OT+E+DY	I075-C02	CLOSE_WITHOUT_ACTION	danach · kurz; Schritt schließen	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten nach vorgeschriebenem Maß kurz abmessen und umsetzen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E308	SRC_E308	EXECUTE_ONCE	f83r	B3	B3-S033	f83r.22	ldy	PROC108	L+DY	I076-C01	ACTION_CLAUSE	den laufenden Posten führen; Schritt schließen	abführen	L:CLOSED_DRAIN	den laufenden Posten abführen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E309	SRC_E309	EXECUTE_ONCE	f83r	B3	B3-S034	f83r.24	soiiin	PROC097	O+IIN	I077-C01	STATE_OR_GRADE_PHRASE	Arbeitsgang · Sollstufe	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten im Arbeitsgang bis bereit bis zur Sollstufe eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E310	SRC_E310	EXECUTE_ONCE	f83r	B3	B3-S034	f83r.24	checthy	PROC014	CTH+Y	I077-C01	STATE_OR_GRADE_PHRASE	bereit · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten im Arbeitsgang bis bereit bis zur Sollstufe eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E311	SRC_E311	EXECUTE_ONCE	f83r	B3	B3-S034	f83r.24	chety	PROC004	T+Y	I077-C01	ACTION_CLAUSE	diesen Posten eintragen	eintragen	T:PROCESS_ENTRY	den laufenden Posten im Arbeitsgang bis bereit bis zur Sollstufe eintragen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E312	SRC_E312	EXECUTE_ONCE	f83r	B3	B3-S034	f83r.24	otaiin	PROC112	OT+AIIN	I077-C02	SEQUENCE_OR_CONTINUATION	danach · vorgeschriebenes Maß	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle ablagern und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E313	SRC_E313	EXECUTE_ONCE	f83r	B3	B3-S034	f83r.24	olsaly	PROC153	OL+AL+Y	I077-C02	SEQUENCE_OR_CONTINUATION	fortsetzen · bezeichnete Stelle · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle ablagern und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E314	SRC_E314	EXECUTE_ONCE	f83r	B3	B3-S034	f83r.24	shedy	PROC078	SHED+DY	I077-C02	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	ablagern	SHED:TARGET_DEPOSIT	danach den laufenden Posten weiter nach vorgeschriebenem Maß an der bezeichneten Stelle ablagern und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B3	YES
E315	SRC_E315	EXECUTE_ONCE	f83r	B4	B4-S001	f83r.25	qokeedy	PROC100	OK+EE+DY	I078-C01	ACTION_CLAUSE	den laufenden Posten länger ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten länger einwirken lassen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E316	SRC_E316	EXECUTE_ONCE	f83r	B4	B4-S002	f83r.25	qolchey	PROC154	OL+Y	I079-C01	SEQUENCE_OR_CONTINUATION	fortsetzen · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter länger wirken lassen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E317	SRC_E317	EXECUTE_ONCE	f83r	B4	B4-S002	f83r.25	qokeey	PROC092	OK+EE+Y	I079-C01	ACTION_CLAUSE	diesen Posten länger ansetzen	wirken lassen	OK:HOLD_ACTIVE	den laufenden Posten weiter länger wirken lassen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E318	SRC_E318	EXECUTE_ONCE	f83r	B4	B4-S002	f83r.25	qokedy	PROC067	OK+E+DY	I079-C02	ACTION_CLAUSE	den laufenden Posten kurz ansetzen; Schritt schließen	einwirken lassen	OK:TIMED_APPLICATION	den laufenden Posten kurz einwirken lassen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E319	SRC_E319	EXECUTE_ONCE	f83r	B4	B4-S003	f83r.25	chedy	PROC042	CHD+Y	I080-C01	ACTION_CLAUSE	diesen Posten umsetzen	umsetzen	CHD:TRANSFER	den laufenden Posten umsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E320	SRC_E320	EXECUTE_ONCE	f83r	B4	B4-S003	f83r.25	otal	PROC131	OT+AL	I080-C02	SEQUENCE_OR_CONTINUATION	danach · bezeichnete Stelle	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E321	SRC_E321	EXECUTE_ONCE	f83r	B4	B4-S003	f83r.26	otchey	PROC065	OT+Y	I080-C02	SEQUENCE_OR_CONTINUATION	danach · dieser Posten	NON_ACTION_CONTRIBUTION	NONE	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E322	SRC_E322	EXECUTE_ONCE	f83r	B4	B4-S003	f83r.26	qokeey	PROC092	OK+EE+Y	I080-C02	ACTION_CLAUSE	diesen Posten länger ansetzen	anlegen	OK:TARGET_APPLY	danach den laufenden Posten an der bezeichneten Stelle länger anlegen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E323	SRC_E323	EXECUTE_ONCE	f83r	B4	B4-S003	f83r.26	qoky	PROC008	OK+Y	I080-C03	ACTION_CLAUSE	diesen Posten ansetzen	einsetzen	OK:ACTIVATE	den laufenden Posten einsetzen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E324	SRC_E324	EXECUTE_ONCE	f83r	B4	B4-S003	f83r.26	tol	PROC013	OL	I080-C04	SEQUENCE_OR_CONTINUATION	fortsetzen	NON_ACTION_CONTRIBUTION	NONE	den laufenden Posten weiter absetzen lassen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
E325	SRC_E325	EXECUTE_ONCE	f83r	B4	B4-S003	f83r.26	shedy	PROC078	SHED+DY	I080-C04	ACTION_CLAUSE	den laufenden Posten absetzen; Schritt schließen	absetzen lassen	SHED:COMMIT_SETTLE	den laufenden Posten weiter absetzen lassen und den Schritt schließen	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	YES
