rank	page	locus	surface	working_default_de	practical_render_de	card_type	composition	strongest_rival_de	strength	reader_merge_surface	zl3b_line	v41_translation_de	v42_translation_de	status
93	f75r	f75r.30	olom	eine Handvoll Holzdroge im Ansatz	eine Handvoll Holzdroge im Ansatz	LEARNED_WHOLE	LEARNED_OLOM_WHOLE	Holzdrogenansatz ohne Mengenwert	LOW_EXPLORATORY	NONE	qo dain cheeky qokey qokain cheky qokal dain chedy o kalol shedy okar olom	nimm Folgendes: zwei Maße; trocken am Gradende, dann heiß am Gradanfang; bis zur mittleren Heizstufe; heiß, Grad II; bis zur mittleren Trockenstufe, dann leicht erhitzen; Rohstoff I, heiß am Gradanfang; zwei Maße; bis zur mittleren Trockenstufe gebracht; Ansatz mit heißer Rohstoff der ersten Klasse; bis zur mittleren Einweichstufe gebracht; heiße Drogenfraktion I im Ansatz; [olom:?]	nimm Folgendes: zwei Maße; trocken am Gradende, dann heiß am Gradanfang; bis zur mittleren Heizstufe; heiß, Grad II; bis zur mittleren Trockenstufe, dann leicht erhitzen; Rohstoff I, heiß am Gradanfang; zwei Maße; bis zur mittleren Trockenstufe gebracht; Ansatz mit heißer Rohstoff der ersten Klasse; bis zur mittleren Einweichstufe gebracht; heiße Drogenfraktion I im Ansatz; eine Handvoll Holzdroge im Ansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
94	f75r	f75r.44	okoldy	erhitzten Ansatzstoff fertigstellen	erhitzten Ansatzstoff fertigstellen	LEARNED_ACTION_WHOLE	O_PREP+K_HOT+OL_MATERIAL+DY_FINISHED	fertiger heißer Grundansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dchedy sain okedy qokedy otedy okoldy otar otam olaiin ch dar dy	abgemessene Trockendroge, fertig; Saatgut, Typ/Charge II; Ansatz bis zur mittleren Heizstufe, abgeschlossen; bis zur mittleren Heizstufe gebracht; Ansatz auf mittlerer Kühlstufe abgeschlossen; [okoldy:?]; kalte Drogenfraktion I im Ansatz; ein Maß kalten Ansatzes; drei Teile Holzdrogenansatz; abgemessene Trockenfraktion I, Anfangsstufe.	abgemessene Trockendroge, fertig; Saatgut, Typ/Charge II; Ansatz bis zur mittleren Heizstufe, abgeschlossen; bis zur mittleren Heizstufe gebracht; Ansatz auf mittlerer Kühlstufe abgeschlossen; erhitzten Ansatzstoff fertigstellen; kalte Drogenfraktion I im Ansatz; ein Maß kalten Ansatzes; drei Teile Holzdrogenansatz; abgemessene Trockenfraktion I, Anfangsstufe.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
95	f75v	f75v.10	ody	fertiggestellter Ansatz	fertiggestellter Ansatz	PRODUCTIVE_COMPOUND	O_PREP+DY_FINISHED	stelle den Ansatz fertig und seihe ihn ab	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokeed chedy ky okedy lchedy dar ody dchedy dar olchedy otedy qoky	erhitze bis zur Endstufe und schließe ab; bis zur mittleren Trockenstufe gebracht; leicht erhitzt; Ansatz bis zur mittleren Heizstufe, abgeschlossen; getrocknetes Drogenholz; abgemessene Fraktion I; [ody:?]; abgemessene Trockendroge, fertig; abgemessene Fraktion I; Holzdroge im Ansatz fertig getrocknet; Ansatz auf mittlerer Kühlstufe abgeschlossen; leicht erhitzt	erhitze bis zur Endstufe und schließe ab; bis zur mittleren Trockenstufe gebracht; leicht erhitzt; Ansatz bis zur mittleren Heizstufe, abgeschlossen; getrocknetes Drogenholz; abgemessene Fraktion I; fertiggestellter Ansatz; abgemessene Trockendroge, fertig; abgemessene Fraktion I; Holzdroge im Ansatz fertig getrocknet; Ansatz auf mittlerer Kühlstufe abgeschlossen; leicht erhitzt	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
96	f75v	f75v.49	qolsheol	gib eingeweichtes Drogenmaterial hinzu	gib eingeweichtes Drogenmaterial hinzu	LEARNED_ACTION_WHOLE	QOL_ADD+SH_MOIST+E_MIDDLE+OL_MATERIAL	gib eingeweichte Holzdroge im Ansatz hinzu	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	por shey okain chedy qolsheol olchedy	Pulverportion; bis zur mittleren Einweichstufe; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe gebracht; [qolsheol:?]; Holzdroge im Ansatz fertig getrocknet	Pulverportion; bis zur mittleren Einweichstufe; heiß im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe gebracht; gib eingeweichtes Drogenmaterial hinzu; Holzdroge im Ansatz fertig getrocknet	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
97	f76v	f76v.19	as	ein gleicher Teil der Arzneispecies	ein gleicher Teil der Arzneispecies	PRODUCTIVE_COMPOUND	A_PART_OR_LINK+S_TERM_SPECIES	ein Teil Saatgut	MEDIUM_EXACT_WHOLE	NONE	or as sheey otar shedy otchedy checkhey olchedy checkhy checkhy lky	Drogenportion; [as:?]; vollständig eingeweicht; kalte Drogenfraktion I im Ansatz; bis zur mittleren Einweichstufe gebracht; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; trockenes Arzneikompositum in der Gradmitte; Holzdroge im Ansatz fertig getrocknet; trockenes Arzneikompositum am Gradanfang; trockenes Arzneikompositum am Gradanfang; Holzdroge, leicht erhitzt	Drogenportion; ein gleicher Teil der Arzneispecies; vollständig eingeweicht; kalte Drogenfraktion I im Ansatz; bis zur mittleren Einweichstufe gebracht; kalt-trockener Ansatz in der Mitte des Grades, abgeschlossen; trockenes Arzneikompositum in der Gradmitte; Holzdroge im Ansatz fertig getrocknet; trockenes Arzneikompositum am Gradanfang; trockenes Arzneikompositum am Gradanfang; Holzdroge, leicht erhitzt	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
98	f77r	f77r.11	cham	ein Maß Trockendroge	ein Maß Trockendroge	PRODUCTIVE_COMPOUND	CH_DRY+AM_UNIT_I	eine Dosis Trockendroge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qoteedy qokaiin shedy chol shedy shcthey qokeedy oteedy cham	bis zur Kühlendstufe gebracht; heiß, Grad III; bis zur mittleren Einweichstufe gebracht; Trockengut; bis zur mittleren Einweichstufe gebracht; angefeuchtete Krautdroge, Form I; bis zur Heizendstufe gebracht; Ansatz auf Kühlendstufe abgeschlossen; [cham:?]	bis zur Kühlendstufe gebracht; heiß, Grad III; bis zur mittleren Einweichstufe gebracht; Trockengut; bis zur mittleren Einweichstufe gebracht; angefeuchtete Krautdroge, Form I; bis zur Heizendstufe gebracht; Ansatz auf Kühlendstufe abgeschlossen; ein Maß Trockendroge	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
99	f77r	f77r.17	qeey	nimm die Endportion hinzu	nimm die Endportion hinzu	LEARNED_ACTION_WHOLE	LEARNED_QEEY_WHOLE	schließe die Zugabe vollständig ab	LOW_EXPLORATORY	NONE	qoteedy qoteedy qokedy sheed qeey saiin sheety qokeedy lol	bis zur Kühlendstufe gebracht; bis zur Kühlendstufe gebracht; bis zur mittleren Heizstufe gebracht; Einweichung vollständig abgeschlossen; [qeey:?]; Samen/Saatgut, Typ/Charge III; vollständig angefeuchtet und gekühlt; bis zur Heizendstufe gebracht; Holzstoff	bis zur Kühlendstufe gebracht; bis zur Kühlendstufe gebracht; bis zur mittleren Heizstufe gebracht; Einweichung vollständig abgeschlossen; nimm die Endportion hinzu; Samen/Saatgut, Typ/Charge III; vollständig angefeuchtet und gekühlt; bis zur Heizendstufe gebracht; Holzstoff	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
100	f77r	f77r.50	otolaiin	drei Teile Kaltansatz	[drei Teile Kaltansatz-Zeichen]	CONTEXT_SCOPED_SHORT_FORM	O_PREP+T_COLD+OL_MATERIAL+AIIN_III	kaltes Zubereitungsgut in Form III	CONTEXT_READER_MERGE__FREE_DEFAULT_EXPLORATORY	NONE	otolaiin o	[otolaiin:?]; [Ansatzzeichen]	[drei Teile Kaltansatz-Zeichen]; [Ansatzzeichen]	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
101	f77v	f77v.17	olol	Holzdrogen-Grundansatz	Holzdrogen-Grundansatz	PRODUCTIVE_COMPOUND	O_PREP+L_WOOD+OL_MATERIAL	Holzdrogenauszug	MEDIUM_EXACT_WHOLE	NONE	olchedy qol shedy qokchedy qokeey daiin olol	Holzdroge im Ansatz fertig getrocknet; gib Folgendes hinzu: bis zur mittleren Einweichstufe gebracht; heiß und bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; drei Maße; [olol:?]	Holzdroge im Ansatz fertig getrocknet; gib Folgendes hinzu: bis zur mittleren Einweichstufe gebracht; heiß und bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; drei Maße; Holzdrogen-Grundansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
102	f77v	f77v.23	doraiin	drei abgemessene Drogenportionen	drei abgemessene Drogenportionen	PRODUCTIVE_COMPOUND	D_MEASURE+OR_PORTION+AIIN_III	eine Drogenportion in Sortierklasse III	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokal chees ol shedy doraiin ol qoky ches ol dal	Rohstoff I, heiß am Gradanfang; vollständig getrocknete Kräutermischung; Grundansatz; bis zur mittleren Einweichstufe gebracht; [doraiin:?]; Grundansatz; leicht erhitzt; trockenes Drogenmaterial, Mittelstufe; Grundansatz; abgemessene Rohstoffmenge I	Rohstoff I, heiß am Gradanfang; vollständig getrocknete Kräutermischung; Grundansatz; bis zur mittleren Einweichstufe gebracht; drei abgemessene Drogenportionen; Grundansatz; leicht erhitzt; trockenes Drogenmaterial, Mittelstufe; Grundansatz; abgemessene Rohstoffmenge I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
103	f77v	f77v.27	fchedy	Blütenfraktion bis zur Mittelstufe trocknen und abschließen	Blütenfraktion bis zur Mittelstufe trocknen und abschließen	PRODUCTIVE_COMPOUND	F_FLOWER+CH_DRY+E_MIDDLE+DY_FINISHED	fertig getrocknete Blütendroge	MEDIUM_EXACT_WHOLE	NONE	tshedy qokain chedal fchedy cheky sain chedy qokain ol	kalt und bis zur mittleren Einweichstufe gebracht; heiß, Grad II; trockene abgemessene Rohstoffmenge I in der Gradmitte; [fchedy:?]; bis zur mittleren Trockenstufe, dann leicht erhitzen; Saatgut, Typ/Charge II; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; Grundansatz	kalt und bis zur mittleren Einweichstufe gebracht; heiß, Grad II; trockene abgemessene Rohstoffmenge I in der Gradmitte; Blütenfraktion bis zur Mittelstufe trocknen und abschließen; bis zur mittleren Trockenstufe, dann leicht erhitzen; Saatgut, Typ/Charge II; bis zur mittleren Trockenstufe gebracht; heiß, Grad II; Grundansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
104	f77v	f77v.33	rain	Wurzeldroge in Charge II	Wurzeldroge in Charge II	PRODUCTIVE_COMPOUND	R_ROOT+AIN_II	zwei Teile Wurzeldroge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokaiin cheky rar chedy qokal dar y qotal dal rain	heiß, Grad III; bis zur mittleren Trockenstufe, dann leicht erhitzen; Wurzelfraktion I; bis zur mittleren Trockenstufe gebracht; Rohstoff I, heiß am Gradanfang; abgemessene Fraktion I; Rohstoff I, kalt am Gradanfang; abgemessene Rohstoffmenge I; [rain:?]	heiß, Grad III; bis zur mittleren Trockenstufe, dann leicht erhitzen; Wurzelfraktion I; bis zur mittleren Trockenstufe gebracht; Rohstoff I, heiß am Gradanfang; abgemessene Fraktion I; Rohstoff I, kalt am Gradanfang; abgemessene Rohstoffmenge I; Wurzeldroge in Charge II	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
105	f77v	f77v.40	chdor	eine abgemessene Portion Trockendroge	eine abgemessene Portion Trockendroge	PRODUCTIVE_COMPOUND	CH_DRY+D_MEASURE+OR_PORTION	eine Dosis getrockneter Drogenteil	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qokeey rol chdor cheey qokaiin saiin shedy qokeedy qokam	bis zur Heizendstufe; Wurzelstoff; [chdor:?]; vollständig getrocknet; heiß, Grad III; Samen/Saatgut, Typ/Charge III; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe gebracht; nimm ein Maß und erhitze es	bis zur Heizendstufe; Wurzelstoff; eine abgemessene Portion Trockendroge; vollständig getrocknet; heiß, Grad III; Samen/Saatgut, Typ/Charge III; bis zur mittleren Einweichstufe gebracht; bis zur Heizendstufe gebracht; nimm ein Maß und erhitze es	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
106	f78r	f78r.22	yched	trockne hiervon bis zur Mittelstufe und schließe ab	trockne hiervon bis zur Mittelstufe und schließe ab	LEARNED_ACTION_WHOLE	Y_REFERENCE+CH_DRY+E_MIDDLE+D_TERM_CLOSE	Eintrag: Trockendroge, Mittelstufe abgeschlossen	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	yched qokain daiin chckhdy lr	[yched:?]; heiß, Grad II; drei Maße; Arzneikompositum: trocken, Gradanfang, abgeschlossen; Wurzelholz	trockne hiervon bis zur Mittelstufe und schließe ab; heiß, Grad II; drei Maße; Arzneikompositum: trocken, Gradanfang, abgeschlossen; Wurzelholz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
107	f78r	f78r.25	lorain	Holzportion in Charge II	Holzportion in Charge II	PRODUCTIVE_COMPOUND	L_WOOD+OR_PORTION+AIN_II	zwei Teile Holzportion	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	sokeedy keol lorain olkeey raiin	heißer Samenansatz am Gradende, fertig; heißer Drogenstoff; [lorain:?]; Holzdrogenansatz vollständig erhitzt; Wurzel, Typ/Charge III	heißer Samenansatz am Gradende, fertig; heißer Drogenstoff; Holzportion in Charge II; Holzdrogenansatz vollständig erhitzt; Wurzel, Typ/Charge III	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
108	f78r	f78r.31	cthdy	Krautdroge fertig aufbereiten	Krautdroge fertig aufbereiten	LEARNED_ACTION_WHOLE	CTH_HERB+DY_FINISHED	fertige Blatt- oder Krautdroge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	solkeedy sheckhy qokedy otal shedy otar olchedy cthdy	Saatgutansatz vollständig erhitzt; feuchtes Arzneikompositum am Gradanfang; bis zur mittleren Heizstufe gebracht; Rohstoff I, leicht gekühlt im Ansatz; bis zur mittleren Einweichstufe gebracht; kalte Drogenfraktion I im Ansatz; Holzdroge im Ansatz fertig getrocknet; [cthdy:?]	Saatgutansatz vollständig erhitzt; feuchtes Arzneikompositum am Gradanfang; bis zur mittleren Heizstufe gebracht; Rohstoff I, leicht gekühlt im Ansatz; bis zur mittleren Einweichstufe gebracht; kalte Drogenfraktion I im Ansatz; Holzdroge im Ansatz fertig getrocknet; Krautdroge fertig aufbereiten	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
109	f78r	f78r.5	qckhedy	bereite das Arzneikompositum bis zur Mittelstufe und schließe ab	bereite das Arzneikompositum bis zur Mittelstufe und schließe ab	LEARNED_ACTION_WHOLE	QO_COMMAND+CKH_COMPOSITE+E_MIDDLE+DY_FINISHED	fertiges Arzneikompositum in der Gradmitte	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qckhedy cheky dol chedy qokedy qokain olkedy	[qckhedy:?]; bis zur mittleren Trockenstufe, dann leicht erhitzen; Materialmaß; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Heizstufe gebracht; heiß, Grad II; erhitzter Holzdrogenansatz, fertig	bereite das Arzneikompositum bis zur Mittelstufe und schließe ab; bis zur mittleren Trockenstufe, dann leicht erhitzen; Materialmaß; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Heizstufe gebracht; heiß, Grad II; erhitzter Holzdrogenansatz, fertig	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
110	f78v	f78v.19	shedaldy	weiche den abgemessenen Rohstoff I bis zur Mittelstufe ein und schließe ab	weiche den abgemessenen Rohstoff I bis zur Mittelstufe ein und schließe ab	LEARNED_ACTION_WHOLE	SH_MOIST+E_MIDDLE+D_MEASURE+AL_RAW_I+DY_FINISHED	fertig angefeuchtete Rohstoffmenge I	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	lchedy ol chedar shedy lor shedaldy orain	getrocknetes Drogenholz; Grundansatz; abgemessene Trockenfraktion I, Mittelstufe; bis zur mittleren Einweichstufe gebracht; Holzportion; [shedaldy:?]; Drogenportion II	getrocknetes Drogenholz; Grundansatz; abgemessene Trockenfraktion I, Mittelstufe; bis zur mittleren Einweichstufe gebracht; Holzportion; weiche den abgemessenen Rohstoff I bis zur Mittelstufe ein und schließe ab; Drogenportion II	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
111	f78v	f78v.2	cthdy	Krautdroge fertig aufbereiten	Krautdroge fertig aufbereiten	LEARNED_ACTION_WHOLE	CTH_HERB+DY_FINISHED	fertige Blatt- oder Krautdroge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	olshedy qokedy rshedy cthdy otedy kedy dal dal dol oty dal	Holzdroge im Ansatz vollständig eingeweicht; bis zur mittleren Heizstufe gebracht; eingeweichte Wurzel; [cthdy:?]; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur mittleren Heizstufe gebracht; abgemessene Rohstoffmenge I; abgemessene Rohstoffmenge I; Materialmaß; kalter Ansatz am Anfang des Grades; abgemessene Rohstoffmenge I	Holzdroge im Ansatz vollständig eingeweicht; bis zur mittleren Heizstufe gebracht; eingeweichte Wurzel; Krautdroge fertig aufbereiten; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur mittleren Heizstufe gebracht; abgemessene Rohstoffmenge I; abgemessene Rohstoffmenge I; Materialmaß; kalter Ansatz am Anfang des Grades; abgemessene Rohstoffmenge I	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
112	f78v	f78v.21	yteedy	kühle hiervon vollständig ab und schließe	kühle hiervon vollständig ab und schließe	LEARNED_ACTION_WHOLE	Y_REFERENCE+T_COLD+EE_END+DY_FINISHED	Eintrag: vollständig gekühlte Zubereitung	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	chedy lshedy olshedy otaiin ol qokar shedy yteedy	bis zur mittleren Trockenstufe gebracht; eingeweichtes Drogenholz; Holzdroge im Ansatz vollständig eingeweicht; kalt im Zubereitungsrahmen, Grad III; Grundansatz; heiße Drogenfraktion I; bis zur mittleren Einweichstufe gebracht; [yteedy:?]	bis zur mittleren Trockenstufe gebracht; eingeweichtes Drogenholz; Holzdroge im Ansatz vollständig eingeweicht; kalt im Zubereitungsrahmen, Grad III; Grundansatz; heiße Drogenfraktion I; bis zur mittleren Einweichstufe gebracht; kühle hiervon vollständig ab und schließe	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
113	f78v	f78v.22	okol	heißer Ansatzstoff	heißer Ansatzstoff	PRODUCTIVE_COMPOUND	O_PREP+K_HOT+OL_MATERIAL	heißer Grundauszug	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	okol shey ol shedy okal okchey okeol ol chedy qol	[okol:?]; bis zur mittleren Einweichstufe; Grundansatz; bis zur mittleren Einweichstufe gebracht; Rohstoff I, leicht erhitzt im Ansatz; heiß-trockener Ansatz in der Mitte des Grades; Grundansatz bis zur mittleren Heizstufe erwärmt; Grundansatz; bis zur mittleren Trockenstufe gebracht; gib Vorstehendes hinzu	heißer Ansatzstoff; bis zur mittleren Einweichstufe; Grundansatz; bis zur mittleren Einweichstufe gebracht; Rohstoff I, leicht erhitzt im Ansatz; heiß-trockener Ansatz in der Mitte des Grades; Grundansatz bis zur mittleren Heizstufe erwärmt; Grundansatz; bis zur mittleren Trockenstufe gebracht; gib Vorstehendes hinzu	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
114	f78v	f78v.5	chsey	Saatgut bis zur mittleren Stufe trocknen	Saatgut bis zur mittleren Stufe trocknen	LEARNED_ACTION_WHOLE	CH_DRY+S_SEED+E_MIDDLE+Y_START_OR_CLOSE	getrockneter Saatgutposten	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	qor olkeey olkain ol chsey ol cheeky dar okal dal olchedy	nimm eine Drogenportion: Holzdrogenansatz vollständig erhitzt; Holzdrogenansatz auf Heizstufe II; Grundansatz; [chsey:?]; Grundansatz; trocken am Gradende, dann heiß am Gradanfang; abgemessene Fraktion I; Rohstoff I, leicht erhitzt im Ansatz; abgemessene Rohstoffmenge I; Holzdroge im Ansatz fertig getrocknet	nimm eine Drogenportion: Holzdrogenansatz vollständig erhitzt; Holzdrogenansatz auf Heizstufe II; Grundansatz; Saatgut bis zur mittleren Stufe trocknen; Grundansatz; trocken am Gradende, dann heiß am Gradanfang; abgemessene Fraktion I; Rohstoff I, leicht erhitzt im Ansatz; abgemessene Rohstoffmenge I; Holzdroge im Ansatz fertig getrocknet	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
115	f79r	f79r.6	olcheey	Holzdrogenansatz vollständig trocknen	Holzdrogenansatz vollständig trocknen	LEARNED_ACTION_WHOLE	O_PREP+L_WOOD+CH_DRY+EE_END+Y_START_OR_CLOSE	vollständig getrockneter Grundansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	shol okar ol olkeey qokey sain olcheey qol chey	Feuchtgut; heiße Drogenfraktion I im Ansatz; Grundansatz; Holzdrogenansatz vollständig erhitzt; bis zur mittleren Heizstufe; Saatgut, Typ/Charge II; [olcheey:?]; gib Folgendes hinzu: bis zur mittleren Trockenstufe	Feuchtgut; heiße Drogenfraktion I im Ansatz; Grundansatz; Holzdrogenansatz vollständig erhitzt; bis zur mittleren Heizstufe; Saatgut, Typ/Charge II; Holzdrogenansatz vollständig trocknen; gib Folgendes hinzu: bis zur mittleren Trockenstufe	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
116	f79v	f79v.16	olkshey	Holzdrogenansatz erhitzen und bis zur Mittelstufe einweichen	Holzdrogenansatz erhitzen und bis zur Mittelstufe einweichen	LEARNED_ACTION_WHOLE	O_PREP+L_WOOD+K_HOT+SH_MOIST+E_MIDDLE+Y_START_OR_CLOSE	heiß eingeweichte Holzdroge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dol sheey qol olkshey qokeedy olkeedy qol okaiin oly	Materialmaß; vollständig eingeweicht; gib Folgendes hinzu: [olkshey:?]; bis zur Heizendstufe gebracht; Holzdrogenansatz vollständig erhitzt und abgeschlossen; gib Folgendes hinzu: Ansatz auf Heizstufe III; seihe Vorstehendes ab.	Materialmaß; vollständig eingeweicht; gib Folgendes hinzu: Holzdrogenansatz erhitzen und bis zur Mittelstufe einweichen; bis zur Heizendstufe gebracht; Holzdrogenansatz vollständig erhitzt und abgeschlossen; gib Folgendes hinzu: Ansatz auf Heizstufe III; seihe Vorstehendes ab.	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
117	f79v	f79v.29	sheyteedy	bis zur Mittelstufe einweichen, dann vollständig abkühlen und abschließen	bis zur Mittelstufe einweichen, dann vollständig abkühlen und abschließen	LEARNED_ACTION_WHOLE	SH_MOIST+E_MIDDLE+Y_START_OR_CLOSE+T_COLD+EE_END+DY_FINISHED	vollständig gekühlte eingeweichte Droge	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	dain sheyteedy lky opchedy qotedy otey tal dain oteey oty	zwei Maße; [sheyteedy:?]; Holzdroge, leicht erhitzt; vollständig getrocknetes Pulverpräparat; bis zur mittleren Kühlstufe gebracht; Ansatz bis zur mittleren Kühlstufe; Rohstoff I, kalt am Gradanfang; zwei Maße; Ansatz auf Kühlendstufe; kalter Ansatz am Anfang des Grades	zwei Maße; bis zur Mittelstufe einweichen, dann vollständig abkühlen und abschließen; Holzdroge, leicht erhitzt; vollständig getrocknetes Pulverpräparat; bis zur mittleren Kühlstufe gebracht; Ansatz bis zur mittleren Kühlstufe; Rohstoff I, kalt am Gradanfang; zwei Maße; Ansatz auf Kühlendstufe; kalter Ansatz am Anfang des Grades	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
118	f79v	f79v.41	yshedy	weiche hiervon bis zur mittleren Stufe ein und schließe ab	weiche hiervon bis zur mittleren Stufe ein und schließe ab	LEARNED_ACTION_WHOLE	Y_REFERENCE+SH_MOIST+E_MIDDLE+DY_FINISHED	diese Droge fertig eingeweicht	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	yshedy qokeey okain ol keey daldy chedy raiin orain	[yshedy:?]; bis zur Heizendstufe; heiß im Zubereitungsrahmen, Grad II; Grundansatz; bis zur Heizendstufe; abgemessene Rohstoffmenge I, abgeschlossen; bis zur mittleren Trockenstufe gebracht; Wurzel, Typ/Charge III; Drogenportion II	weiche hiervon bis zur mittleren Stufe ein und schließe ab; bis zur Heizendstufe; heiß im Zubereitungsrahmen, Grad II; Grundansatz; bis zur Heizendstufe; abgemessene Rohstoffmenge I, abgeschlossen; bis zur mittleren Trockenstufe gebracht; Wurzel, Typ/Charge III; Drogenportion II	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
119	f80r	f80r.24	chedyor	eine Portion fertig getrocknete Droge	eine Portion fertig getrocknete Droge	PRODUCTIVE_COMPOUND	CH_DRY+E_MIDDLE+DY_FINISHED+OR_PORTION	fertig getrockneter Drogenteil	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	lol chey rchy r ol dain oty qoty otalor sheckhy olkeey ral chedyor	Holzstoff; bis zur mittleren Trockenstufe; Wurzel/Wurzeldroge, trockene Grundform; Wurzel; Grundansatz; Stufe II; kalter Ansatz am Anfang des Grades; leicht gekühlt; kalte Ansatzportion aus Rohstoff I; feuchtes Arzneikompositum am Gradanfang; Holzdrogenansatz vollständig erhitzt; Wurzelrohstoff I; [chedyor:?]	Holzstoff; bis zur mittleren Trockenstufe; Wurzel/Wurzeldroge, trockene Grundform; Wurzel; Grundansatz; Stufe II; kalter Ansatz am Anfang des Grades; leicht gekühlt; kalte Ansatzportion aus Rohstoff I; feuchtes Arzneikompositum am Gradanfang; Holzdrogenansatz vollständig erhitzt; Wurzelrohstoff I; eine Portion fertig getrocknete Droge	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
120	f80r	f80r.33	solchey	Saatgutansatz bis zur mittleren Stufe trocknen	Saatgutansatz bis zur mittleren Stufe trocknen	LEARNED_ACTION_WHOLE	SOL_SEED_PREP+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	getrockneter Salzansatz	STRONG_PRACTICAL_OR_COMPOSITIONAL	NONE	solchey qokeey lkar otal olkeey okain shecthy ol	[solchey:?]; bis zur Heizendstufe; heiße Holzfraktion I; Rohstoff I, leicht gekühlt im Ansatz; Holzdrogenansatz vollständig erhitzt; heiß im Zubereitungsrahmen, Grad II; feuchtes Krautdroge; feuchtes Blatt-/Krautgut; Grundansatz	Saatgutansatz bis zur mittleren Stufe trocknen; bis zur Heizendstufe; heiße Holzfraktion I; Rohstoff I, leicht gekühlt im Ansatz; Holzdrogenansatz vollständig erhitzt; heiß im Zubereitungsrahmen, Grad II; feuchtes Krautdroge; feuchtes Blatt-/Krautgut; Grundansatz	COMPLETE_WITH_PROVISIONAL_CONCRETE_DEFAULT
