edition_event_ordinal	navigation_event_id	event_id	cohort	statement_id	card_ordinal_in_statement	physical_page	register	owner_class_or_role	owner_id	owner_de	locus	surface	gdt515_navigation_recipe	final_context_recipe	recipe_relation_to_gdt515	portable_or_controlled_trace_de	state_status	selected_reading_layer	state_replay_status	outer_template_id	structural_template_id	selected_working_clause_de	owner_bound_control_clause_de	selected_equals_owner_bound	state_atom_alignment	source_context_layer	source_recipe_roundtrip	guard
4930	G515-R4930	G515-E0400	CURRENT4_GDT539	G515-S044	6	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.61	dal	AL	AL	SAME	Zielort.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz ordne den Kennwert [wie zuvor] zu; zur Zielspalte.	Im laufenden Satz ordne den Kennwert [wie zuvor] zu; zur Zielspalte.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4931	G515-R4931	G515-E0401	CURRENT4_GDT539	G515-S044	7	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.61	shedy	SH+E+DY	SH+E+DY	SAME	halten → [Grad I] → [Schluss].	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T012	Halte den Wert; auf Grad I; abschließen.	Halte den Kennwert [wie zuvor] fest; auf Grad I; schließe den Schritt.	NO	1:SH=halten | 2:E=auf Grad I | 3:DY=abschließen	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4932	G515-R4932	G515-E0402	CURRENT4_GDT539	G515-S045	1	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.61	chedy	CHD+Y	CHD+Y	SAME	bearbeiten → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Bearbeite den laufenden Eintrag.	Bearbeite den laufenden Eintrag.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4933	G515-R4933	G515-E0403	CURRENT4_GDT539	G515-S045	2	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.61	lkar	L+K+AR	L+K+AR	SAME	Verbindung → geben → Ausgang.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Ordne den laufenden Eintrag [wie zuvor] zu; über die Eintragsverbindung und von der Ausgangszeile.	Ordne den laufenden Eintrag [wie zuvor] zu; über die Eintragsverbindung und von der Ausgangszeile.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4934	G515-R4934	G515-E0404	CURRENT4_GDT539	G515-S045	3	f66r	SOURCE_SECTION_T	ITINERARY_OR_ADDRESS_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.61	ol	OL	OL	SAME	fortsetzen.	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O05	GDT565-T072	Weiter: gib den Posten.	Im laufenden Satz ordne den laufenden Eintrag [wie zuvor] zu; führe fort.	NO	1:OL=weiter	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4935	G515-R4935	G515-E0405	CURRENT4_GDT539	G515-S045	4	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.61	okedy	OK+E+DY	OK+E+DY	SAME	setzen → [Grad I] → [Schluss].	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T012	Setze den Posten; auf Grad I; abschließen.	Trage den laufenden Eintrag [wie zuvor] ein; auf Grad I; schließe den Schritt.	NO	1:OK=setzen | 2:E=auf Grad I | 3:DY=abschließen	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4936	G515-R4936	G515-E0406	CURRENT4_GDT539	G515-S046	1	f66r	SOURCE_SECTION_T	ITINERARY_OR_ADDRESS_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.62	ol	OL	OL	SAME	fortsetzen.	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O11	GDT565-T104	Weiter.	Führe fort.	NO	1:OL=weiter	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4937	G515-R4937	G515-E0407	CURRENT4_GDT539	G515-S046	2	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.62	cheeky	CH+K+EE+Y	CH+K+EE+Y	SAME	nehmen → geben → [Grad II] → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu; auf Grad II.	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu; auf Grad II.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4938	G515-R4938	G515-E0408	CURRENT4_GDT539	G515-S046	3	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.62	daiir	DA+IIN+R	DA+IIN+R	SAME	[zweite Stufe] → [Stufe] → markieren.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Kennzeichne den laufenden Eintrag [wie zuvor]; auf der zweiten Stufe und auf der bezeichneten Stufe.	Kennzeichne den laufenden Eintrag [wie zuvor]; auf der zweiten Stufe und auf der bezeichneten Stufe.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4939	G515-R4939	G515-E0409	CURRENT4_GDT539	G515-S046	4	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.62	chky	CH+K+Y	CH+K+Y	SAME	nehmen → geben → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu.	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4940	G515-R4940	G515-E0410	CURRENT4_GDT539	G515-S046	5	f66r	SOURCE_SECTION_T	LOCAL_NAME_WITH_FUNCTION_SHELL_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.62	axor	A_ADDR+LOCAL_NAME_CORE_X+OR	A_ADDR+LOCAL_X+OR	LATER_CONTEXT_REPAIR	[hier: A-Adresse] → [lokaler X-Zeichen-/Namenskern] → Einheit.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz ordne die Eintragseinheit zu; an der bezeichneten Stelle und mit dem lokalen X-Zeichen-/Namenskern.	Im laufenden Satz ordne die Eintragseinheit zu; an der bezeichneten Stelle und mit dem lokalen X-Zeichen-/Namenskern.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4941	G515-R4941	G515-E0411	CURRENT4_GDT539	G515-S046	6	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.62	akar	A_ADDR+K+AR	A_ADDR+K+AR	SAME	[hier: A-Adresse] → geben → Ausgang.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Ordne die Eintragseinheit [wie zuvor] zu; von der Ausgangszeile; an der bezeichneten Stelle.	Ordne die Eintragseinheit [wie zuvor] zu; von der Ausgangszeile; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4942	G515-R4942	G515-E0412	CURRENT4_GDT539	G515-S046	7	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.62	y	Y	Y	SAME	Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz ordne den laufenden Eintrag zu.	Im laufenden Satz ordne den laufenden Eintrag zu.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4943	G515-R4943	G515-E0413	CURRENT4_GDT539	G515-S046	8	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_02	sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer	f66r.62	daiin	AIIN	AIIN	SAME	Wert.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz ordne den Kennwert zu.	Im laufenden Satz ordne den Kennwert zu.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4944	G515-R4944	G515-E0414	CURRENT4_GDT539	G515-S047	1	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.63	pchof	P+CH+O+LOCAL_CHAR_F	P+CH+O+LOCAL_CHAR_F	SAME	einsetzen → nehmen → [Ausführung] → [hier: f-Kennmarke].	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Setze ein und entnimm; zur Ausführung; an der bezeichneten Stelle.	Setze ein und entnimm; zur Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4945	G515-R4945	G515-E0415	CURRENT4_GDT539	G515-S047	2	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.63	sholfordaiin	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	SH+OL+LOCAL_CHAR_F+OR+D_ADDR+AIIN	SAME	halten → fortsetzen → [hier: f-Kennmarke] → Einheit → [hier: D-Adresse] → Wert.	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O03	GDT565-T056	Weiter: halte die Einheit und den Wert; hier; hier.	Halte die Eintragseinheit und den Kennwert fest; an der bezeichneten Stelle und an der bezeichneten Stelle; führe fort.	NO	1:SH=halten | 2:OL=weiter | 3:LOCAL_CHAR_F=hier | 4:OR=die Einheit | 5:D_ADDR=hier | 6:AIIN=den Wert	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4946	G515-R4946	G515-E0416	CURRENT4_GDT539	G515-S047	3	f66r	SOURCE_SECTION_T	ITINERARY_OR_ADDRESS_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.63	qotar	OT+AR	OT+AR	SAME	danach → Ausgang.	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O03	GDT565-T140	Danach: halte den Wert; vom Ausgang.	Danach: im laufenden Satz halte den Kennwert [wie zuvor] fest; von der Ausgangszeile.	NO	1:OT=danach | 2:AR=vom Ausgang	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4947	G515-R4947	G515-E0417	CURRENT4_GDT539	G515-S047	4	f66r	SOURCE_SECTION_T	ITINERARY_OR_ADDRESS_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.63	otalor	OT+AL+OR	OT+AL+OR	SAME	danach → Zielort → Einheit.	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O03	GDT565-T140	Danach: halte die Einheit; zum Zielort.	Danach: im laufenden Satz halte die Eintragseinheit fest; zur Zielspalte.	NO	1:OT=danach | 2:AL=zum Zielort | 3:OR=die Einheit	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4948	G515-R4948	G515-E0418	CURRENT4_GDT539	G515-S047	5	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.63	fchedyr	LOCAL_CHAR_F+CHD+Y+R	LOCAL_CHAR_F+CHD+Y+R	SAME	[hier: f-Kennmarke] → bearbeiten → Posten → markieren.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Bearbeite den laufenden Eintrag und kennzeichne den laufenden Eintrag; an der bezeichneten Stelle.	Bearbeite den laufenden Eintrag und kennzeichne den laufenden Eintrag; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4949	G515-R4949	G515-E0419	CURRENT4_GDT539	G515-S047	6	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.63	chedy	CHD+Y	CHD+Y	SAME	bearbeiten → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Bearbeite den laufenden Eintrag.	Bearbeite den laufenden Eintrag.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4950	G515-R4950	G515-E0420	CURRENT4_GDT539	G515-S047	7	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.63	dar	D_ADDR+AR	D_ADDR+AR	SAME	[hier: D-Adresse] → Ausgang.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz bearbeite den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; an der bezeichneten Stelle.	Im laufenden Satz bearbeite den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4951	G515-R4951	G515-E0421	CURRENT4_GDT539	G515-S047	8	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.63	odair	O+D_ADDR+AIR	O+D_ADDR+AIR	SAME	[Ausführung] → [hier: D-Adresse] → Bahn.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz bearbeite den laufenden Eintrag [wie zuvor]; entlang der Lesebahn; zur Ausführung; an der bezeichneten Stelle.	Im laufenden Satz bearbeite den laufenden Eintrag [wie zuvor]; entlang der Lesebahn; zur Ausführung; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4952	G515-R4952	G515-E0422	CURRENT4_GDT539	G515-S047	9	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.63	ofaram	O+LOCAL_CHAR_F+AR+AM_ADDR	O+LOCAL_CHAR_F+AR+AM_ADDR	SAME	[Ausführung] → [hier: f-Kennmarke] → Ausgang → [hier: AM-Adresse].	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz bearbeite den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; zur Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	Im laufenden Satz bearbeite den laufenden Eintrag [wie zuvor]; von der Ausgangszeile; zur Ausführung; an der bezeichneten Stelle und an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4953	G515-R4953	G515-E0423	CURRENT4_GDT539	G515-S047	10	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.64	dalcheeeky	AL+CH+EEE+K+Y	AL+CH+K+EEE+Y	LATER_CONTEXT_REPAIR	Zielort → nehmen → geben → [Grad III] → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu; zur Zielspalte; auf Grad III.	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu; zur Zielspalte; auf Grad III.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4954	G515-R4954	G515-E0424	CURRENT4_GDT539	G515-S047	11	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.64	sheol	SH+E+OL	SH+E+OL	SAME	halten → [Grad I] → fortsetzen.	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O03	GDT565-T064	Weiter: halte den Posten; auf Grad I.	Halte den laufenden Eintrag [wie zuvor] fest; auf Grad I; führe fort.	NO	1:SH=halten | 2:E=auf Grad I | 3:OL=weiter	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4955	G515-R4955	G515-E0425	CURRENT4_GDT539	G515-S047	12	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.64	dairody	D_ADDR+AIR+O+DY	D_ADDR+AIR+O+DY	SAME	[hier: D-Adresse] → Bahn → [Ausführung] → [Schluss].	STATE_CARD	GDT565_STATE_GENERATOR	EXACT_SOURCE_REPLAY	GDT565-O01	GDT565-T021	Halte den Posten; hier; entlang der Bahn; zur Ausführung; abschließen.	Im laufenden Satz halte den laufenden Eintrag [wie zuvor] fest; entlang der Lesebahn; zur Ausführung; an der bezeichneten Stelle; schließe den Schritt.	NO	1:D_ADDR=hier | 2:AIR=entlang der Bahn | 3:O=zur Ausführung | 4:DY=abschließen	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4956	G515-R4956	G515-E0426	CURRENT4_GDT539	G515-S048	1	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.64	chekchy	CH+K+CH+Y	CH+K+Y	LATER_CONTEXT_REPAIR	nehmen → geben → Posten.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu.	Entnimm den laufenden Eintrag und ordne den laufenden Eintrag zu.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4957	G515-R4957	G515-E0427	CURRENT4_GDT539	G515-S048	2	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.64	shed	SH+E+D_ADDR	SH+E+D_ADDR	SAME	halten → [Grad I] → [hier: D-Adresse].	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Halte den laufenden Eintrag [wie zuvor] fest; auf Grad I; an der bezeichneten Stelle.	Halte den laufenden Eintrag [wie zuvor] fest; auf Grad I; an der bezeichneten Stelle.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4958	G515-R4958	G515-E0428	CURRENT4_GDT539	G515-S048	3	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.64	ykesho	Y+K+E+SH+O	Y+K+E+SH+O	SAME	Posten → geben → [Grad I] → halten → [Ausführung].	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Ordne den laufenden Eintrag zu und halte den laufenden Eintrag fest; auf Grad I und zur Ausführung.	Ordne den laufenden Eintrag zu und halte den laufenden Eintrag fest; auf Grad I und zur Ausführung.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4959	G515-R4959	G515-E0429	CURRENT4_GDT539	G515-S048	4	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.64	l	L	L	SAME	Verbindung.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz halte den laufenden Eintrag [wie zuvor] fest; über die Eintragsverbindung.	Im laufenden Satz halte den laufenden Eintrag [wie zuvor] fest; über die Eintragsverbindung.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4960	G515-R4960	G515-E0430	CURRENT4_GDT539	G515-S048	5	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.64	lor	L+OR	L+OR	SAME	Verbindung → Einheit.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz halte die Eintragseinheit fest; über die Eintragsverbindung.	Im laufenden Satz halte die Eintragseinheit fest; über die Eintragsverbindung.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4961	G515-R4961	G515-E0431	CURRENT4_GDT539	G515-S048	6	f66r	SOURCE_SECTION_T	ORDERED_INSTRUCTION_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.64	sheor	SH+E+OR	SH+E+OR	SAME	halten → [Grad I] → Einheit.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Halte die Eintragseinheit fest; auf Grad I.	Halte die Eintragseinheit fest; auf Grad I.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
4962	G515-R4962	G515-E0432	CURRENT4_GDT539	G515-S048	7	f66r	SOURCE_SECTION_T	COORDINATE_OR_CATALOGUE_CARD	F66R_TEXT_BLOCK_03	sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer	f66r.64	cheal	AL	AL	SAME	Zielort.	NONSTATE_CARD	GDT539_OWNER_CONTEXT_NONSTATE	NOT_APPLICABLE	NOT_APPLICABLE	NOT_APPLICABLE	Im laufenden Satz halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	Im laufenden Satz halte die Eintragseinheit [wie zuvor] fest; zur Zielspalte.	YES	NOT_APPLICABLE	GDT539_OWNER_CONTEXT	YES	COMPLETE_PROSE_EVENT__SELECTED_AND_OWNER_BOUND_CHANNELS_DISTINCT
