source_layer	source_event_id	physical_page	source_panel	register	locus	source_order	owner_de	surface	component_recipe	literal_core_reading_de	local_contextual_expansion_de	source_local_role	surface_status	admission_color
ORIGINAL22_LOCAL_ADDRESS	P912-E0851	f75r	f75r	BIOLOGICAL	f75r.48	2112	Diesen Zielplatz mit dem wiederholten Gegenplatz verbinden.	ychey	Y+Y	LOKALE ADRESSE KOPIEREN	Diesen Zielplatz mit dem wiederholten Gegenplatz verbinden.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E0852	f75r	f75r	BIOLOGICAL	f75r.49	2113	Dieselbe Klasse an der unteren Quelladresse fortführen.	sols	OL+S	LOKALE ADRESSE KOPIEREN	Dieselbe Klasse an der unteren Quelladresse fortführen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E0853	f75r	f75r	BIOLOGICAL	f75r.49	2114	Dieselbe Klasse an der unteren Quelladresse fortführen.	dara	D_ADDR+AR+A_ADDR	LOKALE ADRESSE KOPIEREN	Dieselbe Klasse an der unteren Quelladresse fortführen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E0854	f75r	f75r	BIOLOGICAL	f75r.50	2115	Diesen Platz auswählen, markieren und wieder als laufenden Platz setzen.	ychty	Y+CH+T+Y	LOKALE ADRESSE KOPIEREN	Diesen Platz auswählen, markieren und wieder als laufenden Platz setzen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E0855	f75r	f75r	BIOLOGICAL	f75r.51	2116	Eine Einheit auswählen und ihren örtlichen Gang aufrufen.	saino	S+AIN+O	LOKALE ADRESSE KOPIEREN	Eine Einheit auswählen und ihren örtlichen Gang aufrufen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E0856	f75r	f75r	BIOLOGICAL	f75r.52	2117	Den gewählten Zielplatz schließen.	saldy	S+AL+DY	LOKALE ADRESSE KOPIEREN	Den gewählten Zielplatz schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E0857	f75r	f75r	BIOLOGICAL	f75r.53	2118	Eine Einheit gehört zu diesem Platz.	dainy	AIN+Y	LOKALE ADRESSE KOPIEREN	Eine Einheit gehört zu diesem Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0506	f76r	f76r	BIOLOGICAL	f76r.4	2156	Merkzeichen für unbebilderter Textabschnitt A1	s	SECTION_MARKER	LOKALE ADRESSE KOPIEREN	Merkzeichen für unbebilderter Textabschnitt A1	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0533	f76r	f76r	BIOLOGICAL	f76r.7	2183	Merkzeichen für unbebilderter Textabschnitt A2	d	SECTION_MARKER	LOKALE ADRESSE KOPIEREN	Merkzeichen für unbebilderter Textabschnitt A2	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0562	f76r	f76r	BIOLOGICAL	f76r.10	2212	Merkzeichen für unbebilderter Textabschnitt A3	q	SECTION_MARKER	LOKALE ADRESSE KOPIEREN	Merkzeichen für unbebilderter Textabschnitt A3	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0602	f76r	f76r	BIOLOGICAL	f76r.14	2252	Merkzeichen für unbebilderter Textabschnitt A4	s	SECTION_MARKER	LOKALE ADRESSE KOPIEREN	Merkzeichen für unbebilderter Textabschnitt A4	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0639	f76r	f76r	BIOLOGICAL	f76r.18	2289	Merkzeichen für unbebilderter Textabschnitt A5	o	SECTION_MARKER	LOKALE ADRESSE KOPIEREN	Merkzeichen für unbebilderter Textabschnitt A5	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0675	f76r	f76r	BIOLOGICAL	f76r.22	2325	Merkzeichen für unbebilderter Textabschnitt A6	l	SECTION_MARKER	LOKALE ADRESSE KOPIEREN	Merkzeichen für unbebilderter Textabschnitt A6	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0729	f76r	f76r	BIOLOGICAL	f76r.27	2379	Merkzeichen für unbebilderter Textabschnitt A7	k	SECTION_MARKER	LOKALE ADRESSE KOPIEREN	Merkzeichen für unbebilderter Textabschnitt A7	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0769	f76r	f76r	BIOLOGICAL	f76r.31	2419	Merkzeichen für unbebilderter Textabschnitt A8	r	SECTION_MARKER	LOKALE ADRESSE KOPIEREN	Merkzeichen für unbebilderter Textabschnitt A8	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1008-E0839	f76r	f76r	BIOLOGICAL	f76r.37	2489	Merkzeichen für unbebilderter Textabschnitt A9	s	SECTION_MARKER	LOKALE ADRESSE KOPIEREN	Merkzeichen für unbebilderter Textabschnitt A9	LOCAL_ADDRESS_OR_SECTION_MARKER	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0081	f77r	f77r	BIOLOGICAL	f77r.1	2688	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	darchdar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0082	f77r	f77r	BIOLOGICAL	f77r.2	2689	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	olkchs	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0083	f77r	f77r	BIOLOGICAL	f77r.3	2690	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	otedy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0084	f77r	f77r	BIOLOGICAL	f77r.4	2691	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	otork	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0085	f77r	f77r	BIOLOGICAL	f77r.5	2692	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	otol	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0086	f77r	f77r	BIOLOGICAL	f77r.6	2693	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	dchdy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0087	f77r	f77r	BIOLOGICAL	f77r.7	2694	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	soral	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0088	f77r	f77r	BIOLOGICAL	f77r.8	2695	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	dotedy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer obere Figuren-, Bogen- und Auslassstation	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0410	f77r	f77r	BIOLOGICAL	f77r.49	3017	Name oder Kennung fuer untere Gefaess-/Beckenstation	otchdy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer untere Gefaess-/Beckenstation	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0411	f77r	f77r	BIOLOGICAL	f77r.50	3018	Name oder Kennung fuer untere Gefaess-/Beckenstation	otolaiin	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer untere Gefaess-/Beckenstation	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0412	f77r	f77r	BIOLOGICAL	f77r.50	3019	Name oder Kennung fuer untere Gefaess-/Beckenstation	o	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer untere Gefaess-/Beckenstation	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1111	f81v	f81v	BIOLOGICAL	f81v.28	3273	gemeinsames Bad- und Beckenfeld	otain	OT+AIN	LOKALE ADRESSE KOPIEREN	gemeinsames Bad- und Beckenfeld: nächster Platz, Einheit.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1112	f81v	f81v	BIOLOGICAL	f81v.28	3274	gemeinsames Bad- und Beckenfeld	olkal	OL+K+AL	LOKALE ADRESSE KOPIEREN	gemeinsames Bad- und Beckenfeld: gleiche Reihe weiter, Wert zuordnen, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1185	f82r	f82r	BIOLOGICAL	f82r.10	3347	mehrere lokale Bad- und Leitungsstationen	oroldair	OR+OL+D_ADDR+AIR	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: Eintragsklasse, gleiche Reihe weiter, Unterplatz, Ringlauf.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1392	f82r	f82r	BIOLOGICAL	f82r.34	3554	mehrere lokale Bad- und Leitungsstationen	okor	OK+OR	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: Platz aktivieren, Eintragsklasse.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1393	f82r	f82r	BIOLOGICAL	f82r.35	3555	mehrere lokale Bad- und Leitungsstationen	darol	DA+R+OL	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: zweite Stufe, Zustandsmarke, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1394	f82r	f82r	BIOLOGICAL	f82r.36	3556	mehrere lokale Bad- und Leitungsstationen	okal	OK+AL	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: Platz aktivieren, Zielplatz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1395	f82r	f82r	BIOLOGICAL	f82r.37	3557	mehrere lokale Bad- und Leitungsstationen	okaldy	OK+AL+DY	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: Platz aktivieren, Zielplatz, Eintrag schließen.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1396	f82r	f82r	BIOLOGICAL	f82r.38	3558	mehrere lokale Bad- und Leitungsstationen	darary	DA+R+AR+Y	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: zweite Stufe, Zustandsmarke, Quell- oder Bezugsstelle, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1397	f82r	f82r	BIOLOGICAL	f82r.39	3559	mehrere lokale Bad- und Leitungsstationen	okairady	OK+AIR+A_ADDR+D_ADDR+Y	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: Platz aktivieren, Ringlauf, lokale Adresse, Unterplatz, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1398	f82r	f82r	BIOLOGICAL	f82r.40	3560	mehrere lokale Bad- und Leitungsstationen	sororl	S+OR+OR+L	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: Klasse wählen, Eintragsklasse, Verbindung.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1399	f82r	f82r	BIOLOGICAL	f82r.41	3561	mehrere lokale Bad- und Leitungsstationen	olkoky	OL+K+OK+Y	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: gleiche Reihe weiter, Wert zuordnen, Platz aktivieren, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1400	f82r	f82r	BIOLOGICAL	f82r.42	3562	mehrere lokale Bad- und Leitungsstationen	sokoly	S+OK+OL+Y	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: Klasse wählen, Platz aktivieren, gleiche Reihe weiter, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1401	f82r	f82r	BIOLOGICAL	f82r.43	3563	mehrere lokale Bad- und Leitungsstationen	dolol	D_ADDR+OL+OL	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: Unterplatz, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1402	f82r	f82r	BIOLOGICAL	f82r.44	3564	mehrere lokale Bad- und Leitungsstationen	olaiin	OL+AIIN	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: gleiche Reihe weiter, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1403	f82r	f82r	BIOLOGICAL	f82r.45	3565	mehrere lokale Bad- und Leitungsstationen	okeear	OK+EE+AR	LOKALE ADRESSE KOPIEREN	mehrere lokale Bad- und Leitungsstationen: Platz aktivieren, zweiter Grad, Quell- oder Bezugsstelle.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1718	f83r	f83r	BIOLOGICAL	f83r.45	3880	lokale Becken-, Figuren- und Verbindungsstationen	chtorol	CH+T+OR+OL	LOKALE ADRESSE KOPIEREN	lokale Becken-, Figuren- und Verbindungsstationen: Klassenkennung, Platz einstellen, Eintragsklasse, gleiche Reihe weiter.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1719	f83r	f83r	BIOLOGICAL	f83r.46	3881	lokale Becken-, Figuren- und Verbindungsstationen	olsaiin	OL+S+AIIN	LOKALE ADRESSE KOPIEREN	lokale Becken-, Figuren- und Verbindungsstationen: gleiche Reihe weiter, Klasse wählen, verzeichneter Sollwert.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1731	f83r	f83r	BIOLOGICAL	f83r.50	3893	lokale Becken-, Figuren- und Verbindungsstationen	sasoldal	S+A_ADDR+S+OL+DA+L	LOKALE ADRESSE KOPIEREN	lokale Becken-, Figuren- und Verbindungsstationen: Klasse wählen, lokale Adresse, Klasse wählen, gleiche Reihe weiter, zweite Stufe, Verbindung.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E1732	f83r	f83r	BIOLOGICAL	f83r.51	3894	lokale Becken-, Figuren- und Verbindungsstationen	darolsy	DA+R+OL+S+Y	LOKALE ADRESSE KOPIEREN	lokale Becken-, Figuren- und Verbindungsstationen: zweite Stufe, Zustandsmarke, gleiche Reihe weiter, Klasse wählen, dieser Platz.	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2362	f88r	f88r	PHARMA	f88r.1	3911	WURZELBÜNDEL	otorchety	OT+OR+CH+E+T+Y	LOKALE ADRESSE KOPIEREN	WURZELBÜNDEL	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2363	f88r	f88r	PHARMA	f88r.2	3912	SPINDELWURZEL	osal	O+S+AL	LOKALE ADRESSE KOPIEREN	SPINDELWURZEL	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2364	f88r	f88r	PHARMA	f88r.3	3913	FASERWURZELBÜNDEL	orald	OR+AL+D_ADDR	LOKALE ADRESSE KOPIEREN	FASERWURZELBÜNDEL	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2365	f88r	f88r	PHARMA	f88r.4	3914	KNOLLENWURZEL	oldar	OL+DA+R	LOKALE ADRESSE KOPIEREN	KNOLLENWURZEL	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2366	f88r	f88r	PHARMA	f88r.5	3915	SCHLINGWURZEL	otoky	OT+OK+Y	LOKALE ADRESSE KOPIEREN	SCHLINGWURZEL	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2367	f88r	f88r	PHARMA	f88r.6	3916	LANZETTBLATT	otaly	OT+AL+Y	LOKALE ADRESSE KOPIEREN	LANZETTBLATT	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2415	f88r	f88r	PHARMA	f88r.12	3964	GABELWURZELSTOCK	otaldy	OT+AL+DY	LOKALE ADRESSE KOPIEREN	GABELWURZELSTOCK	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2416	f88r	f88r	PHARMA	f88r.13	3965	HÄNGEWURZEL	oram	OR+A_ADDR+AM_ADDR	LOKALE ADRESSE KOPIEREN	HÄNGEWURZEL	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2417	f88r	f88r	PHARMA	f88r.14	3966	ZAHNKÖRPER	dary	DA+R+Y	LOKALE ADRESSE KOPIEREN	ZAHNKÖRPER	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2418	f88r	f88r	PHARMA	f88r.15	3967	FASERWURZELSTOCK	okol	OK+OL	LOKALE ADRESSE KOPIEREN	FASERWURZELSTOCK	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2419	f88r	f88r	PHARMA	f88r.16	3968	FLECKKNOLLE	sorory	S+OR+OR+Y	LOKALE ADRESSE KOPIEREN	FLECKKNOLLE	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2420	f88r	f88r	PHARMA	f88r.17	3969	BLATTZWEIG	otyda	OT+Y+DA	LOKALE ADRESSE KOPIEREN	BLATTZWEIG	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2460	f88r	f88r	PHARMA	f88r.23	4009	WURZELKRONE	ofyskydal	O+LOCAL_CHAR_F+Y+S+K+Y+DA+L	LOKALE ADRESSE KOPIEREN	WURZELKRONE	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2461	f88r	f88r	PHARMA	f88r.24	4010	KRIECHSTOCK	otor	OT+OR	LOKALE ADRESSE KOPIEREN	KRIECHSTOCK	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2462	f88r	f88r	PHARMA	f88r.24	4011	SCHNITTKÖRPER	am	AM_ADDR	LOKALE ADRESSE KOPIEREN	SCHNITTKÖRPER	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P912-E2463	f88r	f88r	PHARMA	f88r.25	4012	SPEICHERTEIL	ofaldo	O+LOCAL_CHAR_F+AL+D_ADDR+O	LOKALE ADRESSE KOPIEREN	SPEICHERTEIL	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0413	f88v	f88v	PHARMA	f88v.1	4061	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	okalyd	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0414	f88v	f88v	PHARMA	f88v.2	4062	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	cheocthy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0415	f88v	f88v	PHARMA	f88v.3	4063	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	cpheor	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
ORIGINAL22_LOCAL_ADDRESS	P1003-E0416	f88v	f88v	PHARMA	f88v.4	4064	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	otar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	Name oder Kennung fuer erste Gefaess-/Zutatengruppe	LOCAL_ADDRESS_OR_LABEL	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY
