gdt515_surface_id	surface	event_count	physical_pages	source_kinds	content_roles	visible_recipe	literal_core_reading_de	default_working_readings_de	surface_status	admission_colors	old_running_event_count	old_local_surface_contact	genuinely_new_to_old_26_pages	new_portable_atom_count	portable_meaning_changed	structural_tag_promoted_to_word	guard
G515-W0138	kechody	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	K+E+CH+O+D_ADDR+Y	GEBEN · [E:STEUERUNG=GRAD I] · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: GEBEN · [E:STEUERUNG=GRAD I] · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0139	kedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	K+E+DY	GEBEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: GEBEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0140	keedey	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	K+EE+D_ADDR+E+Y	GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · [E:STEUERUNG=GRAD I] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · [E:STEUERUNG=GRAD I] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0141	keeol	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	K+EE+O+L	GEBEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · VERBINDUNG	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: GEBEN · [EE:STEUERUNG=GRAD II] · [O:STEUERUNG=AUSFÜHRUNG] · VERBINDUNG	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0142	keey	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	K+EE+Y	GEBEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: GEBEN · [EE:STEUERUNG=GRAD II] · POSTEN	EXACT_GDT405_LOCK	GREEN	9	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0143	keody	3	f20v|f66r	P/0	ORDERED_INSTRUCTION_CARD	K+E+O+D_ADDR+Y	GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN || ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: GEBEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0144	kodalchy	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	K+O+D_ADDR+AL+CH+Y	GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · ZIELORT · NEHMEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · ZIELORT · NEHMEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0145	kodary	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	K+O+D_ADDR+AR+Y	GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · AUSGANG · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0146	kody	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	K+O+DY	GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: GEBEN · [O:STEUERUNG=AUSFÜHRUNG] · [DY:STEUERUNG=SCHLUSS]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0147	kol	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	K+OL	GEBEN · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: GEBEN · FORTSETZEN	EXACT_GDT405_LOCK	GREEN	3	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0148	kor	1	f4r	P/0	ORDERED_INSTRUCTION_CARD	K+OR	GEBEN · EINHEIT	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: GEBEN · EINHEIT	EXACT_GDT405_LOCK	GREEN	3	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0149	l	2	f66r	L/0|P/0	COORDINATE_OR_CATALOGUE_CARD|MARGINAL_SIGN_CARD	L	VERBINDUNG	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [L:FORMSPUR=VERBINDUNG] || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG	EXACT_GDT405_LOCK	GREEN|LOCAL	16	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0150	lchedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	L+CHD+DY	VERBINDUNG · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · BEARBEITEN · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	34	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0151	lchey	2	f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	L+Y	VERBINDUNG · POSTEN	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · POSTEN	EXACT_GDT405_LOCK	GREEN	8	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0152	ld	1	f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	L+D_ADDR	VERBINDUNG · [D_ADDR:LOKALSTRUKTUR=HIER]	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · [D_ADDR:LOKALSTRUKTUR=HIER]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0153	ldaiin	1	f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	L+AIIN	VERBINDUNG · WERT	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · WERT	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0154	ldy	2	f31r|f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	L+DY	VERBINDUNG · [DY:STEUERUNG=SCHLUSS]	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f31r: VERBINDUNG · [DY:STEUERUNG=SCHLUSS] || KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	6	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0155	lkar	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	L+K+AR	VERBINDUNG · GEBEN · AUSGANG	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · GEBEN · AUSGANG	EXACT_CURRENT_RUNNING_RECIPE	GREEN	2	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0156	lkeedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	L+K+EE+D_ADDR+Y	VERBINDUNG · GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · GEBEN · [EE:STEUERUNG=GRAD II] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	3	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0157	lkeol	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	L+K+E+OL	VERBINDUNG · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · GEBEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0158	lo	1	f31r	P/0	COORDINATE_OR_CATALOGUE_CARD	L+O	VERBINDUNG · [O:STEUERUNG=AUSFÜHRUNG]	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f31r: VERBINDUNG · [O:STEUERUNG=AUSFÜHRUNG]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	5	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0159	lodaiin	1	f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	L+O+D_ADDR+AIIN	VERBINDUNG · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · WERT	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0160	lor	1	f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	L+OR	VERBINDUNG · EINHEIT	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · EINHEIT	EXACT_CURRENT_RUNNING_RECIPE	GREEN	4	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0161	lpchees	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	L+P+CH+EE+S	VERBINDUNG · EINSETZEN · NEHMEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · EINSETZEN · NEHMEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0162	lshedy	2	f66r	P/0	ORDERED_INSTRUCTION_CARD	L+SH+E+DY	VERBINDUNG · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · HALTEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	7	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0163	lsheody	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	L+SH+E+O+D_ADDR+Y	VERBINDUNG · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · HALTEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0164	ltsholy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	L+T+SH+OL+Y	VERBINDUNG · EINSTELLEN · HALTEN · FORTSETZEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: VERBINDUNG · EINSTELLEN · HALTEN · FORTSETZEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0165	o	5	f66r	L/0	MARGINAL_SIGN_CARD	O	[O:STEUERUNG=AUSFÜHRUNG]	LOKALE RANDKENNMARKENKARTE BEI sichtbare Folge einzelner Randzeichen von f66r: [O:FORMSPUR=AUSFÜHRUNG]	EXACT_GDT405_LOCK	LOCAL	19	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0166	odair	1	f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	O+D_ADDR+AIR	[O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · BAHN	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · BAHN	OLD_LOCAL_SURFACE_NEW_RUNNING_CONTEXT_VISIBLE_RESEGMENTATION	GREEN	0	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0167	odal	1	f4r	P/0	COORDINATE_OR_CATALOGUE_CARD	O+DA+L	[O:STEUERUNG=AUSFÜHRUNG] · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG	KOORDINATE/KATALOGEINTRAG BEI abgebildete Ganzpflanze auf f4r: [O:STEUERUNG=AUSFÜHRUNG] · [DA:STEUERUNG=ZWEITE STUFE] · VERBINDUNG	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0168	ofaram	1	f66r	P/0	COORDINATE_OR_CATALOGUE_CARD	O+LOCAL_CHAR_F+AR+AM_ADDR	[O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · AUSGANG · [AM_ADDR:LOKALSTRUKTUR=HIER]	KOORDINATE/KATALOGEINTRAG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: [O:STEUERUNG=AUSFÜHRUNG] · [LOCAL_CHAR_F:LOKALSTRUKTUR=HIER] · AUSGANG · [AM_ADDR:LOKALSTRUKTUR=HIER]	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0169	okaiiin	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	OK+A_ADDR+LOCAL_CHAR_I+IIN	SETZEN · [A_ADDR:LOKALSTRUKTUR=HIER] · [LOCAL_CHAR_I:LOKALSTRUKTUR=VARIANTE] · [IIN:STEUERUNG=STUFE]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [A_ADDR:LOKALSTRUKTUR=HIER] · [LOCAL_CHAR_I:LOKALSTRUKTUR=VARIANTE] · [IIN:STEUERUNG=STUFE]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0170	okaiin	2	f4r|f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+AIIN	SETZEN · WERT	ANWEISUNG BEI abgebildete Ganzpflanze auf f4r: SETZEN · WERT || ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · WERT	EXACT_GDT405_LOCK	GREEN	23	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0171	okal	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+AL	SETZEN · ZIELORT	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · ZIELORT	EXACT_GDT405_LOCK	GREEN	15	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0172	okalchedy	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+AL+CHD+Y	SETZEN · ZIELORT · BEARBEITEN · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 5 auf f66r ohne Gegenstandsbesitzer: SETZEN · ZIELORT · BEARBEITEN · POSTEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0173	okar	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+AR	SETZEN · AUSGANG	ANWEISUNG BEI sichtbarer Prosablock 3 auf f66r ohne Gegenstandsbesitzer: SETZEN · AUSGANG	EXACT_GDT405_LOCK	GREEN	19	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0174	okcho	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+CH+O	SETZEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG]	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · NEHMEN · [O:STEUERUNG=AUSFÜHRUNG]	EXACT_GDT405_LOCK	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0175	okchy	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	OK+Y	SETZEN · POSTEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: SETZEN · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	3	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0176	okedals	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+AL+S	SETZEN · ZIELORT · WÄHLEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · ZIELORT · WÄHLEN	NEW_VISIBLE_COMPOSITION	GREEN	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0177	okedam	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	OK+E+D_ADDR+AM_ADDR	SETZEN · [E:STEUERUNG=GRAD I] · [D_ADDR:LOKALSTRUKTUR=HIER] · [AM_ADDR:LOKALSTRUKTUR=HIER]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [E:STEUERUNG=GRAD I] · [D_ADDR:LOKALSTRUKTUR=HIER] · [AM_ADDR:LOKALSTRUKTUR=HIER]	NEW_VISIBLE_COMPOSITION	AMBER	0	NO	YES	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0178	okedy	7	f31r|f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+E+DY	SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS] || ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS] || ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	12	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0179	okeedy	2	f31r	P/0	ORDERED_INSTRUCTION_CARD	OK+EE+DY	SETZEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [EE:STEUERUNG=GRAD II] · [DY:STEUERUNG=SCHLUSS]	EXACT_GDT405_LOCK	GREEN	13	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0180	okees	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+EE+S	SETZEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · WÄHLEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	3	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0181	okeey	1	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+EE+Y	SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 2 auf f66r ohne Gegenstandsbesitzer: SETZEN · [EE:STEUERUNG=GRAD II] · POSTEN	EXACT_GDT405_LOCK	GREEN	16	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0182	okeody	2	f66r	P/0	ORDERED_INSTRUCTION_CARD	OK+E+O+D_ADDR+Y	SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	ANWEISUNG BEI sichtbarer Prosablock 1 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN || ANWEISUNG BEI sichtbarer Prosablock 4 auf f66r ohne Gegenstandsbesitzer: SETZEN · [E:STEUERUNG=GRAD I] · [O:STEUERUNG=AUSFÜHRUNG] · [D_ADDR:LOKALSTRUKTUR=HIER] · POSTEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	3	YES	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0183	okeol	1	f31r	P/0	ORDERED_INSTRUCTION_CARD	OK+E+OL	SETZEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	ANWEISUNG BEI abgebildete Ganzpflanze auf f31r: SETZEN · [E:STEUERUNG=GRAD I] · FORTSETZEN	EXACT_CURRENT_RUNNING_RECIPE	GREEN	5	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
G515-W0184	okoiin	1	f20v	P/0	ORDERED_INSTRUCTION_CARD	OK+O+IIN	SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	ANWEISUNG BEI abgebildete Ganzpflanze auf f20v: SETZEN · [O:STEUERUNG=AUSFÜHRUNG] · [IIN:STEUERUNG=STUFE]	EXACT_CURRENT_RUNNING_RECIPE	GREEN	1	NO	NO	0	NO	NO	COMPLETE_WORKING_DEFAULTS_ONLY__NO_CONFIRMED_LEXEME_OR_PLAINTEXT
