factorized_id	statement_id	event_id	physical_page	register	prose_block_id	owner_id	card_ordinal_in_statement	surface	visible_recipe	focus_atom_ordinal	focus_occurrence_ordinal	focus_core	focus_value_de	focus_family	selector_rule	attachment_geometry	selected_action_event_id	selected_action_card_ordinal	selected_action_atom_ordinal	target_card_offset	action_core	action_value_de	head_kind	r_topology	duplicate_mode	duplicate_role	paired_focus_atom_ordinal	lookahead_cards	owner_boundary_crossed	statement_boundary_crossed	selector_supported_outside_page	selector_supported_outside_register	head_supported_outside_page	head_supported_outside_register	event_admission_color	factorized_result
G515-A00179	G515-S013	G515-E0194	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	4	aiin	AIIN	1	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0193	3	1	-1	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00180	G515-S013	G515-E0195	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	5	dal	AL	1	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	INHERITED_ACTION	G515-E0193	3	1	-2	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00181	G515-S013	G515-E0196	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	6	ykeedar	Y+K+EE+D_ADDR+AR	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0196	6	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00182	G515-S013	G515-E0196	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	6	ykeedar	Y+K+EE+D_ADDR+AR	3	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0196	6	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00183	G515-S013	G515-E0196	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	6	ykeedar	Y+K+EE+D_ADDR+AR	5	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0196	6	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00184	G515-S013	G515-E0197	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	7	saiin	S+AIIN	2	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0197	7	1	0	S	WÄHLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00185	G515-S013	G515-E0198	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	8	checkhey	CH+E+CH+K+E+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0198	8	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00186	G515-S013	G515-E0198	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	8	checkhey	CH+E+CH+K+E+Y	5	2	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0198	8	4	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00187	G515-S013	G515-E0198	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	8	checkhey	CH+E+CH+K+E+Y	6	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0198	8	4	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00188	G515-S013	G515-E0199	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	9	sheol	SH+E+OL	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0199	9	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00189	G515-S013	G515-E0200	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	10	qokedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0200	10	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00190	G515-S014	G515-E0201	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	1	ykeedy	Y+K+EE+D_ADDR+Y	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0201	1	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00191	G515-S014	G515-E0201	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	1	ykeedy	Y+K+EE+D_ADDR+Y	3	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0201	1	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00192	G515-S014	G515-E0201	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	1	ykeedy	Y+K+EE+D_ADDR+Y	5	2	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0201	1	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00193	G515-S014	G515-E0202	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	2	chedy	CHD+Y	2	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0202	2	1	0	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00194	G515-S014	G515-E0203	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	3	ldy	L+DY	1	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	PREVIOUS_CARD_ACTION	G515-E0202	2	1	-1	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00195	G515-S015	G515-E0204	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	1	shedy	SH+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0204	1	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00196	G515-S016	G515-E0205	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	1	qokedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0205	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00197	G515-S017	G515-E0206	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	1	cheol	CH+E+O+L	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0206	1	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00198	G515-S017	G515-E0206	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	1	cheol	CH+E+O+L	4	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0206	1	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00199	G515-S017	G515-E0207	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	2	cheod	CH+E+O+D_ADDR	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0207	2	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00200	G515-S017	G515-E0208	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	3	qokeody	OK+E+O+D_ADDR+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0208	3	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00201	G515-S017	G515-E0208	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	3	qokeody	OK+E+O+D_ADDR+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0208	3	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00202	G515-S017	G515-E0209	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	4	cheol	CH+E+O+L	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0209	4	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00203	G515-S017	G515-E0209	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	4	cheol	CH+E+O+L	4	1	L	VERBINDUNG	RELATION	L_AIR_RIGHT_FALLBACK	SAME_CARD_LEFT_ACTION	G515-E0209	4	1	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00204	G515-S017	G515-E0210	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	5	checthy	CH+T+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0210	5	2	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00205	G515-S017	G515-E0212	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	7	sheeo	SH+EE+O	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0212	7	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00206	G515-S017	G515-E0213	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	8	shcthey	SH+CH+T+E+Y	4	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0213	8	3	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00207	G515-S017	G515-E0213	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	8	shcthey	SH+CH+T+E+Y	5	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0213	8	3	0	T	EINSTELLEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00208	G515-S017	G515-E0214	f31r	HERBAL	F31R_PROSE_02	F31R_WHOLE_PLANT	9	okeol	OK+E+OL	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0214	9	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00209	G515-S018	G515-E0217	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	3	okedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0217	3	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00210	G515-S019	G515-E0218	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	okedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0218	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00211	G515-S020	G515-E0219	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	qokedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0219	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00212	G515-S021	G515-E0220	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	qokeedy	OK+EE+DY	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0220	1	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00213	G515-S022	G515-E0221	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	dar	D_ADDR+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	OWNER_ONLY	OWNER	0	0	0	OWNER	BESITZER	OWNER_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00214	G515-S022	G515-E0222	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	2	shedshey	SH+E+D_ADDR+SH+E+Y	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0222	2	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00215	G515-S022	G515-E0222	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	2	shedshey	SH+E+D_ADDR+SH+E+Y	5	2	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0222	2	4	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00216	G515-S022	G515-E0222	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	2	shedshey	SH+E+D_ADDR+SH+E+Y	6	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0222	2	4	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00217	G515-S022	G515-E0223	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	3	olsheol	OL+K+E+OL	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0223	3	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00218	G515-S022	G515-E0224	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	4	qokchy	OK+Y	2	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0224	4	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00219	G515-S022	G515-E0225	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	5	dal	AL	1	1	AL	ZIELORT	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G515-E0224	4	1	-1	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00220	G515-S022	G515-E0226	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	6	chey	Y	1	1	Y	POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0224	4	1	-2	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00221	G515-S022	G515-E0227	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	7	deey	D_ADDR+EE+Y	2	1	EE	GRAD II	GRADE	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0224	4	1	-3	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00222	G515-S022	G515-E0227	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	7	deey	D_ADDR+EE+Y	3	1	Y	POSTEN	ARGUMENT	INHERITED_ACTION_STACK	INHERITED_ACTION	G515-E0224	4	1	-3	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00223	G515-S022	G515-E0228	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	8	kchy	K+Y	2	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0228	8	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00224	G515-S022	G515-E0229	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	9	keey	K+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0229	9	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00225	G515-S022	G515-E0229	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	9	keey	K+EE+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0229	9	1	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00226	G515-S022	G515-E0231	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	11	ykeey	Y+K+EE+Y	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0231	11	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00227	G515-S022	G515-E0231	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	11	ykeey	Y+K+EE+Y	3	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0231	11	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00228	G515-S022	G515-E0231	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	11	ykeey	Y+K+EE+Y	4	2	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0231	11	2	0	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00229	G515-S022	G515-E0232	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	12	qoaiin	CARRIER_Q+O+AIIN	3	1	AIIN	WERT	ARGUMENT	PREVIOUS_CARD_STACK	PREVIOUS_CARD_ACTION	G515-E0231	11	2	-1	K	GEBEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00230	G515-S022	G515-E0233	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	13	yches	Y+CH+E+S	1	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_RIGHT_ACTION	G515-E0233	13	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00231	G515-S022	G515-E0233	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	13	yches	Y+CH+E+S	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0233	13	2	0	CH	NEHMEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00232	G515-S022	G515-E0234	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	14	okedy	OK+E+DY	2	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0234	14	1	0	OK	SETZEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00233	G515-S023	G515-E0235	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	sheey	SH+EE+Y	2	1	EE	GRAD II	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0235	1	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00234	G515-S023	G515-E0235	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	1	sheey	SH+EE+Y	3	1	Y	POSTEN	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0235	1	1	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00235	G515-S023	G515-E0236	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	2	chedaiin	CHD+AIIN	2	1	AIIN	WERT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0236	2	1	0	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00236	G515-S023	G515-E0237	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	3	dar	D_ADDR+AR	2	1	AR	AUSGANG	RELATION	AL_AR_ORDERED_FALLBACK	PREVIOUS_CARD_ACTION	G515-E0236	2	1	-1	CHD	BEARBEITEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00237	G515-S023	G515-E0238	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	4	olsheor	OL+SH+E+OR	3	1	E	GRAD I	GRADE	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0238	4	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
G515-A00238	G515-S023	G515-E0238	f31r	HERBAL	F31R_PROSE_03	F31R_WHOLE_PLANT	4	olsheor	OL+SH+E+OR	4	1	OR	EINHEIT	ARGUMENT	NEAREST_HEAD_LEFT_TIE	SAME_CARD_LEFT_ACTION	G515-E0238	4	2	0	SH	HALTEN	ORDINARY_ACTION_HEAD	NONE	SINGLE	SINGLE	NONE	0	NO	NO	YES	YES	YES	YES	GREEN	PASS_FIXED_FACTORS
