global_group_ordinal	global_group_id	group_kind	source_layer	source_event_id	physical_page	source_panel	register	locus	source_order	source_statement_id	owner_de	surface	component_recipe	literal_core_reading_de	surface_status	admission_color	source_local_role
4928	G407-G4928	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1250	f89r	f89r2	PHARMA	f89r2.13	4418	P1009-S620	Gefäß-/Pflanzenteilgruppe E	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4929	G407-G4929	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1251	f89r	f89r2	PHARMA	f89r2.13	4419	P1009-S620	Gefäß-/Pflanzenteilgruppe E	olkey	OL+K+E+Y	FORTSETZEN · GEBEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4930	G407-G4930	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1252	f89r	f89r2	PHARMA	f89r2.13	4420	P1009-S620	Gefäß-/Pflanzenteilgruppe E	okeol	OK+E+OL	SETZEN · GRAD I · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4931	G407-G4931	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1253	f89r	f89r2	PHARMA	f89r2.13	4421	P1009-S620	Gefäß-/Pflanzenteilgruppe E	okey	OK+E+Y	SETZEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4932	G407-G4932	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1254	f89r	f89r2	PHARMA	f89r2.13	4422	P1009-S620	Gefäß-/Pflanzenteilgruppe E	okeeol	OK+EE+OL	SETZEN · GRAD II · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4933	G407-G4933	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1255	f89r	f89r2	PHARMA	f89r2.13	4423	P1009-S620	Gefäß-/Pflanzenteilgruppe E	qoor	CARRIER_Q+O+OR	BEGINNMARKER · AUSFÜHRUNG · EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4934	G407-G4934	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1256	f89r	f89r2	PHARMA	f89r2.13	4424	P1009-S620	Gefäß-/Pflanzenteilgruppe E	ol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4935	G407-G4935	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1257	f89r	f89r2	PHARMA	f89r2.13	4425	P1009-S620	Gefäß-/Pflanzenteilgruppe E	chor	CH+OR	NEHMEN · EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4936	G407-G4936	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1258	f89r	f89r2	PHARMA	f89r2.13	4426	P1009-S620	Gefäß-/Pflanzenteilgruppe E	cheky	CH+K+E+Y	NEHMEN · GEBEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4937	G407-G4937	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1259	f89r	f89r2	PHARMA	f89r2.13	4427	P1009-S620	Gefäß-/Pflanzenteilgruppe E	chol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4938	G407-G4938	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1260	f89r	f89r2	PHARMA	f89r2.13	4428	P1009-S620	Gefäß-/Pflanzenteilgruppe E	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4939	G407-G4939	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1261	f89r	f89r2	PHARMA	f89r2.13	4429	P1009-S620	Gefäß-/Pflanzenteilgruppe E	chol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4940	G407-G4940	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1262	f89r	f89r2	PHARMA	f89r2.13	4430	P1009-S620	Gefäß-/Pflanzenteilgruppe E	cheol	CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4941	G407-G4941	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1263	f89r	f89r2	PHARMA	f89r2.13	4431	P1009-S620	Gefäß-/Pflanzenteilgruppe E	koldam	K+OL+DY	GEBEN · FORTSETZEN · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4942	G407-G4942	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1264	f89r	f89r2	PHARMA	f89r2.13	4432	P1009-S621	Gefäß-/Pflanzenteilgruppe E	olcheol	OL+CH+E+O+DY	FORTSETZEN · NEHMEN · GRAD I · AUSFÜHRUNG · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4943	G407-G4943	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1265	f89r	f89r2	PHARMA	f89r2.13	4433	P1009-S622	Gefäß-/Pflanzenteilgruppe E	dol	D_ADDR+OL	HIER · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4944	G407-G4944	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1266	f89r	f89r2	PHARMA	f89r2.13	4434	P1009-S622	Gefäß-/Pflanzenteilgruppe E	cheol	CH+E+O+L	NEHMEN · GRAD I · AUSFÜHRUNG · VERBINDUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4945	G407-G4945	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1267	f89r	f89r2	PHARMA	f89r2.14	4435	P1009-S622	Gefäß-/Pflanzenteilgruppe E	tos	T+O+S	EINSTELLEN · AUSFÜHRUNG · WÄHLEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4946	G407-G4946	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1268	f89r	f89r2	PHARMA	f89r2.14	4436	P1009-S622	Gefäß-/Pflanzenteilgruppe E	ol	OL	FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4947	G407-G4947	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1269	f89r	f89r2	PHARMA	f89r2.14	4437	P1009-S622	Gefäß-/Pflanzenteilgruppe E	chor	CH+OR	NEHMEN · EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4948	G407-G4948	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1270	f89r	f89r2	PHARMA	f89r2.14	4438	P1009-S622	Gefäß-/Pflanzenteilgruppe E	ydaiin	Y+D_ADDR+AIIN	AKTIVER POSTEN · HIER · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4949	G407-G4949	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1271	f89r	f89r2	PHARMA	f89r2.14	4439	P1009-S622	Gefäß-/Pflanzenteilgruppe E	chey	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4950	G407-G4950	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1272	f89r	f89r2	PHARMA	f89r2.14	4440	P1009-S622	Gefäß-/Pflanzenteilgruppe E	s	S	WÄHLEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4951	G407-G4951	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1273	f89r	f89r2	PHARMA	f89r2.14	4441	P1009-S622	Gefäß-/Pflanzenteilgruppe E	oiiin	O+IIN	AUSFÜHRUNG · STUFE	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4952	G407-G4952	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1274	f89r	f89r2	PHARMA	f89r2.14	4442	P1009-S622	Gefäß-/Pflanzenteilgruppe E	chckhy	CH+K+Y	NEHMEN · GEBEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4953	G407-G4953	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1275	f89r	f89r2	PHARMA	f89r2.14	4443	P1009-S622	Gefäß-/Pflanzenteilgruppe E	qokeol	OK+E+OL	SETZEN · GRAD I · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4954	G407-G4954	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1276	f89r	f89r2	PHARMA	f89r2.14	4444	P1009-S622	Gefäß-/Pflanzenteilgruppe E	okey	OK+E+Y	SETZEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4955	G407-G4955	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1277	f89r	f89r2	PHARMA	f89r2.14	4445	P1009-S622	Gefäß-/Pflanzenteilgruppe E	okeey	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4956	G407-G4956	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1278	f89r	f89r2	PHARMA	f89r2.14	4446	P1009-S622	Gefäß-/Pflanzenteilgruppe E	keey	K+EE+Y	GEBEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4957	G407-G4957	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1279	f89r	f89r2	PHARMA	f89r2.14	4447	P1009-S622	Gefäß-/Pflanzenteilgruppe E	eky	E+K+Y	GRAD I · GEBEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4958	G407-G4958	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1280	f89r	f89r2	PHARMA	f89r2.14	4448	P1009-S622	Gefäß-/Pflanzenteilgruppe E	qokol	OK+OL	SETZEN · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4959	G407-G4959	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1281	f89r	f89r2	PHARMA	f89r2.14	4449	P1009-S622	Gefäß-/Pflanzenteilgruppe E	okeey	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4960	G407-G4960	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1282	f89r	f89r2	PHARMA	f89r2.14	4450	P1009-S622	Gefäß-/Pflanzenteilgruppe E	dal	AL	ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4961	G407-G4961	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1283	f89r	f89r2	PHARMA	f89r2.14	4451	P1009-S622	Gefäß-/Pflanzenteilgruppe E	cheeody	CH+EE+O+D_ADDR+Y	NEHMEN · GRAD II · AUSFÜHRUNG · HIER · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4962	G407-G4962	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1284	f89r	f89r2	PHARMA	f89r2.14	4452	P1009-S622	Gefäß-/Pflanzenteilgruppe E	oeckhy	O+E+CH+K+Y	AUSFÜHRUNG · GRAD I · NEHMEN · GEBEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4963	G407-G4963	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1285	f89r	f89r2	PHARMA	f89r2.15	4453	P1009-S622	Gefäß-/Pflanzenteilgruppe E	ycheo	Y+CH+E+O	AKTIVER POSTEN · NEHMEN · GRAD I · AUSFÜHRUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4964	G407-G4964	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1286	f89r	f89r2	PHARMA	f89r2.15	4454	P1009-S622	Gefäß-/Pflanzenteilgruppe E	keeo	K+EE+O	GEBEN · GRAD II · AUSFÜHRUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4965	G407-G4965	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1287	f89r	f89r2	PHARMA	f89r2.15	4455	P1009-S622	Gefäß-/Pflanzenteilgruppe E	ckho	CH+K+O	NEHMEN · GEBEN · AUSFÜHRUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4966	G407-G4966	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1288	f89r	f89r2	PHARMA	f89r2.15	4456	P1009-S622	Gefäß-/Pflanzenteilgruppe E	saiin	S+AIIN	WÄHLEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4967	G407-G4967	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1289	f89r	f89r2	PHARMA	f89r2.15	4457	P1009-S622	Gefäß-/Pflanzenteilgruppe E	okeo	OK+E+O	SETZEN · GRAD I · AUSFÜHRUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4968	G407-G4968	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1290	f89r	f89r2	PHARMA	f89r2.15	4458	P1009-S622	Gefäß-/Pflanzenteilgruppe E	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4969	G407-G4969	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1291	f89r	f89r2	PHARMA	f89r2.15	4459	P1009-S622	Gefäß-/Pflanzenteilgruppe E	ockhy	O+CH+K+Y	AUSFÜHRUNG · NEHMEN · GEBEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4970	G407-G4970	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1292	f89r	f89r2	PHARMA	f89r2.15	4460	P1009-S622	Gefäß-/Pflanzenteilgruppe E	s	S	WÄHLEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4971	G407-G4971	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1293	f89r	f89r2	PHARMA	f89r2.15	4461	P1009-S622	Gefäß-/Pflanzenteilgruppe E	ockhey	O+CH+K+E+Y	AUSFÜHRUNG · NEHMEN · GEBEN · GRAD I · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4972	G407-G4972	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1294	f89r	f89r2	PHARMA	f89r2.15	4462	P1009-S622	Gefäß-/Pflanzenteilgruppe E	saiin	S+AIIN	WÄHLEN · WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4973	G407-G4973	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1295	f89r	f89r2	PHARMA	f89r2.15	4463	P1009-S622	Gefäß-/Pflanzenteilgruppe E	chchky	CH+K+Y	NEHMEN · GEBEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4974	G407-G4974	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1008-E1296	f89r	f89r2	PHARMA	f89r2.16	4464	NONE	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	korainy	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_SECTION_MARKER
4975	G407-G4975	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1008-E1297	f89r	f89r2	PHARMA	f89r2.17	4465	NONE	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	sodar	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_SECTION_MARKER
4976	G407-G4976	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1008-E1298	f89r	f89r2	PHARMA	f89r2.18	4466	NONE	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	cheys	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_SECTION_MARKER
4977	G407-G4977	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1008-E1299	f89r	f89r2	PHARMA	f89r2.19	4467	NONE	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	cheody	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_SECTION_MARKER
4978	G407-G4978	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1008-E1300	f89r	f89r2	PHARMA	f89r2.20	4468	NONE	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	oporain	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_SECTION_MARKER
4979	G407-G4979	LOCAL_ADDRESS_OR_LABEL	ORIGINAL22_LOCAL_ADDRESS	P1008-E1301	f89r	f89r2	PHARMA	f89r2.21	4469	NONE	lokale Kennung für Gefäß-/Pflanzenteilgruppe F	okshdchos	LOCAL_ADDRESS	LOKALE ADRESSE KOPIEREN	LOCAL_ADDRESS_OR_LABEL__NO_PROSE_PARSE	LOCAL_ONLY	LOCAL_ADDRESS_OR_SECTION_MARKER
4980	G407-G4980	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1302	f89r	f89r2	PHARMA	f89r2.22	4470	P1009-S623	Gefäß-/Pflanzenteilgruppe F	kolches	OL+Y	FORTSETZEN · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4981	G407-G4981	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1303	f89r	f89r2	PHARMA	f89r2.22	4471	P1009-S623	Gefäß-/Pflanzenteilgruppe F	sheol	SH+E+OL	HALTEN · GRAD I · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4982	G407-G4982	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1304	f89r	f89r2	PHARMA	f89r2.22	4472	P1009-S623	Gefäß-/Pflanzenteilgruppe F	qokeoefy	OK+E+O+D_ADDR+Y	SETZEN · GRAD I · AUSFÜHRUNG · HIER · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4983	G407-G4983	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1305	f89r	f89r2	PHARMA	f89r2.22	4473	P1009-S623	Gefäß-/Pflanzenteilgruppe F	sheey	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4984	G407-G4984	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1306	f89r	f89r2	PHARMA	f89r2.22	4474	P1009-S623	Gefäß-/Pflanzenteilgruppe F	opcheor	O+P+CH+E+OR	AUSFÜHRUNG · EINSETZEN · NEHMEN · GRAD I · EINHEIT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4985	G407-G4985	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1307	f89r	f89r2	PHARMA	f89r2.22	4475	P1009-S623	Gefäß-/Pflanzenteilgruppe F	opcheol	O+P+CH+E+OL	AUSFÜHRUNG · EINSETZEN · NEHMEN · GRAD I · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4986	G407-G4986	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1308	f89r	f89r2	PHARMA	f89r2.22	4476	P1009-S623	Gefäß-/Pflanzenteilgruppe F	shody	SH+O+DY	HALTEN · AUSFÜHRUNG · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4987	G407-G4987	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1309	f89r	f89r2	PHARMA	f89r2.22	4477	P1009-S624	Gefäß-/Pflanzenteilgruppe F	sholdy	SH+OL+D_ADDR+Y	HALTEN · FORTSETZEN · HIER · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4988	G407-G4988	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1310	f89r	f89r2	PHARMA	f89r2.22	4478	P1009-S624	Gefäß-/Pflanzenteilgruppe F	qokal	OK+AL	SETZEN · ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4989	G407-G4989	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1311	f89r	f89r2	PHARMA	f89r2.22	4479	P1009-S624	Gefäß-/Pflanzenteilgruppe F	chey	Y	AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4990	G407-G4990	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1312	f89r	f89r2	PHARMA	f89r2.22	4480	P1009-S624	Gefäß-/Pflanzenteilgruppe F	oldy	OL+DY	FORTSETZEN · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4991	G407-G4991	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1313	f89r	f89r2	PHARMA	f89r2.22	4481	P1009-S625	Gefäß-/Pflanzenteilgruppe F	sheodal	SH+E+O+AL	HALTEN · GRAD I · AUSFÜHRUNG · ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4992	G407-G4992	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1314	f89r	f89r2	PHARMA	f89r2.22	4482	P1009-S625	Gefäß-/Pflanzenteilgruppe F	ytoldy	OL+DY	FORTSETZEN · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4993	G407-G4993	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1315	f89r	f89r2	PHARMA	f89r2.23	4483	P1009-S626	Gefäß-/Pflanzenteilgruppe F	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4994	G407-G4994	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1316	f89r	f89r2	PHARMA	f89r2.23	4484	P1009-S626	Gefäß-/Pflanzenteilgruppe F	cheok	CH+E+O+K	NEHMEN · GRAD I · AUSFÜHRUNG · GEBEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4995	G407-G4995	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1317	f89r	f89r2	PHARMA	f89r2.23	4485	P1009-S626	Gefäß-/Pflanzenteilgruppe F	o	O	AUSFÜHRUNG	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4996	G407-G4996	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1318	f89r	f89r2	PHARMA	f89r2.23	4486	P1009-S626	Gefäß-/Pflanzenteilgruppe F	keol	K+E+OL	GEBEN · GRAD I · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4997	G407-G4997	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1319	f89r	f89r2	PHARMA	f89r2.23	4487	P1009-S626	Gefäß-/Pflanzenteilgruppe F	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4998	G407-G4998	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1320	f89r	f89r2	PHARMA	f89r2.23	4488	P1009-S626	Gefäß-/Pflanzenteilgruppe F	dal	AL	ZIELORT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
4999	G407-G4999	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1321	f89r	f89r2	PHARMA	f89r2.23	4489	P1009-S626	Gefäß-/Pflanzenteilgruppe F	dair	D_ADDR+AIR	HIER · LAUF	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5000	G407-G5000	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1322	f89r	f89r2	PHARMA	f89r2.23	4490	P1009-S626	Gefäß-/Pflanzenteilgruppe F	qokeey	OK+EE+Y	SETZEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5001	G407-G5001	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1323	f89r	f89r2	PHARMA	f89r2.23	4491	P1009-S626	Gefäß-/Pflanzenteilgruppe F	okeol	OK+E+OL	SETZEN · GRAD I · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5002	G407-G5002	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1324	f89r	f89r2	PHARMA	f89r2.23	4492	P1009-S626	Gefäß-/Pflanzenteilgruppe F	daiin	AIIN	WERT	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5003	G407-G5003	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1325	f89r	f89r2	PHARMA	f89r2.23	4493	P1009-S626	Gefäß-/Pflanzenteilgruppe F	ykeody	Y+K+E+O+DY	AKTIVER POSTEN · GEBEN · GRAD I · AUSFÜHRUNG · SCHLUSS	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5004	G407-G5004	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1326	f89r	f89r2	PHARMA	f89r2.23	4494	P1009-S627	Gefäß-/Pflanzenteilgruppe F	okeeey	OK+EEE+Y	SETZEN · GRAD III · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5005	G407-G5005	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1327	f89r	f89r2	PHARMA	f89r2.23	4495	P1009-S627	Gefäß-/Pflanzenteilgruppe F	as	A_ADDR+S	HIER · WÄHLEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5006	G407-G5006	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1328	f89r	f89r2	PHARMA	f89r2.23	4496	P1009-S627	Gefäß-/Pflanzenteilgruppe F	cheey	SH+EE+Y	HALTEN · GRAD II · AKTIVER POSTEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
5007	G407-G5007	RUNNING_EVENT	ORIGINAL22_RUNNING	P1008-E1329	f89r	f89r2	PHARMA	f89r2.23	4497	P1009-S627	Gefäß-/Pflanzenteilgruppe F	okeol	OK+E+OL	SETZEN · GRAD I · FORTSETZEN	PASS1026_SELECTED_RECIPE	GREEN_SELECTED_BASE	NONE
