event_id	page	record	statement_id	owner_de	card_no	surface	component_recipe	rebuilt_reading_de	composition_status	form_owner_boundary_status	pass739_status
E334	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC157	sheey	SH+EE+Y	HALTEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E335	f83r	B4	B4-S008	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E336	f83r	B4	B4-S009	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E337	f83r	B4	B4-S010	sichtbares Figurenpaar mit gemeinsamem Bogen in B4	PROC047	oldy	OL+DY	WEITER · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E338	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC009	saiin	AIIN	SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E339	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E340	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC158	okeeol	OK+EE+OL	ANSETZEN · LANG · WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E341	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC080	okain	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E342	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC042	chdy	CHD+Y	UMSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E343	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC013	sol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E344	f83r	B4	B4-S011	linke Hauptstation mit offenem Fransenlauf	PROC159	lkedy	L+K+E+DY	LEITEN · ZUGEBEN · KURZ · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E345	f83r	B4	B4-S012	linke Hauptstation mit offenem Fransenlauf	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E346	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC160	qokol	OK+OL	ANSETZEN · WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E347	f83r	B4	B4-S013	linke Hauptstation mit offenem Fransenlauf	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E348	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC016	or	OR	ANSATZ	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E349	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC019	chey	Y	DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E350	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC161	qockhey	O+CKH+E+Y	ARBEITSGANG · DURCHLASS · KURZ · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E351	f83r	B4	B4-S014	linke Hauptstation mit offenem Fransenlauf	PROC162	dairydy	AIR+Y+DY	WASSER · DIES · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E352	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E353	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC031	shey	SH+EE+Y	HALTEN · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E354	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC069	kain	K+AIN	ZUGEBEN · PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E355	f83r	B4	B4-S015	linke Hauptstation mit offenem Fransenlauf	PROC163	chckhal	CH+CKH+AL	ENTNEHMEN · DURCHLASS · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E356	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC164	solkey	SOLK+E+Y	SAMMELSTELLE · KURZ · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E357	f83r	B4	B4-S015	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC120	lchedy	L+CHD+DY	LEITEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E358	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC070	qolkain	OL+K+AIN	WEITER · ZUGEBEN · PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E359	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC055	dal	AL	ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E360	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC165	skar	K+AR	ZUGEBEN · QUELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E361	f83r	B4	B4-S016	rechte Hauptstation mit S-Lauf und Mehrarmknoten	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E362	f83r	B5	B5-S001	linke Fransenstation im B5-Nachtrag	PROC166	otchdy	OT+CHD+DY	DANACH · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E363	f83r	B5	B5-S002	linke Fransenstation im B5-Nachtrag	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E364	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC142	shedal	SHED+AL	ABSETZEN · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E365	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC055	dal	AL	ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E366	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC013	cheol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E367	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC167	lol	L+OL	LEITEN · WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E368	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC168	chdal	CHD+AL	UMSETZEN · ZIELSTELLE	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E369	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC009	aiin	AIIN	SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E370	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC013	sol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E371	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC169	daiiin	DA+IIN	ZWEIT · ARBEITSSTUFE	HAS_CONTEXT_SINGLETON_COMPONENT	UNCHANGED	UNCHANGED_EVENT_AND_READING
E372	f83r	B5	B5-S003	linke Fransenstation im B5-Nachtrag	PROC042	chedy	CHD+Y	UMSETZEN · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E373	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC170	solkeey	SOLK+EE+Y	SAMMELSTELLE · LANG · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E374	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC171	qekey	E+K+E+Y	KURZ · ZUGEBEN · KURZ · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E375	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC172	raly	R+AL+Y	KUEHLEN · ZIELSTELLE · DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E376	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC013	ol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E377	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC009	daiin	AIIN	SOLLMASS	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E378	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC013	ol	OL	WEITER	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E379	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC156	dain	AIN	PORTION	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E380	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC019	chey	Y	DIES	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
E381	f83r	B6	B6-S001	rechter S-Lauf im B6-Nachtrag	PROC173	ldalor	L+AL+OR	LEITEN · ZIELSTELLE · ANSATZ	FULLY_COMPOSED_FROM_RECURRENT_ROOTS	UNCHANGED	UNCHANGED_EVENT_AND_READING
